https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PPT,Volume BTC
1661644800,2022-08-28 00:00:00,PPT/BTC,0.000003854,0.000003854,0.000003586,0.000003608,86847.389874,0.324258985240415
1661558400,2022-08-27 00:00:00,PPT/BTC,0.000004051,0.000004129,0.000003539,0.000003854,539307.778255,2.044710493375699
1661472000,2022-08-26 00:00:00,PPT/BTC,0.000004996,0.000004996,0.000003758,0.000004055,2758750.334669,11.217259009278827
1661385600,2022-08-25 00:00:00,PPT/BTC,0.000005205,0.000005243,0.000004753,0.000004911,214544.010909,1.066417202176875
1661299200,2022-08-24 00:00:00,PPT/BTC,0.000005238,0.000005559,0.000005087,0.000005226,51614.437501,0.273032769748259
1661212800,2022-08-23 00:00:00,PPT/BTC,0.000004993,0.00000543,0.000004972,0.000005238,68557.067022,0.35899140489523
1661126400,2022-08-22 00:00:00,PPT/BTC,0.000005033,0.00000543,0.00000493,0.0000051,146574.617591,0.749460191112271
1661040000,2022-08-21 00:00:00,PPT/BTC,0.000004836,0.000005238,0.000004772,0.000005046,37706.266922,0.188653749938805
1660953600,2022-08-20 00:00:00,PPT/BTC,0.000005048,0.000005187,0.00000473,0.000004749,74804.123244,0.368188303095866
1660867200,2022-08-19 00:00:00,PPT/BTC,0.00000531,0.000005339,0.000004569,0.000004972,162701.866548,0.800266808170223
1660780800,2022-08-18 00:00:00,PPT/BTC,0.000005292,0.000005419,0.00000523,0.00000531,39954.230696,0.210394063925756
1660694400,2022-08-17 00:00:00,PPT/BTC,0.000005211,0.000005428,0.000004994,0.000005229,140594.210257,0.73066105344204
1660608000,2022-08-16 00:00:00,PPT/BTC,0.000005147,0.00000528,0.000004791,0.000005212,110718.897478,0.567399330377906
1660521600,2022-08-15 00:00:00,PPT/BTC,0.000005117,0.0000054,0.000004972,0.000005141,140077.901081,0.721336148482054
1660435200,2022-08-14 00:00:00,PPT/BTC,0.00000513,0.00000526,0.000004949,0.000005117,117594.364787,0.595727068728358
1660348800,2022-08-13 00:00:00,PPT/BTC,0.000005319,0.00000536,0.000005056,0.00000513,40049.396092,0.20974608744848
1660262400,2022-08-12 00:00:00,PPT/BTC,0.000005318,0.000005425,0.000005256,0.000005272,7561.486396,0.040302573311198
1660176000,2022-08-11 00:00:00,PPT/BTC,0.00000554,0.000005568,0.00000522,0.000005316,42958.982056,0.230479924629778
1660089600,2022-08-10 00:00:00,PPT/BTC,0.000005265,0.000005861,0.00000512,0.000005498,409832.035654,2.205602141952231
1660003200,2022-08-09 00:00:00,PPT/BTC,0.000005265,0.000005401,0.000005161,0.000005203,16145.195795,0.085303633301405
1659916800,2022-08-08 00:00:00,PPT/BTC,0.000005427,0.000005529,0.00000517,0.000005203,108074.240991,0.573344451655968
1659830400,2022-08-07 00:00:00,PPT/BTC,0.000005647,0.000005751,0.00000532,0.000005364,79037.271553,0.435130981107384
1659744000,2022-08-06 00:00:00,PPT/BTC,0.000005789,0.00000594,0.000005559,0.000005637,294457.937921,1.688955922999303
1659657600,2022-08-05 00:00:00,PPT/BTC,0.00000571,0.000006096,0.000005504,0.000005828,216761.277343,1.25650596745527
1659571200,2022-08-04 00:00:00,PPT/BTC,0.000007892,0.000007892,0.000005565,0.000005643,929449.372579,5.900793918402212
1659484800,2022-08-03 00:00:00,PPT/BTC,0.000005137,0.000009,0.000004973,0.00000786,1586355.70379313,11.65042440569254882
1659398400,2022-08-02 00:00:00,PPT/BTC,0.000005318,0.000005361,0.000004974,0.000005137,73110.604317,0.372106377032884
1659312000,2022-08-01 00:00:00,PPT/BTC,0.00000513,0.000005318,0.000004951,0.000005256,50512.041824,0.257822538100993
1659225600,2022-07-31 00:00:00,PPT/BTC,0.000004848,0.00000515,0.000004804,0.000005148,134856.297598,0.677147906505145
1659139200,2022-07-30 00:00:00,PPT/BTC,0.000004812,0.000004959,0.000004587,0.000004938,106716.747854,0.508389614700402
1659052800,2022-07-29 00:00:00,PPT/BTC,0.00000504,0.000005149,0.000004553,0.000004751,189743.585172,0.913334703113697
1658966400,2022-07-28 00:00:00,PPT/BTC,0.000004933,0.000005122,0.000004866,0.00000492,52016.607114,0.258848912568737
1658880000,2022-07-27 00:00:00,PPT/BTC,0.00000488,0.000005005,0.000004698,0.000004939,126130.517451,0.611599782685194
1658793600,2022-07-26 00:00:00,PPT/BTC,0.000005011,0.000005108,0.00000483,0.000004996,27216.003636,0.134778091913096
1658707200,2022-07-25 00:00:00,PPT/BTC,0.000004998,0.000005147,0.00000492,0.000005076,32944.617384,0.167774050894583
1658620800,2022-07-24 00:00:00,PPT/BTC,0.000004995,0.000005148,0.000004804,0.00000492,65953.399217,0.324322612382956
1658534400,2022-07-23 00:00:00,PPT/BTC,0.000004967,0.000005149,0.000004727,0.000005106,122314.385123,0.597807215048747
1658448000,2022-07-22 00:00:00,PPT/BTC,0.000004785,0.000005454,0.000004674,0.000004967,200818.721884,1.038615538618446
1658361600,2022-07-21 00:00:00,PPT/BTC,0.000005034,0.000005077,0.000004569,0.000004668,78700.667941,0.371453809125902
1658275200,2022-07-20 00:00:00,PPT/BTC,0.00000495,0.00000527,0.000004913,0.000004967,84037.086885,0.429356001294984
1658188800,2022-07-19 00:00:00,PPT/BTC,0.000005234,0.000005499,0.000004903,0.000004993,155270.702372,0.79942918891435
1658102400,2022-07-18 00:00:00,PPT/BTC,0.000005039,0.00000555,0.000004864,0.000005292,296606.526665,1.551581078679377
1658016000,2022-07-17 00:00:00,PPT/BTC,0.000004996,0.000005373,0.000004863,0.000005053,173161.6081,0.886913860444994
1657929600,2022-07-16 00:00:00,PPT/BTC,0.00000487,0.000005171,0.000004807,0.000004996,35459.887645,0.173314639587687
1657843200,2022-07-15 00:00:00,PPT/BTC,0.000005237,0.000005238,0.00000478,0.000004943,47868.254593,0.235230050557947
1657756800,2022-07-14 00:00:00,PPT/BTC,0.000004691,0.000005318,0.00000469,0.000005202,128816.251417,0.643592876042878
1657670400,2022-07-13 00:00:00,PPT/BTC,0.000005212,0.000005265,0.000004661,0.000004807,88652.728413,0.433181975048441
1657584000,2022-07-12 00:00:00,PPT/BTC,0.000005182,0.0000053,0.000004975,0.000005176,31859.180176,0.163996749577804
1657497600,2022-07-11 00:00:00,PPT/BTC,0.000005283,0.000005454,0.000005176,0.000005238,72187.408161,0.374891826332969
1657411200,2022-07-10 00:00:00,PPT/BTC,0.000005256,0.000005512,0.000005181,0.00000532,58634.910719,0.310772048489283
1657324800,2022-07-09 00:00:00,PPT/BTC,0.000005238,0.000005538,0.000005181,0.000005279,54915.096511,0.293636831774995
1657238400,2022-07-08 00:00:00,PPT/BTC,0.000005238,0.00000553,0.000005181,0.000005213,70373.298225,0.372387007376405
1657152000,2022-07-07 00:00:00,PPT/BTC,0.000005759,0.000005937,0.000005181,0.000005238,46656.74047422,0.26305050665816026
1657065600,2022-07-06 00:00:00,PPT/BTC,0.000005711,0.000005826,0.000005258,0.000005759,155962.6679052,0.8763273715201572
1656979200,2022-07-05 00:00:00,PPT/BTC,0.000006036,0.0000061,0.000005586,0.00000571,90847.68209554,0.52857371798229305
1656892800,2022-07-04 00:00:00,PPT/BTC,0.000006089,0.000006516,0.000005997,0.000006038,58289.12375499,0.36034817804244176
1656806400,2022-07-03 00:00:00,PPT/BTC,0.000006182,0.00000642,0.000005945,0.000006089,70180.64187321,0.43476412173844417
1656720000,2022-07-02 00:00:00,PPT/BTC,0.000005672,0.000006703,0.00000553,0.000006256,128535.868986,0.793272777530575
1656633600,2022-07-01 00:00:00,PPT/BTC,0.00000589,0.00000593,0.000005468,0.000005672,89262.40697378,0.51448455160477247
1656547200,2022-06-30 00:00:00,PPT/BTC,0.00000576,0.000006055,0.000005621,0.000005918,207481.32066498,1.2001962246132304
1656460800,2022-06-29 00:00:00,PPT/BTC,0.000006209,0.0000065,0.000005761,0.000005761,195959.75656228,1.18865515347068672
1656374400,2022-06-28 00:00:00,PPT/BTC,0.000005589,0.00000651,0.000005438,0.000006194,487201.49431432,2.95376748116379013
1656288000,2022-06-27 00:00:00,PPT/BTC,0.00000518,0.000005726,0.00000518,0.000005588,156725.30504122,0.86142322452525375
1656201600,2022-06-26 00:00:00,PPT/BTC,0.000005364,0.000005454,0.000005181,0.000005181,43954.419803,0.234749567888767
1656115200,2022-06-25 00:00:00,PPT/BTC,0.000005319,0.000005547,0.000005202,0.000005426,58899.62437237,0.31184826570022298
1656028800,2022-06-24 00:00:00,PPT/BTC,0.0000053,0.000005577,0.000005181,0.00000527,96190.58518375,0.52010875841546232
1655942400,2022-06-23 00:00:00,PPT/BTC,0.000005503,0.000005599,0.00000519,0.000005265,44298.50490437,0.24081041499798231
1655856000,2022-06-22 00:00:00,PPT/BTC,0.00000545,0.0000056,0.00000523,0.00000553,157510.35471527,0.85903069151034665
1655769600,2022-06-21 00:00:00,PPT/BTC,0.000005296,0.000005593,0.000005261,0.000005418,77578.83364642,0.42236806577543517
1655683200,2022-06-20 00:00:00,PPT/BTC,0.000005586,0.00000587,0.00000528,0.000005281,204803.20003088,1.14781715144573068
1655596800,2022-06-19 00:00:00,PPT/BTC,0.00000554,0.000005866,0.000005459,0.000005586,179092.55713164,1.01006399537495172
1655510400,2022-06-18 00:00:00,PPT/BTC,0.000005402,0.00000587,0.000005205,0.000005501,205207.71005263,1.13268968801590436
1655424000,2022-06-17 00:00:00,PPT/BTC,0.000004999,0.0000069,0.000004738,0.000005364,515854.00619201,2.91137107547531679
1655337600,2022-06-16 00:00:00,PPT/BTC,0.000004346,0.00000661,0.00000421,0.000005024,574241.97210603,3.01755596938563512
1655251200,2022-06-15 00:00:00,PPT/BTC,0.0000043,0.00000567,0.0000042,0.000004313,473526.80938602,2.22189139336253113
1655164800,2022-06-14 00:00:00,PPT/BTC,0.0000041,0.0000049,0.00000398,0.00000428,237813.74915871,1.0183335908625606
1655078400,2022-06-13 00:00:00,PPT/BTC,0.00000375,0.00000409,0.00000332,0.00000409,437898.36035925,1.5793605199615345
