https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RIF,Volume BTC
1661990400,2022-09-01 00:00:00,RIF/BTC,0.000003099,0.00000318,0.000003033,0.00000305,437352.1978,1.3539576955326
1661904000,2022-08-31 00:00:00,RIF/BTC,0.00000313,0.00000322,0.000003051,0.00000307,496635.2174,1.5463357431122
1661817600,2022-08-30 00:00:00,RIF/BTC,0.000003048,0.000003683,0.00000301,0.000003149,880123.9846,2.9141767132538
1661731200,2022-08-29 00:00:00,RIF/BTC,0.000003073,0.000003086,0.000002988,0.000003013,151072.4723,0.456861335204
1661644800,2022-08-28 00:00:00,RIF/BTC,0.00000304,0.00000308,0.00000295,0.00000307,121480.5026,0.367118415643
1661558400,2022-08-27 00:00:00,RIF/BTC,0.00000308,0.000003114,0.000003,0.000003,95740.8925,0.2904449306248
1661472000,2022-08-26 00:00:00,RIF/BTC,0.000003158,0.00000339,0.000003038,0.00000308,852303.5724,2.7344397803643
1661385600,2022-08-25 00:00:00,RIF/BTC,0.000003139,0.00000322,0.000003027,0.000003169,259979.7451,0.8181976500999
1661299200,2022-08-24 00:00:00,RIF/BTC,0.000003141,0.000003143,0.000003085,0.00000313,143822.33,0.4483162732005
1661212800,2022-08-23 00:00:00,RIF/BTC,0.000003051,0.000003298,0.000002991,0.000003117,14760136.8057,46.3132696920136
1661126400,2022-08-22 00:00:00,RIF/BTC,0.000003146,0.0000036,0.000002945,0.000003051,2952367.6144,9.1912931884986
1661040000,2022-08-21 00:00:00,RIF/BTC,0.000003179,0.000003179,0.00000311,0.000003139,70006.7736,0.2196331801462
1660953600,2022-08-20 00:00:00,RIF/BTC,0.000003158,0.00000323,0.000003073,0.00000316,78498.0018,0.2471406268853
1660867200,2022-08-19 00:00:00,RIF/BTC,0.000003289,0.000003301,0.000003061,0.00000315,308067.9726,0.9842882972555
1660780800,2022-08-18 00:00:00,RIF/BTC,0.00000332,0.000003444,0.000003289,0.000003289,195239.9425,0.6577149659895
1660694400,2022-08-17 00:00:00,RIF/BTC,0.00000329,0.00000364,0.00000321,0.00000331,717849.5273,2.4606134749049
1660608000,2022-08-16 00:00:00,RIF/BTC,0.00000324,0.000003307,0.00000324,0.00000329,66486.9008,0.2185044565205
1660521600,2022-08-15 00:00:00,RIF/BTC,0.000003331,0.000003331,0.00000324,0.000003268,185362.3373,0.6112240710304
1660435200,2022-08-14 00:00:00,RIF/BTC,0.000003363,0.000003416,0.000003307,0.000003329,272003.5891,0.9143222747752
1660348800,2022-08-13 00:00:00,RIF/BTC,0.00000341,0.000003476,0.00000326,0.000003373,541700.0629,1.8351044683788
1660262400,2022-08-12 00:00:00,RIF/BTC,0.00000343,0.0000035,0.000003404,0.000003404,198336.4039,0.6836798402601
1660176000,2022-08-11 00:00:00,RIF/BTC,0.00000344,0.000003517,0.00000341,0.000003453,202428.8347,0.6987242382784
1660089600,2022-08-10 00:00:00,RIF/BTC,0.000003487,0.000003629,0.000003402,0.000003463,1648271.933,5.8077543273834
1660003200,2022-08-09 00:00:00,RIF/BTC,0.00000345,0.000003943,0.000003432,0.00000349,887571.9985,3.2796725490937
1659916800,2022-08-08 00:00:00,RIF/BTC,0.000003423,0.000003525,0.00000318,0.00000346,1611226.9684,5.4279710622633
1659830400,2022-08-07 00:00:00,RIF/BTC,0.00000322,0.000003979,0.000003125,0.000003423,10808137.6767,36.638546295635
1659744000,2022-08-06 00:00:00,RIF/BTC,0.000003218,0.000003329,0.000003138,0.000003238,1765555.9091,5.6869397938353
1659657600,2022-08-05 00:00:00,RIF/BTC,0.000003246,0.00000341,0.000003181,0.000003205,6126464.453,19.9752398268509
1659571200,2022-08-04 00:00:00,RIF/BTC,0.000003366,0.00000355,0.000003108,0.000003247,6170369.5165,20.5271024077588
1659484800,2022-08-03 00:00:00,RIF/BTC,0.000003249,0.00000423,0.00000324,0.000003396,18294342.7466,67.9526397375195
1659398400,2022-08-02 00:00:00,RIF/BTC,0.000003087,0.000003308,0.000002771,0.00000323,25893593.1689,77.4453016482348
1659312000,2022-08-01 00:00:00,RIF/BTC,0.00000288,0.00000372,0.000002869,0.000003052,3959037.6617,12.3325213698789
1659225600,2022-07-31 00:00:00,RIF/BTC,0.00000287,0.00000296,0.00000283,0.0000029,28517.5474,0.082839328991
1659139200,2022-07-30 00:00:00,RIF/BTC,0.000002908,0.00000314,0.000002821,0.000002823,135808.2867,0.3944574092613
1659052800,2022-07-29 00:00:00,RIF/BTC,0.00000295,0.00000325,0.0000028,0.00000284,271237.985,0.813192617321
1658966400,2022-07-28 00:00:00,RIF/BTC,0.000003028,0.000003368,0.00000295,0.00000295,234914.7181,0.7349690797692
1658880000,2022-07-27 00:00:00,RIF/BTC,0.00000309,0.00000533,0.00000307,0.00000308,1022376.7765,3.9534573296704
1658793600,2022-07-26 00:00:00,RIF/BTC,0.000003013,0.00000316,0.00000294,0.00000308,106675.6002,0.324525598281
1658707200,2022-07-25 00:00:00,RIF/BTC,0.00000322,0.00000331,0.00000298,0.000003027,530661.0987,1.634796108186
1658620800,2022-07-24 00:00:00,RIF/BTC,0.00000324,0.00000346,0.00000317,0.00000322,259631.1611,0.8508368371991
1658534400,2022-07-23 00:00:00,RIF/BTC,0.00000327,0.00000343,0.000003202,0.00000322,280657.6317,0.9280555722923
1658448000,2022-07-22 00:00:00,RIF/BTC,0.00000334,0.00000348,0.000003269,0.00000327,128839.8237,0.4335439735269
1658361600,2022-07-21 00:00:00,RIF/BTC,0.00000335,0.00000423,0.0000033,0.00000334,540965.7462,2.001606494437
1658275200,2022-07-20 00:00:00,RIF/BTC,0.000003608,0.00000362,0.00000323,0.000003311,172096.1593,0.591101906012
1658188800,2022-07-19 00:00:00,RIF/BTC,0.000004694,0.00000522,0.000003569,0.000003664,1294639.09874858,5.81240820801382008
1658102400,2022-07-18 00:00:00,RIF/BTC,0.000002593,0.000007301,0.000002505,0.000004481,7653284.90430573,34.08767950802947263
1658016000,2022-07-17 00:00:00,RIF/BTC,0.00000252,0.0000026,0.00000252,0.0000026,631785.8255,1.620655443599
1657929600,2022-07-16 00:00:00,RIF/BTC,0.000002522,0.000002571,0.000002484,0.000002528,596409.80636995,1.51084067452548285
1657843200,2022-07-15 00:00:00,RIF/BTC,0.000002524,0.000002543,0.000002483,0.000002525,830352.44206804,2.08903351741918888
1657756800,2022-07-14 00:00:00,RIF/BTC,0.000002485,0.000002549,0.000002467,0.000002547,746047.66480404,1.86428283922619546
1657670400,2022-07-13 00:00:00,RIF/BTC,0.000002493,0.00000253,0.00000243,0.000002498,1113099.3752,2.7746211563046
1657584000,2022-07-12 00:00:00,RIF/BTC,0.000002499,0.000002518,0.000002472,0.0000025,736682.19457642,1.83633121498987926
1657497600,2022-07-11 00:00:00,RIF/BTC,0.000002491,0.0000025,0.00000245,0.000002494,699541.7172,1.7326574625201
1657411200,2022-07-10 00:00:00,RIF/BTC,0.000002465,0.0000025,0.00000246,0.000002469,394730.3404,0.9785509260162
1657324800,2022-07-09 00:00:00,RIF/BTC,0.00000248,0.0000025,0.00000238,0.000002466,1212751.9675,2.9855082165161
1657238400,2022-07-08 00:00:00,RIF/BTC,0.00000248,0.000002569,0.00000242,0.00000246,321983.26245263,0.7959307655947961
1657152000,2022-07-07 00:00:00,RIF/BTC,0.00000248,0.00000251,0.000002442,0.0000025,224376.45243724,0.5574649896344
1657065600,2022-07-06 00:00:00,RIF/BTC,0.000002505,0.00000254,0.000002452,0.00000249,142363.2682,0.3563926828234
1656979200,2022-07-05 00:00:00,RIF/BTC,0.00000249,0.00000256,0.000002452,0.000002496,624360.63067545,1.58131450627827655
1656892800,2022-07-04 00:00:00,RIF/BTC,0.000002525,0.00000257,0.00000248,0.00000251,498252.777,1.2633462035609
1656806400,2022-07-03 00:00:00,RIF/BTC,0.000002571,0.00000259,0.000002502,0.000002525,706328.5147,1.810843251917
1656720000,2022-07-02 00:00:00,RIF/BTC,0.00000257,0.00000259,0.000002543,0.000002571,416142.32338763,1.07144119799128644
1656633600,2022-07-01 00:00:00,RIF/BTC,0.00000256,0.00000259,0.00000249,0.00000257,2182703.41953653,5.56231245595113764
1656547200,2022-06-30 00:00:00,RIF/BTC,0.00000256,0.00000263,0.000002552,0.000002552,1102412.69228702,2.8768915752901924
1656460800,2022-06-29 00:00:00,RIF/BTC,0.000002589,0.00000259,0.000002544,0.00000256,504990.6568,1.302917903643
1656374400,2022-06-28 00:00:00,RIF/BTC,0.000002568,0.00000259,0.000002544,0.000002586,1340427.0416,3.4519595444239
1656288000,2022-06-27 00:00:00,RIF/BTC,0.00000256,0.00000259,0.00000254,0.000002575,1405086.71045836,3.6173320947369852
1656201600,2022-06-26 00:00:00,RIF/BTC,0.000002572,0.000002614,0.00000256,0.00000256,1542341.47435384,3.993677245667684
1656115200,2022-06-25 00:00:00,RIF/BTC,0.000002577,0.00000259,0.000002552,0.000002562,1360119.86305212,3.5168860625184908
1656028800,2022-06-24 00:00:00,RIF/BTC,0.00000258,0.0000026,0.000002563,0.000002581,1142439.8531726,2.95241684514586
1655942400,2022-06-23 00:00:00,RIF/BTC,0.000002617,0.00000265,0.000002573,0.000002573,1090389.50383722,2.84187430157137918
1655856000,2022-06-22 00:00:00,RIF/BTC,0.000002611,0.00000265,0.00000259,0.000002617,1242321.35507624,3.2697747112331864
1655769600,2022-06-21 00:00:00,RIF/BTC,0.00000262,0.00000265,0.000002531,0.000002618,1290133.2801,3.3805176659995
1655683200,2022-06-20 00:00:00,RIF/BTC,0.00000267,0.0000027,0.00000259,0.00000262,1580619.9871,4.202947797189
1655596800,2022-06-19 00:00:00,RIF/BTC,0.000002793,0.000002831,0.000002669,0.00000267,3551329.9284,9.8440975329486
1655510400,2022-06-18 00:00:00,RIF/BTC,0.000002841,0.00000294,0.00000276,0.000002779,1449002.3907,4.1463551566526
1655424000,2022-06-17 00:00:00,RIF/BTC,0.00000286,0.000002889,0.00000277,0.00000286,323475.73201934,0.91866474130889966
1655337600,2022-06-16 00:00:00,RIF/BTC,0.00000285,0.000002938,0.0000028,0.000002841,327298.0183,0.9299688925076
1655251200,2022-06-15 00:00:00,RIF/BTC,0.00000293,0.000003,0.00000282,0.000002856,1297489.1446,3.7991757244486
1655164800,2022-06-14 00:00:00,RIF/BTC,0.00000291,0.00000299,0.00000285,0.00000293,607323.3945,1.767907145207
1655078400,2022-06-13 00:00:00,RIF/BTC,0.00000295,0.000003,0.00000287,0.00000295,1002204.9632,2.957451838286
1654992000,2022-06-12 00:00:00,RIF/BTC,0.00000298,0.000003,0.00000288,0.00000294,646315.5773,1.910991302461
1654905600,2022-06-11 00:00:00,RIF/BTC,0.00000297,0.000003,0.00000295,0.00000296,677671.2033,2.030631306142
1654819200,2022-06-10 00:00:00,RIF/BTC,0.00000298,0.000003,0.00000295,0.00000296,1786404.136,5.354555539845
1654732800,2022-06-09 00:00:00,RIF/BTC,0.00000295,0.000003,0.00000294,0.00000298,257010.5625,0.765617331484
1654646400,2022-06-08 00:00:00,RIF/BTC,0.0000029,0.000003,0.00000288,0.00000295,1280579.7026,3.800192596936
1654560000,2022-06-07 00:00:00,RIF/BTC,0.00000298,0.00000309,0.00000289,0.00000289,2132561.0836,6.370257393752
1654473600,2022-06-06 00:00:00,RIF/BTC,0.00000296,0.00000315,0.00000279,0.00000297,9438867.36392063,28.0391466837109845
1654387200,2022-06-05 00:00:00,RIF/BTC,0.00000287,0.0000031,0.00000286,0.00000295,3358252.08208983,10.10844130030949
1654300800,2022-06-04 00:00:00,RIF/BTC,0.0000029,0.00000293,0.00000287,0.0000029,11397.8425,0.033081951986
1654214400,2022-06-03 00:00:00,RIF/BTC,0.00000287,0.00000293,0.00000283,0.00000289,139969.1396,0.402397520851
1654128000,2022-06-02 00:00:00,RIF/BTC,0.00000292,0.00000295,0.00000283,0.00000287,1637252.5987,4.776089440782
1654041600,2022-06-01 00:00:00,RIF/BTC,0.0000028,0.00000297,0.00000278,0.0000029,1889462.31503013,5.3426400425695822
1653955200,2022-05-31 00:00:00,RIF/BTC,0.00000285,0.00000289,0.00000276,0.0000028,181603.3717,0.51084254798
1653868800,2022-05-30 00:00:00,RIF/BTC,0.00000295,0.00000298,0.00000285,0.00000287,1459588.2181,4.266771801234
1653782400,2022-05-29 00:00:00,RIF/BTC,0.00000298,0.00000299,0.00000294,0.00000297,80497.1673,0.238897641968
1653696000,2022-05-28 00:00:00,RIF/BTC,0.00000303,0.00000305,0.00000295,0.00000298,86279.764768,0.258043848348
1653609600,2022-05-27 00:00:00,RIF/BTC,0.00000295,0.00000304,0.00000295,0.00000299,116625.5142,0.350375688432
1653523200,2022-05-26 00:00:00,RIF/BTC,0.00000295,0.00000312,0.00000294,0.00000295,1795505.77243513,5.3318355807769848
1653436800,2022-05-25 00:00:00,RIF/BTC,0.00000295,0.00000301,0.00000293,0.00000296,918973.4448,2.723385165778
1653350400,2022-05-24 00:00:00,RIF/BTC,0.00000296,0.00000302,0.00000289,0.00000296,122328.18204113,0.3619818599429787
1653264000,2022-05-23 00:00:00,RIF/BTC,0.00000294,0.00000335,0.00000281,0.000003,466428.3322,1.396235554184
1653177600,2022-05-22 00:00:00,RIF/BTC,0.000003,0.000003,0.00000291,0.00000292,106411.6266,0.313994508303
1653091200,2022-05-21 00:00:00,RIF/BTC,0.00000301,0.00000305,0.00000291,0.00000298,142496.1573,0.425777267506
1653004800,2022-05-20 00:00:00,RIF/BTC,0.00000299,0.00000307,0.00000288,0.00000304,295341.94249281,0.8794982715119986
1652918400,2022-05-19 00:00:00,RIF/BTC,0.00000308,0.0000031,0.00000296,0.00000299,241893.30587843,0.7327476144409958
1652832000,2022-05-18 00:00:00,RIF/BTC,0.00000299,0.00000309,0.0000029,0.00000308,224148.52125742,0.6723912715369826
1652745600,2022-05-17 00:00:00,RIF/BTC,0.00000295,0.00000303,0.00000285,0.000003,212667.7503,0.630220533081
1652659200,2022-05-16 00:00:00,RIF/BTC,0.00000292,0.00000304,0.00000289,0.00000297,194013.4312,0.581282822302
1652572800,2022-05-15 00:00:00,RIF/BTC,0.00000294,0.000003,0.0000029,0.0000029,1779590.289,5.244938940461
1652486400,2022-05-14 00:00:00,RIF/BTC,0.00000297,0.00000304,0.00000291,0.00000293,1152374.72320112,3.4074164328982686
1652400000,2022-05-13 00:00:00,RIF/BTC,0.00000298,0.00000299,0.00000283,0.00000297,571098.7343,1.658859855836
1652313600,2022-05-12 00:00:00,RIF/BTC,0.00000319,0.00000333,0.00000295,0.00000295,497079.21540362,1.5678270223759904
1652227200,2022-05-11 00:00:00,RIF/BTC,0.00000329,0.0000034,0.00000317,0.00000318,403380.48767876,1.3107494428109964
1652140800,2022-05-10 00:00:00,RIF/BTC,0.0000034,0.0000034,0.00000325,0.00000332,1179175.28044894,3.9013564843169914
1652054400,2022-05-09 00:00:00,RIF/BTC,0.00000335,0.00000347,0.00000333,0.00000338,404645.3572,1.369327329954
1651968000,2022-05-08 00:00:00,RIF/BTC,0.00000338,0.00000343,0.00000332,0.00000336,110555.4421,0.370696768969
1651881600,2022-05-07 00:00:00,RIF/BTC,0.00000339,0.00000341,0.00000335,0.0000034,20205.3153,0.06847864329
1651795200,2022-05-06 00:00:00,RIF/BTC,0.00000339,0.00000346,0.00000335,0.00000345,67131.89798234,0.227780437623956
1651708800,2022-05-05 00:00:00,RIF/BTC,0.00000326,0.00000349,0.00000324,0.00000338,4430304.9474,14.473481964393
1651622400,2022-05-04 00:00:00,RIF/BTC,0.00000334,0.00000336,0.0000032,0.00000324,81721.6938,0.266654562761
1651536000,2022-05-03 00:00:00,RIF/BTC,0.00000333,0.00000337,0.00000323,0.00000334,701758.6481,2.322026421338
1651449600,2022-05-02 00:00:00,RIF/BTC,0.00000337,0.00000339,0.0000033,0.00000332,61832.35899402,0.206281109401967
1651363200,2022-05-01 00:00:00,RIF/BTC,0.00000348,0.00000351,0.00000333,0.00000336,209202.94305797,0.7112965556469965
1651276800,2022-04-30 00:00:00,RIF/BTC,0.00000347,0.00000351,0.00000332,0.00000348,263379.8186,0.907366645821
1651190400,2022-04-29 00:00:00,RIF/BTC,0.0000034,0.00000349,0.00000336,0.00000347,107515.9656,0.369812712911
1651104000,2022-04-28 00:00:00,RIF/BTC,0.00000347,0.00000347,0.00000324,0.00000339,193042.4512,0.648399728735
1651017600,2022-04-27 00:00:00,RIF/BTC,0.00000348,0.0000035,0.0000034,0.00000344,160298.99861066,0.5517272145469902
1650931200,2022-04-26 00:00:00,RIF/BTC,0.00000331,0.00000353,0.0000033,0.00000348,1691262.3510477,5.6874031261798944
1650844800,2022-04-25 00:00:00,RIF/BTC,0.00000341,0.00000347,0.0000033,0.00000331,93755.4843,0.315679678428
1650758400,2022-04-24 00:00:00,RIF/BTC,0.00000338,0.00000341,0.00000335,0.00000335,109164.4544,0.367277553608
1650672000,2022-04-23 00:00:00,RIF/BTC,0.00000344,0.00000347,0.00000333,0.00000339,2126997.37335131,7.3299032126399671
1650585600,2022-04-22 00:00:00,RIF/BTC,0.00000341,0.00000348,0.00000336,0.00000345,53444.6095,0.18279870566
1650499200,2022-04-21 00:00:00,RIF/BTC,0.00000331,0.00000343,0.0000033,0.00000339,193444.25525089,0.6511630271159726
1650412800,2022-04-20 00:00:00,RIF/BTC,0.00000335,0.00000339,0.00000331,0.00000332,93881.57701097,0.3131448307389689
1650326400,2022-04-19 00:00:00,RIF/BTC,0.00000338,0.00000338,0.00000334,0.00000336,26296.89681138,0.0881911138639748
1650240000,2022-04-18 00:00:00,RIF/BTC,0.00000343,0.00000346,0.00000334,0.00000334,78037.19054807,0.2648980492769959
1650153600,2022-04-17 00:00:00,RIF/BTC,0.00000343,0.00000345,0.0000034,0.00000343,50344.27509271,0.1726852339909953
1650067200,2022-04-16 00:00:00,RIF/BTC,0.0000034,0.00000344,0.00000336,0.00000343,207733.5986,0.705351413936
1649980800,2022-04-15 00:00:00,RIF/BTC,0.00000341,0.00000345,0.00000337,0.0000034,29885.0126,0.101773267603
1649894400,2022-04-14 00:00:00,RIF/BTC,0.00000344,0.00000346,0.00000337,0.00000344,50620.50939615,0.1724919447299582
1649808000,2022-04-13 00:00:00,RIF/BTC,0.00000348,0.0000035,0.00000338,0.00000346,113803.71415147,0.3937027462299043
1649721600,2022-04-12 00:00:00,RIF/BTC,0.00000355,0.00000357,0.00000347,0.00000347,1505695.734,5.335022059427
1649635200,2022-04-11 00:00:00,RIF/BTC,0.00000358,0.00000362,0.00000353,0.00000358,44070.40312016,0.1573499781769792
1649548800,2022-04-10 00:00:00,RIF/BTC,0.00000359,0.00000361,0.00000353,0.00000358,8830.4041,0.031579999398
1649462400,2022-04-09 00:00:00,RIF/BTC,0.00000361,0.00000361,0.00000354,0.00000354,46328.7292,0.164836065869
1649376000,2022-04-08 00:00:00,RIF/BTC,0.00000358,0.00000363,0.00000356,0.00000362,19710.1492,0.071124217657
1649289600,2022-04-07 00:00:00,RIF/BTC,0.00000355,0.0000036,0.00000354,0.00000358,82043.9454,0.293379466864
1649203200,2022-04-06 00:00:00,RIF/BTC,0.00000364,0.00000373,0.00000351,0.00000355,163820.3561,0.589665309383
1649116800,2022-04-05 00:00:00,RIF/BTC,0.00000363,0.00000368,0.00000354,0.00000366,138278.04812747,0.5016577316419908
1649030400,2022-04-04 00:00:00,RIF/BTC,0.00000358,0.00000364,0.00000349,0.00000356,259345.3969,0.925220480121
1648944000,2022-04-03 00:00:00,RIF/BTC,0.00000358,0.00000364,0.00000353,0.00000359,32313.7385,0.115739940965
1648857600,2022-04-02 00:00:00,RIF/BTC,0.00000349,0.00000365,0.00000346,0.00000358,146526.5468,0.518352973244
1648771200,2022-04-01 00:00:00,RIF/BTC,0.00000345,0.00000352,0.00000344,0.00000351,189515.41155714,0.66067837655499
1648684800,2022-03-31 00:00:00,RIF/BTC,0.00000351,0.00000365,0.00000345,0.00000345,293776.97207338,1.0299520251089666
1648598400,2022-03-30 00:00:00,RIF/BTC,0.00000351,0.00000375,0.00000346,0.00000351,2064100.20595483,7.4558058109099676
1648512000,2022-03-29 00:00:00,RIF/BTC,0.00000356,0.00000362,0.00000352,0.00000355,48292.023,0.1718641346
1648425600,2022-03-28 00:00:00,RIF/BTC,0.00000353,0.00000361,0.0000035,0.00000358,115645.68070493,0.4114070880529149
1648339200,2022-03-27 00:00:00,RIF/BTC,0.00000361,0.00000363,0.00000352,0.00000352,20997.8381,0.075949146514
1648252800,2022-03-26 00:00:00,RIF/BTC,0.00000357,0.00000361,0.00000353,0.00000361,7638.173,0.027372833082
1648166400,2022-03-25 00:00:00,RIF/BTC,0.00000359,0.00000363,0.00000353,0.00000357,1285212.30935377,4.6610182865808856
1648080000,2022-03-24 00:00:00,RIF/BTC,0.00000362,0.00000375,0.00000353,0.00000359,3109.9679,0.011169880545
1647993600,2022-03-23 00:00:00,RIF/BTC,0.00000365,0.0000037,0.00000359,0.00000364,39668.5349,0.144418078641
1647907200,2022-03-22 00:00:00,RIF/BTC,0.00000372,0.00000372,0.00000355,0.00000363,12082.1404,0.043736883814
1647820800,2022-03-21 00:00:00,RIF/BTC,0.00000369,0.00000376,0.00000361,0.00000367,77383.06375174,0.2841637446899902
1647734400,2022-03-20 00:00:00,RIF/BTC,0.00000368,0.00000374,0.00000359,0.00000365,122266.92527493,0.4502468194109903
1647648000,2022-03-19 00:00:00,RIF/BTC,0.00000363,0.00000371,0.00000361,0.00000367,34567.0597,0.126713128637
1647561600,2022-03-18 00:00:00,RIF/BTC,0.00000371,0.00000374,0.0000036,0.00000362,16083.5243,0.058602352319
1647475200,2022-03-17 00:00:00,RIF/BTC,0.00000369,0.00000375,0.0000036,0.0000037,143035.9474,0.525592649266
1647388800,2022-03-16 00:00:00,RIF/BTC,0.00000371,0.00000372,0.00000358,0.00000365,19663.43214797,0.0718904929659687
1647302400,2022-03-15 00:00:00,RIF/BTC,0.00000385,0.00000391,0.00000366,0.00000371,29419.749,0.111790793434
1647216000,2022-03-14 00:00:00,RIF/BTC,0.0000038,0.00000393,0.00000374,0.00000384,181896.94422052,0.704741212472028
1647129600,2022-03-13 00:00:00,RIF/BTC,0.00000384,0.00000386,0.00000374,0.00000381,64699.54910526,0.244929223518988
1647043200,2022-03-12 00:00:00,RIF/BTC,0.00000383,0.00000388,0.00000377,0.00000381,183274.44531937,0.6983600900369934
1646956800,2022-03-11 00:00:00,RIF/BTC,0.00000383,0.0000039,0.00000381,0.00000384,90096.87428969,0.3457574702309972
1646870400,2022-03-10 00:00:00,RIF/BTC,0.00000387,0.0000039,0.0000038,0.00000383,149225.60367948,0.578192703134972
1646784000,2022-03-09 00:00:00,RIF/BTC,0.00000384,0.0000039,0.00000371,0.00000384,137783.4243,0.528833265794
1646697600,2022-03-08 00:00:00,RIF/BTC,0.00000374,0.0000039,0.00000371,0.00000383,4440.02043412,0.0167502444959972
1646611200,2022-03-07 00:00:00,RIF/BTC,0.00000374,0.0000038,0.00000371,0.00000371,6106.1972,0.02293192978
1646524800,2022-03-06 00:00:00,RIF/BTC,0.00000369,0.00000394,0.00000368,0.00000374,13627.8413,0.051237459712
1646438400,2022-03-05 00:00:00,RIF/BTC,0.00000375,0.00000375,0.00000368,0.00000372,45120.6177,0.167579149899
1646352000,2022-03-04 00:00:00,RIF/BTC,0.0000037,0.0000038,0.00000362,0.00000376,182396.1457,0.674706673051
1646265600,2022-03-03 00:00:00,RIF/BTC,0.00000363,0.00000375,0.00000363,0.00000367,97079.10809816,0.35793694831798
1646179200,2022-03-02 00:00:00,RIF/BTC,0.00000365,0.00000368,0.00000356,0.00000362,21769.0405,0.079049544239
1646092800,2022-03-01 00:00:00,RIF/BTC,0.00000377,0.0000038,0.00000358,0.00000366,133117.8342,0.484862854877
1646006400,2022-02-28 00:00:00,RIF/BTC,0.00000383,0.00000392,0.00000367,0.00000376,96892.7419,0.364530638362
1645920000,2022-02-27 00:00:00,RIF/BTC,0.00000385,0.00000393,0.00000382,0.00000383,234683.9955,0.914932462597
1645833600,2022-02-26 00:00:00,RIF/BTC,0.00000374,0.00000385,0.00000373,0.00000383,35477.0028,0.133179505918
1645747200,2022-02-25 00:00:00,RIF/BTC,0.00000339,0.00000377,0.00000339,0.00000375,143105.2622,0.523701048139
1645660800,2022-02-24 00:00:00,RIF/BTC,0.00000359,0.00000361,0.00000331,0.00000335,8452.125,0.029024722701
1645574400,2022-02-23 00:00:00,RIF/BTC,0.00000347,0.0000036,0.0000034,0.00000357,193216.6444,0.675382475507
1645488000,2022-02-22 00:00:00,RIF/BTC,0.00000347,0.00000352,0.00000344,0.00000346,25857.48384555,0.0896895921559695
1645401600,2022-02-21 00:00:00,RIF/BTC,0.00000356,0.00000358,0.00000344,0.00000346,353624.4494,1.24463548328
1645315200,2022-02-20 00:00:00,RIF/BTC,0.00000359,0.00000395,0.00000349,0.00000355,343201.30543943,1.2830124508030169
1645228800,2022-02-19 00:00:00,RIF/BTC,0.0000036,0.00000365,0.00000351,0.00000361,234792.3571,0.843105930071
1645142400,2022-02-18 00:00:00,RIF/BTC,0.0000038,0.0000038,0.0000036,0.00000363,111078.9312,0.408684774796
1645056000,2022-02-17 00:00:00,RIF/BTC,0.0000038,0.00000385,0.00000372,0.0000038,86891.39512297,0.3279204154589831
1644969600,2022-02-16 00:00:00,RIF/BTC,0.00000375,0.00000395,0.00000373,0.00000383,13950.6976,0.052517181951
1644883200,2022-02-15 00:00:00,RIF/BTC,0.00000381,0.00000384,0.0000037,0.00000375,81553.2152,0.305145898073
