https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume BTC
1653955200,2022-05-31 00:00:00,EOS/BTC,4.375e-05,4.398e-05,4.214e-05,4.352e-05,0.15546815,3612.96254653
1653868800,2022-05-30 00:00:00,EOS/BTC,4.391e-05,4.45e-05,4.347e-05,4.368e-05,0.08539183,1943.26613611
1653782400,2022-05-29 00:00:00,EOS/BTC,4.327e-05,4.437e-05,4.248e-05,4.37e-05,0.10783781,2495.22311542
1653696000,2022-05-28 00:00:00,EOS/BTC,4.259e-05,4.342e-05,4.224e-05,4.309e-05,0.24490105,5697.21244602
1653609600,2022-05-27 00:00:00,EOS/BTC,4.241e-05,4.302e-05,4.125e-05,4.223e-05,0.07250875,1713.49797331
1653523200,2022-05-26 00:00:00,EOS/BTC,4.478e-05,4.502e-05,4.206e-05,4.231e-05,0.24422685,5710.09677907
1653436800,2022-05-25 00:00:00,EOS/BTC,4.559e-05,4.56e-05,4.436e-05,4.478e-05,0.15740183,3494.60716889
1653350400,2022-05-24 00:00:00,EOS/BTC,4.489e-05,4.556e-05,4.448e-05,4.541e-05,0.11104716,2457.68834756
1653264000,2022-05-23 00:00:00,EOS/BTC,4.481e-05,4.694e-05,4.426e-05,4.489e-05,0.20969536,4575.53908993
1653177600,2022-05-22 00:00:00,EOS/BTC,4.45e-05,4.595e-05,4.428e-05,4.469e-05,0.12118356,2695.90162673
1653091200,2022-05-21 00:00:00,EOS/BTC,4.338e-05,4.476e-05,4.3e-05,4.45e-05,0.06428109,1465.58205702
1653004800,2022-05-20 00:00:00,EOS/BTC,4.347e-05,4.39e-05,4.313e-05,4.366e-05,0.11910172,2731.09061881
1652918400,2022-05-19 00:00:00,EOS/BTC,4.421e-05,4.421e-05,4.281e-05,4.367e-05,0.13457638,3093.52558645
1652832000,2022-05-18 00:00:00,EOS/BTC,4.539e-05,4.557e-05,4.4e-05,4.404e-05,0.08855606,1971.73784341
1652745600,2022-05-17 00:00:00,EOS/BTC,4.419e-05,4.564e-05,4.419e-05,4.525e-05,0.15948495,3551.35368877
1652659200,2022-05-16 00:00:00,EOS/BTC,4.487e-05,4.487e-05,4.348e-05,4.392e-05,0.16665387,3768.38490745
1652572800,2022-05-15 00:00:00,EOS/BTC,4.509e-05,4.583e-05,4.427e-05,4.485e-05,0.33365273,7482.35835579
1652486400,2022-05-14 00:00:00,EOS/BTC,4.57e-05,4.645e-05,4.38e-05,4.494e-05,0.39029552,8599.19599767
1652400000,2022-05-13 00:00:00,EOS/BTC,4.396e-05,4.802e-05,4.38e-05,4.56e-05,1.28244237,27591.74370877
1652313600,2022-05-12 00:00:00,EOS/BTC,4.848e-05,4.864e-05,4.177e-05,4.39e-05,2.05200688,45361.09484109
1652227200,2022-05-11 00:00:00,EOS/BTC,5.54e-05,5.558e-05,4.783e-05,4.825e-05,3.0350011,59996.69083488
1652140800,2022-05-10 00:00:00,EOS/BTC,5.229e-05,5.641e-05,5.229e-05,5.535e-05,2.26749626,41280.36750036
1652054400,2022-05-09 00:00:00,EOS/BTC,5.727e-05,5.774e-05,5.106e-05,5.229e-05,2.78722393,49972.92590854
1651968000,2022-05-08 00:00:00,EOS/BTC,5.585e-05,5.775e-05,5.585e-05,5.719e-05,0.2506122,4395.60474134
1651881600,2022-05-07 00:00:00,EOS/BTC,5.629e-05,5.675e-05,5.551e-05,5.575e-05,0.16139061,2868.15913326
1651795200,2022-05-06 00:00:00,EOS/BTC,5.505e-05,5.671e-05,5.466e-05,5.623e-05,0.2283975,4119.35696798
1651708800,2022-05-05 00:00:00,EOS/BTC,5.612e-05,5.658e-05,5.434e-05,5.511e-05,0.41515466,7488.52422011
1651622400,2022-05-04 00:00:00,EOS/BTC,5.443e-05,5.651e-05,5.381e-05,5.623e-05,0.58816868,10689.94345458
1651536000,2022-05-03 00:00:00,EOS/BTC,5.441e-05,5.512e-05,5.379e-05,5.447e-05,0.40535734,7443.4114944
1651449600,2022-05-02 00:00:00,EOS/BTC,5.481e-05,5.513e-05,5.292e-05,5.428e-05,0.43518871,8018.0856612
1651363200,2022-05-01 00:00:00,EOS/BTC,5.351e-05,5.483e-05,5.337e-05,5.481e-05,0.31884311,5891.93239296
1651276800,2022-04-30 00:00:00,EOS/BTC,5.876e-05,5.933e-05,5.115e-05,5.341e-05,2.82787398,52462.76332108
1651190400,2022-04-29 00:00:00,EOS/BTC,5.821e-05,6.051e-05,5.817e-05,5.888e-05,1.29607732,22027.31248469
1651104000,2022-04-28 00:00:00,EOS/BTC,5.738e-05,5.93e-05,5.711e-05,5.828e-05,0.13416126,2310.95876644
1651017600,2022-04-27 00:00:00,EOS/BTC,5.732e-05,5.883e-05,5.676e-05,5.737e-05,0.59789581,10402.20764295
1650931200,2022-04-26 00:00:00,EOS/BTC,5.861e-05,6.038e-05,5.687e-05,5.731e-05,0.9011865,15402.41943341
1650844800,2022-04-25 00:00:00,EOS/BTC,5.947e-05,5.95e-05,5.79e-05,5.871e-05,3.80461583,64775.51736879
1650758400,2022-04-24 00:00:00,EOS/BTC,6.096e-05,6.151e-05,5.955e-05,5.955e-05,0.43635487,7188.26976114
1650672000,2022-04-23 00:00:00,EOS/BTC,6.185e-05,6.256e-05,6.053e-05,6.104e-05,1.80719461,29478.46386765
1650585600,2022-04-22 00:00:00,EOS/BTC,6.199e-05,6.361e-05,6.177e-05,6.189e-05,0.91092669,14509.45270835
1650499200,2022-04-21 00:00:00,EOS/BTC,6.681e-05,6.865e-05,6.087e-05,6.185e-05,1.69209279,26198.76442098
1650412800,2022-04-20 00:00:00,EOS/BTC,6.375e-05,6.984e-05,6.065e-05,6.682e-05,4.24360125,64088.07431928
1650326400,2022-04-19 00:00:00,EOS/BTC,5.991e-05,6.498e-05,5.946e-05,6.376e-05,0.77034526,12304.32302786
1650240000,2022-04-18 00:00:00,EOS/BTC,6.087e-05,6.131e-05,5.919e-05,5.988e-05,0.45482872,7585.46091308
1650162114,2022-04-17 02:21:54,EOS/BTC,6.094e-05,6.094e-05,6.094e-05,6.094e-05,0.0,0.0
1650153600,2022-04-17 00:00:00,EOS/BTC,6.452e-05,6.634e-05,6.036e-05,6.094e-05,0.84616892,13195.40126438
1650071505,2022-04-16 01:11:45,EOS/BTC,6.457e-05,6.457e-05,6.457e-05,6.457e-05,0.0,0.0
1650067200,2022-04-16 00:00:00,EOS/BTC,5.975e-05,6.527e-05,5.944e-05,6.457e-05,1.15873096,18630.30789422
1649980800,2022-04-15 00:00:00,EOS/BTC,5.775e-05,6.043e-05,5.755e-05,5.97e-05,0.81960852,13876.34231979
1649894400,2022-04-14 00:00:00,EOS/BTC,5.721e-05,5.794e-05,5.607e-05,5.776e-05,0.70481206,12381.11191156
1649808000,2022-04-13 00:00:00,EOS/BTC,5.591e-05,5.848e-05,5.558e-05,5.735e-05,0.96967377,17112.60124855
1649721600,2022-04-12 00:00:00,EOS/BTC,5.474e-05,5.609e-05,5.465e-05,5.59e-05,0.7403172,13419.15605982
1649635200,2022-04-11 00:00:00,EOS/BTC,5.616e-05,5.618e-05,5.339e-05,5.473e-05,1.13060537,20683.92769731
1649548800,2022-04-10 00:00:00,EOS/BTC,5.656e-05,5.732e-05,5.562e-05,5.594e-05,0.68003401,12037.84719152
1649462400,2022-04-09 00:00:00,EOS/BTC,5.631e-05,5.742e-05,5.603e-05,5.66e-05,0.72569646,12793.90620323
1649376000,2022-04-08 00:00:00,EOS/BTC,5.765e-05,5.778e-05,5.514e-05,5.63e-05,0.98367108,17463.40604343
1649289600,2022-04-07 00:00:00,EOS/BTC,5.632e-05,5.794e-05,5.573e-05,5.765e-05,2.03828921,35862.05887719
1649203200,2022-04-06 00:00:00,EOS/BTC,6.059e-05,6.06e-05,5.607e-05,5.625e-05,1.50923719,25821.15650614
1649116800,2022-04-05 00:00:00,EOS/BTC,6.208e-05,6.242e-05,6.004e-05,6.034e-05,1.26742253,20702.3225428
1649030400,2022-04-04 00:00:00,EOS/BTC,6.123e-05,6.417e-05,6.015e-05,6.209e-05,1.49620492,24264.78253512
1648944000,2022-04-03 00:00:00,EOS/BTC,6.098e-05,6.135e-05,5.989e-05,6.122e-05,0.78512102,12958.04413005
1648857600,2022-04-02 00:00:00,EOS/BTC,6.128e-05,6.293e-05,6.07e-05,6.073e-05,0.5821431,9454.05168525
1648771200,2022-04-01 00:00:00,EOS/BTC,6.211e-05,6.279e-05,5.976e-05,6.129e-05,1.56995281,25785.46473631
1648684800,2022-03-31 00:00:00,EOS/BTC,6.227e-05,6.381e-05,5.972e-05,6.206e-05,2.20004546,35899.26762936
1648598400,2022-03-30 00:00:00,EOS/BTC,6.088e-05,6.46e-05,6.023e-05,6.235e-05,1.07001302,17223.0804977
1648512000,2022-03-29 00:00:00,EOS/BTC,6.042e-05,6.212e-05,5.86e-05,6.115e-05,1.54812497,25544.18593517
1648425600,2022-03-28 00:00:00,EOS/BTC,5.675e-05,6.739e-05,5.645e-05,6.053e-05,4.38358631,70132.36059004
1648339200,2022-03-27 00:00:00,EOS/BTC,5.643e-05,5.798e-05,5.602e-05,5.689e-05,0.86649001,15290.29728017
1648252800,2022-03-26 00:00:00,EOS/BTC,5.633e-05,5.644e-05,5.44e-05,5.64e-05,0.98806423,17607.32304213
1648166400,2022-03-25 00:00:00,EOS/BTC,5.75e-05,5.83e-05,5.516e-05,5.661e-05,0.88064075,15505.15291366
1648080000,2022-03-24 00:00:00,EOS/BTC,5.818e-05,5.947e-05,5.7e-05,5.768e-05,0.5023745,8723.98791786
1647993600,2022-03-23 00:00:00,EOS/BTC,6.013e-05,6.093e-05,5.8e-05,5.826e-05,1.44638786,24468.24727002
1647907200,2022-03-22 00:00:00,EOS/BTC,5.733e-05,6.064e-05,5.44e-05,6.02e-05,3.39583317,58760.73560702
1647820800,2022-03-21 00:00:00,EOS/BTC,5.362e-05,5.944e-05,5.29e-05,5.721e-05,2.77546014,49036.47089823
1647734400,2022-03-20 00:00:00,EOS/BTC,5.259e-05,5.425e-05,5.204e-05,5.363e-05,2.20757561,41398.26659106
1647648000,2022-03-19 00:00:00,EOS/BTC,5.103e-05,5.265e-05,5.103e-05,5.265e-05,1.2593448,24262.77658482
1647561600,2022-03-18 00:00:00,EOS/BTC,5.094e-05,5.147e-05,5.071e-05,5.096e-05,0.6039894,11827.75399382
1647475200,2022-03-17 00:00:00,EOS/BTC,5.084e-05,5.113e-05,5.035e-05,5.095e-05,0.34752145,6845.14276185
1647388800,2022-03-16 00:00:00,EOS/BTC,5.054e-05,5.13e-05,4.95e-05,5.082e-05,1.0852559,21491.61879048
1647302400,2022-03-15 00:00:00,EOS/BTC,4.964e-05,5.062e-05,4.962e-05,5.059e-05,0.54971716,10937.8741739
1647216000,2022-03-14 00:00:00,EOS/BTC,5.043e-05,5.067e-05,4.921e-05,4.962e-05,1.02601865,20558.20982436
1647129600,2022-03-13 00:00:00,EOS/BTC,5.073e-05,5.119e-05,5e-05,5.046e-05,1.05997977,21017.90945972
1647043200,2022-03-12 00:00:00,EOS/BTC,5.106e-05,5.119e-05,5.053e-05,5.066e-05,0.51768852,10176.37829135
1646956800,2022-03-11 00:00:00,EOS/BTC,5.02e-05,5.12e-05,5.002e-05,5.093e-05,0.71608777,14127.1873846
1646870400,2022-03-10 00:00:00,EOS/BTC,4.926e-05,5.063e-05,4.926e-05,5.032e-05,0.83843842,16737.78483622
1646784000,2022-03-09 00:00:00,EOS/BTC,5.1e-05,5.12e-05,4.86e-05,4.923e-05,2.46873089,50049.61861827
1646697600,2022-03-08 00:00:00,EOS/BTC,5.051e-05,5.106e-05,5.049e-05,5.087e-05,0.3666678,7215.65005377
1646611200,2022-03-07 00:00:00,EOS/BTC,5.11e-05,5.161e-05,5.017e-05,5.059e-05,1.95050238,38144.61978358
1646524800,2022-03-06 00:00:00,EOS/BTC,5.199e-05,5.212e-05,5.093e-05,5.11e-05,1.85121892,35820.83154519
1646438400,2022-03-05 00:00:00,EOS/BTC,5.092e-05,5.199e-05,5.077e-05,5.194e-05,1.80583108,35108.70007589
1646352000,2022-03-04 00:00:00,EOS/BTC,5.08e-05,5.137e-05,5.003e-05,5.137e-05,1.4866478,29412.10613711
1646265600,2022-03-03 00:00:00,EOS/BTC,5.041e-05,5.13e-05,4.995e-05,5.078e-05,1.73966066,34390.68024724
1646179200,2022-03-02 00:00:00,EOS/BTC,5.097e-05,5.138e-05,4.918e-05,5.041e-05,2.77016858,54839.19566911
1646092800,2022-03-01 00:00:00,EOS/BTC,5.285e-05,5.308e-05,5.058e-05,5.103e-05,2.59888628,50246.90086091
1646006400,2022-02-28 00:00:00,EOS/BTC,5.546e-05,5.635e-05,5.153e-05,5.281e-05,6.11281792,114062.68041749
1645920000,2022-02-27 00:00:00,EOS/BTC,5.535e-05,5.779e-05,5.471e-05,5.547e-05,4.24812886,75505.56197833
1645833600,2022-02-26 00:00:00,EOS/BTC,5.476e-05,5.68e-05,5.444e-05,5.533e-05,2.42176255,43626.28825418
1645747200,2022-02-25 00:00:00,EOS/BTC,5.407e-05,5.478e-05,5.316e-05,5.473e-05,2.52665655,47083.08456209
1645660800,2022-02-24 00:00:00,EOS/BTC,5.651e-05,5.749e-05,5.317e-05,5.395e-05,5.30847986,96854.14999334
1645574400,2022-02-23 00:00:00,EOS/BTC,5.667e-05,5.742e-05,5.649e-05,5.651e-05,3.1393584,55115.69944182
1645488000,2022-02-22 00:00:00,EOS/BTC,5.594e-05,5.69e-05,5.587e-05,5.665e-05,3.77561471,66858.25314165
1645401600,2022-02-21 00:00:00,EOS/BTC,5.729e-05,5.833e-05,5.592e-05,5.595e-05,4.21261726,73162.17133053
1645315200,2022-02-20 00:00:00,EOS/BTC,5.708e-05,5.774e-05,5.615e-05,5.727e-05,3.07696436,53795.84625662
1645228800,2022-02-19 00:00:00,EOS/BTC,5.739e-05,5.78e-05,5.622e-05,5.707e-05,3.77561879,65949.12744407
1645142400,2022-02-18 00:00:00,EOS/BTC,5.744e-05,5.849e-05,5.72e-05,5.742e-05,4.63816682,80277.29716019
1645056000,2022-02-17 00:00:00,EOS/BTC,5.818e-05,5.85e-05,5.7e-05,5.743e-05,7.29699815,125939.81327104
1644969600,2022-02-16 00:00:00,EOS/BTC,5.68e-05,5.85e-05,5.638e-05,5.811e-05,4.62732002,80812.03420843
1644883200,2022-02-15 00:00:00,EOS/BTC,5.575e-05,5.711e-05,5.525e-05,5.68e-05,7.72253537,137109.90136393
1644796800,2022-02-14 00:00:00,EOS/BTC,5.656e-05,5.68e-05,5.517e-05,5.575e-05,3.85192052,69081.90654645
1644710400,2022-02-13 00:00:00,EOS/BTC,5.678e-05,5.719e-05,5.61e-05,5.659e-05,3.33586229,58918.85279698
1644624000,2022-02-12 00:00:00,EOS/BTC,5.69e-05,5.739e-05,5.585e-05,5.674e-05,3.23019714,57183.72791634
1644537600,2022-02-11 00:00:00,EOS/BTC,5.869e-05,5.949e-05,5.681e-05,5.694e-05,5.94724259,101929.57722613
1644451200,2022-02-10 00:00:00,EOS/BTC,6.014e-05,6.15e-05,5.831e-05,5.862e-05,7.09786105,118959.14021183
1644364800,2022-02-09 00:00:00,EOS/BTC,5.975e-05,6.109e-05,5.954e-05,6.011e-05,3.98263767,65876.61752376
1644278400,2022-02-08 00:00:00,EOS/BTC,6.15e-05,6.295e-05,5.894e-05,5.974e-05,8.42402826,139646.56527425
1644192000,2022-02-07 00:00:00,EOS/BTC,5.948e-05,6.165e-05,5.948e-05,6.146e-05,5.89410832,97237.27310672
1644105600,2022-02-06 00:00:00,EOS/BTC,5.989e-05,6.051e-05,5.925e-05,6e-05,2.79510589,46719.32231836
1644019200,2022-02-05 00:00:00,EOS/BTC,5.968e-05,6.064e-05,5.925e-05,5.986e-05,3.60975512,60179.8022989
1643932800,2022-02-04 00:00:00,EOS/BTC,6.195e-05,6.32e-05,5.963e-05,5.97e-05,6.66512015,108869.36882375
1643846400,2022-02-03 00:00:00,EOS/BTC,6.202e-05,6.233e-05,6.123e-05,6.189e-05,3.56300481,57684.02278344
1643760000,2022-02-02 00:00:00,EOS/BTC,6.085e-05,6.355e-05,6.085e-05,6.168e-05,4.33901238,69532.14841258
1643673600,2022-02-01 00:00:00,EOS/BTC,6.074e-05,6.122e-05,6.003e-05,6.085e-05,3.36202838,55398.80917635
1643587200,2022-01-31 00:00:00,EOS/BTC,6.113e-05,6.141e-05,6.019e-05,6.075e-05,3.28849591,54119.47643762
1643500800,2022-01-30 00:00:00,EOS/BTC,6.114e-05,6.209e-05,6.048e-05,6.115e-05,2.04168969,33320.61028395
1643414400,2022-01-29 00:00:00,EOS/BTC,6.122e-05,6.228e-05,6.097e-05,6.13e-05,4.34930846,70595.10373713
1643328000,2022-01-28 00:00:00,EOS/BTC,5.985e-05,6.125e-05,5.952e-05,6.122e-05,4.20738131,69524.72299992
1643241600,2022-01-27 00:00:00,EOS/BTC,6.003e-05,6.128e-05,5.949e-05,5.981e-05,4.33255341,71806.75394176
1643155200,2022-01-26 00:00:00,EOS/BTC,6.007e-05,6.119e-05,5.901e-05,6.009e-05,2.63657073,43698.8526004
1643068800,2022-01-25 00:00:00,EOS/BTC,6.022e-05,6.093e-05,5.913e-05,6.017e-05,2.60953915,43436.25977769
1642982400,2022-01-24 00:00:00,EOS/BTC,6.276e-05,6.285e-05,5.932e-05,5.987e-05,8.35285389,137052.94296049
1642896000,2022-01-23 00:00:00,EOS/BTC,6.337e-05,6.387e-05,6.187e-05,6.272e-05,4.23688439,67407.3906629
1642809600,2022-01-22 00:00:00,EOS/BTC,6.494e-05,6.638e-05,5.9e-05,6.338e-05,7.30821681,115587.88166065
1642723200,2022-01-21 00:00:00,EOS/BTC,6.476e-05,6.682e-05,6.37e-05,6.484e-05,8.58709035,131492.42320872
1642636800,2022-01-20 00:00:00,EOS/BTC,6.571e-05,6.622e-05,6.458e-05,6.476e-05,5.00251148,76314.47837532
1642550400,2022-01-19 00:00:00,EOS/BTC,6.669e-05,6.768e-05,6.536e-05,6.572e-05,3.45904564,52158.30263173
1642464000,2022-01-18 00:00:00,EOS/BTC,6.707e-05,6.936e-05,6.619e-05,6.67e-05,3.8629144,57518.91609648
1642377600,2022-01-17 00:00:00,EOS/BTC,6.741e-05,6.747e-05,6.636e-05,6.708e-05,3.77287316,56289.61485725
1642291200,2022-01-16 00:00:00,EOS/BTC,6.756e-05,6.801e-05,6.719e-05,6.738e-05,3.25254232,48159.05628618
1642204800,2022-01-15 00:00:00,EOS/BTC,6.648e-05,6.824e-05,6.503e-05,6.757e-05,4.46099994,66516.99395811
1642118400,2022-01-14 00:00:00,EOS/BTC,6.557e-05,6.81e-05,6.539e-05,6.648e-05,4.91938667,73576.47080654
1642032000,2022-01-13 00:00:00,EOS/BTC,6.573e-05,6.629e-05,6.509e-05,6.55e-05,3.67014573,55809.81467022
1641945600,2022-01-12 00:00:00,EOS/BTC,6.479e-05,6.629e-05,6.479e-05,6.567e-05,3.03718965,46223.10044171
1641859200,2022-01-11 00:00:00,EOS/BTC,6.463e-05,6.547e-05,6.45e-05,6.473e-05,1.32797356,20417.43851302
1641772800,2022-01-10 00:00:00,EOS/BTC,6.673e-05,6.705e-05,6.404e-05,6.462e-05,6.55155179,99928.86407282
1641686400,2022-01-09 00:00:00,EOS/BTC,6.606e-05,6.72e-05,6.594e-05,6.672e-05,4.11695614,61673.81669226
1641600000,2022-01-08 00:00:00,EOS/BTC,6.822e-05,6.881e-05,6.576e-05,6.605e-05,4.61092306,68117.29531728
