https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WAN,Volume BTC
1662163200,2022-09-03 00:00:00,WAN/BTC,0.00000997,0.000010076,0.000009797,0.00000991,129242.8839,1.2857450519581
1662076800,2022-09-02 00:00:00,WAN/BTC,0.00000977,0.00001002,0.00000966,0.00000997,138246.5602,1.3584334783039
1661990400,2022-09-01 00:00:00,WAN/BTC,0.00000988,0.00000993,0.000009656,0.00000977,133194.7454,1.303712569441
1661904000,2022-08-31 00:00:00,WAN/BTC,0.00000996,0.000010416,0.000009008,0.00000987,272333.5465,2.6918601715821
1661817600,2022-08-30 00:00:00,WAN/BTC,0.00000948,0.00001181,0.00000938,0.00000995,364714.3851,3.6669387157188
1661731200,2022-08-29 00:00:00,WAN/BTC,0.00000952,0.00000954,0.000009256,0.00000949,209480.5107,1.9726596444555
1661644800,2022-08-28 00:00:00,WAN/BTC,0.00000933,0.000009861,0.00000933,0.00000952,182195.9563,1.7487140147534
1661558400,2022-08-27 00:00:00,WAN/BTC,0.00000937,0.000011144,0.0000086,0.00000933,350604.9294,3.3517215931408
1661472000,2022-08-26 00:00:00,WAN/BTC,0.000009695,0.00001059,0.000009252,0.00000937,228182.1229,2.1886185253071
1661385600,2022-08-25 00:00:00,WAN/BTC,0.00000958,0.000009744,0.000009461,0.00000967,150338.6967,1.4516791884443
1661299200,2022-08-24 00:00:00,WAN/BTC,0.00000967,0.000009841,0.000009317,0.00000958,151567.7956,1.4636964483138
1661212800,2022-08-23 00:00:00,WAN/BTC,0.00000969,0.00000972,0.00000935,0.00000966,160650.4315,1.5442193893021
1661126400,2022-08-22 00:00:00,WAN/BTC,0.00000964,0.00000971,0.000009432,0.0000097,168742.4638,1.6118460841735
1661040000,2022-08-21 00:00:00,WAN/BTC,0.00000951,0.000009786,0.00000946,0.00000964,161719.3799,1.5505053417514
1660953600,2022-08-20 00:00:00,WAN/BTC,0.00000946,0.000009818,0.000009325,0.00000951,245749.4471,2.360269882935
1660867200,2022-08-19 00:00:00,WAN/BTC,0.00000957,0.00000958,0.000009153,0.00000946,306614.8873,2.8510526308022
1660780800,2022-08-18 00:00:00,WAN/BTC,0.00000992,0.00000996,0.00000956,0.00000957,130851.3654,1.2940038627466
1660694400,2022-08-17 00:00:00,WAN/BTC,0.00000994,0.000010266,0.000009684,0.00000992,187507.1659,1.8685586735717
1660608000,2022-08-16 00:00:00,WAN/BTC,0.0000098,0.000009958,0.0000097,0.00000994,159026.1221,1.562902152427
1660521600,2022-08-15 00:00:00,WAN/BTC,0.00000999,0.000010272,0.00000977,0.0000098,151882.104,1.5067528926969
1660435200,2022-08-14 00:00:00,WAN/BTC,0.00001025,0.0000104,0.000009961,0.00000999,239084.618,2.4454105345491
1660348800,2022-08-13 00:00:00,WAN/BTC,0.00001023,0.000010286,0.000010077,0.00001025,208308.4553,2.1202463419184
1660262400,2022-08-12 00:00:00,WAN/BTC,0.000010453,0.000010477,0.00001017,0.00001023,173982.6339,1.7946192674501
1660176000,2022-08-11 00:00:00,WAN/BTC,0.000010349,0.000010617,0.000009881,0.000010453,224267.2128,2.3103865199734
1660089600,2022-08-10 00:00:00,WAN/BTC,0.00001014,0.000010459,0.000010108,0.00001033,131428.6095,1.3518457467295
1660003200,2022-08-09 00:00:00,WAN/BTC,0.000010373,0.00001041,0.00000999,0.00001014,169675.0214,1.7361133630749
1659916800,2022-08-08 00:00:00,WAN/BTC,0.00001069,0.00001073,0.000010224,0.00001037,199883.7639,2.0963564287512
1659830400,2022-08-07 00:00:00,WAN/BTC,0.00001064,0.00001079,0.000010609,0.00001069,202620.8476,2.167889328316
1659744000,2022-08-06 00:00:00,WAN/BTC,0.00001081,0.000010999,0.000010568,0.00001064,157268.9812,1.6853777975779
1659657600,2022-08-05 00:00:00,WAN/BTC,0.00001094,0.000010998,0.000010457,0.00001081,148469.8263,1.6005489486644
1659571200,2022-08-04 00:00:00,WAN/BTC,0.00001067,0.000010998,0.000010535,0.00001094,146972.3627,1.5802783451337
1659484800,2022-08-03 00:00:00,WAN/BTC,0.0000107,0.000010888,0.00000998,0.00001067,214331.6767,2.2816901220321
1659398400,2022-08-02 00:00:00,WAN/BTC,0.00001051,0.000010998,0.000010076,0.0000107,185676.8119,1.9386747885567
1659312000,2022-08-01 00:00:00,WAN/BTC,0.00001038,0.00001056,0.000010289,0.0000105,145911.3019,1.5233182118389
1659225600,2022-07-31 00:00:00,WAN/BTC,0.00001021,0.000010766,0.000010131,0.00001038,221957.9288,2.3271351406206
1659139200,2022-07-30 00:00:00,WAN/BTC,0.00000978,0.0000122,0.000009662,0.000010194,662089.05768764,6.89060999374584248
1659052800,2022-07-29 00:00:00,WAN/BTC,0.00000957,0.000010964,0.000009358,0.00000983,401580.4996,4.0063898844112
1658966400,2022-07-28 00:00:00,WAN/BTC,0.00000945,0.00000965,0.000009311,0.00000957,230811.9921,2.1819344598406
1658880000,2022-07-27 00:00:00,WAN/BTC,0.00000964,0.000010275,0.0000093,0.00000945,244927.2623,2.3614887200508
1658793600,2022-07-26 00:00:00,WAN/BTC,0.00000952,0.000009768,0.000009326,0.00000965,265956.3337,2.5600368235381
1658707200,2022-07-25 00:00:00,WAN/BTC,0.00000962,0.000009928,0.000009407,0.00000952,223308.8223,2.160798324722
1658620800,2022-07-24 00:00:00,WAN/BTC,0.00000977,0.00000993,0.00000944,0.00000962,202109.9098,1.9626816598177
1658534400,2022-07-23 00:00:00,WAN/BTC,0.00000967,0.00000984,0.000009375,0.00000977,163200.3722,1.5854997920957
1658448000,2022-07-22 00:00:00,WAN/BTC,0.00000975,0.000010124,0.00000955,0.00000967,192664.2532,1.8764806737316
1658361600,2022-07-21 00:00:00,WAN/BTC,0.0000093,0.000010436,0.000009164,0.00000975,269434.2533,2.5680237765588
1658275200,2022-07-20 00:00:00,WAN/BTC,0.0000101,0.000010366,0.000009168,0.00000932,182552.43443205,1.79027208191624408
1658188800,2022-07-19 00:00:00,WAN/BTC,0.00000985,0.000011339,0.000009702,0.0000101,317143.5013215,3.23872207388855914
1658102400,2022-07-18 00:00:00,WAN/BTC,0.00001002,0.000010499,0.000009582,0.00000984,200448.54935918,2.0078400512254461
1658016000,2022-07-17 00:00:00,WAN/BTC,0.0000103,0.000010929,0.000009784,0.00001002,191551.44380566,1.97250146798722068
1657929600,2022-07-16 00:00:00,WAN/BTC,0.00000938,0.000011217,0.000009222,0.0000103,429630.27357775,4.34008888736049619
1657843200,2022-07-15 00:00:00,WAN/BTC,0.00000953,0.00000967,0.00000917,0.00000937,165732.83098479,1.57506638359614583
1657756800,2022-07-14 00:00:00,WAN/BTC,0.0000099,0.000010298,0.000009303,0.00000953,402540.76542512,3.8921598266183426
1657670400,2022-07-13 00:00:00,WAN/BTC,0.00000909,0.000010974,0.000009009,0.00000989,411951.07402751,4.00048787547408984
1657584000,2022-07-12 00:00:00,WAN/BTC,0.00000951,0.000009623,0.000009009,0.00000909,161385.97677804,1.4798754565396492
1657497600,2022-07-11 00:00:00,WAN/BTC,0.00000934,0.00000967,0.000009304,0.00000951,136459.7033,1.2889297798635
1657411200,2022-07-10 00:00:00,WAN/BTC,0.00000923,0.0000098,0.000009067,0.00000933,271833.28242433,2.53320271199895951
1657324800,2022-07-09 00:00:00,WAN/BTC,0.00000895,0.00000933,0.000008687,0.00000923,226314.19506943,2.03973781651736134
1657238400,2022-07-08 00:00:00,WAN/BTC,0.00000918,0.000009366,0.000008921,0.00000895,155797.09118419,1.40725841900422867
1657152000,2022-07-07 00:00:00,WAN/BTC,0.00000956,0.000009638,0.000009059,0.00000918,183826.14315141,1.73306204382401812
1657065600,2022-07-06 00:00:00,WAN/BTC,0.00000925,0.000010872,0.000008954,0.00000955,314895.30422793,3.0413633284782375
1656979200,2022-07-05 00:00:00,WAN/BTC,0.00000941,0.000009674,0.00000914,0.00000924,179142.07109689,1.69164758041245611
1656892800,2022-07-04 00:00:00,WAN/BTC,0.00000964,0.000010485,0.0000094,0.00000942,255699.75962666,2.47816223128091253
1656806400,2022-07-03 00:00:00,WAN/BTC,0.00000993,0.000016,0.000009358,0.00000963,2088178.3949286,23.05879670544506969
1656720000,2022-07-02 00:00:00,WAN/BTC,0.00001002,0.000010355,0.000009476,0.00000993,178781.93916142,1.76286302217280296
1656633600,2022-07-01 00:00:00,WAN/BTC,0.00000949,0.00001091,0.00000937,0.00001002,332200.01012941,3.32103691516974829
1656547200,2022-06-30 00:00:00,WAN/BTC,0.00000988,0.00000996,0.000009459,0.000009471,136041.03269368,1.32240667103379559
1656460800,2022-06-29 00:00:00,WAN/BTC,0.000009641,0.00001093,0.000009635,0.00000989,223327.91885299,2.20151573686647301
1656374400,2022-06-28 00:00:00,WAN/BTC,0.00000985,0.00001001,0.000009602,0.0000097,381436.37101351,3.73396557635115375
1656288000,2022-06-27 00:00:00,WAN/BTC,0.00000921,0.000010631,0.000009171,0.00000985,752230.92985297,7.34152447318983363
1656201600,2022-06-26 00:00:00,WAN/BTC,0.0000093,0.000009428,0.0000092,0.00000921,155114.91435529,1.44508624540630771
1656115200,2022-06-25 00:00:00,WAN/BTC,0.00000926,0.000009339,0.00000861,0.0000093,225675.81206809,2.06172144446097244
1656028800,2022-06-24 00:00:00,WAN/BTC,0.00000908,0.000009927,0.00000906,0.00000926,140150.07634634,1.29720169441519738
1655942400,2022-06-23 00:00:00,WAN/BTC,0.000008823,0.000009927,0.000008813,0.00000908,190445.4949436,1.74781957333465596
1655856000,2022-06-22 00:00:00,WAN/BTC,0.00000857,0.000008929,0.00000845,0.000008823,259087.20472009,2.22989090405152156
1655769600,2022-06-21 00:00:00,WAN/BTC,0.00000859,0.000008889,0.00000851,0.00000857,179329.13948045,1.54763843718530972
1655683200,2022-06-20 00:00:00,WAN/BTC,0.00000864,0.0000088,0.0000085,0.00000859,171615.90250308,1.48646249159706242
1655596800,2022-06-19 00:00:00,WAN/BTC,0.00000871,0.00000944,0.000008491,0.00000865,349333.91847589,3.04601600436043115
1655510400,2022-06-18 00:00:00,WAN/BTC,0.00000858,0.00000879,0.000008381,0.00000871,292345.41677193,2.51052485040236105
1655424000,2022-06-17 00:00:00,WAN/BTC,0.00000794,0.000008595,0.000007891,0.00000858,213569.17077876,1.76266149824059303
1655337600,2022-06-16 00:00:00,WAN/BTC,0.00000786,0.00000803,0.000007521,0.00000794,167488.88553373,1.30375612629785232
1655251200,2022-06-15 00:00:00,WAN/BTC,0.00000777,0.00000799,0.000007512,0.00000785,234175.39001741,1.8184911309154383
1655164800,2022-06-14 00:00:00,WAN/BTC,0.00000765,0.00000788,0.0000073,0.00000777,326253.29502425,2.4846100432976418
1655078400,2022-06-13 00:00:00,WAN/BTC,0.00000684,0.00000767,0.00000672,0.00000765,382293.49733851,2.7451744242366041
1654992000,2022-06-12 00:00:00,WAN/BTC,0.00000686,0.00000703,0.0000064,0.00000684,180765.05245762,1.2215921185339389
1654905600,2022-06-11 00:00:00,WAN/BTC,0.00000738,0.00000742,0.00000682,0.00000686,240405.13971293,1.7203030621929406
1654819200,2022-06-10 00:00:00,WAN/BTC,0.00000714,0.00000778,0.00000696,0.00000737,229789.43456867,1.6567928799445278
1654732800,2022-06-09 00:00:00,WAN/BTC,0.00000716,0.00000727,0.00000706,0.00000714,170630.35551398,1.2248328651519218
1654646400,2022-06-08 00:00:00,WAN/BTC,0.00000684,0.00000733,0.0000068,0.00000716,239353.54170278,1.6937363141429048
1654560000,2022-06-07 00:00:00,WAN/BTC,0.00000692,0.00000712,0.00000684,0.00000684,230274.34644871,1.6115244815129958
1654473600,2022-06-06 00:00:00,WAN/BTC,0.00000718,0.00000725,0.00000682,0.00000691,200240.72973908,1.4049470203849968
1654387200,2022-06-05 00:00:00,WAN/BTC,0.00000729,0.00000733,0.00000711,0.00000718,178539.80519281,1.2921798924678953
1654300800,2022-06-04 00:00:00,WAN/BTC,0.00000721,0.00000734,0.00000713,0.0000073,165660.57027578,1.2009722362309518
1654214400,2022-06-03 00:00:00,WAN/BTC,0.00000716,0.00000729,0.00000693,0.00000721,236305.97966043,1.6723184432928241
1654128000,2022-06-02 00:00:00,WAN/BTC,0.00000703,0.00000725,0.00000696,0.00000717,150812.21351073,1.071904912424825
1654041600,2022-06-01 00:00:00,WAN/BTC,0.00000715,0.00000721,0.00000693,0.00000703,157317.26572266,1.1090963067129994
1653955200,2022-05-31 00:00:00,WAN/BTC,0.00000727,0.00000735,0.00000682,0.00000715,164899.79136045,1.1860287120137896
1653868800,2022-05-30 00:00:00,WAN/BTC,0.00000728,0.00000765,0.00000723,0.00000728,208305.49944946,1.5430177140257223
1653782400,2022-05-29 00:00:00,WAN/BTC,0.00000704,0.00000743,0.00000704,0.00000729,146939.95746689,1.0612824575319927
1653696000,2022-05-28 00:00:00,WAN/BTC,0.00000699,0.00000712,0.00000693,0.00000703,331954.88927782,2.3384679271317455
1653609600,2022-05-27 00:00:00,WAN/BTC,0.00000713,0.00000721,0.00000694,0.00000699,237563.49230745,1.6790400665819373
1653523200,2022-05-26 00:00:00,WAN/BTC,0.00000773,0.00000784,0.00000711,0.00000712,207369.40411275,1.5344268814908147
1653436800,2022-05-25 00:00:00,WAN/BTC,0.00000748,0.00000848,0.00000742,0.00000773,293893.21349115,2.3087854960181238
1653350400,2022-05-24 00:00:00,WAN/BTC,0.00000744,0.00000756,0.00000724,0.00000748,178131.66549004,1.3255886749549452
1653264000,2022-05-23 00:00:00,WAN/BTC,0.00000738,0.00000771,0.00000731,0.00000744,146165.88636154,1.0969434370799534
1653177600,2022-05-22 00:00:00,WAN/BTC,0.00000764,0.00000781,0.00000733,0.00000738,130515.09447692,0.9799280884009332
1653091200,2022-05-21 00:00:00,WAN/BTC,0.00000753,0.00000777,0.00000748,0.00000764,187599.21764392,1.4239783361242109
1653004800,2022-05-20 00:00:00,WAN/BTC,0.00000779,0.00000847,0.00000731,0.00000753,322838.60369413,2.4782759524835486
1652918400,2022-05-19 00:00:00,WAN/BTC,0.0000075,0.00000888,0.00000738,0.00000779,290054.09822424,2.2901115944328002
1652832000,2022-05-18 00:00:00,WAN/BTC,0.00000731,0.00000785,0.00000712,0.00000749,232510.38022707,1.7109011233289699
1652745600,2022-05-17 00:00:00,WAN/BTC,0.00000717,0.00000769,0.00000702,0.00000731,208282.72486422,1.5162958916537884
1652659200,2022-05-16 00:00:00,WAN/BTC,0.0000073,0.00000754,0.00000688,0.00000717,231005.41322599,1.6457394593808568
1652572800,2022-05-15 00:00:00,WAN/BTC,0.00000687,0.00000785,0.00000646,0.0000073,451496.79768666,3.1401535976794937
1652486400,2022-05-14 00:00:00,WAN/BTC,0.000007,0.0000072,0.00000633,0.00000688,359202.80141763,2.4453999251509577
1652400000,2022-05-13 00:00:00,WAN/BTC,0.00000609,0.00000737,0.00000603,0.000007,248197.5949653,1.6786250943476031
1652313600,2022-05-12 00:00:00,WAN/BTC,0.00000709,0.00000727,0.00000603,0.0000061,494926.65731392,3.2370968584936195
1652227200,2022-05-11 00:00:00,WAN/BTC,0.00000939,0.00000949,0.00000707,0.00000715,406586.1914205,3.2964773106523516
1652140800,2022-05-10 00:00:00,WAN/BTC,0.00000952,0.00000964,0.00000928,0.00000939,208031.13870181,1.9751198357417768
1652054400,2022-05-09 00:00:00,WAN/BTC,0.00000967,0.00001089,0.00000925,0.00000952,591449.06202517,5.7982389922546072
1651968000,2022-05-08 00:00:00,WAN/BTC,0.00000983,0.00000987,0.00000964,0.00000967,135871.41011276,1.326618327117855
1651881600,2022-05-07 00:00:00,WAN/BTC,0.00001011,0.00001012,0.00000982,0.00000983,125603.50227475,1.2498161967888563
1651795200,2022-05-06 00:00:00,WAN/BTC,0.00001013,0.00001023,0.00000989,0.00001011,127415.17973748,1.2809087585076482
1651708800,2022-05-05 00:00:00,WAN/BTC,0.00001013,0.0000103,0.00001006,0.00001013,150422.9533787,1.5265781000218625
1651622400,2022-05-04 00:00:00,WAN/BTC,0.00001007,0.00001173,0.00000964,0.00001012,275857.24994071,2.8384274442520559
1651536000,2022-05-03 00:00:00,WAN/BTC,0.00001016,0.00001029,0.00001001,0.00001007,147961.60429348,1.5047628854857626
1651449600,2022-05-02 00:00:00,WAN/BTC,0.00001028,0.00001078,0.00000991,0.00001016,236522.30787463,2.4179144209766476
1651363200,2022-05-01 00:00:00,WAN/BTC,0.00001022,0.00001045,0.00001007,0.00001027,245736.01641209,2.5237873704258408
1651276800,2022-04-30 00:00:00,WAN/BTC,0.00001084,0.00001098,0.00001015,0.00001023,155122.81247199,1.6528980547916381
1651190400,2022-04-29 00:00:00,WAN/BTC,0.00001097,0.00001125,0.00001079,0.00001084,141464.49789969,1.5524270603179486
1651104000,2022-04-28 00:00:00,WAN/BTC,0.0000114,0.00001144,0.00001095,0.00001097,170977.18392943,1.9088052954827181
1651017600,2022-04-27 00:00:00,WAN/BTC,0.00001129,0.0000122,0.00001109,0.00001141,208940.06435137,2.3867278433562331
1650931200,2022-04-26 00:00:00,WAN/BTC,0.00001143,0.00001187,0.00001119,0.00001129,176827.12426972,2.0269090029500216
1650844800,2022-04-25 00:00:00,WAN/BTC,0.00001161,0.00001172,0.00001103,0.00001143,241278.97107645,2.7480468293916805
1650758400,2022-04-24 00:00:00,WAN/BTC,0.00001192,0.00001201,0.00001139,0.00001159,241266.97301654,2.8399875988159544
1650672000,2022-04-23 00:00:00,WAN/BTC,0.00001199,0.00001293,0.00001183,0.00001192,196481.49580596,2.3792026654656501
1650585600,2022-04-22 00:00:00,WAN/BTC,0.0000113,0.00001422,0.00001129,0.00001199,521559.83999588,6.5852045543052305
1650499200,2022-04-21 00:00:00,WAN/BTC,0.00001144,0.00001238,0.00001115,0.0000113,208898.89580544,2.4018506560838766
1650412800,2022-04-20 00:00:00,WAN/BTC,0.00001127,0.0000115,0.00001125,0.00001144,138506.32925237,1.5744468640434635
1650326400,2022-04-19 00:00:00,WAN/BTC,0.0000114,0.00001144,0.0000112,0.00001127,137799.7002082,1.5608379927229238
1650240000,2022-04-18 00:00:00,WAN/BTC,0.00001121,0.00001143,0.00001112,0.0000114,125813.63523189,1.4172092677118924
1650153600,2022-04-17 00:00:00,WAN/BTC,0.00001153,0.00001159,0.0000112,0.00001121,133621.552408,1.5360336730069376
1650067200,2022-04-16 00:00:00,WAN/BTC,0.00001163,0.00001177,0.00001144,0.00001152,156615.2934076,1.8118268037956969
1649980800,2022-04-15 00:00:00,WAN/BTC,0.00001143,0.00001214,0.00001138,0.00001163,225293.29495052,2.6232699016046272
1649894400,2022-04-14 00:00:00,WAN/BTC,0.00001154,0.00001167,0.00001137,0.00001144,131982.3001872,1.5172432891618594
1649808000,2022-04-13 00:00:00,WAN/BTC,0.00001155,0.00001195,0.00001144,0.00001154,162133.43535726,1.8716828838455512
1649721600,2022-04-12 00:00:00,WAN/BTC,0.00001121,0.00001179,0.00001113,0.00001155,142969.34931498,1.6359559490512206
1649635200,2022-04-11 00:00:00,WAN/BTC,0.00001169,0.00001169,0.00001098,0.00001121,147186.22089956,1.6538411787039566
1649548800,2022-04-10 00:00:00,WAN/BTC,0.00001196,0.000012,0.00001165,0.00001169,143370.76147288,1.6941871365937727
1649462400,2022-04-09 00:00:00,WAN/BTC,0.00001185,0.00001245,0.00001176,0.00001198,151075.77499302,1.8006249926368985
1649376000,2022-04-08 00:00:00,WAN/BTC,0.0000121,0.00001254,0.00001177,0.00001185,156350.32979754,1.8790989007007359
1649289600,2022-04-07 00:00:00,WAN/BTC,0.00001182,0.00001229,0.00001164,0.0000121,233102.16750771,2.7862035597685221
1649203200,2022-04-06 00:00:00,WAN/BTC,0.00001248,0.00001249,0.00001162,0.00001182,165226.44549343,1.9871870010508332
1649116800,2022-04-05 00:00:00,WAN/BTC,0.0000137,0.00001445,0.0000124,0.00001247,485117.05232584,6.5234785959102762
1649030400,2022-04-04 00:00:00,WAN/BTC,0.00001227,0.00001396,0.00001197,0.00001372,400204.64020419,5.1252171596925202
1648944000,2022-04-03 00:00:00,WAN/BTC,0.00001202,0.00001279,0.00001176,0.00001227,226307.06603186,2.737294927807274
1648857600,2022-04-02 00:00:00,WAN/BTC,0.00001201,0.00001217,0.00001178,0.00001202,143422.89349204,1.7181011168061298
1648771200,2022-04-01 00:00:00,WAN/BTC,0.00001173,0.00001244,0.00001165,0.00001202,229946.37548849,2.7521710444285842
1648684800,2022-03-31 00:00:00,WAN/BTC,0.00001166,0.00001203,0.00001136,0.00001174,198218.79728465,2.3151186888387701
1648598400,2022-03-30 00:00:00,WAN/BTC,0.0000112,0.00001181,0.00001104,0.00001167,198687.58186746,2.2695954339987405
1648512000,2022-03-29 00:00:00,WAN/BTC,0.00001125,0.00001167,0.00001104,0.0000112,235559.51938786,2.6596448964895008
1648425600,2022-03-28 00:00:00,WAN/BTC,0.00001117,0.000012,0.00001109,0.00001125,189324.97779456,2.1545307020781014
1648339200,2022-03-27 00:00:00,WAN/BTC,0.00001159,0.00001174,0.00001104,0.00001118,188417.70754172,2.1560739920825033
1648252800,2022-03-26 00:00:00,WAN/BTC,0.00001126,0.00001194,0.00001124,0.00001156,179396.13218491,2.0693107912921972
1648166400,2022-03-25 00:00:00,WAN/BTC,0.00001141,0.00001143,0.00001108,0.00001126,176972.26007056,1.9954562276226953
1648080000,2022-03-24 00:00:00,WAN/BTC,0.0000117,0.0000118,0.00001135,0.00001142,30655.52004664,0.3547720406388637
1647993600,2022-03-23 00:00:00,WAN/BTC,0.00001165,0.00001188,0.00001161,0.00001173,27294.31298635,0.3193722535977482
1647907200,2022-03-22 00:00:00,WAN/BTC,0.00001191,0.00001196,0.00001153,0.00001168,114136.62801494,1.3326959676493913
1647820800,2022-03-21 00:00:00,WAN/BTC,0.00001152,0.00001222,0.00001148,0.00001191,59772.05353468,0.7155497421544972
1647734400,2022-03-20 00:00:00,WAN/BTC,0.00001174,0.00001315,0.00001129,0.00001147,167386.77171589,1.9781759078918784
1647648000,2022-03-19 00:00:00,WAN/BTC,0.00001146,0.00001234,0.00001144,0.00001174,77983.28165657,0.9247286084447318
1647561600,2022-03-18 00:00:00,WAN/BTC,0.00001159,0.00001206,0.00001136,0.00001146,112322.6069915,1.3066470900939541
1647475200,2022-03-17 00:00:00,WAN/BTC,0.00001151,0.00001203,0.00001143,0.00001159,77928.79940561,0.9063150279566239
1647388800,2022-03-16 00:00:00,WAN/BTC,0.00001188,0.00001256,0.00001129,0.00001151,89997.49043871,1.0592623698172714
1647302400,2022-03-15 00:00:00,WAN/BTC,0.00001176,0.00001286,0.00001154,0.00001187,176372.41045891,2.1347609318649735
1647216000,2022-03-14 00:00:00,WAN/BTC,0.0000114,0.0000165,0.00001119,0.00001185,334889.97382839,4.405362113430268
1647129600,2022-03-13 00:00:00,WAN/BTC,0.00001107,0.00001167,0.0000109,0.0000114,89432.1125354,0.9980278001239635
1647043200,2022-03-12 00:00:00,WAN/BTC,0.00001113,0.0000114,0.00001096,0.00001107,74750.61981298,0.8327268338957316
1646956800,2022-03-11 00:00:00,WAN/BTC,0.00001139,0.00001139,0.0000109,0.00001113,111678.92944699,1.2426159098740647
1646870400,2022-03-10 00:00:00,WAN/BTC,0.00001125,0.00001194,0.00001121,0.00001139,130845.36584187,1.4888686237998869
1646784000,2022-03-09 00:00:00,WAN/BTC,0.00001258,0.00001301,0.00001089,0.00001126,141573.09573331,1.6390885797769829
1646697600,2022-03-08 00:00:00,WAN/BTC,0.00001099,0.00001509,0.00001086,0.00001251,367665.12134858,4.7056963379368036
1646611200,2022-03-07 00:00:00,WAN/BTC,0.00001109,0.00001198,0.00001082,0.000011,284045.85255557,3.2285224574557325
1646524800,2022-03-06 00:00:00,WAN/BTC,0.00001211,0.00001295,0.00001105,0.00001109,142951.55590562,1.6756413882543783
1646438400,2022-03-05 00:00:00,WAN/BTC,0.00001385,0.00001565,0.00001182,0.00001212,576673.71939925,7.8511691403176402
1646352000,2022-03-04 00:00:00,WAN/BTC,0.00000885,0.000017,0.00000868,0.0000137,1058699.17084253,15.1299753385498091
1646265600,2022-03-03 00:00:00,WAN/BTC,0.00000887,0.00000908,0.00000869,0.00000885,72425.23574314,0.6418265850957181
1646179200,2022-03-02 00:00:00,WAN/BTC,0.00000862,0.00000904,0.00000853,0.00000885,87083.1400753,0.7612188091756645
1646092800,2022-03-01 00:00:00,WAN/BTC,0.00000872,0.00000909,0.00000852,0.00000864,20679.63846373,0.1803431994928848
1646006400,2022-02-28 00:00:00,WAN/BTC,0.00000906,0.00000908,0.00000852,0.00000865,72971.09410776,0.6516778646848361
1645920000,2022-02-27 00:00:00,WAN/BTC,0.00000916,0.00000953,0.00000902,0.00000906,102825.17783762,0.9406805626098741
1645833600,2022-02-26 00:00:00,WAN/BTC,0.00000921,0.00000981,0.00000912,0.00000916,136537.23769065,1.2752754413135844
1645747200,2022-02-25 00:00:00,WAN/BTC,0.00000854,0.00000927,0.0000085,0.0000092,114128.1218951,0.9964474481793549
1645660800,2022-02-24 00:00:00,WAN/BTC,0.00000929,0.00000941,0.00000845,0.00000855,297968.24464941,2.621004558576428
1645574400,2022-02-23 00:00:00,WAN/BTC,0.00000943,0.00000961,0.00000927,0.0000093,141344.80772962,1.333479704099909
1645488000,2022-02-22 00:00:00,WAN/BTC,0.00000964,0.00000971,0.00000932,0.00000944,129447.8211917,1.2274413691376289
1645401600,2022-02-21 00:00:00,WAN/BTC,0.00001025,0.00001039,0.00000959,0.00000965,123855.65280607,1.2517317165968032
1645315200,2022-02-20 00:00:00,WAN/BTC,0.0000105,0.00001055,0.00000997,0.00001026,207419.43071192,2.1328597650278434
1645228800,2022-02-19 00:00:00,WAN/BTC,0.00001049,0.00001072,0.00001034,0.00001052,103665.41002152,1.089162341380723
