https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SWFTC,Volume USDT
1661904000,2022-08-31 00:00:00,SWFTC/USDT,0.001554,0.001614,0.001482,0.001502,14012600.86683781,21687.07754389810936
1661817600,2022-08-30 00:00:00,SWFTC/USDT,0.001604,0.0017,0.00152,0.001551,24859043.4871652,39803.49029817475118
1661731200,2022-08-29 00:00:00,SWFTC/USDT,0.001597,0.001692,0.00145,0.001614,30780419.90557425,49491.12594503959839
1661644800,2022-08-28 00:00:00,SWFTC/USDT,0.001609,0.001827,0.001549,0.001598,29031807.84641557,49293.76452988847912
1661558400,2022-08-27 00:00:00,SWFTC/USDT,0.001588,0.001643,0.001555,0.00161,10434245.90413054,16621.61459071740259
1661472000,2022-08-26 00:00:00,SWFTC/USDT,0.001743,0.001774,0.00153,0.00158,13962642.73253684,22784.94771829595373
1661385600,2022-08-25 00:00:00,SWFTC/USDT,0.001739,0.00179,0.001723,0.001744,9727197.18225223,17095.31208497119118
1661299200,2022-08-24 00:00:00,SWFTC/USDT,0.001724,0.00177,0.001708,0.001739,8313514.95314477,14438.07238142337604
1661212800,2022-08-23 00:00:00,SWFTC/USDT,0.001722,0.001753,0.00171,0.001738,30908656.38334641,53648.76559678517972
1661126400,2022-08-22 00:00:00,SWFTC/USDT,0.001792,0.001852,0.001698,0.001726,21588178.33531559,38003.42904581426146
1661040000,2022-08-21 00:00:00,SWFTC/USDT,0.001691,0.002094,0.001687,0.001791,49855787.54196018,93425.66381838468499
1660953600,2022-08-20 00:00:00,SWFTC/USDT,0.001691,0.001796,0.001645,0.001701,33927928.4905622,58316.93964211072375
1660867200,2022-08-19 00:00:00,SWFTC/USDT,0.001926,0.001927,0.00168,0.001693,43106923.43445238,76872.56148142543975
1660780800,2022-08-18 00:00:00,SWFTC/USDT,0.00194,0.002134,0.001907,0.001933,95747680.01821219,191389.61380996056737
1660694400,2022-08-17 00:00:00,SWFTC/USDT,0.002,0.002386,0.001858,0.001937,109355488.75583306,233548.06717339307835
1660608000,2022-08-16 00:00:00,SWFTC/USDT,0.002089,0.00209,0.002,0.002,24718864.65998273,50545.53619483659069
1660521600,2022-08-15 00:00:00,SWFTC/USDT,0.002093,0.00216,0.002019,0.002076,42800648.4233425,89847.43068095205102
1660435200,2022-08-14 00:00:00,SWFTC/USDT,0.002172,0.002199,0.002061,0.002093,50773831.13851224,108552.20700469404635
1660348800,2022-08-13 00:00:00,SWFTC/USDT,0.002211,0.002227,0.002149,0.002172,27266409.25393558,59663.86070992028525
1660262400,2022-08-12 00:00:00,SWFTC/USDT,0.002211,0.002245,0.00215,0.002199,26756739.75884167,58620.0046543821952
1660176000,2022-08-11 00:00:00,SWFTC/USDT,0.002137,0.002274,0.002111,0.002203,64572899.25231589,141819.54726329325618
1660089600,2022-08-10 00:00:00,SWFTC/USDT,0.002159,0.002212,0.002069,0.002137,47454827.82082434,101406.72425870905673
1660003200,2022-08-09 00:00:00,SWFTC/USDT,0.002263,0.0023,0.00208,0.002152,62090101.15046424,135717.96125916376148
1659916800,2022-08-08 00:00:00,SWFTC/USDT,0.002289,0.002429,0.002165,0.002248,147567696.02144477,338907.96823579931552
1659830400,2022-08-07 00:00:00,SWFTC/USDT,0.002187,0.002698,0.002155,0.002288,96456016.23800776,228785.96831255197528
1659744000,2022-08-06 00:00:00,SWFTC/USDT,0.002206,0.00224,0.002148,0.002192,62046067.5898687,135975.97675805537299
1659657600,2022-08-05 00:00:00,SWFTC/USDT,0.00218,0.002282,0.002136,0.002209,42317205.1740764,93185.5742044275315
1659571200,2022-08-04 00:00:00,SWFTC/USDT,0.002229,0.002359,0.002123,0.00218,55654933.73407229,123291.73770388531762
1659484800,2022-08-03 00:00:00,SWFTC/USDT,0.002254,0.00235,0.002201,0.002231,61702485.33328571,140721.37804122185665
1659398400,2022-08-02 00:00:00,SWFTC/USDT,0.002438,0.00244,0.0021,0.002246,71838688.90855448,165830.82895164253265
1659312000,2022-08-01 00:00:00,SWFTC/USDT,0.002477,0.002549,0.002266,0.00244,86455257.58191184,206511.05382485364174
1659225600,2022-07-31 00:00:00,SWFTC/USDT,0.002344,0.002785,0.00234,0.00248,150064520.19339722,385170.73418211923136
1659139200,2022-07-30 00:00:00,SWFTC/USDT,0.00224,0.002506,0.002161,0.002347,78639079.37290705,183658.73344877893762
1659052800,2022-07-29 00:00:00,SWFTC/USDT,0.002252,0.002376,0.0022,0.002252,68834768.99002501,157477.54919203111909
1658966400,2022-07-28 00:00:00,SWFTC/USDT,0.00229,0.002386,0.002144,0.002264,127131824.23998108,292932.23354206406812
1658880000,2022-07-27 00:00:00,SWFTC/USDT,0.00234,0.002448,0.002094,0.002292,199132304.02073741,454224.15895933519508
1658793600,2022-07-26 00:00:00,SWFTC/USDT,0.002576,0.002587,0.002255,0.00234,165159945.66758761,392512.87083072442326
1658707200,2022-07-25 00:00:00,SWFTC/USDT,0.002965,0.003037,0.00241,0.002571,303366647.54239124,805342.23961098249213
1658620800,2022-07-24 00:00:00,SWFTC/USDT,0.002609,0.0032,0.00254,0.002958,360422522.7330538,1017003.07466759843227
1658534400,2022-07-23 00:00:00,SWFTC/USDT,0.002818,0.002886,0.002393,0.002609,337178172.20119926,877075.42260419375688
1658448000,2022-07-22 00:00:00,SWFTC/USDT,0.003023,0.00322,0.002474,0.002824,721010793.66861359,2118530.76450531860539
1658361600,2022-07-21 00:00:00,SWFTC/USDT,0.003783,0.004053,0.00251,0.003023,1557217966.19207316,4974123.13824768182275
1658275200,2022-07-20 00:00:00,SWFTC/USDT,0.002928,0.00395,0.002875,0.003767,819099383.50711508,2850626.38579978264383
1658188800,2022-07-19 00:00:00,SWFTC/USDT,0.002771,0.003044,0.002661,0.002928,160084502.6459895,461536.33225286930859
1658102400,2022-07-18 00:00:00,SWFTC/USDT,0.002696,0.002805,0.00265,0.002772,118328333.81780938,322271.92987957382626
1658016000,2022-07-17 00:00:00,SWFTC/USDT,0.002771,0.002783,0.002618,0.002709,91546640.32239539,247092.05991411282954
1657929600,2022-07-16 00:00:00,SWFTC/USDT,0.002643,0.002786,0.00255,0.002771,126570846.37132782,335586.99874091078614
1657843200,2022-07-15 00:00:00,SWFTC/USDT,0.002575,0.00275,0.002503,0.002642,132494315.99111296,344706.02278772404926
1657756800,2022-07-14 00:00:00,SWFTC/USDT,0.00272,0.003,0.002512,0.002574,277911562.1403574,734656.95827742670218
1657670400,2022-07-13 00:00:00,SWFTC/USDT,0.002744,0.003087,0.002561,0.002733,190777458.44854585,529520.6430944001051
1657584000,2022-07-12 00:00:00,SWFTC/USDT,0.002791,0.002884,0.002689,0.002733,148999124.84328068,412926.8691630078803
1657497600,2022-07-11 00:00:00,SWFTC/USDT,0.002875,0.0032,0.002755,0.002784,374770153.01566141,1133688.03824014809159
1657411200,2022-07-10 00:00:00,SWFTC/USDT,0.002564,0.00299,0.002465,0.002875,183449073.18721843,502644.6834760694831
1657324800,2022-07-09 00:00:00,SWFTC/USDT,0.0024,0.0026,0.002336,0.002564,76254325.46540861,186669.23327100256742
1657238400,2022-07-08 00:00:00,SWFTC/USDT,0.002547,0.002547,0.0023,0.002396,186414312.69518707,449077.47461010307065
1657152000,2022-07-07 00:00:00,SWFTC/USDT,0.00254,0.00285,0.002449,0.002552,283785882.90572754,749379.9576110777343
1657065600,2022-07-06 00:00:00,SWFTC/USDT,0.002702,0.00285,0.002385,0.002528,256901515.44143925,687453.08260251586019
1656979200,2022-07-05 00:00:00,SWFTC/USDT,0.002693,0.002801,0.002609,0.002717,138310444.5574069,376127.67166214629458
1656892800,2022-07-04 00:00:00,SWFTC/USDT,0.002708,0.00285,0.002562,0.002701,156633177.37331261,424205.38786520541924
1656806400,2022-07-03 00:00:00,SWFTC/USDT,0.002509,0.002785,0.002417,0.002695,155465759.01433216,406137.39417954916181
1656720000,2022-07-02 00:00:00,SWFTC/USDT,0.002446,0.002699,0.00236,0.002505,179856902.00413686,458165.5915929486553
1656633600,2022-07-01 00:00:00,SWFTC/USDT,0.002344,0.0027,0.002001,0.002446,380893924.99581693,908058.19423239251612
1656547200,2022-06-30 00:00:00,SWFTC/USDT,0.002699,0.002776,0.00192,0.002343,393401760.27000303,928240.33285477210174
1656460800,2022-06-29 00:00:00,SWFTC/USDT,0.002878,0.0032,0.002364,0.002699,619547905.01908038,1684347.69536521557179
1656374400,2022-06-28 00:00:00,SWFTC/USDT,0.002772,0.003146,0.002602,0.002884,410220107.19686163,1167129.5733511381209
1656288000,2022-06-27 00:00:00,SWFTC/USDT,0.002573,0.003,0.00228,0.002772,457313449.02029391,1213294.31374440794045
1656201600,2022-06-26 00:00:00,SWFTC/USDT,0.002184,0.00274,0.002122,0.002576,287757986.08148613,703211.54077668759017
1656115200,2022-06-25 00:00:00,SWFTC/USDT,0.002101,0.002403,0.001911,0.002185,254809365.26086764,544440.42135864309768
1656028800,2022-06-24 00:00:00,SWFTC/USDT,0.001888,0.002381,0.001791,0.0021,497159034.62295726,1043258.83772914377031
1655942400,2022-06-23 00:00:00,SWFTC/USDT,0.001394,0.002205,0.001386,0.001888,480960115.72479256,815864.23578415761811
1655856000,2022-06-22 00:00:00,SWFTC/USDT,0.001338,0.00165,0.0013,0.001394,253333786.75601457,357809.7397333525865
1655769600,2022-06-21 00:00:00,SWFTC/USDT,0.00147,0.001638,0.0013,0.001341,307778079.39056444,452683.03758972958649
1655683200,2022-06-20 00:00:00,SWFTC/USDT,0.001203,0.00149,0.001146,0.00147,217828170.86934493,282502.46103384378887
1655596800,2022-06-19 00:00:00,SWFTC/USDT,0.00101,0.001346,0.000931,0.001203,214738563.94876737,245510.9937062845083
1655510400,2022-06-18 00:00:00,SWFTC/USDT,0.001182,0.00123,0.000926,0.001001,216668734.77455046,222978.87890282225565
1655424000,2022-06-17 00:00:00,SWFTC/USDT,0.00122,0.001285,0.00102,0.001182,235076676.65188603,272139.72053149765023
1655337600,2022-06-16 00:00:00,SWFTC/USDT,0.001009,0.001577,0.000944,0.001229,997716140.4089467,1253093.55568870181895
1655251200,2022-06-15 00:00:00,SWFTC/USDT,0.000834,0.001401,0.000712,0.001011,452658589.79221123,425740.12035883635449
1655164800,2022-06-14 00:00:00,SWFTC/USDT,0.000743,0.001266,0.000688,0.000833,332058267.64577534,288869.43679777898886
1655078400,2022-06-13 00:00:00,SWFTC/USDT,0.000839,0.000861,0.000663,0.000743,160777431.73999089,120971.91624110631115
1654992000,2022-06-12 00:00:00,SWFTC/USDT,0.000928,0.000937,0.000814,0.000814,35227944.46489394,30943.74983485406296
1654905600,2022-06-11 00:00:00,SWFTC/USDT,0.001003,0.001049,0.000857,0.00093,56498338.70785724,53963.01003446218684
1654819200,2022-06-10 00:00:00,SWFTC/USDT,0.00105,0.001081,0.00099,0.001003,38883703.33426308,40266.53678455993079
1654732800,2022-06-09 00:00:00,SWFTC/USDT,0.001075,0.001127,0.001023,0.001046,54321715.41591181,57561.38479828788442
1654646400,2022-06-08 00:00:00,SWFTC/USDT,0.001028,0.00112,0.001002,0.001075,84062218.42540067,89191.04726629828864
1654560000,2022-06-07 00:00:00,SWFTC/USDT,0.00106,0.00106,0.000976,0.001015,60247893.16537695,61420.34074380333943
1654473600,2022-06-06 00:00:00,SWFTC/USDT,0.001042,0.001419,0.000887,0.001056,65632993.64045151,70969.9151952426903
1654387200,2022-06-05 00:00:00,SWFTC/USDT,0.00105,0.001077,0.001012,0.001044,26472352.32203511,27512.59108323178739
1654300800,2022-06-04 00:00:00,SWFTC/USDT,0.001019,0.001095,0.000995,0.001055,29249590.26726801,30617.7138034762104
1654214400,2022-06-03 00:00:00,SWFTC/USDT,0.001065,0.00107,0.000979,0.001011,27201598.46242956,27551.8496202125477
1654128000,2022-06-02 00:00:00,SWFTC/USDT,0.000987,0.001078,0.00097,0.001061,33492091.3112979,34152.74409780613819
1654041600,2022-06-01 00:00:00,SWFTC/USDT,0.001046,0.001102,0.000937,0.000983,123551982.96051822,126130.81542731647444
1653955200,2022-05-31 00:00:00,SWFTC/USDT,0.000945,0.00211,0.000916,0.001053,579117971.36219552,732501.74241007625284
1653868800,2022-05-30 00:00:00,SWFTC/USDT,0.000916,0.000951,0.0009,0.000945,87191755.41230687,81193.1322373335927
1653782400,2022-05-29 00:00:00,SWFTC/USDT,0.00091,0.000926,0.000882,0.000917,38918891.48187348,35436.67083465467187
1653696000,2022-05-28 00:00:00,SWFTC/USDT,0.000912,0.000946,0.000893,0.000909,34169024.50194438,31683.49804357057189
1653609600,2022-05-27 00:00:00,SWFTC/USDT,0.000936,0.000971,0.000902,0.00092,83776216.48796657,77840.67900579915226
1653523200,2022-05-26 00:00:00,SWFTC/USDT,0.001077,0.001131,0.000892,0.000936,47044711.54804257,47167.60144286207418
1653436800,2022-05-25 00:00:00,SWFTC/USDT,0.001089,0.001124,0.001056,0.001077,77024528.80570066,83645.85752645412473
1653350400,2022-05-24 00:00:00,SWFTC/USDT,0.001167,0.00117,0.001049,0.001098,69670838.36814228,76053.24068890982948
1653264000,2022-05-23 00:00:00,SWFTC/USDT,0.001167,0.00225,0.00109,0.001168,113082421.01996735,139147.4406669815239
1653177600,2022-05-22 00:00:00,SWFTC/USDT,0.001133,0.001252,0.0011,0.001167,118128555.00249192,134172.80446286602861
1653091200,2022-05-21 00:00:00,SWFTC/USDT,0.001168,0.001203,0.001081,0.001123,86374646.0510186,97961.88463316189043
1653004800,2022-05-20 00:00:00,SWFTC/USDT,0.00126,0.001271,0.001156,0.001161,55975686.92274941,68523.90344224360886
1652918400,2022-05-19 00:00:00,SWFTC/USDT,0.001165,0.001461,0.001164,0.001248,190586164.29210663,246752.95000747950147
1652832000,2022-05-18 00:00:00,SWFTC/USDT,0.001121,0.001251,0.00111,0.001182,362833515.16516445,430918.30383279025704
1652745600,2022-05-17 00:00:00,SWFTC/USDT,0.001044,0.001157,0.001044,0.00115,145091847.1348081,162298.00208941641254
1652659200,2022-05-16 00:00:00,SWFTC/USDT,0.001101,0.001113,0.00103,0.001044,188358580.86474665,199868.17051942620733
1652572800,2022-05-15 00:00:00,SWFTC/USDT,0.00097,0.001155,0.00095,0.001101,134596469.10750082,140301.50074668163397
1652486400,2022-05-14 00:00:00,SWFTC/USDT,0.000972,0.00108,0.000911,0.000995,139955985.99525544,137072.1098835948117
1652400000,2022-05-13 00:00:00,SWFTC/USDT,0.000812,0.001097,0.000778,0.000972,291791794.73463385,273196.98232457884574
1652313600,2022-05-12 00:00:00,SWFTC/USDT,0.001106,0.001138,0.0007,0.000812,313598820.28377981,266733.76737886392348
1652227200,2022-05-11 00:00:00,SWFTC/USDT,0.001503,0.001549,0.001058,0.001106,117635199.31875452,151543.8936287132211
1652140800,2022-05-10 00:00:00,SWFTC/USDT,0.001536,0.001618,0.0014,0.0015,28578612.38369317,44373.99928548674179
1652054400,2022-05-09 00:00:00,SWFTC/USDT,0.001817,0.001863,0.001479,0.001536,65628109.02464102,107824.05413421921605
1651968000,2022-05-08 00:00:00,SWFTC/USDT,0.002014,0.002042,0.001803,0.001804,86944205.90490913,172418.72054817064918
1651881600,2022-05-07 00:00:00,SWFTC/USDT,0.002264,0.002264,0.002013,0.002014,46661806.73531452,97566.51850837913424
1651795200,2022-05-06 00:00:00,SWFTC/USDT,0.002474,0.002483,0.0022,0.00226,16652552.162242,38924.0048551628546
1651708800,2022-05-05 00:00:00,SWFTC/USDT,0.002649,0.002763,0.00243,0.00248,43351117.92236779,112975.46658166949935
1651622400,2022-05-04 00:00:00,SWFTC/USDT,0.002569,0.00265,0.00254,0.002648,24194460.23255969,62510.1409503686035
1651536000,2022-05-03 00:00:00,SWFTC/USDT,0.002472,0.00335,0.00243,0.002578,96249287.57595872,267300.058461527934
1651449600,2022-05-02 00:00:00,SWFTC/USDT,0.002479,0.00253,0.002386,0.002472,53783864.89164172,133756.67220482929704
1651363200,2022-05-01 00:00:00,SWFTC/USDT,0.0025,0.00253,0.002334,0.002479,77290957.0639452,190724.39588214458837
1651276800,2022-04-30 00:00:00,SWFTC/USDT,0.002536,0.002607,0.0025,0.0025,36844603.90052146,93763.21551961700297
1651190400,2022-04-29 00:00:00,SWFTC/USDT,0.00271,0.002766,0.00253,0.002531,48599989.43104913,128834.0852926618027
1651104000,2022-04-28 00:00:00,SWFTC/USDT,0.00272,0.002815,0.002643,0.002711,43554908.85404422,117789.89237671053291
1651017600,2022-04-27 00:00:00,SWFTC/USDT,0.002681,0.002846,0.002547,0.002712,16126586.86718535,43817.27985263263725
1650931200,2022-04-26 00:00:00,SWFTC/USDT,0.002744,0.00315,0.0025,0.00269,51057389.11171979,143198.70735353085094
1650844800,2022-04-25 00:00:00,SWFTC/USDT,0.00277,0.002844,0.002611,0.00276,50806206.72043811,137255.96141794223283
1650758400,2022-04-24 00:00:00,SWFTC/USDT,0.002898,0.002925,0.002729,0.002773,36019354.69943133,101403.71749180731262
1650672000,2022-04-23 00:00:00,SWFTC/USDT,0.003279,0.0034,0.0027,0.002898,244114037.84600914,746691.21282215210042
1650585600,2022-04-22 00:00:00,SWFTC/USDT,0.002,0.008,0.002,0.00329,1106335494.14168392,3991306.25584179278561
