https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume TRU,Volume USDT
1663545600000.0,2022-09-19 00:00:00,TRU/USDT,0.056175,0.056425,0.055975,0.056,905.8799107142858,50.729275
1663459200000.0,2022-09-18 00:00:00,TRU/USDT,0.061525,0.066,0.055525,0.056175,166881.85224744104,9374.58805
1663372800000.0,2022-09-17 00:00:00,TRU/USDT,0.057225,0.061725,0.0572,0.061525,241507.02803738316,14858.7199
1663286400000.0,2022-09-16 00:00:00,TRU/USDT,0.058825,0.0595,0.056325,0.057225,145281.79554390564,8313.75075
1663200000000.0,2022-09-15 00:00:00,TRU/USDT,0.0629,0.0634,0.058625,0.058825,128904.62090947726,7582.814325
1663113600000.0,2022-09-14 00:00:00,TRU/USDT,0.0602,0.0642,0.059625,0.0629,366761.6665341813,23069.308825
1663027200000.0,2022-09-13 00:00:00,TRU/USDT,0.0645,0.0657,0.0602,0.0602,164600.68438538208,9908.9612
1662940800000.0,2022-09-12 00:00:00,TRU/USDT,0.068,0.0684,0.0638,0.0645,221198.8426356589,14267.32535
1662854400000.0,2022-09-11 00:00:00,TRU/USDT,0.0671,0.072875,0.065425,0.068,220296.56286764704,14980.166275
1662768000000.0,2022-09-10 00:00:00,TRU/USDT,0.0674,0.06935,0.066575,0.0671,183476.22690014902,12311.254825
1662681600000.0,2022-09-09 00:00:00,TRU/USDT,0.06305,0.06805,0.06305,0.0674,64927.21810089021,4376.0945
1662595200000.0,2022-09-08 00:00:00,TRU/USDT,0.0642,0.0651,0.0624,0.06305,43837.54678826329,2763.957325
1662508800000.0,2022-09-07 00:00:00,TRU/USDT,0.06195,0.0659,0.06,0.0642,74225.46378504674,4765.274775
1662422400000.0,2022-09-06 00:00:00,TRU/USDT,0.065175,0.0676,0.06145,0.06195,50815.815980629544,3148.0398
1662336000000.0,2022-09-05 00:00:00,TRU/USDT,0.06365,0.065675,0.062175,0.065175,97856.7533563483,6377.8139
1662249600000.0,2022-09-04 00:00:00,TRU/USDT,0.0639,0.06415,0.0627,0.06365,197025.0844461901,12540.646625
1662163200000.0,2022-09-03 00:00:00,TRU/USDT,0.064425,0.064825,0.0635,0.0639,41487.552034428794,2651.054575
1662076800000.0,2022-09-02 00:00:00,TRU/USDT,0.0644,0.066025,0.0633,0.064425,95011.61466821887,6121.123275
1661990400000.0,2022-09-01 00:00:00,TRU/USDT,0.062675,0.065475,0.06135,0.0644,94463.33229813665,6083.4386
1661904000000.0,2022-08-31 00:00:00,TRU/USDT,0.0621,0.0651,0.061525,0.062675,180010.6015157559,11282.16445
1661817600000.0,2022-08-30 00:00:00,TRU/USDT,0.0651,0.0666,0.0608,0.0621,731799.2073268922,45444.730775
1661731200000.0,2022-08-29 00:00:00,TRU/USDT,0.0603,0.0651,0.05955,0.0651,760265.8202764976,49493.3049
1661644800000.0,2022-08-28 00:00:00,TRU/USDT,0.06365,0.065,0.0603,0.0603,517391.35903814266,31198.69895
1661558400000.0,2022-08-27 00:00:00,TRU/USDT,0.0624,0.067375,0.0608,0.06365,716509.9933228594,45605.861075
1661472000000.0,2022-08-26 00:00:00,TRU/USDT,0.06795,0.0702,0.061925,0.0624,1111549.5556891025,69360.692275
1661385600000.0,2022-08-25 00:00:00,TRU/USDT,0.0664,0.0692,0.066,0.06795,522520.2663723326,35505.2521
1661299200000.0,2022-08-24 00:00:00,TRU/USDT,0.06635,0.076525,0.064075,0.0664,855735.8862951807,56820.86285
1661212800000.0,2022-08-23 00:00:00,TRU/USDT,0.0644,0.06695,0.062,0.06635,790350.2321024868,52439.7379
1661126400000.0,2022-08-22 00:00:00,TRU/USDT,0.06585,0.06585,0.06105,0.0644,473229.7006987578,30475.992725
1661040000000.0,2022-08-21 00:00:00,TRU/USDT,0.0633,0.067575,0.062925,0.06585,373784.07706909644,24613.681475
1660953600000.0,2022-08-20 00:00:00,TRU/USDT,0.063175,0.067475,0.0609,0.0633,187280.83767772513,11854.877025
1660867200000.0,2022-08-19 00:00:00,TRU/USDT,0.0722,0.0723,0.062825,0.063175,194217.1725366047,12269.669875
1660780800000.0,2022-08-18 00:00:00,TRU/USDT,0.073725,0.0795,0.0716,0.0722,572086.2877423823,41304.629975
1660694400000.0,2022-08-17 00:00:00,TRU/USDT,0.078975,0.08145,0.0732,0.073725,1246441.8111224144,91893.922525
1660608000000.0,2022-08-16 00:00:00,TRU/USDT,0.07895,0.08105,0.0771,0.078975,1006307.8825577713,79473.165025
1660521600000.0,2022-08-15 00:00:00,TRU/USDT,0.08655,0.088025,0.0768,0.07895,1124870.895503483,88808.5572
1660435200000.0,2022-08-14 00:00:00,TRU/USDT,0.092525,0.092975,0.08545,0.08655,745164.7045060658,64494.005175
1660348800000.0,2022-08-13 00:00:00,TRU/USDT,0.0972,0.0972,0.09115,0.092525,598695.1661713051,55394.27025
1660262400000.0,2022-08-12 00:00:00,TRU/USDT,0.087175,0.100225,0.0861,0.0972,1084362.4261831276,105400.027825
1660176000000.0,2022-08-11 00:00:00,TRU/USDT,0.087375,0.08965,0.086175,0.087175,737695.8884427875,64308.639075
1660089600000.0,2022-08-10 00:00:00,TRU/USDT,0.0836,0.08785,0.081025,0.087375,698481.0701001431,61029.7835
1660003200000.0,2022-08-09 00:00:00,TRU/USDT,0.08705,0.094425,0.082875,0.0836,938123.3992224882,78427.116175
1659916800000.0,2022-08-08 00:00:00,TRU/USDT,0.085975,0.08925,0.085725,0.08705,1023979.5588742102,89137.4206
1659830400000.0,2022-08-07 00:00:00,TRU/USDT,0.085175,0.086925,0.082925,0.085975,1524776.1779587092,131092.6319
1659744000000.0,2022-08-06 00:00:00,TRU/USDT,0.08715,0.0882,0.08515,0.085175,1473823.3023187555,125532.899775
1659657600000.0,2022-08-05 00:00:00,TRU/USDT,0.084425,0.088925,0.08405,0.08715,2392414.4641422834,208498.92055
1659571200000.0,2022-08-04 00:00:00,TRU/USDT,0.0863,0.0904,0.08215,0.084425,1895145.1791530945,159997.63175
1659484800000.0,2022-08-03 00:00:00,TRU/USDT,0.0851,0.089275,0.0824,0.0863,2425430.7413093857,209314.672975
1659398400000.0,2022-08-02 00:00:00,TRU/USDT,0.085525,0.087475,0.08025,0.0851,4683388.049353701,398556.323
1659312000000.0,2022-08-01 00:00:00,TRU/USDT,0.08515,0.088,0.084,0.085525,3197941.3984215143,273503.9381
1659225600000.0,2022-07-31 00:00:00,TRU/USDT,0.088825,0.090275,0.085075,0.08515,3718845.815619495,316659.7212
1659139200000.0,2022-07-30 00:00:00,TRU/USDT,0.086025,0.0944,0.083525,0.088825,4029708.3585702223,357938.84495
1659052800000.0,2022-07-29 00:00:00,TRU/USDT,0.084325,0.08965,0.082075,0.086025,3147115.6224934612,270730.621425
1658966400000.0,2022-07-28 00:00:00,TRU/USDT,0.08185,0.0862,0.079575,0.084325,2513982.559739105,211991.57935
1658880000000.0,2022-07-27 00:00:00,TRU/USDT,0.074325,0.083,0.0729,0.08185,4169361.538485033,341262.241925
1658793600000.0,2022-07-26 00:00:00,TRU/USDT,0.076475,0.0776,0.0712,0.074325,3492990.992600067,259616.555525
1658707200000.0,2022-07-25 00:00:00,TRU/USDT,0.0812,0.082625,0.0764,0.076475,3715534.2255639094,284145.4799
1658620800000.0,2022-07-24 00:00:00,TRU/USDT,0.0804,0.0836,0.079775,0.0812,2896049.7669334975,235159.241075
1658534400000.0,2022-07-23 00:00:00,TRU/USDT,0.0822,0.085,0.078075,0.0804,2722925.5304726367,218923.21265
1658448000000.0,2022-07-22 00:00:00,TRU/USDT,0.088125,0.089,0.082,0.0822,3087980.866180049,253832.0272
1658361600000.0,2022-07-21 00:00:00,TRU/USDT,0.08455,0.0886,0.0818,0.088125,2654275.645390071,233908.04125
1658275200000.0,2022-07-20 00:00:00,TRU/USDT,0.092375,0.09345,0.083525,0.08455,3224047.1859846245,272593.189575
1658188800000.0,2022-07-19 00:00:00,TRU/USDT,0.091375,0.0962,0.085925,0.092375,3295911.337483085,304459.8098
1658102400000.0,2022-07-18 00:00:00,TRU/USDT,0.082675,0.0922,0.082675,0.091375,3393310.0054719565,310063.70175
1658016000000.0,2022-07-17 00:00:00,TRU/USDT,0.08725,0.089025,0.082325,0.082675,2029052.0964620502,167751.882075
1657929600000.0,2022-07-16 00:00:00,TRU/USDT,0.0853,0.088625,0.082325,0.08725,2379499.2515759314,207611.3097
1657843200000.0,2022-07-15 00:00:00,TRU/USDT,0.0954,0.097,0.083675,0.0853,3406230.6310082064,290551.472825
1657756800000.0,2022-07-14 00:00:00,TRU/USDT,0.0801,0.1008,0.077575,0.0954,4917273.726415095,469107.9135
1657670400000.0,2022-07-13 00:00:00,TRU/USDT,0.070325,0.081775,0.069575,0.0801,3160710.2009987514,253172.8871
1657584000000.0,2022-07-12 00:00:00,TRU/USDT,0.074525,0.0775,0.070325,0.070325,2084997.212228937,146627.42895
1657497600000.0,2022-07-11 00:00:00,TRU/USDT,0.077075,0.085725,0.0745,0.074525,2945038.0878899703,219478.9635
1657411200000.0,2022-07-10 00:00:00,TRU/USDT,0.0827,0.0827,0.076625,0.077075,1107552.0986052544,85364.578
1657324800000.0,2022-07-09 00:00:00,TRU/USDT,0.076325,0.096425,0.07575,0.0827,2906273.8077388154,240348.8439
1657238400000.0,2022-07-08 00:00:00,TRU/USDT,0.072675,0.0792,0.0699,0.076325,2661002.571896495,203101.0213
1657152000000.0,2022-07-07 00:00:00,TRU/USDT,0.07185,0.0772,0.06945,0.072675,2219279.2277261782,161286.117875
1657065600000.0,2022-07-06 00:00:00,TRU/USDT,0.064825,0.074,0.063,0.07185,2765093.2745302715,198671.951775
1656979200000.0,2022-07-05 00:00:00,TRU/USDT,0.067525,0.0695,0.06265,0.064825,1693494.8326263018,109780.802525
1656892800000.0,2022-07-04 00:00:00,TRU/USDT,0.068725,0.07025,0.066125,0.067525,2166249.8818955943,146276.023275
1656806400000.0,2022-07-03 00:00:00,TRU/USDT,0.07295,0.07855,0.06745,0.068725,1489637.481265915,102375.3359
1656720000000.0,2022-07-02 00:00:00,TRU/USDT,0.065575,0.080075,0.063425,0.07295,3044255.7330363262,222078.455725
1656633600000.0,2022-07-01 00:00:00,TRU/USDT,0.06425,0.069775,0.060525,0.065575,3285116.2924132673,215421.500875
1656547200000.0,2022-06-30 00:00:00,TRU/USDT,0.06335,0.064275,0.058,0.06425,1565252.0614785992,100567.44495
1656460800000.0,2022-06-29 00:00:00,TRU/USDT,0.063675,0.06885,0.0614,0.06335,1000595.4826361483,63387.723825
1656374400000.0,2022-06-28 00:00:00,TRU/USDT,0.068575,0.0696,0.0632,0.063675,272293.5755791127,17338.293425
1656288000000.0,2022-06-27 00:00:00,TRU/USDT,0.07205,0.076675,0.06705,0.068575,211093.66532993075,14475.7481
1656201600000.0,2022-06-26 00:00:00,TRU/USDT,0.076675,0.102375,0.07205,0.07205,1333007.453851492,96043.18705
1656115200000.0,2022-06-25 00:00:00,TRU/USDT,0.060925,0.091375,0.060225,0.076675,1321294.905119009,101310.28685
1656028800000.0,2022-06-24 00:00:00,TRU/USDT,0.056975,0.063625,0.05675,0.060925,636136.5724251128,38756.620675
1655942400000.0,2022-06-23 00:00:00,TRU/USDT,0.0539,0.05765,0.0538,0.056975,119692.64677490128,6819.48855
1655856000000.0,2022-06-22 00:00:00,TRU/USDT,0.056425,0.056825,0.05325,0.0539,80144.70918367346,4319.799825
1655769600000.0,2022-06-21 00:00:00,TRU/USDT,0.056125,0.0592,0.05505,0.056425,199485.2392556491,11255.954625
1655683200000.0,2022-06-20 00:00:00,TRU/USDT,0.05615,0.065725,0.0537,0.056125,239951.5968819599,13467.283375
1655596800000.0,2022-06-19 00:00:00,TRU/USDT,0.052775,0.0577,0.050125,0.05615,140149.10329474622,7869.37215
1655510400000.0,2022-06-18 00:00:00,TRU/USDT,0.05875,0.059325,0.0483,0.052775,203420.2548555187,10735.50395
1655424000000.0,2022-06-17 00:00:00,TRU/USDT,0.0569,0.060825,0.05655,0.05875,103734.28680851065,6094.38935
1655337600000.0,2022-06-16 00:00:00,TRU/USDT,0.064075,0.065075,0.05575,0.0569,219353.90685413007,12481.2373
1655251200000.0,2022-06-15 00:00:00,TRU/USDT,0.06355,0.06415,0.055225,0.064075,119311.36909871246,7644.875975
1655164800000.0,2022-06-14 00:00:00,TRU/USDT,0.061325,0.064025,0.056025,0.06355,57018.00275373722,3623.494075
1655078400000.0,2022-06-13 00:00:00,TRU/USDT,0.070325,0.0711,0.05885,0.061325,70663.7721157766,4333.455825
1654992000000.0,2022-06-12 00:00:00,TRU/USDT,0.0794,0.079775,0.070325,0.070325,126590.3490934945,8902.4663
1654905600000.0,2022-06-11 00:00:00,TRU/USDT,0.084675,0.08605,0.076375,0.0794,195344.54565491184,15510.356925
1654819200000.0,2022-06-10 00:00:00,TRU/USDT,0.08755,0.0886,0.082975,0.084675,102470.38027753173,8676.67945
1654732800000.0,2022-06-09 00:00:00,TRU/USDT,0.090575,0.091875,0.087425,0.08755,73401.36493432324,6426.2895
1654646400000.0,2022-06-08 00:00:00,TRU/USDT,0.0959,0.096525,0.0904,0.090575,52136.179961357986,4722.2345
1654560000000.0,2022-06-07 00:00:00,TRU/USDT,0.08835,0.1123,0.082925,0.0959,253817.4642857143,24341.094825
1654473600000.0,2022-06-06 00:00:00,TRU/USDT,0.089,0.0927,0.085625,0.08835,200146.53593661572,17682.94645
1654387200000.0,2022-06-05 00:00:00,TRU/USDT,0.08745,0.090525,0.08545,0.089,101750.49831460675,9055.79435
1654300800000.0,2022-06-04 00:00:00,TRU/USDT,0.0861,0.08785,0.083,0.08745,110672.8381932533,9678.3397
1654214400000.0,2022-06-03 00:00:00,TRU/USDT,0.0894,0.0894,0.08355,0.0861,178106.2380952381,15334.9471
1654128000000.0,2022-06-02 00:00:00,TRU/USDT,0.0883,0.089975,0.086,0.0894,55617.255313199115,4972.182625
1654041600000.0,2022-06-01 00:00:00,TRU/USDT,0.097025,0.102275,0.086125,0.0883,130035.57616081538,11482.141375
1653955200000.0,2022-05-31 00:00:00,TRU/USDT,0.102975,0.102975,0.09475,0.097025,18757.64519453749,1819.960525
1653868800000.0,2022-05-30 00:00:00,TRU/USDT,0.101225,0.10535,0.09675,0.102975,64709.9213401311,6663.50415
1653782400000.0,2022-05-29 00:00:00,TRU/USDT,0.0913,0.108175,0.08985,0.101225,275075.55519881455,27844.523075
1653696000000.0,2022-05-28 00:00:00,TRU/USDT,0.0811,0.0969,0.0807,0.0913,100470.73685651696,9172.978275
1653609600000.0,2022-05-27 00:00:00,TRU/USDT,0.08605,0.087325,0.079275,0.0811,100889.79069050554,8182.162025
1653523200000.0,2022-05-26 00:00:00,TRU/USDT,0.0909,0.092,0.081025,0.08605,235251.43695525854,20243.38615
1653436800000.0,2022-05-25 00:00:00,TRU/USDT,0.09615,0.0977,0.090725,0.0909,648454.390539054,58944.5041
1653350400000.0,2022-05-24 00:00:00,TRU/USDT,0.09595,0.09945,0.091825,0.09615,472676.08476339054,45447.80555
1653264000000.0,2022-05-23 00:00:00,TRU/USDT,0.09775,0.106025,0.095475,0.09595,592371.2219906201,56838.01875
1653177600000.0,2022-05-22 00:00:00,TRU/USDT,0.097125,0.10025,0.094925,0.09775,101472.9347826087,9918.979375
1653091200000.0,2022-05-21 00:00:00,TRU/USDT,0.102975,0.110275,0.094675,0.097125,173795.77734877734,16879.914875
1653004800000.0,2022-05-20 00:00:00,TRU/USDT,0.094125,0.1071,0.091325,0.102975,308971.9016751639,31816.381575
1652918400000.0,2022-05-19 00:00:00,TRU/USDT,0.083575,0.096375,0.08335,0.094125,159090.58671978753,14974.401475
1652832000000.0,2022-05-18 00:00:00,TRU/USDT,0.0996,0.100175,0.083,0.083575,268772.7654801077,22462.683875
1652745600000.0,2022-05-17 00:00:00,TRU/USDT,0.08585,0.1027,0.085725,0.0996,153132.56099397593,15252.003075
1652659200000.0,2022-05-16 00:00:00,TRU/USDT,0.0924,0.092875,0.080725,0.08585,182512.2999417589,15668.68095
1652572800000.0,2022-05-15 00:00:00,TRU/USDT,0.083975,0.092475,0.08075,0.0924,210831.80871212122,19480.859125
1652486400000.0,2022-05-14 00:00:00,TRU/USDT,0.082975,0.0878,0.076725,0.083975,96922.72670437631,8139.085975
1652400000000.0,2022-05-13 00:00:00,TRU/USDT,0.072625,0.093575,0.071,0.082975,180551.07442000604,14981.2254
