https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PAXG,Volume USDT
1663459200,2022-09-18 00:00:00,PAXG/USDT,1665.82,1665.96,1663.92,1665.96,0.21132605,351.837533174
1663372800,2022-09-17 00:00:00,PAXG/USDT,1665.22,1669.13,1662,1667.08,45.64449507,75999.9824129396
1663286400,2022-09-16 00:00:00,PAXG/USDT,1653.26,1669,1518.69,1665.52,158.61124508,259184.9594243892
1663200000,2022-09-15 00:00:00,PAXG/USDT,1689.54,1690.61,1650.01,1653.23,160.36708048,267219.9897419032
1663113600,2022-09-14 00:00:00,PAXG/USDT,1692.5,1699,1685.61,1688.53,64.89300697,109904.3779493395
1663027200,2022-09-13 00:00:00,PAXG/USDT,1718.96,1727.21,1690.85,1692.45,147.28619575,251391.7542841703
1662940800,2022-09-12 00:00:00,PAXG/USDT,1714.23,1732.82,1705.73,1718.04,58.73846257,100990.1953268549
1662854400,2022-09-11 00:00:00,PAXG/USDT,1713.95,1718.38,1704.58,1714.38,49.54312784,84879.9918180584
1662768000,2022-09-10 00:00:00,PAXG/USDT,1708.1,1715.38,1707.35,1713.28,41.52521944,71121.759166682
1662681600,2022-09-09 00:00:00,PAXG/USDT,1702.34,1725,1702.34,1709.26,72.13761769,123687.725238765
1662595200,2022-09-08 00:00:00,PAXG/USDT,1708.83,1719.82,1697.24,1702.33,57.13018444,97616.7095448048
1662508800,2022-09-07 00:00:00,PAXG/USDT,1692.99,1714.19,1683.28,1708.68,49.5094965,84192.5676881912
1662422400,2022-09-06 00:00:00,PAXG/USDT,1706.61,1718.4,1684.46,1693.03,104.45367226,177243.2581991892
1662336000,2022-09-05 00:00:00,PAXG/USDT,1705.51,1709.06,1698.17,1707.66,56.88788372,97065.6054497467
1662249600,2022-09-04 00:00:00,PAXG/USDT,1704.79,1707.51,1699.58,1706.39,77.59605381,132323.3202741401
1662163200,2022-09-03 00:00:00,PAXG/USDT,1701.29,1705.34,1699.42,1704.79,23.90530293,40699.4450048998
1662076800,2022-09-02 00:00:00,PAXG/USDT,1692.37,1707.69,1689.99,1701.37,56.4046482,95760.0673143356
1661990400,2022-09-01 00:00:00,PAXG/USDT,1702,1706.6,1683.28,1692.5,47.03780756,79705.5151399715
1661904000,2022-08-31 00:00:00,PAXG/USDT,1715.4,1721.6,1702,1702,90.79218672,155364.0050780136
1661817600,2022-08-30 00:00:00,PAXG/USDT,1728.08,1730,1711.04,1713.15,45.18970542,77684.0292751227
1661731200,2022-08-29 00:00:00,PAXG/USDT,1721.38,1745.68,1711,1729.78,53.809444,93062.2962334944
1661644800,2022-08-28 00:00:00,PAXG/USDT,1727.92,1737.15,1719.99,1721.45,92.09499853,158802.6257767217
1661558400,2022-08-27 00:00:00,PAXG/USDT,1726.34,1732.49,1723.82,1730.54,33.46562026,57832.3767071641
1661472000,2022-08-26 00:00:00,PAXG/USDT,1750.26,1751.22,1724.54,1727.6,51.58894357,89639.2638860641
1661385600,2022-08-25 00:00:00,PAXG/USDT,1743.09,1758.21,1742.25,1752.45,23.15187283,40541.1474772483
1661299200,2022-08-24 00:00:00,PAXG/USDT,1746.24,1752.49,1738.45,1743.02,46.64011854,81397.5896770729
1661212800,2022-08-23 00:00:00,PAXG/USDT,1731.74,1748.7,1726.05,1743.31,41.80928642,72747.7906721998
1661126400,2022-08-22 00:00:00,PAXG/USDT,1740,1740.64,1719.31,1733.28,129.27611176,223602.1728845794
1661040000,2022-08-21 00:00:00,PAXG/USDT,1738.82,1742.56,1734.65,1741,56.56813905,98290.5729545779
1660953600,2022-08-20 00:00:00,PAXG/USDT,1737.72,1742.4,1731.01,1737.61,49.93588104,86680.2969233395
1660867200,2022-08-19 00:00:00,PAXG/USDT,1750.94,1751.69,1734.26,1737.54,97.36178526,169700.2226555255
1660780800,2022-08-18 00:00:00,PAXG/USDT,1756.6,1763.39,1750,1750,29.52800847,51890.1928713828
1660694400,2022-08-17 00:00:00,PAXG/USDT,1769.31,1776.89,1753.7,1755.48,48.89768624,86121.8684320256
1660608000,2022-08-16 00:00:00,PAXG/USDT,1772.33,1776.76,1766.11,1768.87,27.18422169,48137.9383588695
1660521600,2022-08-15 00:00:00,PAXG/USDT,1790.78,1793.94,1767.81,1772.35,81.94678699,145610.8236960172
1660435200,2022-08-14 00:00:00,PAXG/USDT,1791.67,1796.62,1783.8,1790,56.98485521,102102.181574501
1660348800,2022-08-13 00:00:00,PAXG/USDT,1795.33,1802.65,1787.75,1793.3,94.43075695,169347.4758584183
1660262400,2022-08-12 00:00:00,PAXG/USDT,1779.31,1796.75,1776.4,1795.79,39.41546713,70428.8187142945
1660176000,2022-08-11 00:00:00,PAXG/USDT,1786.58,1791.61,1777.21,1777.5,47.48514708,84699.590283458
1660089600,2022-08-10 00:00:00,PAXG/USDT,1789.27,1802.5,1782.41,1788.84,69.64679854,124635.2781251249
1660003200,2022-08-09 00:00:00,PAXG/USDT,1779.78,1795.56,1776.04,1791.21,84.22985804,150416.9706072787
1659916800,2022-08-08 00:00:00,PAXG/USDT,1765.46,1787.99,1765.43,1779.41,129.3085046,229645.0478993967
1659830400,2022-08-07 00:00:00,PAXG/USDT,1767.88,1770.22,1759.89,1765.4,37.55132607,66298.6891048618
1659744000,2022-08-06 00:00:00,PAXG/USDT,1771.59,1772.76,1764.69,1765.07,24.30146818,42950.1068395437
1659657600,2022-08-05 00:00:00,PAXG/USDT,1786.49,1789.8,1763.15,1772.39,60.14658481,106760.5320590617
1659571200,2022-08-04 00:00:00,PAXG/USDT,1755.51,1789.09,1725.93,1787.58,127.39408635,225832.254059243
1659484800,2022-08-03 00:00:00,PAXG/USDT,1751.42,1770.93,1748.65,1757.14,117.29262696,206531.9484663067
1659398400,2022-08-02 00:00:00,PAXG/USDT,1770.98,1785.5,1749.28,1749.94,98.5536539,174765.9992771708
1659312000,2022-08-01 00:00:00,PAXG/USDT,1760.58,1772.53,1756.66,1771.02,44.08936517,77844.0545249733
1659225600,2022-07-31 00:00:00,PAXG/USDT,1763.21,1767.82,1757.9,1759.51,54.63901469,96339.9061674496
1659139200,2022-07-30 00:00:00,PAXG/USDT,1763.01,1766.61,1756.99,1763.27,38.34330618,67541.3729572344
1659052800,2022-07-29 00:00:00,PAXG/USDT,1748.64,1799.97,1714.18,1758.2,133.42334612,235054.8038703911
1658966400,2022-07-28 00:00:00,PAXG/USDT,1733,1756.84,1731.37,1746.56,89.42607988,156051.7693170458
1658880000,2022-07-27 00:00:00,PAXG/USDT,1717.58,1735.68,1711.87,1733,77.43178736,133404.612337622
1658793600,2022-07-26 00:00:00,PAXG/USDT,1712.05,1724.7,1707.13,1717.58,81.38686412,139520.8867309624
1658707200,2022-07-25 00:00:00,PAXG/USDT,1720.7,1727,1711.87,1712.05,42.97514942,73863.1102187531
1658620800,2022-07-24 00:00:00,PAXG/USDT,1725.54,1728.15,1720.52,1720.75,27.71008021,47779.5033279998
1658534400,2022-07-23 00:00:00,PAXG/USDT,1726.17,1730.75,1720.55,1725.59,85.75379135,147972.8533871974
1658448000,2022-07-22 00:00:00,PAXG/USDT,1716.27,1731.79,1710.45,1728.18,76.0806754,131074.7133006264
1658361600,2022-07-21 00:00:00,PAXG/USDT,1694.55,1717.03,1679.04,1715.44,69.78307744,118642.5933145679
1658275200,2022-07-20 00:00:00,PAXG/USDT,1704.65,1711.04,1688,1694.55,74.99088286,127690.7663651325
1658188800,2022-07-19 00:00:00,PAXG/USDT,1707.3,1715.35,1690.57,1705.58,119.58965006,203999.9108219526
1658102400,2022-07-18 00:00:00,PAXG/USDT,1703.82,1722.8,1703,1707.3,131.87922531,225851.445784908
1658016000,2022-07-17 00:00:00,PAXG/USDT,1695.61,1706.62,1686.66,1705.4,92.63019646,156955.2874514223
1657929600,2022-07-16 00:00:00,PAXG/USDT,1704.51,1709.67,1550,1698.01,239.14059605,404722.3421598906
1657843200,2022-07-15 00:00:00,PAXG/USDT,1713.32,1717.51,1699.97,1704.51,83.8970523,143243.2609663771
1657756800,2022-07-14 00:00:00,PAXG/USDT,1736.27,1738.45,1702.87,1714.71,67.84348774,116806.5006010516
1657670400,2022-07-13 00:00:00,PAXG/USDT,1724.55,1745.55,1706.24,1736.98,122.95129187,213029.9943051199
1657584000,2022-07-12 00:00:00,PAXG/USDT,1731.38,1744.1,1718.63,1725.41,86.0265713,149048.9311248884
1657497600,2022-07-11 00:00:00,PAXG/USDT,1742.3,1748.47,1704.1,1731.64,62.00017731,107326.0030717074
1657411200,2022-07-10 00:00:00,PAXG/USDT,1738.98,1745.96,1727.28,1743.1,58.50010019,101643.0281680339
1657324800,2022-07-09 00:00:00,PAXG/USDT,1741.75,1744.77,1734.97,1739.03,38.04137364,66190.4276682582
1657238400,2022-07-08 00:00:00,PAXG/USDT,1740.49,1755.93,1733.88,1742.11,77.54881539,135201.1047293734
1657152000,2022-07-07 00:00:00,PAXG/USDT,1743.33,1749.8,1729.87,1740.86,89.57061513,155982.8381535481
1657065600,2022-07-06 00:00:00,PAXG/USDT,1770.62,1776.47,1728.02,1745.03,141.7336386,248429.7611102433
1656979200,2022-07-05 00:00:00,PAXG/USDT,1811.66,1817.52,1766,1771.24,243.51090308,433667.9466499554
1656892800,2022-07-04 00:00:00,PAXG/USDT,1811.98,1816.74,1703.47,1812,222.49396716,398240.1225203616
1656806400,2022-07-03 00:00:00,PAXG/USDT,1808.88,1815,1802.07,1811.99,145.97608386,264164.4707132174
1656720000,2022-07-02 00:00:00,PAXG/USDT,1805.8,1814.2,1802.96,1811.82,123.01079127,222491.7682704956
1656633600,2022-07-01 00:00:00,PAXG/USDT,1814.31,1820,1780,1804.81,275.42615086,496762.5991328836
1656547200,2022-06-30 00:00:00,PAXG/USDT,1823.8,1825.98,1806.47,1814.32,175.8689815,319532.4552599339
1656460800,2022-06-29 00:00:00,PAXG/USDT,1823.49,1834,1818.82,1823.7,189.64673081,345866.8487738342
1656374400,2022-06-28 00:00:00,PAXG/USDT,1828.19,1834.57,1819.97,1823.49,91.61953808,167337.2873925958
1656288000,2022-06-27 00:00:00,PAXG/USDT,1829.25,1840.26,1823.15,1828.97,121.54908309,222612.1694728774
1656201600,2022-06-26 00:00:00,PAXG/USDT,1820.67,1832.86,1820.1,1829.27,106.82968977,195146.9392884675
1656115200,2022-06-25 00:00:00,PAXG/USDT,1825.12,1829.13,1820.26,1822.98,90.81359304,165640.216416008
1656028800,2022-06-24 00:00:00,PAXG/USDT,1828.2,1841.53,1820,1825.11,190.43486659,348309.4209330276
1655942400,2022-06-23 00:00:00,PAXG/USDT,1841.44,1845.74,1826.26,1828.27,198.67937532,364511.167997443
1655856000,2022-06-22 00:00:00,PAXG/USDT,1835.33,1846,1826.88,1841.44,127.82809881,234915.7924731659
1655769600,2022-06-21 00:00:00,PAXG/USDT,1847.4,1848,1833.41,1835.45,96.21804831,177254.9694303135
1655683200,2022-06-20 00:00:00,PAXG/USDT,1841.35,1851.52,1836,1847.41,255.31780866,470704.0886224849
1655596800,2022-06-19 00:00:00,PAXG/USDT,1825.58,1870,1814.82,1842.24,312.0520492,572532.6610015491
1655510400,2022-06-18 00:00:00,PAXG/USDT,1840.31,1853.06,1821.1,1825.58,451.24950073,828997.6659723335
1655424000,2022-06-17 00:00:00,PAXG/USDT,1857.43,1859.09,1836,1840.58,279.8426655,516411.3715066847
1655337600,2022-06-16 00:00:00,PAXG/USDT,1838.87,1870,1821,1857.58,320.95025133,591702.0638078693
1655251200,2022-06-15 00:00:00,PAXG/USDT,1814.33,1847.47,1809.53,1838.95,483.56784303,884013.1120997005
1655164800,2022-06-14 00:00:00,PAXG/USDT,1826.03,1839.47,1800,1814.32,578.18953167,1054701.5133973837
1655078400,2022-06-13 00:00:00,PAXG/USDT,1881.9,1883.59,1825,1825.87,1072.68312501,1980821.0319398195
1654992000,2022-06-12 00:00:00,PAXG/USDT,1879.62,1890.95,1870,1880.83,222.11489337,418326.9446791309
1654905600,2022-06-11 00:00:00,PAXG/USDT,1871.7,1880,1856.84,1879.65,200.62981468,376101.9336056622
1654819200,2022-06-10 00:00:00,PAXG/USDT,1845.88,1875,1830.76,1872.2,203.44559998,377834.2789599617
1654732800,2022-06-09 00:00:00,PAXG/USDT,1853.83,1858.26,1838,1847.48,328.79332142,606727.5981063623
1654646400,2022-06-08 00:00:00,PAXG/USDT,1854.27,1860.03,1840,1853.83,238.73433319,442228.8729376642
1654560000,2022-06-07 00:00:00,PAXG/USDT,1843.8,1860,1834.97,1854.6,145.6213691,269156.0213385299
1654473600,2022-06-06 00:00:00,PAXG/USDT,1855.01,1862.41,1840,1843.83,164.14938884,303991.7911016216
1654387200,2022-06-05 00:00:00,PAXG/USDT,1859.8,1864,1852.26,1856.25,70.27001681,130567.6973252811
1654300800,2022-06-04 00:00:00,PAXG/USDT,1854.08,1866.2,1848,1860.14,102.69085544,190725.2589108956
1654214400,2022-06-03 00:00:00,PAXG/USDT,1870.94,1875,1851.87,1854.24,87.16757331,162589.4943543316
1654128000,2022-06-02 00:00:00,PAXG/USDT,1849.71,1871.25,1842.41,1870.81,146.84169954,273018.1487361348
1654041600,2022-06-01 00:00:00,PAXG/USDT,1835.61,1851.87,1828.36,1849.49,148.34967585,273404.8711683707
1653955200,2022-05-31 00:00:00,PAXG/USDT,1857.97,1859.25,1835.28,1836.87,159.64929906,294799.6928122966
1653868800,2022-05-30 00:00:00,PAXG/USDT,1848,1870,1837.65,1857.4,226.91804053,421211.485860932
1653782400,2022-05-29 00:00:00,PAXG/USDT,1853.24,1857.49,1840,1847.73,202.17535578,374027.9757041575
1653696000,2022-05-28 00:00:00,PAXG/USDT,1852,1858.4,1849,1854,105.6082479,195841.8074719349
1653609600,2022-05-27 00:00:00,PAXG/USDT,1851.4,1889,1844.69,1851.89,347.1534338,645672.0288804486
1653523200,2022-05-26 00:00:00,PAXG/USDT,1856.99,1862.44,1838.43,1849.95,225.79807139,417160.3546755166
1653436800,2022-05-25 00:00:00,PAXG/USDT,1871,1874.1,1850.35,1858.01,120.8446403,224651.225589689
1653350400,2022-05-24 00:00:00,PAXG/USDT,1855.44,1880,1851.16,1871.03,247.05277255,461053.9796303093
1653264000,2022-05-23 00:00:00,PAXG/USDT,1852.04,1888.46,1850.46,1853.1,257.84314696,479809.4269964027
1653177600,2022-05-22 00:00:00,PAXG/USDT,1855.82,1867.18,1832.55,1852.31,293.4140272,543693.3849843392
1653091200,2022-05-21 00:00:00,PAXG/USDT,1851.07,1865.75,1845.81,1854.72,118.82026811,220311.2460865786
1653004800,2022-05-20 00:00:00,PAXG/USDT,1852.04,1854.47,1835.98,1851.07,187.73608378,346730.1123808831
1652918400,2022-05-19 00:00:00,PAXG/USDT,1817.64,1942.33,1815,1852.02,725.06168827,1343271.6821085017
1652832000,2022-05-18 00:00:00,PAXG/USDT,1820.39,1830.08,1807.96,1816.09,206.2408051,375183.2956064549
1652745600,2022-05-17 00:00:00,PAXG/USDT,1825.88,1842.11,1816.56,1820.02,257.90362285,471265.3041366876
1652659200,2022-05-16 00:00:00,PAXG/USDT,1809.99,1830,1791,1825.41,256.94437084,465578.1199519554
1652572800,2022-05-15 00:00:00,PAXG/USDT,1812.35,1816.96,1802.08,1811.89,123.11956087,222901.0400081054
1652486400,2022-05-14 00:00:00,PAXG/USDT,1808.51,1821.29,1803.83,1812.36,225.3234405,407713.8504651204
1652400000,2022-05-13 00:00:00,PAXG/USDT,1838.32,1849.88,1792.92,1808,863.77515084,1576158.9176364811
1652313600,2022-05-12 00:00:00,PAXG/USDT,1862.68,2793.49,1818.34,1839.82,3655.55156462,7041779.5545722976
1652227200,2022-05-11 00:00:00,PAXG/USDT,1833,1914.52,1812,1864.22,1204.61086082,2229192.7155675729
1652140800,2022-05-10 00:00:00,PAXG/USDT,1852.93,1864.6,1823.68,1833.62,625.51967936,1157047.2949311168
1652054400,2022-05-09 00:00:00,PAXG/USDT,1883.58,1884.04,1841.41,1853.67,379.15668027,703857.3761517714
1651968000,2022-05-08 00:00:00,PAXG/USDT,1889.88,1924.8,1874.4,1884.44,438.44804116,829998.8047562874
1651881600,2022-05-07 00:00:00,PAXG/USDT,1887.95,1900.19,1884.82,1889.88,166.04920935,313670.6039971444
1651795200,2022-05-06 00:00:00,PAXG/USDT,1876.74,1900.19,1868.2,1887.95,443.11812686,835181.1385833883
1651708800,2022-05-05 00:00:00,PAXG/USDT,1889.63,1906.19,1868.14,1877.82,213.52763109,402755.4793543698
1651622400,2022-05-04 00:00:00,PAXG/USDT,1868.5,1889.42,1863.28,1889.42,361.82230704,677886.9193568388
1651536000,2022-05-03 00:00:00,PAXG/USDT,1869.17,1877.44,1856,1868.33,196.40671216,366932.0619380636
1651449600,2022-05-02 00:00:00,PAXG/USDT,1903.29,1904.18,1863,1870.64,180.34175285,337866.6078012541
1651363200,2022-05-01 00:00:00,PAXG/USDT,1904.42,1907.98,1896.25,1903.29,110.17442302,209492.4045641928
