https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ZRX,Volume ETH
1663459200,2022-09-18 00:00:00,ZRX/ETH,0.0001989,0.0001997,0.0001985,0.0001985,3.0346,0.00060351314
1663372800,2022-09-17 00:00:00,ZRX/ETH,0.0001975,0.000202,0.000197,0.0001985,3137.0771,0.62383976374
1663286400,2022-09-16 00:00:00,ZRX/ETH,0.0001911,0.0001984,0.0001904,0.0001975,4296.6304,0.83526227873
1663200000,2022-09-15 00:00:00,ZRX/ETH,0.0001807,0.0001912,0.0001766,0.0001907,9316.3651,1.68694575454
1663113600,2022-09-14 00:00:00,ZRX/ETH,0.0001844,0.0001855,0.0001788,0.0001793,21170.702,3.84809294336
1663027200,2022-09-13 00:00:00,ZRX/ETH,0.0001871,0.0001925,0.0001824,0.0001844,16940.2708,3.1579819693
1662940800,2022-09-12 00:00:00,ZRX/ETH,0.0001769,0.0001902,0.0001769,0.0001871,5887.2373,1.09359924995
1662854400,2022-09-11 00:00:00,ZRX/ETH,0.0001762,0.0001799,0.0001736,0.0001775,10249.9243,1.81937126853
1662768000,2022-09-10 00:00:00,ZRX/ETH,0.0001824,0.0001846,0.0001753,0.0001756,11328.9197,2.02795663368
1662681600,2022-09-09 00:00:00,ZRX/ETH,0.0001861,0.0001861,0.0001797,0.0001824,24871.4876,4.52214868964
1662595200,2022-09-08 00:00:00,ZRX/ETH,0.0001747,0.0001864,0.0001736,0.0001856,30598.2767,5.50303881524
1662508800,2022-09-07 00:00:00,ZRX/ETH,0.0001748,0.00018,0.0001732,0.0001744,16782.9218,2.98703600619
1662422400,2022-09-06 00:00:00,ZRX/ETH,0.0001847,0.0001848,0.0001736,0.0001748,3937.6203,0.70644394618
1662336000,2022-09-05 00:00:00,ZRX/ETH,0.000189,0.0001918,0.0001837,0.0001847,5386.0965,1.01803448692
1662249600,2022-09-04 00:00:00,ZRX/ETH,0.0001877,0.0001912,0.0001874,0.0001892,791.0443,0.14978186257
1662163200,2022-09-03 00:00:00,ZRX/ETH,0.0001859,0.0001892,0.000185,0.0001885,724.5206,0.13569585466
1662076800,2022-09-02 00:00:00,ZRX/ETH,0.0001872,0.0001876,0.0001834,0.0001858,2765.1265,0.51339594968
1661990400,2022-09-01 00:00:00,ZRX/ETH,0.000192,0.000192,0.0001862,0.0001869,1904.1418,0.35832958625
1661904000,2022-08-31 00:00:00,ZRX/ETH,0.0001944,0.0001951,0.0001889,0.0001915,2782.439,0.53211595044
1661817600,2022-08-30 00:00:00,ZRX/ETH,0.0001967,0.000197,0.0001912,0.0001958,10251.5456,1.98832997991
1661731200,2022-08-29 00:00:00,ZRX/ETH,0.0002021,0.000203,0.0001957,0.0001958,1822.9113,0.36362547113
1661644800,2022-08-28 00:00:00,ZRX/ETH,0.0001986,0.000203,0.0001979,0.000203,2682.2565,0.53876016666
