https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XRPBEAR,Volume USDT
1645747200000.0,2022-02-25 00:00:00,XRPBEAR/USDT,1.1e-07,1.1e-07,8e-08,1.1e-07,222545454.54545453,24.48
1645660800000.0,2022-02-24 00:00:00,XRPBEAR/USDT,1e-07,1.4e-07,9e-08,1.1e-07,4187363636.3636365,460.61
1645574400000.0,2022-02-23 00:00:00,XRPBEAR/USDT,1e-07,1.1e-07,8e-08,1e-07,2014000000.0000002,201.4
1645488000000.0,2022-02-22 00:00:00,XRPBEAR/USDT,1e-07,1.2e-07,9e-08,1e-07,8032100000.000001,803.21
1645401600000.0,2022-02-21 00:00:00,XRPBEAR/USDT,8e-08,1e-07,8e-08,1e-07,4000000.0000000005,0.4
1645315200000.0,2022-02-20 00:00:00,XRPBEAR/USDT,8e-08,9e-08,8e-08,8e-08,0.0,0.0
1645228800000.0,2022-02-19 00:00:00,XRPBEAR/USDT,8e-08,9e-08,8e-08,8e-08,0.0,0.0
1645142400000.0,2022-02-18 00:00:00,XRPBEAR/USDT,1e-07,1e-07,8e-08,8e-08,0.0,0.0
1645056000000.0,2022-02-17 00:00:00,XRPBEAR/USDT,8e-08,1e-07,8e-08,1e-07,0.0,0.0
1644969600000.0,2022-02-16 00:00:00,XRPBEAR/USDT,8e-08,8e-08,8e-08,8e-08,0.0,0.0
1644883200000.0,2022-02-15 00:00:00,XRPBEAR/USDT,8e-08,9e-08,8e-08,8e-08,0.0,0.0
1644796800000.0,2022-02-14 00:00:00,XRPBEAR/USDT,7e-08,1e-07,7e-08,8e-08,0.0,0.0
1644710400000.0,2022-02-13 00:00:00,XRPBEAR/USDT,1.1e-07,1.1e-07,7e-08,7e-08,92000000.0,6.44
1644624000000.0,2022-02-12 00:00:00,XRPBEAR/USDT,1.1e-07,1.1e-07,1e-07,1.1e-07,81000000.0,8.91
1644537600000.0,2022-02-11 00:00:00,XRPBEAR/USDT,9e-08,1.2e-07,9e-08,1.1e-07,122545454.54545455,13.48
1644451200000.0,2022-02-10 00:00:00,XRPBEAR/USDT,7e-08,9e-08,7e-08,9e-08,16888888.888888888,1.52
1644364800000.0,2022-02-09 00:00:00,XRPBEAR/USDT,1e-07,1e-07,6e-08,7e-08,29142857.14285714,2.04
1644278400000.0,2022-02-08 00:00:00,XRPBEAR/USDT,1e-07,1e-07,7e-08,1e-07,437200000.0,43.72
1644192000000.0,2022-02-07 00:00:00,XRPBEAR/USDT,1.7e-07,1.8e-07,1e-07,1e-07,43871100000.0,4387.11
1644105600000.0,2022-02-06 00:00:00,XRPBEAR/USDT,1.8e-07,1.9e-07,1.7e-07,1.7e-07,1192058823.5294118,202.65
1644019200000.0,2022-02-05 00:00:00,XRPBEAR/USDT,2e-07,2e-07,1.7e-07,1.8e-07,787000000.0,141.66
1643932800000.0,2022-02-04 00:00:00,XRPBEAR/USDT,2.5e-07,2.6e-07,1.9e-07,2e-07,6400000.0,1.28
1643846400000.0,2022-02-03 00:00:00,XRPBEAR/USDT,2.5e-07,2.7e-07,2.4e-07,2.5e-07,482240000.00000006,120.56
1643760000000.0,2022-02-02 00:00:00,XRPBEAR/USDT,2.3e-07,2.5e-07,2.3e-07,2.5e-07,57000000.0,14.25
1643673600000.0,2022-02-01 00:00:00,XRPBEAR/USDT,2.5e-07,2.5e-07,2.3e-07,2.3e-07,118217391.30434783,27.19
1643587200000.0,2022-01-31 00:00:00,XRPBEAR/USDT,2.5e-07,2.8e-07,2.4e-07,2.5e-07,15000000.0,3.75
1643500800000.0,2022-01-30 00:00:00,XRPBEAR/USDT,2.3e-07,2.6e-07,2.3e-07,2.5e-07,60000000.0,15.0
1643414400000.0,2022-01-29 00:00:00,XRPBEAR/USDT,2.5e-07,2.6e-07,2.3e-07,2.3e-07,810086956.5217391,186.32
1643328000000.0,2022-01-28 00:00:00,XRPBEAR/USDT,2.6e-07,2.6e-07,2.5e-07,2.5e-07,559400000.0,139.85
1643241600000.0,2022-01-27 00:00:00,XRPBEAR/USDT,2.3e-07,2.8e-07,2.3e-07,2.6e-07,361538461.53846157,94.0
1643155200000.0,2022-01-26 00:00:00,XRPBEAR/USDT,2.7e-07,2.7e-07,2.1e-07,2.3e-07,307391304.3478261,70.7
1643068800000.0,2022-01-25 00:00:00,XRPBEAR/USDT,2.6e-07,2.8e-07,2.6e-07,2.7e-07,3000000.0,0.81
1642982400000.0,2022-01-24 00:00:00,XRPBEAR/USDT,2.5e-07,3.2e-07,2.5e-07,2.6e-07,1186076923.0769231,308.38
1642896000000.0,2022-01-23 00:00:00,XRPBEAR/USDT,3e-07,3e-07,2.5e-07,2.5e-07,404880000.0,101.22
1642809600000.0,2022-01-22 00:00:00,XRPBEAR/USDT,2.5e-07,3.5e-07,2.4e-07,3e-07,2979966666.666667,893.99
1642723200000.0,2022-01-21 00:00:00,XRPBEAR/USDT,1.8e-07,2.6e-07,1.7e-07,2.5e-07,832040000.0,208.01
1642636800000.0,2022-01-20 00:00:00,XRPBEAR/USDT,1.8e-07,1.8e-07,1.6e-07,1.8e-07,86055555.55555555,15.49
1642550400000.0,2022-01-19 00:00:00,XRPBEAR/USDT,1.7e-07,1.8e-07,1.7e-07,1.8e-07,295944444.4444445,53.27
1642464000000.0,2022-01-18 00:00:00,XRPBEAR/USDT,1.6e-07,1.8e-07,1.6e-07,1.7e-07,415117647.0588235,70.57
1642377600000.0,2022-01-17 00:00:00,XRPBEAR/USDT,1.5e-07,1.6e-07,1.5e-07,1.6e-07,129000000.0,20.64
1642291200000.0,2022-01-16 00:00:00,XRPBEAR/USDT,1.5e-07,1.5e-07,1.5e-07,1.5e-07,20000000.0,3.0
1642204800000.0,2022-01-15 00:00:00,XRPBEAR/USDT,1.5e-07,1.5e-07,1.5e-07,1.5e-07,31000000.000000004,4.65
1642118400000.0,2022-01-14 00:00:00,XRPBEAR/USDT,1.5e-07,1.6e-07,1.5e-07,1.5e-07,34000000.0,5.1
1642032000000.0,2022-01-13 00:00:00,XRPBEAR/USDT,1.4e-07,1.6e-07,1.3e-07,1.5e-07,132266666.66666667,19.84
1641945600000.0,2022-01-12 00:00:00,XRPBEAR/USDT,1.6e-07,1.8e-07,1.4e-07,1.4e-07,174642857.14285713,24.45
1641859200000.0,2022-01-11 00:00:00,XRPBEAR/USDT,1.8e-07,1.8e-07,1.6e-07,1.6e-07,0.0,0.0
1641772800000.0,2022-01-10 00:00:00,XRPBEAR/USDT,1.6e-07,2.1e-07,1.6e-07,1.8e-07,506333333.3333334,91.14
1641686400000.0,2022-01-09 00:00:00,XRPBEAR/USDT,1.7e-07,1.8e-07,1.6e-07,1.6e-07,269937500.0,43.19
1641600000000.0,2022-01-08 00:00:00,XRPBEAR/USDT,1.7e-07,1.8e-07,1.6e-07,1.7e-07,389058823.5294118,66.14
1641513600000.0,2022-01-07 00:00:00,XRPBEAR/USDT,1.6e-07,1.7e-07,1.6e-07,1.7e-07,99000000.0,16.83
1641427200000.0,2022-01-06 00:00:00,XRPBEAR/USDT,1.5e-07,1.7e-07,1.5e-07,1.6e-07,363750000.0,58.2
1641340800000.0,2022-01-05 00:00:00,XRPBEAR/USDT,1.4e-07,1.8e-07,1.3e-07,1.5e-07,62000000.00000001,9.3
1641254400000.0,2022-01-04 00:00:00,XRPBEAR/USDT,1.2e-07,1.4e-07,1.2e-07,1.4e-07,183500000.0,25.69
1641168000000.0,2022-01-03 00:00:00,XRPBEAR/USDT,1.2e-07,1.3e-07,1.2e-07,1.2e-07,37000000.00000001,4.44
1641081600000.0,2022-01-02 00:00:00,XRPBEAR/USDT,1.2e-07,1.2e-07,1.2e-07,1.2e-07,99000000.00000001,11.88
1640995200000.0,2022-01-01 00:00:00,XRPBEAR/USDT,1.2e-07,1.2e-07,1.2e-07,1.2e-07,143000000.0,17.16
1640908800000.0,2021-12-31 00:00:00,XRPBEAR/USDT,1.3e-07,1.4e-07,1.3e-07,1.4e-07,23000000.0,3.22
1640822400000.0,2021-12-30 00:00:00,XRPBEAR/USDT,1.3e-07,1.4e-07,1.2e-07,1.3e-07,92538461.53846154,12.03
1640736000000.0,2021-12-29 00:00:00,XRPBEAR/USDT,1.3e-07,1.4e-07,1.3e-07,1.3e-07,0.0,0.0
1640649600000.0,2021-12-28 00:00:00,XRPBEAR/USDT,9e-08,1.3e-07,9e-08,1.3e-07,727230769.2307693,94.54
1640563200000.0,2021-12-27 00:00:00,XRPBEAR/USDT,1e-07,1e-07,9e-08,9e-08,2751333333.3333335,247.62
1640476800000.0,2021-12-26 00:00:00,XRPBEAR/USDT,1e-07,1e-07,1e-07,1e-07,135000000.0,13.5
1640390400000.0,2021-12-25 00:00:00,XRPBEAR/USDT,1.1e-07,1.1e-07,1e-07,1e-07,33282300000.0,3328.23
1640304000000.0,2021-12-24 00:00:00,XRPBEAR/USDT,9e-08,1.1e-07,9e-08,1.1e-07,45027909090.90909,4953.07
1640217600000.0,2021-12-23 00:00:00,XRPBEAR/USDT,1e-07,1.1e-07,8e-08,9e-08,115274777777.77777,10374.73
1640131200000.0,2021-12-22 00:00:00,XRPBEAR/USDT,1e-07,1.1e-07,9e-08,1e-07,95454900000.0,9545.49
1640044800000.0,2021-12-21 00:00:00,XRPBEAR/USDT,1.4e-07,1.5e-07,9e-08,1e-07,87675100000.0,8767.51
1639958400000.0,2021-12-20 00:00:00,XRPBEAR/USDT,1.6e-07,1.7e-07,1.2e-07,1.4e-07,614214285.7142856,85.99
1639872000000.0,2021-12-19 00:00:00,XRPBEAR/USDT,1.7e-07,1.7e-07,1.6e-07,1.6e-07,0.0,0.0
1639785600000.0,2021-12-18 00:00:00,XRPBEAR/USDT,1.9e-07,1.9e-07,1.6e-07,1.7e-07,1710647058.8235295,290.81
1639699200000.0,2021-12-17 00:00:00,XRPBEAR/USDT,1.8e-07,2e-07,1.7e-07,1.9e-07,0.0,0.0
1639612800000.0,2021-12-16 00:00:00,XRPBEAR/USDT,1.7e-07,1.8e-07,1.7e-07,1.8e-07,0.0,0.0
1639526400000.0,2021-12-15 00:00:00,XRPBEAR/USDT,1.7e-07,2e-07,1.6e-07,1.7e-07,1176470.5882352942,0.2
1639440000000.0,2021-12-14 00:00:00,XRPBEAR/USDT,2e-07,2e-07,1.6e-07,1.7e-07,177647058.82352942,30.2
1639353600000.0,2021-12-13 00:00:00,XRPBEAR/USDT,1.7e-07,2.1e-07,1.7e-07,2e-07,370750000.00000006,74.15
1639267200000.0,2021-12-12 00:00:00,XRPBEAR/USDT,1.7e-07,1.8e-07,1.6e-07,1.7e-07,204117647.05882356,34.7
1639180800000.0,2021-12-11 00:00:00,XRPBEAR/USDT,1.9e-07,1.9e-07,1.6e-07,1.7e-07,2314352941.1764708,393.44
1639094400000.0,2021-12-10 00:00:00,XRPBEAR/USDT,1.5e-07,1.9e-07,1.5e-07,1.9e-07,0.0,0.0
1639008000000.0,2021-12-09 00:00:00,XRPBEAR/USDT,1.6e-07,1.8e-07,1.4e-07,1.5e-07,365800000.0,54.87
1638921600000.0,2021-12-08 00:00:00,XRPBEAR/USDT,2e-07,2.1e-07,1.6e-07,1.6e-07,1832999999.9999998,293.28
1638835200000.0,2021-12-07 00:00:00,XRPBEAR/USDT,2e-07,2.1e-07,1.9e-07,2e-07,2616450000.0,523.29
1638748800000.0,2021-12-06 00:00:00,XRPBEAR/USDT,2.2e-07,2.3e-07,2e-07,2e-07,2880700000.0,576.14
1638662400000.0,2021-12-05 00:00:00,XRPBEAR/USDT,1.7e-07,2.6e-07,1.7e-07,2.2e-07,830409090.9090909,182.69
1638576000000.0,2021-12-04 00:00:00,XRPBEAR/USDT,1.5e-07,2.5e-07,1.3e-07,1.7e-07,24570352941.17647,4176.96
1638489600000.0,2021-12-03 00:00:00,XRPBEAR/USDT,1.2e-07,1.6e-07,1.2e-07,1.5e-07,214600000.0,32.19
1638403200000.0,2021-12-02 00:00:00,XRPBEAR/USDT,1.2e-07,1.2e-07,1.2e-07,1.2e-07,5000000.0,0.6
1638316800000.0,2021-12-01 00:00:00,XRPBEAR/USDT,1.3e-07,1.3e-07,1.1e-07,1.2e-07,694000000.0000001,83.28
1638230400000.0,2021-11-30 00:00:00,XRPBEAR/USDT,1.3e-07,1.4e-07,1.2e-07,1.3e-07,4873923076.923077,633.61
1638144000000.0,2021-11-29 00:00:00,XRPBEAR/USDT,1.5e-07,1.5e-07,1.3e-07,1.3e-07,35000000.0,4.55
1638057600000.0,2021-11-28 00:00:00,XRPBEAR/USDT,1.3e-07,1.6e-07,1.3e-07,1.5e-07,11506933333.333334,1726.04
1637971200000.0,2021-11-27 00:00:00,XRPBEAR/USDT,1.4e-07,1.5e-07,1.3e-07,1.3e-07,1333076923.0769231,173.3
1637884800000.0,2021-11-26 00:00:00,XRPBEAR/USDT,1.3e-07,1.6e-07,1.2e-07,1.4e-07,23366428571.42857,3271.3
1637798400000.0,2021-11-25 00:00:00,XRPBEAR/USDT,1.1e-07,1.3e-07,1.1e-07,1.3e-07,36846153.84615385,4.79
1637712000000.0,2021-11-24 00:00:00,XRPBEAR/USDT,1.1e-07,1.1e-07,1.1e-07,1.1e-07,0.0,0.0
1637625600000.0,2021-11-23 00:00:00,XRPBEAR/USDT,1.2e-07,1.2e-07,1.1e-07,1.1e-07,2000000.0,0.22
1637539200000.0,2021-11-22 00:00:00,XRPBEAR/USDT,1.1e-07,1.2e-07,1.1e-07,1.2e-07,95000000.00000001,11.4
1637452800000.0,2021-11-21 00:00:00,XRPBEAR/USDT,1.1e-07,1.1e-07,1.1e-07,1.1e-07,0.0,0.0
1637366400000.0,2021-11-20 00:00:00,XRPBEAR/USDT,1.1e-07,1.1e-07,1e-07,1.1e-07,829818181.8181818,91.28
1637280000000.0,2021-11-19 00:00:00,XRPBEAR/USDT,1.3e-07,1.3e-07,1.1e-07,1.1e-07,193909090.90909088,21.33
1637193600000.0,2021-11-18 00:00:00,XRPBEAR/USDT,1.1e-07,1.3e-07,9e-08,1.3e-07,214000000.0,27.82
1637107200000.0,2021-11-17 00:00:00,XRPBEAR/USDT,1.1e-07,1.1e-07,1.1e-07,1.1e-07,6875000000.0,756.25
1637020800000.0,2021-11-16 00:00:00,XRPBEAR/USDT,9e-08,1.1e-07,9e-08,1.1e-07,195999999.99999997,21.56
1636934400000.0,2021-11-15 00:00:00,XRPBEAR/USDT,8e-08,9e-08,7e-08,9e-08,3095000000.0,278.55
1636848000000.0,2021-11-14 00:00:00,XRPBEAR/USDT,8e-08,8e-08,8e-08,8e-08,0.0,0.0
1636761600000.0,2021-11-13 00:00:00,XRPBEAR/USDT,9e-08,9e-08,8e-08,8e-08,170875000.0,13.67
1636675200000.0,2021-11-12 00:00:00,XRPBEAR/USDT,8e-08,9e-08,8e-08,9e-08,1996777777.777778,179.71
1636588800000.0,2021-11-11 00:00:00,XRPBEAR/USDT,8e-08,9e-08,7e-08,8e-08,3534250000.0,282.74
1636502400000.0,2021-11-10 00:00:00,XRPBEAR/USDT,8e-08,9e-08,7e-08,8e-08,17328375000.0,1386.27
1636416000000.0,2021-11-09 00:00:00,XRPBEAR/USDT,8e-08,8e-08,8e-08,8e-08,26000000.0,2.08
1636329600000.0,2021-11-08 00:00:00,XRPBEAR/USDT,9e-08,9e-08,7e-08,8e-08,227601875000.0,18208.15
1636243200000.0,2021-11-07 00:00:00,XRPBEAR/USDT,1.1e-07,1.2e-07,8e-08,9e-08,156318888888.8889,14068.7
1636156800000.0,2021-11-06 00:00:00,XRPBEAR/USDT,1.1e-07,1.2e-07,1e-07,1.1e-07,234727272.72727272,25.82
1636070400000.0,2021-11-05 00:00:00,XRPBEAR/USDT,1e-07,1.1e-07,1e-07,1.1e-07,593181818.1818181,65.25
1635984000000.0,2021-11-04 00:00:00,XRPBEAR/USDT,1e-07,1.1e-07,9e-08,1e-07,32159100000.0,3215.91
1635897600000.0,2021-11-03 00:00:00,XRPBEAR/USDT,1.2e-07,1.2e-07,9e-08,1e-07,4757100000.0,475.71
1635811200000.0,2021-11-02 00:00:00,XRPBEAR/USDT,1.3e-07,1.3e-07,1.2e-07,1.2e-07,48750000.0,5.85
1635724800000.0,2021-11-01 00:00:00,XRPBEAR/USDT,1.3e-07,1.4e-07,1.2e-07,1.3e-07,33000000.0,4.29
1635638400000.0,2021-10-31 00:00:00,XRPBEAR/USDT,1.4e-07,1.4e-07,1.1e-07,1.3e-07,37692307.692307696,4.9
1635552000000.0,2021-10-30 00:00:00,XRPBEAR/USDT,1.4e-07,1.5e-07,1.3e-07,1.4e-07,129785714.28571428,18.17
1635465600000.0,2021-10-29 00:00:00,XRPBEAR/USDT,1.5e-07,1.5e-07,1.3e-07,1.4e-07,71571428.57142857,10.02
1635379200000.0,2021-10-28 00:00:00,XRPBEAR/USDT,1.7e-07,1.8e-07,1.4e-07,1.5e-07,839000000.0,125.85
1635292800000.0,2021-10-27 00:00:00,XRPBEAR/USDT,1.4e-07,1.7e-07,1.4e-07,1.7e-07,332000000.0,56.44
1635206400000.0,2021-10-26 00:00:00,XRPBEAR/USDT,1.5e-07,1.5e-07,1.2e-07,1.4e-07,1071428.5714285714,0.15
1635120000000.0,2021-10-25 00:00:00,XRPBEAR/USDT,1.5e-07,1.5e-07,1.5e-07,1.5e-07,0.0,0.0
1635033600000.0,2021-10-24 00:00:00,XRPBEAR/USDT,1.3e-07,1.6e-07,1.3e-07,1.5e-07,125266666.66666667,18.79
1634947200000.0,2021-10-23 00:00:00,XRPBEAR/USDT,1.5e-07,1.5e-07,1.3e-07,1.3e-07,3410384615.3846154,443.35
1634860800000.0,2021-10-22 00:00:00,XRPBEAR/USDT,1.4e-07,1.5e-07,1.3e-07,1.5e-07,67000000.00000001,10.05
1634774400000.0,2021-10-21 00:00:00,XRPBEAR/USDT,1.3e-07,1.4e-07,1.2e-07,1.4e-07,148499999.99999997,20.79
1634688000000.0,2021-10-20 00:00:00,XRPBEAR/USDT,1.5e-07,1.5e-07,1.3e-07,1.3e-07,6923076.923076923,0.9
1634601600000.0,2021-10-19 00:00:00,XRPBEAR/USDT,1.6e-07,1.6e-07,1.5e-07,1.5e-07,10000000.0,1.5
1634515200000.0,2021-10-18 00:00:00,XRPBEAR/USDT,1.5e-07,1.6e-07,1.5e-07,1.6e-07,63000000.0,10.08
1634428800000.0,2021-10-17 00:00:00,XRPBEAR/USDT,1.4e-07,1.6e-07,1.3e-07,1.5e-07,139200000.0,20.88
1634342400000.0,2021-10-16 00:00:00,XRPBEAR/USDT,1.3e-07,1.4e-07,1.2e-07,1.4e-07,0.0,0.0
1634256000000.0,2021-10-15 00:00:00,XRPBEAR/USDT,1.3e-07,1.5e-07,1.3e-07,1.3e-07,11724153846.153847,1524.14
1634169600000.0,2021-10-14 00:00:00,XRPBEAR/USDT,1.4e-07,1.4e-07,1.3e-07,1.3e-07,311692307.6923077,40.52
1634083200000.0,2021-10-13 00:00:00,XRPBEAR/USDT,1.5e-07,1.5e-07,1.3e-07,1.4e-07,211071428.57142857,29.55
1633996800000.0,2021-10-12 00:00:00,XRPBEAR/USDT,1.4e-07,1.6e-07,1.4e-07,1.5e-07,4230200000.0,634.53
1633910400000.0,2021-10-11 00:00:00,XRPBEAR/USDT,1.2e-07,1.4e-07,1.2e-07,1.4e-07,2240142857.142857,313.62
1633824000000.0,2021-10-10 00:00:00,XRPBEAR/USDT,1.2e-07,1.2e-07,1e-07,1.2e-07,1633000000.0000002,195.96
1633737600000.0,2021-10-09 00:00:00,XRPBEAR/USDT,1.7e-07,1.7e-07,1e-07,1.2e-07,7490250000.000001,898.83
1633651200000.0,2021-10-08 00:00:00,XRPBEAR/USDT,1.6e-07,1.7e-07,1.6e-07,1.7e-07,17000000.000000004,2.89
1633564800000.0,2021-10-07 00:00:00,XRPBEAR/USDT,1.6e-07,1.7e-07,1.6e-07,1.6e-07,5892000000.0,942.72
1633478400000.0,2021-10-06 00:00:00,XRPBEAR/USDT,1.6e-07,1.9e-07,1.5e-07,1.6e-07,2553062500.0,408.49
1633392000000.0,2021-10-05 00:00:00,XRPBEAR/USDT,1.7e-07,1.8e-07,1.6e-07,1.6e-07,3478250000.0,556.52
1633305600000.0,2021-10-04 00:00:00,XRPBEAR/USDT,1.6e-07,1.9e-07,1.6e-07,1.7e-07,5158176470.588236,876.89
1633219200000.0,2021-10-03 00:00:00,XRPBEAR/USDT,1.7e-07,1.9e-07,1.5e-07,1.6e-07,640125000.0,102.42
1633132800000.0,2021-10-02 00:00:00,XRPBEAR/USDT,1.8e-07,1.9e-07,1.6e-07,1.7e-07,1031882352.9411765,175.42
1633046400000.0,2021-10-01 00:00:00,XRPBEAR/USDT,2.5e-07,2.5e-07,1.7e-07,1.8e-07,4356944444.444445,784.25
1632960000000.0,2021-09-30 00:00:00,XRPBEAR/USDT,2.6e-07,2.6e-07,2.4e-07,2.5e-07,20000000.0,5.0
1632873600000.0,2021-09-29 00:00:00,XRPBEAR/USDT,3e-07,3e-07,2.2e-07,2.6e-07,4677038461.538462,1216.03
1632787200000.0,2021-09-28 00:00:00,XRPBEAR/USDT,2.7e-07,3e-07,2.5e-07,3e-07,221666666.6666667,66.5
1632700800000.0,2021-09-27 00:00:00,XRPBEAR/USDT,2.6e-07,2.7e-07,2.3e-07,2.7e-07,5739259259.259258,1549.6
1632614400000.0,2021-09-26 00:00:00,XRPBEAR/USDT,2.6e-07,3e-07,2.5e-07,2.6e-07,2216346153.8461537,576.25
1632528000000.0,2021-09-25 00:00:00,XRPBEAR/USDT,2.6e-07,2.7e-07,2.5e-07,2.6e-07,7715923076.923078,2006.14
1632441600000.0,2021-09-24 00:00:00,XRPBEAR/USDT,2.2e-07,2.9e-07,2.2e-07,2.6e-07,839730769.2307693,218.33
1632355200000.0,2021-09-23 00:00:00,XRPBEAR/USDT,2.2e-07,2.4e-07,2.1e-07,2.2e-07,1421136363.6363635,312.65
1632268800000.0,2021-09-22 00:00:00,XRPBEAR/USDT,3.6e-07,3.6e-07,2.2e-07,2.2e-07,3207100000.0,705.562
1632182400000.0,2021-09-21 00:00:00,XRPBEAR/USDT,3e-07,3.6e-07,2.8e-07,3.6e-07,11190916666.666666,4028.73
1632096000000.0,2021-09-20 00:00:00,XRPBEAR/USDT,2.3e-07,3.3e-07,2.3e-07,3e-07,8345066666.666667,2503.52
1632009600000.0,2021-09-19 00:00:00,XRPBEAR/USDT,2.1e-07,2.3e-07,2.1e-07,2.3e-07,2000000.0000000002,0.46
1631923200000.0,2021-09-18 00:00:00,XRPBEAR/USDT,2.1e-07,2.2e-07,2.1e-07,2.1e-07,0.0,0.0
1631836800000.0,2021-09-17 00:00:00,XRPBEAR/USDT,2e-07,2.2e-07,1.9e-07,2.1e-07,117095238.09523809,24.59
1631750400000.0,2021-09-16 00:00:00,XRPBEAR/USDT,1.8e-07,2.1e-07,1.8e-07,2e-07,614800000.0,122.96
1631664000000.0,2021-09-15 00:00:00,XRPBEAR/USDT,2.1e-07,2.2e-07,1.8e-07,1.8e-07,7385722222.222222,1329.43
1631577600000.0,2021-09-14 00:00:00,XRPBEAR/USDT,2.3e-07,2.3e-07,2.1e-07,2.1e-07,1464190476.1904762,307.48
1631491200000.0,2021-09-13 00:00:00,XRPBEAR/USDT,2e-07,2.3e-07,2e-07,2.3e-07,2933739130.4347825,674.76
1631404800000.0,2021-09-12 00:00:00,XRPBEAR/USDT,2.2e-07,2.3e-07,2e-07,2e-07,7259000000.0,1451.8
1631318400000.0,2021-09-11 00:00:00,XRPBEAR/USDT,2.3e-07,2.3e-07,2.1e-07,2.2e-07,5675000000.0,1248.5
1631232000000.0,2021-09-10 00:00:00,XRPBEAR/USDT,2.5e-07,2.5e-07,1.7e-07,2.3e-07,21362434782.608696,4913.36
1631145600000.0,2021-09-09 00:00:00,XRPBEAR/USDT,2.6e-07,2.7e-07,2.3e-07,2.5e-07,155560000.0,38.89
1631059200000.0,2021-09-08 00:00:00,XRPBEAR/USDT,2.4e-07,2.9e-07,2.2e-07,2.6e-07,884230769.2307693,229.9
1630972800000.0,2021-09-07 00:00:00,XRPBEAR/USDT,1.6e-07,2.8e-07,1.6e-07,2.4e-07,11318083333.333336,2716.34
1630886400000.0,2021-09-06 00:00:00,XRPBEAR/USDT,1.9e-07,2e-07,1.4e-07,1.6e-07,94925375000.0,15188.06
1630800000000.0,2021-09-05 00:00:00,XRPBEAR/USDT,2.1e-07,2.2e-07,1.9e-07,1.9e-07,2698263157.8947363,512.67
1630713600000.0,2021-09-04 00:00:00,XRPBEAR/USDT,2e-07,2.1e-07,2e-07,2.1e-07,41000000.0,8.61
1630627200000.0,2021-09-03 00:00:00,XRPBEAR/USDT,2.1e-07,2.2e-07,1.8e-07,2e-07,4254800000.0000005,850.96
1630540800000.0,2021-09-02 00:00:00,XRPBEAR/USDT,2.3e-07,2.3e-07,1.9e-07,2.1e-07,5972285714.285714,1254.18
1630454400000.0,2021-09-01 00:00:00,XRPBEAR/USDT,2.6e-07,2.7e-07,2.3e-07,2.3e-07,4824826086.956522,1109.71
1630368000000.0,2021-08-31 00:00:00,XRPBEAR/USDT,3.3e-07,3.3e-07,2.1e-07,2.6e-07,22534307692.307693,5858.92
1630281600000.0,2021-08-30 00:00:00,XRPBEAR/USDT,3e-07,3.3e-07,3e-07,3.3e-07,1634515151.5151515,539.39
1630195200000.0,2021-08-29 00:00:00,XRPBEAR/USDT,2.9e-07,3.2e-07,2.9e-07,3e-07,1311300000.0,393.39
1630108800000.0,2021-08-28 00:00:00,XRPBEAR/USDT,2.7e-07,3.1e-07,2.7e-07,2.9e-07,632137931.0344828,183.32
1630022400000.0,2021-08-27 00:00:00,XRPBEAR/USDT,3.7e-07,4e-07,2.7e-07,2.7e-07,11629907407.407406,3140.075
1629936000000.0,2021-08-26 00:00:00,XRPBEAR/USDT,3.1e-07,3.9e-07,3e-07,3.7e-07,15406010810.810812,5700.224
1629849600000.0,2021-08-25 00:00:00,XRPBEAR/USDT,3.1e-07,3.5e-07,3e-07,3.1e-07,21394783870.967743,6632.383
1629763200000.0,2021-08-24 00:00:00,XRPBEAR/USDT,2.6e-07,3.3e-07,2.5e-07,3.1e-07,6033419354.83871,1870.36
1629676800000.0,2021-08-23 00:00:00,XRPBEAR/USDT,2.8e-07,2.8e-07,2.3e-07,2.6e-07,34734846153.84615,9031.06
1629590400000.0,2021-08-22 00:00:00,XRPBEAR/USDT,2.9e-07,3.1e-07,2.6e-07,2.8e-07,898107142.8571428,251.47
1629504000000.0,2021-08-21 00:00:00,XRPBEAR/USDT,2.6e-07,2.9e-07,2.5e-07,2.9e-07,81590413793.10345,23661.22
1629417600000.0,2021-08-20 00:00:00,XRPBEAR/USDT,2.8e-07,3e-07,2.4e-07,2.6e-07,74017038461.53847,19244.43
1629331200000.0,2021-08-19 00:00:00,XRPBEAR/USDT,3.6e-07,4e-07,2.7e-07,2.8e-07,46811339285.71428,13107.175
1629244800000.0,2021-08-18 00:00:00,XRPBEAR/USDT,4e-07,4.5e-07,3.2e-07,3.6e-07,2173086111.111111,782.311
1629158400000.0,2021-08-17 00:00:00,XRPBEAR/USDT,3.3e-07,4.1e-07,3e-07,4e-07,5047975000.0,2019.19
1629072000000.0,2021-08-16 00:00:00,XRPBEAR/USDT,2.7e-07,3.5e-07,2.5e-07,3.3e-07,11518909090.90909,3801.24
1628985600000.0,2021-08-15 00:00:00,XRPBEAR/USDT,2.7e-07,3.1e-07,2.4e-07,2.7e-07,47743296296.296295,12890.69
1628899200000.0,2021-08-14 00:00:00,XRPBEAR/USDT,4.8e-07,5e-07,2.6e-07,2.7e-07,93608207407.40741,25274.216
1628812800000.0,2021-08-13 00:00:00,XRPBEAR/USDT,7.3e-07,7.6e-07,4.7e-07,4.8e-07,15251178958.333334,7320.5659
