https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume USD
1663390800000.0,2022-09-17 05:00:00,EUR/USD,1.0022,1.0023,1.0022,1.0022,18358.052783875475,18398.4405
1663387200000.0,2022-09-17 04:00:00,EUR/USD,1.0022,1.0025,1.0022,1.0022,2377.0868090201557,2382.3164
1663383600000.0,2022-09-17 03:00:00,EUR/USD,1.002,1.0025,1.002,1.0022,7981.932648174017,7999.4929
1663380000000.0,2022-09-17 02:00:00,EUR/USD,1.002,1.0024,1.002,1.002,12667.000399201597,12692.3344
1663376400000.0,2022-09-17 01:00:00,EUR/USD,1.002,1.002,1.002,1.002,6314.0,6326.628
1663372800000.0,2022-09-17 00:00:00,EUR/USD,1.002,1.0025,1.0019,1.002,45360.25429141717,45450.9748
1663369200000.0,2022-09-16 23:00:00,EUR/USD,1.002,1.002,1.0019,1.002,29677.524750499,29736.8798
1663365600000.0,2022-09-16 22:00:00,EUR/USD,1.002,1.002,1.0019,1.002,48507.3612774451,48604.376
1663362000000.0,2022-09-16 21:00:00,EUR/USD,1.002,1.002,1.0019,1.002,44939.7878243513,45029.6674
1663358400000.0,2022-09-16 20:00:00,EUR/USD,1.0019,1.002,1.0016,1.002,60297.460778443114,60418.0557
1663354800000.0,2022-09-16 19:00:00,EUR/USD,1.0012,1.0019,1.0009,1.0019,65101.717536680306,65225.4108
1663351200000.0,2022-09-16 18:00:00,EUR/USD,1.0004,1.0015,1.0003,1.0012,90317.42399121054,90425.8049
1663347600000.0,2022-09-16 17:00:00,EUR/USD,1.0011,1.0015,1.0003,1.0004,208523.84196321474,208607.2515
1663344000000.0,2022-09-16 16:00:00,EUR/USD,1.0015,1.0022,1.0008,1.0011,205035.82219558483,205261.3616
1663340400000.0,2022-09-16 15:00:00,EUR/USD,1.0037,1.0041,1.0007,1.0015,211026.8927608587,211343.4331
1663336800000.0,2022-09-16 14:00:00,EUR/USD,0.9982,1.0041,0.9982,1.0037,426005.6099432101,427581.8307
1663333200000.0,2022-09-16 13:00:00,EUR/USD,0.9966,0.9982,0.9962,0.9982,131678.7326187137,131441.7109
1663329600000.0,2022-09-16 12:00:00,EUR/USD,0.9979,0.998,0.9961,0.9966,146513.05067228575,146014.9063
1663326000000.0,2022-09-16 11:00:00,EUR/USD,0.9993,0.9996,0.9979,0.9979,123437.49704379197,123178.2783
1663322400000.0,2022-09-16 10:00:00,EUR/USD,0.9979,0.9994,0.9972,0.9993,105561.95506854799,105488.0617
1663318800000.0,2022-09-16 09:00:00,EUR/USD,0.9964,0.9993,0.9964,0.9979,105065.47770317667,104844.8402
1663315200000.0,2022-09-16 08:00:00,EUR/USD,0.9966,0.998,0.9961,0.9964,191518.78251706142,190829.3149
1663311600000.0,2022-09-16 07:00:00,EUR/USD,1.0,1.0006,0.9958,0.9966,105033.79871563315,104676.6838
1663308000000.0,2022-09-16 06:00:00,EUR/USD,0.9994,1.0004,0.999,1.0,159960.3481,159960.3481
1663304400000.0,2022-09-16 05:00:00,EUR/USD,1.001,1.001,0.9992,0.9994,133944.47758655195,133864.1109
1663300800000.0,2022-09-16 04:00:00,EUR/USD,1.0008,1.0011,1.0006,1.001,22751.5031968032,22774.2547
1663297200000.0,2022-09-16 03:00:00,EUR/USD,1.0005,1.0011,1.0001,1.0008,16677.668365307756,16691.0105
1663293600000.0,2022-09-16 02:00:00,EUR/USD,1.0011,1.0011,1.0,1.0005,36621.153823088454,36639.4644
1663290000000.0,2022-09-16 01:00:00,EUR/USD,1.0017,1.002,1.001,1.0011,20609.469583458194,20632.14
1663286400000.0,2022-09-16 00:00:00,EUR/USD,1.0,1.0017,0.9993,1.0017,120508.61375661376,120713.4784
1663282800000.0,2022-09-15 23:00:00,EUR/USD,1.0003,1.0003,0.9997,1.0,36627.9127,36627.9127
1663279200000.0,2022-09-15 22:00:00,EUR/USD,1.0009,1.0009,0.9999,1.0003,41564.09527141858,41576.5645
1663275600000.0,2022-09-15 21:00:00,EUR/USD,1.0004,1.0011,1.0,1.0009,142179.61065041463,142307.5723
1663272000000.0,2022-09-15 20:00:00,EUR/USD,1.0006,1.0008,1.0003,1.0004,70165.21191523391,70193.278
1663268400000.0,2022-09-15 19:00:00,EUR/USD,1.0004,1.0007,0.9998,1.0006,61217.93094143514,61254.6617
1663264800000.0,2022-09-15 18:00:00,EUR/USD,1.0005,1.0008,0.9999,1.0004,98383.78878448621,98423.1423
1663261200000.0,2022-09-15 17:00:00,EUR/USD,1.0007,1.0018,1.0005,1.0005,586567.8469765118,586861.1309
1663257600000.0,2022-09-15 16:00:00,EUR/USD,1.0002,1.0007,1.0,1.0007,125984.66273608475,126072.852
1663254000000.0,2022-09-15 15:00:00,EUR/USD,1.0,1.0008,1.0,1.0002,137040.53079384123,137067.9389
1663250400000.0,2022-09-15 14:00:00,EUR/USD,1.0008,1.0011,0.9994,1.0,553031.1165,553031.1165
1663246800000.0,2022-09-15 13:00:00,EUR/USD,1.002,1.0023,0.9989,1.0008,432008.78307354124,432354.3901
1663243200000.0,2022-09-15 12:00:00,EUR/USD,0.9998,1.0028,0.9991,1.002,458256.20389221556,459172.7163
1663239600000.0,2022-09-15 11:00:00,EUR/USD,0.9994,1.0002,0.9981,0.9998,149424.16023204642,149394.2754
1663236000000.0,2022-09-15 10:00:00,EUR/USD,1.0006,1.0008,0.9982,0.9994,190651.6532919752,190537.2623
1663232400000.0,2022-09-15 09:00:00,EUR/USD,1.0004,1.0009,0.9993,1.0006,219624.6386168299,219756.4134
1663228800000.0,2022-09-15 08:00:00,EUR/USD,0.9985,1.0005,0.9984,1.0004,150999.3517592963,151059.7515
1663225200000.0,2022-09-15 07:00:00,EUR/USD,0.9972,0.9985,0.997,0.9985,168839.30505758637,168586.0461
1663221600000.0,2022-09-15 06:00:00,EUR/USD,0.9971,0.9983,0.9967,0.9972,170671.1114119535,170193.2323
1663218000000.0,2022-09-15 05:00:00,EUR/USD,0.998,0.998,0.997,0.9971,35033.23969511584,34931.6433
1663214400000.0,2022-09-15 04:00:00,EUR/USD,0.9982,0.9986,0.9979,0.998,275574.0512024048,275022.9031
1663210800000.0,2022-09-15 03:00:00,EUR/USD,0.9986,0.9986,0.9982,0.9982,28677.59767581647,28625.978
1663207200000.0,2022-09-15 02:00:00,EUR/USD,0.999,0.9991,0.9982,0.9986,79283.6369917885,79172.6399
1663203600000.0,2022-09-15 01:00:00,EUR/USD,0.9983,0.999,0.9983,0.999,31443.895995995994,31412.4521
1663200000000.0,2022-09-15 00:00:00,EUR/USD,0.9995,0.9995,0.9981,0.9983,260018.2861865171,259576.2551
1663196400000.0,2022-09-14 23:00:00,EUR/USD,0.9993,0.9996,0.9993,0.9995,131506.58699349672,131440.8337
1663192800000.0,2022-09-14 22:00:00,EUR/USD,0.9992,0.9996,0.999,0.9993,86709.76713699591,86649.0703
1663189200000.0,2022-09-14 21:00:00,EUR/USD,0.9993,0.9995,0.9991,0.9992,51305.650020016015,51264.6055
1663185600000.0,2022-09-14 20:00:00,EUR/USD,0.9988,0.9993,0.9986,0.9993,55412.45331732212,55373.6646
1663182000000.0,2022-09-14 19:00:00,EUR/USD,0.9989,0.9991,0.9981,0.9988,263728.76441730076,263412.2899
1663178400000.0,2022-09-14 18:00:00,EUR/USD,1.0,1.0,0.9989,0.9989,225356.54690159176,225108.6547
1663174800000.0,2022-09-14 17:00:00,EUR/USD,1.0007,1.0011,1.0,1.0,173313.2639,173313.2639
1663171200000.0,2022-09-14 16:00:00,EUR/USD,1.0004,1.002,1.0,1.0007,195449.82432297393,195586.6392
1663167600000.0,2022-09-14 15:00:00,EUR/USD,1.0006,1.0013,1.0003,1.0004,156186.58716513394,156249.0618
1663164000000.0,2022-09-14 14:00:00,EUR/USD,0.9998,1.0006,0.9981,1.0006,325980.1116330202,326175.6997
1663160400000.0,2022-09-14 13:00:00,EUR/USD,1.0007,1.0012,0.9994,0.9998,131662.8075615123,131636.475
1663156800000.0,2022-09-14 12:00:00,EUR/USD,1.0004,1.0016,0.9993,1.0007,393964.49155591085,394240.2667
1663153200000.0,2022-09-14 11:00:00,EUR/USD,1.0019,1.002,0.9997,1.0004,92449.70021991203,92486.6801
1663149600000.0,2022-09-14 10:00:00,EUR/USD,1.0016,1.0028,1.0016,1.0019,307107.5983631101,307691.1028
1663146000000.0,2022-09-14 09:00:00,EUR/USD,1.0001,1.002,1.0,1.0016,555937.8486421725,556827.3492
1663142400000.0,2022-09-14 08:00:00,EUR/USD,1.0,1.0019,0.9991,1.0001,274796.66303369665,274824.1427
1663138800000.0,2022-09-14 07:00:00,EUR/USD,0.9977,1.0,0.9977,1.0,113771.1458,113771.1458
1663135200000.0,2022-09-14 06:00:00,EUR/USD,0.9997,0.9998,0.9969,0.9977,86030.56299488824,85832.6927
1663131600000.0,2022-09-14 05:00:00,EUR/USD,1.0004,1.001,0.9997,0.9997,100373.22596779033,100343.114
1663128000000.0,2022-09-14 04:00:00,EUR/USD,0.9996,1.0007,0.9996,1.0004,14425.388344662135,14431.1585
1663124400000.0,2022-09-14 03:00:00,EUR/USD,0.9995,0.9999,0.9994,0.9996,7724.042216886754,7720.9526
1663120800000.0,2022-09-14 02:00:00,EUR/USD,0.9991,1.0004,0.9991,0.9995,71666.45512756378,71630.6219
1663117200000.0,2022-09-14 01:00:00,EUR/USD,0.9988,0.9991,0.9982,0.9991,27332.380642578322,27307.7815
1663113600000.0,2022-09-14 00:00:00,EUR/USD,0.9987,0.9989,0.9979,0.9988,47601.92551061274,47544.8032
1663110000000.0,2022-09-13 23:00:00,EUR/USD,0.9982,0.9987,0.9976,0.9987,20837.95253829979,20810.8632
1663106400000.0,2022-09-13 22:00:00,EUR/USD,0.9982,0.9984,0.997,0.9982,60361.52785013023,60252.8771
1663102800000.0,2022-09-13 21:00:00,EUR/USD,0.9977,0.9985,0.9977,0.9982,69955.97415347626,69830.0534
1663099200000.0,2022-09-13 20:00:00,EUR/USD,0.9982,0.9983,0.9977,0.9977,746537.8482509772,744820.8112
1663095600000.0,2022-09-13 19:00:00,EUR/USD,0.9988,0.9992,0.9981,0.9982,241118.6042877179,240684.5908
1663092000000.0,2022-09-13 18:00:00,EUR/USD,1.0,1.0006,0.9988,0.9988,657668.4496395675,656879.2475
1663088400000.0,2022-09-13 17:00:00,EUR/USD,1.0009,1.002,0.9994,1.0,191627.9983,191627.9983
1663084800000.0,2022-09-13 16:00:00,EUR/USD,1.001,1.0019,1.0004,1.0009,1019972.5951643522,1020890.5705
1663081200000.0,2022-09-13 15:00:00,EUR/USD,1.0021,1.0026,1.0007,1.001,541701.4306693308,542243.1321
1663077600000.0,2022-09-13 14:00:00,EUR/USD,1.004,1.0046,1.0021,1.0021,514087.1600638659,515166.7431
1663074000000.0,2022-09-13 13:00:00,EUR/USD,1.0049,1.0051,1.0021,1.004,769240.9088645419,772317.8725
1663070400000.0,2022-09-13 12:00:00,EUR/USD,1.0188,1.0188,1.0049,1.0049,1298980.2849039705,1305345.2883
1663066800000.0,2022-09-13 11:00:00,EUR/USD,1.0185,1.0192,1.0185,1.0188,431876.49018453085,439995.7682
1663063200000.0,2022-09-13 10:00:00,EUR/USD,1.0175,1.0185,1.0173,1.0185,296507.5689739813,301992.959
1663059600000.0,2022-09-13 09:00:00,EUR/USD,1.0163,1.0179,1.0156,1.0175,651123.3988206388,662518.0583
1663056000000.0,2022-09-13 08:00:00,EUR/USD,1.0154,1.0163,1.0146,1.0163,87325.79287611925,88749.2033
1663052400000.0,2022-09-13 07:00:00,EUR/USD,1.015,1.0161,1.0141,1.0154,134840.7721095135,136917.32
1663048800000.0,2022-09-13 06:00:00,EUR/USD,1.0145,1.0159,1.0145,1.015,40682.65320197045,41292.893
1663045200000.0,2022-09-13 05:00:00,EUR/USD,1.0138,1.0151,1.0137,1.0145,7254.067422375555,7359.2514
1663041600000.0,2022-09-13 04:00:00,EUR/USD,1.0145,1.0145,1.0135,1.0138,26276.98115999211,26639.6035
1663038000000.0,2022-09-13 03:00:00,EUR/USD,1.0144,1.0147,1.0141,1.0145,4352.068900936421,4415.1739
1663034400000.0,2022-09-13 02:00:00,EUR/USD,1.0146,1.0147,1.0142,1.0144,201418.26123817035,204318.6842
1663030800000.0,2022-09-13 01:00:00,EUR/USD,1.015,1.015,1.0141,1.0146,21551.508969051843,21866.161
1663027200000.0,2022-09-13 00:00:00,EUR/USD,1.0139,1.0151,1.0136,1.015,106291.95073891626,107886.33
1663023600000.0,2022-09-12 23:00:00,EUR/USD,1.0133,1.0139,1.0133,1.0139,7173.228819410198,7272.9367
1663020000000.0,2022-09-12 22:00:00,EUR/USD,1.0133,1.0135,1.0133,1.0133,9839.428303562616,9970.2927
1663016400000.0,2022-09-12 21:00:00,EUR/USD,1.0129,1.0141,1.0129,1.0133,67837.95894601796,68740.2038
1663012800000.0,2022-09-12 20:00:00,EUR/USD,1.0126,1.0129,1.0125,1.0129,46942.96899990128,47548.5333
1663009200000.0,2022-09-12 19:00:00,EUR/USD,1.0125,1.0129,1.0124,1.0126,94773.57673316218,95967.7238
1663005600000.0,2022-09-12 18:00:00,EUR/USD,1.014,1.0141,1.0122,1.0125,170389.31130864198,172519.1777
1663002000000.0,2022-09-12 17:00:00,EUR/USD,1.0151,1.0153,1.0137,1.014,108180.79871794871,109695.3299
1662998400000.0,2022-09-12 16:00:00,EUR/USD,1.0133,1.0151,1.0133,1.0151,95112.08708501626,96548.2796
1662994800000.0,2022-09-12 15:00:00,EUR/USD,1.0137,1.0148,1.0133,1.0133,245693.06572584622,248960.7835
1662991200000.0,2022-09-12 14:00:00,EUR/USD,1.0128,1.0148,1.0127,1.0137,578917.0764525994,586848.2404
1662987600000.0,2022-09-12 13:00:00,EUR/USD,1.0148,1.0148,1.0117,1.0128,444468.2609597157,450157.4547
1662984000000.0,2022-09-12 12:00:00,EUR/USD,1.0146,1.0166,1.0144,1.0148,628586.6120417817,637889.6939
1662980400000.0,2022-09-12 11:00:00,EUR/USD,1.0138,1.0147,1.0136,1.0146,272513.6330573625,276492.3321
1662976800000.0,2022-09-12 10:00:00,EUR/USD,1.0149,1.0151,1.0133,1.0138,546811.6279345038,554357.6284
1662973200000.0,2022-09-12 09:00:00,EUR/USD,1.0192,1.0192,1.0147,1.0149,261611.61789338852,265509.631
1662969600000.0,2022-09-12 08:00:00,EUR/USD,1.0176,1.0195,1.0169,1.0192,292655.23901098897,298274.2196
1662966000000.0,2022-09-12 07:00:00,EUR/USD,1.014,1.0193,1.0138,1.0176,871256.0534591195,886590.16
1662962400000.0,2022-09-12 06:00:00,EUR/USD,1.0089,1.014,1.0088,1.014,226699.96952662722,229873.7691
1662958800000.0,2022-09-12 05:00:00,EUR/USD,1.0079,1.0091,1.0079,1.0089,27711.467340668056,27958.0994
1662955200000.0,2022-09-12 04:00:00,EUR/USD,1.0083,1.0084,1.0077,1.0079,8027.423157059232,8090.8398
1662951600000.0,2022-09-12 03:00:00,EUR/USD,1.0086,1.0086,1.0083,1.0083,2474.164732718437,2494.7003
1662948000000.0,2022-09-12 02:00:00,EUR/USD,1.0087,1.0094,1.0086,1.0086,10270.710588935157,10359.0387
1662944400000.0,2022-09-12 01:00:00,EUR/USD,1.0072,1.0091,1.0072,1.0087,84521.65559631209,85256.994
1662940800000.0,2022-09-12 00:00:00,EUR/USD,1.0077,1.0077,1.0069,1.0072,30282.49185861795,30500.5258
1662937200000.0,2022-09-11 23:00:00,EUR/USD,1.007,1.0077,1.0069,1.0077,78776.14428897489,79382.7206
1662933600000.0,2022-09-11 22:00:00,EUR/USD,1.0091,1.0095,1.0069,1.007,277114.1485600795,279053.9476
1662930000000.0,2022-09-11 21:00:00,EUR/USD,1.0109,1.011,1.0088,1.0091,77813.78039837479,78521.8858
1662926400000.0,2022-09-11 20:00:00,EUR/USD,1.0114,1.0125,1.0105,1.0109,265987.9148283708,268887.1831
1662922800000.0,2022-09-11 19:00:00,EUR/USD,1.0047,1.0114,1.0047,1.0114,1554057.4896183508,1571773.745
1662919200000.0,2022-09-11 18:00:00,EUR/USD,1.0047,1.0051,1.0047,1.0047,63267.96834876083,63565.3278
1662915600000.0,2022-09-11 17:00:00,EUR/USD,1.005,1.0051,1.0046,1.0047,61209.214690952525,61496.898
1662912000000.0,2022-09-11 16:00:00,EUR/USD,1.005,1.0051,1.005,1.005,53269.29741293533,53535.6439
1662908400000.0,2022-09-11 15:00:00,EUR/USD,1.005,1.0052,1.005,1.005,46519.198208955226,46751.7942
1662904800000.0,2022-09-11 14:00:00,EUR/USD,1.0051,1.0053,1.005,1.005,84433.27482587066,84855.4412
1662901200000.0,2022-09-11 13:00:00,EUR/USD,1.0051,1.0052,1.0051,1.0051,70523.29897522634,70882.9678
1662897600000.0,2022-09-11 12:00:00,EUR/USD,1.0051,1.0053,1.0051,1.0051,60491.003780718325,60799.5079
1662894000000.0,2022-09-11 11:00:00,EUR/USD,1.0051,1.0053,1.0051,1.0051,66401.18376280967,66739.8298
1662890400000.0,2022-09-11 10:00:00,EUR/USD,1.0052,1.0052,1.005,1.0051,66019.2200776042,66355.9181
1662886800000.0,2022-09-11 09:00:00,EUR/USD,1.0049,1.0052,1.0049,1.0052,54251.599880620764,54533.7082
1662883200000.0,2022-09-11 08:00:00,EUR/USD,1.005,1.0053,1.0049,1.0049,59135.889839785064,59425.6557
1662879600000.0,2022-09-11 07:00:00,EUR/USD,1.005,1.0053,1.005,1.005,30209.494925373136,30360.5424
1662876000000.0,2022-09-11 06:00:00,EUR/USD,1.005,1.0053,1.005,1.005,16777.504776119404,16861.3923
1662872400000.0,2022-09-11 05:00:00,EUR/USD,1.0052,1.0052,1.005,1.005,7257.656119402986,7293.9444
1662868800000.0,2022-09-11 04:00:00,EUR/USD,1.0052,1.0053,1.0052,1.0052,1131.0321329088738,1136.9135
1662865200000.0,2022-09-11 03:00:00,EUR/USD,1.0052,1.0053,1.0052,1.0052,10356.549144448865,10410.4032
1662861600000.0,2022-09-11 02:00:00,EUR/USD,1.0052,1.0053,1.0052,1.0052,3591.3390370075604,3610.014
1662858000000.0,2022-09-11 01:00:00,EUR/USD,1.0054,1.0054,1.0051,1.0052,13936.488261042578,14008.958
1662854400000.0,2022-09-11 00:00:00,EUR/USD,1.0053,1.0054,1.0047,1.0054,28362.986174656853,28516.1463
1662850800000.0,2022-09-10 23:00:00,EUR/USD,1.0047,1.0053,1.0047,1.0053,23395.108624291253,23519.1027
1662847200000.0,2022-09-10 22:00:00,EUR/USD,1.0049,1.0053,1.0047,1.0047,17049.916592017522,17130.0512
1662843600000.0,2022-09-10 21:00:00,EUR/USD,1.0049,1.0052,1.0046,1.0049,29749.15364712907,29894.9245
1662840000000.0,2022-09-10 20:00:00,EUR/USD,1.0048,1.0052,1.0047,1.0049,36073.57886356852,36250.3394
1662836400000.0,2022-09-10 19:00:00,EUR/USD,1.005,1.0053,1.0048,1.0048,78493.47004378981,78870.2387
1662832800000.0,2022-09-10 18:00:00,EUR/USD,1.0051,1.0054,1.004,1.005,764308.7694527365,768130.3133
1662829200000.0,2022-09-10 17:00:00,EUR/USD,1.0052,1.0053,1.0051,1.0051,55376.568003183755,55658.9885
1662825600000.0,2022-09-10 16:00:00,EUR/USD,1.0051,1.0054,1.0051,1.0052,83281.44637883008,83714.5099
1662822000000.0,2022-09-10 15:00:00,EUR/USD,1.005,1.0054,1.005,1.0051,51357.24117003282,51619.1631
1662818400000.0,2022-09-10 14:00:00,EUR/USD,1.0051,1.0054,1.005,1.005,53122.4128358209,53388.0249
1662814800000.0,2022-09-10 13:00:00,EUR/USD,1.0051,1.0055,1.005,1.0051,160115.2592776838,160931.8471
1662811200000.0,2022-09-10 12:00:00,EUR/USD,1.0055,1.0056,1.0051,1.0051,114819.98786190427,115405.5698
1662807600000.0,2022-09-10 11:00:00,EUR/USD,1.0052,1.0056,1.0051,1.0055,82896.90402784683,83352.837
1662804000000.0,2022-09-10 10:00:00,EUR/USD,1.0053,1.0055,1.0052,1.0052,69150.59271786708,69510.1758
1662800400000.0,2022-09-10 09:00:00,EUR/USD,1.0054,1.0056,1.0052,1.0053,69227.78334825425,69594.6906
1662796800000.0,2022-09-10 08:00:00,EUR/USD,1.0055,1.0057,1.0054,1.0054,55190.338571712746,55488.3664
1662793200000.0,2022-09-10 07:00:00,EUR/USD,1.0056,1.0057,1.0055,1.0055,38949.72789656887,39163.9514
1662789600000.0,2022-09-10 06:00:00,EUR/USD,1.0058,1.0065,1.0055,1.0056,15170.919351630866,15255.8765
1662786000000.0,2022-09-10 05:00:00,EUR/USD,1.0056,1.0065,1.0055,1.0058,156000.09594352753,156904.8965
1662782400000.0,2022-09-10 04:00:00,EUR/USD,1.0056,1.0056,1.0055,1.0056,208367.72175815434,209534.581
1662778800000.0,2022-09-10 03:00:00,EUR/USD,1.0056,1.0056,1.0055,1.0056,198254.9995027844,199365.2275
1662775200000.0,2022-09-10 02:00:00,EUR/USD,1.0057,1.0057,1.0054,1.0056,145460.02545743834,146274.6016
1662771600000.0,2022-09-10 01:00:00,EUR/USD,1.0055,1.0057,1.0055,1.0057,437155.9913493089,439647.7805
1662768000000.0,2022-09-10 00:00:00,EUR/USD,1.0055,1.0055,1.0054,1.0055,390319.9606166086,392466.7204
1662764400000.0,2022-09-09 23:00:00,EUR/USD,1.0054,1.0056,1.0053,1.0055,379258.4506215813,381344.3721
1662760800000.0,2022-09-09 22:00:00,EUR/USD,1.0051,1.0055,1.0051,1.0054,196618.2472647702,197679.9858
1662757200000.0,2022-09-09 21:00:00,EUR/USD,1.005,1.0057,1.005,1.0051,294752.98776241165,296256.228
1662753600000.0,2022-09-09 20:00:00,EUR/USD,1.0048,1.005,1.0048,1.005,28630.238706467662,28773.3899
1662750000000.0,2022-09-09 19:00:00,EUR/USD,1.0046,1.005,1.0046,1.0048,40992.704816878984,41189.4698
1662746400000.0,2022-09-09 18:00:00,EUR/USD,1.0051,1.0051,1.0045,1.0046,89479.8122635875,89891.4194
1662742800000.0,2022-09-09 17:00:00,EUR/USD,1.0056,1.0058,1.0051,1.0051,196253.77922594766,197254.6735
1662739200000.0,2022-09-09 16:00:00,EUR/USD,1.0048,1.0056,1.0045,1.0056,110017.35620525059,110633.4534
1662735600000.0,2022-09-09 15:00:00,EUR/USD,1.0053,1.0059,1.004,1.0048,299519.15555334394,300956.8475
1662732000000.0,2022-09-09 14:00:00,EUR/USD,1.0059,1.0068,1.0046,1.0053,382911.0373022978,384940.4658
