https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WAVES,Volume USDT
1656028800,2022-06-24 00:00:00,WAVES/USDT,6.3094,6.678,6.1782,6.5703,924660.01443914,5913509.846739202316
1655942400,2022-06-23 00:00:00,WAVES/USDT,5.881,6.6007,5.8267,6.3123,1094183.88491896,6808763.278469642818
1655856000,2022-06-22 00:00:00,WAVES/USDT,6.9354,7.34,5.8247,5.8812,2356471.07449874,15550572.268742658348
1655769600,2022-06-21 00:00:00,WAVES/USDT,4.8501,7.1907,4.6936,6.9415,3479180.88033618,22124823.028884737154
1655683200,2022-06-20 00:00:00,WAVES/USDT,4.7924,5.0038,4.5322,4.8453,864059.34395388,4084862.148511092574
1655596800,2022-06-19 00:00:00,WAVES/USDT,4.5532,4.8571,4.3213,4.7907,909896.84818048,4165813.187877266989
1655510400,2022-06-18 00:00:00,WAVES/USDT,4.5518,4.8598,4.2086,4.5486,1311602.88673569,5978072.4603444725
1655424000,2022-06-17 00:00:00,WAVES/USDT,4.3485,4.898,4.2167,4.5547,1090730.29837992,4948094.99681701266
1655337600,2022-06-16 00:00:00,WAVES/USDT,5.1677,5.2518,4.2442,4.3463,1041574.55794185,4765353.403118013664
1655251200,2022-06-15 00:00:00,WAVES/USDT,4.8484,5.196,4.1335,5.1724,1358956.4756845,6175350.920519657632
1655164800,2022-06-14 00:00:00,WAVES/USDT,4.8158,5.811,4.4873,4.8488,1539729.85059107,7627166.164108674315
1655078400,2022-06-13 00:00:00,WAVES/USDT,5.3787,5.5494,4.4995,4.8159,1026637.30734317,4979640.835603941053
1654992000,2022-06-12 00:00:00,WAVES/USDT,6.3899,6.4358,5.3689,5.3792,825824.69603152,4758591.539691671676
1654905600,2022-06-11 00:00:00,WAVES/USDT,6.9585,7.3195,6.0655,6.3839,608922.36650877,3966304.192869396606
1654819200,2022-06-10 00:00:00,WAVES/USDT,7.8034,7.85,6.873,6.958,508345.50212968,3718187.207152299667
1654732800,2022-06-09 00:00:00,WAVES/USDT,7.6219,8.2567,7.6016,7.8003,474053.45691716,3724104.601970154577
1654646400,2022-06-08 00:00:00,WAVES/USDT,7.7456,8.2995,7.6101,7.617,720926.58251435,5708116.556494564219
1654560000,2022-06-07 00:00:00,WAVES/USDT,8.3005,8.3953,7.3921,7.7364,844930.7804974,6673316.095070817509
1654473600,2022-06-06 00:00:00,WAVES/USDT,8.0904,8.9987,7.7878,8.2956,913659.30223409,7714464.386362815221
1654387200,2022-06-05 00:00:00,WAVES/USDT,8.8807,8.9,7.9147,8.0942,1047485.44186652,8774052.816615676861
1654300800,2022-06-04 00:00:00,WAVES/USDT,9.7728,9.9532,8.608,8.8717,1157962.94277586,10573138.458707873915
1654214400,2022-06-03 00:00:00,WAVES/USDT,9.5431,10.6,9.2387,9.7676,2034826.15334303,19833842.940747161324
1654128000,2022-06-02 00:00:00,WAVES/USDT,9.25,10.46,8.6825,9.5308,2545729.6455679,24425338.441845667868
1654041600,2022-06-01 00:00:00,WAVES/USDT,8.9845,11.5707,7.6911,9.2472,3525301.46717455,32779617.841884594729
1653955200,2022-05-31 00:00:00,WAVES/USDT,7.6032,10.712,7.3515,8.9825,3318974.83500078,29247115.917260057025
1653868800,2022-05-30 00:00:00,WAVES/USDT,4.4731,7.7777,4.3633,7.6034,2261279.79632449,13966769.318456832576
1653782400,2022-05-29 00:00:00,WAVES/USDT,4.4209,4.4831,4.1296,4.4683,291117.90950744,1255289.894487353048
1653696000,2022-05-28 00:00:00,WAVES/USDT,4.4066,4.5567,4.2452,4.4223,341778.86123844,1500700.950510677084
1653609600,2022-05-27 00:00:00,WAVES/USDT,4.8492,4.8923,4.2022,4.4088,740832.03904792,3342100.004835058947
1653523200,2022-05-26 00:00:00,WAVES/USDT,5.4626,5.56,4.7733,4.847,491802.45820414,2489327.29772066974
1653436800,2022-05-25 00:00:00,WAVES/USDT,5.6341,5.8858,5.3631,5.4633,461553.66082447,2586926.508096220297
1653350400,2022-05-24 00:00:00,WAVES/USDT,5.6621,5.77,5.2705,5.6359,393569.15734509,2186441.425108807463
1653264000,2022-05-23 00:00:00,WAVES/USDT,5.9139,6.8541,5.56,5.6557,626409.8178607,3829283.222065295946
1653177600,2022-05-22 00:00:00,WAVES/USDT,5.7867,5.9705,5.6954,5.9209,275987.70005331,1614770.749014560808
1653091200,2022-05-21 00:00:00,WAVES/USDT,5.7643,5.8952,5.4944,5.7854,346389.47404503,1971046.159989230801
1653004800,2022-05-20 00:00:00,WAVES/USDT,6.2562,6.3718,5.5976,5.7648,395590.69270653,2358996.491006988911
1652918400,2022-05-19 00:00:00,WAVES/USDT,6.1525,6.3607,5.7172,6.2676,510889.79695732,3076646.753675204428
1652832000,2022-05-18 00:00:00,WAVES/USDT,6.8652,7.3757,6.0889,6.15,440945.15647229,2986688.798298393464
1652745600,2022-05-17 00:00:00,WAVES/USDT,6.4942,7.1655,6.4094,6.875,334374.76858789,2251976.775298090533
1652659200,2022-05-16 00:00:00,WAVES/USDT,7.2847,7.2847,6.3391,6.4931,300672.61605111,1992070.437207155346
1652572800,2022-05-15 00:00:00,WAVES/USDT,7.1236,7.3014,6.6315,7.2834,278409.47925215,1924440.552984990117
1652486400,2022-05-14 00:00:00,WAVES/USDT,7.03,7.5037,6.2729,7.119,423356.57725687,2923708.204803361026
1652400000,2022-05-13 00:00:00,WAVES/USDT,6.6781,8.2749,6.4752,7.03,962115.16077852,7044904.487045142825
1652313600,2022-05-12 00:00:00,WAVES/USDT,7.959,8.4891,6.0134,6.6884,786746.89841386,5390560.973849162961
1652227200,2022-05-11 00:00:00,WAVES/USDT,11.9046,12.225,6.7323,7.9589,1802447.96887862,16354734.206945091453
1652140800,2022-05-10 00:00:00,WAVES/USDT,12.1148,13.5677,11.1432,11.8698,547225.29032523,6847737.118987871436
1652054400,2022-05-09 00:00:00,WAVES/USDT,12.9185,14.6487,12.05,12.1277,951689.4176625,12927295.71926051968
1651968000,2022-05-08 00:00:00,WAVES/USDT,13.1836,13.3542,12.5448,12.9071,227372.58968846,2945143.950141399076
1651881600,2022-05-07 00:00:00,WAVES/USDT,14.1121,14.2672,12.8218,13.1891,373435.4485005,5118027.444412477579
1651795200,2022-05-06 00:00:00,WAVES/USDT,13.6951,14.5457,12.7879,14.1046,625382.38969131,8591752.184862358214
1651708800,2022-05-05 00:00:00,WAVES/USDT,15.4624,16.951,13.3799,13.6945,944985.46639777,14257853.009990188359
1651622400,2022-05-04 00:00:00,WAVES/USDT,11.9711,15.7766,11.92,15.4616,740105.27917812,10328583.156522095137
1651536000,2022-05-03 00:00:00,WAVES/USDT,12.4769,13.1918,11.8298,11.9722,291118.65839491,3626905.828072366891
1651449600,2022-05-02 00:00:00,WAVES/USDT,13.1791,13.5402,12.0709,12.513,263870.30727963,3362815.32982349538
1651363200,2022-05-01 00:00:00,WAVES/USDT,12.6977,13.8615,12.2854,13.1967,424873.78398332,5526073.809908736442
1651276800,2022-04-30 00:00:00,WAVES/USDT,14.1641,14.6536,12.2921,12.6949,394089.04611975,5399935.147998630795
1651190400,2022-04-29 00:00:00,WAVES/USDT,15.4368,15.5712,13.9171,14.1556,269858.80452377,3971424.097097560294
1651104000,2022-04-28 00:00:00,WAVES/USDT,16.1684,17.0417,15.1767,15.4419,489545.66682022,7873637.710922431708
1651017600,2022-04-27 00:00:00,WAVES/USDT,15.2332,16.8427,14.7518,16.1913,330662.27513888,5275719.455337865985
1650931200,2022-04-26 00:00:00,WAVES/USDT,16.9321,17.7191,14.9732,15.2354,300007.15438819,4882420.476920207796
1650844800,2022-04-25 00:00:00,WAVES/USDT,17.4498,17.478,15.873,16.9358,314211.65721358,5186628.396673887481
1650758400,2022-04-24 00:00:00,WAVES/USDT,18.4821,18.5614,17.3376,17.4556,180431.56110058,3228695.152902618958
1650672000,2022-04-23 00:00:00,WAVES/USDT,19.0998,19.2148,18.3201,18.4657,175430.01644013,3295789.291861852526
1650585600,2022-04-22 00:00:00,WAVES/USDT,19.2344,19.6743,18.8562,19.0982,302252.18876701,5816753.519262750402
1650499200,2022-04-21 00:00:00,WAVES/USDT,20.294,21.3115,19.016,19.2264,374521.7048213,7537911.225492976842
1650412800,2022-04-20 00:00:00,WAVES/USDT,21.1504,21.7423,20.02,20.2983,327134.36443374,6822924.592859764533
1650326400,2022-04-19 00:00:00,WAVES/USDT,20.4729,21.3395,20.0483,21.154,321559.54045112,6670859.822836839022
1650240000,2022-04-18 00:00:00,WAVES/USDT,19.9925,20.4729,18.63,20.4719,388008.78117456,7583202.705763546423
1650153600,2022-04-17 00:00:00,WAVES/USDT,21.481,21.5942,19.7979,19.9959,293145.83638328,6107269.860542016419
1650067200,2022-04-16 00:00:00,WAVES/USDT,22.1554,23.0368,20.9342,21.485,310832.86280964,6780840.211373471545
1649980800,2022-04-15 00:00:00,WAVES/USDT,21.2282,22.4609,20.4541,22.1794,395255.16773897,8436219.673931863281
1649894400,2022-04-14 00:00:00,WAVES/USDT,21.7238,23.2391,20.588,21.2413,548742.08995791,12098221.691115758126
1649808000,2022-04-13 00:00:00,WAVES/USDT,22.1315,22.5151,20.3477,21.6922,374253.98154674,7983408.239732088441
1649721600,2022-04-12 00:00:00,WAVES/USDT,23.6814,24.1807,21.688,22.1384,746255.52861089,17045282.594059499193
1649635200,2022-04-11 00:00:00,WAVES/USDT,23.0459,23.8832,21.1684,23.6569,576277.3565795,12882355.082511606196
1649548800,2022-04-10 00:00:00,WAVES/USDT,24.71,26.3428,22.9427,23.0504,479468.1043018,11943540.660356613097
1649462400,2022-04-09 00:00:00,WAVES/USDT,26.3025,26.4999,23.7216,24.7053,309146.87385025,7749195.530094248074
1649376000,2022-04-08 00:00:00,WAVES/USDT,30.2841,31.1,25.7036,26.2982,351893.18177779,9779179.521003297785
1649289600,2022-04-07 00:00:00,WAVES/USDT,28.768,30.9222,27.6176,30.2637,479740.23238574,13976474.35257701191
1649203200,2022-04-06 00:00:00,WAVES/USDT,30.4325,31.7521,27.1082,28.7353,530121.01482601,15380570.259759876646
1649116800,2022-04-05 00:00:00,WAVES/USDT,34.7238,35.7812,28.8089,30.426,994146.27493633,32608395.177200267683
1649030400,2022-04-04 00:00:00,WAVES/USDT,46.8248,47.0731,32.9343,34.7274,805284.88285413,30543669.156141018965
1648944000,2022-04-03 00:00:00,WAVES/USDT,48.8355,53.587,44.372,46.8236,293656.94813804,14374025.607620068449
1648857600,2022-04-02 00:00:00,WAVES/USDT,52.1391,54.3803,48.3529,48.8351,251934.50813929,12956145.206725405539
1648771200,2022-04-01 00:00:00,WAVES/USDT,54.5098,57.862,51,52.173,387241.15719791,21201641.261843411
1648684800,2022-03-31 00:00:00,WAVES/USDT,52.0312,63.4707,49.2622,54.4563,595735.23918994,33402675.437053335449
1648598400,2022-03-30 00:00:00,WAVES/USDT,50.4091,59.856,49.3124,52.0885,415773.42631836,22710492.860268783484
1648512000,2022-03-29 00:00:00,WAVES/USDT,43.2153,54.2821,43.04,50.4391,637708.1659,31565502.871844496432
1648425600,2022-03-28 00:00:00,WAVES/USDT,32.478,44.7838,31.6482,43.2153,402232.12342864,15565270.501898537644
1648339200,2022-03-27 00:00:00,WAVES/USDT,32.642,32.642,31.0704,32.4579,81450.63872722,2591021.242585175858
1648252800,2022-03-26 00:00:00,WAVES/USDT,31.1582,33.5837,31.0103,32.6427,105505.42254608,3470151.569115079764
1648166400,2022-03-25 00:00:00,WAVES/USDT,31.3045,31.8261,30.1849,31.1791,89700.2525968,2792503.287228375858
1648080000,2022-03-24 00:00:00,WAVES/USDT,31.9407,32.49,30.0732,31.2874,139858.38529509,4354574.637016155763
1647993600,2022-03-23 00:00:00,WAVES/USDT,32.5152,32.8383,31.5397,31.9472,81922.21765943,2627889.972243903165
1647907200,2022-03-22 00:00:00,WAVES/USDT,32.3808,34.8381,31.9592,32.5361,144838.95069605,4795092.69176797132
1647820800,2022-03-21 00:00:00,WAVES/USDT,32.4993,33.7942,31.0515,32.3822,116919.5832139,3783648.289990140985
1647734400,2022-03-20 00:00:00,WAVES/USDT,32.4908,34.0423,31.5348,32.5299,200211.55446589,6505269.757161313118
1647648000,2022-03-19 00:00:00,WAVES/USDT,32.6917,34.4706,32.08,32.4737,262320.24250432,8750297.808520700772
1647561600,2022-03-18 00:00:00,WAVES/USDT,28.154,33.0778,28.14,32.6919,401894.21722406,12219938.85046638733
1647475200,2022-03-17 00:00:00,WAVES/USDT,28.4404,28.88,27.2856,28.1974,211059.29328221,5939004.589954918906
1647388800,2022-03-16 00:00:00,WAVES/USDT,28.09,31.4519,27.4032,28.4271,614298.89356607,17996352.115392681324
1647302400,2022-03-15 00:00:00,WAVES/USDT,26.4971,28.1,25.3523,28.0692,199109.64813375,5268739.315541146559
1647216000,2022-03-14 00:00:00,WAVES/USDT,26.5637,27.2503,25.1774,26.4964,205854.62955208,5374578.921627775307
1647129600,2022-03-13 00:00:00,WAVES/USDT,26.6768,28.5414,25.82,26.6345,287842.95880703,7852633.165621557185
1647043200,2022-03-12 00:00:00,WAVES/USDT,25.3931,27.6962,24.64,26.6768,377261.16782474,9975482.874915840379
1646956800,2022-03-11 00:00:00,WAVES/USDT,27.3353,28.375,25.2948,25.3931,430695.62894203,11444807.457814352299
1646870400,2022-03-10 00:00:00,WAVES/USDT,28.4998,30.9737,25.9387,27.3057,842506.6147018,23955555.311596985213
1646784000,2022-03-09 00:00:00,WAVES/USDT,22.3894,29.0188,21.3975,28.4,642409.45456397,16323213.800119054811
1646697600,2022-03-08 00:00:00,WAVES/USDT,22.5368,24.4804,21.9075,22.3768,510079.85559105,11829822.181747247015
1646611200,2022-03-07 00:00:00,WAVES/USDT,17.785,22.8908,17.6219,22.5521,478339.69026789,9866603.697282708186
1646524800,2022-03-06 00:00:00,WAVES/USDT,17.1964,19.4015,16.8056,17.8017,270074.25815211,4925380.849844329993
1646438400,2022-03-05 00:00:00,WAVES/USDT,18.4083,18.8803,16.7277,17.249,145094.78620138,2579958.421222440491
1646352000,2022-03-04 00:00:00,WAVES/USDT,18.3184,20.98,17.54,18.4083,422322.24887138,8251477.436908149659
1646265600,2022-03-03 00:00:00,WAVES/USDT,17.8873,19.6259,17.3696,18.3492,221788.33218609,4097576.454562776979
1646179200,2022-03-02 00:00:00,WAVES/USDT,17.4245,19.4612,16.8667,17.9199,266623.38337418,4844832.326386584414
1646092800,2022-03-01 00:00:00,WAVES/USDT,16.2555,19.8989,16.1,17.4325,618725.51742804,10976291.601249328024
1646006400,2022-02-28 00:00:00,WAVES/USDT,11.1899,16.5132,11.0957,16.2291,287899.13339292,3927066.979827078303
1645920000,2022-02-27 00:00:00,WAVES/USDT,12.271,13.3265,11.0365,11.1962,207506.34203226,2494540.768585121444
1645833600,2022-02-26 00:00:00,WAVES/USDT,10.5484,12.7896,10.416,12.228,227471.92049427,2689535.701946232875
1645747200,2022-02-25 00:00:00,WAVES/USDT,9.5213,10.6734,9.2558,10.528,64007.31942253,646720.549741128891
1645660800,2022-02-24 00:00:00,WAVES/USDT,9.2852,9.6743,8.3904,9.524,101656.56792943,912043.733075387638
1645574400,2022-02-23 00:00:00,WAVES/USDT,8.9617,10.441,8.9119,9.2811,87691.99316079,843200.029826268814
1645488000,2022-02-22 00:00:00,WAVES/USDT,8.5296,9.0872,8.1868,8.9616,58417.59653424,510523.634974949433
1645401600,2022-02-21 00:00:00,WAVES/USDT,9.353,10.4311,8.4848,8.528,100543.37395666,965322.098702542006
1645315200,2022-02-20 00:00:00,WAVES/USDT,9.6869,9.8301,8.9467,9.3365,52433.67554669,483927.998883433829
1645228800,2022-02-19 00:00:00,WAVES/USDT,10.0266,10.105,9.3681,9.6784,40085.59653153,388884.484230178105
1645142400,2022-02-18 00:00:00,WAVES/USDT,9.9311,10.2264,9.596,10.0266,114252.51478254,1136908.534404859811
1645056000,2022-02-17 00:00:00,WAVES/USDT,10.5764,11.2082,9.8938,9.9445,171761.79606326,1807332.769965740901
1644969600,2022-02-16 00:00:00,WAVES/USDT,10.3933,10.9366,10.1118,10.5616,125747.60685656,1319277.842214774325
1644883200,2022-02-15 00:00:00,WAVES/USDT,9.359,10.5085,9.3551,10.3748,100463.57921332,1009543.340276824469
1644796800,2022-02-14 00:00:00,WAVES/USDT,9.3956,9.5585,9.0312,9.347,69237.09267747,644951.058460381268
1644710400,2022-02-13 00:00:00,WAVES/USDT,9.5256,9.652,9.0929,9.3886,46671.16098591,440038.656057598132
1644624000,2022-02-12 00:00:00,WAVES/USDT,9.829,9.8969,9.2917,9.5391,54106.209167,520129.210421363344
1644537600,2022-02-11 00:00:00,WAVES/USDT,10.9277,10.9999,9.6549,9.8216,77583.47417103,804278.894484634063
1644451200,2022-02-10 00:00:00,WAVES/USDT,12.0035,12.1869,10.901,11.0008,87562.97254915,1005005.912335465691
1644364800,2022-02-09 00:00:00,WAVES/USDT,10.5331,12.1999,10.1549,12.0468,88278.60098288,1009406.46423839039
1644278400,2022-02-08 00:00:00,WAVES/USDT,11.0951,11.118,10.0644,10.5287,46253.11550408,490389.034686642464
