https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ALGO,Volume USDT
1654128000,2022-06-02 00:00:00,ALGO/USDT,0.3848,0.3972,0.3765,0.3948,10967523.49428004,4216481.281348998068
1654041600,2022-06-01 00:00:00,ALGO/USDT,0.4111,0.4287,0.3744,0.3849,18890178.77426836,7679232.535193568045
1653955200,2022-05-31 00:00:00,ALGO/USDT,0.4199,0.4253,0.3955,0.4111,14462578.53071617,5952280.485938988612
1653868800,2022-05-30 00:00:00,ALGO/USDT,0.3791,0.4237,0.3765,0.4202,14509486.0861548,5852567.023060873089
1653782400,2022-05-29 00:00:00,ALGO/USDT,0.3671,0.38,0.3527,0.3789,14037787.69649912,5140762.609887205136
1653696000,2022-05-28 00:00:00,ALGO/USDT,0.3606,0.3739,0.3548,0.3671,12409020.46903478,4530476.690186399525
1653609600,2022-05-27 00:00:00,ALGO/USDT,0.3793,0.3847,0.3557,0.3605,22910046.9812112,8449676.061753826435
1653523200,2022-05-26 00:00:00,ALGO/USDT,0.4058,0.4126,0.3663,0.3795,20611826.11524109,7979731.358729096729
1653436800,2022-05-25 00:00:00,ALGO/USDT,0.419,0.4294,0.3988,0.4056,12459184.71741444,5079187.33650253856
1653350400,2022-05-24 00:00:00,ALGO/USDT,0.4171,0.4221,0.3908,0.419,12406022.44049249,5058382.722572757168
1653264000,2022-05-23 00:00:00,ALGO/USDT,0.4426,0.4525,0.4106,0.417,13629937.75326131,5982370.111284591799
1653177600,2022-05-22 00:00:00,ALGO/USDT,0.4351,0.449,0.4241,0.4427,9375614.46391634,4103783.945787608111
1653091200,2022-05-21 00:00:00,ALGO/USDT,0.4332,0.4437,0.4215,0.4351,11386280.49868787,4912462.377064155996
1653004800,2022-05-20 00:00:00,ALGO/USDT,0.4515,0.4594,0.42,0.4334,12048124.78098853,5303208.779730092079
1652918400,2022-05-19 00:00:00,ALGO/USDT,0.4336,0.464,0.4211,0.4516,14947969.21321849,6608902.761093502768
1652832000,2022-05-18 00:00:00,ALGO/USDT,0.495,0.5043,0.4312,0.4334,16257494.47976552,7517545.389794257325
1652745600,2022-05-17 00:00:00,ALGO/USDT,0.4605,0.5082,0.4593,0.495,13360594.99023473,6498783.565619392575
1652659200,2022-05-16 00:00:00,ALGO/USDT,0.4903,0.4903,0.438,0.4603,13042478.97664286,6030965.856922216434
1652572800,2022-05-15 00:00:00,ALGO/USDT,0.4638,0.4941,0.444,0.491,11153085.55785815,5153704.005144181006
1652486400,2022-05-14 00:00:00,ALGO/USDT,0.443,0.4735,0.4186,0.4635,14433664.61635711,6431101.868038103786
1652400000,2022-05-13 00:00:00,ALGO/USDT,0.423,0.509,0.4149,0.443,21511396.35862456,10036911.598788062401
1652313600,2022-05-12 00:00:00,ALGO/USDT,0.4509,0.4807,0.3575,0.423,28370498.51905205,11575047.558426849084
1652227200,2022-05-11 00:00:00,ALGO/USDT,0.5849,0.6071,0.4055,0.4511,45654281.50349989,22427414.382674189188
1652140800,2022-05-10 00:00:00,ALGO/USDT,0.5736,0.6609,0.5521,0.5851,37600697.95959276,22980905.492279475787
1652054400,2022-05-09 00:00:00,ALGO/USDT,0.7293,0.7552,0.5669,0.5743,38315475.85318471,25248249.286120765039
1651968000,2022-05-08 00:00:00,ALGO/USDT,0.7488,0.7852,0.7078,0.7292,26279788.55009136,19485400.975380494873
1651881600,2022-05-07 00:00:00,ALGO/USDT,0.6975,0.775,0.6727,0.7488,41398606.69157273,30580327.152906530341
1651795200,2022-05-06 00:00:00,ALGO/USDT,0.6339,0.725,0.626,0.6975,29192251.09010363,19644470.840089230131
1651708800,2022-05-05 00:00:00,ALGO/USDT,0.716,0.7301,0.6147,0.634,14395564.24081317,9584052.167267359058
1651622400,2022-05-04 00:00:00,ALGO/USDT,0.6706,0.7186,0.653,0.7157,17436345.61880038,11863251.951494858688
1651536000,2022-05-03 00:00:00,ALGO/USDT,0.6162,0.7414,0.6114,0.6705,31169561.90689113,21550724.098897653434
1651449600,2022-05-02 00:00:00,ALGO/USDT,0.6015,0.6473,0.5799,0.6165,9311014.73750445,5639860.795858730947
1651363200,2022-05-01 00:00:00,ALGO/USDT,0.5671,0.6052,0.5639,0.6015,9913090.8413632,5790552.953363341858
1651276800,2022-04-30 00:00:00,ALGO/USDT,0.6381,0.6395,0.5368,0.5673,10604375.21705621,6356826.21165463875
1651190400,2022-04-29 00:00:00,ALGO/USDT,0.6985,0.7096,0.6187,0.638,10239897.37411873,6719772.326356789055
1651104000,2022-04-28 00:00:00,ALGO/USDT,0.6712,0.7154,0.6612,0.6988,9679464.06500981,6612961.425482031708
1651017600,2022-04-27 00:00:00,ALGO/USDT,0.6558,0.6782,0.649,0.6711,5525064.2950584,3671350.968990014841
1650931200,2022-04-26 00:00:00,ALGO/USDT,0.7031,0.728,0.6431,0.656,9142131.90049405,6262533.875052062716
1650844800,2022-04-25 00:00:00,ALGO/USDT,0.701,0.7057,0.6556,0.7032,8292165.0185356,5645813.267964263851
1650758400,2022-04-24 00:00:00,ALGO/USDT,0.7076,0.7147,0.6963,0.7011,3678245.23101239,2599268.268241627727
1650672000,2022-04-23 00:00:00,ALGO/USDT,0.7193,0.7233,0.7041,0.7068,3284860.26900505,2351365.941174158239
1650585600,2022-04-22 00:00:00,ALGO/USDT,0.718,0.7321,0.7116,0.7189,4587138.23162664,3310035.487085377777
1650499200,2022-04-21 00:00:00,ALGO/USDT,0.7413,0.7742,0.7089,0.7183,6243401.52535006,4656506.995728242456
1650412800,2022-04-20 00:00:00,ALGO/USDT,0.7592,0.7711,0.7306,0.7412,4424722.29264084,3320373.56219524394
1650326400,2022-04-19 00:00:00,ALGO/USDT,0.7364,0.7628,0.7286,0.7589,4208835.68330971,3149547.607422061936
1650240000,2022-04-18 00:00:00,ALGO/USDT,0.7103,0.7402,0.6879,0.7367,4009013.58293976,2863754.244506359847
1650153600,2022-04-17 00:00:00,ALGO/USDT,0.7436,0.7453,0.7061,0.7105,2121078.76888089,1551354.808955047902
1650067200,2022-04-16 00:00:00,ALGO/USDT,0.7391,0.7512,0.7282,0.7436,2180014.34981341,1611439.107031821572
1649980800,2022-04-15 00:00:00,ALGO/USDT,0.7264,0.7429,0.7213,0.7391,3440989.59709047,2522394.098701234066
1649894400,2022-04-14 00:00:00,ALGO/USDT,0.7459,0.7612,0.7136,0.7264,5376040.02158269,3972428.44302307987
1649808000,2022-04-13 00:00:00,ALGO/USDT,0.726,0.7478,0.7139,0.7461,6306209.43596254,4630790.262575263562
1649721600,2022-04-12 00:00:00,ALGO/USDT,0.6937,0.7445,0.6858,0.7252,7376705.27814349,5284419.417699323096
1649635200,2022-04-11 00:00:00,ALGO/USDT,0.7502,0.7606,0.6817,0.6935,8872174.89648136,6379976.218367665781
1649548800,2022-04-10 00:00:00,ALGO/USDT,0.7882,0.7899,0.7471,0.7503,3303607.65928849,2562740.697280487391
1649462400,2022-04-09 00:00:00,ALGO/USDT,0.7588,0.7896,0.7574,0.788,4174867.2306095,3235224.239999160186
1649376000,2022-04-08 00:00:00,ALGO/USDT,0.7992,0.8099,0.7516,0.7593,5737425.61260578,4507276.666522292623
1649289600,2022-04-07 00:00:00,ALGO/USDT,0.7657,0.8085,0.751,0.7994,6735012.74841594,5310888.426966128429
1649203200,2022-04-06 00:00:00,ALGO/USDT,0.8347,0.8373,0.765,0.7658,9729222.5455212,7788621.823062755806
1649116800,2022-04-05 00:00:00,ALGO/USDT,0.8825,0.9004,0.8308,0.8343,7532451.62171344,6548741.68775051196
1649030400,2022-04-04 00:00:00,ALGO/USDT,0.9353,0.9367,0.8501,0.8824,9554296.96198384,8570424.637355827315
1648944000,2022-04-03 00:00:00,ALGO/USDT,0.9063,0.9476,0.888,0.9353,6712436.44338917,6177339.846321809366
1648857600,2022-04-02 00:00:00,ALGO/USDT,0.9392,0.9768,0.8981,0.9065,9520030.20667336,9037103.498998670352
1648771200,2022-04-01 00:00:00,ALGO/USDT,0.9294,0.9624,0.8895,0.9394,7758528.6778448,7211185.053579935905
1648684800,2022-03-31 00:00:00,ALGO/USDT,0.9268,0.9884,0.9103,0.9295,11204558.54998149,10583508.246068811652
1648598400,2022-03-30 00:00:00,ALGO/USDT,0.9224,0.9556,0.882,0.9268,6828752.33928414,6336266.946861378148
1648512000,2022-03-29 00:00:00,ALGO/USDT,0.907,0.9636,0.8984,0.9228,6003957.53299402,5576015.736421676864
1648425600,2022-03-28 00:00:00,ALGO/USDT,0.9489,0.9736,0.8919,0.907,5887933.67121579,5589816.286594110346
1648339200,2022-03-27 00:00:00,ALGO/USDT,0.9115,0.95,0.8952,0.9495,4623521.01948604,4273890.235789396357
1648252800,2022-03-26 00:00:00,ALGO/USDT,0.8888,0.92,0.875,0.9121,4911246.5553644,4421603.482588500699
1648166400,2022-03-25 00:00:00,ALGO/USDT,0.8911,0.9492,0.8822,0.8895,11601648.48580865,10576289.834555905942
1648080000,2022-03-24 00:00:00,ALGO/USDT,0.8387,0.9083,0.8211,0.8907,7455367.51820427,6471157.757829391138
1647993600,2022-03-23 00:00:00,ALGO/USDT,0.8265,0.8389,0.8045,0.8384,5156041.02361992,4239879.64180295884
1647907200,2022-03-22 00:00:00,ALGO/USDT,0.8283,0.8518,0.8032,0.8265,9108718.31636138,7519835.042987226813
1647820800,2022-03-21 00:00:00,ALGO/USDT,0.7411,0.8288,0.7298,0.8275,9570910.30255768,7578299.719489678339
1647734400,2022-03-20 00:00:00,ALGO/USDT,0.7646,0.7769,0.7337,0.7413,4958920.03477946,3728805.040413008725
1647648000,2022-03-19 00:00:00,ALGO/USDT,0.7551,0.78,0.752,0.7648,5581405.54486741,4274909.563249694364
1647561600,2022-03-18 00:00:00,ALGO/USDT,0.7416,0.7632,0.7256,0.7549,5513828.63989156,4110245.944016692842
1647475200,2022-03-17 00:00:00,ALGO/USDT,0.7368,0.7608,0.7215,0.7414,7158229.51738213,5289911.654033115246
1647388800,2022-03-16 00:00:00,ALGO/USDT,0.7159,0.7386,0.6959,0.7367,8424895.23171246,6041809.751709265183
1647302400,2022-03-15 00:00:00,ALGO/USDT,0.7063,0.7275,0.6776,0.7162,8353520.19357235,5887813.260155783477
1647216000,2022-03-14 00:00:00,ALGO/USDT,0.6805,0.714,0.6736,0.7064,5058625.30588734,3510783.105742015476
1647129600,2022-03-13 00:00:00,ALGO/USDT,0.7042,0.7164,0.6747,0.681,3424422.63979939,2396505.31550891034
1647043200,2022-03-12 00:00:00,ALGO/USDT,0.7014,0.7243,0.7006,0.7045,2787766.67257171,1983291.9932936304
1646956800,2022-03-11 00:00:00,ALGO/USDT,0.7308,0.7319,0.6991,0.7016,5823018.9201126,4150836.33176101751
1646870400,2022-03-10 00:00:00,ALGO/USDT,0.7671,0.7811,0.7225,0.7308,4384114.47985121,3248369.846096973126
1646784000,2022-03-09 00:00:00,ALGO/USDT,0.7396,0.7802,0.7392,0.7669,5685016.02477884,4347924.905869573369
1646697600,2022-03-08 00:00:00,ALGO/USDT,0.728,0.7593,0.725,0.74,4941802.36735425,3664578.244383066582
1646611200,2022-03-07 00:00:00,ALGO/USDT,0.7465,0.7724,0.7197,0.728,6023266.29913438,4475262.857988707632
1646524800,2022-03-06 00:00:00,ALGO/USDT,0.7738,0.7821,0.7431,0.7464,4066519.91940461,3103424.694475809274
1646438400,2022-03-05 00:00:00,ALGO/USDT,0.7603,0.778,0.7424,0.7738,3883536.81461148,2958615.289792796099
1646352000,2022-03-04 00:00:00,ALGO/USDT,0.7965,0.8112,0.752,0.7602,6138992.71181008,4808710.20061231494
1646265600,2022-03-03 00:00:00,ALGO/USDT,0.8198,0.851,0.7824,0.7971,7069986.38657289,5761715.700325838402
1646179200,2022-03-02 00:00:00,ALGO/USDT,0.856,0.8592,0.8073,0.8199,6285171.47978466,5212071.687804537581
1646092800,2022-03-01 00:00:00,ALGO/USDT,0.868,0.8951,0.8368,0.856,7304720.35749505,6296033.114907358021
1646006400,2022-02-28 00:00:00,ALGO/USDT,0.7978,0.8693,0.7847,0.869,5800053.31703034,4822834.17823476055
1645920000,2022-02-27 00:00:00,ALGO/USDT,0.8598,0.8626,0.7813,0.7976,5525013.80426986,4538865.091773419283
1645833600,2022-02-26 00:00:00,ALGO/USDT,0.829,0.8817,0.8183,0.8598,5112918.51145003,4329131.161519607595
1645747200,2022-02-25 00:00:00,ALGO/USDT,0.7771,0.8412,0.768,0.8304,5234844.04156883,4177867.901481113768
1645660800,2022-02-24 00:00:00,ALGO/USDT,0.7849,0.7961,0.6878,0.7772,15451452.49859312,11426126.894132551566
1645574400,2022-02-23 00:00:00,ALGO/USDT,0.8108,0.8506,0.7818,0.7849,6477943.49289146,5298930.134294764175
1645488000,2022-02-22 00:00:00,ALGO/USDT,0.7847,0.8199,0.7584,0.8111,7163966.04997456,5668334.203773776711
1645401600,2022-02-21 00:00:00,ALGO/USDT,0.8447,0.8782,0.779,0.785,8221112.08651656,6891331.760580268988
1645315200,2022-02-20 00:00:00,ALGO/USDT,0.8989,0.9004,0.8324,0.8438,6094236.64489003,5212938.318113514122
1645228800,2022-02-19 00:00:00,ALGO/USDT,0.8941,0.9177,0.8711,0.8994,4047776.92099319,3622066.416664855952
1645142400,2022-02-18 00:00:00,ALGO/USDT,0.8975,0.9262,0.8725,0.8945,5669724.13260053,5101252.107046203293
1645056000,2022-02-17 00:00:00,ALGO/USDT,0.9779,0.9882,0.8881,0.8968,8231999.88962863,7723482.008736479146
1644969600,2022-02-16 00:00:00,ALGO/USDT,0.9699,1.0073,0.9532,0.9783,7788564.90046717,7629616.482944720074
1644883200,2022-02-15 00:00:00,ALGO/USDT,0.8996,0.9749,0.8986,0.9699,6074478.60161849,5708733.952445279359
1644796800,2022-02-14 00:00:00,ALGO/USDT,0.8968,0.9097,0.8714,0.8993,4667941.72431551,4157380.650134676073
1644710400,2022-02-13 00:00:00,ALGO/USDT,0.9183,0.9348,0.8825,0.896,4678105.73117105,4281330.009604049059
