https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume QTUM
1657843200000,2022-07-15 00:00:00,QTUM/ETH,0.00230847,0.00232614,0.00220678,0.00225453,17.272652236467565,7661.30955741
1657756800000,2022-07-14 00:00:00,QTUM/ETH,0.00244434,0.0024816,0.00230226,0.00230654,17.223989234505233,7467.45741869
1657670400000,2022-07-13 00:00:00,QTUM/ETH,0.00250373,0.00257657,0.00242298,0.00244109,19.699948175629352,8070.14414693
1657584000000,2022-07-12 00:00:00,QTUM/ETH,0.00245794,0.00255544,0.00244832,0.00250452,20.691539463239575,8261.67867026
1657497600000,2022-07-11 00:00:00,QTUM/ETH,0.00251357,0.00251959,0.00244284,0.00245772,20.165643610199794,8205.02075509
1657411200000,2022-07-10 00:00:00,QTUM/ETH,0.00249165,0.00249165,0.00246523,0.00246612,1.1358948720000002,460.6
1657324800000,2022-07-09 00:00:00,QTUM/ETH,0.00241593,0.00261976,0.00241349,0.00249005,20.76827428849625,8340.504925
1657238400000,2022-07-08 00:00:00,QTUM/ETH,0.0024169,0.00251118,0.00236865,0.00240867,19.562531857608512,8121.71524435
1657152000000,2022-07-07 00:00:00,QTUM/ETH,0.00241803,0.00253149,0.002411,0.00242562,20.4550230194538,8432.90499726
1657065600000,2022-07-06 00:00:00,QTUM/ETH,0.00249155,0.00256113,0.00241521,0.00242131,19.20577287161091,7931.97602604
1656979200000,2022-07-05 00:00:00,QTUM/ETH,0.00252473,0.00262444,0.00247102,0.00249142,21.139486767158385,8484.91493492
1656892800000,2022-07-04 00:00:00,QTUM/ETH,0.00262499,0.00266287,0.00252113,0.0025266,20.21330532,8000.2
1656806400000,2022-07-03 00:00:00,QTUM/ETH,0.00262968,0.00264341,0.00259383,0.00262517,21.540832435,8205.5
1656720000000,2022-07-02 00:00:00,QTUM/ETH,0.00259633,0.00265783,0.00256011,0.00262289,21.70278460883584,8274.37849427
1656633600000,2022-07-01 00:00:00,QTUM/ETH,0.00266408,0.00281698,0.00251616,0.00259239,21.25488885598717,8198.95496279
1656547200000,2022-06-30 00:00:00,QTUM/ETH,0.00259904,0.00281701,0.00246228,0.00269525,22.20459229166521,8238.41658164
1656460800000,2022-06-29 00:00:00,QTUM/ETH,0.00252984,0.00261481,0.00249989,0.0025951,21.288003837473955,8203.15357307
1656374400000,2022-06-28 00:00:00,QTUM/ETH,0.00254527,0.00254527,0.00251707,0.00252164,0.68840772,273.0
1656288000000,2022-06-27 00:00:00,QTUM/ETH,0.00248005,0.00254799,0.00246575,0.00251717,20.845234466639514,8281.21837883
1656201600000,2022-06-26 00:00:00,QTUM/ETH,0.00253359,0.00269285,0.00246473,0.00246614,21.022828880582555,8524.58857996
1656115200000,2022-06-25 00:00:00,QTUM/ETH,0.00253657,0.00262937,0.00250632,0.00253481,21.258766303886276,8386.72969725
1656028800000,2022-06-24 00:00:00,QTUM/ETH,0.002573,0.0026864,0.00251809,0.00253057,20.813921636529592,8224.99343489
1655942400000,2022-06-23 00:00:00,QTUM/ETH,0.00260849,0.00272169,0.00255654,0.00258148,21.047852784473296,8153.40532736
1655856000000,2022-06-22 00:00:00,QTUM/ETH,0.0025332,0.00275,0.00248271,0.00260481,21.395817648109237,8213.96479901
1655769600000,2022-06-21 00:00:00,QTUM/ETH,0.00248037,0.00265945,0.00246554,0.00251788,21.05365646486182,8361.65999367
1655683200000,2022-06-20 00:00:00,QTUM/ETH,0.00246476,0.00257438,0.00241269,0.00249638,21.394593239486237,8570.24701347
1655596800000,2022-06-19 00:00:00,QTUM/ETH,0.0026224,0.00269513,0.00240769,0.00244022,20.61900613888842,8449.65049827
1655510400000,2022-06-18 00:00:00,QTUM/ETH,0.00251466,0.002715,0.00246101,0.0026162,22.1231685489676,8456.22221121
1655424000000,2022-06-17 00:00:00,QTUM/ETH,0.00249739,0.00262005,0.00245226,0.00252429,21.45160112010317,8498.07316913
1655337600000,2022-06-16 00:00:00,QTUM/ETH,0.00238419,0.00255,0.00235723,0.00247526,18.979889411724873,7667.83667644
1655251200000,2022-06-15 00:00:00,QTUM/ETH,0.00228321,0.002555,0.00225965,0.00240955,20.192005888801173,8379.9904085
1655164800000,2022-06-14 00:00:00,QTUM/ETH,0.00229574,0.00237233,0.00216656,0.00229139,19.56258348608977,8537.43076739
1655078400000,2022-06-13 00:00:00,QTUM/ETH,0.00215389,0.002337,0.00204131,0.0023123,19.4570962510818,8414.60720974
1654992000000,2022-06-12 00:00:00,QTUM/ETH,0.00220585,0.00225,0.00214104,0.00214865,18.263254016237006,8499.87388185
1654905600000,2022-06-11 00:00:00,QTUM/ETH,0.00221158,0.002334,0.00217929,0.00220356,18.32776049284892,8317.34125363
1654819200000,2022-06-10 00:00:00,QTUM/ETH,0.00218704,0.00223205,0.00213454,0.00221164,18.402220950791907,8320.62223092
1654732800000,2022-06-09 00:00:00,QTUM/ETH,0.00218923,0.00226553,0.00213455,0.00218999,18.554863683576578,8472.57918236
1654646400000,2022-06-08 00:00:00,QTUM/ETH,0.00218839,0.0022232,0.00216656,0.00218445,17.990500841059507,8235.71189135
1654560000000,2022-06-07 00:00:00,QTUM/ETH,0.00216311,0.0022232,0.00210306,0.00218955,18.251752869539295,8335.84657557
1654473600000,2022-06-06 00:00:00,QTUM/ETH,0.00214792,0.00223205,0.00207193,0.00217826,18.311193659972332,8406.33976659
1654387200000,2022-06-05 00:00:00,QTUM/ETH,0.00213783,0.00219246,0.00211095,0.00215038,17.750276166498004,8254.48347106
1654300800000,2022-06-04 00:00:00,QTUM/ETH,0.00216286,0.00219906,0.00212722,0.00215275,18.10048585094757,8408.07611239
1654214400000,2022-06-03 00:00:00,QTUM/ETH,0.00216493,0.002177,0.00212706,0.00215911,18.251402434743458,8453.20638353
1654128000000,2022-06-02 00:00:00,QTUM/ETH,0.00211546,0.00219906,0.00207193,0.00216338,18.010059678590995,8324.96356562
1654041600000,2022-06-01 00:00:00,QTUM/ETH,0.002145,0.00220308,0.00207192,0.00211499,17.383348015066886,8219.11593675
1653955200000,2022-05-31 00:00:00,QTUM/ETH,0.00209997,0.00215,0.00206531,0.00213703,16.98952878832619,7950.0656464
1653868800000,2022-05-30 00:00:00,QTUM/ETH,0.00213356,0.00219417,0.002082,0.00208761,16.917330169554074,8103.68324043
1653782400000,2022-05-29 00:00:00,QTUM/ETH,0.0021194,0.00216656,0.00208373,0.00214883,18.04771587009787,8398.85699199
1653696000000,2022-05-28 00:00:00,QTUM/ETH,0.00214348,0.00222222,0.00210111,0.00211324,17.904681254729006,8472.62083565
1653609600000,2022-05-27 00:00:00,QTUM/ETH,0.00209019,0.00218395,0.00208042,0.0021446,17.766662776750515,8284.37134046
1653523200000,2022-05-26 00:00:00,QTUM/ETH,0.0020906,0.00212176,0.0020332,0.00210081,17.4119020527894,8288.18505852
1653436800000,2022-05-25 00:00:00,QTUM/ETH,0.00207848,0.0021235,0.00201113,0.00209644,17.477177762692804,8336.59812
1653350400000,2022-05-24 00:00:00,QTUM/ETH,0.00207891,0.00210288,0.00171807,0.00208814,16.057162696699915,7689.69642682
1653264000000,2022-05-23 00:00:00,QTUM/ETH,0.00202054,0.0022,0.0018806,0.00207583,17.20725718029129,8289.33832746
1653177600000,2022-05-22 00:00:00,QTUM/ETH,0.00201826,0.00203314,0.00178004,0.00201263,16.138001625493917,8018.36483879
1653091200000,2022-05-21 00:00:00,QTUM/ETH,0.00194745,0.0020413,0.00184173,0.00198595,16.255537980932452,8185.27051584
1653004800000,2022-05-20 00:00:00,QTUM/ETH,0.00198309,0.00202097,0.00175078,0.00194684,16.482779826452138,8466.42755771
1652918400000,2022-05-19 00:00:00,QTUM/ETH,0.00197637,0.002103,0.00172,0.0019859,16.761418767090245,8440.21288438
1652832000000,2022-05-18 00:00:00,QTUM/ETH,0.00200901,0.00207192,0.00169022,0.00198925,16.698470968889097,8394.35514334
1652745600000,2022-05-17 00:00:00,QTUM/ETH,0.00196584,0.00203666,0.00165013,0.00200988,16.299123466296095,8109.5007992
1652659200000,2022-05-16 00:00:00,QTUM/ETH,0.00200904,0.0020413,0.00191704,0.0019592,16.24710721499431,8292.72520161
1652572800000,2022-05-15 00:00:00,QTUM/ETH,0.00197002,0.00202607,0.00191551,0.0020017,16.856665052197172,8421.17452775
1652486400000,2022-05-14 00:00:00,QTUM/ETH,0.00194467,0.00199133,0.00170001,0.00197588,16.5075398074378,8354.52548102
1652400000000,2022-05-13 00:00:00,QTUM/ETH,0.00184505,0.00197556,0.00165013,0.00191894,15.79243145664063,8229.76823488
1652313600000,2022-05-12 00:00:00,QTUM/ETH,0.00187052,0.00196676,0.00165024,0.0018413,15.51427038340789,8425.7157353
1652227200000,2022-05-11 00:00:00,QTUM/ETH,0.00201858,0.00205477,0.00165013,0.00187169,17.22632567295745,9203.62115145
1652140800000,2022-05-10 00:00:00,QTUM/ETH,0.00196581,0.00223204,0.00191031,0.00203136,17.075044072767245,8405.72034143
1652054400000,2022-05-09 00:00:00,QTUM/ETH,0.00201342,0.00211405,0.00192938,0.00197172,16.66567628413327,8452.35443376
1651968000000,2022-05-08 00:00:00,QTUM/ETH,0.00196709,0.00204114,0.00196434,0.00201165,16.58891969672383,8246.42442608
1651881600000,2022-05-07 00:00:00,QTUM/ETH,0.00199864,0.00204129,0.00190083,0.00197619,16.622588845650704,8411.43252706
1651795200000,2022-05-06 00:00:00,QTUM/ETH,0.00200649,0.00204032,0.00194803,0.00200763,16.656398281436555,8296.54781082
1651708800000,2022-05-05 00:00:00,QTUM/ETH,0.00201228,0.00207887,0.00193833,0.00200742,16.867739818874544,8402.69590762
1651622400000,2022-05-04 00:00:00,QTUM/ETH,0.00194217,0.00202657,0.00192778,0.00201444,16.79117720288818,8335.40696317
1651536000000,2022-05-03 00:00:00,QTUM/ETH,0.00197482,0.00201083,0.00190001,0.00194066,14.744899109686779,7597.8786133
1651449600000,2022-05-02 00:00:00,QTUM/ETH,0.00198659,0.0020413,0.00188119,0.00194226,16.347753574249843,8416.87187825
1651363200000,2022-05-01 00:00:00,QTUM/ETH,0.00195673,0.00206134,0.00188208,0.00197872,16.81383594199661,8497.32955749
1651276800000,2022-04-30 00:00:00,QTUM/ETH,0.0020494,0.0020951,0.00192806,0.00194767,16.03980811841996,8235.38285152
1651190400000,2022-04-29 00:00:00,QTUM/ETH,0.00207822,0.002103,0.00201251,0.00205741,16.35832759659667,7950.932287
1651104000000,2022-04-28 00:00:00,QTUM/ETH,0.00211819,0.00213454,0.00205368,0.00207662,17.263991428146863,8313.50532507
1651017600000,2022-04-27 00:00:00,QTUM/ETH,0.00213895,0.00217787,0.00207193,0.00209751,17.563508779041403,8373.50419261
1650931200000,2022-04-26 00:00:00,QTUM/ETH,0.00215488,0.00223205,0.00211639,0.00214176,17.73437490251559,8280.28112511
1650844800000,2022-04-25 00:00:00,QTUM/ETH,0.00217467,0.00224015,0.00211473,0.00214937,17.775132637324628,8269.92683313
1650758400000,2022-04-24 00:00:00,QTUM/ETH,0.00219137,0.00221719,0.00219137,0.00221246,0.980341026,443.1
1650672000000,2022-04-23 00:00:00,QTUM/ETH,0.00223581,0.00223581,0.00213455,0.00220296,18.465886187475665,8382.30661813
1650585600000,2022-04-22 00:00:00,QTUM/ETH,0.00218473,0.00224446,0.00215975,0.00221478,14.238888267952397,6429.03054387
1650412800000,2022-04-20 00:00:00,QTUM/ETH,0.00219605,0.00221681,0.00218788,0.00220075,0.2889584749779925,131.29999999
1650326400000,2022-04-19 00:00:00,QTUM/ETH,0.00218343,0.00221604,0.00215092,0.00220042,7.663609265751262,3482.79386015
1650240000000,2022-04-18 00:00:00,QTUM/ETH,0.00218325,0.00221473,0.00212441,0.0021591,7.4502947352674616,3450.64829571
1650153600000,2022-04-17 00:00:00,QTUM/ETH,0.00225854,0.00226553,0.00218812,0.00219116,7.269129286103346,3317.47991297
1650067200000,2022-04-16 00:00:00,QTUM/ETH,0.00218021,0.00236822,0.00218021,0.00225516,7.703666937895597,3416.01790467
1649980800000,2022-04-15 00:00:00,QTUM/ETH,0.00216335,0.00223178,0.00215857,0.00219895,7.1957927922042035,3272.37672171
1649894400000,2022-04-14 00:00:00,QTUM/ETH,0.00215361,0.00220915,0.00200623,0.00217138,7.482233903599552,3445.84269156
1649808000000,2022-04-13 00:00:00,QTUM/ETH,0.00213074,0.0021847,0.00207455,0.00217009,7.51456686449088,3462.7904209
1649721600000,2022-04-12 00:00:00,QTUM/ETH,0.00206812,0.00214053,0.00204307,0.00212262,7.144970262613252,3366.10898918
1649635200000,2022-04-11 00:00:00,QTUM/ETH,0.00214525,0.0021564,0.00188119,0.00208214,7.07813515026992,3399.45207828
1649548800000,2022-04-10 00:00:00,QTUM/ETH,0.0021712,0.00217424,0.00215111,0.00217337,0.28753685100000004,132.3
1649462400000,2022-04-09 00:00:00,QTUM/ETH,0.00213522,0.00222304,0.00212153,0.00216162,7.390767936081541,3419.08750663
1649376000000,2022-04-08 00:00:00,QTUM/ETH,0.00222873,0.00225699,0.00209686,0.00213495,7.1351093595806425,3342.04986514
1649289600000,2022-04-07 00:00:00,QTUM/ETH,0.00220285,0.002257,0.00209505,0.00224255,7.654853107758512,3413.45927973
1649203200000,2022-04-06 00:00:00,QTUM/ETH,0.00229153,0.00239468,0.0018812,0.00218306,7.345057085531394,3364.56949673
1649116800000,2022-04-05 00:00:00,QTUM/ETH,0.0023551,0.00236667,0.00220001,0.00229176,7.11925838635294,3106.45896008
