https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EQX,Volume USDT
1655769600,2022-06-21 00:00:00,EQX/USDT,0.0194,0.02623,0.0194,0.0204,5406709.61917162,115465.4863948517772
1655683200,2022-06-20 00:00:00,EQX/USDT,0.01931,0.0199,0.0185,0.0194,673639.97600332,13111.6594839614767
1655596800,2022-06-19 00:00:00,EQX/USDT,0.01782,0.0199,0.0175,0.0193,1306712.12528346,24765.2985403674847
1655510400,2022-06-18 00:00:00,EQX/USDT,0.02039,0.02039,0.0176,0.01781,1692186.60578741,31051.3764499756542
1655424000,2022-06-17 00:00:00,EQX/USDT,0.02006,0.021,0.0198,0.0206,480755.92296913,9762.5622835682036
1655337600,2022-06-16 00:00:00,EQX/USDT,0.02285,0.0249,0.0196,0.02,2282612.42579239,49524.3441066655152
1655251200,2022-06-15 00:00:00,EQX/USDT,0.0225,0.0235,0.01786,0.02285,5414883.5731674,109115.1728758898558
1655164800,2022-06-14 00:00:00,EQX/USDT,0.0221,0.0245,0.0213,0.0225,3977484.08637067,90806.834041407523
1655078400,2022-06-13 00:00:00,EQX/USDT,0.0255,0.0256,0.0215,0.0224,2496265.54142364,56498.183332428071
1654992000,2022-06-12 00:00:00,EQX/USDT,0.0253,0.0284,0.0244,0.0253,1381840.13519166,36008.693740717435
1654905600,2022-06-11 00:00:00,EQX/USDT,0.0335,0.0337,0.024,0.0254,2750674.24673986,75808.491326343506
1654819200,2022-06-10 00:00:00,EQX/USDT,0.0359,0.0359,0.0327,0.0335,317152.14610566,10906.16791389051
1654732800,2022-06-09 00:00:00,EQX/USDT,0.0354,0.0368,0.035,0.0359,210954.2035307,7586.077427894685
1654646400,2022-06-08 00:00:00,EQX/USDT,0.0399,0.0402,0.0353,0.0354,1044228.01324925,38768.561706674829
1654560000,2022-06-07 00:00:00,EQX/USDT,0.0421,0.0424,0.0392,0.0399,461396.90953962,18617.455489533797
1654473600,2022-06-06 00:00:00,EQX/USDT,0.0429,0.0454,0.0418,0.0422,1333951.28976198,57907.886027782029
1654387200,2022-06-05 00:00:00,EQX/USDT,0.0415,0.043,0.0398,0.0426,861547.0464244,35892.999029826848
1654300800,2022-06-04 00:00:00,EQX/USDT,0.0422,0.0433,0.0386,0.0415,1202391.97598303,49333.922781166908
1654214400,2022-06-03 00:00:00,EQX/USDT,0.043,0.0441,0.0394,0.042,1270079.34098529,53461.99475420808
1654128000,2022-06-02 00:00:00,EQX/USDT,0.0422,0.0439,0.0399,0.043,1160532.75550797,48393.804206625008
1654041600,2022-06-01 00:00:00,EQX/USDT,0.0429,0.0438,0.0413,0.0422,750121.75074435,31937.383487289144
1653955200,2022-05-31 00:00:00,EQX/USDT,0.0411,0.0459,0.0401,0.0429,1365765.58445759,58529.769563078085
1653868800,2022-05-30 00:00:00,EQX/USDT,0.0362,0.0425,0.036,0.041,1276885.6913094,50397.64155425125
1653782400,2022-05-29 00:00:00,EQX/USDT,0.0371,0.0378,0.0352,0.0362,586395.82830623,21516.706289414568
1653696000,2022-05-28 00:00:00,EQX/USDT,0.0423,0.0423,0.0365,0.0371,1067690.42414428,40574.248071811884
1653609600,2022-05-27 00:00:00,EQX/USDT,0.0407,0.043,0.038,0.0423,1304121.83960905,52694.606142574906
1653523200,2022-05-26 00:00:00,EQX/USDT,0.0519,0.0555,0.0391,0.0407,3209356.66019812,148715.820060342696
1653436800,2022-05-25 00:00:00,EQX/USDT,0.0426,0.0529,0.0413,0.0519,2537751.99531038,120287.57169441561
1653350400,2022-05-24 00:00:00,EQX/USDT,0.0378,0.0533,0.0364,0.0427,7928265.87806234,357280.337676699625
1653264000,2022-05-23 00:00:00,EQX/USDT,0.0296,0.0419,0.028,0.0378,8382104.62439151,303250.212046542482
1653177600,2022-05-22 00:00:00,EQX/USDT,0.0277,0.0317,0.0267,0.0296,2186633.06354834,64702.408299708933
1653091200,2022-05-21 00:00:00,EQX/USDT,0.0269,0.029,0.0255,0.0275,1020264.43187367,28186.949187208405
1653004800,2022-05-20 00:00:00,EQX/USDT,0.0259,0.0272,0.0246,0.0266,775653.99499478,20136.668101531689
1652918400,2022-05-19 00:00:00,EQX/USDT,0.0255,0.0265,0.0237,0.0259,1122593.72735256,28209.175513150801
1652832000,2022-05-18 00:00:00,EQX/USDT,0.0282,0.0283,0.0251,0.0255,848200.17297466,22710.702545984613
1652745600,2022-05-17 00:00:00,EQX/USDT,0.0262,0.0294,0.0258,0.0279,1257835.71485568,34702.813357796109
1652659200,2022-05-16 00:00:00,EQX/USDT,0.0274,0.0322,0.0242,0.0262,2511228.67533051,68100.918945478374
1652572800,2022-05-15 00:00:00,EQX/USDT,0.023,0.0276,0.0228,0.0273,1487578.18881694,37539.050122544294
1652486400,2022-05-14 00:00:00,EQX/USDT,0.0235,0.0243,0.0214,0.0232,1452265.31893752,32911.540372082464
1652400000,2022-05-13 00:00:00,EQX/USDT,0.02,0.0251,0.0181,0.0238,3132981.96014076,66679.117048011513
1652313600,2022-05-12 00:00:00,EQX/USDT,0.025,0.0273,0.0179,0.02,5016054.75863383,106431.056025130156
1652227200,2022-05-11 00:00:00,EQX/USDT,0.0324,0.04,0.02,0.0259,3720230.06565437,109424.185006398412
1652140800,2022-05-10 00:00:00,EQX/USDT,0.0325,0.0348,0.0312,0.0331,1314057.53322998,43773.016609366888
1652054400,2022-05-09 00:00:00,EQX/USDT,0.037,0.0387,0.032,0.0336,700302.60812173,24680.612010338324
1651968000,2022-05-08 00:00:00,EQX/USDT,0.0397,0.0402,0.0361,0.0372,327821.83114714,12622.687472415737
1651881600,2022-05-07 00:00:00,EQX/USDT,0.0404,0.0424,0.0386,0.0397,421307.84351981,17093.63933468988
1651795200,2022-05-06 00:00:00,EQX/USDT,0.0413,0.0421,0.04,0.0407,511819.4683922,21073.139168793086
1651708800,2022-05-05 00:00:00,EQX/USDT,0.0473,0.048,0.0399,0.0413,796468.12115927,34096.755950713345
1651622400,2022-05-04 00:00:00,EQX/USDT,0.0411,0.048,0.041,0.0473,1155774.62317045,51493.739185055796
1651536000,2022-05-03 00:00:00,EQX/USDT,0.0408,0.0421,0.0396,0.0414,431653.53845993,17743.551016190382
1651449600,2022-05-02 00:00:00,EQX/USDT,0.0425,0.043,0.039,0.0406,1815586.11800222,74642.236638591499
1651363200,2022-05-01 00:00:00,EQX/USDT,0.0479,0.0479,0.04,0.0424,3791165.08861426,164871.228271676489
1651276800,2022-04-30 00:00:00,EQX/USDT,0.0535,0.0551,0.0477,0.0479,2223107.84476111,113587.838108153768
1651190400,2022-04-29 00:00:00,EQX/USDT,0.058,0.0601,0.0527,0.0539,919313.42536355,51845.243389088529
1651104000,2022-04-28 00:00:00,EQX/USDT,0.0537,0.0624,0.0529,0.0577,1795123.88219593,103633.664790089407
1651017600,2022-04-27 00:00:00,EQX/USDT,0.055,0.055,0.0529,0.0537,469043.005,25285.6273411
1650931200,2022-04-26 00:00:00,EQX/USDT,0.0612,0.0616,0.0529,0.0551,1025104.95043556,58239.288526902223
1650844800,2022-04-25 00:00:00,EQX/USDT,0.0646,0.0649,0.0565,0.0612,1779470.27343587,107055.945812147586
1650758400,2022-04-24 00:00:00,EQX/USDT,0.0712,0.0751,0.0638,0.0647,2415921.94752557,167973.079739120514
1650672000,2022-04-23 00:00:00,EQX/USDT,0.0695,0.0768,0.0677,0.0712,2445606.64732585,175297.591573138588
1650585600,2022-04-22 00:00:00,EQX/USDT,0.0713,0.0721,0.0685,0.0695,1033947.52210469,72263.084872214272
1650499200,2022-04-21 00:00:00,EQX/USDT,0.0709,0.0771,0.0691,0.0715,2133208.49812086,156013.547929872176
1650412800,2022-04-20 00:00:00,EQX/USDT,0.0711,0.0754,0.07,0.071,1030833.8323389,74623.755870235235
1650326400,2022-04-19 00:00:00,EQX/USDT,0.0725,0.0727,0.0693,0.071,1081199.17891705,76791.545364020104
1650240000,2022-04-18 00:00:00,EQX/USDT,0.0754,0.0767,0.0681,0.0725,1226745.49047901,87043.123609081898
1650153600,2022-04-17 00:00:00,EQX/USDT,0.0748,0.0828,0.0748,0.0758,721413.02107264,56941.232929081462
1650067200,2022-04-16 00:00:00,EQX/USDT,0.0727,0.0842,0.072,0.0745,1798758.24081748,137164.060315940612
1649980800,2022-04-15 00:00:00,EQX/USDT,0.0696,0.0756,0.0691,0.0727,801607.72756199,57775.346526408731
1649894400,2022-04-14 00:00:00,EQX/USDT,0.0705,0.0718,0.0685,0.0696,383405.80614941,26850.861128100957
1649808000,2022-04-13 00:00:00,EQX/USDT,0.069,0.0733,0.0689,0.0705,827182.72634949,58419.50266322773
1649721600,2022-04-12 00:00:00,EQX/USDT,0.0702,0.0716,0.0671,0.0689,730815.08050501,50723.646172550832
1649635200,2022-04-11 00:00:00,EQX/USDT,0.0735,0.0737,0.0673,0.0698,932419.29253343,65802.654703667262
1649548800,2022-04-10 00:00:00,EQX/USDT,0.077,0.0778,0.072,0.0739,1140629.63994243,84914.610457617064
1649462400,2022-04-09 00:00:00,EQX/USDT,0.0807,0.0814,0.0753,0.077,1384145.746403,107553.997594776009
1649376000,2022-04-08 00:00:00,EQX/USDT,0.0826,0.0865,0.0794,0.0807,1238802.07673982,102066.119003159242
1649289600,2022-04-07 00:00:00,EQX/USDT,0.0834,0.0949,0.0801,0.0825,1310069.20930425,109981.60231786125
1649203200,2022-04-06 00:00:00,EQX/USDT,0.0952,0.0966,0.0828,0.0835,1359137.30251028,121829.208627900674
1649116800,2022-04-05 00:00:00,EQX/USDT,0.1004,0.102,0.0951,0.0953,1149751.84954502,113354.224527520661
1649030400,2022-04-04 00:00:00,EQX/USDT,0.1055,0.1062,0.0927,0.101,2042586.44621331,200548.002754860241
1648944000,2022-04-03 00:00:00,EQX/USDT,0.094,0.1089,0.092,0.1055,2757976.5635796,281946.966954538974
1648857600,2022-04-02 00:00:00,EQX/USDT,0.0864,0.0999,0.086,0.0943,3221351.65906327,300118.767086818907
1648771200,2022-04-01 00:00:00,EQX/USDT,0.0859,0.0894,0.0822,0.0868,1102202.63657282,94559.941588529078
1648684800,2022-03-31 00:00:00,EQX/USDT,0.0893,0.094,0.0833,0.0859,2714005.02296201,242612.656172669866
1648598400,2022-03-30 00:00:00,EQX/USDT,0.0944,0.0945,0.0879,0.0893,1500527.90132909,135554.16500214981
1648512000,2022-03-29 00:00:00,EQX/USDT,0.0903,0.0978,0.0877,0.0945,1557420.01421491,145085.18214723543
1648425600,2022-03-28 00:00:00,EQX/USDT,0.0912,0.0949,0.0892,0.0903,1303753.19608914,120002.754075506761
1648339200,2022-03-27 00:00:00,EQX/USDT,0.0804,0.0923,0.0804,0.0912,1839802.6555918,158534.54028500417
1648252800,2022-03-26 00:00:00,EQX/USDT,0.0825,0.0837,0.0786,0.0804,757467.17609354,61188.566089434969
1648166400,2022-03-25 00:00:00,EQX/USDT,0.0773,0.085,0.0748,0.0825,1871200.4303197,150808.16404370608
1648080000,2022-03-24 00:00:00,EQX/USDT,0.0783,0.0786,0.0748,0.0773,1062277.15838514,81442.56258460955
1647993600,2022-03-23 00:00:00,EQX/USDT,0.0783,0.0804,0.0755,0.0783,1160855.94232444,90308.412603651681
1647907200,2022-03-22 00:00:00,EQX/USDT,0.0825,0.085,0.0749,0.0783,2462746.34083817,196732.340931798901
1647820800,2022-03-21 00:00:00,EQX/USDT,0.0726,0.0832,0.0708,0.0825,3359318.94678866,259912.807536314596
1647734400,2022-03-20 00:00:00,EQX/USDT,0.0767,0.0783,0.0713,0.0726,1369301.23911897,101782.295396944152
1647648000,2022-03-19 00:00:00,EQX/USDT,0.0725,0.078,0.0707,0.0767,992867.16376241,74305.393315699496
1647561600,2022-03-18 00:00:00,EQX/USDT,0.073,0.0755,0.0703,0.0725,913619.45682005,66394.984745652748
1647475200,2022-03-17 00:00:00,EQX/USDT,0.0739,0.0776,0.0712,0.073,816429.12049102,60544.539698884125
1647388800,2022-03-16 00:00:00,EQX/USDT,0.0709,0.0755,0.069,0.0739,858600.91778301,61637.099046281149
1647302400,2022-03-15 00:00:00,EQX/USDT,0.071,0.0728,0.0697,0.071,456460.3690635,32493.978913990967
1647216000,2022-03-14 00:00:00,EQX/USDT,0.0764,0.0764,0.0687,0.0705,778610.88444667,56439.864967524325
1647129600,2022-03-13 00:00:00,EQX/USDT,0.0728,0.081,0.0711,0.0764,1175420.64047671,90113.905741918887
1647043200,2022-03-12 00:00:00,EQX/USDT,0.0702,0.0744,0.0695,0.0728,958653.99069782,68861.145905544116
1646956800,2022-03-11 00:00:00,EQX/USDT,0.0723,0.0753,0.068,0.0701,999128.85339778,70854.156866128362
1646870400,2022-03-10 00:00:00,EQX/USDT,0.0756,0.0757,0.071,0.0723,513223.33540174,37409.43734478818
1646784000,2022-03-09 00:00:00,EQX/USDT,0.0716,0.0782,0.0716,0.0756,502912.48405041,37815.008131678143
1646697600,2022-03-08 00:00:00,EQX/USDT,0.0786,0.0795,0.0715,0.0716,891895.11135866,67304.442328275082
1646611200,2022-03-07 00:00:00,EQX/USDT,0.083,0.0849,0.0777,0.0786,547358.95226654,43778.285411114727
1646524800,2022-03-06 00:00:00,EQX/USDT,0.0852,0.0857,0.0819,0.083,332993.20798527,27859.797326289353
1646438400,2022-03-05 00:00:00,EQX/USDT,0.0817,0.0881,0.08,0.0851,645862.79159465,54353.379126722985
1646352000,2022-03-04 00:00:00,EQX/USDT,0.0852,0.0857,0.08,0.0817,806172.10142023,67153.379741450929
1646265600,2022-03-03 00:00:00,EQX/USDT,0.091,0.0912,0.0852,0.0853,345124.46433775,30388.340304627267
1646179200,2022-03-02 00:00:00,EQX/USDT,0.0945,0.0948,0.0902,0.091,716403.8019258,65675.815904451134
1646092800,2022-03-01 00:00:00,EQX/USDT,0.0929,0.0965,0.0912,0.0945,619805.44216879,58033.887078876005
1646006400,2022-02-28 00:00:00,EQX/USDT,0.0879,0.0942,0.087,0.0927,657383.28677559,59078.86871540175
1645920000,2022-02-27 00:00:00,EQX/USDT,0.0903,0.0953,0.0872,0.0879,1068479.07694762,97502.790503307004
1645833600,2022-02-26 00:00:00,EQX/USDT,0.0905,0.093,0.0888,0.0903,527145.59598125,47780.633861836647
1645747200,2022-02-25 00:00:00,EQX/USDT,0.0875,0.0922,0.0854,0.0905,1174496.92685127,104233.694381693347
1645660800,2022-02-24 00:00:00,EQX/USDT,0.0892,0.095,0.0746,0.0875,3204022.93741347,274198.957252471242
1645574400,2022-02-23 00:00:00,EQX/USDT,0.0987,0.1059,0.0889,0.0889,1051714.63955602,103822.382807046604
1645488000,2022-02-22 00:00:00,EQX/USDT,0.0875,0.102,0.0821,0.0988,1664994.12670983,152809.92851333108
1645401600,2022-02-21 00:00:00,EQX/USDT,0.1029,0.1093,0.0856,0.0877,1654122.17639454,164647.207700395481
1645315200,2022-02-20 00:00:00,EQX/USDT,0.1168,0.1171,0.1,0.1029,1357735.87498998,146169.645686540744
1645228800,2022-02-19 00:00:00,EQX/USDT,0.1198,0.1206,0.114,0.1167,455285.12324128,53402.665665865183
1645142400,2022-02-18 00:00:00,EQX/USDT,0.1242,0.1279,0.1196,0.1206,1021447.35221223,126027.884526641502
1645056000,2022-02-17 00:00:00,EQX/USDT,0.1438,0.15,0.1203,0.1234,1082222.08139512,146365.524992113417
1644969600,2022-02-16 00:00:00,EQX/USDT,0.1459,0.1467,0.1402,0.1445,345591.2767673,49524.686698732118
1644883200,2022-02-15 00:00:00,EQX/USDT,0.1278,0.16,0.1272,0.1459,1424158.17503189,202780.737804046854
1644796800,2022-02-14 00:00:00,EQX/USDT,0.1377,0.1377,0.1236,0.1286,616608.38456483,81227.035781082483
1644710400,2022-02-13 00:00:00,EQX/USDT,0.1399,0.1449,0.1351,0.1386,463572.0627079,64977.360242387361
1644624000,2022-02-12 00:00:00,EQX/USDT,0.1462,0.1462,0.1376,0.1408,371633.91273515,52484.062900377528
1644537600,2022-02-11 00:00:00,EQX/USDT,0.1581,0.1581,0.1435,0.1472,1183323.93412138,177929.328562562405
1644451200,2022-02-10 00:00:00,EQX/USDT,0.1627,0.17,0.1564,0.1581,1180989.23650337,192921.998068864812
1644364800,2022-02-09 00:00:00,EQX/USDT,0.164,0.1785,0.1583,0.1638,1219768.26812448,203166.627391378178
1644278400,2022-02-08 00:00:00,EQX/USDT,0.1733,0.1785,0.1588,0.1644,1480649.15556445,248144.689289147028
1644192000,2022-02-07 00:00:00,EQX/USDT,0.1764,0.1832,0.1685,0.1742,1935320.39671548,340027.801007257194
1644105600,2022-02-06 00:00:00,EQX/USDT,0.1794,0.1804,0.1643,0.1775,1266651.75077502,217379.596090070832
1644019200,2022-02-05 00:00:00,EQX/USDT,0.1782,0.1923,0.1754,0.1797,1184630.01049642,218808.973586487053
1643932800,2022-02-04 00:00:00,EQX/USDT,0.1544,0.1791,0.1507,0.1771,1538442.24009716,253345.490796807601
1643846400,2022-02-03 00:00:00,EQX/USDT,0.161,0.1639,0.1483,0.1544,1217550.9775297,185744.968130553189
