https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VAI,Volume USDT
1660780800,2022-08-18 00:00:00,VAI/USDT,0.012436,0.012872,0.011601,0.0122,3722902.278,44934.0943567931
1660694400,2022-08-17 00:00:00,VAI/USDT,0.013414,0.014254,0.01184,0.012163,4925330.4831,63839.9595079833
1660608000,2022-08-16 00:00:00,VAI/USDT,0.014172,0.015696,0.013101,0.013408,6179602.2234,87077.9975088042
1660521600,2022-08-15 00:00:00,VAI/USDT,0.012798,0.018,0.01249,0.014172,19594752.06237105,287829.3964140464
1660435200,2022-08-14 00:00:00,VAI/USDT,0.01371,0.014289,0.01216,0.012798,4948671.9928,64616.5882581918
1660348800,2022-08-13 00:00:00,VAI/USDT,0.01498,0.015519,0.013462,0.013729,3302620.0983,46891.0783005858
1660262400,2022-08-12 00:00:00,VAI/USDT,0.013802,0.01651,0.01331,0.015244,9959330.0725,149597.1449253076
1660176000,2022-08-11 00:00:00,VAI/USDT,0.012361,0.01613,0.012273,0.013801,8220208.0053,108510.1457262871
1660089600,2022-08-10 00:00:00,VAI/USDT,0.011923,0.0126,0.011503,0.012361,9396792.9233,113674.3744514258
1660003200,2022-08-09 00:00:00,VAI/USDT,0.012939,0.0139,0.011402,0.011923,9189978.5371,116747.8307377438
1659916800,2022-08-08 00:00:00,VAI/USDT,0.013016,0.014999,0.012813,0.012898,11602614.3942,157303.1437069979
1659830400,2022-08-07 00:00:00,VAI/USDT,0.01174,0.01381,0.011605,0.012956,10088929.1005,127644.3432059873
1659744000,2022-08-06 00:00:00,VAI/USDT,0.0151,0.015339,0.01089,0.01174,14103916.2404,172759.9978425405
1659657600,2022-08-05 00:00:00,VAI/USDT,0.014743,0.01536,0.014296,0.015098,6588127.4496,97249.5044592537
1659571200,2022-08-04 00:00:00,VAI/USDT,0.016821,0.017022,0.014631,0.01478,3491357.8875,55959.0701860342
1659484800,2022-08-03 00:00:00,VAI/USDT,0.016216,0.01875,0.016004,0.016821,4850250.4244,83114.0907117669
1659398400,2022-08-02 00:00:00,VAI/USDT,0.015422,0.0216,0.0152,0.016205,9460688.4553,156757.6726759417
1659312000,2022-08-01 00:00:00,VAI/USDT,0.017994,0.018,0.015049,0.015399,12751643.4708,204822.8857539507
1659225600,2022-07-31 00:00:00,VAI/USDT,0.011705,0.0219,0.011254,0.0176,26410689.08090048,443134.9174517651512
1659139200,2022-07-30 00:00:00,VAI/USDT,0.010049,0.014256,0.00976,0.011708,10602308.86511205,114477.44309628835705
1659052800,2022-07-29 00:00:00,VAI/USDT,0.010573,0.010596,0.00919,0.010079,9606759.3464,94539.6595600384
1658966400,2022-07-28 00:00:00,VAI/USDT,0.010542,0.011274,0.010188,0.010569,11660351.2209,123129.0254810828
1658880000,2022-07-27 00:00:00,VAI/USDT,0.011,0.01114,0.010126,0.010542,9594317.2709,101889.7061280849
1658793600,2022-07-26 00:00:00,VAI/USDT,0.01,0.010999,0.00962,0.010998,10740056.8747,110601.1865232051
1658707200,2022-07-25 00:00:00,VAI/USDT,0.00993,0.01155,0.009,0.00981,13481524.3537,137157.36865106
1658620800,2022-07-24 00:00:00,VAI/USDT,0.00899,0.0159,0.00899,0.00973,27237819.99426998,321541.6584548993122
1658534400,2022-07-23 00:00:00,VAI/USDT,0.00833,0.00942,0.00829,0.00902,10569392.0105,93056.829426332
1658448000,2022-07-22 00:00:00,VAI/USDT,0.00845,0.00877,0.00825,0.00833,9158168.0464,76497.009879179
1658361600,2022-07-21 00:00:00,VAI/USDT,0.00817,0.00875,0.00733,0.00852,17901001.3171,142949.566198775
1658275200,2022-07-20 00:00:00,VAI/USDT,0.00825,0.00952,0.00792,0.00813,14777170.61552596,123363.6336053597724
1658188800,2022-07-19 00:00:00,VAI/USDT,0.00871,0.00881,0.00742,0.00825,20916243.39652544,172187.9367894278532
1658102400,2022-07-18 00:00:00,VAI/USDT,0.00825,0.00926,0.00811,0.00871,18038239.01387187,155086.3810272656709
1658016000,2022-07-17 00:00:00,VAI/USDT,0.00875,0.00929,0.00798,0.00826,12942140.62482234,114208.7168451732098
1657929600,2022-07-16 00:00:00,VAI/USDT,0.00862,0.00923,0.00824,0.00879,17904271.14618725,155030.1364847298107
1657843200,2022-07-15 00:00:00,VAI/USDT,0.00898,0.00915,0.00853,0.00863,19455197.50470316,171457.223953114766
1657756800,2022-07-14 00:00:00,VAI/USDT,0.00854,0.00907,0.00845,0.00898,19412378.93132301,168214.2435875001571
1657670400,2022-07-13 00:00:00,VAI/USDT,0.00858,0.00866,0.0083,0.00855,17194734.96432859,146833.2057023289321
1657584000,2022-07-12 00:00:00,VAI/USDT,0.00891,0.0092,0.0085,0.00858,20584811.49209467,178989.0881503887848
1657497600,2022-07-11 00:00:00,VAI/USDT,0.01009,0.01009,0.00824,0.00884,17462513.64418178,158500.3529550540388
1657411200,2022-07-10 00:00:00,VAI/USDT,0.00958,0.01177,0.00923,0.01009,19419095.03287409,192397.9174153984982
1657324800,2022-07-09 00:00:00,VAI/USDT,0.00942,0.0097,0.00922,0.00967,13955462.61280664,131448.0447303536956
1657238400,2022-07-08 00:00:00,VAI/USDT,0.00954,0.00967,0.0088,0.00943,17925420.40361743,164424.5487578033161
1657152000,2022-07-07 00:00:00,VAI/USDT,0.00919,0.00985,0.00917,0.00953,22794667.5705985,211961.6963376608072
1657065600,2022-07-06 00:00:00,VAI/USDT,0.00915,0.00952,0.00901,0.00921,27663045.48535842,252191.2020372571101
1656979200,2022-07-05 00:00:00,VAI/USDT,0.00956,0.00975,0.00883,0.00915,22819158.50701605,212863.1074981812738
1656892800,2022-07-04 00:00:00,VAI/USDT,0.00925,0.00988,0.00919,0.00956,23877210.32563341,224602.0127856504421
1656806400,2022-07-03 00:00:00,VAI/USDT,0.00906,0.00967,0.0085,0.00926,21655136.83050418,195676.749414901408
1656720000,2022-07-02 00:00:00,VAI/USDT,0.0098,0.00994,0.00881,0.00906,21563824.50616073,199819.2016420853835
1656633600,2022-07-01 00:00:00,VAI/USDT,0.00972,0.01042,0.00971,0.0098,22569964.14224281,225088.9967449889407
1656547200,2022-06-30 00:00:00,VAI/USDT,0.01053,0.01062,0.00972,0.00972,19319792.32168075,194181.8746279583591
1656460800,2022-06-29 00:00:00,VAI/USDT,0.01099,0.01129,0.01027,0.0106,15592991.91577588,167981.9186380199507
1656374400,2022-06-28 00:00:00,VAI/USDT,0.01081,0.01181,0.01072,0.01099,27200708.85068487,301011.9733592363143
1656288000,2022-06-27 00:00:00,VAI/USDT,0.01031,0.01201,0.0103,0.01081,24246641.08843766,266425.4066930954902
1656201600,2022-06-26 00:00:00,VAI/USDT,0.01102,0.01139,0.0103,0.01039,15566162.37727538,168508.8736603264423
1656115200,2022-06-25 00:00:00,VAI/USDT,0.0112,0.01191,0.01024,0.01102,20799289.762426,229384.4459556924123
1656028800,2022-06-24 00:00:00,VAI/USDT,0.01088,0.01149,0.00992,0.0112,26352653.21726125,275742.0599791877292
1655942400,2022-06-23 00:00:00,VAI/USDT,0.00972,0.0116,0.00955,0.01088,24876693.49924681,250928.9784528610896
1655856000,2022-06-22 00:00:00,VAI/USDT,0.01019,0.0107,0.00951,0.00972,24319180.53160624,243041.9263713970791
1655769600,2022-06-21 00:00:00,VAI/USDT,0.01046,0.01118,0.0101,0.01019,22392395.50078781,234696.344376520913
1655683200,2022-06-20 00:00:00,VAI/USDT,0.01013,0.01094,0.00971,0.01042,15534924.05893179,156743.0022271598979
1655596800,2022-06-19 00:00:00,VAI/USDT,0.00981,0.01121,0.00882,0.01013,19055478.22092957,185387.4370062068355
1655510400,2022-06-18 00:00:00,VAI/USDT,0.01081,0.01158,0.0083,0.00981,20877723.82162947,206671.4578917052268
1655424000,2022-06-17 00:00:00,VAI/USDT,0.01037,0.0129,0.01016,0.01095,29276385.71182382,319029.6885065421891
1655337600,2022-06-16 00:00:00,VAI/USDT,0.0113,0.0117,0.01003,0.01037,28451702.54184649,312792.4767513119406
1655251200,2022-06-15 00:00:00,VAI/USDT,0.0113,0.01215,0.00978,0.0113,27437464.65466333,298353.1296322828825
1655164800,2022-06-14 00:00:00,VAI/USDT,0.01099,0.01215,0.01043,0.0113,21911744.45493107,252339.9901688643169
1655078400,2022-06-13 00:00:00,VAI/USDT,0.01331,0.01647,0.01034,0.01098,23363281.46057562,283067.7764451040755
1654992000,2022-06-12 00:00:00,VAI/USDT,0.0141,0.01498,0.01253,0.01331,19358232.90238908,266037.2955356281805
1654905600,2022-06-11 00:00:00,VAI/USDT,0.01555,0.01675,0.01327,0.0141,21304966.71795083,317122.6171284118212
1654819200,2022-06-10 00:00:00,VAI/USDT,0.01685,0.01888,0.01555,0.01558,24812070.39072189,411655.6616225886698
1654732800,2022-06-09 00:00:00,VAI/USDT,0.01465,0.02089,0.01441,0.0169,24924457.09678318,411213.6896579029732
1654646400,2022-06-08 00:00:00,VAI/USDT,0.01536,0.01705,0.01434,0.01465,17947820.81096676,270982.6954096151761
1654560000,2022-06-07 00:00:00,VAI/USDT,0.01469,0.023,0.01301,0.01536,25738947.68004034,398805.1166997002304
1654473600,2022-06-06 00:00:00,VAI/USDT,0.01606,0.01628,0.0136,0.01469,22183223.57472343,329579.2644109563872
1654387200,2022-06-05 00:00:00,VAI/USDT,0.01782,0.02177,0.0155,0.01606,25168197.69174481,429826.4190886354257
1654300800,2022-06-04 00:00:00,VAI/USDT,0.02503,0.02714,0.0156,0.01786,23329597.62276446,444973.5534886691343
1654214400,2022-06-03 00:00:00,VAI/USDT,0.01222,0.035,0.01213,0.02503,39653962.03442608,791700.5875710130517
1654128000,2022-06-02 00:00:00,VAI/USDT,0.01152,0.014,0.01117,0.01222,23951672.7199078,285293.0013670384233
1654041600,2022-06-01 00:00:00,VAI/USDT,0.01285,0.01368,0.01064,0.0116,24056018.21893231,288498.3276555167018
1653955200,2022-05-31 00:00:00,VAI/USDT,0.01338,0.01449,0.01254,0.01285,13285935.07404255,179052.1279600511056
1653868800,2022-05-30 00:00:00,VAI/USDT,0.0126,0.015,0.01216,0.01338,21232704.11289987,279818.8258102023781
1653782400,2022-05-29 00:00:00,VAI/USDT,0.01478,0.0151,0.01212,0.01261,22418811.61218503,288871.5305701643661
1653696000,2022-05-28 00:00:00,VAI/USDT,0.01118,0.02418,0.01085,0.01483,31663078.15467334,468669.5295602644298
1653609600,2022-05-27 00:00:00,VAI/USDT,0.01222,0.01222,0.0107,0.01095,14959283.4578523,164130.7373849059148
1653523200,2022-05-26 00:00:00,VAI/USDT,0.01402,0.01412,0.012,0.01231,14576667.48991687,191335.6617783790001
1653436800,2022-05-25 00:00:00,VAI/USDT,0.01392,0.01661,0.0137,0.01402,15907427.79952051,233937.3807291918172
1653350400,2022-05-24 00:00:00,VAI/USDT,0.01451,0.01491,0.0138,0.01392,14894493.34308664,210122.7595892186924
1653264000,2022-05-23 00:00:00,VAI/USDT,0.01451,0.01599,0.01426,0.0145,18212376.5262805,271523.6173352450194
1653177600,2022-05-22 00:00:00,VAI/USDT,0.01497,0.01573,0.01415,0.01444,16971162.04613443,253130.8557596405137
1653091200,2022-05-21 00:00:00,VAI/USDT,0.01791,0.01847,0.01448,0.0148,11157837.03756204,176084.9863707363538
1653004800,2022-05-20 00:00:00,VAI/USDT,0.01533,0.02296,0.01365,0.01857,22190382.66026158,360086.7061724504051
1652918400,2022-05-19 00:00:00,VAI/USDT,0.01275,0.0198,0.012,0.01502,24851517.75686071,342800.1822515521973
1652832000,2022-05-18 00:00:00,VAI/USDT,0.01382,0.01394,0.01252,0.01288,12911450.42890568,173590.5786522321906
1652745600,2022-05-17 00:00:00,VAI/USDT,0.0138,0.01636,0.01302,0.01363,21398793.11913594,309577.3388884019891
1652659200,2022-05-16 00:00:00,VAI/USDT,0.0141,0.01475,0.01256,0.01383,21141216.74616994,284668.3812371827456
1652572800,2022-05-15 00:00:00,VAI/USDT,0.01201,0.01499,0.01179,0.01424,26690916.86729625,353345.3504699403298
1652486400,2022-05-14 00:00:00,VAI/USDT,0.01301,0.01384,0.01083,0.012,20671057.90577627,251186.0446146727559
1652400000,2022-05-13 00:00:00,VAI/USDT,0.01047,0.01499,0.00994,0.01302,21857887.89969791,272231.7193622649366
1652313600,2022-05-12 00:00:00,VAI/USDT,0.01248,0.01687,0.00899,0.01064,16997935.55862645,194691.6931590500167
1652227200,2022-05-11 00:00:00,VAI/USDT,0.02638,0.02659,0.01178,0.01268,11698176.10252051,229632.1428917945888
1652140800,2022-05-10 00:00:00,VAI/USDT,0.02516,0.03036,0.02314,0.02652,11287872.35682794,306274.8725448103881
1652054400,2022-05-09 00:00:00,VAI/USDT,0.02801,0.03689,0.02494,0.02527,12540126.33848638,351212.6004373617044
1651968000,2022-05-08 00:00:00,VAI/USDT,0.03002,0.03069,0.02608,0.02801,12877200.19506524,368820.7650070025535
1651881600,2022-05-07 00:00:00,VAI/USDT,0.03184,0.045,0.02904,0.03032,15683715.86028167,513779.2306800073495
1651795200,2022-05-06 00:00:00,VAI/USDT,0.03325,0.03897,0.03012,0.03222,13743414.82317595,447133.9310412386623
1651708800,2022-05-05 00:00:00,VAI/USDT,0.02834,0.05499,0.0275,0.03306,32973765.00874883,1258503.4858137536786
1651622400,2022-05-04 00:00:00,VAI/USDT,0.02542,0.03093,0.02511,0.02834,13984017.22825367,371594.702285866588
1651536000,2022-05-03 00:00:00,VAI/USDT,0.02535,0.03332,0.0234,0.02559,13768021.30473831,359629.2639096533328
1651449600,2022-05-02 00:00:00,VAI/USDT,0.02531,0.02687,0.0243,0.02513,9797019.93557585,250634.8052719174848
1651363200,2022-05-01 00:00:00,VAI/USDT,0.02521,0.02872,0.02265,0.02531,10435314.00588687,272707.3639900870463
1651276800,2022-04-30 00:00:00,VAI/USDT,0.03351,0.03397,0.02369,0.0252,7694092.89180898,235735.6350917628245
1651190400,2022-04-29 00:00:00,VAI/USDT,0.03737,0.03783,0.03285,0.03297,7496186.52589277,270055.0797327395324
1651104000,2022-04-28 00:00:00,VAI/USDT,0.03708,0.03924,0.03555,0.03737,7198947.86184872,272183.6912573038264
1651017600,2022-04-27 00:00:00,VAI/USDT,0.04051,0.04184,0.03527,0.03708,8147794.00809737,323546.9328184695964
1650931200,2022-04-26 00:00:00,VAI/USDT,0.04544,0.04704,0.04047,0.04047,8238329.80229469,361298.5928749043102
1650844800,2022-04-25 00:00:00,VAI/USDT,0.047,0.055,0.04442,0.04544,10584141.91950655,506366.4328066143751
1650758400,2022-04-24 00:00:00,VAI/USDT,0.04459,0.067,0.042,0.047,15628832.63138253,768783.4127921256199
1650672000,2022-04-23 00:00:00,VAI/USDT,0.04437,0.04538,0.04332,0.04459,8095868.76222929,357919.3168338409856
1650585600,2022-04-22 00:00:00,VAI/USDT,0.04757,0.04954,0.04383,0.04437,7961638.81961443,367835.3743777676666
1650499200,2022-04-21 00:00:00,VAI/USDT,0.04748,0.05398,0.04609,0.04757,8804651.14358876,431619.7293343418924
1650412800,2022-04-20 00:00:00,VAI/USDT,0.04617,0.05651,0.04538,0.04801,10275787.27394209,511069.4476739144065
1650326400,2022-04-19 00:00:00,VAI/USDT,0.04377,0.04943,0.04316,0.04617,8337118.38908814,378781.3148442448885
1650240000,2022-04-18 00:00:00,VAI/USDT,0.04341,0.04633,0.04037,0.04377,8330563.35079898,354652.4211966097462
1650153600,2022-04-17 00:00:00,VAI/USDT,0.04302,0.04435,0.04174,0.04341,8032984.86610984,347805.4503264069779
1650067200,2022-04-16 00:00:00,VAI/USDT,0.04436,0.04606,0.04237,0.04302,8227425.9519999,363557.7602502785596
1649980800,2022-04-15 00:00:00,VAI/USDT,0.04259,0.04664,0.0415,0.04482,8360387.61952312,366553.042740609583
1649894400,2022-04-14 00:00:00,VAI/USDT,0.04323,0.04339,0.04093,0.04259,8483548.97497419,360658.0030960681265
1649808000,2022-04-13 00:00:00,VAI/USDT,0.04455,0.04489,0.04041,0.04323,8522334.85456414,368605.6926108258101
1649721600,2022-04-12 00:00:00,VAI/USDT,0.04262,0.0455,0.04045,0.04451,5453922.02687342,238357.1536481340769
1649635200,2022-04-11 00:00:00,VAI/USDT,0.04842,0.053,0.04149,0.04334,6504664.86311183,307959.5006304405169
1649548800,2022-04-10 00:00:00,VAI/USDT,0.04642,0.05117,0.04458,0.04842,6145097.11410327,285237.2808190753921
1649462400,2022-04-09 00:00:00,VAI/USDT,0.04458,0.04732,0.044,0.0466,4423193.93810174,203253.1547895739979
1649376000,2022-04-08 00:00:00,VAI/USDT,0.04809,0.05165,0.044,0.04458,5751183.09772132,281480.0362836702672
1649289600,2022-04-07 00:00:00,VAI/USDT,0.05147,0.05271,0.04601,0.04809,6326932.73141258,312518.8751873793386
1649203200,2022-04-06 00:00:00,VAI/USDT,0.05567,0.05939,0.05001,0.05186,6370321.54241119,349339.2578667559511
1649116800,2022-04-05 00:00:00,VAI/USDT,0.05791,0.06196,0.05532,0.05567,3837109.05237612,221652.6700841831882
1649030400,2022-04-04 00:00:00,VAI/USDT,0.06133,0.06194,0.05691,0.05791,2516502.66933709,148013.8514110230531
1648944000,2022-04-03 00:00:00,VAI/USDT,0.06334,0.06999,0.05689,0.06133,3600754.8382687,225156.7692574550621
1648857600,2022-04-02 00:00:00,VAI/USDT,0.06816,0.06992,0.06,0.06334,2736429.09592471,180820.3345742560757
1648771200,2022-04-01 00:00:00,VAI/USDT,0.06156,0.07198,0.057,0.06816,4754789.51429121,300498.5591866216177
1648684800,2022-03-31 00:00:00,VAI/USDT,0.07013,0.07197,0.057,0.06156,3676060.78463182,236600.6350066543105
1648598400,2022-03-30 00:00:00,VAI/USDT,0.0685,0.08,0.0553,0.07,4573892.80368897,312284.0345578439827
1648512000,2022-03-29 00:00:00,VAI/USDT,0.077,0.12811,0.0515,0.06861,12565795.40062693,1078571.1780119696758
1648425600,2022-03-28 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1648339200,2022-03-27 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1648252800,2022-03-26 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1648166400,2022-03-25 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1648080000,2022-03-24 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1647993600,2022-03-23 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1647907200,2022-03-22 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1647820800,2022-03-21 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1647734400,2022-03-20 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1647648000,2022-03-19 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1647561600,2022-03-18 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1647475200,2022-03-17 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1647388800,2022-03-16 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1647302400,2022-03-15 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1647216000,2022-03-14 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1647129600,2022-03-13 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1647043200,2022-03-12 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1646956800,2022-03-11 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1646870400,2022-03-10 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1646784000,2022-03-09 00:00:00,VAI/USDT,0.05627,0.05627,0.05627,0.05627,0,0
1646697600,2022-03-08 00:00:00,VAI/USDT,0.05519,0.05774,0.0545,0.05627,281041.98674201,15810.3837598924898
1646611200,2022-03-07 00:00:00,VAI/USDT,0.0517,0.0585,0.049,0.05519,1520546.55406299,79801.39553086001
1646524800,2022-03-06 00:00:00,VAI/USDT,0.04656,0.06,0.0461,0.05171,2991994.34024346,160675.242589483227
1646438400,2022-03-05 00:00:00,VAI/USDT,0.0474,0.0484,0.04024,0.04656,650579.75429439,29218.7799016129814
1646352000,2022-03-04 00:00:00,VAI/USDT,0.0527,0.0527,0.0467,0.0474,639860.92395527,31530.5591879092649
1646265600,2022-03-03 00:00:00,VAI/USDT,0.058,0.0584,0.0519,0.0528,288391.18175794,15665.614096876511
1646179200,2022-03-02 00:00:00,VAI/USDT,0.0599,0.0599,0.0537,0.058,574150.99018235,32462.9076246171
1646092800,2022-03-01 00:00:00,VAI/USDT,0.0572,0.0648,0.0568,0.06,813030.92153901,48414.41595609878
1646006400,2022-02-28 00:00:00,VAI/USDT,0.048,0.0696,0.0477,0.0573,2644808.14709214,155804.350310007168
1645920000,2022-02-27 00:00:00,VAI/USDT,0.0523,0.0588,0.0441,0.048,1137275.80577635,59005.858164412618
1645833600,2022-02-26 00:00:00,VAI/USDT,0.0509,0.0545,0.045,0.0523,1430453.51530674,73671.632518670314
1645747200,2022-02-25 00:00:00,VAI/USDT,0.0489,0.0514,0.0464,0.0508,588737.92009336,28238.55905312496
1645660800,2022-02-24 00:00:00,VAI/USDT,0.0514,0.0516,0.043,0.0492,820662.61990379,37276.912291529321
1645574400,2022-02-23 00:00:00,VAI/USDT,0.057,0.0583,0.0514,0.0514,618747.71887706,33772.528870097598
1645488000,2022-02-22 00:00:00,VAI/USDT,0.0592,0.06,0.0488,0.057,4452562.08370082,236703.312440388373
1645401600,2022-02-21 00:00:00,VAI/USDT,0.0584,0.0765,0.0555,0.0593,1553869.76593038,102506.42328920433
1645315200,2022-02-20 00:00:00,VAI/USDT,0.0674,0.068,0.0517,0.0584,716618.62241337,41573.893785787095
1645228800,2022-02-19 00:00:00,VAI/USDT,0.0671,0.069,0.0658,0.0674,243583.85626575,16398.991308151399
1645142400,2022-02-18 00:00:00,VAI/USDT,0.0688,0.0708,0.0672,0.0674,140429.43979091,9709.940412898293
1645056000,2022-02-17 00:00:00,VAI/USDT,0.0769,0.0784,0.0667,0.0689,831896.50156158,60099.64575351235
1644969600,2022-02-16 00:00:00,VAI/USDT,0.0766,0.085,0.0752,0.077,754662.83831355,59097.634322701288
1644883200,2022-02-15 00:00:00,VAI/USDT,0.0754,0.0847,0.0744,0.0762,991725.18328783,78418.959904811071
1644796800,2022-02-14 00:00:00,VAI/USDT,0.0768,0.0783,0.0713,0.0757,687418.39641062,51507.61997235589
1644710400,2022-02-13 00:00:00,VAI/USDT,0.0757,0.0776,0.075,0.0769,305093.76079967,23139.325536463734
1644624000,2022-02-12 00:00:00,VAI/USDT,0.0751,0.0781,0.075,0.0758,226268.58696296,17149.123910879894
1644537600,2022-02-11 00:00:00,VAI/USDT,0.0775,0.0858,0.075,0.0751,883209.7175995,70609.337647492673
1644451200,2022-02-10 00:00:00,VAI/USDT,0.0815,0.0821,0.0739,0.0775,706442.48431229,54558.454779836169
1644364800,2022-02-09 00:00:00,VAI/USDT,0.0786,0.0833,0.076,0.0815,762225.59234322,60247.50186465489
1644278400,2022-02-08 00:00:00,VAI/USDT,0.085,0.086,0.0743,0.0785,889954.41244982,71576.147089954424
1644192000,2022-02-07 00:00:00,VAI/USDT,0.084,0.088,0.083,0.085,1741456.83372906,148751.508846100212
1644105600,2022-02-06 00:00:00,VAI/USDT,0.081,0.13,0.0749,0.0843,5833650.49846655,507195.922361377564
1644019200,2022-02-05 00:00:00,VAI/USDT,0.0814,0.084,0.0749,0.0806,1117035.33279484,88504.728501445073
1643932800,2022-02-04 00:00:00,VAI/USDT,0.0737,0.0984,0.0702,0.0818,2254922.69529359,178173.109053657785
1643846400,2022-02-03 00:00:00,VAI/USDT,0.079,0.0821,0.0724,0.0737,735990.48204204,56039.84464156506
