https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FET,Volume EUR
1656806400,2022-07-03 00:00:00,FET/EUR,0.06932,0.07450,0.06932,0.07450,23596.10197800,1757.909597361
1656720000,2022-07-02 00:00:00,FET/EUR,0.07130,0.07691,0.06977,0.07365,247376.33433698,18219.267023918575
1656633600,2022-07-01 00:00:00,FET/EUR,0.07068,0.07349,0.07066,0.07177,186101.22532514,13356.484941585297
1656547200,2022-06-30 00:00:00,FET/EUR,0.06812,0.07011,0.06670,0.07011,50556.27238742,3544.5002570820166
1656460800,2022-06-29 00:00:00,FET/EUR,0.07012,0.07526,0.06921,0.07483,210754.01478001,15770.722925988148
1656374400,2022-06-28 00:00:00,FET/EUR,0.07844,0.08047,0.07181,0.07223,51370.32108747,3710.478292147958
1656288000,2022-06-27 00:00:00,FET/EUR,0.07918,0.08058,0.06920,0.07776,380191.62772257,29563.70097170704
1656201600,2022-06-26 00:00:00,FET/EUR,0.08799,0.09016,0.07921,0.07921,369338.24520942,29255.282403038156
1656115200,2022-06-25 00:00:00,FET/EUR,0.08610,0.08989,0.08233,0.08542,58797.13059207,5022.450895174619
1656028800,2022-06-24 00:00:00,FET/EUR,0.07787,0.08520,0.07787,0.08520,64192.63074379,5469.2121393709085
1655942400,2022-06-23 00:00:00,FET/EUR,0.07800,0.07922,0.07580,0.07922,31743.30688079,2514.704771096184
1655856000,2022-06-22 00:00:00,FET/EUR,0.07601,0.08259,0.07601,0.07730,193071.76948884,14924.44778148733
1655769600,2022-06-21 00:00:00,FET/EUR,0.07860,0.08780,0.07714,0.07714,26550.39547639,2048.0975070487248
1655683200,2022-06-20 00:00:00,FET/EUR,0.07279,0.07757,0.07098,0.07458,66194.60194408,4936.793412989486
1655596800,2022-06-19 00:00:00,FET/EUR,0.07009,0.07549,0.06871,0.07549,43753.62316390,3302.9610126428115
1655510400,2022-06-18 00:00:00,FET/EUR,0.07947,0.08138,0.06410,0.07080,90390.86189968,6399.673022497344
1655424000,2022-06-17 00:00:00,FET/EUR,0.07982,0.08842,0.07598,0.07598,67596.70359417,5135.997539085037
1655337600,2022-06-16 00:00:00,FET/EUR,0.09880,0.10143,0.07779,0.07779,108887.16113413,8470.332264623972
1655251200,2022-06-15 00:00:00,FET/EUR,0.10447,0.11421,0.08325,0.10271,243373.93411016,24996.93677245453
1655164800,2022-06-14 00:00:00,FET/EUR,0.10439,0.10841,0.10029,0.10474,97370.26213625,10198.561256150826
1655078400,2022-06-13 00:00:00,FET/EUR,0.10722,0.11177,0.09867,0.10483,129672.36567614,13593.554093829758
1654992000,2022-06-12 00:00:00,FET/EUR,0.12767,0.13016,0.11099,0.11099,138508.17464190,15373.022303504482
1654905600,2022-06-11 00:00:00,FET/EUR,0.13825,0.14104,0.12950,0.13024,9937.92619182,1294.3155072226368
1654819200,2022-06-10 00:00:00,FET/EUR,0.14427,0.16305,0.14040,0.14040,53019.86198965,7443.988623346861
1654732800,2022-06-09 00:00:00,FET/EUR,0.14037,0.15645,0.14037,0.14738,73805.70296445,10877.484502900641
1654646400,2022-06-08 00:00:00,FET/EUR,0.14301,0.16152,0.14123,0.14342,33170.89092742,4757.3691768105755
1654560000,2022-06-07 00:00:00,FET/EUR,0.13144,0.15199,0.13100,0.14502,127264.80306304,18455.941740202063
1654473600,2022-06-06 00:00:00,FET/EUR,0.14292,0.14647,0.14026,0.14053,10264.85250201,1442.5197221074652
1654387200,2022-06-05 00:00:00,FET/EUR,0.14238,0.14238,0.13565,0.14068,12334.87960763,1735.2708632013885
1654300800,2022-06-04 00:00:00,FET/EUR,0.14255,0.14309,0.13988,0.14309,55217.82570373,7901.118679946725
1654214400,2022-06-03 00:00:00,FET/EUR,0.15174,0.15546,0.14236,0.14988,15321.81178016,2296.433149610381
1654128000,2022-06-02 00:00:00,FET/EUR,0.14252,0.15225,0.14252,0.15225,33212.69412539,5056.632680590627
1654041600,2022-06-01 00:00:00,FET/EUR,0.15762,0.16155,0.14500,0.14500,22240.05977181,3224.8086669124496
1653955200,2022-05-31 00:00:00,FET/EUR,0.15512,0.16036,0.15366,0.15815,56559.94414885,8944.955167140628
1653868800,2022-05-30 00:00:00,FET/EUR,0.15196,0.15971,0.15196,0.15550,31253.02026878,4859.84465179529
1653782400,2022-05-29 00:00:00,FET/EUR,0.14652,0.16839,0.14558,0.14716,65943.84421418,9704.29611455873
1653696000,2022-05-28 00:00:00,FET/EUR,0.13012,0.16490,0.13012,0.14887,84527.49428688,12583.608074487825
1653609600,2022-05-27 00:00:00,FET/EUR,0.13397,0.13647,0.12691,0.13009,40011.29675897,5205.069595374408
1653523200,2022-05-26 00:00:00,FET/EUR,0.14149,0.14149,0.13145,0.13682,73859.45655448,10105.450845783953
1653436800,2022-05-25 00:00:00,FET/EUR,0.15212,0.15212,0.14899,0.15101,64486.58820250,9738.119684459525
1653350400,2022-05-24 00:00:00,FET/EUR,0.15610,0.15759,0.14468,0.14720,80373.37438434,11830.960709374847
1653264000,2022-05-23 00:00:00,FET/EUR,0.16507,0.16847,0.15433,0.15433,60241.68718538,9297.099583319694
1653177600,2022-05-22 00:00:00,FET/EUR,0.16053,0.16570,0.16010,0.16033,34898.31987308,5595.247625250916
1653091200,2022-05-21 00:00:00,FET/EUR,0.15832,0.16352,0.15727,0.16022,19697.50004646,3155.9334574438217
1653004800,2022-05-20 00:00:00,FET/EUR,0.16676,0.16933,0.15850,0.15863,19437.32539658,3083.342927659485
1652918400,2022-05-19 00:00:00,FET/EUR,0.16055,0.17102,0.15640,0.16824,73896.52663064,12432.351640338873
1652832000,2022-05-18 00:00:00,FET/EUR,0.17967,0.17967,0.16121,0.16571,48765.75949241,8080.974005487261
1652745600,2022-05-17 00:00:00,FET/EUR,0.17681,0.18948,0.17000,0.18049,31134.96620631,5619.550050576892
1652659200,2022-05-16 00:00:00,FET/EUR,0.16659,0.17639,0.16154,0.17639,43661.72336870,7701.4913850049925
1652572800,2022-05-15 00:00:00,FET/EUR,0.16586,0.17445,0.16354,0.16876,18232.03776066,3076.838692488982
1652486400,2022-05-14 00:00:00,FET/EUR,0.15467,0.17717,0.14000,0.16621,67664.21497162,11246.469170432958
1652400000,2022-05-13 00:00:00,FET/EUR,0.15080,0.18375,0.15080,0.16123,133628.96402973,21544.99787051337
1652313600,2022-05-12 00:00:00,FET/EUR,0.14700,0.15080,0.10000,0.13844,34154.89017861,4728.402996326769
1652227200,2022-05-11 00:00:00,FET/EUR,0.18684,0.19087,0.08471,0.12647,575089.66009091,72731.58931169739
1652140800,2022-05-10 00:00:00,FET/EUR,0.17988,0.21000,0.17988,0.18599,158316.43176609,29445.27314417508
1652054400,2022-05-09 00:00:00,FET/EUR,0.23359,0.23359,0.18665,0.18665,161717.04256875,30184.48599545719
1651968000,2022-05-08 00:00:00,FET/EUR,0.24323,0.24554,0.22985,0.23106,25391.25102624,5866.902462123014
1651881600,2022-05-07 00:00:00,FET/EUR,0.24143,0.25444,0.23755,0.24386,76928.51893999,18759.78862870596
1651795200,2022-05-06 00:00:00,FET/EUR,0.25264,0.25453,0.24067,0.24651,72141.19491452,17783.525958378326
1651708800,2022-05-05 00:00:00,FET/EUR,0.27426,0.27775,0.24527,0.25313,76031.90640661,19245.95646870519
1651622400,2022-05-04 00:00:00,FET/EUR,0.25796,0.29400,0.25712,0.27171,388862.12847909,105657.72892905354
1651536000,2022-05-03 00:00:00,FET/EUR,0.25014,0.28112,0.24945,0.25535,128156.09571395,32724.659040557133
1651449600,2022-05-02 00:00:00,FET/EUR,0.25719,0.26250,0.24746,0.24746,17583.34140126,4351.1736631558
1651363200,2022-05-01 00:00:00,FET/EUR,0.24000,0.25934,0.24000,0.25712,35195.33122120,9049.423563594944
1651276800,2022-04-30 00:00:00,FET/EUR,0.26786,0.26786,0.24694,0.24694,23789.58915739,5874.601146525886
1651190400,2022-04-29 00:00:00,FET/EUR,0.28897,0.28897,0.26722,0.27026,69377.60584647,18749.991756066982
1651104000,2022-04-28 00:00:00,FET/EUR,0.29602,0.30440,0.28840,0.29449,65989.29563887,19433.187672690823
1651017600,2022-04-27 00:00:00,FET/EUR,0.28391,0.31563,0.28391,0.29720,128796.38312136,38278.2850636682
1650931200,2022-04-26 00:00:00,FET/EUR,0.31714,0.31842,0.28811,0.28828,57699.77083787,16633.68993714116
1650844800,2022-04-25 00:00:00,FET/EUR,0.32094,0.32531,0.30201,0.31359,170102.64695102,53342.48905737036
1650758400,2022-04-24 00:00:00,FET/EUR,0.29865,0.33097,0.29865,0.31710,84105.36585759,26669.81151344179
1650672000,2022-04-23 00:00:00,FET/EUR,0.29720,0.30879,0.29540,0.30070,42668.95281689,12830.554112038824
1650585600,2022-04-22 00:00:00,FET/EUR,0.30065,0.30565,0.29471,0.29969,37670.23475550,11289.392653875795
1650499200,2022-04-21 00:00:00,FET/EUR,0.31029,0.31844,0.29949,0.29949,68085.26956738,20390.857382734637
1650412800,2022-04-20 00:00:00,FET/EUR,0.31989,0.32536,0.30703,0.31230,126846.19507372,39614.06672152276
1650326400,2022-04-19 00:00:00,FET/EUR,0.31839,0.32636,0.31358,0.32302,89181.61576193,28807.445523418628
1650240000,2022-04-18 00:00:00,FET/EUR,0.30522,0.32065,0.28827,0.31846,164448.83460203,52370.375867362476
1650153600,2022-04-17 00:00:00,FET/EUR,0.30864,0.32450,0.29765,0.32450,108294.42426940,35141.5406754203
1650067200,2022-04-16 00:00:00,FET/EUR,0.30898,0.31325,0.30562,0.31325,71198.93492840,22303.066366321298
1649980800,2022-04-15 00:00:00,FET/EUR,0.30652,0.31432,0.30467,0.30942,67882.20888385,21004.113072840868
1649894400,2022-04-14 00:00:00,FET/EUR,0.32222,0.32581,0.30499,0.30750,168570.00465766,51835.27643223045
1649808000,2022-04-13 00:00:00,FET/EUR,0.31599,0.33865,0.31599,0.32326,63889.92033450,20653.055647330468
1649721600,2022-04-12 00:00:00,FET/EUR,0.30993,0.33508,0.30703,0.31794,110166.26801951,35026.263254123005
1649635200,2022-04-11 00:00:00,FET/EUR,0.34621,0.34621,0.31000,0.31000,123248.51783397,38207.0405285307
1649548800,2022-04-10 00:00:00,FET/EUR,0.37340,0.37340,0.34500,0.34500,62546.18083261,21578.43238725045
1649462400,2022-04-09 00:00:00,FET/EUR,0.37718,0.38113,0.36200,0.36586,26598.31805596,9731.260643953527
1649376000,2022-04-08 00:00:00,FET/EUR,0.41059,0.42732,0.37734,0.37925,169662.22668823,64344.39947151123
1649289600,2022-04-07 00:00:00,FET/EUR,0.40578,0.42625,0.39817,0.41584,110025.85213670,45753.15035252533
1649203200,2022-04-06 00:00:00,FET/EUR,0.46747,0.46747,0.40650,0.40868,165432.97973401,67609.1501576952
1649116800,2022-04-05 00:00:00,FET/EUR,0.43656,0.49024,0.43656,0.46916,224882.11358133,105505.69240781678
1649030400,2022-04-04 00:00:00,FET/EUR,0.42314,0.43966,0.41131,0.43966,151116.02753964,66439.67266807811
1648944000,2022-04-03 00:00:00,FET/EUR,0.42798,0.42915,0.41838,0.42812,40527.96384132,17350.831879745918
1648857600,2022-04-02 00:00:00,FET/EUR,0.43866,0.44103,0.41953,0.41953,62418.62374287,26186.48521884625
1648771200,2022-04-01 00:00:00,FET/EUR,0.41667,0.44185,0.39093,0.43145,130179.25173943,56165.838162977074
1648684800,2022-03-31 00:00:00,FET/EUR,0.42581,0.43300,0.39905,0.41256,161357.22231834,66569.53563965435
1648598400,2022-03-30 00:00:00,FET/EUR,0.42353,0.43089,0.40800,0.42500,75482.37057814,32080.007495709502
1648512000,2022-03-29 00:00:00,FET/EUR,0.40010,0.44700,0.40010,0.42046,191989.57460804,80723.9365396965
1648425600,2022-03-28 00:00:00,FET/EUR,0.40678,0.42200,0.39500,0.39500,169613.10700158,66997.17726562411
