https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WBTC,Volume USD
1663542000,2022-09-18 23:00:00,WBTC/USD,19355.2,19355.2,19355.2,19355.2,0.000891,17.2454832
1663092000,2022-09-13 18:00:00,WBTC/USD,20769.2,20769.2,20749.2,20749.2,0.00076,15.769392000000002
1663084800,2022-09-13 16:00:00,WBTC/USD,20961.6,20961.6,20961.5,20961.5,0.005809,121.7653535
1663081200,2022-09-13 15:00:00,WBTC/USD,21579.2,21579.2,21579.2,21579.2,0.00038,8.200096
1663056000,2022-09-13 08:00:00,WBTC/USD,22151.2,22151.2,22151.2,22151.2,0.000435,9.635772000000001
1663048800,2022-09-13 06:00:00,WBTC/USD,22300.0,22464.0,22300.0,22464.0,0.000379,8.513856
1663016400,2022-09-12 21:00:00,WBTC/USD,21940.0,21940.0,21940.0,21940.0,0.002635,57.8119
1662984000,2022-09-12 12:00:00,WBTC/USD,21950.1,21950.1,21950.1,21950.1,0.00038,8.341038
1662944400,2022-09-12 01:00:00,WBTC/USD,21885.0,22300.0,21885.0,22299.9,0.005158,115.02288420000001
1662940800,2022-09-12 00:00:00,WBTC/USD,21800.0,21800.0,21800.0,21800.0,0.000379,8.2622
1662937200,2022-09-11 23:00:00,WBTC/USD,21800.0,21803.3,21800.0,21803.3,0.003552,77.4453216
1662814800,2022-09-10 13:00:00,WBTC/USD,21579.2,21579.2,21579.2,21579.2,0.00038,8.200096
1662786000,2022-09-10 05:00:00,WBTC/USD,21600.0,21600.0,21600.0,21600.0,0.00038,8.208
1662717600,2022-09-09 10:00:00,WBTC/USD,20961.5,20996.9,20961.5,20996.9,0.001154,24.230422600000004
1662710400,2022-09-09 08:00:00,WBTC/USD,20769.2,20769.2,20769.2,20769.2,0.00038,7.892296000000001
1662706800,2022-09-09 07:00:00,WBTC/USD,20400.0,20769.2,20400.0,20769.2,0.000473,9.8238316
1662696000,2022-09-09 04:00:00,WBTC/USD,19970.4,20400.0,19970.4,20400.0,0.006045,123.318
1662645600,2022-09-08 14:00:00,WBTC/USD,18697.6,18697.6,18697.6,18697.6,0.009847,184.11526719999998
1662483600,2022-09-06 17:00:00,WBTC/USD,19380.1,19380.1,19202.3,19202.3,0.00076,14.593748
1662015600,2022-09-01 07:00:00,WBTC/USD,19970.4,19970.4,19970.4,19970.4,0.00038,7.588752000000001
1661929200,2022-08-31 07:00:00,WBTC/USD,20849.9,20849.9,20849.9,20849.9,0.001035,21.5796465
1661868000,2022-08-30 14:00:00,WBTC/USD,20155.3,20155.3,19970.4,19970.4,0.000758,15.1375632
1661846400,2022-08-30 08:00:00,WBTC/USD,20849.9,20849.9,20849.9,20849.9,0.000373,7.777012700000001
1661590800,2022-08-27 09:00:00,WBTC/USD,20003.1,20003.1,20003.1,20003.1,0.00109,21.803379
1661583600,2022-08-27 07:00:00,WBTC/USD,21100.0,21399.9,21100.0,21399.9,0.00165,35.309835
1661562000,2022-08-27 01:00:00,WBTC/USD,20961.5,20961.5,20155.4,20155.4,0.003434,69.21364360000001
1661558400,2022-08-27 00:00:00,WBTC/USD,21600.0,23734.7,21600.0,23734.7,0.002674,63.466587800000006
1661536800,2022-08-26 18:00:00,WBTC/USD,21600.0,21600.0,21600.0,21600.0,0.00038,8.208
1661529600,2022-08-26 16:00:00,WBTC/USD,20769.3,20769.3,20769.2,20769.2,0.002596,53.916843199999995
1661526000,2022-08-26 15:00:00,WBTC/USD,20961.5,20961.5,20961.5,20961.5,0.00038,7.96537
1661518800,2022-08-26 13:00:00,WBTC/USD,21800.0,21800.0,21800.0,21800.0,0.00038,8.284
1661382000,2022-08-24 23:00:00,WBTC/USD,21579.2,21579.2,21556.1,21556.1,0.000769,16.5766409
1661378400,2022-08-24 22:00:00,WBTC/USD,20923.4,20923.4,20923.4,20923.4,0.004881,102.12711540000001
1661360400,2022-08-24 17:00:00,WBTC/USD,22442.4,22442.4,22442.4,22442.4,0.00038,8.528112
1661356800,2022-08-24 16:00:00,WBTC/USD,21800.0,21800.0,21800.0,21800.0,0.000379,8.2622
1661317200,2022-08-24 05:00:00,WBTC/USD,21740.5,21740.5,21740.5,21740.5,0.000774,16.827147
1661310000,2022-08-24 03:00:00,WBTC/USD,20844.5,20844.5,20844.5,20844.5,0.000883,18.405693499999998
1660960800,2022-08-20 02:00:00,WBTC/USD,21799.9,21799.9,21799.9,21799.9,0.000382,8.327561800000002
1660950000,2022-08-19 23:00:00,WBTC/USD,20961.5,20961.5,20961.5,20961.5,0.00038,7.96537
1660910400,2022-08-19 12:00:00,WBTC/USD,21579.2,21800.0,21579.2,21800.0,0.00114,24.852
1660906800,2022-08-19 11:00:00,WBTC/USD,21800.0,21800.0,21579.2,21579.2,0.000783,16.8965136
1660896000,2022-08-19 08:00:00,WBTC/USD,21944.0,21944.0,21800.0,21800.0,0.00038,8.284
1660888800,2022-08-19 06:00:00,WBTC/USD,22152.0,22152.0,21944.0,21944.0,0.004157,91.221208
1660564800,2022-08-15 12:00:00,WBTC/USD,22752.5,22752.5,22752.5,22752.5,0.002,45.505
1660510800,2022-08-14 21:00:00,WBTC/USD,25226.5,25226.5,25226.5,25226.5,0.002,50.453
1660388400,2022-08-13 11:00:00,WBTC/USD,23789.2,23789.2,23789.2,23789.2,0.001162,27.643050400000003
