https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume LBP,Volume USDT
1657929600,2022-07-16 00:00:00,LBP/USDT,0.002392,0.002442,0.002029,0.002119,37990086.852,82194.882537403
1657843200,2022-07-15 00:00:00,LBP/USDT,0.001967,0.002777,0.001967,0.002392,104036986.4239,250646.8746304087
1657756800,2022-07-14 00:00:00,LBP/USDT,0.002006,0.0024,0.0019,0.001976,92521712.4097,196039.9366126905
1657670400,2022-07-13 00:00:00,LBP/USDT,0.002077,0.002089,0.001842,0.002006,39077915.2216,76859.2845342148
1657584000,2022-07-12 00:00:00,LBP/USDT,0.002262,0.0028,0.001969,0.002078,150539208.2227065,335735.6883473239805
1657497600,2022-07-11 00:00:00,LBP/USDT,0.002,0.0025,0.00181,0.002263,84187377.9863,181351.2467516706
1657411200,2022-07-10 00:00:00,LBP/USDT,0.00217,0.002475,0.001811,0.002,65437148.4832,138226.4573545592
1657324800,2022-07-09 00:00:00,LBP/USDT,0.00235,0.00268,0.0021,0.002171,76651658.69833587,177271.04556385381741
1657238400,2022-07-08 00:00:00,LBP/USDT,0.002264,0.002801,0.002052,0.002341,150186934.6338,358185.1079625843
1657152000,2022-07-07 00:00:00,LBP/USDT,0.003039,0.003598,0.002061,0.002262,244083162.31539056,659358.32277180543076
1657065600,2022-07-06 00:00:00,LBP/USDT,0.001039,0.0055,0.001039,0.003037,951744786.43268927,3043659.57044601867362
1656979200,2022-07-05 00:00:00,LBP/USDT,0.001109,0.001483,0.001002,0.00104,78913832.32595381,94949.04218209718866
1656892800,2022-07-04 00:00:00,LBP/USDT,0.001162,0.001275,0.001058,0.001109,22350771.57264817,25760.30105819145402
1656806400,2022-07-03 00:00:00,LBP/USDT,0.001346,0.001842,0.00108,0.001158,60453889.02729427,92799.50993841121659
1656720000,2022-07-02 00:00:00,LBP/USDT,0.001427,0.00143,0.001288,0.001347,9716658.39754499,13129.96910940339683
1656633600,2022-07-01 00:00:00,LBP/USDT,0.001482,0.001482,0.001422,0.001425,776299.65611921,1115.76595551736287
1656547200,2022-06-30 00:00:00,LBP/USDT,0.00154,0.001543,0.001412,0.001482,5021508.8647371,7346.95548974106331
1656460800,2022-06-29 00:00:00,LBP/USDT,0.001616,0.001642,0.00154,0.001541,2415339.01742459,3841.01526543881548
1656374400,2022-06-28 00:00:00,LBP/USDT,0.001652,0.001657,0.001608,0.001616,2723949.49534905,4450.49393320876448
1656288000,2022-06-27 00:00:00,LBP/USDT,0.00175,0.001795,0.001609,0.001652,6638075.21141335,11505.5725451877971
1656201600,2022-06-26 00:00:00,LBP/USDT,0.001789,0.001819,0.00175,0.00175,3218131.78027418,5708.52633291703609
1656115200,2022-06-25 00:00:00,LBP/USDT,0.00188,0.001899,0.001768,0.001795,3366048.27111804,6204.81240794956405
1656028800,2022-06-24 00:00:00,LBP/USDT,0.001869,0.001881,0.001827,0.00187,2170231.73087465,4018.63376877199267
1655942400,2022-06-23 00:00:00,LBP/USDT,0.001839,0.001906,0.001834,0.001869,3079362.37511112,5773.82046082153728
1655856000,2022-06-22 00:00:00,LBP/USDT,0.001847,0.001847,0.001806,0.001839,2295518.48204092,4194.6248202877901
1655769600,2022-06-21 00:00:00,LBP/USDT,0.001852,0.00205,0.001792,0.001847,5752615.4442401,10970.97855380104565
1655683200,2022-06-20 00:00:00,LBP/USDT,0.001806,0.00245,0.001515,0.001852,28118578.20099859,53604.01658255267838
1655596800,2022-06-19 00:00:00,LBP/USDT,0.001654,0.002094,0.001652,0.001809,13289801.70705925,24454.51318811710319
1655510400,2022-06-18 00:00:00,LBP/USDT,0.00199,0.003,0.001648,0.001661,54513455.68876424,120919.95315723178308
1655424000,2022-06-17 00:00:00,LBP/USDT,0.001973,0.002025,0.001945,0.00201,3253259.89776162,6429.0018540667299
1655337600,2022-06-16 00:00:00,LBP/USDT,0.002101,0.002117,0.001942,0.001977,4408173.37439992,8916.76471829767881
1655251200,2022-06-15 00:00:00,LBP/USDT,0.002101,0.002204,0.001976,0.002099,8563831.10727572,17771.53998952482034
1655164800,2022-06-14 00:00:00,LBP/USDT,0.002044,0.002234,0.002002,0.002101,5787574.44216594,12152.11070411979166
1655078400,2022-06-13 00:00:00,LBP/USDT,0.00206,0.00249,0.001839,0.002044,26234615.84749049,56387.23497286540382
1654992000,2022-06-12 00:00:00,LBP/USDT,0.002083,0.002956,0.002055,0.00206,80429093.98175031,194961.12301725851704
1654905600,2022-06-11 00:00:00,LBP/USDT,0.001988,0.002312,0.00197,0.002094,20635622.57281338,44281.6610866227351
1654819200,2022-06-10 00:00:00,LBP/USDT,0.002249,0.0024,0.001987,0.001987,17852277.81240061,39609.22576845812915
1654732800,2022-06-09 00:00:00,LBP/USDT,0.002259,0.002309,0.002074,0.002249,10743171.59926382,23417.24895713616542
1654646400,2022-06-08 00:00:00,LBP/USDT,0.002247,0.003422,0.002114,0.002262,71021768.79356992,183069.71801076707502
1654560000,2022-06-07 00:00:00,LBP/USDT,0.002483,0.003089,0.002042,0.002249,38679250.77997947,96892.16893591543857
1654473600,2022-06-06 00:00:00,LBP/USDT,0.0023,0.002507,0.0023,0.002494,6096854.70904297,14704.14857578453281
1654387200,2022-06-05 00:00:00,LBP/USDT,0.002404,0.002451,0.00223,0.0023,8102765.30201287,19064.08236365404009
1654300800,2022-06-04 00:00:00,LBP/USDT,0.002099,0.002859,0.002099,0.002391,24683759.45249096,61000.68281499328195
1654214400,2022-06-03 00:00:00,LBP/USDT,0.002176,0.002366,0.002079,0.00209,10363147.42169851,22803.01354278038221
1654128000,2022-06-02 00:00:00,LBP/USDT,0.002292,0.0023,0.00199,0.002163,11046690.55855212,23458.14050596700632
1654041600,2022-06-01 00:00:00,LBP/USDT,0.002357,0.002561,0.002165,0.002281,18945661.56135595,43817.93734681537975
1653955200,2022-05-31 00:00:00,LBP/USDT,0.00233,0.003349,0.002267,0.002356,59220881.61526744,159333.20733544966025
1653868800,2022-05-30 00:00:00,LBP/USDT,0.002269,0.002401,0.002268,0.002321,3455438.18444778,8064.16381819947692
1653782400,2022-05-29 00:00:00,LBP/USDT,0.002369,0.00268,0.002121,0.00228,18280239.12299454,43129.09663401305459
1653696000,2022-05-28 00:00:00,LBP/USDT,0.002179,0.00268,0.002158,0.002377,25736434.66873278,63932.66151077551064
1653609600,2022-05-27 00:00:00,LBP/USDT,0.002101,0.002292,0.001938,0.002189,24402915.27839688,51151.03950619600034
1653523200,2022-05-26 00:00:00,LBP/USDT,0.001978,0.00366,0.001936,0.002111,61126936.31812709,157004.31218678537604
1653436800,2022-05-25 00:00:00,LBP/USDT,0.002189,0.00221,0.00192,0.001976,10644705.39953401,21507.98502421582528
1653350400,2022-05-24 00:00:00,LBP/USDT,0.002149,0.002207,0.001959,0.00216,8564051.29875911,17926.29929919897739
1653264000,2022-05-23 00:00:00,LBP/USDT,0.00229,0.0023,0.002051,0.002149,9727201.91602546,20831.60310451369044
1653177600,2022-05-22 00:00:00,LBP/USDT,0.00205,0.002686,0.00202,0.0023,32675244.72837879,76792.29449253063402
1653091200,2022-05-21 00:00:00,LBP/USDT,0.002199,0.002199,0.002028,0.002047,2577732.86843009,5352.31086154697065
1653004800,2022-05-20 00:00:00,LBP/USDT,0.002736,0.002738,0.002195,0.002199,12340291.72617364,29359.1644681596761
1652918400,2022-05-19 00:00:00,LBP/USDT,0.003017,0.003173,0.00268,0.002725,19408464.57619616,56314.99312936848708
1652832000,2022-05-18 00:00:00,LBP/USDT,0.002379,0.0039,0.002276,0.003059,103563835.25698222,325303.62045578896784
1652745600,2022-05-17 00:00:00,LBP/USDT,0.0021,0.00238,0.002089,0.002358,5153880.71378815,11381.97457775616759
1652659200,2022-05-16 00:00:00,LBP/USDT,0.002139,0.002149,0.002046,0.0021,2950624.10474659,6199.07191382062162
1652572800,2022-05-15 00:00:00,LBP/USDT,0.001913,0.002447,0.001895,0.002129,14363612.32764679,30898.22501620774417
1652486400,2022-05-14 00:00:00,LBP/USDT,0.002096,0.002113,0.001861,0.001915,3289453.5850291,6503.91455019872598
1652400000,2022-05-13 00:00:00,LBP/USDT,0.002138,0.002823,0.001319,0.002096,22804984.85783209,54546.19932763321288
1652313600,2022-05-12 00:00:00,LBP/USDT,0.002941,0.002975,0.002142,0.002142,2908789.67092173,7892.73881306848593
1652227200,2022-05-11 00:00:00,LBP/USDT,0.003438,0.003438,0.00283,0.00294,4250086.41778393,13384.3137017637636
1652140800,2022-05-10 00:00:00,LBP/USDT,0.003468,0.003767,0.003398,0.00343,2950797.89394289,10365.80458084921575
1652054400,2022-05-09 00:00:00,LBP/USDT,0.004105,0.004105,0.003468,0.003478,1573418.19292832,5756.98154838047881
1651968000,2022-05-08 00:00:00,LBP/USDT,0.004213,0.004213,0.004075,0.004104,1931026.45603045,7978.94950516422983
1651881600,2022-05-07 00:00:00,LBP/USDT,0.004992,0.005036,0.004211,0.004223,5675272.66876885,25907.08571498706814
1651795200,2022-05-06 00:00:00,LBP/USDT,0.004536,0.005905,0.004536,0.004945,23829483.83170554,121694.21627982774638
1651708800,2022-05-05 00:00:00,LBP/USDT,0.004649,0.004649,0.004437,0.004535,3807399.38398333,17326.74085126374462
1651622400,2022-05-04 00:00:00,LBP/USDT,0.004504,0.004868,0.004485,0.004646,3609191.6258561,17014.15521855109354
1651536000,2022-05-03 00:00:00,LBP/USDT,0.004461,0.004567,0.004403,0.004528,4052119.20518211,18266.69404598819564
1651449600,2022-05-02 00:00:00,LBP/USDT,0.004795,0.005,0.004397,0.004439,6589266.63378402,31301.01480782750683
1651363200,2022-05-01 00:00:00,LBP/USDT,0.005763,0.005764,0.004771,0.004771,9389987.37744759,47589.28676155534267
1651276800,2022-04-30 00:00:00,LBP/USDT,0.00609,0.006158,0.005752,0.005791,5466740.22626677,32561.88154874094218
1651190400,2022-04-29 00:00:00,LBP/USDT,0.006279,0.006332,0.006053,0.006119,4142435.48433676,25536.56569364246113
1651104000,2022-04-28 00:00:00,LBP/USDT,0.00603,0.00658,0.00603,0.006278,7945125.84987371,50182.04527830461942
1651017600,2022-04-27 00:00:00,LBP/USDT,0.005994,0.00611,0.005884,0.006028,2355904.13563974,14152.68545034450833
1650931200,2022-04-26 00:00:00,LBP/USDT,0.00629,0.006455,0.006,0.006025,2360627.87178182,14717.70199524416699
1650844800,2022-04-25 00:00:00,LBP/USDT,0.00664,0.006666,0.006172,0.006297,4040814.27674672,25691.66365539726038
1650758400,2022-04-24 00:00:00,LBP/USDT,0.007258,0.007258,0.006533,0.006643,9592140.55423076,65629.75450525215896
1650672000,2022-04-23 00:00:00,LBP/USDT,0.006728,0.00975,0.0065,0.007235,46779690.03443225,375026.64180272623005
1650585600,2022-04-22 00:00:00,LBP/USDT,0.007496,0.007496,0.006699,0.0067,2819515.09726667,20196.49490633397419
1650499200,2022-04-21 00:00:00,LBP/USDT,0.008312,0.008344,0.007187,0.007466,15648553.94980455,121918.39044326211662
1650412800,2022-04-20 00:00:00,LBP/USDT,0.007632,0.0097,0.007158,0.00829,55457350.10513816,453945.50490674391783
1650326400,2022-04-19 00:00:00,LBP/USDT,0.006687,0.013,0.006659,0.007619,47528797.83971513,394755.36806988701209
1650240000,2022-04-18 00:00:00,LBP/USDT,0.007018,0.007018,0.0065,0.006658,7327809.61961741,48296.38361734335795
1650153600,2022-04-17 00:00:00,LBP/USDT,0.007064,0.0072,0.006978,0.007021,1945311.79745653,13762.05313429809617
1650067200,2022-04-16 00:00:00,LBP/USDT,0.00695,0.007098,0.006921,0.007027,1506537.99007973,10553.09048991641597
1649980800,2022-04-15 00:00:00,LBP/USDT,0.00748,0.007497,0.006884,0.006965,3108536.35171449,22265.58444965943705
1649894400,2022-04-14 00:00:00,LBP/USDT,0.0077,0.007748,0.00741,0.007486,1566976.39076621,11885.70366853290636
1649808000,2022-04-13 00:00:00,LBP/USDT,0.007896,0.008033,0.007691,0.0077,4200808.60043956,32935.63515928787115
1649721600,2022-04-12 00:00:00,LBP/USDT,0.008514,0.0087,0.00635,0.007871,13991956.5277551,111413.13633365456855
1649635200,2022-04-11 00:00:00,LBP/USDT,0.010021,0.010021,0.008519,0.008519,6645327.9995128,60075.50905335853047
1649548800,2022-04-10 00:00:00,LBP/USDT,0.01012,0.0121,0.00962,0.010023,25066261.08984182,268301.4359789167656
1649462400,2022-04-09 00:00:00,LBP/USDT,0.008931,0.01012,0.008742,0.01012,14340303.44218489,133079.0906180866011
1649376000,2022-04-08 00:00:00,LBP/USDT,0.011741,0.012168,0.008931,0.008932,9999626.42990335,108927.87664924341317
1649289600,2022-04-07 00:00:00,LBP/USDT,0.013871,0.013871,0.011484,0.011701,17405578.79413821,223509.47763865697253
1649203200,2022-04-06 00:00:00,LBP/USDT,0.01498,0.016682,0.012924,0.013882,25657022.64145169,355525.10759368115589
1649116800,2022-04-05 00:00:00,LBP/USDT,0.017051,0.017138,0.014888,0.014917,15541041.76108912,251236.4670589238334
1649030400,2022-04-04 00:00:00,LBP/USDT,0.0169,0.0176,0.016277,0.017114,7906309.69238193,135538.69461800723303
1648944000,2022-04-03 00:00:00,LBP/USDT,0.015788,0.019202,0.015637,0.016916,17775533.38712973,305757.33225185327592
1648857600,2022-04-02 00:00:00,LBP/USDT,0.019753,0.019784,0.015774,0.015882,26461223.04005105,479829.45905426852292
1648771200,2022-04-01 00:00:00,LBP/USDT,0.018,0.033549,0.018,0.019726,144046645.63016408,3433933.02742491953574
