https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume ALGO
1663412400000,2022-09-17 11:00:00,ALGO/EUR,0.3049967,0.30606749,0.30305378,0.30411149,258.81414577050526,851.05020455
1663408800000,2022-09-17 10:00:00,ALGO/EUR,0.30508682,0.30597995,0.30410135,0.30479953,215.18846818,706.0
1663405200000,2022-09-17 09:00:00,ALGO/EUR,0.30448844,0.30538682,0.30306893,0.30470459,259.60831068,852.0
1663401600000,2022-09-17 08:00:00,ALGO/EUR,0.30278558,0.30571336,0.30213248,0.30409633,286.45874286000003,942.0
1663398000000,2022-09-17 07:00:00,ALGO/EUR,0.30137419,0.30297936,0.30072545,0.30131458,274.49758238,911.0
1663394400000,2022-09-17 06:00:00,ALGO/EUR,0.30154165,0.30286764,0.30024468,0.30140074,259.80743788,862.0
1663390800000,2022-09-17 05:00:00,ALGO/EUR,0.30301906,0.30301906,0.29977467,0.30073451,244.79789114000002,814.0
1663387200000,2022-09-17 04:00:00,ALGO/EUR,0.30149766,0.30316815,0.30149766,0.30291257,260.5048102,860.0
1663383600000,2022-09-17 03:00:00,ALGO/EUR,0.30153098,0.30264597,0.30099528,0.3023946,225.28397700000002,745.0
1663380000000,2022-09-17 02:00:00,ALGO/EUR,0.30117804,0.30283217,0.30069204,0.30093696,247.06924415999998,821.0
1663376400000,2022-09-17 01:00:00,ALGO/EUR,0.30135434,0.30262277,0.3001436,0.30202094,248.56323362,823.0
1663372800000,2022-09-17 00:00:00,ALGO/EUR,0.29809252,0.30254169,0.2972056,0.3013877,229.3560397,761.0
1663369200000,2022-09-16 23:00:00,ALGO/EUR,0.2966212,0.29829873,0.29567276,0.29829873,215.66998179,723.0
1663365600000,2022-09-16 22:00:00,ALGO/EUR,0.29672246,0.297615,0.29561906,0.29561906,256.00610596,866.0
1663362000000,2022-09-16 21:00:00,ALGO/EUR,0.29687962,0.29839841,0.29587801,0.2964944,265.9554768,897.0
1663358400000,2022-09-16 20:00:00,ALGO/EUR,0.29376145,0.29861782,0.29376145,0.29647159,213.16307321,719.0
1663354800000,2022-09-16 19:00:00,ALGO/EUR,0.29411574,0.29528845,0.29330192,0.29456075,230.34650649999998,782.0
1663351200000,2022-09-16 18:00:00,ALGO/EUR,0.29330453,0.29562679,0.29183735,0.29402684,241.98408932,823.0
1663347600000,2022-09-16 17:00:00,ALGO/EUR,0.29399524,0.2971908,0.29022223,0.29261422,229.99477692,786.0
1663344000000,2022-09-16 16:00:00,ALGO/EUR,0.29581469,0.29681442,0.29112864,0.29385865,207.4642069,706.0
1663340400000,2022-09-16 15:00:00,ALGO/EUR,0.29503564,0.29815364,0.29239843,0.29614592,231.28996352000001,781.0
1663336800000,2022-09-16 14:00:00,ALGO/EUR,0.2935586,0.29819327,0.29269256,0.29499471,246.91057227,837.0
1663333200000,2022-09-16 13:00:00,ALGO/EUR,0.2989967,0.30176587,0.29402218,0.29422054,272.56590825599994,926.4
1663329600000,2022-09-16 12:00:00,ALGO/EUR,0.30144533,0.30162959,0.2980677,0.29854791,251.97443604000003,844.0
1663326000000,2022-09-16 11:00:00,ALGO/EUR,0.30001322,0.3015713,0.29756544,0.30110806,201.74240020000002,670.0
1663322400000,2022-09-16 10:00:00,ALGO/EUR,0.30150067,0.3024559,0.29927746,0.30051185,251.71998786063318,837.63747706
1663318800000,2022-09-16 09:00:00,ALGO/EUR,0.2973771,0.30298304,0.29658817,0.3013112,241.9528936,803.0
1663315200000,2022-09-16 08:00:00,ALGO/EUR,0.29771933,0.29922796,0.29618864,0.29675844,235.9229598,795.0
1663311600000,2022-09-16 07:00:00,ALGO/EUR,0.29682079,0.29951536,0.29652512,0.2981836,248.42436666532572,833.12551953
1663308000000,2022-09-16 06:00:00,ALGO/EUR,0.29683381,0.29921752,0.29627144,0.29730233,306.92795630618855,1032.37655859
1663304400000,2022-09-16 05:00:00,ALGO/EUR,0.29787753,0.30081469,0.29701113,0.29721099,263.32893714,886.0
1663300800000,2022-09-16 04:00:00,ALGO/EUR,0.29868973,0.29966646,0.29719563,0.29737077,242.65454832,816.0
1663297200000,2022-09-16 03:00:00,ALGO/EUR,0.29558818,0.29901111,0.29465525,0.298195,239.27166799999998,802.4
1663293600000,2022-09-16 02:00:00,ALGO/EUR,0.29699346,0.29704781,0.29156862,0.29478397,186.89303698,634.0
1663290000000,2022-09-16 01:00:00,ALGO/EUR,0.29721272,0.29743299,0.29497251,0.2960271,255.76741439999998,864.0
1663286400000,2022-09-16 00:00:00,ALGO/EUR,0.29597267,0.2975615,0.29070152,0.29723203,244.91919271999998,824.0
1663282800000,2022-09-15 23:00:00,ALGO/EUR,0.29543179,0.29614099,0.29353827,0.29549129,253.53152682,858.0
1663279200000,2022-09-15 22:00:00,ALGO/EUR,0.29619496,0.29697594,0.29286677,0.29471959,241.67006379999998,820.0
1663275600000,2022-09-15 21:00:00,ALGO/EUR,0.2974579,0.2974579,0.29568623,0.29660272,231.05351887999998,779.0
1663272000000,2022-09-15 20:00:00,ALGO/EUR,0.2965253,0.29763911,0.29596909,0.29712507,325.05482658,1094.0
1663268400000,2022-09-15 19:00:00,ALGO/EUR,0.2953337,0.29708923,0.29382712,0.29624183,216.84901956,732.0
1663264800000,2022-09-15 18:00:00,ALGO/EUR,0.29538941,0.2968743,0.29184508,0.29605448,204.57364568,691.0
1663261200000,2022-09-15 17:00:00,ALGO/EUR,0.29524649,0.29763911,0.29438778,0.2962852,342.80197640000006,1157.0
1663257600000,2022-09-15 16:00:00,ALGO/EUR,0.29382083,0.29613156,0.29209026,0.29610301,234.335922114,791.4
1663254000000,2022-09-15 15:00:00,ALGO/EUR,0.29000065,0.29413992,0.28933905,0.29371023,237.02415561,807.0
1663250400000,2022-09-15 14:00:00,ALGO/EUR,0.29858927,0.29874986,0.29138662,0.29251419,223.18832697,763.0
1663246800000,2022-09-15 13:00:00,ALGO/EUR,0.29668961,0.29852754,0.29558579,0.29827095,248.75797229999998,834.0
1663243200000,2022-09-15 12:00:00,ALGO/EUR,0.29763392,0.29858924,0.29484557,0.29605344,244.83619488,827.0
1663239600000,2022-09-15 11:00:00,ALGO/EUR,0.29585671,0.29837694,0.29555361,0.29728751,230.10053273999998,774.0
1663236000000,2022-09-15 10:00:00,ALGO/EUR,0.29814792,0.30011184,0.29578505,0.29660129,265.5064844043977,895.16294553
1663232400000,2022-09-15 09:00:00,ALGO/EUR,0.29822361,0.29970308,0.29706333,0.29784567,258.82788723,869.0
1663228800000,2022-09-15 08:00:00,ALGO/EUR,0.30463403,0.30463403,0.29742572,0.29780831,241.34385442102192,810.39999999
1663225200000,2022-09-15 07:00:00,ALGO/EUR,0.30028906,0.30433572,0.29957988,0.30135703,259.28758861200004,860.4
1663221600000,2022-09-15 06:00:00,ALGO/EUR,0.29791407,0.30115868,0.29245604,0.29917751,384.67978164674895,1285.79110658
1663218000000,2022-09-15 05:00:00,ALGO/EUR,0.29425562,0.29803592,0.29425562,0.29700508,221.56578968,746.0
1663214400000,2022-09-15 04:00:00,ALGO/EUR,0.29489807,0.29624031,0.29341398,0.29563883,360.14753971064823,1218.20107227
1663210800000,2022-09-15 03:00:00,ALGO/EUR,0.29722386,0.29775277,0.29284779,0.29607903,264.10249476,892.0
1663207200000,2022-09-15 02:00:00,ALGO/EUR,0.30074627,0.30149268,0.29525479,0.29737464,234.62859096000003,789.0
1663203600000,2022-09-15 01:00:00,ALGO/EUR,0.30142028,0.30298088,0.29815571,0.30041898,235.52848032,784.0
1663200000000,2022-09-15 00:00:00,ALGO/EUR,0.30000984,0.30209579,0.30000984,0.30209579,81.26376751,269.0
1663196400000,2022-09-14 23:00:00,ALGO/EUR,0.30388391,0.30460112,0.30270704,0.30406778,239.30134286,787.0
1663192800000,2022-09-14 22:00:00,ALGO/EUR,0.30408872,0.30478098,0.30303064,0.30405734,205.2387045,675.0
1663189200000,2022-09-14 21:00:00,ALGO/EUR,0.30187279,0.30442645,0.30075564,0.30405827,242.63849946000002,798.0
1663185600000,2022-09-14 20:00:00,ALGO/EUR,0.30193959,0.30302737,0.30058139,0.30131162,238.63880304,792.0
1663182000000,2022-09-14 19:00:00,ALGO/EUR,0.30033676,0.30317218,0.29940311,0.30232284,259.39299672,858.0
1663178400000,2022-09-14 18:00:00,ALGO/EUR,0.30142933,0.30253142,0.29676232,0.30038069,249.01559201,829.0
1663174800000,2022-09-14 17:00:00,ALGO/EUR,0.30131354,0.30431477,0.30076911,0.30246464,253.46536832,838.0
1663171200000,2022-09-14 16:00:00,ALGO/EUR,0.30131944,0.30328338,0.29999685,0.30072565,213.10100270454492,708.62263563
1663167600000,2022-09-14 15:00:00,ALGO/EUR,0.30274513,0.30451655,0.30139538,0.30142893,229.99027359,763.0
1663164000000,2022-09-14 14:00:00,ALGO/EUR,0.30379958,0.30453455,0.3008598,0.30332218,224.4584132,740.0
1663160400000,2022-09-14 13:00:00,ALGO/EUR,0.30289732,0.30424742,0.30083968,0.30379309,229.97136913,757.0
1663156800000,2022-09-14 12:00:00,ALGO/EUR,0.30059528,0.30552965,0.29741215,0.30321245,261.9755568,864.0
1663153200000,2022-09-14 11:00:00,ALGO/EUR,0.30259124,0.30283466,0.2993927,0.3009966,251.332161,835.0
1663149600000,2022-09-14 10:00:00,ALGO/EUR,0.30052028,0.30276546,0.29980349,0.30153013,259.3159118,860.0
1663146000000,2022-09-14 09:00:00,ALGO/EUR,0.29974536,0.30102074,0.29861355,0.29963417,243.30294604,812.0
1663142400000,2022-09-14 08:00:00,ALGO/EUR,0.29855976,0.30148114,0.29613811,0.30030315,226.72887825,755.0
1663138800000,2022-09-14 07:00:00,ALGO/EUR,0.30080647,0.30205518,0.29663707,0.29959133,229.48695877999998,766.0
1663135200000,2022-09-14 06:00:00,ALGO/EUR,0.3015104,0.30276848,0.29948041,0.30055154,231.72523734,771.0
1663131600000,2022-09-14 05:00:00,ALGO/EUR,0.30204056,0.30291088,0.30095096,0.30095096,204.6466528,680.0
1663128000000,2022-09-14 04:00:00,ALGO/EUR,0.29919553,0.30280086,0.29919553,0.30226578,106.39755455999999,352.0
1663110000000,2022-09-13 23:00:00,ALGO/EUR,0.29825256,0.29900053,0.295323,0.29671916,254.28832011999998,857.0
1663106400000,2022-09-13 22:00:00,ALGO/EUR,0.2982188,0.300203,0.29786054,0.29869599,178.02281004000002,596.0
1663095600000,2022-09-13 19:00:00,ALGO/EUR,0.30005303,0.30250461,0.29657003,0.30250461,261.66648765,865.0
1663092000000,2022-09-13 18:00:00,ALGO/EUR,0.30449622,0.30449622,0.29932188,0.29932188,228.98123819999998,765.0
1663088400000,2022-09-13 17:00:00,ALGO/EUR,0.30305145,0.30488411,0.30182603,0.30473671,258.72146679,849.0
1663084800000,2022-09-13 16:00:00,ALGO/EUR,0.30188749,0.3043523,0.30110801,0.30283277,241.35771769,797.0
1663081200000,2022-09-13 15:00:00,ALGO/EUR,0.30095275,0.30589769,0.30024018,0.30279956,243.14804668000002,803.0
1663077600000,2022-09-13 14:00:00,ALGO/EUR,0.30236078,0.30690121,0.29983034,0.30127304,244.93498151999998,813.0
1663074000000,2022-09-13 13:00:00,ALGO/EUR,0.30499943,0.30640662,0.3003233,0.30268939,227.0170425,750.0
1663070400000,2022-09-13 12:00:00,ALGO/EUR,0.31507808,0.31675119,0.30311251,0.30341839,258.274739971435,851.2165
1663066800000,2022-09-13 11:00:00,ALGO/EUR,0.31412875,0.31711317,0.31277692,0.31460974,210.47391606000002,669.0
1663063200000,2022-09-13 10:00:00,ALGO/EUR,0.31208289,0.31486155,0.31172254,0.31486155,267.94717905,851.0
1663059600000,2022-09-13 09:00:00,ALGO/EUR,0.31604296,0.31713114,0.3111504,0.31242132,268.99475652,861.0
1663056000000,2022-09-13 08:00:00,ALGO/EUR,0.31617268,0.31747875,0.31408816,0.31573638,262.37693178,831.0
1663052400000,2022-09-13 07:00:00,ALGO/EUR,0.31482325,0.31779146,0.31424536,0.31712458,263.2134014,830.0
1663048800000,2022-09-13 06:00:00,ALGO/EUR,0.31548644,0.31724456,0.31319533,0.31426665,241.98532049999997,770.0
1663045200000,2022-09-13 05:00:00,ALGO/EUR,0.31444143,0.3174616,0.31390728,0.3156758,241.491987,765.0
1663041600000,2022-09-13 04:00:00,ALGO/EUR,0.31626106,0.31671962,0.31424457,0.31440236,3540.79937832,11262.0
1663038000000,2022-09-13 03:00:00,ALGO/EUR,0.31502908,0.31643674,0.31245801,0.31604103,264.21030108,836.0
1663034400000,2022-09-13 02:00:00,ALGO/EUR,0.31238035,0.31532017,0.31003691,0.31515319,233.84366698000002,742.0
1663030800000,2022-09-13 01:00:00,ALGO/EUR,0.31378348,0.315073,0.31130395,0.31250132,265.00111936,848.0
1663027200000,2022-09-13 00:00:00,ALGO/EUR,0.319262,0.31991774,0.31191272,0.3140806,242.28177484,771.4
1663023600000,2022-09-12 23:00:00,ALGO/EUR,0.31891167,0.32052462,0.31753201,0.32014015,231.7814686,724.0
1663020000000,2022-09-12 22:00:00,ALGO/EUR,0.31846483,0.32025499,0.31755821,0.31905164,262.57949972,823.0
1663016400000,2022-09-12 21:00:00,ALGO/EUR,0.31925046,0.32009684,0.31610793,0.3190702,255.25616000000002,800.0
1663012800000,2022-09-12 20:00:00,ALGO/EUR,0.31860163,0.32033199,0.316581,0.31910094,253.04704542,793.0
1663009200000,2022-09-12 19:00:00,ALGO/EUR,0.31730734,0.31945766,0.31540368,0.31824827,251.73438157,791.0
1663005600000,2022-09-12 18:00:00,ALGO/EUR,0.31715857,0.31864437,0.31577487,0.31716763,232.16670516,732.0
1663002000000,2022-09-12 17:00:00,ALGO/EUR,0.31548115,0.31823085,0.3146001,0.31735762,252.93402314,797.0
1662998400000,2022-09-12 16:00:00,ALGO/EUR,0.3177327,0.32014252,0.31405004,0.31592974,271.510018556,859.4
1662994800000,2022-09-12 15:00:00,ALGO/EUR,0.32122117,0.32329103,0.31676234,0.31852219,260.23262923,817.0
1662991200000,2022-09-12 14:00:00,ALGO/EUR,0.32437818,0.32451887,0.32040692,0.32101012,253.27698468,789.0
1662987600000,2022-09-12 13:00:00,ALGO/EUR,0.32485863,0.32558468,0.32255425,0.32427181,251.63492456,776.0
1662984000000,2022-09-12 12:00:00,ALGO/EUR,0.32387708,0.32773443,0.32289485,0.32427362,216.61477816,668.0
1662980400000,2022-09-12 11:00:00,ALGO/EUR,0.32508606,0.32700263,0.32298317,0.32395643,261.43283901,807.0
1662976800000,2022-09-12 10:00:00,ALGO/EUR,0.32243635,0.32479878,0.32016912,0.32479878,245.87267646,757.0
1662973200000,2022-09-12 09:00:00,ALGO/EUR,0.322337,0.32323698,0.3202574,0.32248841,283.46731239,879.0
1662969600000,2022-09-12 08:00:00,ALGO/EUR,0.31614858,0.32168356,0.31576428,0.32144979,262.94592822,818.0
1662966000000,2022-09-12 07:00:00,ALGO/EUR,0.31698364,0.32110101,0.31463169,0.31622749,237.80307248,752.0
1662962400000,2022-09-12 06:00:00,ALGO/EUR,0.31909972,0.3194334,0.31644763,0.31767333,251.27960402999997,791.0
1662958800000,2022-09-12 05:00:00,ALGO/EUR,0.31936084,0.32048865,0.31695141,0.31958317,259.50153404,812.0
1662955200000,2022-09-12 04:00:00,ALGO/EUR,0.31716632,0.32108767,0.31617996,0.31902907,263.83704089,827.0
1662951600000,2022-09-12 03:00:00,ALGO/EUR,0.31859882,0.3227367,0.31540448,0.31630073,244.81676502,774.0
1662948000000,2022-09-12 02:00:00,ALGO/EUR,0.32639498,0.32778539,0.31789081,0.31967915,261.4975447,818.0
1662944400000,2022-09-12 01:00:00,ALGO/EUR,0.31789281,0.32885941,0.31730172,0.32663629,248.89685298,762.0
1662940800000,2022-09-12 00:00:00,ALGO/EUR,0.32426483,0.32446548,0.31858775,0.31858775,254.2330245,798.0
1662937200000,2022-09-11 23:00:00,ALGO/EUR,0.32149071,0.32501122,0.32036756,0.32315938,277.59390742,859
1662933600000,2022-09-11 22:00:00,ALGO/EUR,0.31953074,0.32479635,0.31822776,0.32163243,263.7385926,820
1662930000000,2022-09-11 21:00:00,ALGO/EUR,0.32176131,0.32599162,0.31651062,0.31822051,238.66538250000002,750
1662926400000,2022-09-11 20:00:00,ALGO/EUR,0.32507157,0.32553998,0.31909587,0.32203133,277.59100646,862
1662922800000,2022-09-11 19:00:00,ALGO/EUR,0.32316058,0.32532821,0.32294287,0.32316241,248.8350557,770
1662919200000,2022-09-11 18:00:00,ALGO/EUR,0.32383321,0.3252497,0.32250374,0.32377071,235.05753546000003,726
1662915600000,2022-09-11 17:00:00,ALGO/EUR,0.32565639,0.32671532,0.32349852,0.32396255,262.08570295000004,809
1662912000000,2022-09-11 16:00:00,ALGO/EUR,0.32238774,0.32635909,0.32236717,0.32534864,265.80983888000003,817
1662908400000,2022-09-11 15:00:00,ALGO/EUR,0.32359137,0.32599126,0.32193006,0.32250859,297.99793716,924
1662904800000,2022-09-11 14:00:00,ALGO/EUR,0.32243007,0.32797349,0.32185975,0.32409829,250.85207646,774
1662901200000,2022-09-11 13:00:00,ALGO/EUR,0.32347491,0.3236779,0.31966158,0.32107814,282.22768506,879
1662897600000,2022-09-11 12:00:00,ALGO/EUR,0.32580542,0.32580542,0.3214986,0.32376544,268.07778432000003,828
1662894000000,2022-09-11 11:00:00,ALGO/EUR,0.3225431,0.32496881,0.32155303,0.32400931,256.61537352,792
1662890400000,2022-09-11 10:00:00,ALGO/EUR,0.32381294,0.32571581,0.32161693,0.32196759,246.62717394,766
1662886800000,2022-09-11 09:00:00,ALGO/EUR,0.32708782,0.32750204,0.32277784,0.3234213,264.23520210000004,817
1662883200000,2022-09-11 08:00:00,ALGO/EUR,0.32338007,0.32949918,0.32172967,0.32705162,236.78537287999998,724
1662879600000,2022-09-11 07:00:00,ALGO/EUR,0.31789732,0.32514557,0.31780117,0.32427725,275.31138525,849
1662876000000,2022-09-11 06:00:00,ALGO/EUR,0.32087821,0.32192697,0.31507504,0.3178444,235.52270040000002,741
1662872400000,2022-09-11 05:00:00,ALGO/EUR,0.3223379,0.32274769,0.31990631,0.32064159,249.45915702,778
1662868800000,2022-09-11 04:00:00,ALGO/EUR,0.32115964,0.32373915,0.32093338,0.32141351,263.23766469000003,819
1662865200000,2022-09-11 03:00:00,ALGO/EUR,0.32249858,0.32393825,0.32002164,0.32114419,231.86610518,722
1662861600000,2022-09-11 02:00:00,ALGO/EUR,0.32308781,0.32514001,0.32128583,0.32216757,236.79316395,735
1662858000000,2022-09-11 01:00:00,ALGO/EUR,0.32430232,0.32582213,0.32216263,0.32312968,228.12955408,706
1662854400000,2022-09-11 00:00:00,ALGO/EUR,0.32103625,0.32418653,0.320696,0.3233808,274.87368000000004,850
1662850800000,2022-09-10 23:00:00,ALGO/EUR,0.32294856,0.32403273,0.31844815,0.32078675,267.21536275,833.0
1662847200000,2022-09-10 22:00:00,ALGO/EUR,0.32045637,0.32358492,0.32002758,0.32148976,273.90927552,852.0
1662843600000,2022-09-10 21:00:00,ALGO/EUR,0.31839556,0.32385033,0.31839556,0.31995721,271.96362849999997,850.0
1662840000000,2022-09-10 20:00:00,ALGO/EUR,0.31976592,0.32047598,0.31618854,0.31833727,297.64534745000003,935.0
1662836400000,2022-09-10 19:00:00,ALGO/EUR,0.31913471,0.3212396,0.31831235,0.31953941,250.51889744000002,784.0
1662832800000,2022-09-10 18:00:00,ALGO/EUR,0.31874631,0.32139778,0.31816156,0.31977311,248.14393336000003,776.0
1662829200000,2022-09-10 17:00:00,ALGO/EUR,0.32084313,0.32129272,0.31785549,0.31942676,271.19331924,849.0
1662825600000,2022-09-10 16:00:00,ALGO/EUR,0.31863082,0.32273463,0.31773072,0.32149619,225.36882919,701.0
1662822000000,2022-09-10 15:00:00,ALGO/EUR,0.31860328,0.32242224,0.31824231,0.31824231,250.79022452888174,788.04802708
1662818400000,2022-09-10 14:00:00,ALGO/EUR,0.31784563,0.32235428,0.31641487,0.31764989,241.4139164,760.0
1662814800000,2022-09-10 13:00:00,ALGO/EUR,0.31954973,0.32144353,0.31678881,0.31678881,254.38141442999998,803.0
1662811200000,2022-09-10 12:00:00,ALGO/EUR,0.32086309,0.32622657,0.31574233,0.31987854,260.06125302,813.0
1662807600000,2022-09-10 11:00:00,ALGO/EUR,0.31926384,0.321198,0.3174363,0.32034405,236.09356485,737.0
1662804000000,2022-09-10 10:00:00,ALGO/EUR,0.31895062,0.32069198,0.31816992,0.31949593,227.16160623,711.0
1662800400000,2022-09-10 09:00:00,ALGO/EUR,0.32331705,0.32435731,0.3165097,0.3200951,240.07132500000003,750.0
1662796800000,2022-09-10 08:00:00,ALGO/EUR,0.31910856,0.32399846,0.31786391,0.3198971,258.7967539,809.0
1662793200000,2022-09-10 07:00:00,ALGO/EUR,0.32493737,0.32519584,0.31771881,0.3179534,261.0397414,821.0
1662789600000,2022-09-10 06:00:00,ALGO/EUR,0.32160191,0.32588703,0.32067336,0.32454656,259.637248,800.0
1662786000000,2022-09-10 05:00:00,ALGO/EUR,0.32098898,0.32295141,0.32016741,0.32159422,225.75914243999998,702.0
1662782400000,2022-09-10 04:00:00,ALGO/EUR,0.32391592,0.32682242,0.31889095,0.32024671,294.94721991,921.0
1662778800000,2022-09-10 03:00:00,ALGO/EUR,0.32384205,0.325708,0.32260464,0.32406812,290.48093012216054,896.3576242
1662775200000,2022-09-10 02:00:00,ALGO/EUR,0.32312479,0.32562106,0.32185303,0.32516804,292.97640404,901.0
1662771600000,2022-09-10 01:00:00,ALGO/EUR,0.32532902,0.32676243,0.3216984,0.32239986,278.55347903999996,864.0
1662768000000,2022-09-10 00:00:00,ALGO/EUR,0.32247495,0.32934368,0.31904218,0.3243837,274.4286102,846.0
1662764400000,2022-09-09 23:00:00,ALGO/EUR,0.32024818,0.32446189,0.31733104,0.32324694,267.00197244,826.0
1662760800000,2022-09-09 22:00:00,ALGO/EUR,0.32072118,0.32289074,0.32010816,0.32102313,262.27589721,817.0
1662757200000,2022-09-09 21:00:00,ALGO/EUR,0.32301625,0.32416889,0.32029484,0.32120318,251.82329312,784.0
1662753600000,2022-09-09 20:00:00,ALGO/EUR,0.32161574,0.32602244,0.32127144,0.32264317,238.43330263,739.0
1662750000000,2022-09-09 19:00:00,ALGO/EUR,0.32239642,0.32517897,0.31782461,0.32164521,261.17591052,812.0
1662746400000,2022-09-09 18:00:00,ALGO/EUR,0.3208011,0.32216417,0.31649987,0.32216417,261.27514187,811.0
1662742800000,2022-09-09 17:00:00,ALGO/EUR,0.31821247,0.32073909,0.31662741,0.32069871,281.89416609,879.0
1662739200000,2022-09-09 16:00:00,ALGO/EUR,0.31874391,0.31932,0.3148886,0.3186182,436.85663200986227,1371.09754562
1662735600000,2022-09-09 15:00:00,ALGO/EUR,0.31794277,0.32099169,0.31682876,0.31913597,406.57922578,1274.0
1662732000000,2022-09-09 14:00:00,ALGO/EUR,0.31787126,0.31936712,0.3155435,0.31675131,233.76246678,738.0
