https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume LEO
1661299200000,2022-08-24 00:00:00,LEO/ETH,0.0032385,0.0033186,0.0030285,0.0032018,2.127127803707424,664.35373968
1661212800000,2022-08-23 00:00:00,LEO/ETH,0.0031493,0.0032912,0.0030313,0.0032406,2.177899687440444,672.06680474
1661126400000,2022-08-22 00:00:00,LEO/ETH,0.0031636,0.0033517,0.0030863,0.003145,1.9648424774539999,624.7511852
1661040000000,2022-08-21 00:00:00,LEO/ETH,0.0032253,0.0032843,0.003109,0.0031473,2.126566434318417,675.67960929
1660953600000,2022-08-20 00:00:00,LEO/ETH,0.0032344,0.0033473,0.0031106,0.0032222,2.690902293854048,835.11336784
1660867200000,2022-08-19 00:00:00,LEO/ETH,0.002876,0.0032581,0.0028269,0.0032124,3.3369427324117438,1038.76937256
1660780800000,2022-08-18 00:00:00,LEO/ETH,0.0028984,0.0029297,0.002728,0.0028922,2.24028990022299,774.59715795
1660694400000,2022-08-17 00:00:00,LEO/ETH,0.0028027,0.0029722,0.0027539,0.0029004,1.956188704878408,674.45480102
1660608000000,2022-08-16 00:00:00,LEO/ETH,0.0028387,0.0029005,0.0026613,0.0028037,2.1190674806134293,755.81106417
1660521600000,2022-08-15 00:00:00,LEO/ETH,0.0026568,0.0028649,0.0026197,0.0028201,2.231826701136038,791.39984438
1660435200000,2022-08-14 00:00:00,LEO/ETH,0.0024729,0.0026846,0.0024498,0.0026559,2.8105448174951944,1058.22689766
1660348800000,2022-08-13 00:00:00,LEO/ETH,0.0024444,0.0025691,0.002409,0.0024759,2.438913445908723,985.06136997
1660262400000,2022-08-12 00:00:00,LEO/ETH,0.0024775,0.0025646,0.002439,0.0024532,1.740007732057872,709.28082996
1660176000000,2022-08-11 00:00:00,LEO/ETH,0.0025524,0.0025709,0.0023895,0.00251,1.4614104421843002,582.23523593
1660089600000,2022-08-10 00:00:00,LEO/ETH,0.0029376,0.003022,0.0024609,0.0025531,3.799214450067564,1488.0789824400001
1660003200000,2022-08-09 00:00:00,LEO/ETH,0.0027051,0.0029362,0.0026006,0.0029362,2.050964001562008,698.50963884
1659916800000,2022-08-08 00:00:00,LEO/ETH,0.0028933,0.0029189,0.0026053,0.0026918,3.3213639176147542,1233.88213003
1659830400000,2022-08-07 00:00:00,LEO/ETH,0.002937,0.0030067,0.0027417,0.0028933,2.170650923111311,750.23361667
1659744000000,2022-08-06 00:00:00,LEO/ETH,0.0028608,0.0029613,0.0027509,0.0029399,1.84584874558148,627.8610652
1659657600000,2022-08-05 00:00:00,LEO/ETH,0.0031154,0.0031267,0.002837,0.002837,2.16206748004794,762.09639762
1659571200000,2022-08-04 00:00:00,LEO/ETH,0.0031095,0.0031816,0.0029363,0.0031202,1.7802906912415641,570.56941582
1659484800000,2022-08-03 00:00:00,LEO/ETH,0.0031107,0.0031964,0.0029453,0.003107,1.7700474522775198,569.69663736
1659398400000,2022-08-02 00:00:00,LEO/ETH,0.0031945,0.0033684,0.0029821,0.0031079,2.145992843952525,690.49610475
1659312000000,2022-08-01 00:00:00,LEO/ETH,0.0029731,0.0032214,0.0029312,0.0031836,2.710577638966428,851.41903473
1659225600000,2022-07-31 00:00:00,LEO/ETH,0.002989,0.0030842,0.0028517,0.002969,2.6218263896377296,883.06715717
1659139200000,2022-07-30 00:00:00,LEO/ETH,0.0030113,0.0030828,0.0028971,0.0029611,4.335531304196808,1464.16240728
1659052800000,2022-07-29 00:00:00,LEO/ETH,0.0030896,0.0031402,0.0024622,0.0030061,3.3114952331699774,1101.59184098
1658966400000,2022-07-28 00:00:00,LEO/ETH,0.0031794,0.0032543,0.0029759,0.0030872,2.518835220549392,815.89635286
1658880000000,2022-07-27 00:00:00,LEO/ETH,0.0035147,0.0036003,0.0031244,0.0031789,2.523759445703274,793.90966866
1658793600000,2022-07-26 00:00:00,LEO/ETH,0.0035432,0.0037548,0.0034006,0.003534,2.67535066353126,757.03187989
1658707200000,2022-07-25 00:00:00,LEO/ETH,0.00327,0.003545,0.0032336,0.0035083,2.128866033598073,606.80843531
1658620800000,2022-07-24 00:00:00,LEO/ETH,0.0033809,0.0034132,0.0031586,0.00327,2.2839868992936,698.46694168
1658534400000,2022-07-23 00:00:00,LEO/ETH,0.0035397,0.0036033,0.0031942,0.0033554,1.81736802387101,541.62485065
1658448000000,2022-07-22 00:00:00,LEO/ETH,0.0034282,0.0035727,0.0033092,0.0035148,0.9496545693764761,270.18737037
1658361600000,2022-07-21 00:00:00,LEO/ETH,0.0034458,0.003574,0.0032757,0.0034009,2.504029175407414,736.28427046
1658275200000,2022-07-20 00:00:00,LEO/ETH,0.0034589,0.0035414,0.0032807,0.0034206,2.4687157297974363,721.72008706
1658188800000,2022-07-19 00:00:00,LEO/ETH,0.0034578,0.0035685,0.0032838,0.00346,3.6808956906882004,1063.84268517
1658102400000,2022-07-18 00:00:00,LEO/ETH,0.0039217,0.0039218,0.003414,0.0034214,3.3637718291340675,983.15655262
1658016000000,2022-07-17 00:00:00,LEO/ETH,0.0039868,0.0041916,0.0037799,0.003889,2.8608760715921004,735.6328289
1657929600000,2022-07-16 00:00:00,LEO/ETH,0.0043236,0.0044525,0.0037866,0.0039982,4.132315938976756,1033.54407958
1657843200000,2022-07-15 00:00:00,LEO/ETH,0.0045393,0.0046918,0.0040962,0.0042548,3.1471097571240363,739.66103157
1657756800000,2022-07-14 00:00:00,LEO/ETH,0.0047297,0.0049974,0.0044539,0.0045401,4.8032704591164705,1057.9657847
1657670400000,2022-07-13 00:00:00,LEO/ETH,0.0051769,0.0053927,0.0046449,0.0047614,7.163108171326337,1504.4121836699999
1657584000000,2022-07-12 00:00:00,LEO/ETH,0.0049406,0.0052278,0.004893,0.0051895,3.6954634956975547,712.10395909
1657497600000,2022-07-11 00:00:00,LEO/ETH,0.0047975,0.0049597,0.0046463,0.0048947,4.09190790416137,835.9874771
1657411200000,2022-07-10 00:00:00,LEO/ETH,0.0046942,0.0049564,0.0046666,0.0048378,3.227705028385464,667.18446988
1657324800000,2022-07-09 00:00:00,LEO/ETH,0.0046652,0.0048112,0.0046094,0.0046942,2.8043485529788823,597.40713071
1657238400000,2022-07-08 00:00:00,LEO/ETH,0.0046803,0.0047752,0.004525,0.004701,3.12092897458302,663.88618902
1657152000000,2022-07-07 00:00:00,LEO/ETH,0.0049007,0.0050976,0.0046055,0.0046484,3.4258860768736317,737.00328648
1657065600000,2022-07-06 00:00:00,LEO/ETH,0.0050764,0.0053484,0.0047931,0.0049076,4.122508366092628,840.02534153
1656979200000,2022-07-05 00:00:00,LEO/ETH,0.0049633,0.0052732,0.0048837,0.0050672,3.282023769445504,647.69967032
1656892800000,2022-07-04 00:00:00,LEO/ETH,0.0053298,0.0056397,0.0049284,0.0049566,3.263637331725606,658.44274941
1656806400000,2022-07-03 00:00:00,LEO/ETH,0.0053733,0.0056551,0.0052448,0.0053464,3.940668969373144,737.06961121
1656720000000,2022-07-02 00:00:00,LEO/ETH,0.0054323,0.0056599,0.005228,0.0053921,4.697858940924541,871.24848221
1656633600000,2022-07-01 00:00:00,LEO/ETH,0.0054392,0.0060645,0.000888,0.0054929,7.334346359411282,1335.24119489
1656547200000,2022-06-30 00:00:00,LEO/ETH,0.0054146,0.0060162,0.0053065,0.005451,13.566289333611481,2488.77074548
1656460800000,2022-06-29 00:00:00,LEO/ETH,0.0050213,0.0055172,0.0049584,0.0053829,4.64368551904296,862.6735624
1656374400000,2022-06-28 00:00:00,LEO/ETH,0.0048461,0.0050807,0.0047177,0.0050298,3.162951391908738,628.84237781
1656288000000,2022-06-27 00:00:00,LEO/ETH,0.0048929,0.0051049,0.0047303,0.0048461,3.309664476944728,682.95422648
1656201600000,2022-06-26 00:00:00,LEO/ETH,0.0047625,0.0049343,0.004612,0.0049343,3.884214646856754,787.18656078
1656115200000,2022-06-25 00:00:00,LEO/ETH,0.0047843,0.0050224,0.0046912,0.0047617,2.9538829099538595,620.3420858
1656028800000,2022-06-24 00:00:00,LEO/ETH,0.0050844,0.0051229,0.0046621,0.004749,4.34373347768109,914.66276641
1655942400000,2022-06-23 00:00:00,LEO/ETH,0.0055486,0.0055688,0.0050305,0.0050499,5.310515529114759,1051.60805741
1655856000000,2022-06-22 00:00:00,LEO/ETH,0.0053886,0.0055594,0.0051054,0.0055271,8.401539476285754,1520.06286774
1655769600000,2022-06-21 00:00:00,LEO/ETH,0.0048091,0.0050032,0.004524,0.0049468,19.88429375508861,4019.62758856
1655683200000,2022-06-20 00:00:00,LEO/ETH,0.0045878,0.005102,0.0045878,0.004801,4.434381583152099,923.6370721
1655596800000,2022-06-19 00:00:00,LEO/ETH,0.0051066,0.0054287,0.0043948,0.0046261,61.38462063574032,13269.1944912
1655510400000,2022-06-18 00:00:00,LEO/ETH,0.0046807,0.0057473,0.0042653,0.0051076,13.163395287878116,2577.21734041
1655424000000,2022-06-17 00:00:00,LEO/ETH,0.0047292,0.0047879,0.004295,0.0046243,3.6260923886517906,784.13865637
1655337600000,2022-06-16 00:00:00,LEO/ETH,0.0040488,0.0047985,0.0039666,0.004513,3.4658317943363497,767.96627395
1655251200000,2022-06-15 00:00:00,LEO/ETH,0.0044944,0.0051423,0.00394,0.00399,19.3160137198056,4841.10619544
1655164800000,2022-06-14 00:00:00,LEO/ETH,0.0043592,0.0049861,0.004286,0.0044705,6.059943240044684,1355.54037357
1655078400000,2022-06-13 00:00:00,LEO/ETH,0.0037977,0.0046027,0.003673,0.0043667,21.096458423197706,4831.21314109
1654992000000,2022-06-12 00:00:00,LEO/ETH,0.0035748,0.003848,0.0035633,0.0038316,3.924017723127108,1024.11987763
1654905600000,2022-06-11 00:00:00,LEO/ETH,0.0032973,0.0036648,0.0032647,0.0036104,2.1784118627572324,603.37133358
1654819200000,2022-06-10 00:00:00,LEO/ETH,0.0030257,0.0033303,0.0030166,0.0033191,2.182896290532597,657.67716867
1654732800000,2022-06-09 00:00:00,LEO/ETH,0.0029751,0.0030483,0.0029397,0.00304,1.7712256434416,582.64001429
1654646400000,2022-06-08 00:00:00,LEO/ETH,0.0029126,0.003003,0.002866,0.0029759,1.974847051173574,663.61337786
1654560000000,2022-06-07 00:00:00,LEO/ETH,0.0027698,0.0030352,0.0027469,0.0029204,1.7526135061058121,600.12789553
1654473600000,2022-06-06 00:00:00,LEO/ETH,0.0028335,0.002868,0.0026096,0.00275,1.590397911245,578.32651318
1654387200000,2022-06-05 00:00:00,LEO/ETH,0.0027643,0.0028501,0.0027513,0.0028337,1.6596296182017571,585.67583661
1654300800000,2022-06-04 00:00:00,LEO/ETH,0.0027615,0.0028322,0.0027356,0.0027762,2.909372839865562,1047.96946901
1654214400000,2022-06-03 00:00:00,LEO/ETH,0.002703,0.002824,0.0026685,0.0027607,5.340364766889453,1934.42415579
1654128000000,2022-06-02 00:00:00,LEO/ETH,0.0027028,0.0027721,0.002662,0.0027033,5.161646761214265,1909.38732705
1654041600000,2022-06-01 00:00:00,LEO/ETH,0.0027398,0.0028155,0.0025056,0.0027,5.4487672029,2018.061927
1653955200000,2022-05-31 00:00:00,LEO/ETH,0.0026326,0.0027618,0.0026089,0.0027294,5.122299296691612,1876.71257298
1653868800000,2022-05-30 00:00:00,LEO/ETH,0.0028206,0.0028533,0.0026024,0.002613,5.5685285601699,2131.0863223
1653782400000,2022-05-29 00:00:00,LEO/ETH,0.0028506,0.0028934,0.0027901,0.0028198,5.190013327062189,1840.56079405
1653696000000,2022-05-28 00:00:00,LEO/ETH,0.0028587,0.0029469,0.0027896,0.0028506,5.570590417645392,1954.18172232
1653609600000,2022-05-27 00:00:00,LEO/ETH,0.002736,0.0028748,0.0026811,0.0028444,6.163948249747704,2167.04691666
1653523200000,2022-05-26 00:00:00,LEO/ETH,0.0025247,0.0028082,0.0024969,0.002736,6.319385867623681,2309.71705688
1653436800000,2022-05-25 00:00:00,LEO/ETH,0.0024872,0.0025723,0.0024703,0.0025331,5.356008408422828,2114.40859359
1653350400000,2022-05-24 00:00:00,LEO/ETH,0.002485,0.0025748,0.0024657,0.0024891,6.270080582335554,2519.01513894
1653264000000,2022-05-23 00:00:00,LEO/ETH,0.0023988,0.0025413,0.0023521,0.0024863,5.226967564719559,2102.30767193
1653177600000,2022-05-22 00:00:00,LEO/ETH,0.0025052,0.0025162,0.0023881,0.0023951,4.832806773668886,2017.78914186
1653091200000,2022-05-21 00:00:00,LEO/ETH,0.002556,0.0025851,0.0024826,0.0024939,4.828761058736897,1936.22882182
1653004800000,2022-05-20 00:00:00,LEO/ETH,0.0024771,0.0026045,0.0024192,0.0025412,5.554276749754356,2185.69052013
1652918400000,2022-05-19 00:00:00,LEO/ETH,0.002596,0.0027443,0.0024498,0.0024815,5.06189275879497,2039.85200838
1652832000000,2022-05-18 00:00:00,LEO/ETH,0.0023879,0.0026007,0.0023549,0.0026002,5.41040301290539,2080.76417695
1652745600000,2022-05-17 00:00:00,LEO/ETH,0.0024486,0.0024869,0.0023288,0.0023905,5.380861274621525,2250.93548405
1652659200000,2022-05-16 00:00:00,LEO/ETH,0.002346,0.0025128,0.002336,0.0024589,6.795440155022436,2763.60980724
1652572800000,2022-05-15 00:00:00,LEO/ETH,0.0024685,0.0025364,0.002316,0.0023184,5.6090874654984955,2419.37865144
1652486400000,2022-05-14 00:00:00,LEO/ETH,0.0025211,0.0026044,0.0024434,0.0024549,5.275625117980749,2149.01833801
1652400000000,2022-05-13 00:00:00,LEO/ETH,0.0026159,0.002652,0.0023854,0.0025342,17.858917711612424,7047.16190972
1652313600000,2022-05-12 00:00:00,LEO/ETH,0.0025091,0.0028993,0.0023676,0.0026161,16.694854089678962,6381.5810136
1652227200000,2022-05-11 00:00:00,LEO/ETH,0.0023282,0.0026143,0.0022211,0.002509,16.6002452627401,6616.2794989
1652140800000,2022-05-10 00:00:00,LEO/ETH,0.0023279,0.0024079,0.0020863,0.0023089,9.529186818795964,4127.15441067
1652054400000,2022-05-09 00:00:00,LEO/ETH,0.0021093,0.0023692,0.0020728,0.0023065,9.955687039181626,4316.36117025
1651968000000,2022-05-08 00:00:00,LEO/ETH,0.0019923,0.0021643,0.001979,0.0021092,4.6492515680943916,2204.27250526
1651881600000,2022-05-07 00:00:00,LEO/ETH,0.0019936,0.0020533,0.0019255,0.0019922,3.8250780444015997,1920.027128
1651795200000,2022-05-06 00:00:00,LEO/ETH,0.0018679,0.0020414,0.0018362,0.0019911,4.067267811573381,2042.72402771
1651708800000,2022-05-05 00:00:00,LEO/ETH,0.0019242,0.0020431,0.0018471,0.001863,9.923084955802981,5326.40094246
1651622400000,2022-05-04 00:00:00,LEO/ETH,0.0020063,0.0020489,0.0018814,0.0019183,4.612294665931163,2404.36567061
1651536000000,2022-05-03 00:00:00,LEO/ETH,0.0020239,0.0020503,0.00198,0.0020244,3.958281052209624,1955.28603646
1651449600000,2022-05-02 00:00:00,LEO/ETH,0.0019757,0.0020411,0.0019181,0.0020043,4.430578832577675,2210.53676225
1651363200000,2022-05-01 00:00:00,LEO/ETH,0.0020744,0.0020949,0.0019453,0.0019757,3.9387488447024097,1993.5966213
1651276800000,2022-04-30 00:00:00,LEO/ETH,0.0020188,0.0020933,0.0019882,0.0020899,4.341278718089951,2077.26624149
1651190400000,2022-04-29 00:00:00,LEO/ETH,0.0019487,0.0020752,0.0019304,0.0020204,4.6751602721643675,2313.97756492
1651104000000,2022-04-28 00:00:00,LEO/ETH,0.0020051,0.0020365,0.0019112,0.0019487,4.034208329182447,2070.20492081
1651017600000,2022-04-27 00:00:00,LEO/ETH,0.0020818,0.0020862,0.0019889,0.0020008,4.636267183287168,2317.20670896
1650931200000,2022-04-26 00:00:00,LEO/ETH,0.0019824,0.0021006,0.001961,0.0020823,4.751705247850605,2281.95036635
1650844800000,2022-04-25 00:00:00,LEO/ETH,0.0019955,0.002111,0.0019619,0.0019825,4.4504185797838,2244.85174264
1650758400000,2022-04-24 00:00:00,LEO/ETH,0.0020068,0.0020248,0.0019664,0.0019957,3.872844072030703,1940.59431379
1650672000000,2022-04-23 00:00:00,LEO/ETH,0.0019722,0.0020231,0.0019536,0.0020071,3.911319629749005,1948.74178155
1650585600000,2022-04-22 00:00:00,LEO/ETH,0.0019926,0.0020432,0.0019428,0.0019666,3.9303099313860823,1998.53042377
1650499200000,2022-04-21 00:00:00,LEO/ETH,0.0019273,0.0020264,0.0018615,0.0019927,4.1309622432748565,2073.04774591
1650412800000,2022-04-20 00:00:00,LEO/ETH,0.0018805,0.0019658,0.0018534,0.0019498,4.011386781158562,2057.33243469
1650326400000,2022-04-19 00:00:00,LEO/ETH,0.0019526,0.0019873,0.0018677,0.0018784,3.29090224882208,1751.9709587
1650240000000,2022-04-18 00:00:00,LEO/ETH,0.0019605,0.0020675,0.0019251,0.0019412,4.076880787336068,2100.18585789
1650153600000,2022-04-17 00:00:00,LEO/ETH,0.0019059,0.0019717,0.0018755,0.0019717,4.228485837260378,2144.58885087
1650067200000,2022-04-16 00:00:00,LEO/ETH,0.0019059,0.0019656,0.001891,0.0019165,3.64698511419579,1902.94031526
1649980800000,2022-04-15 00:00:00,LEO/ETH,0.0019135,0.001972,0.0018904,0.0018938,3.9722711965555635,2097.51356878
1649894400000,2022-04-14 00:00:00,LEO/ETH,0.0018225,0.0019449,0.0018093,0.0018995,4.529724470452215,2384.69306157
1649808000000,2022-04-13 00:00:00,LEO/ETH,0.0018762,0.0019266,0.0018097,0.0018203,4.4204843039127315,2428.43723777
1649721600000,2022-04-12 00:00:00,LEO/ETH,0.0018741,0.0019597,0.0018298,0.0018779,3.6898775972278735,1964.89567987
1649635200000,2022-04-11 00:00:00,LEO/ETH,0.0018729,0.0020085,0.0018319,0.0018588,3.984080745488484,2143.36170943
1649548800000,2022-04-10 00:00:00,LEO/ETH,0.0018089,0.0018775,0.0017858,0.0018775,3.9607850574423753,2109.60588945
1649462400000,2022-04-09 00:00:00,LEO/ETH,0.0018318,0.0018492,0.0017858,0.0018085,3.524699642666685,1948.96303161
1649376000000,2022-04-08 00:00:00,LEO/ETH,0.0018191,0.0018598,0.0017649,0.0018281,3.8310365706118734,2095.63840633
1649289600000,2022-04-07 00:00:00,LEO/ETH,0.001838,0.0018649,0.0017798,0.001796,3.5348017447036004,1968.1524191
1649203200000,2022-04-06 00:00:00,LEO/ETH,0.0016979,0.0019276,0.0016786,0.0018249,4.113923271639027,2254.32805723
1649116800000,2022-04-05 00:00:00,LEO/ETH,0.0017152,0.0017528,0.0016656,0.0016981,3.660524912040564,2155.65921444
1649030400000,2022-04-04 00:00:00,LEO/ETH,0.001703,0.0017552,0.0016884,0.0017151,3.463076620368981,2019.16892331
1648944000000,2022-04-03 00:00:00,LEO/ETH,0.0017792,0.0017967,0.0016707,0.0016956,3.5529853777108555,2095.41482526
1648857600000,2022-04-02 00:00:00,LEO/ETH,0.0017477,0.0017789,0.0016853,0.0017778,3.4765591820821258,1955.54009567
1648771200000,2022-04-01 00:00:00,LEO/ETH,0.0017735,0.0018277,0.0017156,0.0017477,3.422003496896079,1958.00394627
1648684800000,2022-03-31 00:00:00,LEO/ETH,0.0018058,0.0018274,0.0016975,0.0017581,3.7533371963532542,2134.88265534
1648598400000,2022-03-30 00:00:00,LEO/ETH,0.0017725,0.0018374,0.0017254,0.0018102,3.9111641084025304,2160.62540515
1648512000000,2022-03-29 00:00:00,LEO/ETH,0.001846,0.0018509,0.0017145,0.0017484,3.410678524021584,1950.74269276
1648425600000,2022-03-28 00:00:00,LEO/ETH,0.0018744,0.0019023,0.0017766,0.001846,3.6195573779359798,1960.7569761299999
1648339200000,2022-03-27 00:00:00,LEO/ETH,0.0018489,0.0019152,0.0018206,0.0018736,3.8117560854177603,2034.4556391
1648252800000,2022-03-26 00:00:00,LEO/ETH,0.0019179,0.0019316,0.0018218,0.0018218,3.619980410712942,1987.03502619
1648166400000,2022-03-25 00:00:00,LEO/ETH,0.001945,0.0019567,0.0018121,0.001918,4.66258864295266,2430.96383887
1648080000000,2022-03-24 00:00:00,LEO/ETH,0.0019979,0.0020322,0.0019137,0.0019429,6.09736680015652,3138.28133211
1647993600000,2022-03-23 00:00:00,LEO/ETH,0.0020896,0.0021312,0.0019671,0.0019955,3.95955303798379,1984.24106138
1647907200000,2022-03-22 00:00:00,LEO/ETH,0.0021325,0.0021548,0.0019883,0.0020896,4.921009397879712,2355.00066897
1647820800000,2022-03-21 00:00:00,LEO/ETH,0.0021026,0.0021773,0.0020479,0.0021444,4.922531213926992,2295.52845268
1647734400000,2022-03-20 00:00:00,LEO/ETH,0.0020363,0.0021551,0.0020278,0.0021301,4.297347140210019,2017.43915319
1647648000000,2022-03-19 00:00:00,LEO/ETH,0.0020749,0.0021336,0.0020047,0.0020612,8.71413832860514,4227.70149845
1647561600000,2022-03-18 00:00:00,LEO/ETH,0.0022097,0.0022602,0.0020503,0.0020523,15.71695309460304,7658.2142448
1647475200000,2022-03-17 00:00:00,LEO/ETH,0.002173,0.0022675,0.0021592,0.0022105,6.141736840545319,2778.43783784
1647388800000,2022-03-16 00:00:00,LEO/ETH,0.0022356,0.0022689,0.0021001,0.002182,26.64965715206012,12213.40841066
1647302400000,2022-03-15 00:00:00,LEO/ETH,0.0022734,0.002364,0.0021574,0.0022588,5.561295137052524,2462.05734773
1647216000000,2022-03-14 00:00:00,LEO/ETH,0.0023085,0.00235,0.0022218,0.0022561,40.240847132227586,17836.46431108
1647129600000,2022-03-13 00:00:00,LEO/ETH,0.00226,0.0023556,0.0022311,0.0023301,4.836513161556225,2075.66763725
1647043200000,2022-03-12 00:00:00,LEO/ETH,0.002297,0.002297,0.0022276,0.0022791,4.622565601606455,2028.24167505
1646956800000,2022-03-11 00:00:00,LEO/ETH,0.002247,0.002361,0.0021729,0.0022714,5.067824270249771,2231.14566798
1646870400000,2022-03-10 00:00:00,LEO/ETH,0.002146,0.0022926,0.0021248,0.0022224,4.665766168257167,2099.42682157
1646784000000,2022-03-09 00:00:00,LEO/ETH,0.0021951,0.002234,0.0020177,0.002146,4.307592406199119,2007.26579972
1646697600000,2022-03-08 00:00:00,LEO/ETH,0.0021737,0.0022348,0.002104,0.0021972,4.5673951133805595,2078.7343498
1646611200000,2022-03-07 00:00:00,LEO/ETH,0.0020987,0.0022644,0.0020215,0.002144,4.8774597621606395,2274.93459056
1646524800000,2022-03-06 00:00:00,LEO/ETH,0.0020162,0.0021262,0.0019881,0.0020992,5.177636979687423,2466.48103072
1646438400000,2022-03-05 00:00:00,LEO/ETH,0.0021161,0.0021161,0.001986,0.0020011,4.375120442817126,2186.35772466
1646352000000,2022-03-04 00:00:00,LEO/ETH,0.0019834,0.0021905,0.0019645,0.0021036,4.953268027721545,2354.66249654
1646265600000,2022-03-03 00:00:00,LEO/ETH,0.002005,0.0020498,0.0019206,0.0019835,4.812371772819725,2426.20205335
1646179200000,2022-03-02 00:00:00,LEO/ETH,0.0020111,0.0020545,0.0019046,0.0020191,4.932427267572752,2442.88409072
1646092800000,2022-03-01 00:00:00,LEO/ETH,0.0020407,0.0021282,0.0019329,0.0020093,9.645371669093995,4800.36414129
1646006400000,2022-02-28 00:00:00,LEO/ETH,0.0022808,0.0023289,0.001946,0.0020286,4.792312264104036,2362.37418126
1645920000000,2022-02-27 00:00:00,LEO/ETH,0.0021695,0.0023372,0.0021244,0.0022723,4.806134744381725,2115.09692575
1645833600000,2022-02-26 00:00:00,LEO/ETH,0.0021154,0.0022077,0.0020626,0.0021702,4.3330488199714265,1996.61267163
1645747200000,2022-02-25 00:00:00,LEO/ETH,0.0022033,0.0022736,0.0020724,0.0021154,4.496130483939136,2125.42804384
1645660800000,2022-02-24 00:00:00,LEO/ETH,0.0023748,0.0025002,0.0020634,0.0022033,4.726347068367177,2145.12189369
1645574400000,2022-02-23 00:00:00,LEO/ETH,0.002212,0.0024021,0.0021881,0.0023691,5.70638886243309,2408.6736999
1645488000000,2022-02-22 00:00:00,LEO/ETH,0.0022685,0.0023122,0.0021658,0.002212,7.43588033685448,3361.60955554
1645401600000,2022-02-21 00:00:00,LEO/ETH,0.0021846,0.0023409,0.0020919,0.0022878,5.170021941169115,2259.82251122
1645315200000,2022-02-20 00:00:00,LEO/ETH,0.0021082,0.0022618,0.0020928,0.0021812,6.574222033487304,3014.03907642
