https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume TRX
1659225600000,2022-07-31 00:00:00,TRX/BTC,2.92e-06,2.98e-06,2.91e-06,2.96e-06,1.1003661716605224,371745.32826369
1659139200000,2022-07-30 00:00:00,TRX/BTC,2.91e-06,2.96e-06,2.87e-06,2.92e-06,2.9211064613295807,1000378.92511287
1659052800000,2022-07-29 00:00:00,TRX/BTC,2.92e-06,3.01e-06,2.87e-06,2.92e-06,6.789389963381578,2325133.54910328
1658966400000,2022-07-28 00:00:00,TRX/BTC,2.99e-06,3.01e-06,2.89e-06,2.93e-06,1.8739546419389042,639574.9631190799
1658880000000,2022-07-27 00:00:00,TRX/BTC,3.07e-06,3.13e-06,2.96e-06,3e-06,3.28903036571208,1096343.45523736
1658793600000,2022-07-26 00:00:00,TRX/BTC,2.99e-06,3.12e-06,2.97e-06,3.08e-06,1.271572220582048,412848.1235656
1658707200000,2022-07-25 00:00:00,TRX/BTC,2.96e-06,3.01e-06,2.91e-06,2.99e-06,1.4959164877090656,500306.51762845
1658620800000,2022-07-24 00:00:00,TRX/BTC,2.98e-06,3.01e-06,2.94e-06,2.96e-06,0.9012435295995695,304474.16540526
1658534400000,2022-07-23 00:00:00,TRX/BTC,2.95e-06,3.01e-06,2.94e-06,2.98e-06,1.7799939142745724,597313.39405187
1658448000000,2022-07-22 00:00:00,TRX/BTC,2.94e-06,2.99e-06,2.87e-06,2.95e-06,2.533476331886229,858805.53623262
1658361600000,2022-07-21 00:00:00,TRX/BTC,2.91e-06,2.99e-06,2.89e-06,2.94e-06,1.8345584847822118,623999.4846198
1658275200000,2022-07-20 00:00:00,TRX/BTC,2.95e-06,2.98e-06,2.85e-06,2.91e-06,2.4196878814782936,831507.86305096
1658188800000,2022-07-19 00:00:00,TRX/BTC,3.07e-06,3.14e-06,2.92e-06,2.96e-06,2.524384316920059,852832.53950002
1658102400000,2022-07-18 00:00:00,TRX/BTC,3.24e-06,3.25e-06,3.05e-06,3.07e-06,3.8152530821553188,1242753.44695613
1658016000000,2022-07-17 00:00:00,TRX/BTC,3.25e-06,3.26e-06,3.18e-06,3.24e-06,1.8994689550478159,586255.8503234
1657929600000,2022-07-16 00:00:00,TRX/BTC,3.22e-06,3.29e-06,3.19e-06,3.25e-06,0.7954369137273649,244749.81960842
1657843200000,2022-07-15 00:00:00,TRX/BTC,3.24e-06,3.28e-06,3.2e-06,3.22e-06,0.6776182108738155,210440.43815957
1657756800000,2022-07-14 00:00:00,TRX/BTC,3.27e-06,3.32e-06,3.23e-06,3.24e-06,0.7213805222987304,222648.30935146
1657670400000,2022-07-13 00:00:00,TRX/BTC,3.35e-06,3.38e-06,3.26e-06,3.27e-06,1.8047557455926764,551913.07204669
1657584000000,2022-07-12 00:00:00,TRX/BTC,3.23e-06,3.36e-06,3.22e-06,3.35e-06,2.4804572062044787,740434.98692671
1657497600000,2022-07-11 00:00:00,TRX/BTC,3.25e-06,3.27e-06,3.18e-06,3.25e-06,1.6453625157889074,506265.38947351
1657411200000,2022-07-10 00:00:00,TRX/BTC,3.23e-06,3.27e-06,3.19e-06,3.25e-06,1.33785656916886,411648.17512888
1657324800000,2022-07-09 00:00:00,TRX/BTC,3.19e-06,3.32e-06,3.19e-06,3.23e-06,1.5228631496259193,471474.65932691
1657238400000,2022-07-08 00:00:00,TRX/BTC,3.17e-06,3.2e-06,3.1e-06,3.19e-06,2.2011102685269646,690003.21897397
1657152000000,2022-07-07 00:00:00,TRX/BTC,3.28e-06,3.31e-06,3.14e-06,3.18e-06,2.227429602311041,700449.56047517
1657065600000,2022-07-06 00:00:00,TRX/BTC,3.38e-06,3.41e-06,3.28e-06,3.28e-06,1.8106605574439438,552030.6577573
1656979200000,2022-07-05 00:00:00,TRX/BTC,3.33e-06,3.46e-06,3.32e-06,3.38e-06,2.433418636025403,719946.34201935
1656892800000,2022-07-04 00:00:00,TRX/BTC,3.43e-06,3.5e-06,3.3e-06,3.33e-06,1.6551136285612065,497031.11968805
1656806400000,2022-07-03 00:00:00,TRX/BTC,3.37e-06,3.44e-06,3.28e-06,3.44e-06,2.0225794282308875,587959.13611363
1656720000000,2022-07-02 00:00:00,TRX/BTC,3.38e-06,3.4e-06,3.35e-06,3.36e-06,1.2173983455681265,362320.93618099
1656633600000,2022-07-01 00:00:00,TRX/BTC,3.26e-06,3.4e-06,3.19e-06,3.38e-06,2.5585122644788094,756956.29126592
1656547200000,2022-06-30 00:00:00,TRX/BTC,3.23e-06,3.37e-06,3.2e-06,3.25e-06,3.0396353819554123,935272.42521705
1656460800000,2022-06-29 00:00:00,TRX/BTC,3.25e-06,3.29e-06,3.2e-06,3.23e-06,6.5477774546677665,2027175.68255968
1656374400000,2022-06-28 00:00:00,TRX/BTC,3.24e-06,3.35e-06,3.15e-06,3.25e-06,5.872132471476927,1806809.99122367
1656288000000,2022-06-27 00:00:00,TRX/BTC,3.09e-06,3.31e-06,3.08e-06,3.24e-06,3.8862266582885145,1199452.67231127
1656201600000,2022-06-26 00:00:00,TRX/BTC,3.02e-06,3.1e-06,3e-06,3.09e-06,2.728086281441836,882875.81923684
1656115200000,2022-06-25 00:00:00,TRX/BTC,3.1e-06,3.11e-06,3.01e-06,3.02e-06,1.3338919918173346,441686.09000574
1656028800000,2022-06-24 00:00:00,TRX/BTC,3.02e-06,3.15e-06,3.01e-06,3.09e-06,3.065280470014369,992000.15210821
1655942400000,2022-06-23 00:00:00,TRX/BTC,3.15e-06,3.17e-06,2.99e-06,3.01e-06,6.550586023824448,2176274.42651975
1655856000000,2022-06-22 00:00:00,TRX/BTC,3.16e-06,3.22e-06,3.08e-06,3.16e-06,9.431208463528561,2984559.64035714
1655769600000,2022-06-21 00:00:00,TRX/BTC,2.97e-06,3.14e-06,2.96e-06,3.14e-06,6.358128336587683,2024881.63585595
1655683200000,2022-06-20 00:00:00,TRX/BTC,2.97e-06,3.08e-06,2.92e-06,2.97e-06,6.3508317893970245,2138327.20181718
1655596800000,2022-06-19 00:00:00,TRX/BTC,3.2e-06,3.33e-06,2.95e-06,2.98e-06,21.83515842795795,7327234.37179797
1655510400000,2022-06-18 00:00:00,TRX/BTC,2.93e-06,3.41e-06,2.92e-06,3.21e-06,9.513413136046875,2963680.1046875
1655424000000,2022-06-17 00:00:00,TRX/BTC,2.91e-06,3.04e-06,2.86e-06,2.92e-06,9.875060615742944,3381870.07388457
1655337600000,2022-06-16 00:00:00,TRX/BTC,2.79e-06,2.93e-06,2.78e-06,2.91e-06,18.48801572275655,6353270.00782012
1655251200000,2022-06-15 00:00:00,TRX/BTC,2.51e-06,2.89e-06,2.28e-06,2.79e-06,15.096378477696433,5410888.34326037
1655164800000,2022-06-14 00:00:00,TRX/BTC,2.84e-06,2.9e-06,2.38e-06,2.51e-06,21.741114908077584,8661798.7681584
1655078400000,2022-06-13 00:00:00,TRX/BTC,2.86e-06,2.92e-06,2.4e-06,2.84e-06,39.822690432503286,14022074.09595186
1654992000000,2022-06-12 00:00:00,TRX/BTC,2.68e-06,2.87e-06,2.67e-06,2.87e-06,15.3651097452799,5353696.77535885
1654905600000,2022-06-11 00:00:00,TRX/BTC,2.71e-06,2.77e-06,2.63e-06,2.68e-06,9.106432129859343,3397922.43651468
1654819200000,2022-06-10 00:00:00,TRX/BTC,2.69e-06,2.76e-06,2.67e-06,2.72e-06,6.8083234023426495,2503060.07439068
1654732800000,2022-06-09 00:00:00,TRX/BTC,2.67e-06,2.71e-06,2.65e-06,2.69e-06,4.974354999080415,1849202.60188863
1654646400000,2022-06-08 00:00:00,TRX/BTC,2.63e-06,2.7e-06,2.61e-06,2.67e-06,6.563125485098711,2458099.43262124
1654560000000,2022-06-07 00:00:00,TRX/BTC,2.6e-06,2.76e-06,2.6e-06,2.63e-06,5.86833660905617,2231306.69545862
1654473600000,2022-06-06 00:00:00,TRX/BTC,2.72e-06,2.73e-06,2.58e-06,2.6e-06,5.595311994143691,2152043.07467065
1654387200000,2022-06-05 00:00:00,TRX/BTC,2.69e-06,2.77e-06,2.66e-06,2.72e-06,7.79945846778131,2867447.96609607
1654300800000,2022-06-04 00:00:00,TRX/BTC,2.73e-06,2.74e-06,2.58e-06,2.69e-06,15.155270063392164,5633929.3915956
1654214400000,2022-06-03 00:00:00,TRX/BTC,2.77e-06,2.82e-06,2.71e-06,2.73e-06,5.84956596108967,2142698.1542453
1654128000000,2022-06-02 00:00:00,TRX/BTC,2.8e-06,2.85e-06,2.72e-06,2.77e-06,6.199535382513264,2238099.41606977
1654041600000,2022-06-01 00:00:00,TRX/BTC,2.65e-06,2.93e-06,2.59e-06,2.8e-06,18.61850959126113,6649467.71116469
1653955200000,2022-05-31 00:00:00,TRX/BTC,2.62e-06,2.66e-06,2.5e-06,2.65e-06,3.1926070862693825,1204757.39104505
1653868800000,2022-05-30 00:00:00,TRX/BTC,2.73e-06,2.79e-06,2.62e-06,2.62e-06,4.065160718199844,1551588.06038162
1653782400000,2022-05-29 00:00:00,TRX/BTC,2.8e-06,2.81e-06,2.69e-06,2.73e-06,1.435807018347238,525936.63675723
1653696000000,2022-05-28 00:00:00,TRX/BTC,2.82e-06,2.86e-06,2.74e-06,2.8e-06,2.102149696214176,750767.74864792
1653609600000,2022-05-27 00:00:00,TRX/BTC,2.82e-06,2.87e-06,2.72e-06,2.83e-06,12.994071284665376,4591544.62355667
1653523200000,2022-05-26 00:00:00,TRX/BTC,2.87e-06,2.92e-06,2.72e-06,2.82e-06,15.16878292774848,5379001.03820868
1653436800000,2022-05-25 00:00:00,TRX/BTC,2.72e-06,2.96e-06,2.7e-06,2.87e-06,10.280990042900712,3582226.49578422
1653350400000,2022-05-24 00:00:00,TRX/BTC,2.62e-06,2.85e-06,2.6e-06,2.72e-06,10.512453479900511,3864872.6029046
1653264000000,2022-05-23 00:00:00,TRX/BTC,2.59e-06,2.78e-06,2.5e-06,2.62e-06,6.368019064041904,2430541.62749691
1653177600000,2022-05-22 00:00:00,TRX/BTC,2.52e-06,2.6e-06,2.49e-06,2.57e-06,2.222267718456017,864695.61029417
1653091200000,2022-05-21 00:00:00,TRX/BTC,2.44e-06,2.58e-06,2.42e-06,2.51e-06,5.243736184450243,2089137.92209173
1653004800000,2022-05-20 00:00:00,TRX/BTC,2.43e-06,2.55e-06,2.39e-06,2.44e-06,6.257070577319611,2564373.18742607
1652918400000,2022-05-19 00:00:00,TRX/BTC,2.47e-06,2.53e-06,2.42e-06,2.42e-06,13.68403474509208,5654559.81202152
1652832000000,2022-05-18 00:00:00,TRX/BTC,2.37e-06,2.49e-06,2.36e-06,2.47e-06,11.858738202779413,4801108.58412122
1652745600000,2022-05-17 00:00:00,TRX/BTC,2.31e-06,2.45e-06,2.29e-06,2.37e-06,9.66346443253921,4077411.15297013
1652659200000,2022-05-16 00:00:00,TRX/BTC,2.31e-06,2.36e-06,2.27e-06,2.32e-06,16.477877447062717,7102533.38235462
1652572800000,2022-05-15 00:00:00,TRX/BTC,2.41e-06,2.41e-06,2.26e-06,2.32e-06,17.67710062593272,7619439.924971
1652486400000,2022-05-14 00:00:00,TRX/BTC,2.54e-06,2.56e-06,2.39e-06,2.41e-06,23.37326899991421,9698451.86718432
1652400000000,2022-05-13 00:00:00,TRX/BTC,2.32e-06,2.55e-06,2.28e-06,2.53e-06,21.46866677804636,8485639.04270607
1652313600000,2022-05-12 00:00:00,TRX/BTC,2.57e-06,2.93e-06,2.29e-06,2.32e-06,71.41141002916373,30780780.18498437
1652227200000,2022-05-11 00:00:00,TRX/BTC,2.48e-06,2.73e-06,1.96e-06,2.58e-06,95.81574872680642,37137887.10341334
1652140800000,2022-05-10 00:00:00,TRX/BTC,2.41e-06,2.6e-06,2.38e-06,2.48e-06,40.50758578949293,16333703.94737618
1652054400000,2022-05-09 00:00:00,TRX/BTC,2.58e-06,2.59e-06,2.32e-06,2.42e-06,43.70912622415307,18061622.40667482
1651968000000,2022-05-08 00:00:00,TRX/BTC,2.35e-06,2.67e-06,2.31e-06,2.58e-06,46.772999921884974,18129069.73716472
1651881600000,2022-05-07 00:00:00,TRX/BTC,2.4e-06,2.48e-06,2.24e-06,2.35e-06,50.22785454572572,21373555.12584073
1651795200000,2022-05-06 00:00:00,TRX/BTC,2.04e-06,2.44e-06,2e-06,2.4e-06,44.46440295859113,18526834.56607964
1651708800000,2022-05-05 00:00:00,TRX/BTC,2.17e-06,2.26e-06,1.99e-06,2.04e-06,40.58830279469245,19896226.86014336
1651622400000,2022-05-04 00:00:00,TRX/BTC,1.93e-06,2.19e-06,1.84e-06,2.17e-06,45.25318791992767,20854003.64973625
1651536000000,2022-05-03 00:00:00,TRX/BTC,1.79e-06,1.95e-06,1.77e-06,1.92e-06,31.890385955733347,16609576.01861112
1651449600000,2022-05-02 00:00:00,TRX/BTC,1.84e-06,1.89e-06,1.67e-06,1.79e-06,27.034382534713483,15103007.00263323
1651363200000,2022-05-01 00:00:00,TRX/BTC,1.66e-06,1.86e-06,1.64e-06,1.84e-06,24.55400587517061,13344568.41041881
1651276800000,2022-04-30 00:00:00,TRX/BTC,1.65e-06,1.69e-06,1.61e-06,1.66e-06,10.109580468318702,6090108.71585464
1651190400000,2022-04-29 00:00:00,TRX/BTC,1.6e-06,1.79e-06,1.6e-06,1.65e-06,17.292195739729877,10480118.63013932
1651104000000,2022-04-28 00:00:00,TRX/BTC,1.61e-06,1.62e-06,1.57e-06,1.6e-06,4.728588983097199,2955368.11443575
1651017600000,2022-04-27 00:00:00,TRX/BTC,1.62e-06,1.64e-06,1.59e-06,1.61e-06,4.7390700631074845,2943521.77832763
1650931200000,2022-04-26 00:00:00,TRX/BTC,1.62e-06,1.65e-06,1.59e-06,1.62e-06,5.7280042695409055,3535805.1046548802
1650844800000,2022-04-25 00:00:00,TRX/BTC,1.66e-06,1.67e-06,1.6e-06,1.61e-06,8.100995505064231,5031674.22674797
1650758400000,2022-04-24 00:00:00,TRX/BTC,1.71e-06,1.72e-06,1.64e-06,1.66e-06,3.259568963502227,1963595.76114592
1650672000000,2022-04-23 00:00:00,TRX/BTC,1.68e-06,1.75e-06,1.67e-06,1.71e-06,4.589083596594003,2683674.61789123
1650585600000,2022-04-22 00:00:00,TRX/BTC,1.76e-06,1.79e-06,1.64e-06,1.68e-06,17.617034260229293,10486329.91680315
1650499200000,2022-04-21 00:00:00,TRX/BTC,1.51e-06,1.85e-06,1.49e-06,1.76e-06,31.94324854749405,18149573.03834889
1650412800000,2022-04-20 00:00:00,TRX/BTC,1.52e-06,1.53e-06,1.49e-06,1.52e-06,5.534863878636509,3641357.81489244
1650326400000,2022-04-19 00:00:00,TRX/BTC,1.51e-06,1.54e-06,1.49e-06,1.53e-06,3.3375809080503225,2181425.43009825
1650240000000,2022-04-18 00:00:00,TRX/BTC,1.51e-06,1.54e-06,1.49e-06,1.51e-06,3.6690512419511676,2429835.25957031
1650153600000,2022-04-17 00:00:00,TRX/BTC,1.53e-06,1.56e-06,1.51e-06,1.51e-06,4.004710901801687,2652126.42503423
1650067200000,2022-04-16 00:00:00,TRX/BTC,1.52e-06,1.54e-06,1.51e-06,1.53e-06,1.5535357784822887,1015382.86175313
1649980800000,2022-04-15 00:00:00,TRX/BTC,1.51e-06,1.54e-06,1.5e-06,1.53e-06,2.393284658413113,1564238.3388321
1649894400000,2022-04-14 00:00:00,TRX/BTC,1.49e-06,1.51e-06,1.47e-06,1.51e-06,3.443981255004937,2280782.28808274
1649808000000,2022-04-13 00:00:00,TRX/BTC,1.49e-06,1.52e-06,1.47e-06,1.49e-06,3.0721514800773257,2061846.63092438
1649721600000,2022-04-12 00:00:00,TRX/BTC,1.47e-06,1.51e-06,1.46e-06,1.5e-06,5.17442043134553,3449613.62089702
1649635200000,2022-04-11 00:00:00,TRX/BTC,1.47e-06,1.49e-06,1.43e-06,1.47e-06,9.877791780040514,6719586.24492552
1649548800000,2022-04-10 00:00:00,TRX/BTC,1.5e-06,1.5e-06,1.47e-06,1.48e-06,3.072275805784925,2075862.03093576
1649462400000,2022-04-09 00:00:00,TRX/BTC,1.48e-06,1.5e-06,1.47e-06,1.5e-06,2.977050629326185,1984700.41955079
1649376000000,2022-04-08 00:00:00,TRX/BTC,1.49e-06,1.5e-06,1.45e-06,1.48e-06,3.9987910516013385,2701885.84567658
1649289600000,2022-04-07 00:00:00,TRX/BTC,1.46e-06,1.49e-06,1.45e-06,1.48e-06,3.7166494489074364,2511249.62764016
1649203200000,2022-04-06 00:00:00,TRX/BTC,1.52e-06,1.53e-06,1.45e-06,1.46e-06,5.018025627494255,3437003.85444812
1649116800000,2022-04-05 00:00:00,TRX/BTC,1.52e-06,1.54e-06,1.51e-06,1.52e-06,3.588411967174866,2360797.34682557
1649030400000,2022-04-04 00:00:00,TRX/BTC,1.58e-06,1.58e-06,1.51e-06,1.52e-06,2.4030400076008926,1580947.37342164
1648944000000,2022-04-03 00:00:00,TRX/BTC,1.6e-06,1.6e-06,1.55e-06,1.58e-06,2.729344390755559,1727433.15870605
1648857600000,2022-04-02 00:00:00,TRX/BTC,1.62e-06,1.65e-06,1.58e-06,1.6e-06,4.84686263527008,3029289.1470438
1648771200000,2022-04-01 00:00:00,TRX/BTC,1.63e-06,1.65e-06,1.58e-06,1.62e-06,6.378263566321059,3937199.73229695
1648684800000,2022-03-31 00:00:00,TRX/BTC,1.55e-06,1.68e-06,1.55e-06,1.62e-06,13.49502430191295,8330261.91476108
1648598400000,2022-03-30 00:00:00,TRX/BTC,1.46e-06,1.58e-06,1.44e-06,1.56e-06,8.870351480034845,5686122.74361208
1648512000000,2022-03-29 00:00:00,TRX/BTC,1.47e-06,1.53e-06,1.45e-06,1.46e-06,2.7318291538147847,1871115.85877725
1648425600000,2022-03-28 00:00:00,TRX/BTC,1.47e-06,1.52e-06,1.45e-06,1.47e-06,2.509453024379668,1707110.90093855
1648339200000,2022-03-27 00:00:00,TRX/BTC,1.49e-06,1.55e-06,1.47e-06,1.48e-06,2.2153396261319735,1496851.09873782
1648252800000,2022-03-26 00:00:00,TRX/BTC,1.45e-06,1.49e-06,1.44e-06,1.49e-06,0.8885824683657033,596364.07272866
1648166400000,2022-03-25 00:00:00,TRX/BTC,1.49e-06,1.51e-06,1.44e-06,1.45e-06,1.202571502803932,829359.65710616
1648080000000,2022-03-24 00:00:00,TRX/BTC,1.5e-06,1.52e-06,1.48e-06,1.49e-06,2.4386379707531054,1636669.77902893
1647993600000,2022-03-23 00:00:00,TRX/BTC,1.5e-06,1.53e-06,1.49e-06,1.5e-06,2.7366518952204753,1824434.59681365
1647907200000,2022-03-22 00:00:00,TRX/BTC,1.51e-06,1.51e-06,1.46e-06,1.5e-06,2.3511910641375753,1567460.70942505
1647820800000,2022-03-21 00:00:00,TRX/BTC,1.49e-06,1.51e-06,1.48e-06,1.51e-06,1.117221388191944,739881.7140344
1647734400000,2022-03-20 00:00:00,TRX/BTC,1.47e-06,1.5e-06,1.46e-06,1.49e-06,1.4390165080986412,965782.89134137
1647648000000,2022-03-19 00:00:00,TRX/BTC,1.48e-06,1.49e-06,1.46e-06,1.47e-06,1.3762798406040577,936244.78952657
1647561600000,2022-03-18 00:00:00,TRX/BTC,1.48e-06,1.5e-06,1.45e-06,1.47e-06,1.0252259816968616,697432.64061011
1647475200000,2022-03-17 00:00:00,TRX/BTC,1.49e-06,1.5e-06,1.47e-06,1.48e-06,2.4052054720332374,1625138.83245489
1647388800000,2022-03-16 00:00:00,TRX/BTC,1.54e-06,1.55e-06,1.47e-06,1.48e-06,6.40587742252375,4328295.55575929
1647302400000,2022-03-15 00:00:00,TRX/BTC,1.51e-06,1.57e-06,1.51e-06,1.54e-06,3.4427016407701,2235520.54595461
1647216000000,2022-03-14 00:00:00,TRX/BTC,1.57e-06,1.58e-06,1.51e-06,1.51e-06,3.9010766459768984,2583494.46753437
1647129600000,2022-03-13 00:00:00,TRX/BTC,1.54e-06,1.57e-06,1.53e-06,1.57e-06,2.579573681340836,1643040.56136359
1647043200000,2022-03-12 00:00:00,TRX/BTC,1.55e-06,1.56e-06,1.52e-06,1.54e-06,1.7556789350169455,1140051.25650451
1646956800000,2022-03-11 00:00:00,TRX/BTC,1.52e-06,1.57e-06,1.51e-06,1.55e-06,2.1961419076153454,1416865.74684861
1646870400000,2022-03-10 00:00:00,TRX/BTC,1.45e-06,1.53e-06,1.43e-06,1.52e-06,8.032048944620344,5284242.72672391
1646784000000,2022-03-09 00:00:00,TRX/BTC,1.56e-06,1.58e-06,1.43e-06,1.45e-06,4.205412829623309,2900284.71008504
1646697600000,2022-03-08 00:00:00,TRX/BTC,1.54e-06,1.58e-06,1.54e-06,1.57e-06,3.199211655382553,2037714.43017997
