https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WBTC,Volume USD
1651881600,2022-05-07,WBTC/USD,35195.2,35195.2,35195.2,35195.2,0.00021,7.390992
1651795200,2022-05-06,WBTC/USD,36129.6,36129.6,36127.1,36127.1,0.00147,53.106837
1651708800,2022-05-05,WBTC/USD,38067.1,38067.1,36603.0,36603.0,0.005857,214.383771
1651622400,2022-05-04,WBTC/USD,38878.6,39589.8,38878.6,39589.8,0.002438,96.51993240000002
1651536000,2022-05-03,WBTC/USD,38873.6,38873.6,37782.0,38173.0,0.039259,1498.6338070000002
1651276800,2022-04-30,WBTC/USD,38634.5,39077.5,38067.1,38067.1,0.002842,108.1866982
1651190400,2022-04-29,WBTC/USD,38936.5,38951.8,38936.5,38951.8,0.016858,656.6494444000001
1651104000,2022-04-28,WBTC/USD,39589.8,39589.8,39589.8,39589.8,0.000419,16.5881262
1650931200,2022-04-26,WBTC/USD,38067.1,38067.1,38000.0,38000.0,0.00342,129.96
1650844800,2022-04-25,WBTC/USD,39105.3,39105.3,38807.7,38807.7,0.004983,193.37876909999997
1650758400,2022-04-24,WBTC/USD,39376.9,39638.4,38211.5,38211.5,0.027267,1041.9129705
1650240000,2022-04-18,WBTC/USD,39490.0,40641.0,39069.3,40641.0,0.033119,1345.9892790000001
1649635200,2022-04-11,WBTC/USD,39589.8,39589.8,39589.8,39589.8,0.00021,8.313858000000002
1649376000,2022-04-08,WBTC/USD,49501.2,49501.2,49501.2,49501.2,0.000779,38.561434799999994
1649116800,2022-04-05,WBTC/USD,46289.1,46289.1,46289.1,46289.1,0.0015,69.43365
1649030400,2022-04-04,WBTC/USD,50627.5,50627.5,50607.7,50607.7,0.0006,30.364619999999995
1648944000,2022-04-03,WBTC/USD,52591.8,52591.8,52591.8,52591.8,0.000408,21.4574544
1648771200,2022-04-01,WBTC/USD,46723.8,46723.8,46723.8,46723.8,0.01,467.23800000000006
1648425600,2022-03-28,WBTC/USD,47537.4,48000.0,47537.4,48000.0,0.002943,141.26399999999998
1648339200,2022-03-27,WBTC/USD,46086.0,46086.0,46086.0,46086.0,0.00021,9.67806
1648252800,2022-03-26,WBTC/USD,45500.4,45500.4,45500.4,45500.4,0.001186,53.9634744
1648166400,2022-03-25,WBTC/USD,43800.7,45585.8,43800.7,45053.8,0.005936,267.43935680000004
1648080000,2022-03-24,WBTC/USD,43203.9,43203.9,42825.4,42825.4,0.00081,34.688574
1647993600,2022-03-23,WBTC/USD,42634.8,42634.8,41846.8,41846.8,0.000443,18.538132400000002
1647907200,2022-03-22,WBTC/USD,42394.8,42850.8,42356.9,42356.9,0.003095,131.0946055
1647734400,2022-03-20,WBTC/USD,42124.9,42124.9,42124.9,42124.9,0.00112,47.179888
1647648000,2022-03-19,WBTC/USD,41787.1,41952.6,41613.4,41952.6,0.018787,788.1634962
1647561600,2022-03-18,WBTC/USD,41173.4,43396.7,41142.7,42466.0,0.018444,783.242904
1647475200,2022-03-17,WBTC/USD,41145.1,41145.1,41082.3,41142.0,0.002664,109.602288
1647388800,2022-03-16,WBTC/USD,39996.0,41173.4,39589.8,39589.8,0.022334,884.1985932
1647216000,2022-03-14,WBTC/USD,37698.1,40237.6,37698.1,38622.8,0.010316,398.43280480000004
1647129600,2022-03-13,WBTC/USD,38287.0,38287.0,38287.0,38287.0,0.000568,21.747016000000002
1647043200,2022-03-12,WBTC/USD,39771.8,39771.8,39771.8,39771.8,0.000568,22.590382400000003
1646870400,2022-03-10,WBTC/USD,39077.6,39077.6,39075.1,39075.1,0.00105,41.02885499999999
1646784000,2022-03-09,WBTC/USD,39324.7,40640.7,39324.7,40640.7,0.002114,85.9144398
1646697600,2022-03-08,WBTC/USD,39075.1,39077.9,39075.1,39077.9,0.00168,65.650872
1646611200,2022-03-07,WBTC/USD,38047.4,39139.8,37572.2,37572.2,0.021021,789.8052162
1646352000,2022-03-04,WBTC/USD,39086.9,39086.9,39019.3,39019.3,0.003036,118.4625948
1646265600,2022-03-03,WBTC/USD,43170.6,43170.6,43170.6,43170.6,0.0005,21.5853
1646179200,2022-03-02,WBTC/USD,44139.8,44878.5,44139.8,44319.6,0.003436,152.28214559999998
1646092800,2022-03-01,WBTC/USD,43678.0,44035.1,42260.3,42260.3,0.021672,915.8652216
1646006400,2022-02-28,WBTC/USD,39075.1,42808.4,39075.1,42808.4,0.026185,1120.937954
1645920000,2022-02-27,WBTC/USD,38636.1,38636.1,37572.2,37572.2,0.006025,226.372505
1645833600,2022-02-26,WBTC/USD,39553.0,39919.7,39295.8,39295.8,0.024134,948.3648372
1645747200,2022-02-25,WBTC/USD,38400.5,39362.4,38400.5,39333.2,0.005385,211.809282
1645660800,2022-02-24,WBTC/USD,36630.4,39235.0,36127.1,39234.9,0.052099,2044.0990551
1645574400,2022-02-23,WBTC/USD,39075.1,39077.9,37572.2,37572.2,0.00366,137.514252
1645488000,2022-02-22,WBTC/USD,36606.8,38071.1,36606.8,38071.1,0.005234,199.26413739999998
1645401600,2022-02-21,WBTC/USD,39075.1,39077.7,37572.2,37572.2,0.028192,1059.2354624
1645142400,2022-02-18,WBTC/USD,40518.6,40518.6,40494.5,40494.5,0.005141,208.1822245
1644969600,2022-02-16,WBTC/USD,43207.2,43207.2,43207.2,43207.2,0.00068,29.380896
1644883200,2022-02-15,WBTC/USD,46032.6,46032.6,46032.6,46032.6,0.001359,62.5583034
1644796800,2022-02-14,WBTC/USD,42630.1,44584.5,42071.0,42071.0,0.00204,85.82484000000001
1644710400,2022-02-13,WBTC/USD,42271.7,42636.6,42101.1,42482.5,0.010157,431.49475249999995
1644624000,2022-02-12,WBTC/USD,42267.2,42267.2,42267.2,42267.2,0.0181,765.03632
1644537600,2022-02-11,WBTC/USD,43119.3,43119.3,43119.3,43119.3,0.001125,48.5092125
1644451200,2022-02-10,WBTC/USD,44772.9,45192.6,43701.5,45192.6,0.020323,918.4492098000001
1643932800,2022-02-04,WBTC/USD,38067.1,41500.1,38067.1,41500.1,0.00798,331.17079799999993
1643846400,2022-02-03,WBTC/USD,36606.8,36606.8,36603.0,36603.0,0.00231,84.55293
1643760000,2022-02-02,WBTC/USD,39331.9,39331.9,37572.2,37572.2,0.00189,71.01145799999999
1643673600,2022-02-01,WBTC/USD,39075.1,39077.9,39075.1,39077.9,0.00168,65.650872
1643587200,2022-01-31,WBTC/USD,37955.6,38571.2,36830.7,38571.2,0.003099,119.5321488
1643414400,2022-01-29,WBTC/USD,38223.8,38250.6,38067.1,38250.6,0.020766,794.3119595999999
1643328000,2022-01-28,WBTC/USD,37073.5,37574.9,37073.5,37574.9,0.002637,99.0850113
1643241600,2022-01-27,WBTC/USD,36128.9,36483.3,36127.2,36483.3,0.003772,137.6150076
1643155200,2022-01-26,WBTC/USD,37572.2,38067.1,36603.1,36603.2,0.016375,599.3774
1642982400,2022-01-24,WBTC/USD,34737.5,36603.1,34737.2,36603.1,0.00315,115.299765
1642896000,2022-01-23,WBTC/USD,35789.2,36126.9,35789.2,36126.9,0.008248,297.9746712
1642809600,2022-01-22,WBTC/USD,35000.0,36126.6,34736.2,34934.1,0.012634,441.35741939999997
1642723200,2022-01-21,WBTC/USD,39266.2,39909.8,36125.0,36125.0,0.090827,3281.125375
1642636800,2022-01-20,WBTC/USD,41174.1,41178.1,41174.1,41178.1,0.00231,95.121411
1642377600,2022-01-17,WBTC/USD,42177.6,42177.6,41804.2,41804.2,0.000763,31.896604599999996
1642204800,2022-01-15,WBTC/USD,43500.0,43500.0,43500.0,43500.0,0.000549,23.8815
1641945600,2022-01-12,WBTC/USD,46587.2,46587.2,46587.2,46587.2,0.000214,9.9696608
1641859200,2022-01-11,WBTC/USD,42360.0,43807.9,42360.0,43807.9,0.004215,184.65029850000002
1641772800,2022-01-10,WBTC/USD,40000.0,40000.0,40000.0,40000.0,0.004654,186.16
1641686400,2022-01-09,WBTC/USD,41174.2,41174.2,41174.2,41174.2,0.00465,191.46002999999996
1641600000,2022-01-08,WBTC/USD,41000.0,41334.1,41000.0,41334.1,0.005139,212.4159399
1641513600,2022-01-07,WBTC/USD,41180.9,41180.9,41174.1,41174.1,0.0031,127.63971
1641427200,2022-01-06,WBTC/USD,42826.9,43421.2,42561.9,43421.2,0.010537,457.52918439999996
1641340800,2022-01-05,WBTC/USD,44538.9,44538.9,43200.0,43200.0,0.01399,604.368
1641254400,2022-01-04,WBTC/USD,46679.7,46679.7,45924.9,46299.2,0.012808,593.0001536
1640908800,2021-12-31,WBTC/USD,46889.2,46889.2,46315.1,46315.1,0.00624,289.006224
1640822400,2021-12-30,WBTC/USD,47544.6,47794.7,47544.6,47794.7,0.003018,144.2444046
1640736000,2021-12-29,WBTC/USD,46971.7,46971.7,46971.7,46971.7,0.0163,765.6387099999998
1640649600,2021-12-28,WBTC/USD,48171.9,48171.9,48168.1,48168.1,0.00273,131.498913
1640563200,2021-12-27,WBTC/USD,50369.5,51302.1,50369.5,51302.1,0.001577,80.9034117
1640390400,2021-12-25,WBTC/USD,51940.9,51940.9,50771.6,50771.6,0.017798,903.6329368
1640304000,2021-12-24,WBTC/USD,59712.4,59712.4,50168.3,51799.4,0.001191,61.6930854
1640217600,2021-12-23,WBTC/USD,50095.1,51124.8,50095.1,51124.8,0.00294,150.306912
1640044800,2021-12-21,WBTC/USD,48168.1,48169.9,48000.0,48000.0,0.004146,199.008
1639958400,2021-12-20,WBTC/USD,45924.9,45924.9,45924.9,45924.9,0.001571,72.1480179
1639872000,2021-12-19,WBTC/USD,46922.5,48161.5,46922.5,47086.3,0.027536,1296.5683568000002
1639785600,2021-12-18,WBTC/USD,46883.0,48038.1,45020.1,47967.9,0.010832,519.5882928
1639699200,2021-12-17,WBTC/USD,47236.5,47236.5,46263.1,46807.4,0.056682,2653.1370468
1639612800,2021-12-16,WBTC/USD,49259.1,49817.2,47754.0,48080.4,0.250522,12045.197968800001
1639526400,2021-12-15,WBTC/USD,48453.8,48453.8,46696.2,48167.2,0.020686,996.3866992
1639440000,2021-12-14,WBTC/USD,46879.9,48324.2,46871.2,48324.2,0.003974,192.0403708
1639353600,2021-12-13,WBTC/USD,46891.4,47144.3,46871.1,47144.3,0.017837,840.9128790999999
1639094400,2021-12-10,WBTC/USD,49679.5,49820.9,47554.1,47554.1,0.004967,236.2012147
1639008000,2021-12-09,WBTC/USD,49273.5,49273.5,48746.1,48746.1,0.018811,916.9628871
1638921600,2021-12-08,WBTC/USD,50246.0,50246.0,50246.0,50246.0,0.002,100.492
1638748800,2021-12-06,WBTC/USD,47747.1,50702.9,47747.1,50702.9,0.008358,423.77483820000003
1638662400,2021-12-05,WBTC/USD,49032.8,49355.7,48492.3,48848.1,0.02096,1023.8561759999999
1638576000,2021-12-04,WBTC/USD,50965.5,50965.5,43231.1,50340.1,0.197662,9950.3248462
1638489600,2021-12-03,WBTC/USD,57991.0,57991.0,52724.1,53000.1,0.016765,888.5466764999999
1638403200,2021-12-02,WBTC/USD,56215.0,56731.7,56215.0,56731.7,0.000733,41.5843361
1638230400,2021-11-30,WBTC/USD,57751.0,57751.0,57751.0,57751.0,0.000251,14.495500999999999
1638144000,2021-11-29,WBTC/USD,61453.0,61453.0,59498.6,61293.2,0.001593,97.6400676
1638057600,2021-11-28,WBTC/USD,58068.1,58068.1,54211.6,54211.6,0.000684,37.080734400000004
1637971200,2021-11-27,WBTC/USD,56858.8,56858.8,54249.1,54249.1,0.00054,29.294514
1637884800,2021-11-26,WBTC/USD,59087.8,60782.0,54732.3,57035.6,0.002953,168.4261268
1637798400,2021-11-25,WBTC/USD,57346.1,58864.5,57346.1,58857.6,0.020179,1187.6875103999998
1637712000,2021-11-24,WBTC/USD,60624.2,60624.2,53000.1,56663.5,0.026614,1508.042389
1637625600,2021-11-23,WBTC/USD,56236.7,65101.3,53000.1,55623.1,0.003304,183.7787224
1637539200,2021-11-22,WBTC/USD,60313.9,60313.9,57572.4,57746.4,0.001069,61.7309016
1637366400,2021-11-20,WBTC/USD,64041.6,64041.7,53000.0,59707.2,0.023495,1402.8206639999999
1637280000,2021-11-19,WBTC/USD,55502.1,59807.1,55502.1,59807.1,0.003069,183.5479899
1637107200,2021-11-17,WBTC/USD,59669.1,62535.0,59669.1,62535.0,0.002705,169.157175
1637020800,2021-11-16,WBTC/USD,63000.0,67163.7,60688.5,64816.5,0.005528,358.305612
1636934400,2021-11-15,WBTC/USD,69047.3,69047.3,64041.9,64041.9,0.009192,588.6731448
1636848000,2021-11-14,WBTC/USD,66103.0,66103.0,66103.0,66103.0,0.00015,9.91545
1636761600,2021-11-13,WBTC/USD,67838.9,67838.9,67838.9,67838.9,0.000161,10.9220629
1636675200,2021-11-12,WBTC/USD,65196.8,65196.8,61182.8,61182.8,0.001178,72.0733384
1636588800,2021-11-11,WBTC/USD,64301.4,68449.2,64301.4,68449.2,0.003074,210.4128408
1636329600,2021-11-08,WBTC/USD,69249.9,69249.9,65798.3,65878.1,0.002774,182.74584940000003
1636243200,2021-11-07,WBTC/USD,68443.2,68443.2,62353.9,62353.9,0.001352,84.30247279999999
1636070400,2021-11-05,WBTC/USD,62190.6,63891.5,50000.0,63891.5,0.002747,175.5099505
1635897600,2021-11-03,WBTC/USD,65407.7,65407.7,65407.7,65407.7,0.000183,11.9696091
1635811200,2021-11-02,WBTC/USD,63010.7,63010.7,62905.3,62905.3,0.00206,129.58491800000002
1635638400,2021-10-31,WBTC/USD,58321.2,62933.3,58321.2,62933.3,0.008438,531.0311854
1635552000,2021-10-30,WBTC/USD,66133.8,68421.6,61509.3,61509.3,0.003295,202.6731435
1635465600,2021-10-29,WBTC/USD,61675.6,62915.1,61377.7,62492.9,0.005172,323.2132788
1635379200,2021-10-28,WBTC/USD,60601.4,61367.8,60601.4,61367.8,0.019116,1173.1068648
1635292800,2021-10-27,WBTC/USD,59764.4,59764.4,59764.4,59764.4,0.002226,133.03555440000002
1635206400,2021-10-26,WBTC/USD,65010.6,65010.6,61965.4,61965.4,0.001577,97.7194358
1635120000,2021-10-25,WBTC/USD,62145.1,62145.1,62145.1,62145.1,0.00265,164.684515
1634947200,2021-10-23,WBTC/USD,60005.5,64761.0,60005.5,64761.0,0.002074,134.314314
1634774400,2021-10-21,WBTC/USD,65242.7,65242.7,62719.8,62719.8,0.005701,357.5655798
1634688000,2021-10-20,WBTC/USD,63788.3,66536.9,63788.3,66536.9,0.004768,317.24793919999996
1634601600,2021-10-19,WBTC/USD,62626.6,63033.6,62626.6,62644.7,0.003681,230.59514069999997
1634515200,2021-10-18,WBTC/USD,56574.0,56574.0,56574.0,56574.0,0.000836,47.295864
1634428800,2021-10-17,WBTC/USD,58494.8,61553.6,58494.8,61553.6,0.001726,106.2415136
1634342400,2021-10-16,WBTC/USD,62948.8,62948.8,60108.9,60493.0,0.002678,162.00025399999998
1634256000,2021-10-15,WBTC/USD,52728.0,64527.7,52728.0,62542.6,0.035311,2208.4417486
1634169600,2021-10-14,WBTC/USD,58000.0,58000.0,57452.9,57452.9,0.102925,5913.3397325000005
1634083200,2021-10-13,WBTC/USD,54332.4,54332.4,54150.5,54150.5,0.002138,115.773769
1633996800,2021-10-12,WBTC/USD,56896.2,56896.2,56896.2,56896.2,0.000552,31.406702399999997
1633910400,2021-10-11,WBTC/USD,55273.7,57265.9,55273.7,57217.3,0.005956,340.78623880000004
1633824000,2021-10-10,WBTC/USD,55625.0,59599.8,55191.1,59599.8,0.010502,625.9170996
1633651200,2021-10-08,WBTC/USD,54833.1,55654.4,54736.5,55446.6,0.010789,598.2133674
1633564800,2021-10-07,WBTC/USD,54198.6,55188.3,52384.4,52725.9,0.023551,1241.7476709
1633478400,2021-10-06,WBTC/USD,47836.8,55000.0,35000.0,55000.0,0.093246,5128.53
1633392000,2021-10-05,WBTC/USD,49431.8,50500.0,49431.8,50500.0,0.013267,669.9834999999999
1633305600,2021-10-04,WBTC/USD,48044.7,48044.7,48044.7,48044.7,0.000641,30.796652699999996
1633219200,2021-10-03,WBTC/USD,47893.6,47893.6,47893.6,47893.6,0.004074,195.1185264
1633132800,2021-10-02,WBTC/USD,48963.5,48963.5,48004.2,48004.2,0.008715,418.356603
1633046400,2021-10-01,WBTC/USD,44063.1,47669.7,39100.1,47601.2,0.024965,1188.363958
1632960000,2021-09-30,WBTC/USD,43390.0,43390.0,43335.4,43335.4,0.000862,37.3551148
1632873600,2021-09-29,WBTC/USD,43469.2,43469.2,43469.2,43469.2,0.004299,186.87409079999998
1632787200,2021-09-28,WBTC/USD,42375.7,43780.1,40746.8,40746.8,0.004552,185.4794336
1632700800,2021-09-27,WBTC/USD,44063.1,44069.7,43705.9,43705.9,0.005005,218.7480295
1632441600,2021-09-24,WBTC/USD,42373.7,43670.7,42368.1,43670.7,0.002317,101.18501189999999
1632355200,2021-09-23,WBTC/USD,44106.7,44106.7,44106.7,44106.7,0.00147,64.83684899999999
1632182400,2021-09-21,WBTC/USD,42371.7,42371.7,41311.2,41314.0,0.018618,769.184052
1632096000,2021-09-20,WBTC/USD,46513.5,46513.5,43000.0,44065.9,0.032444,1429.6740596
1631836800,2021-09-17,WBTC/USD,47512.3,47512.3,47193.9,47193.9,0.001213,57.24620070000001
1631664000,2021-09-15,WBTC/USD,47658.1,47659.9,47658.1,47659.9,0.00189,90.077211
1631577600,2021-09-14,WBTC/USD,46849.3,46849.3,46382.3,46734.5,0.010501,490.7589845
1631491200,2021-09-13,WBTC/USD,44511.0,50500.0,44000.0,50500.0,0.033498,1691.649
1631318400,2021-09-11,WBTC/USD,45350.0,45350.0,45350.0,45350.0,0.002,90.7
1631232000,2021-09-10,WBTC/USD,45824.9,45824.9,45824.1,45824.1,0.00189,86.60754899999999
1631145600,2021-09-09,WBTC/USD,46709.4,47202.5,46165.8,47202.5,0.006992,330.03988
1631059200,2021-09-08,WBTC/USD,47849.9,47849.9,46525.8,46525.8,0.030779,1432.0175982
1630972800,2021-09-07,WBTC/USD,53113.7,55000.0,44511.0,44511.1,0.024786,1103.2521246
1630886400,2021-09-06,WBTC/USD,51989.0,52531.1,51427.0,52531.1,0.00372,195.415692
1630800000,2021-09-05,WBTC/USD,50802.9,51387.2,50802.9,51387.2,0.014516,745.9365951999999
