https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume BRZ
1663466400000.0,2022-09-18 02:00:00,ETH/BRZ,7667.0,7676.0,7667.0,7668.0,0.3749,2874.7332
1663462800000.0,2022-09-18 01:00:00,ETH/BRZ,7671.0,7682.0,7666.0,7667.0,0.0,0.0
1663459200000.0,2022-09-18 00:00:00,ETH/BRZ,7749.0,7749.0,7663.0,7671.0,0.02159913961673837,165.687
1663455600000.0,2022-09-17 23:00:00,ETH/BRZ,7717.0,7754.0,7717.0,7749.0,0.29652077687443545,2297.7395
1663452000000.0,2022-09-17 22:00:00,ETH/BRZ,7678.0,7724.0,7673.0,7717.0,0.0065997149151224566,50.93
1663448400000.0,2022-09-17 21:00:00,ETH/BRZ,7700.0,7722.0,7647.0,7678.0,1.2962723495702004,9952.7791
1663444800000.0,2022-09-17 20:00:00,ETH/BRZ,7736.0,7737.0,7700.0,7700.0,0.3488030389610389,2685.7834
1663441200000.0,2022-09-17 19:00:00,ETH/BRZ,7730.0,7736.0,7715.0,7736.0,1.3484678774560497,10431.7475
1663437600000.0,2022-09-17 18:00:00,ETH/BRZ,7743.0,7778.0,7730.0,7730.0,0.00663974126778784,51.3252
1663434000000.0,2022-09-17 17:00:00,ETH/BRZ,7745.0,7779.0,7724.0,7743.0,21.313490003874467,165030.3531
1663430400000.0,2022-09-17 16:00:00,ETH/BRZ,7637.0,7745.0,7627.0,7745.0,1.1850940348612007,9178.5533
1663426800000.0,2022-09-17 15:00:00,ETH/BRZ,7612.0,7642.0,7584.0,7637.0,0.06614098467984811,505.1187
1663423200000.0,2022-09-17 14:00:00,ETH/BRZ,7513.0,7612.0,7513.0,7612.0,0.4152415133998949,3160.8184
1663419600000.0,2022-09-17 13:00:00,ETH/BRZ,7527.0,7530.0,7502.0,7513.0,0.020145414614667907,151.3525
1663416000000.0,2022-09-17 12:00:00,ETH/BRZ,7500.0,7535.0,7450.0,7527.0,0.18401111996811478,1385.0517
1663412400000.0,2022-09-17 11:00:00,ETH/BRZ,7517.0,7519.0,7500.0,7500.0,0.0,0.0
1663408800000.0,2022-09-17 10:00:00,ETH/BRZ,7567.0,7574.0,7500.0,7517.0,0.1196871624318212,899.6884
1663405200000.0,2022-09-17 09:00:00,ETH/BRZ,7552.0,7574.0,7545.0,7567.0,0.0011996828333553588,9.078
1663401600000.0,2022-09-17 08:00:00,ETH/BRZ,7542.0,7558.0,7541.0,7552.0,0.0,0.0
1663398000000.0,2022-09-17 07:00:00,ETH/BRZ,7541.0,7547.0,7541.0,7541.0,0.0,0.0
1663394400000.0,2022-09-17 06:00:00,ETH/BRZ,7552.0,7556.0,7532.0,7541.0,0.02233162710515847,168.4028
1663390800000.0,2022-09-17 05:00:00,ETH/BRZ,7620.0,7620.0,7552.0,7552.0,0.007620497881355932,57.55
1663387200000.0,2022-09-17 04:00:00,ETH/BRZ,7606.0,7632.0,7602.0,7620.0,0.26152581364829397,1992.8267
1663383600000.0,2022-09-17 03:00:00,ETH/BRZ,7590.0,7619.0,7590.0,7606.0,0.0007998290823034446,6.0835
1663380000000.0,2022-09-17 02:00:00,ETH/BRZ,7615.0,7641.0,7590.0,7590.0,0.1360090250329381,1032.3085
1663376400000.0,2022-09-17 01:00:00,ETH/BRZ,7626.0,7657.0,7603.0,7615.0,0.006397478660538411,48.7168
1663372800000.0,2022-09-17 00:00:00,ETH/BRZ,7552.0,7667.0,7536.0,7626.0,0.8275167060057697,6310.6424
1663369200000.0,2022-09-16 23:00:00,ETH/BRZ,7569.0,7574.0,7522.0,7555.0,1.4283847385837194,10791.4467
1663365600000.0,2022-09-16 22:00:00,ETH/BRZ,7581.0,7596.0,7569.0,7569.0,1.0345299907517507,7830.3575
1663362000000.0,2022-09-16 21:00:00,ETH/BRZ,7570.0,7646.0,7562.0,7581.0,0.4028421052631579,3053.946
1663358400000.0,2022-09-16 20:00:00,ETH/BRZ,7545.0,7571.0,7545.0,7570.0,1.2796462351387055,9686.922
1663354800000.0,2022-09-16 19:00:00,ETH/BRZ,7547.0,7583.0,7545.0,7545.0,0.3319956792577866,2504.9074
1663351200000.0,2022-09-16 18:00:00,ETH/BRZ,7541.0,7587.0,7498.0,7547.0,2.0163410626739102,15217.326
1663347600000.0,2022-09-16 17:00:00,ETH/BRZ,7576.0,7580.0,7493.0,7541.0,1.6404435353401405,12370.5847
1663344000000.0,2022-09-16 16:00:00,ETH/BRZ,7699.0,7699.0,7501.0,7576.0,3.4110874472016897,25842.3985
1663340400000.0,2022-09-16 15:00:00,ETH/BRZ,7671.0,7702.0,7658.0,7699.0,1.8386605013638135,14155.8472
1663336800000.0,2022-09-16 14:00:00,ETH/BRZ,7639.0,7710.0,7617.0,7671.0,10.065402763655324,77211.7046
1663333200000.0,2022-09-16 13:00:00,ETH/BRZ,7709.0,7754.0,7573.0,7639.0,1.9363145699698914,14791.507
1663329600000.0,2022-09-16 12:00:00,ETH/BRZ,7796.0,7805.0,7702.0,7709.0,1.5511720845764692,11957.9856
1663326000000.0,2022-09-16 11:00:00,ETH/BRZ,7749.0,7801.0,7740.0,7796.0,0.13416824012314008,1045.9756
1663322400000.0,2022-09-16 10:00:00,ETH/BRZ,7698.0,7754.0,7698.0,7749.0,1.2121483288166215,9392.9374
1663318800000.0,2022-09-16 09:00:00,ETH/BRZ,7646.0,7699.0,7646.0,7698.0,0.5161516108080021,3973.3351
1663315200000.0,2022-09-16 08:00:00,ETH/BRZ,7768.0,7770.0,7587.0,7646.0,1.4491702589589326,11080.3558
1663311600000.0,2022-09-16 07:00:00,ETH/BRZ,7749.0,7786.0,7745.0,7768.0,0.000399678166838311,3.1047
1663308000000.0,2022-09-16 06:00:00,ETH/BRZ,7760.0,7765.0,7747.0,7749.0,0.06980433604336043,540.9138
1663304400000.0,2022-09-16 05:00:00,ETH/BRZ,7752.0,7787.0,7742.0,7760.0,0.06271470360824742,486.6661
1663300800000.0,2022-09-16 04:00:00,ETH/BRZ,7752.0,7792.0,7752.0,7752.0,0.03603546181630547,279.3469
1663297200000.0,2022-09-16 03:00:00,ETH/BRZ,7735.0,7752.0,7697.0,7752.0,0.13628097265221878,1056.4501
1663293600000.0,2022-09-16 02:00:00,ETH/BRZ,7752.0,7759.0,7676.0,7735.0,0.49346125404007757,3816.9228
1663290000000.0,2022-09-16 01:00:00,ETH/BRZ,7793.0,7811.0,7736.0,7752.0,0.8682945562435501,6731.0194
1663286400000.0,2022-09-16 00:00:00,ETH/BRZ,7764.0,7795.0,7620.0,7793.0,3.47034330809701,27044.3854
1663282800000.0,2022-09-15 23:00:00,ETH/BRZ,7764.0,7778.0,7717.0,7764.0,0.49283176197836165,3826.3458
1663279200000.0,2022-09-15 22:00:00,ETH/BRZ,7858.0,7858.0,7699.0,7764.0,4.804544938176198,37302.4869
1663275600000.0,2022-09-15 21:00:00,ETH/BRZ,7897.0,7924.0,7835.0,7858.0,0.02030898447442097,159.588
1663272000000.0,2022-09-15 20:00:00,ETH/BRZ,7891.0,7941.0,7877.0,7897.0,0.3080559706217551,2432.718
1663268400000.0,2022-09-15 19:00:00,ETH/BRZ,7857.0,7916.0,7848.0,7891.0,2.588333721961728,20424.5414
1663264800000.0,2022-09-15 18:00:00,ETH/BRZ,7910.0,7944.0,7848.0,7855.0,2.0336501591343095,15974.322
1663261200000.0,2022-09-15 17:00:00,ETH/BRZ,7914.0,7964.0,7906.0,7909.0,0.726628486534328,5746.9047
1663257600000.0,2022-09-15 16:00:00,ETH/BRZ,7820.0,7914.0,7802.0,7914.0,2.51699115491534,19919.468
1663254000000.0,2022-09-15 15:00:00,ETH/BRZ,7828.0,7881.0,7682.0,7820.0,12.825441508951407,100294.9526
1663250400000.0,2022-09-15 14:00:00,ETH/BRZ,8308.0,8308.0,7797.0,7828.0,11.199699680633623,87671.2491
1663246800000.0,2022-09-15 13:00:00,ETH/BRZ,8297.0,8323.0,8240.0,8308.0,2.939975156475686,24425.3136
1663243200000.0,2022-09-15 12:00:00,ETH/BRZ,8270.0,8335.0,8235.0,8297.0,2.3215235747860676,19261.6811
1663239600000.0,2022-09-15 11:00:00,ETH/BRZ,8199.0,8270.0,8179.0,8270.0,6.062896831922611,50140.1568
1663236000000.0,2022-09-15 10:00:00,ETH/BRZ,8248.0,8258.0,8181.0,8199.0,0.04159826808147336,341.0642
1663232400000.0,2022-09-15 09:00:00,ETH/BRZ,8335.0,8335.0,8234.0,8248.0,0.6407439500484966,5284.8561
1663228800000.0,2022-09-15 08:00:00,ETH/BRZ,8464.0,8464.0,8296.0,8335.0,0.26918356328734255,2243.645
1663225200000.0,2022-09-15 07:00:00,ETH/BRZ,8318.0,8570.0,8296.0,8464.0,15.567248428638942,131761.1907
1663221600000.0,2022-09-15 06:00:00,ETH/BRZ,8400.0,8450.0,8081.0,8318.0,35.74476427025727,297324.9492
1663218000000.0,2022-09-15 05:00:00,ETH/BRZ,8317.0,8400.0,8292.0,8400.0,2.1008363214285715,17647.0251
1663214400000.0,2022-09-15 04:00:00,ETH/BRZ,8333.0,8335.0,8242.0,8317.0,2.3326830587952387,19400.925
1663210800000.0,2022-09-15 03:00:00,ETH/BRZ,8398.0,8400.0,8220.0,8333.0,5.914864970598823,49288.5698
1663207200000.0,2022-09-15 02:00:00,ETH/BRZ,8438.0,8438.0,8322.0,8398.0,0.4956239461776613,4162.2499
1663203600000.0,2022-09-15 01:00:00,ETH/BRZ,8455.0,8459.0,8300.0,8438.0,3.3754557122540887,28482.0953
1663200000000.0,2022-09-15 00:00:00,ETH/BRZ,8499.0,8578.0,8450.0,8455.0,4.420192525133057,37372.7278
1663196400000.0,2022-09-14 23:00:00,ETH/BRZ,8502.0,8548.0,8431.0,8499.0,3.744496034827627,31824.4718
1663192800000.0,2022-09-14 22:00:00,ETH/BRZ,8387.0,8546.0,8387.0,8502.0,2.355099458950835,20023.0556
1663189200000.0,2022-09-14 21:00:00,ETH/BRZ,8302.0,8391.0,8283.0,8387.0,0.4589739954691785,3849.4149
1663185600000.0,2022-09-14 20:00:00,ETH/BRZ,8305.0,8320.0,8269.0,8302.0,6.825548024572392,56665.6997
1663182000000.0,2022-09-14 19:00:00,ETH/BRZ,8219.0,8305.0,8194.0,8305.0,0.8959599879590607,7440.9477
1663178400000.0,2022-09-14 18:00:00,ETH/BRZ,8256.0,8265.0,8117.0,8219.0,5.996703248570386,49286.904
1663174800000.0,2022-09-14 17:00:00,ETH/BRZ,8240.0,8328.0,8240.0,8256.0,1.089952543604651,8998.6482
1663171200000.0,2022-09-14 16:00:00,ETH/BRZ,8264.0,8283.0,8221.0,8240.0,0.7280487621359223,5999.1218
1663167600000.0,2022-09-14 15:00:00,ETH/BRZ,8297.0,8321.0,8264.0,8264.0,0.5255362899322362,4343.0319
1663164000000.0,2022-09-14 14:00:00,ETH/BRZ,8353.0,8353.0,8261.0,8297.0,0.336860720742437,2794.9334
1663160400000.0,2022-09-14 13:00:00,ETH/BRZ,8300.0,8367.0,8287.0,8353.0,15.772602262660122,131748.5467
1663156800000.0,2022-09-14 12:00:00,ETH/BRZ,8343.0,8343.0,8248.0,8300.0,25.41631155421687,210955.3859
1663153200000.0,2022-09-14 11:00:00,ETH/BRZ,8319.0,8346.0,8262.0,8343.0,0.07802071197411002,650.9268
1663149600000.0,2022-09-14 10:00:00,ETH/BRZ,8354.0,8354.0,8318.0,8319.0,0.12930418319509557,1075.6815
1663146000000.0,2022-09-14 09:00:00,ETH/BRZ,8321.0,8358.0,8320.0,8354.0,0.020101053387598756,167.9242
1663142400000.0,2022-09-14 08:00:00,ETH/BRZ,8383.0,8383.0,8276.0,8320.0,1.608390108173077,13381.8057
1663138800000.0,2022-09-14 07:00:00,ETH/BRZ,8382.0,8402.0,8338.0,8383.0,0.0183,153.4089
1663135200000.0,2022-09-14 06:00:00,ETH/BRZ,8405.0,8434.0,8362.0,8382.0,0.0,0.0
1663131600000.0,2022-09-14 05:00:00,ETH/BRZ,8443.0,8443.0,8396.0,8405.0,0.0010999524092801904,9.2451
1663128000000.0,2022-09-14 04:00:00,ETH/BRZ,8319.0,8443.0,8310.0,8443.0,0.015334537486675353,129.4695
1663124400000.0,2022-09-14 03:00:00,ETH/BRZ,8311.0,8375.0,8279.0,8319.0,0.5797097848299074,4822.6057
1663120800000.0,2022-09-14 02:00:00,ETH/BRZ,8223.0,8311.0,8212.0,8311.0,0.4185951028757069,3478.9439
1663117200000.0,2022-09-14 01:00:00,ETH/BRZ,8200.0,8235.0,8190.0,8223.0,1.5820654262434635,13009.324
1663113600000.0,2022-09-14 00:00:00,ETH/BRZ,8185.0,8201.0,8099.0,8200.0,0.8037102195121951,6590.4238
1663110000000.0,2022-09-13 23:00:00,ETH/BRZ,8280.0,8280.0,8143.0,8187.0,2.482814584096739,20326.803
1663106400000.0,2022-09-13 22:00:00,ETH/BRZ,8294.0,8315.0,8253.0,8280.0,3.050180543478261,25255.4949
1663102800000.0,2022-09-13 21:00:00,ETH/BRZ,8381.0,8382.0,8192.0,8294.0,4.4645044007716415,37028.5995
1663099200000.0,2022-09-13 20:00:00,ETH/BRZ,8333.0,8430.0,8314.0,8381.0,0.9942918386827349,8333.1599
1663095600000.0,2022-09-13 19:00:00,ETH/BRZ,8244.0,8345.0,8197.0,8333.0,0.5994794071762871,4995.4619
1663092000000.0,2022-09-13 18:00:00,ETH/BRZ,8416.0,8421.0,8236.0,8244.0,0.012081513828238718,99.6
1663088400000.0,2022-09-13 17:00:00,ETH/BRZ,8387.0,8466.0,8351.0,8416.0,1.0254012119771863,8629.7766
1663084800000.0,2022-09-13 16:00:00,ETH/BRZ,8295.0,8405.0,8280.0,8387.0,13.524440872779302,113429.4856
1663081200000.0,2022-09-13 15:00:00,ETH/BRZ,8226.0,8295.0,8216.0,8295.0,47.02727005424955,390091.2051
1663077600000.0,2022-09-13 14:00:00,ETH/BRZ,8335.0,8348.0,8179.0,8217.0,23.330866009492514,191709.726
1663074000000.0,2022-09-13 13:00:00,ETH/BRZ,8500.0,8537.0,8326.0,8335.0,135.6349525734853,1130517.3297
1663070400000.0,2022-09-13 12:00:00,ETH/BRZ,8866.0,8965.0,8423.0,8500.0,29.31026465882353,249137.2496
1663066800000.0,2022-09-13 11:00:00,ETH/BRZ,8883.0,8915.0,8866.0,8875.0,1.3735516169014084,12190.2706
1663063200000.0,2022-09-13 10:00:00,ETH/BRZ,8831.0,8918.0,8815.0,8883.0,0.5143956095913542,4569.3762
1663059600000.0,2022-09-13 09:00:00,ETH/BRZ,8779.0,8836.0,8779.0,8831.0,0.6526990035103613,5763.9849
1663056000000.0,2022-09-13 08:00:00,ETH/BRZ,8779.0,8785.0,8764.0,8779.0,0.0,0.0
1663052400000.0,2022-09-13 07:00:00,ETH/BRZ,8754.0,8805.0,8719.0,8779.0,0.0,0.0
1663048800000.0,2022-09-13 06:00:00,ETH/BRZ,8810.0,8857.0,8733.0,8754.0,1.9878297464016448,17401.4616
1663045200000.0,2022-09-13 05:00:00,ETH/BRZ,8784.0,8822.0,8774.0,8810.0,0.0,0.0
1663041600000.0,2022-09-13 04:00:00,ETH/BRZ,8753.0,8822.0,8747.0,8784.0,0.5008021402550091,4399.046
1663038000000.0,2022-09-13 03:00:00,ETH/BRZ,8754.0,8765.0,8708.0,8753.0,0.006106649148863247,53.4515
1663034400000.0,2022-09-13 02:00:00,ETH/BRZ,8681.0,8754.0,8612.0,8754.0,0.6004057573680603,5255.952
1663030800000.0,2022-09-13 01:00:00,ETH/BRZ,8640.0,8681.0,8640.0,8681.0,0.01303925814998272,113.1938
1663027200000.0,2022-09-13 00:00:00,ETH/BRZ,8757.0,8767.0,8594.0,8640.0,4.232798229166667,36571.3767
1663023600000.0,2022-09-12 23:00:00,ETH/BRZ,8745.0,8762.0,8734.0,8757.0,0.0,0.0
1663020000000.0,2022-09-12 22:00:00,ETH/BRZ,8762.0,8762.0,8710.0,8745.0,0.7690034076615209,6724.9348
1663016400000.0,2022-09-12 21:00:00,ETH/BRZ,8836.0,8836.0,8737.0,8762.0,1.6842409039032182,14757.3188
1663012800000.0,2022-09-12 20:00:00,ETH/BRZ,8849.0,8857.0,8826.0,8836.0,0.0039,34.4604
1663009200000.0,2022-09-12 19:00:00,ETH/BRZ,8815.0,8857.0,8804.0,8849.0,0.0003994575658266471,3.5348
1663005600000.0,2022-09-12 18:00:00,ETH/BRZ,8886.0,8886.0,8804.0,8815.0,0.08551353374929098,753.8018
1663002000000.0,2022-09-12 17:00:00,ETH/BRZ,8795.0,8886.0,8769.0,8886.0,1.6281673193787982,14467.8948
1662998400000.0,2022-09-12 16:00:00,ETH/BRZ,8748.0,8804.0,8717.0,8795.0,0.7335926549175668,6451.9474
1662994800000.0,2022-09-12 15:00:00,ETH/BRZ,8948.0,8955.0,8730.0,8748.0,0.8294988111568359,7256.4556
1662991200000.0,2022-09-12 14:00:00,ETH/BRZ,9005.0,9022.0,8944.0,8948.0,0.5588715355386679,5000.7825
1662987600000.0,2022-09-12 13:00:00,ETH/BRZ,8990.0,9045.0,8968.0,9005.0,0.37102207662409775,3341.0538
1662984000000.0,2022-09-12 12:00:00,ETH/BRZ,9053.0,9066.0,8937.0,8990.0,0.6330832035595105,5691.418
1662980400000.0,2022-09-12 11:00:00,ETH/BRZ,9011.0,9082.0,9010.0,9053.0,0.4061944548768364,3677.2784
1662976800000.0,2022-09-12 10:00:00,ETH/BRZ,9052.0,9062.0,8960.0,9011.0,0.0024090777938075686,21.7082
1662973200000.0,2022-09-12 09:00:00,ETH/BRZ,9057.0,9082.0,9050.0,9052.0,0.0,0.0
1662969600000.0,2022-09-12 08:00:00,ETH/BRZ,9120.0,9120.0,9051.0,9057.0,0.029299757093960474,265.3679
1662966000000.0,2022-09-12 07:00:00,ETH/BRZ,8993.0,9120.0,8977.0,9120.0,0.20013855263157895,1825.2636
1662962400000.0,2022-09-12 06:00:00,ETH/BRZ,8933.0,8993.0,8933.0,8993.0,0.00039886578449905484,3.587
1662958800000.0,2022-09-12 05:00:00,ETH/BRZ,8933.0,8939.0,8907.0,8933.0,0.0,0.0
1662955200000.0,2022-09-12 04:00:00,ETH/BRZ,8921.0,8938.0,8873.0,8933.0,0.4543998656666294,4059.154
1662951600000.0,2022-09-12 03:00:00,ETH/BRZ,8962.0,9008.0,8838.0,8921.0,1.4433606994731532,12876.2208
1662948000000.0,2022-09-12 02:00:00,ETH/BRZ,9106.0,9138.0,8960.0,8962.0,1.0846797701405937,9720.9001
1662944400000.0,2022-09-12 01:00:00,ETH/BRZ,8987.0,9228.0,8970.0,9106.0,1.3597529980232814,12381.9108
1662940800000.0,2022-09-12 00:00:00,ETH/BRZ,9112.0,9134.0,8987.0,8987.0,0.644798197396239,5794.8014
1662937200000.0,2022-09-11 23:00:00,ETH/BRZ,9051.0,9151.0,9011.0,9114.0,1.7801868773315779,16224.6232
1662933600000.0,2022-09-11 22:00:00,ETH/BRZ,8942.0,9078.0,8940.0,9051.0,0.7637466688763672,6912.6711
1662930000000.0,2022-09-11 21:00:00,ETH/BRZ,9080.0,9138.0,8923.0,8942.0,3.572852549765153,31948.4475
1662926400000.0,2022-09-11 20:00:00,ETH/BRZ,9132.0,9132.0,9050.0,9080.0,1.0234997026431718,9293.3773
1662922800000.0,2022-09-11 19:00:00,ETH/BRZ,9128.0,9132.0,9118.0,9132.0,0.0219,199.9908
1662919200000.0,2022-09-11 18:00:00,ETH/BRZ,9176.0,9180.0,9107.0,9128.0,0.451239384312007,4118.9131
1662915600000.0,2022-09-11 17:00:00,ETH/BRZ,9174.0,9227.0,9161.0,9176.0,1.0675857345248474,9796.1667
1662912000000.0,2022-09-11 16:00:00,ETH/BRZ,9162.0,9174.0,9158.0,9174.0,0.0,0.0
1662908400000.0,2022-09-11 15:00:00,ETH/BRZ,9092.0,9174.0,9083.0,9162.0,0.0004992687186203885,4.5743
1662904800000.0,2022-09-11 14:00:00,ETH/BRZ,9130.0,9130.0,9083.0,9092.0,1.1985017927848658,10896.7783
1662901200000.0,2022-09-11 13:00:00,ETH/BRZ,9163.0,9163.0,9130.0,9130.0,0.4500021467688937,4108.5196
1662897600000.0,2022-09-11 12:00:00,ETH/BRZ,9177.0,9191.0,9147.0,9163.0,0.6523733056859108,5977.6966
1662894000000.0,2022-09-11 11:00:00,ETH/BRZ,9104.0,9191.0,9104.0,9177.0,1.0017819439904108,9193.3529
1662890400000.0,2022-09-11 10:00:00,ETH/BRZ,9104.0,9104.0,9104.0,9104.0,0.0,0.0
1662886800000.0,2022-09-11 09:00:00,ETH/BRZ,9105.0,9146.0,9098.0,9104.0,0.0022092267135325134,20.1128
1662883200000.0,2022-09-11 08:00:00,ETH/BRZ,9131.0,9131.0,9088.0,9105.0,0.00019962657880285558,1.8176
1662879600000.0,2022-09-11 07:00:00,ETH/BRZ,9068.0,9131.0,9068.0,9131.0,0.0059773737816230426,54.5794
1662876000000.0,2022-09-11 06:00:00,ETH/BRZ,9116.0,9125.0,9010.0,9068.0,0.6165766100573444,5591.1167
1662872400000.0,2022-09-11 05:00:00,ETH/BRZ,9116.0,9117.0,9111.0,9116.0,0.0,0.0
1662868800000.0,2022-09-11 04:00:00,ETH/BRZ,9118.0,9118.0,9115.0,9116.0,0.00019999999999999998,1.8232
1662865200000.0,2022-09-11 03:00:00,ETH/BRZ,9118.0,9131.0,9118.0,9118.0,0.0,0.0
1662861600000.0,2022-09-11 02:00:00,ETH/BRZ,9112.0,9149.0,9095.0,9118.0,0.006809695108576442,62.0908
1662858000000.0,2022-09-11 01:00:00,ETH/BRZ,9147.0,9175.0,9111.0,9112.0,4.568300757243196,41626.3565
1662854400000.0,2022-09-11 00:00:00,ETH/BRZ,9202.0,9211.0,9147.0,9147.0,0.012278397288728546,112.3105
1662850800000.0,2022-09-10 23:00:00,ETH/BRZ,9204.0,9230.0,9197.0,9202.0,0.00541643121060639,49.842
1662847200000.0,2022-09-10 22:00:00,ETH/BRZ,9077.0,9227.0,9075.0,9204.0,1.6482647761842677,15170.629
1662843600000.0,2022-09-10 21:00:00,ETH/BRZ,8990.0,9199.0,8989.0,9077.0,4.061698369505343,36868.0361
1662840000000.0,2022-09-10 20:00:00,ETH/BRZ,9010.0,9010.0,8967.0,8990.0,0.0,0.0
1662836400000.0,2022-09-10 19:00:00,ETH/BRZ,8989.0,9010.0,8982.0,9010.0,0.45139962264150946,4067.1106
1662832800000.0,2022-09-10 18:00:00,ETH/BRZ,8900.0,8992.0,8900.0,8989.0,0.7849733118255646,7056.1251
1662829200000.0,2022-09-10 17:00:00,ETH/BRZ,8903.0,8906.0,8900.0,8900.0,0.45100004494382023,4013.9004
1662825600000.0,2022-09-10 16:00:00,ETH/BRZ,8874.0,8912.0,8860.0,8903.0,0.6174145119622599,5496.8414
1662822000000.0,2022-09-10 15:00:00,ETH/BRZ,8892.0,8892.0,8874.0,8874.0,0.1388,1231.7112
1662818400000.0,2022-09-10 14:00:00,ETH/BRZ,8892.0,8892.0,8886.0,8892.0,0.0,0.0
1662814800000.0,2022-09-10 13:00:00,ETH/BRZ,8950.0,8952.0,8878.0,8892.0,16.61798085919928,147767.0858
1662811200000.0,2022-09-10 12:00:00,ETH/BRZ,8920.0,8961.0,8906.0,8950.0,0.20635442458100559,1846.8721
1662807600000.0,2022-09-10 11:00:00,ETH/BRZ,8918.0,8926.0,8909.0,8920.0,0.00039993273542600897,3.5674
1662804000000.0,2022-09-10 10:00:00,ETH/BRZ,8896.0,8919.0,8864.0,8918.0,0.0003990805113254093,3.559
1662800400000.0,2022-09-10 09:00:00,ETH/BRZ,8864.0,8897.0,8864.0,8896.0,0.0,0.0
1662796800000.0,2022-09-10 08:00:00,ETH/BRZ,8846.0,8880.0,8846.0,8864.0,0.0013,11.5232
1662793200000.0,2022-09-10 07:00:00,ETH/BRZ,8990.0,8990.0,8846.0,8846.0,0.41604144245986885,3680.3026
1662789600000.0,2022-09-10 06:00:00,ETH/BRZ,8983.0,8990.0,8967.0,8990.0,0.0,0.0
1662786000000.0,2022-09-10 05:00:00,ETH/BRZ,8976.0,8990.0,8967.0,8983.0,0.0,0.0
1662782400000.0,2022-09-10 04:00:00,ETH/BRZ,8987.0,9009.0,8964.0,8976.0,0.0,0.0
1662778800000.0,2022-09-10 03:00:00,ETH/BRZ,8991.0,8997.0,8985.0,8987.0,0.0,0.0
1662775200000.0,2022-09-10 02:00:00,ETH/BRZ,8939.0,9002.0,8915.0,8990.0,0.31532119021134597,2834.7375
1662771600000.0,2022-09-10 01:00:00,ETH/BRZ,8871.0,8939.0,8851.0,8939.0,0.00019947421411791027,1.7831
1662768000000.0,2022-09-10 00:00:00,ETH/BRZ,8860.0,8891.0,8844.0,8871.0,1.01720506143614,9023.6261
1662764400000.0,2022-09-09 23:00:00,ETH/BRZ,8900.0,8950.0,8844.0,8861.0,1.8069339239363502,16011.2415
