https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PNT,Volume BTC
1663459200,2022-09-18 00:00:00,PNT/BTC,0.00001265,0.00001265,0.00001262,0.00001262,29.1151,0.000367762334
1663372800,2022-09-17 00:00:00,PNT/BTC,0.000012033,0.000015,0.000011901,0.000012592,42470.1064,0.5717301999169
1663286400,2022-09-16 00:00:00,PNT/BTC,0.000012214,0.000012223,0.00001178,0.000012087,2859.1763,0.0341161993836
1663200000,2022-09-15 00:00:00,PNT/BTC,0.000012053,0.000012671,0.000011964,0.000012005,4494.6934,0.0549400701708
1663113600,2022-09-14 00:00:00,PNT/BTC,0.000011724,0.000012687,0.000011724,0.000012083,8370.7147,0.1028278020309
1663027200,2022-09-13 00:00:00,PNT/BTC,0.000011388,0.000012687,0.000011259,0.000012148,11306.449,0.1337309207777
1662940800,2022-09-12 00:00:00,PNT/BTC,0.00001167,0.000011908,0.000011355,0.000011394,3086.7133,0.0359342471175
1662854400,2022-09-11 00:00:00,PNT/BTC,0.000011823,0.000012181,0.000011644,0.000011644,822.6886,0.00972676517
1662768000,2022-09-10 00:00:00,PNT/BTC,0.000012007,0.000012294,0.000011626,0.000011845,2244.1291,0.0265499881171
1662681600,2022-09-09 00:00:00,PNT/BTC,0.000013104,0.00001327,0.000011914,0.00001199,4787.0504,0.0601747494417
1662595200,2022-09-08 00:00:00,PNT/BTC,0.00001244,0.000012931,0.000012347,0.000012735,2426.3973,0.0307797671986
1662508800,2022-09-07 00:00:00,PNT/BTC,0.000012404,0.000012686,0.000012068,0.000012444,4477.7818,0.0557081964818
1662422400,2022-09-06 00:00:00,PNT/BTC,0.000011914,0.000012799,0.000011849,0.000012166,5761.2704,0.0704557282786
1662336000,2022-09-05 00:00:00,PNT/BTC,0.00001209,0.000012325,0.000011834,0.000011855,605.7728,0.0073617798844
1662249600,2022-09-04 00:00:00,PNT/BTC,0.000012048,0.000012404,0.000011828,0.000012289,262.1325,0.0031950188121
1662163200,2022-09-03 00:00:00,PNT/BTC,0.000011884,0.000012499,0.00001154,0.000012499,3288.0712,0.039567915326
1662076800,2022-09-02 00:00:00,PNT/BTC,0.000011654,0.000012023,0.000011654,0.000011854,3765.0146,0.0447873981785
1661990400,2022-09-01 00:00:00,PNT/BTC,0.00001194,0.000012391,0.000011582,0.00001169,3799.1489,0.0444765947661
1661904000,2022-08-31 00:00:00,PNT/BTC,0.000012123,0.00001221,0.000011844,0.000011854,2479.8742,0.0297561932387
1661817600,2022-08-30 00:00:00,PNT/BTC,0.000012196,0.000012352,0.00001187,0.000012153,5400.6476,0.065354837755
1661731200,2022-08-29 00:00:00,PNT/BTC,0.000012282,0.000012282,0.00001173,0.000012151,2574.8618,0.0309713338918
1661644800,2022-08-28 00:00:00,PNT/BTC,0.000012067,0.0000131,0.000011971,0.000012282,6086.8681,0.0760270846355
1661558400,2022-08-27 00:00:00,PNT/BTC,0.000011586,0.000012212,0.000011495,0.0000119,2333.9839,0.0274490073096
1661472000,2022-08-26 00:00:00,PNT/BTC,0.000011779,0.000012681,0.000011548,0.000011555,2112.9771,0.0254709400079
1661385600,2022-08-25 00:00:00,PNT/BTC,0.000011975,0.000011975,0.000011411,0.00001183,2225.2491,0.0261047338424
1661299200,2022-08-24 00:00:00,PNT/BTC,0.000011567,0.000012976,0.000011506,0.000011927,4691.7255,0.0568754907496
1661212800,2022-08-23 00:00:00,PNT/BTC,0.000011475,0.000011671,0.000011455,0.000011466,3559.6325,0.0410291438196
1661126400,2022-08-22 00:00:00,PNT/BTC,0.00001197,0.000012055,0.000011322,0.000011556,2647.6445,0.0303351029792
1661040000,2022-08-21 00:00:00,PNT/BTC,0.000011321,0.000012137,0.000011089,0.000011893,2027.9491,0.0237164536357
1660953600,2022-08-20 00:00:00,PNT/BTC,0.000011373,0.000012021,0.000009853,0.000011188,5059.4971,0.0575129006275
1660867200,2022-08-19 00:00:00,PNT/BTC,0.000011648,0.000011648,0.000010986,0.000011378,9639.7599,0.1086746761642
1660780800,2022-08-18 00:00:00,PNT/BTC,0.000012093,0.000012118,0.000011405,0.00001173,1635.3396,0.0192858438573
1660694400,2022-08-17 00:00:00,PNT/BTC,0.000012741,0.000013078,0.000011753,0.000012148,6969.6938,0.0875782503599
1660608000,2022-08-16 00:00:00,PNT/BTC,0.000012912,0.000013023,0.000012679,0.000012679,6117.6808,0.0787577271566
1660521600,2022-08-15 00:00:00,PNT/BTC,0.000012993,0.000014327,0.000012548,0.000012822,12184.7096,0.1592295082738
1660435200,2022-08-14 00:00:00,PNT/BTC,0.000013586,0.000014771,0.000013072,0.000013211,4374.0931,0.0594976908145
1660348800,2022-08-13 00:00:00,PNT/BTC,0.000013878,0.000013878,0.000013589,0.000013684,794.3863,0.0108380259323
1660262400,2022-08-12 00:00:00,PNT/BTC,0.000013677,0.000014216,0.000013675,0.000013943,2754.0145,0.0387706319724
1660176000,2022-08-11 00:00:00,PNT/BTC,0.000014386,0.000014426,0.000013441,0.000013776,2586.8866,0.0354477221774
1660089600,2022-08-10 00:00:00,PNT/BTC,0.000014107,0.000014428,0.00001361,0.000014427,5603.5839,0.0788136861302
1660003200,2022-08-09 00:00:00,PNT/BTC,0.000014229,0.000014767,0.000014107,0.000014147,8545.2716,0.1227085459119
1659916800,2022-08-08 00:00:00,PNT/BTC,0.000015217,0.000015662,0.000014116,0.00001427,5415.0808,0.0794981748594
1659830400,2022-08-07 00:00:00,PNT/BTC,0.000015077,0.000016549,0.000014938,0.00001533,27308.5175,0.4210126439748
1659744000,2022-08-06 00:00:00,PNT/BTC,0.000014786,0.000015513,0.000014475,0.000015332,18227.9449,0.272298466587
1659657600,2022-08-05 00:00:00,PNT/BTC,0.000013898,0.000015364,0.000013588,0.000014751,18410.2035,0.2678302114204
1659571200,2022-08-04 00:00:00,PNT/BTC,0.00001397,0.000014155,0.000013734,0.00001401,6020.7071,0.0838459593743
1659484800,2022-08-03 00:00:00,PNT/BTC,0.000014468,0.000014468,0.00001349,0.000014057,30100.9161,0.4185339962057
1659398400,2022-08-02 00:00:00,PNT/BTC,0.000013779,0.000014327,0.000013299,0.000014327,9002.3538,0.123433644772
1659312000,2022-08-01 00:00:00,PNT/BTC,0.000014031,0.000014327,0.000013588,0.000013888,5919.2181,0.0821155463763
1659225600,2022-07-31 00:00:00,PNT/BTC,0.00001363,0.000014772,0.000013609,0.000013929,15259.1234,0.2162010567887
1659139200,2022-07-30 00:00:00,PNT/BTC,0.000014097,0.000014772,0.000013586,0.000013658,20239.9994,0.2897316357369
1659052800,2022-07-29 00:00:00,PNT/BTC,0.000013349,0.000014624,0.000013289,0.000014036,16481.5119,0.2278933245959
1658966400,2022-07-28 00:00:00,PNT/BTC,0.000013708,0.000014031,0.000013229,0.00001327,11353.6347,0.1552513914321
1658880000,2022-07-27 00:00:00,PNT/BTC,0.000013586,0.000015068,0.000013335,0.000013629,12953.999,0.1815550590916
1658793600,2022-07-26 00:00:00,PNT/BTC,0.000013519,0.000014027,0.000012993,0.000013437,13164.8395,0.1764480562678
1658707200,2022-07-25 00:00:00,PNT/BTC,0.00001454,0.000014762,0.000013437,0.000013489,5025.0469,0.0703021992408
1658620800,2022-07-24 00:00:00,PNT/BTC,0.000014526,0.000014811,0.000014306,0.000014509,4981.046,0.0728621643322
1658534400,2022-07-23 00:00:00,PNT/BTC,0.000014695,0.000015662,0.000014566,0.000014566,9328.8008,0.140693035461
1658448000,2022-07-22 00:00:00,PNT/BTC,0.00001371,0.000016181,0.000013586,0.000014795,28254.0329,0.4191645470811
1658361600,2022-07-21 00:00:00,PNT/BTC,0.000012972,0.000014288,0.000012365,0.000013766,17365.9357,0.2327347025523
1658275200,2022-07-20 00:00:00,PNT/BTC,0.00001309,0.000014516,0.000012844,0.000012993,42754.0459,0.5877580964476
1658188800,2022-07-19 00:00:00,PNT/BTC,0.00001369,0.00001403,0.000012961,0.000013053,10905.1209,0.1461890260867
1658102400,2022-07-18 00:00:00,PNT/BTC,0.000013734,0.000015958,0.0000134,0.000013586,30743.7998,0.4341661808023
1658016000,2022-07-17 00:00:00,PNT/BTC,0.000013817,0.000014346,0.000013586,0.000013882,13575.2134,0.1896447371847
1657929600,2022-07-16 00:00:00,PNT/BTC,0.000013249,0.000016999,0.00001321,0.00001415,41174.1986,0.5869359899088
1657843200,2022-07-15 00:00:00,PNT/BTC,0.000013043,0.000014044,0.00001245,0.000012889,18179.064,0.2386026871185
1657756800,2022-07-14 00:00:00,PNT/BTC,0.000013355,0.000014115,0.0000125,0.00001318,50922.0976,0.6805866218928
1657670400,2022-07-13 00:00:00,PNT/BTC,0.000012352,0.000014519,0.000012009,0.000013037,49584.6983,0.6472488727858
1657584000,2022-07-12 00:00:00,PNT/BTC,0.00001124,0.000013757,0.000011138,0.000012871,76987.798,0.9366526739357
1657497600,2022-07-11 00:00:00,PNT/BTC,0.000012153,0.000012171,0.000011059,0.000011278,6973.6687,0.0806045700132
1657411200,2022-07-10 00:00:00,PNT/BTC,0.00001232,0.000012357,0.00001169,0.000011835,12067.476,0.1429139299958
1657324800,2022-07-09 00:00:00,PNT/BTC,0.000011778,0.000013101,0.000011565,0.000012479,28896.1884,0.3524110961434
1657238400,2022-07-08 00:00:00,PNT/BTC,0.000011325,0.000012335,0.000010857,0.00001171,24267.0388,0.2859347864713
1657152000,2022-07-07 00:00:00,PNT/BTC,0.000011465,0.000014579,0.000011186,0.000011266,30982.0972,0.370400325036
1657065600,2022-07-06 00:00:00,PNT/BTC,0.000010398,0.000014579,0.000010398,0.0000118,94687.0437,1.1253574314654
1656979200,2022-07-05 00:00:00,PNT/BTC,0.000010825,0.000011156,0.000010222,0.000010448,19417.5927,0.2045828426975
1656892800,2022-07-04 00:00:00,PNT/BTC,0.000010927,0.000011126,0.000010551,0.000010826,6213.21589144,0.06757676867333688
1656806400,2022-07-03 00:00:00,PNT/BTC,0.000012588,0.000013361,0.000010486,0.00001091,50294.17814515,0.58946142893518921
1656720000,2022-07-02 00:00:00,PNT/BTC,0.000010011,0.000018589,0.00000987,0.000012585,144576.81951893,1.93721326694171523
1656633600,2022-07-01 00:00:00,PNT/BTC,0.00000979,0.000010362,0.000009521,0.000010001,6677.29806384,0.06679551121037752
1656547200,2022-06-30 00:00:00,PNT/BTC,0.000010134,0.000011399,0.00000976,0.000009814,10284.84608795,0.105172650630865
1656460800,2022-06-29 00:00:00,PNT/BTC,0.000009835,0.000010743,0.000009644,0.000009878,6615.6966,0.0665689950422
1656374400,2022-06-28 00:00:00,PNT/BTC,0.00001004,0.000010177,0.000009821,0.00000988,3054.8881,0.0306438567521
1656288000,2022-06-27 00:00:00,PNT/BTC,0.000010095,0.000010104,0.000009894,0.000010029,4926.4147,0.0492158841858
