https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETHBEAR,Volume USDT
1661990400000.0,2022-09-01 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1661904000000.0,2022-08-31 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1661817600000.0,2022-08-30 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1661731200000.0,2022-08-29 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1661644800000.0,2022-08-28 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1661558400000.0,2022-08-27 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1661472000000.0,2022-08-26 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,10000000.0,0.5
1661385600000.0,2022-08-25 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1661299200000.0,2022-08-24 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1661212800000.0,2022-08-23 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,211000000.00000003,10.55
1661126400000.0,2022-08-22 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,272000000.0,13.6
1661040000000.0,2022-08-21 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,440000000.0,22.0
1660953600000.0,2022-08-20 00:00:00,ETHBEAR/USDT,4e-08,6e-08,4e-08,5e-08,1822800000.0,91.14
1660867200000.0,2022-08-19 00:00:00,ETHBEAR/USDT,5e-08,5e-08,4e-08,4e-08,413000000.0,16.52
1660780800000.0,2022-08-18 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,27000000.000000004,1.35
1660694400000.0,2022-08-17 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1660608000000.0,2022-08-16 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,190000000.0,9.5
1660521600000.0,2022-08-15 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1660435200000.0,2022-08-14 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1660348800000.0,2022-08-13 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,80000000.0,4.0
1660262400000.0,2022-08-12 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1660176000000.0,2022-08-11 00:00:00,ETHBEAR/USDT,6e-08,6e-08,5e-08,5e-08,0.0,0.0
1660089600000.0,2022-08-10 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,0.0,0.0
1660003200000.0,2022-08-09 00:00:00,ETHBEAR/USDT,6e-08,6e-08,5e-08,5e-08,0.0,0.0
1659916800000.0,2022-08-08 00:00:00,ETHBEAR/USDT,6e-08,6e-08,5e-08,5e-08,93000000.00000001,4.65
1659830400000.0,2022-08-07 00:00:00,ETHBEAR/USDT,6e-08,6e-08,6e-08,6e-08,0.0,0.0
1659744000000.0,2022-08-06 00:00:00,ETHBEAR/USDT,6e-08,7e-08,6e-08,6e-08,0.0,0.0
1659657600000.0,2022-08-05 00:00:00,ETHBEAR/USDT,6e-08,7e-08,6e-08,6e-08,0.0,0.0
1659571200000.0,2022-08-04 00:00:00,ETHBEAR/USDT,6e-08,7e-08,6e-08,6e-08,0.0,0.0
1659484800000.0,2022-08-03 00:00:00,ETHBEAR/USDT,6e-08,7e-08,6e-08,6e-08,0.0,0.0
1659398400000.0,2022-08-02 00:00:00,ETHBEAR/USDT,8e-08,8e-08,6e-08,6e-08,2868000000.0000005,172.08
1659312000000.0,2022-08-01 00:00:00,ETHBEAR/USDT,8e-08,8e-08,8e-08,8e-08,2953000000.0,236.24
1659225600000.0,2022-07-31 00:00:00,ETHBEAR/USDT,8e-08,8e-08,8e-08,8e-08,15124000000.0,1209.92
1659139200000.0,2022-07-30 00:00:00,ETHBEAR/USDT,8e-08,8e-08,8e-08,8e-08,0.0,0.0
1659052800000.0,2022-07-29 00:00:00,ETHBEAR/USDT,8e-08,8e-08,8e-08,8e-08,762000000.0,60.96
1658966400000.0,2022-07-28 00:00:00,ETHBEAR/USDT,1e-07,1e-07,8e-08,8e-08,75872625000.0,6069.81
1658880000000.0,2022-07-27 00:00:00,ETHBEAR/USDT,1e-07,1e-07,1e-07,1e-07,0.0,0.0
1658793600000.0,2022-07-26 00:00:00,ETHBEAR/USDT,8e-08,1e-07,8e-08,1e-07,416300000.00000006,41.63
1658707200000.0,2022-07-25 00:00:00,ETHBEAR/USDT,8e-08,8e-08,8e-08,8e-08,6000000.0,0.48
1658620800000.0,2022-07-24 00:00:00,ETHBEAR/USDT,8e-08,8e-08,8e-08,8e-08,0.0,0.0
1658534400000.0,2022-07-23 00:00:00,ETHBEAR/USDT,8e-08,8e-08,8e-08,8e-08,164000000.0,13.12
1658448000000.0,2022-07-22 00:00:00,ETHBEAR/USDT,8e-08,8e-08,8e-08,8e-08,314000000.0,25.12
1658361600000.0,2022-07-21 00:00:00,ETHBEAR/USDT,9e-08,9e-08,8e-08,8e-08,4919125000.0,393.53
1658275200000.0,2022-07-20 00:00:00,ETHBEAR/USDT,9e-08,9e-08,9e-08,9e-08,1895999999.9999998,170.64
1658188800000.0,2022-07-19 00:00:00,ETHBEAR/USDT,9e-08,9e-08,9e-08,9e-08,11225000000.0,1010.25
1658102400000.0,2022-07-18 00:00:00,ETHBEAR/USDT,1.1e-07,1.1e-07,9e-08,9e-08,24207333333.333332,2178.66
1658016000000.0,2022-07-17 00:00:00,ETHBEAR/USDT,1.1e-07,1.1e-07,1e-07,1.1e-07,27244272727.272724,2996.87
1657929600000.0,2022-07-16 00:00:00,ETHBEAR/USDT,1.5e-07,1.6e-07,1e-07,1.1e-07,35504000000.0,3905.44
1657843200000.0,2022-07-15 00:00:00,ETHBEAR/USDT,1.7e-07,1.7e-07,1.3e-07,1.5e-07,35025933333.333336,5253.89
1657756800000.0,2022-07-14 00:00:00,ETHBEAR/USDT,2.1e-07,2.4e-07,1.6e-07,1.7e-07,188745411764.7059,32086.72
1657670400000.0,2022-07-13 00:00:00,ETHBEAR/USDT,2.8e-07,2.9e-07,2.1e-07,2.1e-07,42355761904.7619,8894.71
1657584000000.0,2022-07-12 00:00:00,ETHBEAR/USDT,2.3e-07,2.9e-07,2.3e-07,2.8e-07,5877285714.285714,1645.64
1657497600000.0,2022-07-11 00:00:00,ETHBEAR/USDT,1.9e-07,2.4e-07,1.9e-07,2.3e-07,4960043478.260869,1140.81
1657411200000.0,2022-07-10 00:00:00,ETHBEAR/USDT,1.7e-07,2.1e-07,1.7e-07,1.9e-07,2565789473.6842103,487.5
1657324800000.0,2022-07-09 00:00:00,ETHBEAR/USDT,1.7e-07,1.8e-07,1.7e-07,1.7e-07,2503000000.0,425.51
1657238400000.0,2022-07-08 00:00:00,ETHBEAR/USDT,1.7e-07,1.8e-07,1.6e-07,1.7e-07,2731588235.294118,464.37
1657152000000.0,2022-07-07 00:00:00,ETHBEAR/USDT,1.9e-07,2.1e-07,1.5e-07,1.7e-07,5797941176.470589,985.65
1657065600000.0,2022-07-06 00:00:00,ETHBEAR/USDT,2.2e-07,2.3e-07,1.9e-07,1.9e-07,4154526315.7894735,789.36
1656979200000.0,2022-07-05 00:00:00,ETHBEAR/USDT,2.2e-07,2.5e-07,2e-07,2.2e-07,25368772727.272728,5581.13
1656892800000.0,2022-07-04 00:00:00,ETHBEAR/USDT,2.7e-07,2.9e-07,2.2e-07,2.2e-07,20857454545.454544,4588.64
1656806400000.0,2022-07-03 00:00:00,ETHBEAR/USDT,2.8e-07,2.9e-07,2.7e-07,2.7e-07,1095592592.5925925,295.81
1656720000000.0,2022-07-02 00:00:00,ETHBEAR/USDT,2.8e-07,3.1e-07,2.7e-07,2.8e-07,2326428571.428571,651.4
1656633600000.0,2022-07-01 00:00:00,ETHBEAR/USDT,2.8e-07,3e-07,2.5e-07,2.8e-07,15838678571.42857,4434.83
1656547200000.0,2022-06-30 00:00:00,ETHBEAR/USDT,2.6e-07,3.2e-07,2.6e-07,2.8e-07,6134428571.428572,1717.64
1656460800000.0,2022-06-29 00:00:00,ETHBEAR/USDT,2.3e-07,2.7e-07,2.2e-07,2.6e-07,7886307692.307693,2050.44
1656374400000.0,2022-06-28 00:00:00,ETHBEAR/USDT,2.1e-07,2.3e-07,1.8e-07,2.3e-07,23736782608.695652,5459.46
1656288000000.0,2022-06-27 00:00:00,ETHBEAR/USDT,1.9e-07,2.2e-07,1.8e-07,2.1e-07,1214761904.7619047,255.1
1656201600000.0,2022-06-26 00:00:00,ETHBEAR/USDT,1.8e-07,2e-07,1.7e-07,1.9e-07,13599842105.263157,2583.97
1656115200000.0,2022-06-25 00:00:00,ETHBEAR/USDT,1.9e-07,2.1e-07,1.7e-07,1.8e-07,8683822222.222221,1563.088
1656028800000.0,2022-06-24 00:00:00,ETHBEAR/USDT,2.5e-07,2.5e-07,1.9e-07,1.9e-07,12187778947.36842,2315.678
1655942400000.0,2022-06-23 00:00:00,ETHBEAR/USDT,3.2e-07,3.2e-07,2.4e-07,2.5e-07,727716000.0,181.929
1655856000000.0,2022-06-22 00:00:00,ETHBEAR/USDT,2.6e-07,3.2e-07,2.6e-07,3.2e-07,4836531250.0,1547.69
1655769600000.0,2022-06-21 00:00:00,ETHBEAR/USDT,2.7e-07,2.8e-07,2.2e-07,2.6e-07,53482807692.30769,13905.53
1655683200000.0,2022-06-20 00:00:00,ETHBEAR/USDT,2.6e-07,3.2e-07,2.5e-07,2.7e-07,5860666666.666667,1582.38
1655596800000.0,2022-06-19 00:00:00,ETHBEAR/USDT,4.2e-07,4.9e-07,2.5e-07,2.6e-07,24574353846.153847,6389.332
1655510400000.0,2022-06-18 00:00:00,ETHBEAR/USDT,3.4e-07,5.2e-07,3.3e-07,4.2e-07,8346892857.142858,3505.695
1655424000000.0,2022-06-17 00:00:00,ETHBEAR/USDT,3.6e-07,3.7e-07,3.1e-07,3.4e-07,1456985294.1176472,495.375
1655337600000.0,2022-06-16 00:00:00,ETHBEAR/USDT,2.5e-07,3.7e-07,2.5e-07,3.6e-07,5879944444.444445,2116.78
1655251200000.0,2022-06-15 00:00:00,ETHBEAR/USDT,2.7e-07,4.2e-07,2.5e-07,2.5e-07,62443200000.0,15610.8
1655164800000.0,2022-06-14 00:00:00,ETHBEAR/USDT,2.8e-07,3.8e-07,2.5e-07,2.7e-07,14502481481.481482,3915.67
1655078400000.0,2022-06-13 00:00:00,ETHBEAR/USDT,1.8e-07,2.9e-07,1.7e-07,2.8e-07,20360821428.571426,5701.03
1654992000000.0,2022-06-12 00:00:00,ETHBEAR/USDT,1.6e-07,1.9e-07,1.5e-07,1.8e-07,4783944444.444445,861.11
1654905600000.0,2022-06-11 00:00:00,ETHBEAR/USDT,1.3e-07,1.7e-07,1.2e-07,1.6e-07,20808812500.0,3329.41
1654819200000.0,2022-06-10 00:00:00,ETHBEAR/USDT,1e-07,1.3e-07,1e-07,1.3e-07,766153846.1538461,99.6
1654732800000.0,2022-06-09 00:00:00,ETHBEAR/USDT,1.1e-07,1.1e-07,1e-07,1e-07,151000000.0,15.1
1654646400000.0,2022-06-08 00:00:00,ETHBEAR/USDT,1e-07,1.1e-07,1e-07,1.1e-07,8245727272.727272,907.03
1654560000000.0,2022-06-07 00:00:00,ETHBEAR/USDT,9e-08,1.2e-07,9e-08,1e-07,570300000.0,57.03
1654473600000.0,2022-06-06 00:00:00,ETHBEAR/USDT,1.1e-07,1.1e-07,8e-08,9e-08,23542666666.666668,2118.84
1654387200000.0,2022-06-05 00:00:00,ETHBEAR/USDT,1.1e-07,1.1e-07,1e-07,1.1e-07,5157181818.181818,567.29
1654300800000.0,2022-06-04 00:00:00,ETHBEAR/USDT,1.1e-07,1.2e-07,1.1e-07,1.1e-07,751090909.0909091,82.62
1654214400000.0,2022-06-03 00:00:00,ETHBEAR/USDT,1e-07,1.2e-07,1e-07,1.1e-07,809818181.8181818,89.08
1654128000000.0,2022-06-02 00:00:00,ETHBEAR/USDT,1e-07,1.1e-07,9e-08,1e-07,1717500000.0,171.75
1654041600000.0,2022-06-01 00:00:00,ETHBEAR/USDT,9e-08,1e-07,8e-08,1e-07,11334600000.0,1133.46
1653955200000.0,2022-05-31 00:00:00,ETHBEAR/USDT,8e-08,9e-08,7e-08,9e-08,13673777777.777779,1230.64
1653868800000.0,2022-05-30 00:00:00,ETHBEAR/USDT,1.1e-07,1.1e-07,8e-08,8e-08,7730625000.0,618.45
1653782400000.0,2022-05-29 00:00:00,ETHBEAR/USDT,1.2e-07,1.2e-07,1e-07,1.1e-07,1094909090.9090908,120.44
1653696000000.0,2022-05-28 00:00:00,ETHBEAR/USDT,1.2e-07,1.2e-07,1.1e-07,1.2e-07,951250000.0000001,114.15
1653609600000.0,2022-05-27 00:00:00,ETHBEAR/USDT,1.2e-07,1.3e-07,1.1e-07,1.2e-07,2846750000.0000005,341.61
1653523200000.0,2022-05-26 00:00:00,ETHBEAR/USDT,9e-08,1.2e-07,8e-08,1.2e-07,9955250000.000002,1194.63
1653436800000.0,2022-05-25 00:00:00,ETHBEAR/USDT,8e-08,9e-08,8e-08,9e-08,3717777777.777778,334.6
1653350400000.0,2022-05-24 00:00:00,ETHBEAR/USDT,9e-08,1e-07,8e-08,8e-08,3017500000.0,241.4
1653264000000.0,2022-05-23 00:00:00,ETHBEAR/USDT,9e-08,1e-07,7e-08,9e-08,9272444444.444445,834.52
1653177600000.0,2022-05-22 00:00:00,ETHBEAR/USDT,9e-08,9e-08,8e-08,9e-08,1085000000.0,97.65
1653091200000.0,2022-05-21 00:00:00,ETHBEAR/USDT,9e-08,9e-08,8e-08,9e-08,2864000000.0,257.76
1653004800000.0,2022-05-20 00:00:00,ETHBEAR/USDT,9e-08,1e-07,9e-08,9e-08,8416777777.777778,757.51
1652918400000.0,2022-05-19 00:00:00,ETHBEAR/USDT,1e-07,1.1e-07,8e-08,9e-08,8936444444.444445,804.28
1652832000000.0,2022-05-18 00:00:00,ETHBEAR/USDT,8e-08,1.1e-07,7e-08,1e-07,14574100000.000002,1457.41
1652745600000.0,2022-05-17 00:00:00,ETHBEAR/USDT,9e-08,9e-08,7e-08,8e-08,39195625000.0,3135.65
1652659200000.0,2022-05-16 00:00:00,ETHBEAR/USDT,8e-08,9e-08,7e-08,9e-08,18992222222.22222,1709.3
1652572800000.0,2022-05-15 00:00:00,ETHBEAR/USDT,9e-08,1e-07,7e-08,8e-08,4537125000.0,362.97
1652486400000.0,2022-05-14 00:00:00,ETHBEAR/USDT,8e-08,1e-07,8e-08,9e-08,16646000000.000002,1498.14
1652400000000.0,2022-05-13 00:00:00,ETHBEAR/USDT,1.1e-07,1.1e-07,7e-08,8e-08,15326750000.0,1226.14
1652313600000.0,2022-05-12 00:00:00,ETHBEAR/USDT,8e-08,1.3e-07,7e-08,1.1e-07,18643818181.818184,2050.82
1652227200000.0,2022-05-11 00:00:00,ETHBEAR/USDT,6e-08,1e-07,6e-08,8e-08,23184750000.0,1854.78
1652140800000.0,2022-05-10 00:00:00,ETHBEAR/USDT,7e-08,7e-08,5e-08,6e-08,3856000000.0000005,231.36
1652054400000.0,2022-05-09 00:00:00,ETHBEAR/USDT,6e-08,8e-08,6e-08,7e-08,16907285714.285713,1183.51
1651968000000.0,2022-05-08 00:00:00,ETHBEAR/USDT,6e-08,7e-08,6e-08,6e-08,124000000.00000001,7.44
1651881600000.0,2022-05-07 00:00:00,ETHBEAR/USDT,6e-08,7e-08,6e-08,6e-08,100000000.00000001,6.0
1651795200000.0,2022-05-06 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,6e-08,10722500000.000002,643.35
1651708800000.0,2022-05-05 00:00:00,ETHBEAR/USDT,5e-08,7e-08,4e-08,5e-08,9579400000.000002,478.97
1651622400000.0,2022-05-04 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,3179000000.0,158.95
1651536000000.0,2022-05-03 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,83266000000.0,4163.3
1651449600000.0,2022-05-02 00:00:00,ETHBEAR/USDT,5e-08,6e-08,4e-08,5e-08,14527000000.000002,726.35
1651363200000.0,2022-05-01 00:00:00,ETHBEAR/USDT,5e-08,6e-08,5e-08,5e-08,741000000.0,37.05
1651276800000.0,2022-04-30 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,1402000000.0,70.1
1651190400000.0,2022-04-29 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,59000000.00000001,2.95
1651104000000.0,2022-04-28 00:00:00,ETHBEAR/USDT,4e-08,6e-08,4e-08,5e-08,25000000.0,1.25
1651017600000.0,2022-04-27 00:00:00,ETHBEAR/USDT,5e-08,6e-08,4e-08,4e-08,1710750000.0000002,68.43
1650931200000.0,2022-04-26 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1650844800000.0,2022-04-25 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1650758400000.0,2022-04-24 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1650672000000.0,2022-04-23 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1650585600000.0,2022-04-22 00:00:00,ETHBEAR/USDT,6e-08,7e-08,5e-08,5e-08,0.0,0.0
1650499200000.0,2022-04-21 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1650412800000.0,2022-04-20 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1650326400000.0,2022-04-19 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,47000000.00000001,2.35
1650240000000.0,2022-04-18 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1650153600000.0,2022-04-17 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,83000000.00000001,4.15
1650067200000.0,2022-04-16 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1649980800000.0,2022-04-15 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1649894400000.0,2022-04-14 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1649808000000.0,2022-04-13 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,68000000.0,3.4
1649721600000.0,2022-04-12 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,30000000.0,1.5
1649635200000.0,2022-04-11 00:00:00,ETHBEAR/USDT,4e-08,7e-08,4e-08,5e-08,0.0,0.0
1649548800000.0,2022-04-10 00:00:00,ETHBEAR/USDT,5e-08,7e-08,4e-08,4e-08,128000000.0,5.12
1649462400000.0,2022-04-09 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1649376000000.0,2022-04-08 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1649289600000.0,2022-04-07 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1649203200000.0,2022-04-06 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1649116800000.0,2022-04-05 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,70000000.0,3.5
1649030400000.0,2022-04-04 00:00:00,ETHBEAR/USDT,6e-08,7e-08,5e-08,5e-08,0.0,0.0
1648944000000.0,2022-04-03 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,6e-08,0.0,0.0
1648857600000.0,2022-04-02 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1648771200000.0,2022-04-01 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,72000000.0,3.6
1648684800000.0,2022-03-31 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1648598400000.0,2022-03-30 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1648512000000.0,2022-03-29 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1648425600000.0,2022-03-28 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,635000000.0,31.75
1648339200000.0,2022-03-27 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,169000000.0,8.45
1648252800000.0,2022-03-26 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,0.0,0.0
1648166400000.0,2022-03-25 00:00:00,ETHBEAR/USDT,5e-08,7e-08,5e-08,5e-08,1005000000.0,50.25
1648080000000.0,2022-03-24 00:00:00,ETHBEAR/USDT,7e-08,7e-08,5e-08,5e-08,4475400000.0,223.77
1647993600000.0,2022-03-23 00:00:00,ETHBEAR/USDT,6e-08,7e-08,6e-08,6e-08,99000000.00000001,5.94
1647907200000.0,2022-03-22 00:00:00,ETHBEAR/USDT,6e-08,7e-08,6e-08,6e-08,297000000.00000006,17.82
1647820800000.0,2022-03-21 00:00:00,ETHBEAR/USDT,6e-08,7e-08,6e-08,6e-08,0.0,0.0
1647734400000.0,2022-03-20 00:00:00,ETHBEAR/USDT,6e-08,7e-08,6e-08,6e-08,693000000.0,41.58
1647648000000.0,2022-03-19 00:00:00,ETHBEAR/USDT,6e-08,7e-08,6e-08,6e-08,0.0,0.0
1647561600000.0,2022-03-18 00:00:00,ETHBEAR/USDT,7e-08,7e-08,6e-08,6e-08,1269000000.0000002,76.14
1647475200000.0,2022-03-17 00:00:00,ETHBEAR/USDT,7e-08,7e-08,6e-08,7e-08,3983857142.8571424,278.87
1647388800000.0,2022-03-16 00:00:00,ETHBEAR/USDT,8e-08,8e-08,6e-08,7e-08,10974142857.142857,768.19
1647302400000.0,2022-03-15 00:00:00,ETHBEAR/USDT,8e-08,9e-08,7e-08,8e-08,2893250000.0,231.46
1647216000000.0,2022-03-14 00:00:00,ETHBEAR/USDT,8e-08,9e-08,7e-08,8e-08,3629500000.0,290.36
1647129600000.0,2022-03-13 00:00:00,ETHBEAR/USDT,8e-08,1e-07,7e-08,8e-08,5265625000.0,421.25
1647043200000.0,2022-03-12 00:00:00,ETHBEAR/USDT,9e-08,9e-08,7e-08,8e-08,890625000.0,71.25
1646956800000.0,2022-03-11 00:00:00,ETHBEAR/USDT,8e-08,9e-08,8e-08,9e-08,987555555.5555555,88.88
1646870400000.0,2022-03-10 00:00:00,ETHBEAR/USDT,8e-08,9e-08,7e-08,8e-08,5900875000.0,472.07
1646784000000.0,2022-03-09 00:00:00,ETHBEAR/USDT,9e-08,9e-08,8e-08,8e-08,4391000000.0,351.28
1646697600000.0,2022-03-08 00:00:00,ETHBEAR/USDT,9e-08,1e-07,7e-08,9e-08,4317000000.0,388.53
1646611200000.0,2022-03-07 00:00:00,ETHBEAR/USDT,8e-08,1e-07,8e-08,9e-08,15461333333.333334,1391.52
1646524800000.0,2022-03-06 00:00:00,ETHBEAR/USDT,7e-08,9e-08,7e-08,8e-08,8090000000.0,647.2
1646438400000.0,2022-03-05 00:00:00,ETHBEAR/USDT,9e-08,9e-08,7e-08,7e-08,3949571428.571429,276.47
1646352000000.0,2022-03-04 00:00:00,ETHBEAR/USDT,7e-08,9e-08,7e-08,9e-08,2150222222.2222223,193.52
1646265600000.0,2022-03-03 00:00:00,ETHBEAR/USDT,7e-08,7e-08,7e-08,7e-08,98999999.99999999,6.93
1646179200000.0,2022-03-02 00:00:00,ETHBEAR/USDT,7e-08,7e-08,7e-08,7e-08,395999999.99999994,27.72
1646092800000.0,2022-03-01 00:00:00,ETHBEAR/USDT,8e-08,8e-08,6e-08,7e-08,35978285714.28571,2518.48
1646006400000.0,2022-02-28 00:00:00,ETHBEAR/USDT,9e-08,9e-08,7e-08,8e-08,21848875000.0,1747.91
1645920000000.0,2022-02-27 00:00:00,ETHBEAR/USDT,8e-08,9e-08,8e-08,9e-08,6451444444.444445,580.63
1645833600000.0,2022-02-26 00:00:00,ETHBEAR/USDT,9e-08,9e-08,8e-08,8e-08,1942250000.0,155.38
1645747200000.0,2022-02-25 00:00:00,ETHBEAR/USDT,9e-08,1.1e-07,8e-08,9e-08,12584111111.11111,1132.57
1645660800000.0,2022-02-24 00:00:00,ETHBEAR/USDT,1e-07,1.3e-07,8e-08,9e-08,73084666666.66667,6577.62
1645574400000.0,2022-02-23 00:00:00,ETHBEAR/USDT,1e-07,1.1e-07,8e-08,1e-07,4599500000.0,459.95
1645488000000.0,2022-02-22 00:00:00,ETHBEAR/USDT,1e-07,1.1e-07,9e-08,1e-07,7002700000.0,700.27
1645401600000.0,2022-02-21 00:00:00,ETHBEAR/USDT,1e-07,1.1e-07,7e-08,1e-07,7437200000.000001,743.72
1645315200000.0,2022-02-20 00:00:00,ETHBEAR/USDT,8e-08,1.1e-07,7e-08,1e-07,5983900000.0,598.39
