https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume SGD
1663473600000,2022-09-18 04:00:00,ETH/SGD,2043.0,2054.67,2043.0,2053.76,4.70476,9662.447897600001
1663470000000,2022-09-18 03:00:00,ETH/SGD,2048.7,2049.88,2043.0,2043.0,6.175639,12616.830477000001
1663466400000,2022-09-18 02:00:00,ETH/SGD,2050.0,2052.79,2048.7,2048.7,1.264064,2589.6879168
1663462800000,2022-09-18 01:00:00,ETH/SGD,2049.0,2055.57,2049.0,2050.0,18.050771,37004.08055
1663459200000,2022-09-18 00:00:00,ETH/SGD,2076.56,2076.56,2048.99,2049.0,16.812046,34447.882254
1663455600000,2022-09-17 23:00:00,ETH/SGD,2051.48,2076.56,2051.48,2076.56,0.491606,1020.8493553599999
1663452000000,2022-09-17 22:00:00,ETH/SGD,2045.0,2051.48,2045.0,2051.48,0.002427,4.97894196
1663448400000,2022-09-17 21:00:00,ETH/SGD,2064.1,2064.1,2045.0,2045.0,2.502513,5117.639085
1663444800000,2022-09-17 20:00:00,ETH/SGD,2065.68,2067.09,2064.1,2064.1,1.204356,2485.9112195999996
1663441200000,2022-09-17 19:00:00,ETH/SGD,2069.58,2071.71,2065.68,2065.68,0.362403,748.6086290399999
1663437600000,2022-09-17 18:00:00,ETH/SGD,2069.96,2082.48,2069.58,2069.58,1.646318,3407.1868064399996
1663434000000,2022-09-17 17:00:00,ETH/SGD,2075.0,2088.45,2069.9,2069.96,31.419305,65036.7045778
1663430400000,2022-09-17 16:00:00,ETH/SGD,2047.0,2075.0,2046.9,2075.0,10.131114,21022.061550000002
1663426800000,2022-09-17 15:00:00,ETH/SGD,2035.0,2050.1,2035.0,2047.0,47.150631,96517.341657
1663423200000,2022-09-17 14:00:00,ETH/SGD,2022.69,2035.0,2022.69,2035.0,17.860358,36345.828530000006
1663419600000,2022-09-17 13:00:00,ETH/SGD,2010.52,2023.41,2010.52,2022.69,4.92672,9965.2272768
1663416000000,2022-09-17 12:00:00,ETH/SGD,2016.15,2020.94,2005.0,2010.52,12.030629,24187.82021708
1663412400000,2022-09-17 11:00:00,ETH/SGD,2019.6,2019.6,2010.42,2016.15,1.441933,2907.15321795
1663408800000,2022-09-17 10:00:00,ETH/SGD,2027.14,2027.14,2013.85,2019.6,1.336946,2700.0961416
1663405200000,2022-09-17 09:00:00,ETH/SGD,2024.94,2028.56,2024.94,2027.14,2.758599,5592.06637686
1663401600000,2022-09-17 08:00:00,ETH/SGD,2021.66,2024.94,2020.0,2024.94,3.359326,6802.4335904399995
1663398000000,2022-09-17 07:00:00,ETH/SGD,2018.26,2021.66,2013.45,2021.66,12.633871,25541.39164586
1663394400000,2022-09-17 06:00:00,ETH/SGD,2021.53,2022.57,2014.0,2018.26,3.804773,7679.02115498
1663390800000,2022-09-17 05:00:00,ETH/SGD,2034.08,2034.08,2015.55,2021.53,22.229401,44937.401003529994
1663387200000,2022-09-17 04:00:00,ETH/SGD,2032.06,2040.18,2032.06,2034.08,9.351581,19021.86388048
1663383600000,2022-09-17 03:00:00,ETH/SGD,2031.27,2035.28,2028.0,2032.06,5.047332,10256.48146392
1663380000000,2022-09-17 02:00:00,ETH/SGD,2039.12,2039.12,2029.08,2031.27,6.974992,14168.09199984
1663376400000,2022-09-17 01:00:00,ETH/SGD,2045.81,2045.81,2033.01,2039.12,7.855343,16017.98701816
1663372800000,2022-09-17 00:00:00,ETH/SGD,2022.51,2048.55,2022.51,2045.81,20.64077,42227.0936737
1663369200000,2022-09-16 23:00:00,ETH/SGD,2028.01,2028.01,2012.34,2022.51,1.666192,3369.8899819199996
1663365600000,2022-09-16 22:00:00,ETH/SGD,2033.81,2033.81,2028.01,2028.01,0.017181,34.84323981
1663362000000,2022-09-16 21:00:00,ETH/SGD,2029.05,2035.5,2028.03,2033.81,3.266848,6644.148130879999
1663358400000,2022-09-16 20:00:00,ETH/SGD,2015.81,2029.05,2015.81,2029.05,179.286214,363780.6925167
1663354800000,2022-09-16 19:00:00,ETH/SGD,2014.54,2026.0,2014.54,2015.81,5.702012,11494.17280972
1663351200000,2022-09-16 18:00:00,ETH/SGD,2008.01,2024.33,1995.88,2014.54,24.788012,49936.441694479996
1663347600000,2022-09-16 17:00:00,ETH/SGD,2025.7,2025.7,1988.0,2008.01,43.958161,88268.42686960999
1663344000000,2022-09-16 16:00:00,ETH/SGD,2043.31,2050.23,1995.49,2025.7,89.80485,181917.684645
1663340400000,2022-09-16 15:00:00,ETH/SGD,2044.0,2053.29,2034.62,2043.31,5.829766,11912.01916546
1663336800000,2022-09-16 14:00:00,ETH/SGD,2020.0,2057.99,2020.0,2044.0,91.921739,187888.034516
1663333200000,2022-09-16 13:00:00,ETH/SGD,2056.49,2066.68,2020.0,2020.0,50.811378,102638.98356
1663329600000,2022-09-16 12:00:00,ETH/SGD,2091.58,2091.58,2056.49,2056.49,9.677567,19901.819759829996
1663326000000,2022-09-16 11:00:00,ETH/SGD,2080.38,2091.58,2072.33,2091.58,26.035373,54455.065459339996
1663322400000,2022-09-16 10:00:00,ETH/SGD,2069.15,2083.68,2063.59,2080.38,5.522988,11489.91377544
1663318800000,2022-09-16 09:00:00,ETH/SGD,2057.31,2071.19,2057.31,2069.15,41.095942,85033.6683893
1663315200000,2022-09-16 08:00:00,ETH/SGD,2081.39,2083.29,2046.0,2057.31,57.25439,117790.0290909
1663311600000,2022-09-16 07:00:00,ETH/SGD,2080.0,2085.56,2080.0,2081.39,16.387245,34108.247870549996
1663308000000,2022-09-16 06:00:00,ETH/SGD,2083.14,2086.53,2079.0,2080.0,4.057597,8439.80176
1663304400000,2022-09-16 05:00:00,ETH/SGD,2082.2,2088.03,2079.52,2083.14,6.976835,14533.7240619
1663300800000,2022-09-16 04:00:00,ETH/SGD,2074.9,2090.48,2074.9,2082.2,18.155255,37802.871961
1663297200000,2022-09-16 03:00:00,ETH/SGD,2063.57,2079.58,2063.57,2074.9,13.799897,28633.4062853
1663293600000,2022-09-16 02:00:00,ETH/SGD,2078.62,2080.38,2060.64,2063.57,5.452184,11250.96333688
1663290000000,2022-09-16 01:00:00,ETH/SGD,2094.57,2094.77,2074.42,2078.62,11.985343,24912.97366666
1663286400000,2022-09-16 00:00:00,ETH/SGD,2078.63,2094.57,2050.0,2094.57,61.092065,127961.60658705
1663282800000,2022-09-15 23:00:00,ETH/SGD,2074.15,2088.31,2074.15,2078.63,14.587279,30321.555747770002
1663279200000,2022-09-15 22:00:00,ETH/SGD,2100.0,2106.62,2069.38,2074.15,12.734295,26412.83797425
1663275600000,2022-09-15 21:00:00,ETH/SGD,2119.6,2124.0,2100.0,2100.0,1.815252,3812.0292000000004
1663272000000,2022-09-15 20:00:00,ETH/SGD,2121.7,2129.38,2114.94,2119.6,1.096951,2325.0973396
1663268400000,2022-09-15 19:00:00,ETH/SGD,2131.06,2131.06,2110.0,2121.7,8.117356,17222.594225199995
1663264800000,2022-09-15 18:00:00,ETH/SGD,2129.72,2133.36,2120.0,2131.06,4.600958,9804.91755548
1663261200000,2022-09-15 17:00:00,ETH/SGD,2134.16,2142.45,2129.72,2129.72,9.334873,19880.665725559997
1663257600000,2022-09-15 16:00:00,ETH/SGD,2106.0,2136.58,2100.0,2134.16,56.390775,120346.93637399998
1663254000000,2022-09-15 15:00:00,ETH/SGD,2104.2,2120.0,2060.0,2106.0,361.707776,761756.5762560001
1663250400000,2022-09-15 14:00:00,ETH/SGD,2239.11,2244.48,2100.0,2104.2,111.774686,235196.29428119998
1663246800000,2022-09-15 13:00:00,ETH/SGD,2241.4,2246.69,2220.0,2239.11,29.483627,66017.08405197
1663243200000,2022-09-15 12:00:00,ETH/SGD,2246.81,2250.94,2238.0,2241.4,17.139724,38416.977373600006
1663239600000,2022-09-15 11:00:00,ETH/SGD,2299.88,2299.88,2228.35,2246.81,107.847013,242311.74727853
1663236000000,2022-09-15 10:00:00,ETH/SGD,2281.89,2300.0,2281.89,2299.88,16.674035,38348.2796158
1663232400000,2022-09-15 09:00:00,ETH/SGD,2279.85,2281.89,2270.0,2281.89,11.959231,27289.64962659
1663228800000,2022-09-15 08:00:00,ETH/SGD,2329.33,2329.33,2274.11,2279.85,54.652301,124599.04843485
1663225200000,2022-09-15 07:00:00,ETH/SGD,2326.0,2339.26,2281.11,2329.33,38.059451,88653.02099783
1663221600000,2022-09-15 06:00:00,ETH/SGD,2290.0,2330.0,2290.0,2326.0,20.292123,47199.478098
1663218000000,2022-09-15 05:00:00,ETH/SGD,2288.11,2290.0,2284.89,2290.0,3.670849,8406.24421
1663214400000,2022-09-15 04:00:00,ETH/SGD,2280.41,2288.11,2271.11,2288.11,4.231728,9682.659154080002
1663210800000,2022-09-15 03:00:00,ETH/SGD,2298.17,2298.17,2270.0,2280.41,8.008304,18262.21652464
1663207200000,2022-09-15 02:00:00,ETH/SGD,2291.64,2298.17,2270.0,2298.17,30.502789,70100.59459613
1663203600000,2022-09-15 01:00:00,ETH/SGD,2293.98,2293.98,2260.0,2291.64,34.885837,79945.77950268
1663200000000,2022-09-15 00:00:00,ETH/SGD,2294.87,2318.02,2286.48,2293.98,19.374816,44445.44040768
1663196400000,2022-09-14 23:00:00,ETH/SGD,2270.88,2300.0,2270.88,2294.87,22.419867,51450.680182289994
1663192800000,2022-09-14 22:00:00,ETH/SGD,2264.0,2270.89,2261.0,2270.88,18.520064,42056.842936320005
1663189200000,2022-09-14 21:00:00,ETH/SGD,2259.0,2264.0,2255.9,2264.0,4.42795,10024.8788
1663185600000,2022-09-14 20:00:00,ETH/SGD,2248.43,2259.0,2248.43,2259.0,0.407378,920.2669020000001
1663182000000,2022-09-14 19:00:00,ETH/SGD,2240.27,2248.43,2231.06,2248.43,0.058162,130.77318566
1663178400000,2022-09-14 18:00:00,ETH/SGD,2244.22,2244.22,2200.0,2240.27,47.018334,105333.76311018
1663174800000,2022-09-14 17:00:00,ETH/SGD,2231.48,2256.37,2231.48,2244.22,8.798311,19745.345512419997
1663171200000,2022-09-14 16:00:00,ETH/SGD,2248.3,2248.3,2230.0,2231.48,26.438636,58997.28746128
1663167600000,2022-09-14 15:00:00,ETH/SGD,2253.0,2257.59,2244.79,2248.3,22.499994,50586.736510200004
1663164000000,2022-09-14 14:00:00,ETH/SGD,2256.07,2263.41,2239.6,2253.0,34.290132,77255.667396
1663160400000,2022-09-14 13:00:00,ETH/SGD,2256.48,2265.59,2243.73,2256.07,66.50859,150048.0346413
1663156800000,2022-09-14 12:00:00,ETH/SGD,2240.0,2270.0,2239.17,2256.48,36.540844,82453.68366912
1663153200000,2022-09-14 11:00:00,ETH/SGD,2252.66,2257.53,2233.76,2240.0,30.875375,69160.84
1663149600000,2022-09-14 10:00:00,ETH/SGD,2258.15,2259.18,2245.0,2252.66,14.587812,32861.38057992
1663146000000,2022-09-14 09:00:00,ETH/SGD,2258.57,2264.5,2254.55,2258.15,20.379615,46020.227612250004
1663142400000,2022-09-14 08:00:00,ETH/SGD,2268.89,2273.13,2231.52,2258.57,20.152583,45516.01938631001
1663138800000,2022-09-14 07:00:00,ETH/SGD,2267.0,2274.62,2267.0,2268.89,6.57042,14907.5602338
1663135200000,2022-09-14 06:00:00,ETH/SGD,2271.64,2279.37,2262.17,2267.0,8.452219,19161.180473
1663131600000,2022-09-14 05:00:00,ETH/SGD,2283.37,2284.83,2271.49,2271.64,2.93099,6658.154123599999
1663128000000,2022-09-14 04:00:00,ETH/SGD,2255.8,2283.37,2254.31,2283.37,29.835506,68125.49933522
1663124400000,2022-09-14 03:00:00,ETH/SGD,2258.35,2267.06,2252.59,2255.8,11.436701,25798.9101158
1663120800000,2022-09-14 02:00:00,ETH/SGD,2227.63,2258.35,2227.63,2258.35,27.847697,62889.84651995
1663117200000,2022-09-14 01:00:00,ETH/SGD,2217.69,2229.69,2217.69,2227.63,32.452806,72292.84422978
1663113600000,2022-09-14 00:00:00,ETH/SGD,2220.45,2225.05,2199.35,2217.69,67.209776,149050.44813744002
1663110000000,2022-09-13 23:00:00,ETH/SGD,2245.4,2245.4,2203.0,2220.45,30.850357,68501.67520064999
1663106400000,2022-09-13 22:00:00,ETH/SGD,2250.0,2251.69,2239.91,2245.4,13.968882,31365.727642800004
1663102800000,2022-09-13 21:00:00,ETH/SGD,2277.39,2277.39,2225.0,2250.0,9.052304,20367.683999999997
1663099200000,2022-09-13 20:00:00,ETH/SGD,2262.0,2286.97,2262.0,2277.39,30.280011,68959.39425129
1663095600000,2022-09-13 19:00:00,ETH/SGD,2230.0,2262.0,2220.0,2262.0,85.742177,193948.804374
1663092000000,2022-09-13 18:00:00,ETH/SGD,2291.35,2291.35,2230.0,2230.0,5.402974,12048.632020000001
1663088400000,2022-09-13 17:00:00,ETH/SGD,2272.31,2295.0,2272.31,2291.35,15.37127,35220.9595145
1663084800000,2022-09-13 16:00:00,ETH/SGD,2249.94,2276.24,2240.39,2272.31,37.383393,84946.65774782999
1663081200000,2022-09-13 15:00:00,ETH/SGD,2240.77,2249.94,2236.62,2249.94,25.186017,56667.02708898
1663077600000,2022-09-13 14:00:00,ETH/SGD,2258.0,2271.43,2222.0,2240.77,56.131697,125778.22268669
1663074000000,2022-09-13 13:00:00,ETH/SGD,2300.24,2300.24,2258.0,2258.0,145.706773,329005.89343399997
1663070400000,2022-09-13 12:00:00,ETH/SGD,2428.76,2455.0,2277.04,2300.24,225.286357,518212.68982568
1663066800000,2022-09-13 11:00:00,ETH/SGD,2422.2,2440.0,2422.2,2428.76,62.288712,151284.33215712
1663063200000,2022-09-13 10:00:00,ETH/SGD,2408.09,2430.68,2407.71,2422.2,36.722635,88949.56649699999
1663059600000,2022-09-13 09:00:00,ETH/SGD,2399.99,2410.0,2399.07,2408.09,40.511859,97556.20253931
1663056000000,2022-09-13 08:00:00,ETH/SGD,2408.44,2408.44,2393.2,2399.99,9.79991,23519.686000899997
1663052400000,2022-09-13 07:00:00,ETH/SGD,2389.0,2408.44,2382.15,2408.44,30.942254,74522.56222376
1663048800000,2022-09-13 06:00:00,ETH/SGD,2407.89,2418.39,2382.6,2389.0,95.268906,227597.416434
1663045200000,2022-09-13 05:00:00,ETH/SGD,2400.92,2407.89,2398.52,2407.89,13.205368,31797.073553519996
1663041600000,2022-09-13 04:00:00,ETH/SGD,2400.0,2410.0,2395.0,2400.92,19.607006,47074.85284552
1663038000000,2022-09-13 03:00:00,ETH/SGD,2383.0,2400.0,2383.0,2400.0,20.30962,48743.087999999996
1663034400000,2022-09-13 02:00:00,ETH/SGD,2366.0,2383.0,2360.44,2383.0,17.806441,42432.748903
1663030800000,2022-09-13 01:00:00,ETH/SGD,2366.0,2366.0,2366.0,2366.0,0.042265,99.99898999999999
1663027200000,2022-09-13 00:00:00,ETH/SGD,2400.0,2403.35,2366.0,2366.0,0.436058,1031.713228
1663023600000,2022-09-12 23:00:00,ETH/SGD,2390.25,2400.0,2386.61,2400.0,32.634557,78322.9368
1663020000000,2022-09-12 22:00:00,ETH/SGD,2405.0,2405.0,2390.25,2390.25,6.549129,15654.055592249999
1663016400000,2022-09-12 21:00:00,ETH/SGD,2414.86,2414.86,2390.0,2405.0,6.84467,16461.43135
1663012800000,2022-09-12 20:00:00,ETH/SGD,2414.0,2414.86,2414.0,2414.86,3.4705,8380.771630000001
1663009200000,2022-09-12 19:00:00,ETH/SGD,2414.15,2421.03,2414.0,2414.0,0.611633,1476.482062
1663005600000,2022-09-12 18:00:00,ETH/SGD,2409.77,2425.14,2408.58,2414.15,23.529089,56802.75020935
1663002000000,2022-09-12 17:00:00,ETH/SGD,2395.6,2409.77,2391.85,2409.77,7.71649,18594.9661073
1662998400000,2022-09-12 16:00:00,ETH/SGD,2388.91,2400.0,2379.71,2395.6,44.648996,106961.13481759999
1662994800000,2022-09-12 15:00:00,ETH/SGD,2428.07,2428.07,2375.0,2388.91,86.387844,206372.78441003998
1662991200000,2022-09-12 14:00:00,ETH/SGD,2452.0,2454.47,2425.87,2428.07,34.007843,82573.42335301
1662987600000,2022-09-12 13:00:00,ETH/SGD,2444.83,2452.62,2436.0,2452.0,34.865404,85489.97060799999
1662984000000,2022-09-12 12:00:00,ETH/SGD,2448.2,2448.47,2428.19,2444.83,17.917974,43806.40037442
1662980400000,2022-09-12 11:00:00,ETH/SGD,2445.06,2463.3,2438.55,2448.2,33.374816,81708.2245312
1662976800000,2022-09-12 10:00:00,ETH/SGD,2448.23,2451.55,2425.87,2445.06,26.673329,65217.88980473999
1662973200000,2022-09-12 09:00:00,ETH/SGD,2460.32,2460.32,2442.73,2448.23,14.6372,35835.232156
1662969600000,2022-09-12 08:00:00,ETH/SGD,2463.17,2468.61,2451.17,2460.32,20.002603,49212.80421296001
1662966000000,2022-09-12 07:00:00,ETH/SGD,2435.0,2463.17,2434.9,2463.17,53.137022,130885.51847974001
1662962400000,2022-09-12 06:00:00,ETH/SGD,2422.65,2435.0,2421.0,2435.0,3.857468,9392.93458
1662958800000,2022-09-12 05:00:00,ETH/SGD,2421.44,2425.59,2413.0,2422.65,15.982912,38721.001756800004
1662955200000,2022-09-12 04:00:00,ETH/SGD,2421.25,2429.0,2417.01,2421.44,28.766135,69655.4699344
1662951600000,2022-09-12 03:00:00,ETH/SGD,2437.34,2440.11,2408.96,2421.25,234.35446,567430.7362749999
1662948000000,2022-09-12 02:00:00,ETH/SGD,2470.0,2474.81,2429.0,2437.34,56.497528,137703.68489552
1662944400000,2022-09-12 01:00:00,ETH/SGD,2439.98,2497.29,2429.35,2470.0,66.014081,163054.78007
1662940800000,2022-09-12 00:00:00,ETH/SGD,2472.88,2478.0,2439.33,2439.98,45.020466,109849.03663068
1662937200000,2022-09-11 23:00:00,ETH/SGD,2448.64,2480.16,2440.0,2472.88,106.603716,263618.19722208
1662933600000,2022-09-11 22:00:00,ETH/SGD,2425.0,2454.29,2425.0,2448.64,53.19376,130252.36848639998
1662930000000,2022-09-11 21:00:00,ETH/SGD,2465.47,2475.28,2418.25,2425.0,15.35531,37236.626749999996
1662926400000,2022-09-11 20:00:00,ETH/SGD,2475.24,2478.07,2453.73,2465.47,49.103451,121063.08533696999
1662922800000,2022-09-11 19:00:00,ETH/SGD,2468.89,2475.26,2468.89,2475.24,2.481539,6142.4045943599995
1662919200000,2022-09-11 18:00:00,ETH/SGD,2486.67,2486.67,2468.89,2468.89,9.282658,22917.861509619997
1662915600000,2022-09-11 17:00:00,ETH/SGD,2489.21,2508.23,2485.03,2486.67,21.389055,53187.521396849996
1662912000000,2022-09-11 16:00:00,ETH/SGD,2482.0,2491.49,2482.0,2489.21,23.14518,57613.2135078
1662908400000,2022-09-11 15:00:00,ETH/SGD,2474.36,2496.0,2474.36,2482.0,43.408825,107740.70365
1662904800000,2022-09-11 14:00:00,ETH/SGD,2479.81,2482.05,2465.0,2474.36,39.133787,96831.07720132
1662901200000,2022-09-11 13:00:00,ETH/SGD,2491.14,2491.14,2477.92,2479.81,43.412661,107655.15087441
1662897600000,2022-09-11 12:00:00,ETH/SGD,2485.27,2491.97,2477.92,2491.14,24.771092,61708.25812488
1662894000000,2022-09-11 11:00:00,ETH/SGD,2470.55,2497.44,2470.55,2485.27,21.670845,53857.90095315
1662890400000,2022-09-11 10:00:00,ETH/SGD,2472.83,2477.7,2470.55,2470.55,14.300176,35329.299816800005
1662886800000,2022-09-11 09:00:00,ETH/SGD,2475.75,2477.32,2471.1,2472.83,8.917035,22050.31165905
1662883200000,2022-09-11 08:00:00,ETH/SGD,2470.34,2479.0,2470.34,2475.75,2.138682,5294.8419615
1662879600000,2022-09-11 07:00:00,ETH/SGD,2462.18,2470.55,2458.22,2470.34,8.18445,20218.374213000003
1662876000000,2022-09-11 06:00:00,ETH/SGD,2478.3,2481.26,2450.01,2462.18,67.348715,165824.65909869998
1662872400000,2022-09-11 05:00:00,ETH/SGD,2471.62,2478.31,2471.62,2478.3,16.500613,40893.469197900005
1662868800000,2022-09-11 04:00:00,ETH/SGD,2472.3,2477.18,2469.87,2471.62,47.838496,118238.58348352
1662865200000,2022-09-11 03:00:00,ETH/SGD,2475.0,2481.68,2472.01,2472.3,34.961432,86435.14833360001
1662861600000,2022-09-11 02:00:00,ETH/SGD,2471.95,2478.0,2468.19,2475.0,37.929834,93876.33915
1662858000000,2022-09-11 01:00:00,ETH/SGD,2491.5,2493.34,2471.95,2471.95,35.912492,88773.8845994
1662854400000,2022-09-11 00:00:00,ETH/SGD,2494.88,2495.14,2487.49,2491.5,9.650632,24044.549628
1662850800000,2022-09-10 23:00:00,ETH/SGD,2503.52,2507.0,2491.72,2494.88,64.082838,159878.99086944
1662847200000,2022-09-10 22:00:00,ETH/SGD,2460.04,2504.19,2457.99,2503.52,65.556099,164121.00496848
1662843600000,2022-09-10 21:00:00,ETH/SGD,2433.26,2482.22,2433.26,2460.04,29.976941,73744.47393764
1662840000000,2022-09-10 20:00:00,ETH/SGD,2447.08,2447.08,2430.46,2433.26,15.505733,37729.47987958
1662836400000,2022-09-10 19:00:00,ETH/SGD,2436.53,2447.73,2436.53,2447.08,17.626315,43133.002910200004
1662832800000,2022-09-10 18:00:00,ETH/SGD,2420.58,2442.0,2420.58,2436.53,80.281078,195607.25497934
1662829200000,2022-09-10 17:00:00,ETH/SGD,2423.37,2423.37,2415.73,2420.58,0.468864,1134.92282112
1662825600000,2022-09-10 16:00:00,ETH/SGD,2411.0,2424.99,2405.0,2423.37,39.017737,94554.41331368999
1662822000000,2022-09-10 15:00:00,ETH/SGD,2415.38,2417.88,2411.0,2411.0,7.697763,18559.306593
1662818400000,2022-09-10 14:00:00,ETH/SGD,2408.96,2418.0,2408.96,2415.38,8.038914,19417.03209732
1662814800000,2022-09-10 13:00:00,ETH/SGD,2425.48,2427.51,2408.96,2408.96,3.307433,7967.47379968
1662811200000,2022-09-10 12:00:00,ETH/SGD,2421.39,2432.1,2416.34,2425.48,5.605956,13597.13415888
1662807600000,2022-09-10 11:00:00,ETH/SGD,2424.0,2425.89,2421.39,2421.39,8.730242,21139.32067638
1662804000000,2022-09-10 10:00:00,ETH/SGD,2419.95,2424.0,2416.53,2424.0,3.462984,8394.273216
1662800400000,2022-09-10 09:00:00,ETH/SGD,2407.82,2419.95,2407.82,2419.95,4.970378,12028.0662411
1662796800000,2022-09-10 08:00:00,ETH/SGD,2399.66,2413.07,2399.66,2407.82,24.512561,59021.834627020005
1662793200000,2022-09-10 07:00:00,ETH/SGD,2434.13,2434.74,2399.66,2399.66,109.187462,262012.78506291998
1662789600000,2022-09-10 06:00:00,ETH/SGD,2431.0,2434.96,2429.05,2434.13,24.649306,59999.61521378
1662786000000,2022-09-10 05:00:00,ETH/SGD,2428.29,2439.77,2428.29,2431.0,13.502823,32825.362712999995
1662782400000,2022-09-10 04:00:00,ETH/SGD,2433.64,2444.0,2428.29,2428.29,44.851036,108911.32220844
1662778800000,2022-09-10 03:00:00,ETH/SGD,2440.33,2442.0,2432.03,2433.64,74.576718,181492.88399352
1662775200000,2022-09-10 02:00:00,ETH/SGD,2416.4,2441.23,2413.0,2440.33,34.271114,83632.82762761999
1662771600000,2022-09-10 01:00:00,ETH/SGD,2406.07,2425.0,2406.07,2416.4,37.41971,90420.987244
1662768000000,2022-09-10 00:00:00,ETH/SGD,2411.19,2412.01,2400.99,2406.07,4.014239,9658.54003073
1662764400000,2022-09-09 23:00:00,ETH/SGD,2407.21,2427.0,2401.14,2411.19,16.613402,40058.068768380006
1662760800000,2022-09-09 22:00:00,ETH/SGD,2408.88,2408.88,2405.38,2407.21,15.167451,36511.23972171
1662757200000,2022-09-09 21:00:00,ETH/SGD,2423.32,2423.32,2408.88,2408.88,0.002076,5.00083488
1662753600000,2022-09-09 20:00:00,ETH/SGD,2411.78,2423.32,2406.2,2423.32,6.982,16919.62024
1662750000000,2022-09-09 19:00:00,ETH/SGD,2397.99,2417.28,2397.99,2411.78,14.266302,34407.181837560005
1662746400000,2022-09-09 18:00:00,ETH/SGD,2385.39,2397.99,2385.39,2397.99,6.848564,16422.78798636
1662742800000,2022-09-09 17:00:00,ETH/SGD,2399.96,2414.39,2382.75,2385.39,11.80609,28162.129025099995
1662739200000,2022-09-09 16:00:00,ETH/SGD,2413.03,2413.03,2386.78,2399.96,22.300168,53519.51119328
1662735600000,2022-09-09 15:00:00,ETH/SGD,2421.94,2433.33,2412.29,2413.03,53.565652,129255.52524556001
1662732000000,2022-09-09 14:00:00,ETH/SGD,2414.93,2421.94,2410.38,2421.94,16.145548,39103.54852312001
1662728400000,2022-09-09 13:00:00,ETH/SGD,2425.81,2426.27,2402.9,2414.93,56.988225,137622.57419925
1662724800000,2022-09-09 12:00:00,ETH/SGD,2381.38,2447.74,2381.38,2425.81,203.792607,494362.14398667
1662721200000,2022-09-09 11:00:00,ETH/SGD,2393.23,2393.23,2380.35,2381.38,15.865488,37781.75581344
1662717600000,2022-09-09 10:00:00,ETH/SGD,2374.48,2394.19,2365.75,2393.23,36.349262,86992.14429626001
1662714000000,2022-09-09 09:00:00,ETH/SGD,2396.85,2396.85,2364.0,2374.48,238.056793,565261.09384264
1662710400000,2022-09-09 08:00:00,ETH/SGD,2388.0,2397.52,2388.0,2396.85,46.671956,111865.6777386
1662706800000,2022-09-09 07:00:00,ETH/SGD,2400.04,2402.31,2385.0,2388.0,62.123844,148351.739472
