https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume UOS,Volume BTC
1660176000,2022-08-11 00:00:00,UOS/BTC,0.00001574,0.00001695,0.00001532,0.00001614,459903.3621,7.36455329428
1660089600,2022-08-10 00:00:00,UOS/BTC,0.00001509,0.00001586,0.00001468,0.00001577,165867.2242,2.550852685697
1660003200,2022-08-09 00:00:00,UOS/BTC,0.00001391,0.00001535,0.00001383,0.00001508,98263.9065,1.446134585295
1659916800,2022-08-08 00:00:00,UOS/BTC,0.00001369,0.00001429,0.00001331,0.00001393,65643.3844,0.916022612017
1659830400,2022-08-07 00:00:00,UOS/BTC,0.0000138,0.00001425,0.0000135,0.00001372,110885.4107,1.508560262724
1659744000,2022-08-06 00:00:00,UOS/BTC,0.0000141,0.00001433,0.00001367,0.00001381,12532.6733,0.175824918694
1659657600,2022-08-05 00:00:00,UOS/BTC,0.00001388,0.00001415,0.00001374,0.00001396,77872.7136,1.086307365272
1659571200,2022-08-04 00:00:00,UOS/BTC,0.00001369,0.0000143,0.00001339,0.00001387,84267.2871,1.164874571488
1659484800,2022-08-03 00:00:00,UOS/BTC,0.00001306,0.00001377,0.00001303,0.00001355,112572.5734,1.501419087667
1659398400,2022-08-02 00:00:00,UOS/BTC,0.00001326,0.00001357,0.00001302,0.00001315,23366.7649,0.310188365979
1659312000,2022-08-01 00:00:00,UOS/BTC,0.00001351,0.00001373,0.00001326,0.00001326,50825.1084,0.684481604925
1659225600,2022-07-31 00:00:00,UOS/BTC,0.00001358,0.00001371,0.00001331,0.0000135,55045.6755,0.742517253721
1659139200,2022-07-30 00:00:00,UOS/BTC,0.0000133,0.00001385,0.0000131,0.00001362,53785.6668,0.725413119075
1659052800,2022-07-29 00:00:00,UOS/BTC,0.00001364,0.00001375,0.0000131,0.0000133,127814.1168,1.70978084285
1658966400,2022-07-28 00:00:00,UOS/BTC,0.00001462,0.00001474,0.00001348,0.00001368,139542.9869,1.959230419602
1658880000,2022-07-27 00:00:00,UOS/BTC,0.00001501,0.00001517,0.00001443,0.00001462,97943.3373,1.450467125786
1658793600,2022-07-26 00:00:00,UOS/BTC,0.0000162,0.00001624,0.00001469,0.00001488,176229.2546,2.672726776927
1658707200,2022-07-25 00:00:00,UOS/BTC,0.00001566,0.00001778,0.00001561,0.0000162,111966.2101,1.873107227719
1658620800,2022-07-24 00:00:00,UOS/BTC,0.00001537,0.00001585,0.00001519,0.00001564,31546.3137,0.496593822291
1658534400,2022-07-23 00:00:00,UOS/BTC,0.000015,0.00001584,0.00001478,0.00001529,78212.2099,1.200192713979
1658448000,2022-07-22 00:00:00,UOS/BTC,0.00001501,0.00001525,0.00001461,0.00001497,21816.8339,0.325310312545
1658361600,2022-07-21 00:00:00,UOS/BTC,0.00001507,0.00001533,0.00001486,0.0000149,29177.7355,0.439528515352
1658275200,2022-07-20 00:00:00,UOS/BTC,0.00001515,0.00001592,0.0000149,0.00001507,151965.2619,2.339764840305
1658188800,2022-07-19 00:00:00,UOS/BTC,0.00001609,0.00001627,0.00001502,0.00001515,177108.5959,2.768167728867
1658102400,2022-07-18 00:00:00,UOS/BTC,0.00001549,0.00001661,0.00001522,0.00001605,152076.2201,2.420173427173
1658016000,2022-07-17 00:00:00,UOS/BTC,0.00001624,0.00001648,0.00001541,0.00001549,238615.435,3.79849067805
1657929600,2022-07-16 00:00:00,UOS/BTC,0.00001502,0.00001692,0.00001496,0.00001614,305010.8182,4.84761957041
1657843200,2022-07-15 00:00:00,UOS/BTC,0.00001407,0.00001525,0.00001406,0.00001497,174235.3131,2.575121932557
1657756800,2022-07-14 00:00:00,UOS/BTC,0.00001445,0.00001484,0.0000139,0.00001407,151588.8172,2.177824730535
1657670400,2022-07-13 00:00:00,UOS/BTC,0.0000138,0.00001483,0.00001378,0.00001447,487574.2235,7.02767268743
1657584000,2022-07-12 00:00:00,UOS/BTC,0.0000142,0.00001425,0.0000137,0.00001381,33190.6897,0.458091983095
1657497600,2022-07-11 00:00:00,UOS/BTC,0.00001362,0.00001444,0.00001354,0.00001426,170415.91519815,2.388427843562137
1657411200,2022-07-10 00:00:00,UOS/BTC,0.00001347,0.0000137,0.00001339,0.00001362,49635.251,0.674050671499
1657324800,2022-07-09 00:00:00,UOS/BTC,0.00001361,0.00001368,0.00001332,0.00001346,44636.0516,0.601141934694
1657238400,2022-07-08 00:00:00,UOS/BTC,0.00001349,0.00001386,0.00001296,0.00001361,118954.4957,1.594320152252
1657152000,2022-07-07 00:00:00,UOS/BTC,0.0000137,0.0000139,0.00001297,0.00001349,78207.5809142,1.0649589058170012
1657065600,2022-07-06 00:00:00,UOS/BTC,0.0000128,0.00001398,0.00001273,0.0000137,112155.03227447,1.5108367604322464
1656979200,2022-07-05 00:00:00,UOS/BTC,0.00001277,0.00001333,0.00001259,0.0000128,230381.43343693,2.9847137264558713
1656892800,2022-07-04 00:00:00,UOS/BTC,0.00001309,0.00001317,0.00001272,0.00001279,56890.75744565,0.7354805075819022
1656806400,2022-07-03 00:00:00,UOS/BTC,0.00001321,0.00001334,0.00001289,0.00001308,42170.49667872,0.5503929942579552
1656720000,2022-07-02 00:00:00,UOS/BTC,0.00001337,0.0000134,0.00001269,0.00001322,151246.94861691,1.9680970368957544
1656633600,2022-07-01 00:00:00,UOS/BTC,0.00001353,0.0000137,0.0000129,0.00001337,190711.75741943,2.5470916447756561
1656547200,2022-06-30 00:00:00,UOS/BTC,0.00001314,0.00001378,0.000013,0.00001353,84611.83323446,1.1292886988867573
1656460800,2022-06-29 00:00:00,UOS/BTC,0.0000133,0.00001373,0.00001307,0.00001314,101496.38841191,1.3628306134789379
1656374400,2022-06-28 00:00:00,UOS/BTC,0.00001325,0.00001381,0.000013,0.00001334,161085.57662303,2.1533865196118792
1656288000,2022-06-27 00:00:00,UOS/BTC,0.00001318,0.00001361,0.00001303,0.00001325,101101.97478774,1.3305912662718341
1656201600,2022-06-26 00:00:00,UOS/BTC,0.00001371,0.00001389,0.00001313,0.0000132,130867.0044487,1.7475255984921825
1656115200,2022-06-25 00:00:00,UOS/BTC,0.00001396,0.00001396,0.00001366,0.00001366,21866.55733251,0.301831751001889
1656028800,2022-06-24 00:00:00,UOS/BTC,0.0000134,0.00001407,0.0000134,0.00001396,41831.65046142,0.5784398634887231
1655942400,2022-06-23 00:00:00,UOS/BTC,0.00001353,0.00001379,0.00001296,0.00001337,114780.53779992,1.5563044316298968
1655856000,2022-06-22 00:00:00,UOS/BTC,0.00001376,0.00001384,0.0000131,0.00001355,39541.77229882,0.5331212839088316
1655769600,2022-06-21 00:00:00,UOS/BTC,0.00001317,0.00001438,0.00001294,0.00001374,98252.57960932,1.3500655290330248
1655683200,2022-06-20 00:00:00,UOS/BTC,0.00001242,0.00001712,0.00001215,0.00001317,706110.13698666,9.9475460008153938
1655596800,2022-06-19 00:00:00,UOS/BTC,0.00001242,0.00001268,0.0000121,0.00001237,309035.3493,3.855164685085
1655510400,2022-06-18 00:00:00,UOS/BTC,0.00001284,0.0000133,0.00001215,0.00001242,359312.77249671,4.5279447873148491
1655424000,2022-06-17 00:00:00,UOS/BTC,0.00001192,0.00001284,0.00001143,0.00001284,262644.23795531,3.1841361130338204
1655337600,2022-06-16 00:00:00,UOS/BTC,0.00001123,0.00001212,0.00001115,0.00001192,327660.63836546,3.7543203449786645
1655251200,2022-06-15 00:00:00,UOS/BTC,0.0000111,0.00001157,0.00001031,0.00001123,952372.33210366,10.3908661512401241
1655164800,2022-06-14 00:00:00,UOS/BTC,0.00001153,0.00001199,0.00001103,0.00001105,542026.01406405,6.2527584173279387
1655078400,2022-06-13 00:00:00,UOS/BTC,0.00001076,0.00001169,0.00001022,0.00001151,630972.76768676,6.8337486233834247
1654992000,2022-06-12 00:00:00,UOS/BTC,0.00001132,0.00001136,0.00001071,0.00001076,143737.583018,1.5833284558208805
1654905600,2022-06-11 00:00:00,UOS/BTC,0.00001212,0.00001222,0.00001127,0.00001132,59140.75657205,0.6961543134271834
1654819200,2022-06-10 00:00:00,UOS/BTC,0.00001244,0.00001268,0.00001205,0.00001213,77077.81827737,0.9516632217819682
1654732800,2022-06-09 00:00:00,UOS/BTC,0.00001225,0.00001259,0.00001206,0.00001243,44242.03241034,0.547224536059831
1654646400,2022-06-08 00:00:00,UOS/BTC,0.00001206,0.00001242,0.00001178,0.00001228,66592.12317293,0.8010895894103402
1654560000,2022-06-07 00:00:00,UOS/BTC,0.00001181,0.00001243,0.00001173,0.00001206,80942.70084008,0.987964977647992
1654473600,2022-06-06 00:00:00,UOS/BTC,0.00001228,0.00001269,0.00001169,0.00001181,67690.20074561,0.8278923554738776
1654387200,2022-06-05 00:00:00,UOS/BTC,0.00001212,0.00001254,0.00001196,0.00001227,40694.15958557,0.4992698975389137
1654300800,2022-06-04 00:00:00,UOS/BTC,0.00001222,0.00001239,0.00001191,0.0000121,47565.34971832,0.5730263945076111
1654214400,2022-06-03 00:00:00,UOS/BTC,0.00001229,0.00001238,0.00001195,0.0000122,54153.24198472,0.6575554396878609
1654128000,2022-06-02 00:00:00,UOS/BTC,0.00001248,0.00001258,0.00001206,0.00001233,96175.78305348,1.1832297162108702
1654041600,2022-06-01 00:00:00,UOS/BTC,0.00001223,0.00001272,0.00001189,0.00001249,155693.98915735,1.9131765885998485
1653955200,2022-05-31 00:00:00,UOS/BTC,0.00001205,0.00001256,0.00001202,0.00001222,77174.90007966,0.9508113440747358
1653868800,2022-05-30 00:00:00,UOS/BTC,0.00001232,0.00001245,0.00001185,0.00001204,151175.51936413,1.8412825397371585
1653782400,2022-05-29 00:00:00,UOS/BTC,0.00001198,0.00001234,0.00001192,0.00001232,33947.38380889,0.4098118170849246
1653696000,2022-05-28 00:00:00,UOS/BTC,0.00001203,0.00001244,0.00001177,0.00001199,113334.03979565,1.3664179426186558
1653609600,2022-05-27 00:00:00,UOS/BTC,0.00001248,0.0000126,0.00001166,0.00001205,143851.41506523,1.7410163155315492
1653523200,2022-05-26 00:00:00,UOS/BTC,0.0000126,0.00001284,0.0000122,0.00001248,159331.90412622,1.995942785676522
1653436800,2022-05-25 00:00:00,UOS/BTC,0.00001297,0.00001321,0.00001248,0.00001258,142710.72608474,1.8321026367138059
1653350400,2022-05-24 00:00:00,UOS/BTC,0.00001315,0.00001327,0.00001246,0.00001291,166889.63412065,2.1318411128364427
1653264000,2022-05-23 00:00:00,UOS/BTC,0.00001265,0.00001345,0.00001236,0.00001315,200774.55470329,2.5858985317442874
1653177600,2022-05-22 00:00:00,UOS/BTC,0.00001258,0.00001342,0.00001208,0.00001265,154475.22577621,1.9303817187817381
1653091200,2022-05-21 00:00:00,UOS/BTC,0.00001224,0.00001266,0.00001196,0.00001258,193936.50350314,2.3877313057026766
1653004800,2022-05-20 00:00:00,UOS/BTC,0.00001238,0.00001244,0.00001189,0.00001221,277761.24158577,3.3753257992055383
1652918400,2022-05-19 00:00:00,UOS/BTC,0.00001251,0.00001261,0.00001163,0.0000124,246688.29034361,2.9848074662673292
1652832000,2022-05-18 00:00:00,UOS/BTC,0.00001252,0.00001312,0.00001227,0.00001247,172688.23456002,2.1915282871585866
1652745600,2022-05-17 00:00:00,UOS/BTC,0.00001236,0.0000129,0.00001215,0.00001252,118919.65412185,1.4833870658816691
1652659200,2022-05-16 00:00:00,UOS/BTC,0.0000127,0.00001306,0.00001225,0.00001238,132666.31122524,1.6754467708258859
1652572800,2022-05-15 00:00:00,UOS/BTC,0.00001245,0.0000131,0.00001162,0.0000127,470347.36211242,5.8185187863975268
1652486400,2022-05-14 00:00:00,UOS/BTC,0.00001202,0.0000125,0.00001139,0.00001245,389420.4582171,4.6199127171495007
1652400000,2022-05-13 00:00:00,UOS/BTC,0.00001139,0.00001286,0.00001132,0.0000121,1124453.16597647,13.5182181380428528
1652313600,2022-05-12 00:00:00,UOS/BTC,0.00001296,0.00001318,0.00001,0.00001141,1749111.59582593,20.3146369186980927
1652227200,2022-05-11 00:00:00,UOS/BTC,0.00001528,0.00001642,0.00001207,0.00001302,1434645.06922115,20.2051741460103683
1652140800,2022-05-10 00:00:00,UOS/BTC,0.00001471,0.00001627,0.00001349,0.00001534,692929.32564393,10.1677666070944198
1652054400,2022-05-09 00:00:00,UOS/BTC,0.00001692,0.00001728,0.00001418,0.0000147,967653.84886462,14.798125501550118
1651968000,2022-05-08 00:00:00,UOS/BTC,0.0000178,0.00001806,0.00001575,0.00001692,496214.24010801,8.4438418919961964
1651881600,2022-05-07 00:00:00,UOS/BTC,0.00001852,0.00001863,0.00001753,0.00001779,59025.73733197,1.0677755878679674
1651795200,2022-05-06 00:00:00,UOS/BTC,0.00001949,0.00001963,0.00001771,0.00001848,264999.25676752,4.8688306061434479
1651708800,2022-05-05 00:00:00,UOS/BTC,0.00002032,0.00002056,0.00001855,0.0000195,197283.46230801,3.8094220572964513
1651622400,2022-05-04 00:00:00,UOS/BTC,0.00001887,0.00002064,0.00001821,0.00002032,155944.60142291,3.0048405162229926
1651536000,2022-05-03 00:00:00,UOS/BTC,0.00001887,0.00001925,0.00001839,0.00001885,106878.79970901,2.0038228575810284
1651449600,2022-05-02 00:00:00,UOS/BTC,0.00001882,0.00001923,0.00001786,0.00001888,134476.53122968,2.5098987112404186
1651363200,2022-05-01 00:00:00,UOS/BTC,0.00001893,0.00001927,0.00001796,0.00001882,210148.83589137,3.9069222859937083
1651276800,2022-04-30 00:00:00,UOS/BTC,0.00002021,0.00002045,0.00001865,0.00001882,138709.07984077,2.7158827969491305
1651190400,2022-04-29 00:00:00,UOS/BTC,0.00002105,0.00002361,0.00002001,0.0000202,353612.86078754,7.5647023541092564
1651104000,2022-04-28 00:00:00,UOS/BTC,0.00002177,0.00002198,0.00002081,0.00002102,83683.83750714,1.8044195558016541
1651017600,2022-04-27 00:00:00,UOS/BTC,0.00002267,0.00002324,0.00002151,0.00002173,171043.0622107,3.8260561371715145
1650931200,2022-04-26 00:00:00,UOS/BTC,0.00002374,0.00002401,0.00002228,0.00002264,118390.30004623,2.7157237033105717
1650844800,2022-04-25 00:00:00,UOS/BTC,0.0000225,0.0000244,0.00002169,0.00002374,552402.98691369,12.5764678334643307
1650758400,2022-04-24 00:00:00,UOS/BTC,0.00002319,0.00002341,0.00002222,0.00002255,154483.36307948,3.5181089147163623
1650672000,2022-04-23 00:00:00,UOS/BTC,0.00002377,0.0000243,0.00002241,0.00002319,282925.55957788,6.5635681291402047
1650585600,2022-04-22 00:00:00,UOS/BTC,0.00002418,0.0000251,0.00002314,0.00002371,179734.75199852,4.3408032790742783
1650499200,2022-04-21 00:00:00,UOS/BTC,0.00002495,0.00002526,0.00002371,0.00002425,92504.5617063,2.2456790745481598
1650412800,2022-04-20 00:00:00,UOS/BTC,0.00002558,0.00002595,0.00002489,0.00002491,105629.80172101,2.6742504684654794
1650326400,2022-04-19 00:00:00,UOS/BTC,0.00002655,0.00002727,0.00002477,0.00002559,147978.85567544,3.8056174514329707
1650240000,2022-04-18 00:00:00,UOS/BTC,0.00002313,0.00002753,0.00002254,0.00002654,205529.51570089,4.9549325741078983
1650153600,2022-04-17 00:00:00,UOS/BTC,0.00002404,0.00002436,0.00002285,0.00002311,154969.09964612,3.6385514816106213
1650067200,2022-04-16 00:00:00,UOS/BTC,0.00002563,0.00002675,0.00002352,0.00002407,199850.04982674,5.0442127492325462
1649980800,2022-04-15 00:00:00,UOS/BTC,0.00002544,0.00002583,0.00002473,0.00002563,41192.38959585,1.0410619775307037
1649894400,2022-04-14 00:00:00,UOS/BTC,0.00002639,0.00002685,0.00002528,0.00002546,75747.04359216,1.9773066640698561
1649808000,2022-04-13 00:00:00,UOS/BTC,0.00002613,0.00002723,0.00002586,0.00002638,68625.17772558,1.8250678435248452
1649721600,2022-04-12 00:00:00,UOS/BTC,0.00002566,0.00002644,0.00002528,0.00002613,112416.73915555,2.9175023315855301
1649635200,2022-04-11 00:00:00,UOS/BTC,0.00002662,0.00002679,0.00002456,0.00002567,154680.30225236,3.9953214575716695
1649548800,2022-04-10 00:00:00,UOS/BTC,0.00002664,0.00002739,0.00002573,0.00002662,97770.225831,2.588661913123383
1649462400,2022-04-09 00:00:00,UOS/BTC,0.00002649,0.00002719,0.00002623,0.00002664,55250.30845882,1.4780836376950157
1649376000,2022-04-08 00:00:00,UOS/BTC,0.00002699,0.00002748,0.00002612,0.00002645,112033.54367615,2.9816051674911852
1649289600,2022-04-07 00:00:00,UOS/BTC,0.00002743,0.00002854,0.00002623,0.00002699,188909.8143482,5.146105661838454
1649203200,2022-04-06 00:00:00,UOS/BTC,0.00002817,0.00002845,0.00002657,0.0000273,204583.88423121,5.5941290450401024
1649116800,2022-04-05 00:00:00,UOS/BTC,0.000028,0.00002906,0.00002761,0.00002817,50930.96821371,1.4316360278421297
1649030400,2022-04-04 00:00:00,UOS/BTC,0.0000287,0.00002887,0.00002744,0.00002813,48139.47359059,1.3504188014445925
1648944000,2022-04-03 00:00:00,UOS/BTC,0.00002829,0.00002892,0.00002795,0.00002872,37767.46551485,1.0696688505946423
1648857600,2022-04-02 00:00:00,UOS/BTC,0.00002836,0.00002907,0.00002767,0.00002842,76554.11664162,2.1726137672367762
1648771200,2022-04-01 00:00:00,UOS/BTC,0.00002778,0.00002858,0.00002705,0.00002826,71461.88271614,1.9743751996914014
1648684800,2022-03-31 00:00:00,UOS/BTC,0.00002769,0.00002991,0.00002725,0.00002777,138568.91330542,3.8786685028100689
1648598400,2022-03-30 00:00:00,UOS/BTC,0.00002709,0.00003042,0.00002651,0.00002769,127382.47277054,3.54980992412049
1648512000,2022-03-29 00:00:00,UOS/BTC,0.00002703,0.00002779,0.00002586,0.00002709,85124.47418501,2.2778702615812231
1648425600,2022-03-28 00:00:00,UOS/BTC,0.00002633,0.00002762,0.00002563,0.00002701,71576.88534525,1.9200128821363595
1648339200,2022-03-27 00:00:00,UOS/BTC,0.00002587,0.00002632,0.00002524,0.00002632,51201.32431495,1.321977032365654
1648252800,2022-03-26 00:00:00,UOS/BTC,0.00002621,0.000027,0.00002539,0.00002587,47717.73435827,1.2442729599247301
1648166400,2022-03-25 00:00:00,UOS/BTC,0.0000263,0.0000268,0.00002586,0.00002618,27134.36003017,0.713087426098208
1648080000,2022-03-24 00:00:00,UOS/BTC,0.00002642,0.000027,0.00002521,0.00002618,138558.31307705,3.6323198145190226
1647993600,2022-03-23 00:00:00,UOS/BTC,0.00002721,0.0000274,0.00002604,0.00002637,41338.59378508,1.1061520562162602
1647907200,2022-03-22 00:00:00,UOS/BTC,0.0000285,0.00002852,0.00002647,0.00002721,81917.90671489,2.232808773720298
1647820800,2022-03-21 00:00:00,UOS/BTC,0.00002705,0.00002874,0.00002664,0.00002849,58116.50083015,1.6017532036853984
1647734400,2022-03-20 00:00:00,UOS/BTC,0.00002742,0.00002807,0.00002665,0.00002705,47245.95981647,1.2860804219903575
1647648000,2022-03-19 00:00:00,UOS/BTC,0.00002705,0.00002943,0.00002627,0.00002742,166928.5915611,4.6333467359526414
1647561600,2022-03-18 00:00:00,UOS/BTC,0.00002834,0.00002856,0.0000264,0.00002707,84720.86456636,2.3240492759302234
1647475200,2022-03-17 00:00:00,UOS/BTC,0.00002866,0.00002909,0.00002825,0.00002834,33975.99450418,0.9706704233060372
1647388800,2022-03-16 00:00:00,UOS/BTC,0.00002858,0.00002909,0.00002729,0.00002866,118504.08264556,3.3499881912004833
1647302400,2022-03-15 00:00:00,UOS/BTC,0.00002854,0.00002905,0.00002768,0.00002858,50705.71669119,1.4302404518325865
1647216000,2022-03-14 00:00:00,UOS/BTC,0.00002908,0.00002932,0.00002766,0.00002854,91974.99605579,2.6253988341363404
1647129600,2022-03-13 00:00:00,UOS/BTC,0.0000296,0.00003007,0.0000285,0.00002905,57459.01472008,1.6753955334592779
1647043200,2022-03-12 00:00:00,UOS/BTC,0.00002977,0.00003033,0.00002938,0.00002961,17206.18962084,0.5132659216780212
1646956800,2022-03-11 00:00:00,UOS/BTC,0.00003029,0.00003058,0.00002894,0.00002972,71667.73746319,2.1457366178938156
1646870400,2022-03-10 00:00:00,UOS/BTC,0.00002915,0.00003066,0.00002898,0.00003022,62100.77516846,1.8559634503307603
1646784000,2022-03-09 00:00:00,UOS/BTC,0.00003086,0.00003086,0.00002835,0.00002915,104513.42381743,3.1004747858175291
1646697600,2022-03-08 00:00:00,UOS/BTC,0.00003128,0.0000315,0.00003018,0.00003078,75297.48637179,2.3132147830278257
1646611200,2022-03-07 00:00:00,UOS/BTC,0.00003097,0.00003211,0.00002985,0.00003121,140955.11384752,4.3599288460372216
1646524800,2022-03-06 00:00:00,UOS/BTC,0.00003263,0.00003336,0.00003097,0.00003097,96719.63489779,3.1146380413988068
1646438400,2022-03-05 00:00:00,UOS/BTC,0.00003202,0.00003352,0.0000318,0.00003263,104022.96332057,3.3950420832508135
1646352000,2022-03-04 00:00:00,UOS/BTC,0.00003315,0.00003381,0.000031,0.00003207,181318.46385544,5.8817956773047538
1646265600,2022-03-03 00:00:00,UOS/BTC,0.00003163,0.00003356,0.00003084,0.00003314,184941.22265999,5.9425921071718457
1646179200,2022-03-02 00:00:00,UOS/BTC,0.00003072,0.00003179,0.00002958,0.00003163,135872.84141902,4.145790840711298
1646092800,2022-03-01 00:00:00,UOS/BTC,0.00003058,0.00003213,0.0000298,0.00003075,212608.2850852,6.5596065784984327
1646006400,2022-02-28 00:00:00,UOS/BTC,0.0000311,0.00003259,0.00003,0.00003069,247311.7321143,7.7608905592793628
1645920000,2022-02-27 00:00:00,UOS/BTC,0.00003104,0.00003314,0.00003054,0.0000311,171127.37000129,5.414193020049773
1645833600,2022-02-26 00:00:00,UOS/BTC,0.00003178,0.00003274,0.00003052,0.00003104,130595.18259411,4.1077169964077735
1645747200,2022-02-25 00:00:00,UOS/BTC,0.00003018,0.00003447,0.00002986,0.00003178,270999.30510719,8.5501545976283446
1645660800,2022-02-24 00:00:00,UOS/BTC,0.00003208,0.00003378,0.00002789,0.0000302,1150168.09799055,35.5128604051820653
1645574400,2022-02-23 00:00:00,UOS/BTC,0.0000332,0.00003452,0.0000315,0.00003208,249216.01179549,8.2367471820165536
1645488000,2022-02-22 00:00:00,UOS/BTC,0.00003058,0.00003325,0.00002948,0.00003325,352670.13402727,11.0843883236080654
1645401600,2022-02-21 00:00:00,UOS/BTC,0.0000292,0.00003476,0.0000292,0.00003058,1061284.08741023,34.3900631527874313
1645315200,2022-02-20 00:00:00,UOS/BTC,0.00002878,0.00003007,0.00002834,0.0000292,110025.42274289,3.2149852382528334
1645228800,2022-02-19 00:00:00,UOS/BTC,0.00002984,0.00003062,0.00002856,0.00002888,256847.49623089,7.5494415044091629
1645142400,2022-02-18 00:00:00,UOS/BTC,0.00003078,0.00003334,0.00002915,0.00002983,356193.39392943,10.901650597634859
1645056000,2022-02-17 00:00:00,UOS/BTC,0.00003264,0.00003298,0.00002954,0.00003078,533539.10216786,16.5924274678928856
