https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume DAI
1663545600000,2022-09-19 00:00:00,DAI/ETH,0.00074655,0.00074972,0.00074108,0.00074365,0.0298067331890325,40.08166905
1663542000000,2022-09-18 23:00:00,DAI/ETH,0.00074647,0.00075056,0.00073916,0.00074821,9.475690385996046,12664.47973964
1663538400000,2022-09-18 22:00:00,DAI/ETH,0.00075057,0.00075187,0.00074626,0.00074626,10.764219832929847,14424.2218971
1663534800000,2022-09-18 21:00:00,DAI/ETH,0.00072827,0.00075361,0.00072827,0.00074947,0.11016973331406911,146.99685553
1663531200000,2022-09-18 20:00:00,DAI/ETH,0.000724,0.00073076,0.000724,0.00072791,0.030777611576804698,42.282166169999996
1663527600000,2022-09-18 19:00:00,DAI/ETH,0.0007272,0.00072902,0.00072155,0.0007234,0.031360327794058,43.35129637
1663524000000,2022-09-18 18:00:00,DAI/ETH,0.00072372,0.00072943,0.00072114,0.00072651,0.061789305052551,85.0494901
1663520400000,2022-09-18 17:00:00,DAI/ETH,0.00071695,0.00072556,0.00071695,0.00072556,0.040791330627150395,56.22047884
1663516800000,2022-09-18 16:00:00,DAI/ETH,0.00070467,0.00072175,0.00070396,0.0007165,0.149565092357695,208.74402283
1663513200000,2022-09-18 15:00:00,DAI/ETH,0.00070326,0.00070663,0.00070194,0.00070611,0.0261687394082124,37.06042884
1663509600000,2022-09-18 14:00:00,DAI/ETH,0.0006976,0.0007076,0.0006976,0.00070435,0.028492616483728996,40.45235534
1663506000000,2022-09-18 13:00:00,DAI/ETH,0.0006967,0.00069995,0.00069373,0.00069725,0.16391130397134,235.08254424
1663502400000,2022-09-18 12:00:00,DAI/ETH,0.00069798,0.0007014,0.00069392,0.00069582,0.0485206149976824,69.73156132
1663498800000,2022-09-18 11:00:00,DAI/ETH,0.00069771,0.0006991,0.00069658,0.00069782,0.020891750286139803,29.93859489
1663495200000,2022-09-18 10:00:00,DAI/ETH,0.00070097,0.0007029,0.00069448,0.00069919,0.0364366634846418,52.11267822
1663491600000,2022-09-18 09:00:00,DAI/ETH,0.00068706,0.0006994,0.00068385,0.00069929,0.0672576569630829,96.17992101
1663488000000,2022-09-18 08:00:00,DAI/ETH,0.00068887,0.00068887,0.00068283,0.00068701,0.0164575386291861,23.95531161
1663484400000,2022-09-18 07:00:00,DAI/ETH,0.00068662,0.00068767,0.00068612,0.00068767,0.0183416344197656,26.67214568
1663480800000,2022-09-18 06:00:00,DAI/ETH,0.00068578,0.00068958,0.00068578,0.00068768,0.0202568099798176,29.45673857
1663477200000,2022-09-18 05:00:00,DAI/ETH,0.0006882,0.0006882,0.00068537,0.00068537,0.007948659715954301,11.597618390000001
1663473600000,2022-09-18 04:00:00,DAI/ETH,0.00068847,0.00069055,0.00068664,0.00068778,0.0185709037203594,27.00122673
1663470000000,2022-09-18 03:00:00,DAI/ETH,0.00068768,0.00069091,0.00068768,0.00068931,0.027694920061795504,40.177743050000004
1663466400000,2022-09-18 02:00:00,DAI/ETH,0.00068765,0.00068897,0.0006864,0.00068719,0.0250744028209164,36.48831156
1663462800000,2022-09-18 01:00:00,DAI/ETH,0.00068765,0.0006897,0.00068666,0.00068864,0.02070908990208,30.072447
1663459200000,2022-09-18 00:00:00,DAI/ETH,0.00068143,0.00069021,0.00068143,0.00068892,0.04417600169447639,64.12355817
1663455600000,2022-09-17 23:00:00,DAI/ETH,0.00068297,0.00068299,0.00067821,0.00068096,0.0341439666100736,50.14092841
1663452000000,2022-09-17 22:00:00,DAI/ETH,0.00068706,0.00068925,0.00068159,0.00068159,0.0397684917148974,58.34664786
1663448400000,2022-09-17 21:00:00,DAI/ETH,0.0006841,0.00069053,0.0006841,0.00068932,0.029337326891919202,42.55980806
1663444800000,2022-09-17 20:00:00,DAI/ETH,0.00068287,0.00068427,0.00068184,0.00068314,0.016496995793036002,24.1487774
1663441200000,2022-09-17 19:00:00,DAI/ETH,0.00068152,0.00068377,0.00068131,0.00068175,0.061866196693424996,90.7461631
1663437600000,2022-09-17 18:00:00,DAI/ETH,0.00067831,0.0006825,0.00067752,0.00068033,0.04043013301222911,59.427238270000004
1663434000000,2022-09-17 17:00:00,DAI/ETH,0.00068102,0.00068342,0.00067977,0.00067993,0.0316509988603043,46.55037851
1663430400000,2022-09-17 16:00:00,DAI/ETH,0.00069268,0.00069268,0.00068003,0.00068272,0.049696253071726405,72.79155887
