https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FORM,Volume USDT
1663207200,2022-09-15 02:00:00,FORM/USDT,0.003085,0.003085,0.003073,0.003073,13096.2958,40.2702329713
1663203600,2022-09-15 01:00:00,FORM/USDT,0.003105,0.003108,0.003085,0.003108,202091.0987,625.9208748397
1663200000,2022-09-15 00:00:00,FORM/USDT,0.003105,0.003122,0.003101,0.003122,41982.8204,130.3860803069
1663196400,2022-09-14 23:00:00,FORM/USDT,0.003084,0.003129,0.00307,0.003094,415905.5577,1295.0135702763
1663192800,2022-09-14 22:00:00,FORM/USDT,0.003084,0.003084,0.003062,0.003084,1321.751,4.0618506822
1663189200,2022-09-14 21:00:00,FORM/USDT,0.003073,0.003089,0.003058,0.003081,159252.4976,489.5514242389
1663185600,2022-09-14 20:00:00,FORM/USDT,0.003063,0.003072,0.003063,0.003072,12864.9855,39.5091567061
1663182000,2022-09-14 19:00:00,FORM/USDT,0.003052,0.003062,0.003046,0.003062,3114.9685,9.5102857484
1663178400,2022-09-14 18:00:00,FORM/USDT,0.003052,0.003052,0.003024,0.003052,205583.2033,623.5958935879
1663174800,2022-09-14 17:00:00,FORM/USDT,0.003039,0.003052,0.003039,0.003052,40918.1564,124.5111325542
1663171200,2022-09-14 16:00:00,FORM/USDT,0.003034,0.003047,0.003031,0.003044,196659.1604,598.6375581934
1663167600,2022-09-14 15:00:00,FORM/USDT,0.00302,0.003245,0.003001,0.003034,2057969.7269,6324.4060080027
1663164000,2022-09-14 14:00:00,FORM/USDT,0.003048,0.003048,0.00302,0.00302,58611.5319,177.2593287515
1663160400,2022-09-14 13:00:00,FORM/USDT,0.002998,0.003049,0.002942,0.003048,1883857.7611,5687.138881528
1663156800,2022-09-14 12:00:00,FORM/USDT,0.003002,0.003018,0.00292,0.003,376835.5769,1118.5692070247
1663153200,2022-09-14 11:00:00,FORM/USDT,0.003039,0.003039,0.003003,0.003007,223533.5479,674.2163177839
1663149600,2022-09-14 10:00:00,FORM/USDT,0.003074,0.003074,0.00304,0.00304,355196.6121,1083.6861077268
1663146000,2022-09-14 09:00:00,FORM/USDT,0.003174,0.003174,0.00297,0.003096,4124582.9588,12569.2243277391
1663142400,2022-09-14 08:00:00,FORM/USDT,0.003174,0.003174,0.003158,0.003159,118637.3968,375.472850906
1663138800,2022-09-14 07:00:00,FORM/USDT,0.003158,0.003224,0.003157,0.003157,482841.3062,1537.7169827058
1663135200,2022-09-14 06:00:00,FORM/USDT,0.003158,0.003189,0.003157,0.003158,202273.7483,640.0917894714
1663131600,2022-09-14 05:00:00,FORM/USDT,0.003151,0.003186,0.003151,0.003158,230134.5603,728.9832344659
1663128000,2022-09-14 04:00:00,FORM/USDT,0.003155,0.0032,0.003145,0.003168,663174.5717,2112.4072658604
1663124400,2022-09-14 03:00:00,FORM/USDT,0.003137,0.003155,0.003122,0.003132,170010.973,534.8507862868
1663120800,2022-09-14 02:00:00,FORM/USDT,0.003126,0.003147,0.003122,0.003125,26960.7768,84.5095623607
1663117200,2022-09-14 01:00:00,FORM/USDT,0.003109,0.003109,0.003109,0.003109,72754.869,226.194887721
1663113600,2022-09-14 00:00:00,FORM/USDT,0.003088,0.003126,0.003088,0.003126,37208.6236,115.2493746043
1663110000,2022-09-13 23:00:00,FORM/USDT,0.003089,0.003089,0.003083,0.003089,38838.1581,119.9623879222
1663106400,2022-09-13 22:00:00,FORM/USDT,0.003084,0.003138,0.003068,0.003108,712201.7101,2220.7879192201
1663102800,2022-09-13 21:00:00,FORM/USDT,0.003065,0.003084,0.003065,0.003068,478940.3196,1469.3397705018
1663099200,2022-09-13 20:00:00,FORM/USDT,0.003003,0.003093,0.003003,0.00306,1582164.4316,4849.8447175478
1663095600,2022-09-13 19:00:00,FORM/USDT,0.00298,0.003003,0.002979,0.003003,242340.1249,723.9894428022
1663092000,2022-09-13 18:00:00,FORM/USDT,0.003018,0.003034,0.002982,0.002982,335105.432,1011.3797461481
1663088400,2022-09-13 17:00:00,FORM/USDT,0.003019,0.003019,0.003019,0.003019,373.9488,1.1289514272
1663084800,2022-09-13 16:00:00,FORM/USDT,0.002975,0.003018,0.002975,0.003018,193042.5151,580.6357558124
1663081200,2022-09-13 15:00:00,FORM/USDT,0.002989,0.002994,0.002968,0.002979,690051.6159,2053.5142124845
1663077600,2022-09-13 14:00:00,FORM/USDT,0.002968,0.003013,0.002968,0.003013,152467.3416,459.0160182011
1663074000,2022-09-13 13:00:00,FORM/USDT,0.002956,0.002983,0.002943,0.002982,104731.4626,308.8689571774
1663070400,2022-09-13 12:00:00,FORM/USDT,0.003027,0.00309,0.002947,0.002975,848568.0115,2559.9680873902
1663066800,2022-09-13 11:00:00,FORM/USDT,0.003021,0.003035,0.003,0.003027,17479.5037,52.6940993431
1663063200,2022-09-13 10:00:00,FORM/USDT,0.003063,0.003063,0.003023,0.003023,431307.3854,1308.8526872386
1663059600,2022-09-13 09:00:00,FORM/USDT,0.003066,0.003077,0.003056,0.003063,70900.2686,217.9241075043
1663056000,2022-09-13 08:00:00,FORM/USDT,0.003063,0.003097,0.003058,0.003068,797764.4607,2461.355738628
1663052400,2022-09-13 07:00:00,FORM/USDT,0.00304,0.003062,0.00304,0.003062,5582.0909,17.0217566512
1663048800,2022-09-13 06:00:00,FORM/USDT,0.00303,0.00304,0.003022,0.00304,116515.4976,354.0573715058
1663045200,2022-09-13 05:00:00,FORM/USDT,0.003009,0.003009,0.003009,0.003009,0,0
1663041600,2022-09-13 04:00:00,FORM/USDT,0.003009,0.003009,0.003009,0.003009,863.1518,2.5972237662
1663038000,2022-09-13 03:00:00,FORM/USDT,0.003015,0.003028,0.003007,0.003028,34856.858,105.2846992336
1663034400,2022-09-13 02:00:00,FORM/USDT,0.003005,0.003021,0.003005,0.003005,900.0607,2.7153303859
1663030800,2022-09-13 01:00:00,FORM/USDT,0.003005,0.003005,0.003004,0.003004,5107.1409,15.3465932459
1663027200,2022-09-13 00:00:00,FORM/USDT,0.003004,0.003005,0.002993,0.003005,39558.412,118.791789801
1663023600,2022-09-12 23:00:00,FORM/USDT,0.002995,0.003016,0.002994,0.003016,225732.1952,677.536707422
1663020000,2022-09-12 22:00:00,FORM/USDT,0.003021,0.003022,0.002995,0.002995,160976.7873,483.274369076
1663016400,2022-09-12 21:00:00,FORM/USDT,0.003024,0.003038,0.003012,0.003024,28932.949,87.2444589272
1663012800,2022-09-12 20:00:00,FORM/USDT,0.003042,0.003056,0.003024,0.003038,159877.3221,487.2538200434
1663009200,2022-09-12 19:00:00,FORM/USDT,0.003059,0.003059,0.003045,0.003045,32520.2542,99.466163338
1663005600,2022-09-12 18:00:00,FORM/USDT,0.003072,0.003076,0.003047,0.003076,270230.9256,825.9134696242
1663002000,2022-09-12 17:00:00,FORM/USDT,0.003073,0.003102,0.003055,0.003067,280426.1648,866.0269668089
1662998400,2022-09-12 16:00:00,FORM/USDT,0.003055,0.003068,0.003049,0.003068,103341.15,315.2440585926
1662994800,2022-09-12 15:00:00,FORM/USDT,0.003112,0.003112,0.003062,0.003062,26003.1726,80.2980160797
1662991200,2022-09-12 14:00:00,FORM/USDT,0.003136,0.003143,0.003115,0.003115,22313.0229,70.087340619
1662987600,2022-09-12 13:00:00,FORM/USDT,0.003122,0.003146,0.003112,0.003116,246753.9814,771.7753531283
1662984000,2022-09-12 12:00:00,FORM/USDT,0.003129,0.003144,0.003123,0.003141,206591.3358,648.0495605641
1662980400,2022-09-12 11:00:00,FORM/USDT,0.003159,0.003179,0.003122,0.00315,1157331.5917,3633.0657834385
1662976800,2022-09-12 10:00:00,FORM/USDT,0.003164,0.003184,0.003129,0.00316,574315.567,1819.967833299
1662973200,2022-09-12 09:00:00,FORM/USDT,0.003145,0.003204,0.003067,0.003168,2694893.0097,8463.3942658086
1662969600,2022-09-12 08:00:00,FORM/USDT,0.003123,0.003139,0.003123,0.003139,96680.3258,303.4758829637
1662966000,2022-09-12 07:00:00,FORM/USDT,0.003123,0.003124,0.003123,0.003124,49090.5339,153.309817248
1662962400,2022-09-12 06:00:00,FORM/USDT,0.003155,0.003158,0.003055,0.003123,1169500.1093,3629.314982259
1662958800,2022-09-12 05:00:00,FORM/USDT,0.003122,0.003154,0.003122,0.003154,66909.9573,210.6743473362
1662955200,2022-09-12 04:00:00,FORM/USDT,0.003108,0.003121,0.003108,0.003121,5598.7621,17.4280288985
1662951600,2022-09-12 03:00:00,FORM/USDT,0.003087,0.003108,0.003084,0.003108,3770.6423,11.663005803
1662948000,2022-09-12 02:00:00,FORM/USDT,0.003088,0.003108,0.003083,0.003108,22676.2444,70.3570162402
1662944400,2022-09-12 01:00:00,FORM/USDT,0.00306,0.003103,0.00306,0.003103,23110.3768,71.3730549669
1662940800,2022-09-12 00:00:00,FORM/USDT,0.003069,0.003074,0.00306,0.00306,1578.604,4.8433973839
1662937200,2022-09-11 23:00:00,FORM/USDT,0.003069,0.003069,0.003037,0.003069,51929.1117,158.1846843289
1662933600,2022-09-11 22:00:00,FORM/USDT,0.00307,0.00307,0.00307,0.00307,100,0.307
1662930000,2022-09-11 21:00:00,FORM/USDT,0.003076,0.003077,0.003055,0.003077,185864.0274,570.5488447497
1662926400,2022-09-11 20:00:00,FORM/USDT,0.003076,0.0031,0.003076,0.0031,29712.4047,91.406104908
1662922800,2022-09-11 19:00:00,FORM/USDT,0.003086,0.003086,0.003085,0.003085,29211.4516,90.132645952
1662919200,2022-09-11 18:00:00,FORM/USDT,0.003105,0.00312,0.003076,0.003087,433156.655,1335.9491851566
1662915600,2022-09-11 17:00:00,FORM/USDT,0.003102,0.003145,0.003076,0.003077,1160477.9607,3583.4982219654
1662912000,2022-09-11 16:00:00,FORM/USDT,0.003093,0.003102,0.003076,0.003102,25055.5475,77.2749672761
1662908400,2022-09-11 15:00:00,FORM/USDT,0.003105,0.003105,0.003076,0.003101,77895.2009,240.6223220862
1662904800,2022-09-11 14:00:00,FORM/USDT,0.00313,0.00313,0.003105,0.003105,36791.5897,114.4795832026
1662901200,2022-09-11 13:00:00,FORM/USDT,0.003128,0.003156,0.003128,0.003153,14287.6449,44.9075627051
1662897600,2022-09-11 12:00:00,FORM/USDT,0.003105,0.00315,0.003105,0.003129,215914.9814,675.9187680547
1662894000,2022-09-11 11:00:00,FORM/USDT,0.003077,0.003126,0.003076,0.003126,431676.7583,1337.5355202753
1662890400,2022-09-11 10:00:00,FORM/USDT,0.003035,0.00308,0.003018,0.003076,253984.9063,776.2193869826
1662886800,2022-09-11 09:00:00,FORM/USDT,0.003037,0.003042,0.003025,0.003025,2634.4135,7.9892772486
1662883200,2022-09-11 08:00:00,FORM/USDT,0.003003,0.003035,0.003,0.003035,121190.174,365.2080365989
1662879600,2022-09-11 07:00:00,FORM/USDT,0.003,0.003024,0.003,0.003024,163339.7804,492.5198000955
1662876000,2022-09-11 06:00:00,FORM/USDT,0.003025,0.003025,0.003,0.003,18437.6368,55.3875544993
1662872400,2022-09-11 05:00:00,FORM/USDT,0.003031,0.003031,0.003031,0.003031,157.0964,0.4761591884
1662868800,2022-09-11 04:00:00,FORM/USDT,0.003052,0.003052,0.003035,0.003035,25303.5331,76.9767220837
1662865200,2022-09-11 03:00:00,FORM/USDT,0.003005,0.003053,0.003005,0.003052,81329.9456,247.5594191725
1662861600,2022-09-11 02:00:00,FORM/USDT,0.002995,0.002999,0.002995,0.002999,319.4894,0.9575017238
1662858000,2022-09-11 01:00:00,FORM/USDT,0.00302,0.00303,0.002995,0.002995,188646.6233,568.6036799276
1662854400,2022-09-11 00:00:00,FORM/USDT,0.003054,0.003054,0.003019,0.003019,61149.7713,185.0786521657
1662850800,2022-09-10 23:00:00,FORM/USDT,0.003052,0.003062,0.003052,0.003062,94187.9247,287.6176615038
1662847200,2022-09-10 22:00:00,FORM/USDT,0.003042,0.003048,0.003038,0.003045,51785.8269,157.6429817842
1662843600,2022-09-10 21:00:00,FORM/USDT,0.003068,0.003072,0.003042,0.003051,139694.7233,428.2224356784
1662840000,2022-09-10 20:00:00,FORM/USDT,0.003113,0.003113,0.003051,0.003068,738324.0231,2272.543984947
1662836400,2022-09-10 19:00:00,FORM/USDT,0.003144,0.003144,0.003108,0.003111,8225.7601,25.6221431464
1662832800,2022-09-10 18:00:00,FORM/USDT,0.003112,0.003144,0.003111,0.003144,230228.7389,720.6273626808
1662829200,2022-09-10 17:00:00,FORM/USDT,0.00311,0.00311,0.00311,0.00311,2981.7638,9.273285418
1662825600,2022-09-10 16:00:00,FORM/USDT,0.00312,0.00312,0.003075,0.00311,81457.0575,251.9332807964
1662822000,2022-09-10 15:00:00,FORM/USDT,0.003122,0.003122,0.00312,0.00312,1199.3231,3.743888072
1662818400,2022-09-10 14:00:00,FORM/USDT,0.003152,0.003164,0.003106,0.003107,136210.94,427.1536124482
1662814800,2022-09-10 13:00:00,FORM/USDT,0.003164,0.003172,0.003149,0.003149,145458.2317,460.2853864176
1662811200,2022-09-10 12:00:00,FORM/USDT,0.003123,0.003163,0.00312,0.003163,79935.5217,250.8778127525
1662807600,2022-09-10 11:00:00,FORM/USDT,0.003124,0.003124,0.00312,0.003123,49885.2397,155.8162046715
1662804000,2022-09-10 10:00:00,FORM/USDT,0.003117,0.003117,0.003114,0.003114,224207.1032,698.2400513917
1662800400,2022-09-10 09:00:00,FORM/USDT,0.003115,0.003115,0.003115,0.003115,0,0
1662796800,2022-09-10 08:00:00,FORM/USDT,0.003127,0.003127,0.003114,0.003115,447.7876,1.3978288067
1662793200,2022-09-10 07:00:00,FORM/USDT,0.003114,0.003127,0.003114,0.003127,84469.8916,263.0412261982
1662789600,2022-09-10 06:00:00,FORM/USDT,0.003114,0.003127,0.003114,0.003127,12170.1891,37.911451979
1662786000,2022-09-10 05:00:00,FORM/USDT,0.003114,0.003114,0.003114,0.003114,18097.3207,56.3550566598
1662782400,2022-09-10 04:00:00,FORM/USDT,0.003124,0.003145,0.003114,0.003114,65996.998,206.9094227188
1662778800,2022-09-10 03:00:00,FORM/USDT,0.003134,0.003145,0.003127,0.003145,11334.322,35.4880253838
1662775200,2022-09-10 02:00:00,FORM/USDT,0.003136,0.003136,0.003128,0.003128,2370.6844,7.4292899688
1662771600,2022-09-10 01:00:00,FORM/USDT,0.003134,0.003136,0.003134,0.003136,16622.1788,52.0951527168
1662768000,2022-09-10 00:00:00,FORM/USDT,0.003122,0.003122,0.003114,0.003122,28279.1869,88.0925995858
1662764400,2022-09-09 23:00:00,FORM/USDT,0.003137,0.003137,0.003126,0.00313,40845.2467,127.8705990041
1662760800,2022-09-09 22:00:00,FORM/USDT,0.003137,0.003169,0.003116,0.003137,328844.5646,1032.5315227052
1662757200,2022-09-09 21:00:00,FORM/USDT,0.00312,0.003171,0.003115,0.003134,274765.4348,862.8640529316
1662753600,2022-09-09 20:00:00,FORM/USDT,0.003108,0.003136,0.003105,0.00312,37014.6393,115.4585157367
1662750000,2022-09-09 19:00:00,FORM/USDT,0.003103,0.003423,0.003103,0.00311,2842622.6449,9056.2213945747
1662746400,2022-09-09 18:00:00,FORM/USDT,0.003078,0.0031,0.003066,0.0031,339588.2964,1050.8293070153
1662742800,2022-09-09 17:00:00,FORM/USDT,0.003149,0.003152,0.003067,0.003083,1540633.9127,4796.3456490046
1662739200,2022-09-09 16:00:00,FORM/USDT,0.003191,0.003192,0.003131,0.003131,299365.965,946.3935811692
1662735600,2022-09-09 15:00:00,FORM/USDT,0.003212,0.003212,0.003191,0.003191,129551.6502,415.1662449035
1662732000,2022-09-09 14:00:00,FORM/USDT,0.003337,0.003342,0.003212,0.003212,4021152.2636,13154.9411058129
1662728400,2022-09-09 13:00:00,FORM/USDT,0.003387,0.003404,0.003327,0.003367,1596480.959,5353.082003044
1662724800,2022-09-09 12:00:00,FORM/USDT,0.00337,0.003419,0.00336,0.00336,360745.1156,1223.6779235573
1662721200,2022-09-09 11:00:00,FORM/USDT,0.00336,0.003392,0.003353,0.003353,262275.9933,886.7388944535
1662717600,2022-09-09 10:00:00,FORM/USDT,0.00334,0.0034,0.00333,0.003331,373369.1251,1258.2888607571
1662714000,2022-09-09 09:00:00,FORM/USDT,0.003268,0.00334,0.003264,0.00334,671144.0435,2216.9284610432
1662710400,2022-09-09 08:00:00,FORM/USDT,0.003261,0.003311,0.003261,0.003271,322916.0178,1061.7113699503
1662706800,2022-09-09 07:00:00,FORM/USDT,0.003258,0.003258,0.003258,0.003258,14443.4101,47.0566301058
1662703200,2022-09-09 06:00:00,FORM/USDT,0.003273,0.003281,0.003257,0.003258,253451.1735,825.9179893437
1662699600,2022-09-09 05:00:00,FORM/USDT,0.003256,0.003299,0.003256,0.003281,104779.922,344.3212468436
1662696000,2022-09-09 04:00:00,FORM/USDT,0.003171,0.003314,0.003171,0.003256,1392867.4548,4550.4898282677
1662692400,2022-09-09 03:00:00,FORM/USDT,0.003151,0.003318,0.003151,0.003169,930863.9523,3030.3660905556
1662688800,2022-09-09 02:00:00,FORM/USDT,0.003136,0.003168,0.003132,0.003168,146233.9876,462.0691216823
1662685200,2022-09-09 01:00:00,FORM/USDT,0.003115,0.00316,0.003115,0.00316,218460.064,684.5737532967
1662681600,2022-09-09 00:00:00,FORM/USDT,0.003115,0.003181,0.00311,0.003115,78285.5099,246.8511690122
1662678000,2022-09-08 23:00:00,FORM/USDT,0.003142,0.003145,0.00311,0.003145,237967.4143,746.8467676492
1662674400,2022-09-08 22:00:00,FORM/USDT,0.003116,0.003175,0.00311,0.003145,1122676.3145,3529.7149180767
1662670800,2022-09-08 21:00:00,FORM/USDT,0.003092,0.003127,0.003083,0.003116,228712.9159,710.6876487481
1662667200,2022-09-08 20:00:00,FORM/USDT,0.00312,0.003127,0.003077,0.003094,1368390.5387,4258.7976744947
1662663600,2022-09-08 19:00:00,FORM/USDT,0.003074,0.00312,0.003074,0.003096,739893.7231,2298.0726524935
1662660000,2022-09-08 18:00:00,FORM/USDT,0.003076,0.003092,0.003054,0.003074,213413.0071,657.4233283274
1662656400,2022-09-08 17:00:00,FORM/USDT,0.003046,0.003077,0.003025,0.003077,442072.0158,1354.4678065184
1662652800,2022-09-08 16:00:00,FORM/USDT,0.003042,0.003046,0.003024,0.003046,64225.8772,194.4588769604
1662649200,2022-09-08 15:00:00,FORM/USDT,0.003036,0.003036,0.003028,0.003028,707992.3966,2145.2738891076
1662645600,2022-09-08 14:00:00,FORM/USDT,0.003052,0.003052,0.003032,0.003032,323060.3895,983.9147271661
1662642000,2022-09-08 13:00:00,FORM/USDT,0.003047,0.003061,0.003007,0.003061,456503.6183,1379.9991362577
1662638400,2022-09-08 12:00:00,FORM/USDT,0.003052,0.003074,0.003019,0.003045,1143442.2535,3500.5584577309
1662634800,2022-09-08 11:00:00,FORM/USDT,0.003014,0.003049,0.003012,0.003049,467040.2742,1416.6896773569
1662631200,2022-09-08 10:00:00,FORM/USDT,0.002982,0.003013,0.002979,0.003012,237581.2694,712.1903609846
1662627600,2022-09-08 09:00:00,FORM/USDT,0.002974,0.002981,0.002947,0.002981,184895.5197,548.0571599523
1662624000,2022-09-08 08:00:00,FORM/USDT,0.002966,0.002974,0.002956,0.002974,43051.2307,127.6665498728
1662620400,2022-09-08 07:00:00,FORM/USDT,0.003,0.003018,0.002961,0.002967,608791.3595,1820.6750420565
1662616800,2022-09-08 06:00:00,FORM/USDT,0.003017,0.003018,0.003,0.003,255959.9048,769.0992829193
