https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FTM3L,Volume USDT
1663326000,2022-09-16 11:00:00,FTM3L/USDT,0.1299,0.133,0.129509,0.132742,27996.645,3675.1463909535
1663322400,2022-09-16 10:00:00,FTM3L/USDT,0.126667,0.131,0.125988,0.129628,53806.3626,6923.5865362988
1663318800,2022-09-16 09:00:00,FTM3L/USDT,0.12485,0.1276,0.12485,0.1276,4505.1623,572.6650950983
1663315200,2022-09-16 08:00:00,FTM3L/USDT,0.12799,0.129508,0.123747,0.124249,117263.8286,14714.9650976117
1663311600,2022-09-16 07:00:00,FTM3L/USDT,0.130182,0.131014,0.12799,0.12799,642.8253,83.1946298786
1663308000,2022-09-16 06:00:00,FTM3L/USDT,0.129768,0.132999,0.12834,0.129174,82989.4242,10829.7646817703
1663304400,2022-09-16 05:00:00,FTM3L/USDT,0.129768,0.131209,0.128558,0.128998,8281.4676,1076.2648379872
1663300800,2022-09-16 04:00:00,FTM3L/USDT,0.129447,0.131369,0.129095,0.129095,5613.8612,728.7736877301
1663297200,2022-09-16 03:00:00,FTM3L/USDT,0.12787,0.129819,0.12619,0.129447,17902.9958,2298.7245941206
1663293600,2022-09-16 02:00:00,FTM3L/USDT,0.129768,0.130632,0.124724,0.127745,10027.0688,1267.2648857749
1663290000,2022-09-16 01:00:00,FTM3L/USDT,0.130338,0.130856,0.127459,0.129354,16621.3118,2146.1780156532
1663286400,2022-09-16 00:00:00,FTM3L/USDT,0.127654,0.131295,0.122915,0.131295,146183.8383,18468.1323627163
1663282800,2022-09-15 23:00:00,FTM3L/USDT,0.128121,0.129641,0.124264,0.125805,45290.7824,5743.1911043394
1663279200,2022-09-15 22:00:00,FTM3L/USDT,0.130755,0.13138,0.124093,0.12808,129473.8303,16319.0044100503
1663275600,2022-09-15 21:00:00,FTM3L/USDT,0.132459,0.132459,0.129811,0.1315,21293.7597,2796.6722261968
1663272000,2022-09-15 20:00:00,FTM3L/USDT,0.131273,0.133081,0.129281,0.132976,6339.3163,836.8170790091
1663268400,2022-09-15 19:00:00,FTM3L/USDT,0.13038,0.132388,0.128685,0.131855,18180.1927,2365.3667838917
1663264800,2022-09-15 18:00:00,FTM3L/USDT,0.132129,0.132496,0.129351,0.130339,89314.9359,11684.5691395328
1663261200,2022-09-15 17:00:00,FTM3L/USDT,0.131848,0.134284,0.130403,0.132135,34731.1203,4619.0546415347
1663257600,2022-09-15 16:00:00,FTM3L/USDT,0.127999,0.132513,0.126389,0.131848,45373.1165,5910.871935189
1663254000,2022-09-15 15:00:00,FTM3L/USDT,0.126497,0.129543,0.12197,0.127999,131813.0052,16671.3898305022
1663250400,2022-09-15 14:00:00,FTM3L/USDT,0.137,0.137,0.12561,0.126497,97932.8517,12595.4244200866
1663246800,2022-09-15 13:00:00,FTM3L/USDT,0.137,0.137277,0.132267,0.136564,18479.075,2513.1138445222
1663243200,2022-09-15 12:00:00,FTM3L/USDT,0.134994,0.138493,0.133708,0.136831,26476.5589,3599.8603240896
1663239600,2022-09-15 11:00:00,FTM3L/USDT,0.133037,0.135999,0.132525,0.134995,41915.8216,5657.4764569971
1663236000,2022-09-15 10:00:00,FTM3L/USDT,0.136498,0.137279,0.133037,0.133037,42436.2456,5765.2616235353
1663232400,2022-09-15 09:00:00,FTM3L/USDT,0.137577,0.137577,0.134564,0.136564,10528.3885,1432.8080245859
1663228800,2022-09-15 08:00:00,FTM3L/USDT,0.138484,0.139635,0.134313,0.137458,27950.2275,3807.9699898527
1663225200,2022-09-15 07:00:00,FTM3L/USDT,0.136292,0.142638,0.135897,0.13879,48354.4271,6755.9534670371
1663221600,2022-09-15 06:00:00,FTM3L/USDT,0.132434,0.139767,0.12576,0.137,173199.2448,23105.4416051004
1663218000,2022-09-15 05:00:00,FTM3L/USDT,0.129577,0.134228,0.128389,0.133302,55088.6399,7227.837621386
1663214400,2022-09-15 04:00:00,FTM3L/USDT,0.130182,0.131618,0.127252,0.129097,41138.3028,5300.1736587828
1663210800,2022-09-15 03:00:00,FTM3L/USDT,0.133708,0.134294,0.12661,0.129784,85574.8681,11147.6453450445
1663207200,2022-09-15 02:00:00,FTM3L/USDT,0.138218,0.138218,0.131366,0.134464,42145.1359,5616.707176767
1663203600,2022-09-15 01:00:00,FTM3L/USDT,0.138927,0.140074,0.134564,0.138484,32712.4945,4521.7971141652
1663200000,2022-09-15 00:00:00,FTM3L/USDT,0.145149,0.145149,0.137405,0.138927,74913.8981,10691.5289937805
1663196400,2022-09-14 23:00:00,FTM3L/USDT,0.146963,0.147189,0.14262,0.144908,35601.0563,5143.4385736487
1663192800,2022-09-14 22:00:00,FTM3L/USDT,0.143487,0.148272,0.143203,0.146163,84222.6259,12304.598334162
1663189200,2022-09-14 21:00:00,FTM3L/USDT,0.139816,0.143487,0.137098,0.143487,31539.745,4473.5800783168
1663185600,2022-09-14 20:00:00,FTM3L/USDT,0.140665,0.14104,0.13945,0.13945,10502.1531,1471.5541104961
1663182000,2022-09-14 19:00:00,FTM3L/USDT,0.138318,0.140992,0.136728,0.140341,22895.4653,3181.414586154
1663178400,2022-09-14 18:00:00,FTM3L/USDT,0.141161,0.141328,0.131173,0.138253,152899.8216,20823.5515377399
1663174800,2022-09-14 17:00:00,FTM3L/USDT,0.141994,0.14478,0.141134,0.141895,18219.1548,2609.1033439638
1663171200,2022-09-14 16:00:00,FTM3L/USDT,0.145076,0.145077,0.14197,0.142378,24288.8967,3484.8817319568
1663167600,2022-09-14 15:00:00,FTM3L/USDT,0.1448,0.145192,0.142634,0.145077,52711.5026,7607.5908421187
1663164000,2022-09-14 14:00:00,FTM3L/USDT,0.144176,0.1448,0.140385,0.1448,40698.524,5786.5576695034
1663160400,2022-09-14 13:00:00,FTM3L/USDT,0.144488,0.145956,0.139477,0.144176,71458.5888,10229.4304295295
1663156800,2022-09-14 12:00:00,FTM3L/USDT,0.140711,0.1478,0.136597,0.14481,118438.2551,17047.0532510374
1663153200,2022-09-14 11:00:00,FTM3L/USDT,0.142974,0.1468,0.13937,0.141749,50786.9546,7312.5940518399
1663149600,2022-09-14 10:00:00,FTM3L/USDT,0.143115,0.143942,0.14172,0.143942,32353.8761,4616.9748317865
1663146000,2022-09-14 09:00:00,FTM3L/USDT,0.142802,0.144336,0.141134,0.14292,15469.7304,2197.0259957867
1663142400,2022-09-14 08:00:00,FTM3L/USDT,0.138645,0.14478,0.135941,0.142014,40126.172,5618.6877555231
1663138800,2022-09-14 07:00:00,FTM3L/USDT,0.143944,0.145065,0.135652,0.138645,106807.4246,15181.2677687773
1663135200,2022-09-14 06:00:00,FTM3L/USDT,0.146494,0.146494,0.142681,0.143717,41628.6031,5986.0333025804
1663131600,2022-09-14 05:00:00,FTM3L/USDT,0.1488,0.149239,0.145392,0.145392,35267.8948,5209.6306569937
1663128000,2022-09-14 04:00:00,FTM3L/USDT,0.147904,0.149326,0.144906,0.148995,34102.2148,5045.8598978973
1663124400,2022-09-14 03:00:00,FTM3L/USDT,0.147139,0.148598,0.145973,0.147706,42539.039,6276.6942622181
1663120800,2022-09-14 02:00:00,FTM3L/USDT,0.146028,0.148151,0.14458,0.147904,25287.184,3718.280735025
1663117200,2022-09-14 01:00:00,FTM3L/USDT,0.144774,0.146932,0.143431,0.145032,45339.581,6609.5685003884
1663113600,2022-09-14 00:00:00,FTM3L/USDT,0.139578,0.144637,0.137918,0.144637,62274.7996,8772.7130000525
1663110000,2022-09-13 23:00:00,FTM3L/USDT,0.14543,0.14543,0.1375,0.13965,88566.3888,12513.3558064004
1663106400,2022-09-13 22:00:00,FTM3L/USDT,0.146203,0.146203,0.141601,0.14543,40062.0937,5769.9998904852
1663102800,2022-09-13 21:00:00,FTM3L/USDT,0.14655,0.14807,0.141305,0.146987,45764.56,6620.9826806285
1663099200,2022-09-13 20:00:00,FTM3L/USDT,0.147857,0.1499,0.145853,0.14667,36874.6429,5486.7888647518
1663095600,2022-09-13 19:00:00,FTM3L/USDT,0.145304,0.149451,0.138447,0.148045,150123.6543,21460.4993911356
1663092000,2022-09-13 18:00:00,FTM3L/USDT,0.15466,0.156587,0.144349,0.145889,98013.4676,14535.0942313959
1663088400,2022-09-13 17:00:00,FTM3L/USDT,0.156231,0.159967,0.153835,0.153835,35731.5527,5615.0124573194
1663084800,2022-09-13 16:00:00,FTM3L/USDT,0.153733,0.157456,0.15151,0.156107,59015.9101,9126.061022078
1663081200,2022-09-13 15:00:00,FTM3L/USDT,0.15491,0.158346,0.15262,0.153733,112219.0137,17327.877798265
1663077600,2022-09-13 14:00:00,FTM3L/USDT,0.156627,0.160597,0.149041,0.154104,138632.4398,21499.1052998752
1663074000,2022-09-13 13:00:00,FTM3L/USDT,0.1541,0.165489,0.153625,0.156834,199400.3457,31391.7706957119
1663070400,2022-09-13 12:00:00,FTM3L/USDT,0.189179,0.194999,0.1486,0.1541,656389.14994784,110041.96634573351904
1663066800,2022-09-13 11:00:00,FTM3L/USDT,0.186676,0.19,0.186574,0.189179,66634.1699,12600.3067274589
1663063200,2022-09-13 10:00:00,FTM3L/USDT,0.183963,0.186715,0.18233,0.186715,37981.9213,7025.5886339742
1663059600,2022-09-13 09:00:00,FTM3L/USDT,0.185456,0.188387,0.180403,0.183218,70288.8945,12984.2837379795
1663056000,2022-09-13 08:00:00,FTM3L/USDT,0.187486,0.190073,0.184047,0.18519,51375.7162,9590.1217824863
1663052400,2022-09-13 07:00:00,FTM3L/USDT,0.181,0.189159,0.180067,0.188387,64018.9215,11850.129675439
1663048800,2022-09-13 06:00:00,FTM3L/USDT,0.180512,0.186695,0.18,0.180512,43082.7356,7898.3829327104
1663045200,2022-09-13 05:00:00,FTM3L/USDT,0.180569,0.184345,0.179634,0.180512,33659.2506,6091.4318551977
1663041600,2022-09-13 04:00:00,FTM3L/USDT,0.183155,0.183429,0.17913,0.180282,12815.222,2325.7246899931
1663038000,2022-09-13 03:00:00,FTM3L/USDT,0.178447,0.183716,0.174426,0.182825,42665.4505,7546.4206870434
1663034400,2022-09-13 02:00:00,FTM3L/USDT,0.174688,0.179999,0.169859,0.178539,40579.7326,7096.9965294272
1663030800,2022-09-13 01:00:00,FTM3L/USDT,0.17333,0.175472,0.17,0.17398,48070.2824,8255.5544827611
1663027200,2022-09-13 00:00:00,FTM3L/USDT,0.181708,0.18297,0.17,0.173621,91252.7164,16021.5487703972
1663023600,2022-09-12 23:00:00,FTM3L/USDT,0.179823,0.183356,0.179324,0.182821,40738.8255,7362.7615095399
1663020000,2022-09-12 22:00:00,FTM3L/USDT,0.179924,0.18297,0.177293,0.179094,24254.2383,4366.0406715802
1663016400,2022-09-12 21:00:00,FTM3L/USDT,0.185919,0.185919,0.178724,0.18021,80075.2369,14545.416226847
1663012800,2022-09-12 20:00:00,FTM3L/USDT,0.184217,0.188473,0.183593,0.186812,54544.2844,10108.0977100758
1663009200,2022-09-12 19:00:00,FTM3L/USDT,0.186263,0.186263,0.181808,0.183433,35083.0404,6480.5632276477
1663005600,2022-09-12 18:00:00,FTM3L/USDT,0.186387,0.186553,0.18021,0.186551,23129.5205,4238.5872471689
1663002000,2022-09-12 17:00:00,FTM3L/USDT,0.180195,0.18629,0.178184,0.18629,73703.5911,13335.3970734905
1662998400,2022-09-12 16:00:00,FTM3L/USDT,0.184072,0.18525,0.168996,0.179152,256698.363,45072.5170640347
1662994800,2022-09-12 15:00:00,FTM3L/USDT,0.199948,0.199948,0.181037,0.183963,161211.7586,30549.5244748172
1662991200,2022-09-12 14:00:00,FTM3L/USDT,0.204513,0.20666,0.197942,0.200627,71250.1232,14416.4758601918
1662987600,2022-09-12 13:00:00,FTM3L/USDT,0.205752,0.207914,0.200584,0.204513,45355.2745,9290.940102534
1662984000,2022-09-12 12:00:00,FTM3L/USDT,0.205345,0.208805,0.204604,0.205882,33901.1877,6988.7306135473
1662980400,2022-09-12 11:00:00,FTM3L/USDT,0.210209,0.211884,0.204449,0.205449,75191.7822,15718.960206585
1662976800,2022-09-12 10:00:00,FTM3L/USDT,0.202584,0.216387,0.197617,0.210111,187440.2909,38457.474311673
1662973200,2022-09-12 09:00:00,FTM3L/USDT,0.204882,0.2054,0.198805,0.202765,62620.6025,12681.403345222
1662969600,2022-09-12 08:00:00,FTM3L/USDT,0.195912,0.206527,0.191699,0.204794,190846.1913,38581.9109331772
1662966000,2022-09-12 07:00:00,FTM3L/USDT,0.186812,0.195912,0.185728,0.195912,108338.3494,20483.0720042907
1662962400,2022-09-12 06:00:00,FTM3L/USDT,0.186735,0.188589,0.185659,0.186022,48055.4599,8999.8943165371
1662958800,2022-09-12 05:00:00,FTM3L/USDT,0.189973,0.19,0.185891,0.186874,18835.9355,3538.3982046261
1662955200,2022-09-12 04:00:00,FTM3L/USDT,0.184623,0.189879,0.183599,0.189879,18673.8338,3495.2290286704
1662951600,2022-09-12 03:00:00,FTM3L/USDT,0.191462,0.192412,0.181,0.185439,39394.4069,7322.7780160063
1662948000,2022-09-12 02:00:00,FTM3L/USDT,0.2083,0.21,0.188342,0.192381,87082.8047,17082.1600156359
1662944400,2022-09-12 01:00:00,FTM3L/USDT,0.180835,0.208937,0.179094,0.208087,93967.8386,18567.8369252138
1662940800,2022-09-12 00:00:00,FTM3L/USDT,0.189387,0.191844,0.180835,0.180835,38069.5967,7092.5484518001
1662937200,2022-09-11 23:00:00,FTM3L/USDT,0.184365,0.191361,0.182216,0.18943,44154.7545,8278.8938242286
1662933600,2022-09-11 22:00:00,FTM3L/USDT,0.180943,0.186255,0.179324,0.184365,9506.5755,1746.7534406
1662930000,2022-09-11 21:00:00,FTM3L/USDT,0.184882,0.186553,0.175365,0.180867,69743.7606,12625.9217046357
1662926400,2022-09-11 20:00:00,FTM3L/USDT,0.191462,0.193461,0.181335,0.185606,38104.4169,7134.4708544556
1662922800,2022-09-11 19:00:00,FTM3L/USDT,0.193595,0.196673,0.190941,0.192027,42531.7857,8281.8291629797
1662919200,2022-09-11 18:00:00,FTM3L/USDT,0.198117,0.200034,0.193595,0.193595,33248.5917,6551.4212953492
1662915600,2022-09-11 17:00:00,FTM3L/USDT,0.204024,0.205753,0.196279,0.197938,76188.7092,15435.1528260506
1662912000,2022-09-11 16:00:00,FTM3L/USDT,0.192381,0.204461,0.192381,0.203333,50571.9712,10084.7083391223
1662908400,2022-09-11 15:00:00,FTM3L/USDT,0.189738,0.193953,0.189067,0.191462,26210.1298,5026.0367099646
1662904800,2022-09-11 14:00:00,FTM3L/USDT,0.19292,0.193763,0.187749,0.189738,21399.9419,4077.0447508868
1662901200,2022-09-11 13:00:00,FTM3L/USDT,0.195638,0.195911,0.19114,0.19292,37643.4949,7225.7926547226
1662897600,2022-09-11 12:00:00,FTM3L/USDT,0.190507,0.196999,0.188755,0.194907,42464.9917,8224.8955687948
1662894000,2022-09-11 11:00:00,FTM3L/USDT,0.187225,0.192,0.187225,0.190506,11073.2835,2103.5262201974
1662890400,2022-09-11 10:00:00,FTM3L/USDT,0.186701,0.188716,0.186185,0.18786,44404.2723,8347.658677265
1662886800,2022-09-11 09:00:00,FTM3L/USDT,0.189442,0.190035,0.186735,0.186735,68037.2804,12825.9221073264
1662883200,2022-09-11 08:00:00,FTM3L/USDT,0.188386,0.190035,0.186735,0.190035,55501.3726,10408.3270978434
1662879600,2022-09-11 07:00:00,FTM3L/USDT,0.184727,0.189027,0.184727,0.188386,131583.8901,24649.6282409612
1662876000,2022-09-11 06:00:00,FTM3L/USDT,0.190395,0.191663,0.175934,0.184475,95202.45529719,17563.93129188187086
1662872400,2022-09-11 05:00:00,FTM3L/USDT,0.191626,0.193363,0.189744,0.191308,12266.6407,2343.9601675949
1662868800,2022-09-11 04:00:00,FTM3L/USDT,0.19066,0.194642,0.190382,0.191699,16031.8998,3095.7869431267
1662865200,2022-09-11 03:00:00,FTM3L/USDT,0.191844,0.192651,0.190394,0.19066,4720.358,907.0431338485
1662861600,2022-09-11 02:00:00,FTM3L/USDT,0.19474,0.196949,0.190127,0.19174,22787.0381,4409.8364909861
1662858000,2022-09-11 01:00:00,FTM3L/USDT,0.195535,0.199818,0.19474,0.19474,17308.7676,3415.8818626368
1662854400,2022-09-11 00:00:00,FTM3L/USDT,0.195092,0.198903,0.193047,0.195535,21117.6847,4126.4128119298
1662850800,2022-09-10 23:00:00,FTM3L/USDT,0.196975,0.199229,0.194078,0.194431,19392.488,3806.5629660061
1662847200,2022-09-10 22:00:00,FTM3L/USDT,0.191521,0.2,0.191521,0.196975,45283.8357,8828.0343061709
1662843600,2022-09-10 21:00:00,FTM3L/USDT,0.189697,0.195912,0.187682,0.191343,35428.0882,6801.041634029
1662840000,2022-09-10 20:00:00,FTM3L/USDT,0.192536,0.193316,0.187512,0.189697,33600.9733,6343.7269012949
1662836400,2022-09-10 19:00:00,FTM3L/USDT,0.19238,0.194795,0.192035,0.192536,18502.625,3580.8479616896
1662832800,2022-09-10 18:00:00,FTM3L/USDT,0.191308,0.192977,0.19,0.19173,30398.2722,5836.1365577433
1662829200,2022-09-10 17:00:00,FTM3L/USDT,0.191194,0.192492,0.189655,0.190529,24383.8742,4669.3971869206
1662825600,2022-09-10 16:00:00,FTM3L/USDT,0.189179,0.194461,0.186561,0.191194,44912.7827,8518.0935609132
1662822000,2022-09-10 15:00:00,FTM3L/USDT,0.190988,0.19346,0.187679,0.189145,48479.0452,9180.3341953411
1662818400,2022-09-10 14:00:00,FTM3L/USDT,0.187102,0.193857,0.1858,0.190988,43102.0497,8234.9586035642
1662814800,2022-09-10 13:00:00,FTM3L/USDT,0.194727,0.195397,0.184623,0.187073,68388.3742,13000.7228482072
1662811200,2022-09-10 12:00:00,FTM3L/USDT,0.194275,0.19927,0.187554,0.194642,112852.8316,21751.3036952822
1662807600,2022-09-10 11:00:00,FTM3L/USDT,0.195649,0.197619,0.193612,0.194275,86487.6873,16876.9484319632
1662804000,2022-09-10 10:00:00,FTM3L/USDT,0.19566,0.19704,0.190967,0.195848,53928.7934,10539.8894201716
1662800400,2022-09-10 09:00:00,FTM3L/USDT,0.194232,0.198903,0.194232,0.19646,42272.5607,8324.7125271662
1662796800,2022-09-10 08:00:00,FTM3L/USDT,0.192412,0.198672,0.190836,0.194231,87909.5885,17180.7348499345
1662793200,2022-09-10 07:00:00,FTM3L/USDT,0.206486,0.207803,0.190132,0.192381,86105.4853,17109.5148735855
1662789600,2022-09-10 06:00:00,FTM3L/USDT,0.208351,0.211043,0.204658,0.207188,81204.1656,16874.3143652454
1662786000,2022-09-10 05:00:00,FTM3L/USDT,0.194984,0.210616,0.192952,0.207725,123610.5404,25351.6299030683
1662782400,2022-09-10 04:00:00,FTM3L/USDT,0.198199,0.20431,0.191751,0.194966,66270.2189,13096.2901332254
1662778800,2022-09-10 03:00:00,FTM3L/USDT,0.206384,0.206609,0.197446,0.197446,28030.5352,5659.0235455838
1662775200,2022-09-10 02:00:00,FTM3L/USDT,0.204596,0.206354,0.20107,0.2063,23322.5041,4744.284492636
1662771600,2022-09-10 01:00:00,FTM3L/USDT,0.206032,0.217,0.20295,0.204596,128422.8031,27203.2237569504
1662768000,2022-09-10 00:00:00,FTM3L/USDT,0.192112,0.208136,0.190525,0.205744,215271.5419,42507.1783046986
1662764400,2022-09-09 23:00:00,FTM3L/USDT,0.184881,0.192766,0.18333,0.191462,197845.3057,37216.3788212229
1662760800,2022-09-09 22:00:00,FTM3L/USDT,0.184475,0.187102,0.18385,0.184881,40820.8104,7567.3152267257
1662757200,2022-09-09 21:00:00,FTM3L/USDT,0.185109,0.187291,0.183015,0.184359,95530.4405,17719.1917209579
1662753600,2022-09-09 20:00:00,FTM3L/USDT,0.181332,0.18525,0.18,0.184991,48007.1383,8792.9524626297
1662750000,2022-09-09 19:00:00,FTM3L/USDT,0.178939,0.182447,0.178763,0.182446,31274.4092,5651.6249352215
1662746400,2022-09-09 18:00:00,FTM3L/USDT,0.179094,0.181294,0.177408,0.178949,31150.0174,5581.3631618873
1662742800,2022-09-09 17:00:00,FTM3L/USDT,0.187225,0.188415,0.178111,0.179308,70261.0448,12806.3964233983
1662739200,2022-09-09 16:00:00,FTM3L/USDT,0.185768,0.187981,0.18012,0.187981,68684.6262,12626.7672918707
1662735600,2022-09-09 15:00:00,FTM3L/USDT,0.185769,0.187227,0.182797,0.18557,63584.4927,11772.4274760231
1662732000,2022-09-09 14:00:00,FTM3L/USDT,0.183361,0.186026,0.180351,0.185606,55647.1763,10147.6077199351
1662728400,2022-09-09 13:00:00,FTM3L/USDT,0.188275,0.188275,0.182613,0.183593,121463.1922,22453.7562025263
1662724800,2022-09-09 12:00:00,FTM3L/USDT,0.174965,0.195364,0.17398,0.187757,182593.842,34088.9142735514
1662721200,2022-09-09 11:00:00,FTM3L/USDT,0.176871,0.178777,0.173573,0.174965,79270.0572,13863.5802092059
1662717600,2022-09-09 10:00:00,FTM3L/USDT,0.175999,0.1779,0.173531,0.176154,59208.0033,10424.278013308
1662714000,2022-09-09 09:00:00,FTM3L/USDT,0.180569,0.181008,0.173291,0.176505,45939.2583,8052.4437126881
1662710400,2022-09-09 08:00:00,FTM3L/USDT,0.174965,0.181775,0.174514,0.179769,74277.5396,13250.5870873921
1662706800,2022-09-09 07:00:00,FTM3L/USDT,0.175038,0.176606,0.172302,0.174023,27867.945,4871.7266517299
1662703200,2022-09-09 06:00:00,FTM3L/USDT,0.173248,0.175782,0.172221,0.174688,65185.2702,11333.5261147544
1662699600,2022-09-09 05:00:00,FTM3L/USDT,0.171267,0.17667,0.171267,0.172508,112995.5573,19689.2634443942
1662696000,2022-09-09 04:00:00,FTM3L/USDT,0.167839,0.172233,0.166615,0.171267,111992.6864,19019.5704938229
1662692400,2022-09-09 03:00:00,FTM3L/USDT,0.158516,0.169369,0.156674,0.167438,149879.89809412,24562.87640981534924
1662688800,2022-09-09 02:00:00,FTM3L/USDT,0.157785,0.16,0.157636,0.15932,62038.8681,9867.0427408684
1662685200,2022-09-09 01:00:00,FTM3L/USDT,0.157341,0.159048,0.155954,0.157516,20011.0762,3152.7964800577
1662681600,2022-09-09 00:00:00,FTM3L/USDT,0.154519,0.15785,0.154519,0.157276,84798.2355,13217.2188830605
1662678000,2022-09-08 23:00:00,FTM3L/USDT,0.153263,0.154756,0.151884,0.15452,43018.3673,6575.3442547245
1662674400,2022-09-08 22:00:00,FTM3L/USDT,0.152714,0.153332,0.150777,0.153263,35248.5603,5344.0571771691
1662670800,2022-09-08 21:00:00,FTM3L/USDT,0.154758,0.155573,0.151602,0.153362,38988.491,5960.9659571547
1662667200,2022-09-08 20:00:00,FTM3L/USDT,0.156768,0.158,0.153543,0.154817,41979.5069,6561.5064865957
1662663600,2022-09-08 19:00:00,FTM3L/USDT,0.151243,0.156542,0.150436,0.156542,18085.49,2795.9843108573
1662660000,2022-09-08 18:00:00,FTM3L/USDT,0.150093,0.153362,0.149276,0.151855,8926.1129,1350.4989585247
1662656400,2022-09-08 17:00:00,FTM3L/USDT,0.151444,0.154968,0.149276,0.150207,59168.6283,9059.6901663193
