https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MAKI,Volume BTC
1663160400,2022-09-14 13:00:00,MAKI/BTC,0.0000001292,0.0000001292,0.0000001292,0.0000001292,0,0
1663156800,2022-09-14 12:00:00,MAKI/BTC,0.0000001292,0.0000001292,0.0000001292,0.0000001292,5166.5861,0.00066752292412
1663153200,2022-09-14 11:00:00,MAKI/BTC,0.00000013,0.00000013,0.0000001277,0.00000013,34272.4403,0.00438437238668
1663149600,2022-09-14 10:00:00,MAKI/BTC,0.0000001318,0.0000001363,0.00000013,0.00000013,17625.1006,0.00234693574484
1663146000,2022-09-14 09:00:00,MAKI/BTC,0.00000013,0.0000001318,0.0000001297,0.0000001318,3342.7034,0.00043886232068
1663142400,2022-09-14 08:00:00,MAKI/BTC,0.0000001333,0.0000001333,0.0000001333,0.0000001333,0,0
1663138800,2022-09-14 07:00:00,MAKI/BTC,0.0000001333,0.0000001333,0.0000001333,0.0000001333,0,0
1663135200,2022-09-14 06:00:00,MAKI/BTC,0.0000001333,0.0000001333,0.0000001333,0.0000001333,0,0
1663131600,2022-09-14 05:00:00,MAKI/BTC,0.00000013,0.0000001333,0.00000013,0.0000001333,8114.5434,0.00107974359969
1663128000,2022-09-14 04:00:00,MAKI/BTC,0.0000001333,0.0000001333,0.0000001333,0.0000001333,0,0
1663124400,2022-09-14 03:00:00,MAKI/BTC,0.0000001333,0.0000001333,0.0000001333,0.0000001333,168.6832,0.00002248547056
1663120800,2022-09-14 02:00:00,MAKI/BTC,0.0000001335,0.0000001335,0.0000001335,0.0000001335,0,0
1663117200,2022-09-14 01:00:00,MAKI/BTC,0.0000001335,0.0000001335,0.0000001335,0.0000001335,0,0
1663113600,2022-09-14 00:00:00,MAKI/BTC,0.0000001335,0.0000001335,0.0000001335,0.0000001335,0,0
1663110000,2022-09-13 23:00:00,MAKI/BTC,0.0000001335,0.0000001335,0.0000001335,0.0000001335,0,0
1663106400,2022-09-13 22:00:00,MAKI/BTC,0.0000001335,0.0000001335,0.0000001335,0.0000001335,0,0
1663102800,2022-09-13 21:00:00,MAKI/BTC,0.0000001327,0.0000001335,0.0000001322,0.0000001335,3704.8965,0.00048980256739
1663099200,2022-09-13 20:00:00,MAKI/BTC,0.0000001327,0.0000001327,0.0000001327,0.0000001327,0,0
1663095600,2022-09-13 19:00:00,MAKI/BTC,0.0000001327,0.0000001327,0.0000001327,0.0000001327,771.9815,0.00010244194505
1663092000,2022-09-13 18:00:00,MAKI/BTC,0.0000001282,0.0000001327,0.0000001268,0.0000001327,8638.7127,0.00111230710458
1663088400,2022-09-13 17:00:00,MAKI/BTC,0.0000001282,0.0000001282,0.0000001282,0.0000001282,0,0
1663084800,2022-09-13 16:00:00,MAKI/BTC,0.0000001275,0.0000001282,0.0000001275,0.0000001282,6846.5361,0.00087678758796
1663081200,2022-09-13 15:00:00,MAKI/BTC,0.0000001275,0.0000001275,0.0000001275,0.0000001275,0,0
1663077600,2022-09-13 14:00:00,MAKI/BTC,0.0000001263,0.0000001275,0.0000001257,0.0000001275,7113.6765,0.00089868520945
1663074000,2022-09-13 13:00:00,MAKI/BTC,0.000000126,0.0000001263,0.0000001251,0.0000001251,10374.7528,0.00130660728222
1663070400,2022-09-13 12:00:00,MAKI/BTC,0.0000001204,0.0000001259,0.0000001204,0.0000001259,22286.3545,0.00271670847382
1663066800,2022-09-13 11:00:00,MAKI/BTC,0.0000001208,0.0000001208,0.0000001196,0.0000001204,4928.3256,0.0005925127072
1663063200,2022-09-13 10:00:00,MAKI/BTC,0.0000001208,0.0000001208,0.0000001208,0.0000001208,1034.7681,0.00012499998648
1663059600,2022-09-13 09:00:00,MAKI/BTC,0.0000001209,0.0000001209,0.0000001209,0.0000001209,1489.6449,0.00018009806841
1663056000,2022-09-13 08:00:00,MAKI/BTC,0.0000001238,0.0000001238,0.0000001238,0.0000001238,2031.5066,0.00025150051708
1663052400,2022-09-13 07:00:00,MAKI/BTC,0.0000001202,0.0000001202,0.0000001202,0.0000001202,0,0
1663048800,2022-09-13 06:00:00,MAKI/BTC,0.0000001202,0.0000001202,0.0000001202,0.0000001202,0,0
1663045200,2022-09-13 05:00:00,MAKI/BTC,0.0000001202,0.0000001202,0.0000001202,0.0000001202,0,0
1663041600,2022-09-13 04:00:00,MAKI/BTC,0.0000001202,0.0000001202,0.0000001202,0.0000001202,1338.6,0.00016089972
1663038000,2022-09-13 03:00:00,MAKI/BTC,0.0000001233,0.0000001246,0.000000122,0.000000122,4288.8168,0.00052977853622
1663034400,2022-09-13 02:00:00,MAKI/BTC,0.000000122,0.000000122,0.000000122,0.000000122,0,0
1663030800,2022-09-13 01:00:00,MAKI/BTC,0.000000122,0.000000122,0.000000122,0.000000122,64.816,0.000007907552
1663027200,2022-09-13 00:00:00,MAKI/BTC,0.0000001211,0.0000001239,0.00000012,0.000000122,19058.7423,0.00232397938353
1663023600,2022-09-12 23:00:00,MAKI/BTC,0.0000001203,0.0000001203,0.0000001203,0.0000001203,0,0
1663020000,2022-09-12 22:00:00,MAKI/BTC,0.0000001203,0.0000001203,0.0000001203,0.0000001203,0,0
1663016400,2022-09-12 21:00:00,MAKI/BTC,0.0000001208,0.0000001221,0.0000001203,0.0000001203,8042.2278,0.00097931447647
1663012800,2022-09-12 20:00:00,MAKI/BTC,0.00000012,0.00000012,0.00000012,0.00000012,0,0
1663009200,2022-09-12 19:00:00,MAKI/BTC,0.000000122,0.000000122,0.00000012,0.00000012,2240.6237,0.00027115568071
1663005600,2022-09-12 18:00:00,MAKI/BTC,0.0000001253,0.00000013,0.000000116,0.000000121,139335.0655,0.01707718230338
1663002000,2022-09-12 17:00:00,MAKI/BTC,0.0000001228,0.0000001228,0.0000001227,0.0000001227,59717.8131,0.00732754343316
1662998400,2022-09-12 16:00:00,MAKI/BTC,0.0000001239,0.0000001239,0.0000001227,0.0000001227,379360.9466,0.04655803273054
1662994800,2022-09-12 15:00:00,MAKI/BTC,0.0000001276,0.0000001286,0.0000001259,0.0000001259,3787.5619,0.000482032044
1662991200,2022-09-12 14:00:00,MAKI/BTC,0.0000001264,0.0000001264,0.0000001259,0.0000001259,1613.2367,0.00020343417151
1662987600,2022-09-12 13:00:00,MAKI/BTC,0.0000001264,0.0000001274,0.0000001264,0.0000001274,23969.0687,0.00305360894768
1662984000,2022-09-12 12:00:00,MAKI/BTC,0.0000001281,0.0000001281,0.0000001281,0.0000001281,0,0
1662980400,2022-09-12 11:00:00,MAKI/BTC,0.0000001281,0.0000001281,0.0000001281,0.0000001281,4311.1481,0.00055225807161
1662976800,2022-09-12 10:00:00,MAKI/BTC,0.0000001279,0.0000001289,0.0000001279,0.0000001289,3652.1601,0.00047011527679
1662973200,2022-09-12 09:00:00,MAKI/BTC,0.0000001288,0.0000001317,0.0000001239,0.0000001275,72094.0072,0.00919415312382
1662969600,2022-09-12 08:00:00,MAKI/BTC,0.0000001314,0.0000001314,0.0000001314,0.0000001314,0,0
1662966000,2022-09-12 07:00:00,MAKI/BTC,0.0000001301,0.0000001314,0.0000001301,0.0000001314,2443.0725,0.00031960393535
1662962400,2022-09-12 06:00:00,MAKI/BTC,0.0000001321,0.0000001321,0.0000001321,0.0000001321,0,0
1662958800,2022-09-12 05:00:00,MAKI/BTC,0.0000001321,0.0000001321,0.0000001321,0.0000001321,0,0
1662955200,2022-09-12 04:00:00,MAKI/BTC,0.0000001321,0.0000001321,0.0000001321,0.0000001321,0,0
1662951600,2022-09-12 03:00:00,MAKI/BTC,0.00000013,0.0000001321,0.00000013,0.0000001321,1572.7421,0.0002067078312
1662948000,2022-09-12 02:00:00,MAKI/BTC,0.000000127,0.00000013,0.000000127,0.00000013,4949.721,0.000635928367
1662944400,2022-09-12 01:00:00,MAKI/BTC,0.0000001282,0.0000001282,0.0000001259,0.000000127,9160.0538,0.00116712105522
1662940800,2022-09-12 00:00:00,MAKI/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1662937200,2022-09-11 23:00:00,MAKI/BTC,0.00000013,0.00000013,0.00000013,0.00000013,93.906,0.00001220778
1662933600,2022-09-11 22:00:00,MAKI/BTC,0.0000001321,0.0000001344,0.0000001295,0.00000013,16649.2093,0.00219125186585
1662930000,2022-09-11 21:00:00,MAKI/BTC,0.0000001344,0.0000001344,0.0000001344,0.0000001344,0,0
1662926400,2022-09-11 20:00:00,MAKI/BTC,0.0000001342,0.0000001344,0.0000001342,0.0000001344,752.6601,0.00010102788542
1662922800,2022-09-11 19:00:00,MAKI/BTC,0.0000001305,0.0000001305,0.0000001305,0.0000001305,1733.1129,0.00022617123345
1662919200,2022-09-11 18:00:00,MAKI/BTC,0.0000001318,0.0000001335,0.0000001318,0.0000001335,6983.8872,0.00092450537598
1662915600,2022-09-11 17:00:00,MAKI/BTC,0.0000001321,0.0000001321,0.0000001295,0.0000001295,10991.8485,0.00142763399697
1662912000,2022-09-11 16:00:00,MAKI/BTC,0.0000001321,0.0000001337,0.0000001321,0.0000001321,8261.3235,0.0011012298337
1662908400,2022-09-11 15:00:00,MAKI/BTC,0.0000001327,0.0000001327,0.0000001321,0.0000001321,723.5181,0.00009562195581
1662904800,2022-09-11 14:00:00,MAKI/BTC,0.0000001354,0.0000001355,0.0000001327,0.0000001327,7970.1238,0.00107739073753
1662901200,2022-09-11 13:00:00,MAKI/BTC,0.0000001332,0.0000001353,0.0000001332,0.0000001353,8858.741,0.0011898129392
1662897600,2022-09-11 12:00:00,MAKI/BTC,0.0000001332,0.0000001332,0.0000001332,0.0000001332,0,0
1662894000,2022-09-11 11:00:00,MAKI/BTC,0.0000001321,0.0000001332,0.0000001321,0.0000001332,757.0023,0.0001006695801
1662890400,2022-09-11 10:00:00,MAKI/BTC,0.0000001292,0.000000132,0.0000001279,0.000000132,13199.7954,0.00171027345208
1662886800,2022-09-11 09:00:00,MAKI/BTC,0.0000001321,0.0000001321,0.0000001321,0.0000001321,0,0
1662883200,2022-09-11 08:00:00,MAKI/BTC,0.0000001292,0.0000001321,0.0000001292,0.0000001321,4800.5964,0.00062168665903
1662879600,2022-09-11 07:00:00,MAKI/BTC,0.00000013,0.00000013,0.0000001292,0.0000001292,1231.5042,0.00015962887072
1662876000,2022-09-11 06:00:00,MAKI/BTC,0.0000001321,0.0000001342,0.0000001321,0.0000001321,2558.5098,0.00034053415954
1662872400,2022-09-11 05:00:00,MAKI/BTC,0.00000013,0.00000013,0.0000001295,0.0000001295,1575.6574,0.0002043528365
1662868800,2022-09-11 04:00:00,MAKI/BTC,0.0000001321,0.0000001342,0.00000013,0.00000013,811.6816,0.00010740796897
1662865200,2022-09-11 03:00:00,MAKI/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1662861600,2022-09-11 02:00:00,MAKI/BTC,0.0000001303,0.0000001303,0.00000013,0.00000013,1946.7855,0.00025347170262
1662858000,2022-09-11 01:00:00,MAKI/BTC,0.0000001324,0.0000001324,0.0000001324,0.0000001324,0,0
1662854400,2022-09-11 00:00:00,MAKI/BTC,0.0000001323,0.0000001324,0.0000001323,0.0000001324,4017.2311,0.00053164213822
1662850800,2022-09-10 23:00:00,MAKI/BTC,0.0000001311,0.0000001311,0.0000001303,0.0000001303,5250.9392,0.00068752345625
1662847200,2022-09-10 22:00:00,MAKI/BTC,0.0000001326,0.0000001355,0.0000001316,0.0000001316,7830.3122,0.00104656250822
1662843600,2022-09-10 21:00:00,MAKI/BTC,0.0000001321,0.0000001342,0.0000001316,0.0000001342,2903.8347,0.00038513801416
1662840000,2022-09-10 20:00:00,MAKI/BTC,0.0000001359,0.0000001383,0.0000001342,0.0000001342,10503.8796,0.00143142398509
1662836400,2022-09-10 19:00:00,MAKI/BTC,0.0000001348,0.0000001348,0.0000001309,0.0000001342,84385.2888,0.01117552368254
1662832800,2022-09-10 18:00:00,MAKI/BTC,0.0000001369,0.0000001384,0.0000001351,0.0000001365,16596.9682,0.00226566865758
1662829200,2022-09-10 17:00:00,MAKI/BTC,0.0000001354,0.0000001368,0.0000001342,0.0000001342,12077.3913,0.0016367274376
1662825600,2022-09-10 16:00:00,MAKI/BTC,0.0000001451,0.0000001451,0.0000001345,0.0000001371,15603.3917,0.00213017908673
1662822000,2022-09-10 15:00:00,MAKI/BTC,0.0000001342,0.0000001524,0.0000001342,0.0000001413,131150.5711,0.01856092539204
1662818400,2022-09-10 14:00:00,MAKI/BTC,0.0000001309,0.0000001349,0.0000001309,0.0000001312,6805.2415,0.00089626969249
1662814800,2022-09-10 13:00:00,MAKI/BTC,0.0000001308,0.0000001308,0.0000001308,0.0000001308,0,0
1662811200,2022-09-10 12:00:00,MAKI/BTC,0.0000001308,0.0000001308,0.0000001308,0.0000001308,0,0
1662807600,2022-09-10 11:00:00,MAKI/BTC,0.0000001308,0.0000001308,0.0000001308,0.0000001308,0,0
1662804000,2022-09-10 10:00:00,MAKI/BTC,0.0000001321,0.0000001323,0.0000001308,0.0000001308,1856.5773,0.00024430661897
1662800400,2022-09-10 09:00:00,MAKI/BTC,0.0000001296,0.0000001296,0.0000001296,0.0000001296,0,0
1662796800,2022-09-10 08:00:00,MAKI/BTC,0.0000001321,0.0000001321,0.0000001296,0.0000001296,1750.1948,0.00022724655012
1662793200,2022-09-10 07:00:00,MAKI/BTC,0.0000001285,0.0000001346,0.0000001265,0.0000001321,27091.4429,0.00359561782775
1662789600,2022-09-10 06:00:00,MAKI/BTC,0.00000013,0.00000013,0.00000013,0.00000013,0,0
1662786000,2022-09-10 05:00:00,MAKI/BTC,0.00000013,0.00000013,0.00000013,0.00000013,60.4538,0.000007858994
1662782400,2022-09-10 04:00:00,MAKI/BTC,0.0000001308,0.0000001323,0.00000013,0.00000013,9722.2105,0.00128280163183
1662778800,2022-09-10 03:00:00,MAKI/BTC,0.0000001297,0.0000001299,0.0000001297,0.0000001299,2324.3652,0.00030155354644
1662775200,2022-09-10 02:00:00,MAKI/BTC,0.0000001279,0.0000001279,0.0000001261,0.0000001261,6999.8364,0.00088904816457
1662771600,2022-09-10 01:00:00,MAKI/BTC,0.0000001306,0.0000001306,0.0000001306,0.0000001306,0,0
1662768000,2022-09-10 00:00:00,MAKI/BTC,0.0000001297,0.0000001306,0.0000001297,0.0000001306,3228.2284,0.00042044620039
1662764400,2022-09-09 23:00:00,MAKI/BTC,0.0000001293,0.0000001293,0.0000001275,0.0000001275,10826.6227,0.00138229032031
1662760800,2022-09-09 22:00:00,MAKI/BTC,0.0000001306,0.0000001323,0.0000001289,0.0000001289,2287.207,0.00029784889572
1662757200,2022-09-09 21:00:00,MAKI/BTC,0.0000001307,0.0000001307,0.0000001307,0.0000001307,0,0
1662753600,2022-09-09 20:00:00,MAKI/BTC,0.0000001307,0.0000001307,0.0000001307,0.0000001307,0,0
1662750000,2022-09-09 19:00:00,MAKI/BTC,0.0000001307,0.0000001307,0.0000001307,0.0000001307,303.5137,0.00003966924059
1662746400,2022-09-09 18:00:00,MAKI/BTC,0.0000001306,0.0000001308,0.0000001293,0.0000001293,2916.5173,0.00037861600208
1662742800,2022-09-09 17:00:00,MAKI/BTC,0.0000001292,0.0000001306,0.0000001251,0.0000001251,5178.6704,0.00066677611054
1662739200,2022-09-09 16:00:00,MAKI/BTC,0.0000001279,0.0000001279,0.0000001247,0.0000001247,2066.0775,0.00025767817209
1662735600,2022-09-09 15:00:00,MAKI/BTC,0.0000001287,0.0000001304,0.0000001273,0.0000001273,7560.4395,0.00097794219535
1662732000,2022-09-09 14:00:00,MAKI/BTC,0.0000001305,0.0000001335,0.0000001305,0.0000001335,3594.3398,0.00047077145201
1662728400,2022-09-09 13:00:00,MAKI/BTC,0.0000001289,0.0000001289,0.000000127,0.0000001275,7505.8787,0.00096186909829
1662724800,2022-09-09 12:00:00,MAKI/BTC,0.0000001319,0.0000001319,0.0000001243,0.0000001289,174031.1248,0.02221706545989
1662721200,2022-09-09 11:00:00,MAKI/BTC,0.0000001319,0.0000001371,0.0000001319,0.0000001371,10925.9715,0.00146630879085
1662717600,2022-09-09 10:00:00,MAKI/BTC,0.0000001347,0.0000001347,0.0000001321,0.0000001321,4280.8591,0.00057315987099
1662714000,2022-09-09 09:00:00,MAKI/BTC,0.0000001365,0.0000001365,0.0000001365,0.0000001365,0,0
1662710400,2022-09-09 08:00:00,MAKI/BTC,0.0000001367,0.0000001367,0.0000001365,0.0000001365,1720.7757,0.00023507141529
1662706800,2022-09-09 07:00:00,MAKI/BTC,0.0000001329,0.0000001391,0.0000001321,0.0000001391,14446.2225,0.00196897112824
1662703200,2022-09-09 06:00:00,MAKI/BTC,0.0000001334,0.0000001334,0.0000001334,0.0000001334,937.0315,0.0001250000021
1662699600,2022-09-09 05:00:00,MAKI/BTC,0.0000001394,0.0000001394,0.0000001347,0.0000001347,12242.8987,0.00166208484067
