https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume ZRX
1662163200000,2022-09-03 00:00:00,ZRX/BTC,1.467e-05,1.49e-05,1.456e-05,1.48e-05,1.848810050786724,124919.59802613
1662076800000,2022-09-02 00:00:00,ZRX/BTC,1.48e-05,1.48e-05,1.454e-05,1.465e-05,1.8590724603127227,126899.14404865
1661990400000,2022-09-01 00:00:00,ZRX/BTC,1.486e-05,1.494e-05,1.449e-05,1.48e-05,1.8667926026187842,126134.63531208
1661904000000,2022-08-31 00:00:00,ZRX/BTC,1.507e-05,1.521e-05,1.449e-05,1.472e-05,1.8175624443699199,123475.709536
1661817600000,2022-08-30 00:00:00,ZRX/BTC,1.503e-05,1.517e-05,1.479e-05,1.509e-05,1.84712163,122407
1661731200000,2022-08-29 00:00:00,ZRX/BTC,1.49e-05,1.506e-05,1.458e-05,1.504e-05,1.8314157686976769,121769.66547192
1661644800000,2022-08-28 00:00:00,ZRX/BTC,1.479e-05,1.503e-05,1.469e-05,1.488e-05,1.8426569132601407,123834.46997716
1661558400000,2022-08-27 00:00:00,ZRX/BTC,1.431e-05,1.487e-05,1.423e-05,1.479e-05,1.8541658574369526,125366.18373475
1661472000000,2022-08-26 00:00:00,ZRX/BTC,1.488e-05,1.496e-05,1.42e-05,1.428e-05,1.7654382730630465,123630.13116688
1661385600000,2022-08-25 00:00:00,ZRX/BTC,1.451e-05,1.509e-05,1.449e-05,1.49e-05,1.8580501625414299,124701.3531907
1661299200000,2022-08-24 00:00:00,ZRX/BTC,1.444e-05,1.467e-05,1.425e-05,1.449e-05,1.8335287014979536,126537.52253264
1661212800000,2022-08-23 00:00:00,ZRX/BTC,1.426e-05,1.461e-05,1.398e-05,1.444e-05,1.8197666222255882,126022.6192677
1661126400000,2022-08-22 00:00:00,ZRX/BTC,1.44e-05,1.446e-05,1.435e-05,1.441e-05,0.10311796,7156.0
1661040000000,2022-08-21 00:00:00,ZRX/BTC,1.425e-05,1.458e-05,1.421e-05,1.439e-05,1.903932658118722,132309.42724939
1660953600000,2022-08-20 00:00:00,ZRX/BTC,1.454e-05,1.459e-05,1.399e-05,1.424e-05,1.8440753685359774,129499.67475674
1660867200000,2022-08-19 00:00:00,ZRX/BTC,1.447e-05,1.454e-05,1.383e-05,1.45e-05,1.8126067854280599,125007.36451228
1660780800000,2022-08-18 00:00:00,ZRX/BTC,1.491e-05,1.526e-05,1.427e-05,1.442e-05,1.8619542866084102,129123.04345412
1660694400000,2022-08-17 00:00:00,ZRX/BTC,1.522e-05,1.578e-05,1.473e-05,1.49e-05,1.8735773818322878,125743.44844512
1660608000000,2022-08-16 00:00:00,ZRX/BTC,1.542e-05,1.55e-05,1.503e-05,1.522e-05,1.9031759149070928,125044.40965224
1660521600000,2022-08-15 00:00:00,ZRX/BTC,1.536e-05,1.588e-05,1.524e-05,1.54e-05,1.9273211280108944,125150.72259811
1660435200000,2022-08-14 00:00:00,ZRX/BTC,1.583e-05,1.594e-05,1.526e-05,1.536e-05,1.8993770539253758,123657.3602816
1660348800000,2022-08-13 00:00:00,ZRX/BTC,1.587e-05,1.598e-05,1.559e-05,1.584e-05,1.990506268001909,125663.27449507
1660262400000,2022-08-12 00:00:00,ZRX/BTC,1.576e-05,1.623e-05,1.57e-05,1.589e-05,1.9834746772445955,124825.34155095
1660176000000,2022-08-11 00:00:00,ZRX/BTC,1.543e-05,1.597e-05,1.517e-05,1.575e-05,1.8204725945314124,115585.56155755
1660089600000,2022-08-10 00:00:00,ZRX/BTC,1.487e-05,1.544e-05,1.479e-05,1.542e-05,1.638195370809998,106238.35089559
1660003200000,2022-08-09 00:00:00,ZRX/BTC,1.523e-05,1.534e-05,1.506e-05,1.508e-05,0.0929101387703164,6161.14978583
1659916800000,2022-08-08 00:00:00,ZRX/BTC,1.527e-05,1.574e-05,1.505e-05,1.525e-05,1.9359454612217,126947.2433588
1659830400000,2022-08-07 00:00:00,ZRX/BTC,1.54e-05,1.556e-05,1.509e-05,1.528e-05,1.856167532606416,121476.9327622
1659744000000,2022-08-06 00:00:00,ZRX/BTC,1.542e-05,1.551e-05,1.526e-05,1.538e-05,1.9262076799971324,125241.07152127
1659657600000,2022-08-05 00:00:00,ZRX/BTC,1.501e-05,1.548e-05,1.5e-05,1.543e-05,1.9110714932295643,123854.27694294
1659571200000,2022-08-04 00:00:00,ZRX/BTC,1.473e-05,1.528e-05,1.473e-05,1.5e-05,1.87688933641485,125125.95576099
1659484800000,2022-08-03 00:00:00,ZRX/BTC,1.493e-05,1.52e-05,1.471e-05,1.475e-05,1.8517438903944474,125541.95867081
1659398400000,2022-08-02 00:00:00,ZRX/BTC,1.556e-05,1.561e-05,1.452e-05,1.487e-05,1.8927400847435005,127285.81605538
1659312000000,2022-08-01 00:00:00,ZRX/BTC,1.667e-05,1.667e-05,1.54e-05,1.557e-05,1.9534266015116704,125460.92495258
1659225600000,2022-07-31 00:00:00,ZRX/BTC,1.473e-05,1.746e-05,1.446e-05,1.667e-05,2.2060392819637995,132335.88973988
1659139200000,2022-07-30 00:00:00,ZRX/BTC,1.397e-05,1.631e-05,1.397e-05,1.48e-05,1.837482239754536,124154.20538882
1659052800000,2022-07-29 00:00:00,ZRX/BTC,1.399e-05,1.432e-05,1.364e-05,1.395e-05,1.74915943784748,125387.7733224
1658966400000,2022-07-28 00:00:00,ZRX/BTC,1.34e-05,1.45e-05,1.337e-05,1.387e-05,1.7476167203021578,125999.76354017
1658880000000,2022-07-27 00:00:00,ZRX/BTC,1.359e-05,1.371e-05,1.309e-05,1.341e-05,1.6862158062704133,125743.16228713
1658793600000,2022-07-26 00:00:00,ZRX/BTC,1.327e-05,1.367e-05,1.316e-05,1.36e-05,1.682662679057336,123725.19698951
1658707200000,2022-07-25 00:00:00,ZRX/BTC,1.36e-05,1.405e-05,1.32e-05,1.327e-05,1.7128613637067884,129077.72145492
1658620800000,2022-07-24 00:00:00,ZRX/BTC,1.372e-05,1.417e-05,1.35e-05,1.362e-05,1.6725591627335525,122801.70064123
1658534400000,2022-07-23 00:00:00,ZRX/BTC,1.372e-05,1.389e-05,1.348e-05,1.372e-05,1.7222261075547893,125526.68422411
1658448000000,2022-07-22 00:00:00,ZRX/BTC,1.384e-05,1.429e-05,1.34e-05,1.371e-05,1.679800315830818,122523.72836111
1658361600000,2022-07-21 00:00:00,ZRX/BTC,1.355e-05,1.4e-05,1.328e-05,1.384e-05,1.7648911817470088,127521.03914357
1658275200000,2022-07-20 00:00:00,ZRX/BTC,1.419e-05,1.48e-05,1.332e-05,1.356e-05,1.6999672350843877,125366.31527171
1658188800000,2022-07-19 00:00:00,ZRX/BTC,1.433e-05,1.489e-05,1.405e-05,1.424e-05,1.7526900816971822,123082.16865851
1658102400000,2022-07-18 00:00:00,ZRX/BTC,1.423e-05,1.46e-05,1.395e-05,1.433e-05,1.7863209756461833,124656.03458801
1658016000000,2022-07-17 00:00:00,ZRX/BTC,1.449e-05,1.452e-05,1.409e-05,1.421e-05,1.8501904398194609,130203.40885429
1657929600000,2022-07-16 00:00:00,ZRX/BTC,1.411e-05,1.467e-05,1.407e-05,1.449e-05,1.9314565157208636,133295.82579164
1657843200000,2022-07-15 00:00:00,ZRX/BTC,1.412e-05,1.456e-05,1.381e-05,1.41e-05,1.82110043004162,129156.0588682
1657756800000,2022-07-14 00:00:00,ZRX/BTC,1.401e-05,1.436e-05,1.374e-05,1.411e-05,1.8036160097646639,127825.37276858
1657670400000,2022-07-13 00:00:00,ZRX/BTC,1.41e-05,1.456e-05,1.357e-05,1.4e-05,1.817691895152,129835.135368
1657584000000,2022-07-12 00:00:00,ZRX/BTC,1.414e-05,1.463e-05,1.407e-05,1.409e-05,1.8088573266243433,128378.80245737
1657497600000,2022-07-11 00:00:00,ZRX/BTC,1.502e-05,1.504e-05,1.404e-05,1.42e-05,1.9204365122927478,135242.00790794
1657411200000,2022-07-10 00:00:00,ZRX/BTC,1.532e-05,1.579e-05,1.529e-05,1.576e-05,0.09137648000000001,5798.0
1657324800000,2022-07-09 00:00:00,ZRX/BTC,1.467e-05,1.543e-05,1.466e-05,1.531e-05,1.6989610807009994,110970.67803403
1657238400000,2022-07-08 00:00:00,ZRX/BTC,1.457e-05,1.596e-05,1.455e-05,1.464e-05,1.9034194820086272,130014.99194048
1657152000000,2022-07-07 00:00:00,ZRX/BTC,1.497e-05,1.502e-05,1.44e-05,1.455e-05,1.8963226014145318,130331.45026904
1657065600000,2022-07-06 00:00:00,ZRX/BTC,1.492e-05,1.557e-05,1.475e-05,1.497e-05,1.8102440737859087,120924.78782805
1656979200000,2022-07-05 00:00:00,ZRX/BTC,1.486e-05,1.554e-05,1.476e-05,1.496e-05,1.9550595307875984,130685.79751254
1656892800000,2022-07-04 00:00:00,ZRX/BTC,1.536e-05,1.552e-05,1.392e-05,1.488e-05,1.883203715515224,126559.38948355
1656806400000,2022-07-03 00:00:00,ZRX/BTC,1.561e-05,1.574e-05,1.522e-05,1.541e-05,1.9593016278870303,127144.81686483
1656720000000,2022-07-02 00:00:00,ZRX/BTC,1.578e-05,1.6e-05,1.538e-05,1.562e-05,1.96534857670965,125822.5721325
1656633600000,2022-07-01 00:00:00,ZRX/BTC,1.665e-05,1.696e-05,1.495e-05,1.58e-05,2.072113784888174,131146.44208153
1656547200000,2022-06-30 00:00:00,ZRX/BTC,1.744e-05,1.781e-05,1.623e-05,1.692e-05,2.1396565015065794,126457.24004176
1656460800000,2022-06-29 00:00:00,ZRX/BTC,1.559e-05,1.811e-05,1.558e-05,1.728e-05,2.2678954583004867,131243.95013313
1656374400000,2022-06-28 00:00:00,ZRX/BTC,1.565e-05,1.638e-05,1.565e-05,1.594e-05,0.086441649560048,5422.9391192
1656288000000,2022-06-27 00:00:00,ZRX/BTC,1.49e-05,1.633e-05,1.471e-05,1.557e-05,2.0141576711066698,129361.443231
1656201600000,2022-06-26 00:00:00,ZRX/BTC,1.45e-05,1.7e-05,1.42e-05,1.491e-05,1.9639040430188317,131717.23963909
1656115200000,2022-06-25 00:00:00,ZRX/BTC,1.429e-05,1.463e-05,1.384e-05,1.446e-05,1.9079490630212304,131946.68485624
1656028800000,2022-06-24 00:00:00,ZRX/BTC,1.383e-05,1.438e-05,1.355e-05,1.418e-05,1.8042129061176404,127236.45318178
1655942400000,2022-06-23 00:00:00,ZRX/BTC,1.358e-05,1.416e-05,1.316e-05,1.376e-05,1.736489247637728,126198.3464853
1655856000000,2022-06-22 00:00:00,ZRX/BTC,1.35e-05,1.491e-05,1.264e-05,1.357e-05,1.719925074255301,126744.66280437
1655769600000,2022-06-21 00:00:00,ZRX/BTC,1.333e-05,1.411e-05,1.33e-05,1.351e-05,1.7467565816348884,129293.60337786
1655683200000,2022-06-20 00:00:00,ZRX/BTC,1.282e-05,1.378e-05,1.251e-05,1.334e-05,1.7650893166930763,132315.54098149
1655596800000,2022-06-19 00:00:00,ZRX/BTC,1.31e-05,1.313e-05,1.201e-05,1.281e-05,1.6767888391134402,130896.86488005
1655510400000,2022-06-18 00:00:00,ZRX/BTC,1.323e-05,1.345e-05,1.265e-05,1.309e-05,1.7688746256655166,135131.75138774
1655424000000,2022-06-17 00:00:00,ZRX/BTC,1.307e-05,1.336e-05,1.191e-05,1.328e-05,1.7473572582730579,131578.10679767
1655337600000,2022-06-16 00:00:00,ZRX/BTC,1.198e-05,1.674e-05,1.191e-05,1.305e-05,1.5922380093968656,122010.57543271
1655251200000,2022-06-15 00:00:00,ZRX/BTC,1.148e-05,1.219e-05,1.091e-05,1.194e-05,1.5680787622993464,131329.87958956
1655164800000,2022-06-14 00:00:00,ZRX/BTC,1.116e-05,1.178e-05,1.06e-05,1.148e-05,1.5186031074986215,132282.50065319
1655078400000,2022-06-13 00:00:00,ZRX/BTC,1.135e-05,1.145e-05,1.018e-05,1.133e-05,1.4664107138931097,129427.24747512
1654992000000,2022-06-12 00:00:00,ZRX/BTC,1.171e-05,1.183e-05,1.1e-05,1.144e-05,1.4685691880440153,128371.43252133
1654905600000,2022-06-11 00:00:00,ZRX/BTC,1.245e-05,1.288e-05,1.101e-05,1.177e-05,1.5540424241629485,132034.19066805
1654819200000,2022-06-10 00:00:00,ZRX/BTC,1.308e-05,1.317e-05,1.103e-05,1.242e-05,1.6091580719238192,129561.84153976
1654732800000,2022-06-09 00:00:00,ZRX/BTC,1.318e-05,1.321e-05,1.292e-05,1.306e-05,1.6718748749268688,128014.92151048
1654646400000,2022-06-08 00:00:00,ZRX/BTC,1.32e-05,1.348e-05,1.303e-05,1.32e-05,1.7040302677522081,129093.20210244
1654560000000,2022-06-07 00:00:00,ZRX/BTC,1.371e-05,1.373e-05,1.305e-05,1.321e-05,1.7094185058903921,129403.36910601
1654473600000,2022-06-06 00:00:00,ZRX/BTC,1.365e-05,1.415e-05,1.323e-05,1.374e-05,1.7643000348919347,128406.11607656
1654387200000,2022-06-05 00:00:00,ZRX/BTC,1.326e-05,1.434e-05,1.292e-05,1.359e-05,1.7753667270807159,130637.72826201
1654300800000,2022-06-04 00:00:00,ZRX/BTC,1.335e-05,1.343e-05,1.291e-05,1.33e-05,1.7493477601475327,131529.90677801
1654214400000,2022-06-03 00:00:00,ZRX/BTC,1.359e-05,1.442e-05,1.301e-05,1.327e-05,1.7086323475495737,128759.03146568
1654128000000,2022-06-02 00:00:00,ZRX/BTC,1.333e-05,1.375e-05,1.294e-05,1.357e-05,1.7503059936107952,128983.49252843
1654041600000,2022-06-01 00:00:00,ZRX/BTC,1.329e-05,1.415e-05,1.259e-05,1.344e-05,1.780893979026355,132506.99248708
1653955200000,2022-05-31 00:00:00,ZRX/BTC,1.344e-05,1.376e-05,1.234e-05,1.328e-05,1.6186413959220913,121885.64728329
1653868800000,2022-05-30 00:00:00,ZRX/BTC,1.32e-05,1.367e-05,1.235e-05,1.341e-05,1.7489681295542074,130422.67931053
1653782400000,2022-05-29 00:00:00,ZRX/BTC,1.306e-05,1.342e-05,1.294e-05,1.319e-05,1.6775688181140296,127184.89902305
1653696000000,2022-05-28 00:00:00,ZRX/BTC,1.282e-05,1.345e-05,1.267e-05,1.312e-05,1.7376056720092226,132439.45670802
1653609600000,2022-05-27 00:00:00,ZRX/BTC,1.32e-05,1.335e-05,1.234e-05,1.29e-05,1.692515626896726,131202.76177494
1653523200000,2022-05-26 00:00:00,ZRX/BTC,1.408e-05,1.435e-05,1.303e-05,1.321e-05,1.758551125407283,133122.71956149
1653436800000,2022-05-25 00:00:00,ZRX/BTC,1.455e-05,1.46e-05,1.354e-05,1.408e-05,1.8472710753987074,131198.22978684
1653350400000,2022-05-24 00:00:00,ZRX/BTC,1.444e-05,1.509e-05,1.371e-05,1.454e-05,1.6359961459265413,112516.92888078
1653264000000,2022-05-23 00:00:00,ZRX/BTC,1.495e-05,1.681e-05,1.387e-05,1.432e-05,1.9058053459962294,133086.96550253
1653177600000,2022-05-22 00:00:00,ZRX/BTC,1.491e-05,1.55e-05,1.437e-05,1.498e-05,1.8747387533146609,125149.44948696
1653091200000,2022-05-21 00:00:00,ZRX/BTC,1.542e-05,1.545e-05,1.431e-05,1.482e-05,1.931303438143529,130317.37099484
1653004800000,2022-05-20 00:00:00,ZRX/BTC,1.281e-05,1.594e-05,1.281e-05,1.537e-05,2.0228285013125973,131608.88102229
1652918400000,2022-05-19 00:00:00,ZRX/BTC,1.296e-05,1.328e-05,1.2e-05,1.28e-05,1.6647840248433918,130061.25194089
1652832000000,2022-05-18 00:00:00,ZRX/BTC,1.405e-05,1.407e-05,1.241e-05,1.299e-05,1.6857189583688648,129770.51257651
1652745600000,2022-05-17 00:00:00,ZRX/BTC,1.351e-05,1.407e-05,1.29e-05,1.397e-05,1.803159039286088,129073.6606504
1652659200000,2022-05-16 00:00:00,ZRX/BTC,1.416e-05,1.445e-05,1.3e-05,1.342e-05,1.7483721026297812,130281.08067286
1652572800000,2022-05-15 00:00:00,ZRX/BTC,1.385e-05,1.46e-05,1.32e-05,1.41e-05,1.838919026587911,130419.78911971
1652486400000,2022-05-14 00:00:00,ZRX/BTC,1.258e-05,1.404e-05,1.257e-05,1.381e-05,1.8212376232879866,131878.17692165
1652400000000,2022-05-13 00:00:00,ZRX/BTC,1.172e-05,1.35e-05,1.142e-05,1.27e-05,1.668221707377446,131356.03995098
1652313600000,2022-05-12 00:00:00,ZRX/BTC,1.33e-05,1.375e-05,1.127e-05,1.163e-05,1.5746266303540448,135393.51937696
1652227200000,2022-05-11 00:00:00,ZRX/BTC,1.642e-05,1.727e-05,1.251e-05,1.326e-05,1.8318730681386952,138150.30679779
1652140800000,2022-05-10 00:00:00,ZRX/BTC,1.673e-05,1.805e-05,1.581e-05,1.64e-05,2.085979486599568,127193.87113412
1652054400000,2022-05-09 00:00:00,ZRX/BTC,1.847e-05,1.874e-05,1.635e-05,1.678e-05,2.232910050934281,133069.72889954
1651968000000,2022-05-08 00:00:00,ZRX/BTC,1.879e-05,1.909e-05,1.814e-05,1.852e-05,2.390300558216661,129065.90487131
1651881600000,2022-05-07 00:00:00,ZRX/BTC,1.944e-05,2.018e-05,1.865e-05,1.88e-05,2.476449427018352,131726.03335204
1651795200000,2022-05-06 00:00:00,ZRX/BTC,1.955e-05,2.01e-05,1.894e-05,1.952e-05,2.4899653812943265,127559.70191057
1651708800000,2022-05-05 00:00:00,ZRX/BTC,1.969e-05,2.066e-05,1.857e-05,1.968e-05,2.558520177794717,130006.10659526
1651622400000,2022-05-04 00:00:00,ZRX/BTC,1.857e-05,2.007e-05,1.798e-05,1.968e-05,2.5424426802720625,129189.16058293
1651536000000,2022-05-03 00:00:00,ZRX/BTC,1.852e-05,2.025e-05,1.799e-05,1.857e-05,2.2695765115262696,122217.36734121
1651449600000,2022-05-02 00:00:00,ZRX/BTC,1.856e-05,2.007e-05,1.805e-05,1.849e-05,2.4097879411463157,130329.25587595
1651363200000,2022-05-01 00:00:00,ZRX/BTC,2.008e-05,2.026e-05,1.819e-05,1.864e-05,2.4548360954649615,131697.21542194
1651276800000,2022-04-30 00:00:00,ZRX/BTC,1.926e-05,2.17e-05,1.907e-05,2.001e-05,2.6068919821509784,130279.45937786
1651190400000,2022-04-29 00:00:00,ZRX/BTC,2.06e-05,2.068e-05,1.92e-05,1.925e-05,2.4395927231712577,126732.08951539
1651104000000,2022-04-28 00:00:00,ZRX/BTC,2.243e-05,2.369e-05,2.033e-05,2.052e-05,2.7030211477065866,131726.17678882
1651017600000,2022-04-27 00:00:00,ZRX/BTC,2.198e-05,2.324e-05,2.063e-05,2.247e-05,2.9135598667100813,129664.43554562
1650931200000,2022-04-26 00:00:00,ZRX/BTC,1.909e-05,2.234e-05,1.832e-05,2.193e-05,2.847532779981753,129846.45599552
1650844800000,2022-04-25 00:00:00,ZRX/BTC,2.054e-05,2.06e-05,1.898e-05,1.919e-05,2.5528900235114484,133032.3097192
1650758400000,2022-04-24 00:00:00,ZRX/BTC,2.12e-05,2.155e-05,2.112e-05,2.135e-05,0.158357407536692,7417.20878392
1650672000000,2022-04-23 00:00:00,ZRX/BTC,2.155e-05,2.293e-05,2.112e-05,2.113e-05,2.7251872733908766,128972.42183582
1650585600000,2022-04-22 00:00:00,ZRX/BTC,2.321e-05,2.383e-05,2.136e-05,2.151e-05,2.8351595806823355,131806.58208658
1650412800000,2022-04-20 00:00:00,ZRX/BTC,1.753e-05,1.756e-05,1.739e-05,1.747e-05,0.07994272000000001,4576.0
1650326400000,2022-04-19 00:00:00,ZRX/BTC,1.726e-05,1.768e-05,1.696e-05,1.75e-05,2.2649440016103246,129425.37152059
1650240000000,2022-04-18 00:00:00,ZRX/BTC,1.74e-05,1.764e-05,1.663e-05,1.737e-05,2.21483821712753,127509.39649554
1650153600000,2022-04-17 00:00:00,ZRX/BTC,1.793e-05,1.836e-05,1.727e-05,1.741e-05,2.283384365659839,131153.61089373
1650067200000,2022-04-16 00:00:00,ZRX/BTC,1.812e-05,1.863e-05,1.761e-05,1.8e-05,2.37116522786058,131731.40154781
1649980800000,2022-04-15 00:00:00,ZRX/BTC,1.853e-05,1.917e-05,1.785e-05,1.816e-05,2.384643224521262,131312.95289214
1649894400000,2022-04-14 00:00:00,ZRX/BTC,1.855e-05,1.926e-05,1.786e-05,1.852e-05,2.3551579964008695,127168.35833698
1649808000000,2022-04-13 00:00:00,ZRX/BTC,1.76e-05,1.909e-05,1.755e-05,1.856e-05,2.461719815925094,132635.76594424
1649721600000,2022-04-12 00:00:00,ZRX/BTC,1.721e-05,1.836e-05,1.67e-05,1.774e-05,2.2867828530205148,128905.45958402
1649635200000,2022-04-11 00:00:00,ZRX/BTC,1.782e-05,1.799e-05,1.68e-05,1.724e-05,2.231282815746836,129424.7572939
1649548800000,2022-04-10 00:00:00,ZRX/BTC,1.868e-05,1.876e-05,1.855e-05,1.872e-05,0.0950976,5080.0
1649462400000,2022-04-09 00:00:00,ZRX/BTC,1.839e-05,1.929e-05,1.794e-05,1.878e-05,2.4673254763736243,131380.48329998
1649376000000,2022-04-08 00:00:00,ZRX/BTC,1.72e-05,1.9e-05,1.72e-05,1.828e-05,2.41223794559825,131960.50030625
1649289600000,2022-04-07 00:00:00,ZRX/BTC,1.652e-05,1.764e-05,1.628e-05,1.712e-05,2.2874532300076336,133612.92231353
1649203200000,2022-04-06 00:00:00,ZRX/BTC,1.771e-05,1.771e-05,1.589e-05,1.641e-05,2.1079205527699463,128453.41576904
1649116800000,2022-04-05 00:00:00,ZRX/BTC,1.9e-05,1.908e-05,1.77e-05,1.773e-05,2.0888244336482096,117812.99682167
