https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume CTC,Volume BTC
1661472000,2022-08-26 00:00:00,CTC/BTC,0.00001748,0.00001758,0.000017,0.00001719,1531.2142,0.026438722807
1661385600,2022-08-25 00:00:00,CTC/BTC,0.0000175,0.00001769,0.00001701,0.00001742,5225.0185,0.089214118119
1661299200,2022-08-24 00:00:00,CTC/BTC,0.00001803,0.0000181,0.00001715,0.00001745,384.7263,0.006752104557
1661212800,2022-08-23 00:00:00,CTC/BTC,0.00001732,0.00001822,0.0000173,0.00001795,2693.6052,0.047720354456
1661126400,2022-08-22 00:00:00,CTC/BTC,0.00001794,0.000018,0.00001714,0.00001733,15547.9517,0.278404170111
1661040000,2022-08-21 00:00:00,CTC/BTC,0.0000178,0.00001841,0.0000177,0.0000179,2175.2152,0.039231665484
1660953600,2022-08-20 00:00:00,CTC/BTC,0.00001751,0.000019,0.00001738,0.00001788,1725.3421,0.031243754206
1660867200,2022-08-19 00:00:00,CTC/BTC,0.0000178,0.00001785,0.00001705,0.00001753,1766.7165,0.030754116377
1660780800,2022-08-18 00:00:00,CTC/BTC,0.00001749,0.00001832,0.00001741,0.0000178,8444.2562,0.150351289551
1660694400,2022-08-17 00:00:00,CTC/BTC,0.00001787,0.00001824,0.00001732,0.0000175,1795.9302,0.031805652739
1660608000,2022-08-16 00:00:00,CTC/BTC,0.0000175,0.00001836,0.00001714,0.00001784,8719.9069,0.154554579078
1660521600,2022-08-15 00:00:00,CTC/BTC,0.00001823,0.00001824,0.00001736,0.00001746,1219.8253,0.021750129469
1660435200,2022-08-14 00:00:00,CTC/BTC,0.00001824,0.0000185,0.0000181,0.00001818,149.9137,0.00274190902
1660348800,2022-08-13 00:00:00,CTC/BTC,0.00001885,0.00001904,0.0000181,0.00001834,4672.1243,0.086695151318
1660262400,2022-08-12 00:00:00,CTC/BTC,0.0000181,0.00001965,0.00001782,0.00001875,2338.8033,0.04401942732
1660176000,2022-08-11 00:00:00,CTC/BTC,0.00001758,0.00001962,0.0000175,0.00001813,2646.1345,0.048367810849
1660089600,2022-08-10 00:00:00,CTC/BTC,0.00001724,0.00001765,0.000017,0.00001751,978.0539,0.016838648741
1660003200,2022-08-09 00:00:00,CTC/BTC,0.00001758,0.00001784,0.000017,0.0000172,258.0621,0.004508958253
1659916800,2022-08-08 00:00:00,CTC/BTC,0.00001785,0.00001814,0.00001732,0.00001745,1242.2529,0.02215439124
1659830400,2022-08-07 00:00:00,CTC/BTC,0.00001758,0.0000179,0.00001749,0.0000179,535.2282,0.009489465085
1659744000,2022-08-06 00:00:00,CTC/BTC,0.00001769,0.00001771,0.00001719,0.0000176,196.6384,0.003435860322
1659657600,2022-08-05 00:00:00,CTC/BTC,0.00001717,0.0000179,0.00001706,0.00001772,3589.3057,0.063662343844
1659571200,2022-08-04 00:00:00,CTC/BTC,0.0000175,0.0000175,0.00001706,0.00001715,290.6541,0.005016815202
1659484800,2022-08-03 00:00:00,CTC/BTC,0.00001732,0.0000176,0.00001706,0.00001751,1110.3715,0.019279067572
1659398400,2022-08-02 00:00:00,CTC/BTC,0.0000177,0.00001782,0.00001697,0.0000173,1105.5602,0.019074563649
1659312000,2022-08-01 00:00:00,CTC/BTC,0.00001953,0.00001953,0.00001771,0.00001771,4441.1585,0.081273912974
1659225600,2022-07-31 00:00:00,CTC/BTC,0.00001733,0.0000202,0.00001724,0.00001958,28441.2965,0.5099953914
1659139200,2022-07-30 00:00:00,CTC/BTC,0.00001751,0.00001777,0.0000172,0.00001742,10568.3144,0.184070427893
1659052800,2022-07-29 00:00:00,CTC/BTC,0.00001778,0.0000178,0.00001719,0.0000176,10238.7761,0.17920124168
1658966400,2022-07-28 00:00:00,CTC/BTC,0.00001771,0.0000181,0.00001714,0.00001787,12017.6077,0.210790610024
1658880000,2022-07-27 00:00:00,CTC/BTC,0.00001823,0.00001836,0.00001711,0.00001777,36798.6991,0.643172450919
1658793600,2022-07-26 00:00:00,CTC/BTC,0.0000175,0.00001822,0.00001693,0.00001822,24921.1975,0.437900186093
1658707200,2022-07-25 00:00:00,CTC/BTC,0.00001667,0.0000176,0.0000164,0.0000174,24246.5246,0.415888922872
1658620800,2022-07-24 00:00:00,CTC/BTC,0.00001627,0.00001708,0.00001626,0.00001655,2198.6967,0.036503557349
1658534400,2022-07-23 00:00:00,CTC/BTC,0.00001616,0.00001678,0.00001594,0.0000164,1509.0167,0.024718471335
1658448000,2022-07-22 00:00:00,CTC/BTC,0.00001652,0.00001654,0.00001602,0.00001612,2075.3951,0.033799445974
1658361600,2022-07-21 00:00:00,CTC/BTC,0.00001612,0.0000166,0.00001585,0.00001646,6111.2002,0.099074627547
1658275200,2022-07-20 00:00:00,CTC/BTC,0.00001641,0.00001693,0.00001582,0.00001609,2625.3886,0.042818529105
1658188800,2022-07-19 00:00:00,CTC/BTC,0.00001699,0.0000172,0.00001641,0.00001641,13023.3952,0.21938721759
1658102400,2022-07-18 00:00:00,CTC/BTC,0.0000177,0.00001783,0.00001644,0.00001699,17118.2015,0.293376108134
1658016000,2022-07-17 00:00:00,CTC/BTC,0.0000175,0.00001796,0.00001705,0.0000178,9689.4193,0.169690380672
1657929600,2022-07-16 00:00:00,CTC/BTC,0.0000178,0.00002014,0.00001682,0.00001742,76018.643,1.340360469528
1657843200,2022-07-15 00:00:00,CTC/BTC,0.00001654,0.00003232,0.00001654,0.0000177,186923.6147,3.731610217977
1657756800,2022-07-14 00:00:00,CTC/BTC,0.00001696,0.00001768,0.00001628,0.00001668,13081.9423,0.22488483146
1657670400,2022-07-13 00:00:00,CTC/BTC,0.00001661,0.00001768,0.00001588,0.00001688,7142.3446,0.120993461628
1657584000,2022-07-12 00:00:00,CTC/BTC,0.00001724,0.00001733,0.00001641,0.00001643,7241.8778,0.12176084342
1657497600,2022-07-11 00:00:00,CTC/BTC,0.00001768,0.00001794,0.000017,0.00001726,2882.2413,0.050637105581
1657411200,2022-07-10 00:00:00,CTC/BTC,0.00001742,0.00001768,0.00001697,0.00001752,883.5571,0.015197938082
1657324800,2022-07-09 00:00:00,CTC/BTC,0.00001814,0.00001814,0.00001732,0.00001742,235.6199,0.004152264417
1657238400,2022-07-08 00:00:00,CTC/BTC,0.00001862,0.00001862,0.00001715,0.0000181,3918.9128,0.069307007133
1657152000,2022-07-07 00:00:00,CTC/BTC,0.0000181,0.00001862,0.00001771,0.00001859,6143.59725463,0.1117412541459882
1657065600,2022-07-06 00:00:00,CTC/BTC,0.00001823,0.00001888,0.00001784,0.00001806,6145.7407,0.112840033454
1656979200,2022-07-05 00:00:00,CTC/BTC,0.00001785,0.00001904,0.00001785,0.00001836,28535.34757718,0.5334754388040856
1656892800,2022-07-04 00:00:00,CTC/BTC,0.00001913,0.00001913,0.00001774,0.00001774,25414.55516575,0.46652969459099
1656806400,2022-07-03 00:00:00,CTC/BTC,0.00001905,0.00001979,0.00001894,0.00001901,3847.858,0.074386076967
1656720000,2022-07-02 00:00:00,CTC/BTC,0.00001975,0.00001976,0.00001894,0.00001904,2171.6139,0.041923843703
1656633600,2022-07-01 00:00:00,CTC/BTC,0.00001913,0.00002015,0.0000184,0.00001971,15106.4362,0.291662097348
1656547200,2022-06-30 00:00:00,CTC/BTC,0.00001949,0.00002245,0.00001906,0.00001914,17043.43828289,0.3485753526488381
1656460800,2022-06-29 00:00:00,CTC/BTC,0.00001787,0.00002388,0.00001784,0.00001946,30418.816,0.60324553557
1656374400,2022-06-28 00:00:00,CTC/BTC,0.00001801,0.00001883,0.00001704,0.00001796,5473.8429,0.096425301901
1656288000,2022-06-27 00:00:00,CTC/BTC,0.00001778,0.00001903,0.00001732,0.00001801,9309.0523,0.169535331141
1656201600,2022-06-26 00:00:00,CTC/BTC,0.00001661,0.00002368,0.00001654,0.00001784,18569.70031488,0.357851981978707
1656115200,2022-06-25 00:00:00,CTC/BTC,0.00001688,0.00001705,0.0000158,0.00001652,14250.5514,0.236800116215
1656028800,2022-06-24 00:00:00,CTC/BTC,0.0000164,0.00002093,0.00001625,0.00001686,58582.71950423,1.0134502145738104
1655942400,2022-06-23 00:00:00,CTC/BTC,0.00001434,0.00001634,0.00001403,0.00001634,25504.2574,0.391358063113
1655856000,2022-06-22 00:00:00,CTC/BTC,0.00001401,0.00001474,0.00001368,0.00001433,12345.47190742,0.175448928307961
1655769600,2022-06-21 00:00:00,CTC/BTC,0.00001409,0.00001459,0.00001393,0.00001394,14473.3791,0.206955278341
1655683200,2022-06-20 00:00:00,CTC/BTC,0.00001407,0.00001496,0.00001342,0.00001407,3998.0077,0.0561884656
1655596800,2022-06-19 00:00:00,CTC/BTC,0.00001485,0.00001501,0.00001346,0.00001394,7049.04935494,0.0994108419426859
1655510400,2022-06-18 00:00:00,CTC/BTC,0.00001498,0.00001532,0.00001391,0.00001462,3306.02786172,0.048617437261402
1655424000,2022-06-17 00:00:00,CTC/BTC,0.00001364,0.00001566,0.00001341,0.00001498,5419.64989249,0.0756383788817473
1655337600,2022-06-16 00:00:00,CTC/BTC,0.00001505,0.00001667,0.00001342,0.00001345,3729.3383,0.056481537808
1655251200,2022-06-15 00:00:00,CTC/BTC,0.00001537,0.00001571,0.00001372,0.00001498,7908.40536338,0.1182936926676256
1655164800,2022-06-14 00:00:00,CTC/BTC,0.00001375,0.00001732,0.00001238,0.00001537,8561.52299225,0.1241168483592968
1655078400,2022-06-13 00:00:00,CTC/BTC,0.00001504,0.00001537,0.00001304,0.00001376,16761.41061301,0.2405259051118846
1654992000,2022-06-12 00:00:00,CTC/BTC,0.00001575,0.00001588,0.0000148,0.00001506,24564.99933995,0.377362506075853
1654905600,2022-06-11 00:00:00,CTC/BTC,0.00001573,0.00001615,0.00001548,0.00001562,3398.07799066,0.0541950820359062
1654819200,2022-06-10 00:00:00,CTC/BTC,0.00001558,0.00001602,0.00001527,0.00001554,4725.01037071,0.0741223916217793
1654732800,2022-06-09 00:00:00,CTC/BTC,0.00001563,0.00001563,0.00001516,0.0000155,119.5359,0.001838954845
1654646400,2022-06-08 00:00:00,CTC/BTC,0.00001524,0.00001562,0.00001498,0.00001551,1000.99775416,0.0154425059429792
1654560000,2022-06-07 00:00:00,CTC/BTC,0.0000155,0.00001625,0.00001498,0.00001508,1551.93245975,0.02406424943598
1654473600,2022-06-06 00:00:00,CTC/BTC,0.00001563,0.00001572,0.00001524,0.0000155,98.45220856,0.0015231600549368
1654387200,2022-06-05 00:00:00,CTC/BTC,0.00001587,0.00001587,0.00001557,0.00001574,351.94294732,0.0055196918998704
1654300800,2022-06-04 00:00:00,CTC/BTC,0.00001578,0.00001599,0.00001551,0.00001572,149.6796,0.00234080575
1654214400,2022-06-03 00:00:00,CTC/BTC,0.00001563,0.00001598,0.00001504,0.00001576,4317.8371,0.067094341077
1654128000,2022-06-02 00:00:00,CTC/BTC,0.00001602,0.00001606,0.00001541,0.00001572,582.3735,0.009237089063
1654041600,2022-06-01 00:00:00,CTC/BTC,0.00001695,0.00001695,0.00001563,0.00001591,2052.22643485,0.032809556977904
1653955200,2022-05-31 00:00:00,CTC/BTC,0.00001657,0.00001708,0.00001615,0.00001708,1976.9786,0.032226491768
1653868800,2022-05-30 00:00:00,CTC/BTC,0.00001671,0.00001737,0.00001645,0.00001665,970.67465766,0.0164339068599944
1653782400,2022-05-29 00:00:00,CTC/BTC,0.0000166,0.00001778,0.00001631,0.00001707,2301.00934994,0.039417781579998
1653696000,2022-05-28 00:00:00,CTC/BTC,0.00001612,0.00001687,0.00001612,0.00001656,361.0478,0.005933179071
1653609600,2022-05-27 00:00:00,CTC/BTC,0.00001714,0.0000173,0.00001632,0.00001657,1520.23185833,0.0255167646928605
1653523200,2022-05-26 00:00:00,CTC/BTC,0.00001926,0.00001948,0.000017,0.00001725,2269.7423,0.039962552328
1653436800,2022-05-25 00:00:00,CTC/BTC,0.00001911,0.00001959,0.00001878,0.00001944,982.0314,0.018840084317
1653350400,2022-05-24 00:00:00,CTC/BTC,0.00001962,0.00002045,0.0000189,0.00001922,2429.9386,0.047521713148
1653264000,2022-05-23 00:00:00,CTC/BTC,0.00001889,0.00002078,0.00001801,0.00001964,4062.37555186,0.0770953332956769
1653177600,2022-05-22 00:00:00,CTC/BTC,0.0000198,0.00002028,0.00001861,0.00001876,3615.5471,0.069248585395
1653091200,2022-05-21 00:00:00,CTC/BTC,0.00002206,0.00002449,0.00001939,0.00001974,32502.1421,0.691821195318
1653004800,2022-05-20 00:00:00,CTC/BTC,0.00001706,0.0000396,0.00001623,0.00002166,95889.21405702,2.3169124022749322
1652918400,2022-05-19 00:00:00,CTC/BTC,0.0000167,0.00001713,0.00001537,0.00001648,7143.56615286,0.1188953423119336
1652832000,2022-05-18 00:00:00,CTC/BTC,0.00001625,0.00001694,0.00001557,0.00001568,7997.2007,0.131650323744
1652745600,2022-05-17 00:00:00,CTC/BTC,0.00001567,0.00001696,0.00001531,0.00001655,5760.4984,0.094877178164
1652659200,2022-05-16 00:00:00,CTC/BTC,0.00001488,0.00001649,0.00001469,0.00001553,13859.79874289,0.22000375196391
1652572800,2022-05-15 00:00:00,CTC/BTC,0.00001501,0.00001551,0.00001453,0.00001551,513.32368514,0.0077902759839112
1652486400,2022-05-14 00:00:00,CTC/BTC,0.00001498,0.00001651,0.00001416,0.00001487,3164.67682632,0.0484920032465588
1652400000,2022-05-13 00:00:00,CTC/BTC,0.00001433,0.00001631,0.00001214,0.00001571,3315.08179768,0.050793697814801
1652313600,2022-05-12 00:00:00,CTC/BTC,0.00001379,0.00001744,0.00000902,0.00001339,13240.03638564,0.1793907538009118
1652227200,2022-05-11 00:00:00,CTC/BTC,0.0000174,0.00001769,0.00001304,0.00001389,34619.0394939,0.5259816354337813
1652140800,2022-05-10 00:00:00,CTC/BTC,0.00001568,0.0000188,0.00001568,0.00001741,3079.2390179,0.0544633660229512
1652054400,2022-05-09 00:00:00,CTC/BTC,0.0000171,0.00001713,0.00001536,0.00001614,2456.53936458,0.0406876170939488
1651968000,2022-05-08 00:00:00,CTC/BTC,0.00001757,0.00001779,0.00001692,0.00001692,4722.54153262,0.0820112241489304
1651881600,2022-05-07 00:00:00,CTC/BTC,0.00001743,0.00001856,0.00001741,0.00001741,3582.60257265,0.0636964854317817
1651795200,2022-05-06 00:00:00,CTC/BTC,0.00001927,0.00001927,0.00001723,0.00001785,14680.5824,0.264754004771
1651708800,2022-05-05 00:00:00,CTC/BTC,0.00001977,0.00002028,0.00001735,0.0000191,24714.78169695,0.460500102456867
1651622400,2022-05-04 00:00:00,CTC/BTC,0.00002017,0.00002023,0.0000192,0.00001994,9632.1078,0.187539197091
1651536000,2022-05-03 00:00:00,CTC/BTC,0.00002007,0.0000205,0.00001985,0.00002024,1177.1108,0.023568740595
1651449600,2022-05-02 00:00:00,CTC/BTC,0.00002038,0.00002062,0.00002001,0.00002045,1117.7951,0.02272536449
1651363200,2022-05-01 00:00:00,CTC/BTC,0.00002065,0.0000207,0.00002,0.00002041,1735.7889,0.035525728824
1651276800,2022-04-30 00:00:00,CTC/BTC,0.0000222,0.00002248,0.00002013,0.0000206,17978.19,0.3929064879267718
1651190400,2022-04-29 00:00:00,CTC/BTC,0.00002352,0.00002352,0.00002233,0.00002233,622.3176,0.014303537217
1651104000,2022-04-28 00:00:00,CTC/BTC,0.00002395,0.00002414,0.00002302,0.00002357,358.1772,0.008561285039
1651017600,2022-04-27 00:00:00,CTC/BTC,0.00002369,0.0000239,0.00002289,0.0000239,5351.72356254,0.1243659283527352
1650931200,2022-04-26 00:00:00,CTC/BTC,0.00002422,0.00002471,0.00002359,0.00002376,3855.74485229,0.0924780605869409
1650844800,2022-04-25 00:00:00,CTC/BTC,0.00002547,0.00002557,0.00002368,0.00002408,597.3598,0.014978163045
1650758400,2022-04-24 00:00:00,CTC/BTC,0.00002414,0.00002547,0.00002389,0.00002547,2342.8531,0.056805741621
1650672000,2022-04-23 00:00:00,CTC/BTC,0.0000245,0.00002476,0.00002414,0.00002443,1070.1387346,0.026233147986852
1650585600,2022-04-22 00:00:00,CTC/BTC,0.00002452,0.00002484,0.0000242,0.00002456,2897.24846313,0.0706964618889476
1650499200,2022-04-21 00:00:00,CTC/BTC,0.00002497,0.00002509,0.00002395,0.00002469,3420.6425,0.08386151258
1650412800,2022-04-20 00:00:00,CTC/BTC,0.00002511,0.00002568,0.0000247,0.0000249,18441.4381,0.463783515698
1650326400,2022-04-19 00:00:00,CTC/BTC,0.00002584,0.00002599,0.0000251,0.00002519,25671.8952,0.655531295436
1650240000,2022-04-18 00:00:00,CTC/BTC,0.00002669,0.00002687,0.00002525,0.00002584,49831.651,1.296501802564
1650153600,2022-04-17 00:00:00,CTC/BTC,0.00002688,0.00002711,0.00002652,0.00002676,72822.3244,1.953420232107
1650067200,2022-04-16 00:00:00,CTC/BTC,0.0000271,0.00002736,0.00002672,0.00002685,104415.8001,2.819260750704
1649980800,2022-04-15 00:00:00,CTC/BTC,0.00002657,0.00002739,0.0000259,0.00002721,125316.7608,3.378542308565
1649894400,2022-04-14 00:00:00,CTC/BTC,0.00002655,0.00002742,0.00002604,0.00002652,151714.99361097,4.0763209192837512
1649808000,2022-04-13 00:00:00,CTC/BTC,0.00002534,0.00002747,0.000025,0.00002654,184106.4118,4.849383766894
1649721600,2022-04-12 00:00:00,CTC/BTC,0.00002478,0.00002594,0.00002422,0.0000254,236507.41286183,5.9334743427897914
1649635200,2022-04-11 00:00:00,CTC/BTC,0.00002661,0.00002661,0.00002102,0.0000248,243163.58050008,5.9389395618459824
1649548800,2022-04-10 00:00:00,CTC/BTC,0.00002647,0.0000268,0.00002591,0.00002655,30340.56756311,0.8038677907718906
1649462400,2022-04-09 00:00:00,CTC/BTC,0.00002691,0.00002717,0.00002645,0.00002645,45396.17221767,1.2204457912429094
1649376000,2022-04-08 00:00:00,CTC/BTC,0.0000263,0.00002729,0.00002622,0.00002689,98969.8006,2.660308888768
1649289600,2022-04-07 00:00:00,CTC/BTC,0.00002728,0.00002758,0.00002489,0.00002629,144260.7761,3.794436452827
1649203200,2022-04-06 00:00:00,CTC/BTC,0.00002708,0.00002782,0.00002592,0.0000273,158751.19048008,4.2401990285107456
1649116800,2022-04-05 00:00:00,CTC/BTC,0.00002655,0.00002711,0.0000262,0.00002711,176905.7744,4.714772370481
1649030400,2022-04-04 00:00:00,CTC/BTC,0.00002845,0.00002868,0.00002612,0.00002649,178848.8718,4.919574744966
1648944000,2022-04-03 00:00:00,CTC/BTC,0.00002796,0.00002862,0.00002759,0.00002836,212706.2201,5.98381609501
1648857600,2022-04-02 00:00:00,CTC/BTC,0.0000275,0.00002896,0.00002716,0.00002796,205573.9614,5.688824626311
1648771200,2022-04-01 00:00:00,CTC/BTC,0.00002716,0.00002775,0.00002662,0.00002747,97815.6808,2.653769939113
1648684800,2022-03-31 00:00:00,CTC/BTC,0.00002669,0.00002724,0.00002629,0.00002719,7212.24971301,0.1922108801729844
1648598400,2022-03-30 00:00:00,CTC/BTC,0.00002699,0.00002727,0.00002656,0.00002671,1564.5483,0.04211932507
1648512000,2022-03-29 00:00:00,CTC/BTC,0.00002751,0.00002848,0.0000262,0.0000271,2265.55013932,0.0623551599828004
1648425600,2022-03-28 00:00:00,CTC/BTC,0.00002917,0.00002996,0.00002718,0.00002769,5257.02071624,0.151295623140798
1648339200,2022-03-27 00:00:00,CTC/BTC,0.00003274,0.00003274,0.00002879,0.00002911,8335.3401,0.254844374104
1648252800,2022-03-26 00:00:00,CTC/BTC,0.00003539,0.00003539,0.00003274,0.00003274,3606.03863753,0.1231254331966055
1648166400,2022-03-25 00:00:00,CTC/BTC,0.00004784,0.00005078,0.00003367,0.00003565,16734.6875706,0.6665315714864753
1648080000,2022-03-24 00:00:00,CTC/BTC,0.00004317,0.0000544,0.00004174,0.00004789,9479.27974014,0.476643326017664
1647993600,2022-03-23 00:00:00,CTC/BTC,0.00003672,0.00004669,0.0000338,0.00004309,6481.8185,0.266849970047
1647907200,2022-03-22 00:00:00,CTC/BTC,0.00003592,0.00003786,0.00003492,0.00003681,2212.3315,0.080047624947
1647820800,2022-03-21 00:00:00,CTC/BTC,0.00003273,0.00003735,0.00003273,0.00003589,957.3448,0.034372150948
1647734400,2022-03-20 00:00:00,CTC/BTC,0.00003158,0.00003424,0.00003158,0.00003269,787.7003,0.025877408393
1647648000,2022-03-19 00:00:00,CTC/BTC,0.00002935,0.00003212,0.00002922,0.00003149,522.4767,0.016138609099
1647561600,2022-03-18 00:00:00,CTC/BTC,0.0000287,0.00002933,0.00002827,0.00002933,8459.4805,0.24462046298
1647475200,2022-03-17 00:00:00,CTC/BTC,0.00002787,0.00002907,0.00002775,0.00002882,15017.6891,0.428410004672
1647388800,2022-03-16 00:00:00,CTC/BTC,0.00002854,0.00002899,0.0000274,0.00002784,34857.2189,0.984274252662
1647302400,2022-03-15 00:00:00,CTC/BTC,0.00002797,0.00002905,0.00002784,0.00002862,53936.9258,1.544577790676
1647216000,2022-03-14 00:00:00,CTC/BTC,0.00002941,0.00002943,0.00002773,0.00002787,93855.0362,2.694771101881
1647129600,2022-03-13 00:00:00,CTC/BTC,0.0000289,0.00002954,0.00002854,0.00002926,119534.73973865,3.4501140497438685
1647043200,2022-03-12 00:00:00,CTC/BTC,0.00002916,0.00002946,0.00002848,0.0000289,142384.76339538,4.0922810575626244
1646956800,2022-03-11 00:00:00,CTC/BTC,0.00002879,0.00002976,0.00002823,0.00002915,184795.5246,5.389277193619
1646870400,2022-03-10 00:00:00,CTC/BTC,0.00002747,0.00002903,0.00002729,0.00002892,196298.386,5.582253883482
1646784000,2022-03-09 00:00:00,CTC/BTC,0.00002853,0.00002878,0.00002709,0.00002753,165352.2896855,4.55726144749086
1646697600,2022-03-08 00:00:00,CTC/BTC,0.00002951,0.00002974,0.00002815,0.0000286,190784.24185981,5.5204360777619489
1646611200,2022-03-07 00:00:00,CTC/BTC,0.00002967,0.00003014,0.00002862,0.00002941,160774.6163,4.715743248968
1646524800,2022-03-06 00:00:00,CTC/BTC,0.0000295,0.00003036,0.000029,0.0000296,179315.2228,5.298376996731
1646438400,2022-03-05 00:00:00,CTC/BTC,0.00002869,0.00002953,0.00002825,0.00002939,167591.50807895,4.856539787801866
1646352000,2022-03-04 00:00:00,CTC/BTC,0.00002742,0.00002929,0.000027,0.00002874,188214.5419153,5.2007087720948027
1646265600,2022-03-03 00:00:00,CTC/BTC,0.00002823,0.00002865,0.00002712,0.00002741,180113.79568574,5.0374551742278446
1646179200,2022-03-02 00:00:00,CTC/BTC,0.00002916,0.00002956,0.00002777,0.00002821,196000.5895,5.61435665896
1646092800,2022-03-01 00:00:00,CTC/BTC,0.00002975,0.00003011,0.00002903,0.00002918,235023.1263301,6.938452539011843
1646006400,2022-02-28 00:00:00,CTC/BTC,0.00003056,0.0000309,0.00002839,0.00002973,210429.5777,6.33894639412
1645920000,2022-02-27 00:00:00,CTC/BTC,0.00003074,0.00003159,0.00003023,0.00003059,193404.9996,5.975276463927
1645833600,2022-02-26 00:00:00,CTC/BTC,0.00003099,0.00003136,0.00003031,0.00003078,248694.62968655,7.689539411894775
1645747200,2022-02-25 00:00:00,CTC/BTC,0.00003032,0.00003099,0.00002939,0.00003095,255203.129,7.715734508202
1645660800,2022-02-24 00:00:00,CTC/BTC,0.00003131,0.00003189,0.00002892,0.00003032,247845.5997456,7.515432095155912
1645574400,2022-02-23 00:00:00,CTC/BTC,0.00003092,0.00003162,0.00003027,0.00003128,208579.6053,6.448105340271
1645488000,2022-02-22 00:00:00,CTC/BTC,0.0000306,0.00003154,0.0000299,0.00003092,219628.8763,6.755553162759
1645401600,2022-02-21 00:00:00,CTC/BTC,0.00003112,0.00003267,0.00002987,0.00003057,250539.79953614,7.8802302917306484
1645315200,2022-02-20 00:00:00,CTC/BTC,0.00003153,0.00003187,0.00003031,0.00003115,263306.088,8.1240468703
1645228800,2022-02-19 00:00:00,CTC/BTC,0.0000317,0.00003278,0.00003124,0.00003152,278600.3267,8.850555549675
1645142400,2022-02-18 00:00:00,CTC/BTC,0.00003289,0.00003307,0.00003133,0.0000317,247067.8861,7.97584413107
1645056000,2022-02-17 00:00:00,CTC/BTC,0.00003419,0.00003618,0.00003255,0.00003297,301262.18758222,10.035834801894704
1644969600,2022-02-16 00:00:00,CTC/BTC,0.00003239,0.00003778,0.00003237,0.00003419,251043.60754097,8.5000548941377726
1644883200,2022-02-15 00:00:00,CTC/BTC,0.00003111,0.00003266,0.00003038,0.00003239,238466.32628461,7.501460530535825
1644796800,2022-02-14 00:00:00,CTC/BTC,0.00003142,0.00003147,0.0000295,0.00003112,253059.7282994,7.788084540569946
1644710400,2022-02-13 00:00:00,CTC/BTC,0.00003109,0.0000315,0.00003067,0.00003135,232765.53099127,7.2396604187909732
