https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume PNT,Volume BTC
1663459200,2022-09-18 00:00:00,PNT/BTC,0.00001265,0.00001265,0.00001262,0.00001262,29.1151,0.000367762334
1663455600,2022-09-17 23:00:00,PNT/BTC,0.000012592,0.000012592,0.000012592,0.000012592,0,0
1663452000,2022-09-17 22:00:00,PNT/BTC,0.000012592,0.000012592,0.000012592,0.000012592,2.3549,0.0000296529008
1663448400,2022-09-17 21:00:00,PNT/BTC,0.000012701,0.000012701,0.000012701,0.000012701,0,0
1663444800,2022-09-17 20:00:00,PNT/BTC,0.000012769,0.000012769,0.000012701,0.000012701,22.5845,0.0002882643301
1663441200,2022-09-17 19:00:00,PNT/BTC,0.000012731,0.000012731,0.000012545,0.000012721,144.7967,0.0018167950766
1663437600,2022-09-17 18:00:00,PNT/BTC,0.000012802,0.000012802,0.000012377,0.000012761,4534.5593,0.0578015530173
1663434000,2022-09-17 17:00:00,PNT/BTC,0.0000131,0.0000131,0.000012882,0.000012882,7033.4692,0.0907772255931
1663430400,2022-09-17 16:00:00,PNT/BTC,0.000013481,0.000013532,0.000013064,0.00001316,199.2642,0.0026520111463
1663426800,2022-09-17 15:00:00,PNT/BTC,0.000013424,0.000013531,0.000013102,0.00001314,2455.0046,0.0326444596303
1663423200,2022-09-17 14:00:00,PNT/BTC,0.00001321,0.0000139,0.000013064,0.00001329,3014.933,0.0407355347229
1663419600,2022-09-17 13:00:00,PNT/BTC,0.00001325,0.000015,0.00001324,0.00001327,18152.9288,0.2559875993898
1663416000,2022-09-17 12:00:00,PNT/BTC,0.000013137,0.000013459,0.00001298,0.00001317,706.0473,0.0093863598295
1663412400,2022-09-17 11:00:00,PNT/BTC,0.000012844,0.000012961,0.000012832,0.000012961,1217.5409,0.0156292003625
1663408800,2022-09-17 10:00:00,PNT/BTC,0.000012549,0.0000134,0.000012549,0.000012979,3803.5085,0.0494941476147
1663405200,2022-09-17 09:00:00,PNT/BTC,0.00001227,0.00001227,0.00001227,0.00001227,0,0
1663401600,2022-09-17 08:00:00,PNT/BTC,0.000011938,0.00001227,0.000011938,0.00001227,1154.1587,0.0141401074842
1663398000,2022-09-17 07:00:00,PNT/BTC,0.00001211,0.00001211,0.00001211,0.00001211,0,0
1663394400,2022-09-17 06:00:00,PNT/BTC,0.00001211,0.00001211,0.00001211,0.00001211,2.9284,0.000035462924
1663390800,2022-09-17 05:00:00,PNT/BTC,0.000012063,0.000012063,0.000012063,0.000012063,0,0
1663387200,2022-09-17 04:00:00,PNT/BTC,0.000012063,0.000012063,0.000012063,0.000012063,4.1307,0.0000498286341
1663383600,2022-09-17 03:00:00,PNT/BTC,0.000011901,0.000011901,0.000011901,0.000011901,0,0
1663380000,2022-09-17 02:00:00,PNT/BTC,0.000011901,0.000011901,0.000011901,0.000011901,0,0
1663376400,2022-09-17 01:00:00,PNT/BTC,0.000011901,0.000011901,0.000011901,0.000011901,0,0
1663372800,2022-09-17 00:00:00,PNT/BTC,0.000012033,0.000012033,0.000011901,0.000011901,21.8967,0.0002619972607
1663369200,2022-09-16 23:00:00,PNT/BTC,0.000012087,0.000012087,0.000012087,0.000012087,0,0
1663365600,2022-09-16 22:00:00,PNT/BTC,0.000012087,0.000012087,0.000012087,0.000012087,0,0
1663362000,2022-09-16 21:00:00,PNT/BTC,0.000012093,0.000012093,0.000012087,0.000012087,184.5762,0.002231526258
1663358400,2022-09-16 20:00:00,PNT/BTC,0.000012029,0.000012029,0.000012029,0.000012029,0,0
1663354800,2022-09-16 19:00:00,PNT/BTC,0.000012029,0.000012029,0.000012029,0.000012029,0,0
1663351200,2022-09-16 18:00:00,PNT/BTC,0.000011993,0.000012029,0.000011993,0.000012029,108.1675,0.0012981722063
1663347600,2022-09-16 17:00:00,PNT/BTC,0.000012095,0.000012129,0.000012095,0.000012129,259,0.0031407883121
1663344000,2022-09-16 16:00:00,PNT/BTC,0.000011964,0.000011973,0.000011843,0.000011859,455.9879,0.0054498873359
1663340400,2022-09-16 15:00:00,PNT/BTC,0.000011914,0.000011914,0.000011914,0.000011914,0,0
1663336800,2022-09-16 14:00:00,PNT/BTC,0.000011951,0.000011951,0.000011884,0.000011914,35.2669,0.0004201644638
1663333200,2022-09-16 13:00:00,PNT/BTC,0.00001195,0.00001197,0.00001186,0.00001197,267.5683,0.003202053396
1663329600,2022-09-16 12:00:00,PNT/BTC,0.000011884,0.000011884,0.000011884,0.000011884,0,0
1663326000,2022-09-16 11:00:00,PNT/BTC,0.000011884,0.000011884,0.000011884,0.000011884,0,0
1663322400,2022-09-16 10:00:00,PNT/BTC,0.000011856,0.000011884,0.000011814,0.000011884,54.3156,0.0006427663148
1663318800,2022-09-16 09:00:00,PNT/BTC,0.00001178,0.00001178,0.00001178,0.00001178,0,0
1663315200,2022-09-16 08:00:00,PNT/BTC,0.00001188,0.000012143,0.00001178,0.00001178,404.5878,0.0048013437957
1663311600,2022-09-16 07:00:00,PNT/BTC,0.000011926,0.000011926,0.000011854,0.000011909,1076.5573,0.0127688443078
1663308000,2022-09-16 06:00:00,PNT/BTC,0.000012223,0.000012223,0.000012223,0.000012223,0,0
1663304400,2022-09-16 05:00:00,PNT/BTC,0.000012223,0.000012223,0.000012223,0.000012223,0,0
1663300800,2022-09-16 04:00:00,PNT/BTC,0.000012214,0.000012223,0.000012214,0.000012223,13.1488,0.0001606529932
1663297200,2022-09-16 03:00:00,PNT/BTC,0.000012005,0.000012005,0.000012005,0.000012005,0,0
1663293600,2022-09-16 02:00:00,PNT/BTC,0.000012005,0.000012005,0.000012005,0.000012005,0,0
1663290000,2022-09-16 01:00:00,PNT/BTC,0.000012005,0.000012005,0.000012005,0.000012005,0,0
1663286400,2022-09-16 00:00:00,PNT/BTC,0.000012005,0.000012005,0.000012005,0.000012005,0,0
1663282800,2022-09-15 23:00:00,PNT/BTC,0.000012005,0.000012005,0.000012005,0.000012005,0,0
1663279200,2022-09-15 22:00:00,PNT/BTC,0.000012005,0.000012005,0.000012005,0.000012005,11.1812,0.000134230306
1663275600,2022-09-15 21:00:00,PNT/BTC,0.000012095,0.000012095,0.000012095,0.000012095,0,0
1663272000,2022-09-15 20:00:00,PNT/BTC,0.000012097,0.000012097,0.000012095,0.000012095,259.061,0.003133601856
1663268400,2022-09-15 19:00:00,PNT/BTC,0.000012077,0.000012077,0.000012077,0.000012077,0,0
1663264800,2022-09-15 18:00:00,PNT/BTC,0.000012077,0.000012077,0.000012077,0.000012077,6.2585,0.0000755839045
1663261200,2022-09-15 17:00:00,PNT/BTC,0.000012088,0.000012124,0.000012088,0.000012124,10.4786,0.0001269268185
1663257600,2022-09-15 16:00:00,PNT/BTC,0.00001205,0.000012597,0.00001205,0.000012597,120.7092,0.0015171667779
1663254000,2022-09-15 15:00:00,PNT/BTC,0.000011964,0.00001203,0.000011964,0.000011992,364.1421,0.0043771356332
1663250400,2022-09-15 14:00:00,PNT/BTC,0.000012332,0.000012332,0.000011973,0.000011973,288.2549,0.0034543775996
1663246800,2022-09-15 13:00:00,PNT/BTC,0.00001219,0.00001219,0.00001219,0.00001219,29.8845,0.000364292055
1663243200,2022-09-15 12:00:00,PNT/BTC,0.00001219,0.000012215,0.00001218,0.00001218,394.3806,0.0048046831865
1663239600,2022-09-15 11:00:00,PNT/BTC,0.00001227,0.00001227,0.00001227,0.00001227,0,0
1663236000,2022-09-15 10:00:00,PNT/BTC,0.00001227,0.00001227,0.00001227,0.00001227,6.4693,0.000079378311
1663232400,2022-09-15 09:00:00,PNT/BTC,0.000012312,0.000012312,0.000012312,0.000012312,0,0
1663228800,2022-09-15 08:00:00,PNT/BTC,0.000012312,0.000012312,0.000012312,0.000012312,2.4146,0.0000297285552
1663225200,2022-09-15 07:00:00,PNT/BTC,0.000012332,0.000012332,0.000012332,0.000012332,30.9597,0.0003817950204
1663221600,2022-09-15 06:00:00,PNT/BTC,0.000012359,0.000012365,0.000012193,0.000012312,651.3516,0.0080212955179
1663218000,2022-09-15 05:00:00,PNT/BTC,0.000012372,0.000012671,0.000012372,0.000012613,408.571,0.005163757242
1663214400,2022-09-15 04:00:00,PNT/BTC,0.000012143,0.00001234,0.000012143,0.000012332,603.9961,0.0074272935795
1663210800,2022-09-15 03:00:00,PNT/BTC,0.000012149,0.000012169,0.000012054,0.000012054,442.3801,0.0053361841171
1663207200,2022-09-15 02:00:00,PNT/BTC,0.000012166,0.00001218,0.000012166,0.000012169,113.8092,0.0013849402758
1663203600,2022-09-15 01:00:00,PNT/BTC,0.000012208,0.000012208,0.00001215,0.00001215,175.8369,0.0021461413622
1663200000,2022-09-15 00:00:00,PNT/BTC,0.000012053,0.000012159,0.000012053,0.000012154,574.5543,0.0069815580525
1663196400,2022-09-14 23:00:00,PNT/BTC,0.000012083,0.000012083,0.000012083,0.000012083,150.0329,0.0018128475307
1663192800,2022-09-14 22:00:00,PNT/BTC,0.000012074,0.000012074,0.000012073,0.000012073,683.3706,0.0082507315151
1663189200,2022-09-14 21:00:00,PNT/BTC,0.00001246,0.000012687,0.000012188,0.000012188,3863.542,0.0479319146766
1663185600,2022-09-14 20:00:00,PNT/BTC,0.000012445,0.000012458,0.000012382,0.000012382,1272.1138,0.0158433013137
1663182000,2022-09-14 19:00:00,PNT/BTC,0.000012184,0.000012184,0.000012184,0.000012184,0,0
1663178400,2022-09-14 18:00:00,PNT/BTC,0.000012005,0.000012184,0.000012005,0.000012184,50.7585,0.0006177870505
1663174800,2022-09-14 17:00:00,PNT/BTC,0.000012017,0.000012017,0.000011994,0.000011994,124.1063,0.0014904347596
1663171200,2022-09-14 16:00:00,PNT/BTC,0.000012107,0.000012251,0.000012107,0.000012251,351.6486,0.0042909928626
1663167600,2022-09-14 15:00:00,PNT/BTC,0.000011968,0.000011968,0.000011968,0.000011968,0,0
1663164000,2022-09-14 14:00:00,PNT/BTC,0.000011968,0.000011968,0.000011968,0.000011968,0,0
1663160400,2022-09-14 13:00:00,PNT/BTC,0.000011968,0.000011968,0.000011968,0.000011968,572,0.006845696
1663156800,2022-09-14 12:00:00,PNT/BTC,0.000012379,0.000012379,0.00001194,0.00001194,7.5614,0.000091845956
1663153200,2022-09-14 11:00:00,PNT/BTC,0.00001198,0.000012,0.000011972,0.000011972,164.7405,0.0019729910536
1663149600,2022-09-14 10:00:00,PNT/BTC,0.000011979,0.000011979,0.000011964,0.000011964,482.4183,0.0057762271082
1663146000,2022-09-14 09:00:00,PNT/BTC,0.000012511,0.000012511,0.000012145,0.000012155,86.0744,0.0010647059676
1663142400,2022-09-14 08:00:00,PNT/BTC,0.00001203,0.000012379,0.00001203,0.000012169,384.1559,0.0047033719246
1663138800,2022-09-14 07:00:00,PNT/BTC,0.000012023,0.000012065,0.000012023,0.000012065,60.0814,0.0007238775059
1663135200,2022-09-14 06:00:00,PNT/BTC,0.000011959,0.000011959,0.000011959,0.000011959,30.5,0.0003647495
1663131600,2022-09-14 05:00:00,PNT/BTC,0.000012038,0.000012038,0.000012038,0.000012038,0,0
1663128000,2022-09-14 04:00:00,PNT/BTC,0.000012038,0.000012038,0.000012038,0.000012038,60.4105,0.000727221599
1663124400,2022-09-14 03:00:00,PNT/BTC,0.00001174,0.00001174,0.00001174,0.00001174,0,0
1663120800,2022-09-14 02:00:00,PNT/BTC,0.000011724,0.00001174,0.000011724,0.00001174,27.1996,0.0003191057072
