https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SWINGBY,Volume USDT
1656115200,2022-06-25 00:00:00,SWINGBY/USDT,0.00227,0.00256,0.00221,0.00228,13613798.74351071,32016.9518760771924
1656028800,2022-06-24 00:00:00,SWINGBY/USDT,0.00228,0.00234,0.00214,0.00227,7871028.72274775,17489.9331678473467
1655942400,2022-06-23 00:00:00,SWINGBY/USDT,0.00221,0.00228,0.00215,0.00227,6366994.67747056,14142.398198427788
1655856000,2022-06-22 00:00:00,SWINGBY/USDT,0.00234,0.00245,0.00218,0.0022,13228472.49881232,30458.2981233831047
1655769600,2022-06-21 00:00:00,SWINGBY/USDT,0.00231,0.00257,0.00228,0.0023,17000117.63965385,40256.5510553984559
1655683200,2022-06-20 00:00:00,SWINGBY/USDT,0.0023,0.00242,0.0023,0.00231,7647176.59311028,17878.6847528966711
1655596800,2022-06-19 00:00:00,SWINGBY/USDT,0.00213,0.0024,0.002,0.0023,27783940.96242332,62494.4363530931851
1655510400,2022-06-18 00:00:00,SWINGBY/USDT,0.00235,0.00244,0.0018,0.00212,57945884.29455048,120065.3561375020965
1655424000,2022-06-17 00:00:00,SWINGBY/USDT,0.00236,0.00253,0.00227,0.00235,6069720.37440187,14611.3914609303351
1655337600,2022-06-16 00:00:00,SWINGBY/USDT,0.00259,0.0028,0.00232,0.00239,23976928.1863313,60177.9717092460386
1655251200,2022-06-15 00:00:00,SWINGBY/USDT,0.00284,0.00302,0.00203,0.00254,37716122.13299937,92125.3411082898714
1655164800,2022-06-14 00:00:00,SWINGBY/USDT,0.00261,0.00317,0.00231,0.00279,26134550.46827925,73451.6908912564115
1655078400,2022-06-13 00:00:00,SWINGBY/USDT,0.00328,0.0033,0.00241,0.0026,19336371.77734895,53201.2057606396853
1654992000,2022-06-12 00:00:00,SWINGBY/USDT,0.00355,0.0036,0.00327,0.00334,5127496.33169893,17415.5254490406501
1654905600,2022-06-11 00:00:00,SWINGBY/USDT,0.00363,0.0037,0.00339,0.00356,2166001.96521725,7773.1943866945446
1654819200,2022-06-10 00:00:00,SWINGBY/USDT,0.00408,0.00408,0.00357,0.00368,5877683.26202578,22205.7443023672287
1654732800,2022-06-09 00:00:00,SWINGBY/USDT,0.00351,0.0058,0.0035,0.00403,59922540.99359571,260156.5986564824184
1654646400,2022-06-08 00:00:00,SWINGBY/USDT,0.00376,0.00388,0.00331,0.00351,9057711.84118949,31636.1661875732929
1654560000,2022-06-07 00:00:00,SWINGBY/USDT,0.0039,0.00405,0.00353,0.00376,14843409.56567041,56074.5344548815105
1654473600,2022-06-06 00:00:00,SWINGBY/USDT,0.00378,0.008,0.00378,0.00392,131264603.5003236,727121.7050452141205
1654387200,2022-06-05 00:00:00,SWINGBY/USDT,0.00336,0.00447,0.00321,0.00376,22727741.77683911,84407.0604825476105
1654300800,2022-06-04 00:00:00,SWINGBY/USDT,0.00315,0.00367,0.00315,0.00342,10842598.49326242,36656.2148746124433
1654214400,2022-06-03 00:00:00,SWINGBY/USDT,0.00333,0.00449,0.0031,0.0032,23071428.42572559,84273.0677664439089
1654128000,2022-06-02 00:00:00,SWINGBY/USDT,0.00318,0.00334,0.00308,0.00333,4047216.50383583,12910.383375513239
1654041600,2022-06-01 00:00:00,SWINGBY/USDT,0.00386,0.00394,0.00305,0.00325,14198499.38058895,48914.2916634256662
1653955200,2022-05-31 00:00:00,SWINGBY/USDT,0.00356,0.0048,0.00345,0.00389,20723780.23557035,81166.2425217911231
1653868800,2022-05-30 00:00:00,SWINGBY/USDT,0.00327,0.00394,0.00323,0.00358,10547016.86424404,37618.0466003371998
1653782400,2022-05-29 00:00:00,SWINGBY/USDT,0.00322,0.00375,0.00313,0.00327,14436582.29335891,48928.4827204683862
1653696000,2022-05-28 00:00:00,SWINGBY/USDT,0.00324,0.00333,0.00317,0.00322,2496139.36154285,8040.6876042158068
1653609600,2022-05-27 00:00:00,SWINGBY/USDT,0.00352,0.00352,0.0032,0.00329,4567442.70624318,15089.8108554842624
1653523200,2022-05-26 00:00:00,SWINGBY/USDT,0.00387,0.00387,0.00334,0.00352,6186885.84385467,21895.642102160315
1653436800,2022-05-25 00:00:00,SWINGBY/USDT,0.00372,0.00423,0.00363,0.00387,5134971.29679303,20002.9646944655136
1653350400,2022-05-24 00:00:00,SWINGBY/USDT,0.00376,0.0039,0.00367,0.00374,2884846.07730227,10905.2801507323959
1653264000,2022-05-23 00:00:00,SWINGBY/USDT,0.00386,0.00434,0.0037,0.00376,6833286.07015633,26895.1649662677444
1653177600,2022-05-22 00:00:00,SWINGBY/USDT,0.00412,0.00452,0.0036,0.00382,17698744.53205985,71779.7123142944278
1653091200,2022-05-21 00:00:00,SWINGBY/USDT,0.00364,0.00505,0.00351,0.00413,28546478.62214205,119411.941417595969
1653004800,2022-05-20 00:00:00,SWINGBY/USDT,0.00367,0.00399,0.00351,0.00364,4625586.92881602,17192.6208912830892
1652918400,2022-05-19 00:00:00,SWINGBY/USDT,0.00344,0.00415,0.00341,0.00368,7114668.65360533,27351.858480317857
1652832000,2022-05-18 00:00:00,SWINGBY/USDT,0.00393,0.00401,0.00332,0.00345,4901933.06271733,17553.7445479998811
1652745600,2022-05-17 00:00:00,SWINGBY/USDT,0.00404,0.00439,0.00389,0.00391,6091943.61913891,24628.7159998893677
1652659200,2022-05-16 00:00:00,SWINGBY/USDT,0.00383,0.00535,0.00355,0.00407,21141125.82481529,85851.5314732712227
1652572800,2022-05-15 00:00:00,SWINGBY/USDT,0.0036,0.00385,0.00333,0.00383,4089344.45115279,14772.328911802534
1652486400,2022-05-14 00:00:00,SWINGBY/USDT,0.00321,0.00381,0.003,0.00358,5541681.86373648,17871.6701523453264
1652400000,2022-05-13 00:00:00,SWINGBY/USDT,0.00282,0.0043,0.00277,0.00324,11598076.98838139,40030.1403378384913
1652313600,2022-05-12 00:00:00,SWINGBY/USDT,0.00478,0.00493,0.00204,0.00284,16525207.77518964,50713.045699428409
1652227200,2022-05-11 00:00:00,SWINGBY/USDT,0.00642,0.00652,0.00457,0.00479,7515613.29249998,41315.0648326543283
1652140800,2022-05-10 00:00:00,SWINGBY/USDT,0.00702,0.00748,0.00637,0.00642,5602751.78863117,38892.1944995697155
1652054400,2022-05-09 00:00:00,SWINGBY/USDT,0.00819,0.00819,0.00663,0.00702,4222461.80336742,30570.1837207249365
1651968000,2022-05-08 00:00:00,SWINGBY/USDT,0.00827,0.00931,0.00777,0.00818,7050099.83608296,59082.2939626333197
1651881600,2022-05-07 00:00:00,SWINGBY/USDT,0.0084,0.00865,0.00816,0.00827,2247265.72061605,18917.7711995320715
1651795200,2022-05-06 00:00:00,SWINGBY/USDT,0.00885,0.0089,0.00822,0.0084,1627031.16992353,13896.0759905277383
1651708800,2022-05-05 00:00:00,SWINGBY/USDT,0.00938,0.00964,0.00873,0.00885,3071158.52436927,28209.0946909156904
1651622400,2022-05-04 00:00:00,SWINGBY/USDT,0.00905,0.01448,0.0089,0.00932,19269975.48834103,203106.9282502745352
1651536000,2022-05-03 00:00:00,SWINGBY/USDT,0.00951,0.00965,0.00892,0.00905,3173690.00032617,29095.8458775057413
1651449600,2022-05-02 00:00:00,SWINGBY/USDT,0.00968,0.00992,0.00931,0.00951,663629.15083113,6345.2856110722579
1651363200,2022-05-01 00:00:00,SWINGBY/USDT,0.00968,0.00989,0.00931,0.00969,1752415.11935685,16797.2720129472682
1651276800,2022-04-30 00:00:00,SWINGBY/USDT,0.00993,0.01016,0.00957,0.00968,823099.90248901,8128.8880220856225
1651190400,2022-04-29 00:00:00,SWINGBY/USDT,0.01196,0.01251,0.00988,0.00998,15781474.2032243,177079.5676214156502
1651104000,2022-04-28 00:00:00,SWINGBY/USDT,0.0093,0.0129,0.0093,0.01196,25552717.40885715,288455.4121399869041
1651017600,2022-04-27 00:00:00,SWINGBY/USDT,0.00847,0.0097,0.00834,0.00936,6751233.37123033,62118.1321783538235
1650931200,2022-04-26 00:00:00,SWINGBY/USDT,0.00919,0.00932,0.00835,0.00847,4589593.95497477,40849.3413674737598
1650844800,2022-04-25 00:00:00,SWINGBY/USDT,0.00984,0.012,0.00892,0.00919,13972772.55636333,137408.8036445942052
1650758400,2022-04-24 00:00:00,SWINGBY/USDT,0.00912,0.01015,0.00881,0.00983,5607521.11618928,52375.7996310063033
1650672000,2022-04-23 00:00:00,SWINGBY/USDT,0.00916,0.00928,0.0087,0.00913,3063966.04129258,27894.7486426559522
1650585600,2022-04-22 00:00:00,SWINGBY/USDT,0.00895,0.00942,0.00893,0.00921,4197892.72805424,38626.5966268810876
1650499200,2022-04-21 00:00:00,SWINGBY/USDT,0.00996,0.01023,0.00881,0.00895,10225342.53656605,98040.7971437032102
1650412800,2022-04-20 00:00:00,SWINGBY/USDT,0.0109,0.01102,0.0098,0.00996,3781203.55505249,39218.2508618343631
1650326400,2022-04-19 00:00:00,SWINGBY/USDT,0.01054,0.01107,0.01007,0.01084,3734877.57739543,39174.7230751268195
1650240000,2022-04-18 00:00:00,SWINGBY/USDT,0.01088,0.0111,0.01008,0.01054,3038290.33926679,31934.6218276219452
1650153600,2022-04-17 00:00:00,SWINGBY/USDT,0.012,0.0123,0.00949,0.01088,11973479.04764328,129985.9070217771883
1650067200,2022-04-16 00:00:00,SWINGBY/USDT,0.01236,0.01367,0.01193,0.01202,2763173.51411316,35104.586193793174
1649980800,2022-04-15 00:00:00,SWINGBY/USDT,0.01198,0.0143,0.0113,0.01244,7873227.07472358,102563.2418144396874
1649894400,2022-04-14 00:00:00,SWINGBY/USDT,0.01325,0.01357,0.01145,0.01198,7796995.35549122,97751.3274725353902
1649808000,2022-04-13 00:00:00,SWINGBY/USDT,0.00976,0.01429,0.0095,0.01332,29023791.73859016,366077.9398348775721
1649721600,2022-04-12 00:00:00,SWINGBY/USDT,0.00945,0.01062,0.00938,0.00982,1924342.61835469,19358.8282034603509
1649635200,2022-04-11 00:00:00,SWINGBY/USDT,0.01101,0.01111,0.0094,0.00946,3499999.43966927,34456.3660540618438
1649548800,2022-04-10 00:00:00,SWINGBY/USDT,0.01068,0.0117,0.01059,0.01107,2802123.44789316,31290.3104057834787
1649462400,2022-04-09 00:00:00,SWINGBY/USDT,0.01037,0.01088,0.01014,0.01075,1181919.54328976,12522.8521716652604
1649376000,2022-04-08 00:00:00,SWINGBY/USDT,0.01111,0.01141,0.01019,0.01038,3620345.73215176,38900.5190244058874
1649289600,2022-04-07 00:00:00,SWINGBY/USDT,0.0118,0.01191,0.0107,0.01111,3305522.86366193,37487.6026673412115
1649203200,2022-04-06 00:00:00,SWINGBY/USDT,0.01421,0.01449,0.01114,0.01172,6453216.01924702,82057.0351890689776
1649116800,2022-04-05 00:00:00,SWINGBY/USDT,0.01381,0.01473,0.01326,0.01427,4781859.73665778,66699.0512276887064
1649030400,2022-04-04 00:00:00,SWINGBY/USDT,0.0144,0.01468,0.01349,0.01381,2744625.1961172,38677.3811258263351
1648944000,2022-04-03 00:00:00,SWINGBY/USDT,0.01441,0.0164,0.01387,0.01442,5931140.59937972,88709.7350957255824
1648857600,2022-04-02 00:00:00,SWINGBY/USDT,0.01551,0.01597,0.01388,0.01431,5483481.77880249,82380.4739945988509
1648771200,2022-04-01 00:00:00,SWINGBY/USDT,0.0164,0.018,0.01527,0.01554,9276868.65501894,151699.7045841318125
1648684800,2022-03-31 00:00:00,SWINGBY/USDT,0.0151,0.01708,0.0149,0.0164,8067592.78689805,129574.7644108207792
1648598400,2022-03-30 00:00:00,SWINGBY/USDT,0.01553,0.01604,0.01442,0.0151,9046813.21098161,136485.2415118708244
1648512000,2022-03-29 00:00:00,SWINGBY/USDT,0.01756,0.01776,0.0152,0.01553,6527769.04723369,108461.6465648215988
1648425600,2022-03-28 00:00:00,SWINGBY/USDT,0.0169,0.01947,0.0169,0.01758,11359598.42900836,206973.2788585896683
1648339200,2022-03-27 00:00:00,SWINGBY/USDT,0.01863,0.019,0.01588,0.01689,14872382.75912864,250764.6118342527503
1648252800,2022-03-26 00:00:00,SWINGBY/USDT,0.01712,0.02252,0.01688,0.01879,44674138.36404055,876535.4058410125557
1648166400,2022-03-25 00:00:00,SWINGBY/USDT,0.01229,0.023,0.0118,0.01712,122349087.51160003,2279873.108315675518
1648080000,2022-03-24 00:00:00,SWINGBY/USDT,0.01002,0.014,0.01002,0.01229,40331872.81037351,488485.5640242763636
1647993600,2022-03-23 00:00:00,SWINGBY/USDT,0.01076,0.01082,0.00881,0.01001,18547424.82565287,175891.4729013738418
1647907200,2022-03-22 00:00:00,SWINGBY/USDT,0.0108,0.01135,0.00951,0.01076,18197726.06921002,186120.9081222302844
1647820800,2022-03-21 00:00:00,SWINGBY/USDT,0.00871,0.012,0.0083,0.01075,36203303.87251598,365407.7897655574459
1647734400,2022-03-20 00:00:00,SWINGBY/USDT,0.00904,0.00925,0.00828,0.0087,5680068.84514072,49694.945739768954
1647648000,2022-03-19 00:00:00,SWINGBY/USDT,0.00843,0.0094,0.00843,0.00909,6222938.44945754,55570.9676656874133
1647561600,2022-03-18 00:00:00,SWINGBY/USDT,0.00865,0.00873,0.00805,0.00843,4227360.24120134,35138.0354943054593
1647475200,2022-03-17 00:00:00,SWINGBY/USDT,0.00912,0.00914,0.0081,0.00868,7194888.18511323,60679.6905555230797
1647388800,2022-03-16 00:00:00,SWINGBY/USDT,0.00964,0.0101,0.0086,0.00912,3766342.19744454,34749.5160228052649
1647302400,2022-03-15 00:00:00,SWINGBY/USDT,0.00959,0.01024,0.00925,0.0096,2654367.9094283,25736.8652809582547
1647216000,2022-03-14 00:00:00,SWINGBY/USDT,0.01036,0.01043,0.00931,0.0096,5454562.58524957,53705.9313454078605
1647129600,2022-03-13 00:00:00,SWINGBY/USDT,0.01023,0.01243,0.00994,0.01043,16514652.20279566,181979.2235549238902
1647043200,2022-03-12 00:00:00,SWINGBY/USDT,0.00928,0.015,0.00909,0.01024,28473065.76572905,322788.1616656666248
1646956800,2022-03-11 00:00:00,SWINGBY/USDT,0.00892,0.00999,0.00872,0.00928,2278256.51058816,21234.5287159836478
1646870400,2022-03-10 00:00:00,SWINGBY/USDT,0.00904,0.01055,0.00851,0.00898,5680482.36143969,52507.157813808415
1646784000,2022-03-09 00:00:00,SWINGBY/USDT,0.00933,0.00971,0.00881,0.00904,2635692.01030117,24553.5516137427536
1646697600,2022-03-08 00:00:00,SWINGBY/USDT,0.01023,0.01047,0.00903,0.00931,3295001.57977226,32090.861998713374
1646611200,2022-03-07 00:00:00,SWINGBY/USDT,0.009,0.0118,0.0087,0.0103,36160710.99936574,383580.9097236949809
1646524800,2022-03-06 00:00:00,SWINGBY/USDT,0.0095,0.0095,0.00851,0.00901,1388441.03254304,12359.6376912449235
1646438400,2022-03-05 00:00:00,SWINGBY/USDT,0.00899,0.00958,0.0087,0.00946,778296.1166145,7052.7653971486699
1646352000,2022-03-04 00:00:00,SWINGBY/USDT,0.01,0.01,0.00871,0.00899,1252393.9634936,11711.0653100328099
1646265600,2022-03-03 00:00:00,SWINGBY/USDT,0.0105,0.0109,0.0096,0.0101,2547798.68099963,26235.619672339791
1646179200,2022-03-02 00:00:00,SWINGBY/USDT,0.0103,0.0115,0.0099,0.0106,8932729.37477583,93843.03366979322
1646092800,2022-03-01 00:00:00,SWINGBY/USDT,0.0112,0.0115,0.0094,0.0104,7626875.52481893,78437.335880770267
1646006400,2022-02-28 00:00:00,SWINGBY/USDT,0.0107,0.0115,0.01,0.0113,4017454.61797245,42584.326376370532
1645920000,2022-02-27 00:00:00,SWINGBY/USDT,0.0116,0.0118,0.0105,0.0107,1789909.7883135,20064.533587135391
1645833600,2022-02-26 00:00:00,SWINGBY/USDT,0.0121,0.0126,0.0113,0.0117,2508930.95292847,30081.345950249715
1645747200,2022-02-25 00:00:00,SWINGBY/USDT,0.0119,0.0126,0.0113,0.0121,2692838.84670199,32243.264343942511
1645660800,2022-02-24 00:00:00,SWINGBY/USDT,0.0131,0.0135,0.0111,0.0119,2978732.29768125,36478.004857365807
1645574400,2022-02-23 00:00:00,SWINGBY/USDT,0.0131,0.014,0.013,0.0131,535190.50629356,7194.458120613754
1645488000,2022-02-22 00:00:00,SWINGBY/USDT,0.0133,0.0135,0.0127,0.0131,1004831.41900315,13139.502576767165
1645401600,2022-02-21 00:00:00,SWINGBY/USDT,0.0135,0.0194,0.013,0.0133,7222725.15629422,107026.245680787386
1645315200,2022-02-20 00:00:00,SWINGBY/USDT,0.0147,0.0148,0.0134,0.0135,992620.41805807,13985.168700743016
1645228800,2022-02-19 00:00:00,SWINGBY/USDT,0.0155,0.0157,0.0147,0.0148,1317943.18656064,19920.408334810549
1645142400,2022-02-18 00:00:00,SWINGBY/USDT,0.0162,0.0165,0.0153,0.0155,737554.19311107,11625.904621578518
1645056000,2022-02-17 00:00:00,SWINGBY/USDT,0.017,0.0172,0.0161,0.0162,1090376.87875014,18351.374783552027
