https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume RUB,tradecount
1656086400000,2022-06-24 16:00:00,BTC/RUB,1139586.00000000,1145728.00000000,1134000.00000000,1143706.00000000,0.59404000,676294.66616000,103
1656082800000,2022-06-24 15:00:00,BTC/RUB,1149613.00000000,1150666.00000000,1133606.00000000,1138313.00000000,1.07125000,1224113.86765000,110
1656079200000,2022-06-24 14:00:00,BTC/RUB,1155017.00000000,1159158.00000000,1142854.00000000,1148693.00000000,1.72980000,1991878.23213000,149
1656075600000,2022-06-24 13:00:00,BTC/RUB,1148732.00000000,1159981.00000000,1146976.00000000,1151891.00000000,1.98569000,2290778.59862000,140
1656072000000,2022-06-24 12:00:00,BTC/RUB,1145201.00000000,1158090.00000000,1143405.00000000,1149397.00000000,1.91494000,2205359.26840000,182
1656068400000,2022-06-24 11:00:00,BTC/RUB,1136166.00000000,1151162.00000000,1134603.00000000,1145977.00000000,2.06609000,2364609.88176000,138
1656064800000,2022-06-24 10:00:00,BTC/RUB,1134566.00000000,1138855.00000000,1130598.00000000,1134980.00000000,1.56632000,1777860.26400000,122
1656061200000,2022-06-24 09:00:00,BTC/RUB,1141693.00000000,1142633.00000000,1127500.00000000,1130384.00000000,2.46738000,2813451.15687000,107
1656057600000,2022-06-24 08:00:00,BTC/RUB,1134182.00000000,1143061.00000000,1133446.00000000,1141693.00000000,2.50035000,2840574.44989000,124
1656054000000,2022-06-24 07:00:00,BTC/RUB,1130499.00000000,1136897.00000000,1126311.00000000,1134297.00000000,2.27061000,2566968.41805000,173
1656050400000,2022-06-24 06:00:00,BTC/RUB,1137240.00000000,1142098.00000000,1123952.00000000,1128454.00000000,0.91780000,1039345.60938000,133
1656046800000,2022-06-24 05:00:00,BTC/RUB,1141918.00000000,1150000.00000000,1137240.00000000,1137241.00000000,2.74340000,3135158.40721000,221
1656043200000,2022-06-24 04:00:00,BTC/RUB,1145302.00000000,1150112.00000000,1140001.00000000,1141445.00000000,0.60847000,696746.71820000,128
1656039600000,2022-06-24 03:00:00,BTC/RUB,1155314.00000000,1159063.00000000,1142615.00000000,1145321.00000000,0.50532000,582974.61839000,92
1656036000000,2022-06-24 02:00:00,BTC/RUB,1153510.00000000,1168888.00000000,1151990.00000000,1154245.00000000,3.99937000,4648900.42116000,198
1656032400000,2022-06-24 01:00:00,BTC/RUB,1149691.00000000,1161695.00000000,1149524.00000000,1153510.00000000,0.30053000,347609.00075000,72
1656028800000,2022-06-24 00:00:00,BTC/RUB,1154131.00000000,1160804.00000000,1150000.00000000,1151508.00000000,0.29110000,335694.04534000,86
1656025200000,2022-06-23 23:00:00,BTC/RUB,1149673.00000000,1160993.00000000,1149673.00000000,1154430.00000000,0.49031000,567325.94463000,64
1656021600000,2022-06-23 22:00:00,BTC/RUB,1131375.00000000,1163590.00000000,1128425.00000000,1150000.00000000,1.43585000,1648383.75998000,140
1656018000000,2022-06-23 21:00:00,BTC/RUB,1140685.00000000,1141787.00000000,1129162.00000000,1129162.00000000,1.64108000,1860868.86711000,115
1656014400000,2022-06-23 20:00:00,BTC/RUB,1145205.00000000,1156508.00000000,1137527.00000000,1139064.00000000,1.08488000,1243371.07837000,158
1656010800000,2022-06-23 19:00:00,BTC/RUB,1117872.00000000,1146421.00000000,1114333.00000000,1144067.00000000,1.41330000,1600005.68003000,187
1656007200000,2022-06-23 18:00:00,BTC/RUB,1113559.00000000,1119562.00000000,1111116.00000000,1117843.00000000,0.83053000,926766.53218000,84
1656003600000,2022-06-23 17:00:00,BTC/RUB,1110000.00000000,1115985.00000000,1107070.00000000,1112852.00000000,0.59051000,656789.84750000,76
1656000000000,2022-06-23 16:00:00,BTC/RUB,1111244.00000000,1115021.00000000,1102043.00000000,1112263.00000000,1.52045000,1687195.78769000,117
1655996400000,2022-06-23 15:00:00,BTC/RUB,1121254.00000000,1122095.00000000,1109216.00000000,1110759.00000000,2.84933000,3176206.69027000,140
1655992800000,2022-06-23 14:00:00,BTC/RUB,1110496.00000000,1122487.00000000,1105011.00000000,1121254.00000000,5.21846000,5792737.33137000,240
1655989200000,2022-06-23 13:00:00,BTC/RUB,1117355.00000000,1123414.00000000,1108001.00000000,1110578.00000000,4.95008000,5524518.70741000,232
1655985600000,2022-06-23 12:00:00,BTC/RUB,1117923.00000000,1128001.00000000,1112361.00000000,1115590.00000000,5.18636000,5808396.69604000,252
1655982000000,2022-06-23 11:00:00,BTC/RUB,1116128.00000000,1121373.00000000,1114541.00000000,1115435.00000000,1.38140000,1544458.87574000,111
1655978400000,2022-06-23 10:00:00,BTC/RUB,1121164.00000000,1124000.00000000,1115849.00000000,1118590.00000000,0.73023000,818037.11512000,114
1655974800000,2022-06-23 09:00:00,BTC/RUB,1114802.00000000,1123138.00000000,1107075.00000000,1120876.00000000,1.88148000,2097222.79537000,129
1655971200000,2022-06-23 08:00:00,BTC/RUB,1118622.00000000,1130100.00000000,1106431.00000000,1112559.00000000,2.51173000,2802635.64231000,219
1655967600000,2022-06-23 07:00:00,BTC/RUB,1115819.00000000,1120969.00000000,1113856.00000000,1116942.00000000,0.75755000,845666.38903000,100
1655964000000,2022-06-23 06:00:00,BTC/RUB,1107128.00000000,1120603.00000000,1103845.00000000,1118407.00000000,0.99975000,1106601.87369000,99
1655960400000,2022-06-23 05:00:00,BTC/RUB,1104714.00000000,1111406.00000000,1102519.00000000,1106365.00000000,0.65886000,728743.83529000,76
1655956800000,2022-06-23 04:00:00,BTC/RUB,1112958.00000000,1114015.00000000,1093649.00000000,1103573.00000000,4.64498000,5119628.29522000,172
1655953200000,2022-06-23 03:00:00,BTC/RUB,1123415.00000000,1123415.00000000,1113469.00000000,1113469.00000000,1.42151000,1590342.28026000,68
1655949600000,2022-06-23 02:00:00,BTC/RUB,1126054.00000000,1131063.00000000,1124100.00000000,1125032.00000000,0.11609000,130802.34135000,51
1655946000000,2022-06-23 01:00:00,BTC/RUB,1132873.00000000,1140000.00000000,1123776.00000000,1126358.00000000,1.92386000,2177616.88277000,94
1655942400000,2022-06-23 00:00:00,BTC/RUB,1098780.00000000,1136359.00000000,1093340.00000000,1132629.00000000,2.87922000,3221431.13098000,153
1655938800000,2022-06-22 23:00:00,BTC/RUB,1105572.00000000,1106483.00000000,1096292.00000000,1098229.00000000,1.45959000,1607213.37354000,68
1655935200000,2022-06-22 22:00:00,BTC/RUB,1099724.00000000,1106499.00000000,1097493.00000000,1105622.00000000,1.06135000,1167559.45166000,61
1655931600000,2022-06-22 21:00:00,BTC/RUB,1087638.00000000,1101404.00000000,1087638.00000000,1098221.00000000,2.19045000,2399416.81657000,101
1655928000000,2022-06-22 20:00:00,BTC/RUB,1100995.00000000,1110000.00000000,1085000.00000000,1087241.00000000,3.22582000,3522148.53571000,152
1655924400000,2022-06-22 19:00:00,BTC/RUB,1110560.00000000,1110817.00000000,1091535.00000000,1101457.00000000,2.93347000,3237951.00864000,124
1655920800000,2022-06-22 18:00:00,BTC/RUB,1110091.00000000,1119868.00000000,1109681.00000000,1110004.00000000,11.90546000,13306173.07547000,262
1655917200000,2022-06-22 17:00:00,BTC/RUB,1107641.00000000,1117773.00000000,1102813.00000000,1111485.00000000,4.34578000,4823735.88919000,258
1655913600000,2022-06-22 16:00:00,BTC/RUB,1091899.00000000,1108000.00000000,1079199.00000000,1106121.00000000,4.05757000,4447884.67631000,219
1655910000000,2022-06-22 15:00:00,BTC/RUB,1115747.00000000,1118346.00000000,1087361.00000000,1089413.00000000,3.12902000,3477998.23889000,162
1655906400000,2022-06-22 14:00:00,BTC/RUB,1125000.00000000,1133018.00000000,1115208.00000000,1120026.00000000,4.31941000,4856974.15395000,198
1655902800000,2022-06-22 13:00:00,BTC/RUB,1102279.00000000,1125000.00000000,1098317.00000000,1123039.00000000,4.63793000,5153369.07023000,213
1655899200000,2022-06-22 12:00:00,BTC/RUB,1115001.00000000,1117140.00000000,1090426.00000000,1102804.00000000,2.67241000,2958397.12465000,181
1655895600000,2022-06-22 11:00:00,BTC/RUB,1114538.00000000,1122826.00000000,1109208.00000000,1113699.00000000,1.88078000,2097305.40591000,153
1655892000000,2022-06-22 10:00:00,BTC/RUB,1116027.00000000,1118027.00000000,1109379.00000000,1114100.00000000,1.13329000,1262997.66539000,102
1655888400000,2022-06-22 09:00:00,BTC/RUB,1089666.00000000,1115911.00000000,1089666.00000000,1114404.00000000,2.63751000,2910991.53079000,159
1655884800000,2022-06-22 08:00:00,BTC/RUB,1081262.00000000,1093895.00000000,1075994.00000000,1090751.00000000,1.84592000,2007830.42274000,138
1655881200000,2022-06-22 07:00:00,BTC/RUB,1093471.00000000,1095261.00000000,1075794.00000000,1081262.00000000,2.81754000,3058663.71717000,217
1655877600000,2022-06-22 06:00:00,BTC/RUB,1104565.00000000,1112003.00000000,1085000.00000000,1094444.00000000,2.09968000,2303008.64219000,159
1655874000000,2022-06-22 05:00:00,BTC/RUB,1111938.00000000,1119115.00000000,1108055.00000000,1108055.00000000,0.80857000,900889.81119000,74
1655870400000,2022-06-22 04:00:00,BTC/RUB,1104599.00000000,1112292.00000000,1101844.00000000,1112250.00000000,2.03572000,2255508.33868000,94
1655866800000,2022-06-22 03:00:00,BTC/RUB,1112538.00000000,1116053.00000000,1100783.00000000,1102656.00000000,0.31114000,344450.26903000,52
1655863200000,2022-06-22 02:00:00,BTC/RUB,1110287.00000000,1116259.00000000,1105298.00000000,1110141.00000000,0.60630000,673860.11257000,85
1655859600000,2022-06-22 01:00:00,BTC/RUB,1117584.00000000,1123457.00000000,1107957.00000000,1110287.00000000,0.56932000,634723.86697000,44
1655856000000,2022-06-22 00:00:00,BTC/RUB,1123443.00000000,1127125.00000000,1111097.00000000,1121587.00000000,0.45875000,514894.24170000,72
1655852400000,2022-06-21 23:00:00,BTC/RUB,1137635.00000000,1138503.00000000,1118504.00000000,1124597.00000000,1.83736000,2076872.98105000,125
1655848800000,2022-06-21 22:00:00,BTC/RUB,1143994.00000000,1143994.00000000,1128082.00000000,1135124.00000000,0.60830000,689836.36502000,57
1655845200000,2022-06-21 21:00:00,BTC/RUB,1132949.00000000,1145023.00000000,1127002.00000000,1142500.00000000,4.13527000,4697338.26906000,157
1655841600000,2022-06-21 20:00:00,BTC/RUB,1142337.00000000,1144133.00000000,1127354.00000000,1132949.00000000,2.14355000,2436002.52159000,137
1655838000000,2022-06-21 19:00:00,BTC/RUB,1152026.00000000,1158340.00000000,1136000.00000000,1136000.00000000,2.16843000,2485782.24851000,159
1655834400000,2022-06-21 18:00:00,BTC/RUB,1168225.00000000,1168226.00000000,1148310.00000000,1149711.00000000,4.31336000,4982400.27770000,204
1655830800000,2022-06-21 17:00:00,BTC/RUB,1163018.00000000,1178033.00000000,1161198.00000000,1165770.00000000,2.74678000,3216352.41119000,168
1655827200000,2022-06-21 16:00:00,BTC/RUB,1172898.00000000,1182190.00000000,1161016.00000000,1161291.00000000,3.05665000,3590325.56938000,184
1655823600000,2022-06-21 15:00:00,BTC/RUB,1203204.00000000,1203204.00000000,1170457.00000000,1172934.00000000,4.30716000,5111032.72620000,240
1655820000000,2022-06-21 14:00:00,BTC/RUB,1198935.00000000,1208483.00000000,1191958.00000000,1202042.00000000,2.98385000,3575023.12924000,234
1655816400000,2022-06-21 13:00:00,BTC/RUB,1171159.00000000,1203539.00000000,1166211.00000000,1200900.00000000,3.85282000,4556086.46932000,251
1655812800000,2022-06-21 12:00:00,BTC/RUB,1164740.00000000,1174583.00000000,1155530.00000000,1171159.00000000,1.56978000,1827017.16403000,149
1655809200000,2022-06-21 11:00:00,BTC/RUB,1180976.00000000,1185000.00000000,1158300.00000000,1161726.00000000,1.83574000,2147313.49816000,177
1655805600000,2022-06-21 10:00:00,BTC/RUB,1188131.00000000,1188131.00000000,1177428.00000000,1181269.00000000,1.97108000,2328420.48020000,140
1655802000000,2022-06-21 09:00:00,BTC/RUB,1199634.00000000,1203978.00000000,1183477.00000000,1186422.00000000,1.48426000,1770435.89244000,123
1655798400000,2022-06-21 08:00:00,BTC/RUB,1183179.00000000,1205000.00000000,1179576.00000000,1199634.00000000,3.57356000,4256257.21478000,228
1655794800000,2022-06-21 07:00:00,BTC/RUB,1187489.00000000,1194407.00000000,1166160.00000000,1181844.00000000,3.68239000,4342340.65556000,169
1655791200000,2022-06-21 06:00:00,BTC/RUB,1177140.00000000,1190802.00000000,1177140.00000000,1187720.00000000,2.04324000,2419404.44389000,148
1655787600000,2022-06-21 05:00:00,BTC/RUB,1161606.00000000,1182340.00000000,1155845.00000000,1174287.00000000,5.01090000,5865364.97402000,256
1655784000000,2022-06-21 04:00:00,BTC/RUB,1159032.00000000,1162561.00000000,1151114.00000000,1159957.00000000,1.88615000,2179795.89335000,111
1655780400000,2022-06-21 03:00:00,BTC/RUB,1147874.00000000,1160278.00000000,1143846.00000000,1160278.00000000,0.69126000,794202.48068000,75
1655776800000,2022-06-21 02:00:00,BTC/RUB,1171437.00000000,1171437.00000000,1145531.00000000,1147936.00000000,1.40141000,1619653.43052000,86
1655773200000,2022-06-21 01:00:00,BTC/RUB,1175108.00000000,1175108.00000000,1164240.00000000,1173541.00000000,0.18190000,212974.86837000,24
1655769600000,2022-06-21 00:00:00,BTC/RUB,1167666.00000000,1171657.00000000,1159348.00000000,1171657.00000000,0.66743000,779154.51974000,37
1655766000000,2022-06-20 23:00:00,BTC/RUB,1163557.00000000,1181007.00000000,1160000.00000000,1171657.00000000,0.91010000,1068229.06585000,67
1655762400000,2022-06-20 22:00:00,BTC/RUB,1158142.00000000,1169483.00000000,1153215.00000000,1164640.00000000,0.13988000,162018.46599000,29
1655758800000,2022-06-20 21:00:00,BTC/RUB,1165096.00000000,1172212.00000000,1159934.00000000,1160983.00000000,0.43824000,511186.43581000,57
1655755200000,2022-06-20 20:00:00,BTC/RUB,1144045.00000000,1166303.00000000,1138405.00000000,1166303.00000000,0.62332000,720090.85342000,74
1655751600000,2022-06-20 19:00:00,BTC/RUB,1140053.00000000,1148537.00000000,1132546.00000000,1144045.00000000,0.83472000,950131.11165000,81
1655748000000,2022-06-20 18:00:00,BTC/RUB,1138325.00000000,1145270.00000000,1129800.00000000,1142499.00000000,1.34010000,1524432.44898000,135
1655744400000,2022-06-20 17:00:00,BTC/RUB,1154361.00000000,1160592.00000000,1135015.00000000,1135015.00000000,1.94057000,2236757.74331000,167
1655740800000,2022-06-20 16:00:00,BTC/RUB,1182571.00000000,1182571.00000000,1147645.00000000,1153545.00000000,1.45698000,1695650.38155000,175
1655737200000,2022-06-20 15:00:00,BTC/RUB,1180201.00000000,1192145.00000000,1168403.00000000,1180929.00000000,1.77340000,2088920.83231000,176
1655733600000,2022-06-20 14:00:00,BTC/RUB,1177347.00000000,1188478.00000000,1170211.00000000,1183203.00000000,1.51069000,1781633.15219000,143
1655730000000,2022-06-20 13:00:00,BTC/RUB,1182267.00000000,1188789.00000000,1171932.00000000,1178317.00000000,1.03203000,1217221.80282000,144
1655726400000,2022-06-20 12:00:00,BTC/RUB,1196588.00000000,1196593.00000000,1170368.00000000,1182096.00000000,1.54292000,1828413.60219000,150
1655722800000,2022-06-20 11:00:00,BTC/RUB,1203899.00000000,1207436.00000000,1193897.00000000,1197584.00000000,1.17182000,1407326.43343000,103
1655719200000,2022-06-20 10:00:00,BTC/RUB,1193140.00000000,1209984.00000000,1180472.00000000,1203899.00000000,1.33542000,1596259.02319000,130
1655715600000,2022-06-20 09:00:00,BTC/RUB,1188582.00000000,1210000.00000000,1183357.00000000,1190548.00000000,1.34546000,1609334.08792000,150
1655712000000,2022-06-20 08:00:00,BTC/RUB,1163788.00000000,1194096.00000000,1161717.00000000,1187577.00000000,1.54498000,1830199.85729000,156
1655708400000,2022-06-20 07:00:00,BTC/RUB,1167216.00000000,1171800.00000000,1153997.00000000,1165022.00000000,1.03100000,1199433.34533000,90
1655704800000,2022-06-20 06:00:00,BTC/RUB,1166132.00000000,1176810.00000000,1160000.00000000,1168176.00000000,0.66464000,775327.95619000,80
1655701200000,2022-06-20 05:00:00,BTC/RUB,1150640.00000000,1168783.00000000,1146001.00000000,1166461.00000000,0.80864000,936242.07028000,94
1655697600000,2022-06-20 04:00:00,BTC/RUB,1160000.00000000,1170000.00000000,1147095.00000000,1149362.00000000,0.63497000,733917.80405000,93
1655694000000,2022-06-20 03:00:00,BTC/RUB,1155241.00000000,1171171.00000000,1153164.00000000,1161931.00000000,0.47529000,553685.61314000,56
1655690400000,2022-06-20 02:00:00,BTC/RUB,1158754.00000000,1171021.00000000,1148033.00000000,1158041.00000000,0.46796000,542269.84480000,56
1655686800000,2022-06-20 01:00:00,BTC/RUB,1170000.00000000,1174946.00000000,1143218.00000000,1152886.00000000,2.24380000,2593202.73227000,115
1655683200000,2022-06-20 00:00:00,BTC/RUB,1190512.00000000,1193726.00000000,1170000.00000000,1170000.00000000,2.46041000,2915993.33670000,115
1655679600000,2022-06-19 23:00:00,BTC/RUB,1202500.00000000,1205803.00000000,1186249.00000000,1191251.00000000,0.30388000,362039.00978000,51
1655676000000,2022-06-19 22:00:00,BTC/RUB,1186130.00000000,1208259.00000000,1180904.00000000,1202214.00000000,0.48417000,579237.53117000,89
1655672400000,2022-06-19 21:00:00,BTC/RUB,1199988.00000000,1199988.00000000,1177108.00000000,1181741.00000000,1.32205000,1572375.62032000,91
1655668800000,2022-06-19 20:00:00,BTC/RUB,1168399.00000000,1201154.00000000,1161891.00000000,1198232.00000000,2.22285000,2638396.88598000,225
1655665200000,2022-06-19 19:00:00,BTC/RUB,1166925.00000000,1176007.00000000,1144425.00000000,1167000.00000000,2.45289000,2844012.68894000,176
1655661600000,2022-06-19 18:00:00,BTC/RUB,1120616.00000000,1167356.00000000,1117273.00000000,1164433.00000000,1.85537000,2112356.57155000,170
1655658000000,2022-06-19 17:00:00,BTC/RUB,1132024.00000000,1136771.00000000,1116271.00000000,1119816.00000000,1.52106000,1710919.67216000,119
1655654400000,2022-06-19 16:00:00,BTC/RUB,1150410.00000000,1152575.00000000,1125381.00000000,1132024.00000000,1.07369000,1221670.20424000,116
1655650800000,2022-06-19 15:00:00,BTC/RUB,1133247.00000000,1156596.00000000,1122116.00000000,1148205.00000000,1.33392000,1518843.12804000,142
1655647200000,2022-06-19 14:00:00,BTC/RUB,1114956.00000000,1132512.00000000,1114000.00000000,1129497.00000000,0.51843000,583994.29774000,87
1655643600000,2022-06-19 13:00:00,BTC/RUB,1124015.00000000,1135839.00000000,1113527.00000000,1113527.00000000,0.65646000,740568.15266000,101
1655640000000,2022-06-19 12:00:00,BTC/RUB,1144693.00000000,1156940.00000000,1117706.00000000,1124255.00000000,1.35106000,1532103.46954000,160
1655636400000,2022-06-19 11:00:00,BTC/RUB,1157400.00000000,1159098.00000000,1137644.00000000,1144693.00000000,1.70760000,1961604.77808000,143
1655632800000,2022-06-19 10:00:00,BTC/RUB,1105243.00000000,1161635.00000000,1099307.00000000,1158232.00000000,4.28829000,4913595.00511000,344
1655629200000,2022-06-19 09:00:00,BTC/RUB,1082667.00000000,1119997.00000000,1079707.00000000,1105000.00000000,1.56274000,1720740.67901000,202
1655625600000,2022-06-19 08:00:00,BTC/RUB,1065000.00000000,1088021.00000000,1062591.00000000,1085925.00000000,1.40167000,1504582.07917000,130
1655622000000,2022-06-19 07:00:00,BTC/RUB,1059764.00000000,1075359.00000000,1059680.00000000,1065154.00000000,0.89475000,954917.43025000,134
1655618400000,2022-06-19 06:00:00,BTC/RUB,1052063.00000000,1071415.00000000,1049415.00000000,1059791.00000000,0.75069000,798161.97955000,108
1655614800000,2022-06-19 05:00:00,BTC/RUB,1071980.00000000,1074664.00000000,1042384.00000000,1051484.00000000,1.11889000,1185579.86638000,129
1655611200000,2022-06-19 04:00:00,BTC/RUB,1061582.00000000,1074760.00000000,1057608.00000000,1071753.00000000,1.86454000,1992093.08082000,118
1655607600000,2022-06-19 03:00:00,BTC/RUB,1068848.00000000,1085724.00000000,1058604.00000000,1061004.00000000,0.80018000,857699.06369000,106
1655604000000,2022-06-19 02:00:00,BTC/RUB,1071156.00000000,1075015.00000000,1059705.00000000,1065938.00000000,0.29742000,317787.55874000,69
1655600400000,2022-06-19 01:00:00,BTC/RUB,1099097.00000000,1099097.00000000,1069069.00000000,1072294.00000000,0.45173000,490592.85919000,67
1655596800000,2022-06-19 00:00:00,BTC/RUB,1100000.00000000,1112438.00000000,1092666.00000000,1098319.00000000,0.79533000,878277.35217000,51
1655593200000,2022-06-18 23:00:00,BTC/RUB,1112187.00000000,1115405.00000000,1097667.00000000,1101848.00000000,1.12707000,1244425.92094000,57
1655589600000,2022-06-18 22:00:00,BTC/RUB,1076058.00000000,1128000.00000000,1072135.00000000,1110936.00000000,1.29769000,1428171.31946000,131
1655586000000,2022-06-18 21:00:00,BTC/RUB,1037524.00000000,1098157.00000000,1037524.00000000,1080091.00000000,3.42686000,3648944.32127000,230
1655582400000,2022-06-18 20:00:00,BTC/RUB,1049344.00000000,1053361.00000000,1026952.00000000,1037524.00000000,2.74260000,2852670.62079000,223
1655578800000,2022-06-18 19:00:00,BTC/RUB,1059765.00000000,1069999.00000000,1049271.00000000,1049346.00000000,2.24868000,2380548.32349000,172
1655575200000,2022-06-18 18:00:00,BTC/RUB,1082706.00000000,1083265.00000000,1055343.00000000,1057496.00000000,1.06931000,1143364.15410000,166
1655571600000,2022-06-18 17:00:00,BTC/RUB,1095458.00000000,1103566.00000000,1078631.00000000,1084123.00000000,1.07870000,1175170.27360000,184
1655568000000,2022-06-18 16:00:00,BTC/RUB,1101601.00000000,1108654.00000000,1096179.00000000,1096179.00000000,0.72231000,796563.73612000,114
1655564400000,2022-06-18 15:00:00,BTC/RUB,1106100.00000000,1112207.00000000,1100044.00000000,1101721.00000000,0.45317000,500730.22121000,101
1655560800000,2022-06-18 14:00:00,BTC/RUB,1115092.00000000,1116371.00000000,1106211.00000000,1106383.00000000,0.68512000,761473.63083000,95
1655557200000,2022-06-18 13:00:00,BTC/RUB,1109608.00000000,1126648.00000000,1108500.00000000,1113048.00000000,0.93890000,1047819.65427000,97
1655553600000,2022-06-18 12:00:00,BTC/RUB,1120240.00000000,1120240.00000000,1109041.00000000,1112444.00000000,0.71099000,791728.86097000,97
1655550000000,2022-06-18 11:00:00,BTC/RUB,1125384.00000000,1127436.00000000,1115300.00000000,1120240.00000000,1.17219000,1314340.86324000,131
1655546400000,2022-06-18 10:00:00,BTC/RUB,1115508.00000000,1131000.00000000,1114359.00000000,1122960.00000000,3.07024000,3452352.38920000,258
1655542800000,2022-06-18 09:00:00,BTC/RUB,1102925.00000000,1118889.00000000,1097478.00000000,1114661.00000000,1.80228000,1997328.25801000,183
1655539200000,2022-06-18 08:00:00,BTC/RUB,1122709.00000000,1124841.00000000,1094100.00000000,1105801.00000000,2.69175000,2997071.25202000,297
1655535600000,2022-06-18 07:00:00,BTC/RUB,1120845.00000000,1131014.00000000,1101099.00000000,1119610.00000000,6.20001000,6906321.36767000,303
1655532000000,2022-06-18 06:00:00,BTC/RUB,1175963.00000000,1176440.00000000,1104160.00000000,1119235.00000000,3.25933000,3698973.75096000,312
1655528400000,2022-06-18 05:00:00,BTC/RUB,1179769.00000000,1181487.00000000,1175000.00000000,1175948.00000000,0.32484000,382835.30657000,48
1655524800000,2022-06-18 04:00:00,BTC/RUB,1178616.00000000,1179769.00000000,1175000.00000000,1179769.00000000,0.16612000,195511.87583000,36
1655521200000,2022-06-18 03:00:00,BTC/RUB,1178061.00000000,1178573.00000000,1174003.00000000,1175655.00000000,0.15289000,179903.49396000,47
1655517600000,2022-06-18 02:00:00,BTC/RUB,1172591.00000000,1180924.00000000,1170000.00000000,1177386.00000000,0.09845000,115731.95975000,46
1655514000000,2022-06-18 01:00:00,BTC/RUB,1184726.00000000,1184726.00000000,1172751.00000000,1177313.00000000,0.55808000,658018.41041000,37
1655510400000,2022-06-18 00:00:00,BTC/RUB,1176656.00000000,1193467.00000000,1176656.00000000,1183890.00000000,0.21117000,250116.23398000,40
1655506800000,2022-06-17 23:00:00,BTC/RUB,1176875.00000000,1180000.00000000,1175209.00000000,1176787.00000000,0.06937000,81694.92332000,25
1655503200000,2022-06-17 22:00:00,BTC/RUB,1182844.00000000,1183943.00000000,1170000.00000000,1177874.00000000,0.28156000,330939.16605000,50
1655499600000,2022-06-17 21:00:00,BTC/RUB,1192762.00000000,1195439.00000000,1178500.00000000,1178814.00000000,1.08102000,1280474.79133000,87
1655496000000,2022-06-17 20:00:00,BTC/RUB,1185363.00000000,1194410.00000000,1184783.00000000,1192762.00000000,1.37353000,1636291.59790000,77
1655492400000,2022-06-17 19:00:00,BTC/RUB,1185228.00000000,1186063.00000000,1180300.00000000,1182817.00000000,0.55179000,652928.35827000,75
1655488800000,2022-06-17 18:00:00,BTC/RUB,1186711.00000000,1190557.00000000,1182663.00000000,1183298.00000000,0.14769000,175197.28958000,40
1655485200000,2022-06-17 17:00:00,BTC/RUB,1188403.00000000,1192576.00000000,1183658.00000000,1185818.00000000,0.12648000,150257.92380000,46
1655481600000,2022-06-17 16:00:00,BTC/RUB,1191108.00000000,1197986.00000000,1182138.00000000,1185896.00000000,3.05778000,3633561.90319000,182
1655478000000,2022-06-17 15:00:00,BTC/RUB,1189874.00000000,1195616.00000000,1183718.00000000,1187609.00000000,3.99604000,4756152.11318000,206
1655474400000,2022-06-17 14:00:00,BTC/RUB,1201369.00000000,1201369.00000000,1172723.00000000,1184234.00000000,3.00932000,3560665.91996000,193
1655470800000,2022-06-17 13:00:00,BTC/RUB,1191577.00000000,1207130.00000000,1186817.00000000,1203793.00000000,0.94634000,1131477.13359000,189
1655467200000,2022-06-17 12:00:00,BTC/RUB,1212326.00000000,1219237.00000000,1191577.00000000,1192686.00000000,1.24207000,1499232.98425000,165
1655463600000,2022-06-17 11:00:00,BTC/RUB,1224747.00000000,1229100.00000000,1212130.00000000,1214211.00000000,0.50888000,622525.40233000,113
1655460000000,2022-06-17 10:00:00,BTC/RUB,1215640.00000000,1226894.00000000,1210655.00000000,1226894.00000000,0.54950000,667420.82189000,93
1655456400000,2022-06-17 09:00:00,BTC/RUB,1223321.00000000,1226989.00000000,1210001.00000000,1214825.00000000,0.88322000,1077078.90407000,117
1655452800000,2022-06-17 08:00:00,BTC/RUB,1220160.00000000,1237522.00000000,1218059.00000000,1222962.00000000,2.14254000,2632649.54895000,265
1655449200000,2022-06-17 07:00:00,BTC/RUB,1198109.00000000,1228771.00000000,1196750.00000000,1221676.00000000,3.73751000,4528409.68246000,242
1655445600000,2022-06-17 06:00:00,BTC/RUB,1199498.00000000,1203484.00000000,1186615.00000000,1200000.00000000,2.30961000,2766315.85152000,164
1655442000000,2022-06-17 05:00:00,BTC/RUB,1185225.00000000,1208418.00000000,1184351.00000000,1196780.00000000,1.09747000,1313977.23055000,129
1655438400000,2022-06-17 04:00:00,BTC/RUB,1178886.00000000,1189084.00000000,1174245.00000000,1185225.00000000,1.93947000,2295054.30597000,118
1655434800000,2022-06-17 03:00:00,BTC/RUB,1193093.00000000,1196469.00000000,1177054.00000000,1178324.00000000,1.15826000,1379696.91789000,133
1655431200000,2022-06-17 02:00:00,BTC/RUB,1220203.00000000,1226926.00000000,1193930.00000000,1194718.00000000,3.73946000,4526547.51911000,236
1655427600000,2022-06-17 01:00:00,BTC/RUB,1197754.00000000,1220853.00000000,1195774.00000000,1220496.00000000,3.29358000,3984393.83108000,186
1655424000000,2022-06-17 00:00:00,BTC/RUB,1189036.00000000,1204070.00000000,1185519.00000000,1193093.00000000,3.12071000,3728845.80021000,175
1655420400000,2022-06-16 23:00:00,BTC/RUB,1178672.00000000,1188592.00000000,1168376.00000000,1188592.00000000,3.81099000,4480256.71092000,202
