https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GHX,Volume USDT
1655164800,2022-06-14 00:00:00,GHX/USDT,0.01661,0.01839,0.01554,0.0173,4743184.8813746,82101.7237332124283
1655078400,2022-06-13 00:00:00,GHX/USDT,0.01987,0.01997,0.0154,0.01642,6259078.98467461,106425.514435140351
1654992000,2022-06-12 00:00:00,GHX/USDT,0.0211,0.02151,0.01925,0.01989,4755084.1688691,97379.0258126128904
1654905600,2022-06-11 00:00:00,GHX/USDT,0.02331,0.0239,0.02073,0.0211,4968768.79490823,111844.9088536227151
1654819200,2022-06-10 00:00:00,GHX/USDT,0.02461,0.02461,0.02232,0.02333,4033862.18438045,95929.5111762962558
1654732800,2022-06-09 00:00:00,GHX/USDT,0.02459,0.02523,0.02401,0.02462,5219869.43964871,128888.1287504437076
1654646400,2022-06-08 00:00:00,GHX/USDT,0.02605,0.02719,0.02249,0.02461,7638896.07823423,191157.5081782999978
1654560000,2022-06-07 00:00:00,GHX/USDT,0.02628,0.02849,0.02402,0.02603,10604425.16135698,278410.3757529783596
1654473600,2022-06-06 00:00:00,GHX/USDT,0.02551,0.0265,0.02526,0.02627,5239537.20870087,136781.8173024007267
1654387200,2022-06-05 00:00:00,GHX/USDT,0.02528,0.02758,0.02421,0.02556,5161450.58088434,131345.9510803112172
1654300800,2022-06-04 00:00:00,GHX/USDT,0.02466,0.02799,0.02419,0.02528,6229315.04796574,156864.9940756129817
1654214400,2022-06-03 00:00:00,GHX/USDT,0.02536,0.02539,0.02369,0.02468,5151803.50490959,127526.7911830265573
1654128000,2022-06-02 00:00:00,GHX/USDT,0.02442,0.02558,0.02381,0.02536,5643220.1604129,139151.5328867618577
1654041600,2022-06-01 00:00:00,GHX/USDT,0.0266,0.02675,0.0241,0.02444,5768257.32716429,148736.3481391433775
1653955200,2022-05-31 00:00:00,GHX/USDT,0.0264,0.027,0.02535,0.0266,4991875.62608977,132596.5393446908196
1653868800,2022-05-30 00:00:00,GHX/USDT,0.02447,0.027,0.02426,0.02641,7215988.04096101,185588.393596491627
1653782400,2022-05-29 00:00:00,GHX/USDT,0.02403,0.02492,0.02308,0.02447,5432789.25184991,130777.708723742994
1653696000,2022-05-28 00:00:00,GHX/USDT,0.02493,0.02531,0.023,0.02404,4833451.0245724,117607.7023048516297
1653609600,2022-05-27 00:00:00,GHX/USDT,0.02553,0.02563,0.0243,0.02492,4081282.59620411,102029.1776181944189
1653523200,2022-05-26 00:00:00,GHX/USDT,0.02506,0.02619,0.02399,0.02553,3582624.38083477,89784.8404339726369
1653436800,2022-05-25 00:00:00,GHX/USDT,0.02569,0.02632,0.02463,0.02506,3757376.89032359,96097.6816277993863
1653350400,2022-05-24 00:00:00,GHX/USDT,0.02692,0.0271,0.02462,0.02569,4496850.92531,114621.3898847145449
1653264000,2022-05-23 00:00:00,GHX/USDT,0.02842,0.02949,0.02672,0.02672,4120284.73702594,117179.9838090233288
1653177600,2022-05-22 00:00:00,GHX/USDT,0.02817,0.02949,0.02691,0.02843,3610373.85368755,102670.4158222206161
1653091200,2022-05-21 00:00:00,GHX/USDT,0.02662,0.02936,0.02638,0.02817,4240339.41974356,117585.7918252830912
1653004800,2022-05-20 00:00:00,GHX/USDT,0.02788,0.02797,0.02542,0.0266,3880447.71733133,102816.7017432916551
1652918400,2022-05-19 00:00:00,GHX/USDT,0.02484,0.02886,0.02436,0.02788,3935743.03461869,103824.359830864632
1652832000,2022-05-18 00:00:00,GHX/USDT,0.02645,0.02779,0.02448,0.02482,4782275.12780459,123477.5838557382244
1652745600,2022-05-17 00:00:00,GHX/USDT,0.02563,0.02728,0.0249,0.02644,5442345.34245749,142511.646083046419
1652659200,2022-05-16 00:00:00,GHX/USDT,0.02548,0.02716,0.02376,0.02563,4707002.64697638,117773.5866088951762
1652572800,2022-05-15 00:00:00,GHX/USDT,0.02481,0.0267,0.0235,0.02546,3225595.51096246,79445.2700333139593
1652486400,2022-05-14 00:00:00,GHX/USDT,0.02166,0.025,0.02147,0.02479,5470002.19267718,128909.2294312801601
1652400000,2022-05-13 00:00:00,GHX/USDT,0.01951,0.02489,0.01909,0.02168,4968322.06172647,114284.1702341886099
1652313600,2022-05-12 00:00:00,GHX/USDT,0.02368,0.02466,0.01671,0.01959,5960534.67924903,118666.5828368809326
1652227200,2022-05-11 00:00:00,GHX/USDT,0.03291,0.03363,0.0231,0.02368,4096188.87086239,109656.4782798031708
1652140800,2022-05-10 00:00:00,GHX/USDT,0.0315,0.0352,0.0293,0.03297,3355723.52965559,110680.8021761862504
1652054400,2022-05-09 00:00:00,GHX/USDT,0.03865,0.03901,0.03027,0.0316,2607225.63820726,92030.4409348830539
1651968000,2022-05-08 00:00:00,GHX/USDT,0.04169,0.04181,0.03808,0.0388,3170217.01048715,124676.4498086823219
1651881600,2022-05-07 00:00:00,GHX/USDT,0.04086,0.04208,0.04023,0.04176,2598452.18367689,107629.9396371170428
1651795200,2022-05-06 00:00:00,GHX/USDT,0.04366,0.04374,0.03764,0.04093,3296391.0659226,137079.8082908498607
1651708800,2022-05-05 00:00:00,GHX/USDT,0.04905,0.0492,0.04356,0.04368,2418884.26010779,112847.4457594850607
1651622400,2022-05-04 00:00:00,GHX/USDT,0.04551,0.04931,0.04531,0.0489,2650819.21852967,124147.6332175509369
1651536000,2022-05-03 00:00:00,GHX/USDT,0.04671,0.0471,0.04494,0.04554,2588998.87863673,119893.9944933701413
1651449600,2022-05-02 00:00:00,GHX/USDT,0.04557,0.04856,0.04535,0.0467,2534590.10924044,119070.4405032410683
1651363200,2022-05-01 00:00:00,GHX/USDT,0.0419,0.0481,0.0407,0.04564,2064926.57391719,93046.742594325515
1651276800,2022-04-30 00:00:00,GHX/USDT,0.04599,0.0467,0.0408,0.04219,2856154.9053455,127352.0555504899751
1651190400,2022-04-29 00:00:00,GHX/USDT,0.04724,0.0475,0.0446,0.04602,3201936.03410876,147909.2182731646376
1651104000,2022-04-28 00:00:00,GHX/USDT,0.04919,0.04949,0.04651,0.04731,2580678.68339501,123863.5818243397383
1651017600,2022-04-27 00:00:00,GHX/USDT,0.04886,0.05171,0.047,0.04918,2733869.79303593,133259.5278200719767
1650931200,2022-04-26 00:00:00,GHX/USDT,0.051,0.0518,0.048,0.04887,2138332.52909759,107472.0861797536068
1650844800,2022-04-25 00:00:00,GHX/USDT,0.05151,0.05174,0.04901,0.05108,2738558.38609761,138209.0881749114267
1650758400,2022-04-24 00:00:00,GHX/USDT,0.05194,0.0538,0.05096,0.05158,3849248.20989343,200260.6600728461237
1650672000,2022-04-23 00:00:00,GHX/USDT,0.05306,0.0545,0.0519,0.05194,4185503.99258329,223258.6335893344255
1650585600,2022-04-22 00:00:00,GHX/USDT,0.05482,0.05581,0.053,0.05306,1251900.11636383,68118.9021264902937
1650499200,2022-04-21 00:00:00,GHX/USDT,0.05537,0.05687,0.05397,0.05482,2206787.03853172,121174.612647862569
1650412800,2022-04-20 00:00:00,GHX/USDT,0.05677,0.05688,0.0551,0.05537,1468040.99351963,81952.5698531475037
1650326400,2022-04-19 00:00:00,GHX/USDT,0.05388,0.05767,0.05307,0.0568,2181638.68421485,119813.90150139145
1650240000,2022-04-18 00:00:00,GHX/USDT,0.05469,0.05472,0.0513,0.0539,2546540.05979658,134936.0828065606199
1650153600,2022-04-17 00:00:00,GHX/USDT,0.05484,0.05641,0.0546,0.05464,1256279.80071783,69739.8313384691117
1650067200,2022-04-16 00:00:00,GHX/USDT,0.0575,0.05819,0.0541,0.05511,1947789.96818436,109222.6441854710913
1649980800,2022-04-15 00:00:00,GHX/USDT,0.05723,0.05962,0.05723,0.05769,1568032.81376276,91453.5091958721586
1649894400,2022-04-14 00:00:00,GHX/USDT,0.06134,0.06286,0.05543,0.05723,1929323.57118447,115130.1894921120093
1649808000,2022-04-13 00:00:00,GHX/USDT,0.06559,0.06559,0.06006,0.06145,2177619.40718633,133890.4290715618667
1649721600,2022-04-12 00:00:00,GHX/USDT,0.05816,0.06591,0.05754,0.06556,3338687.66938415,201153.0893564031481
1649635200,2022-04-11 00:00:00,GHX/USDT,0.07702,0.07702,0.05694,0.05808,6741159.6557335,428555.5242952063732
1649548800,2022-04-10 00:00:00,GHX/USDT,0.07259,0.0835,0.0693,0.07695,7565014.91996797,581984.9206563838286
1649462400,2022-04-09 00:00:00,GHX/USDT,0.06103,0.07559,0.06061,0.07295,9607553.64289482,666787.1227001907529
1649376000,2022-04-08 00:00:00,GHX/USDT,0.06071,0.0648,0.0602,0.06092,2190606.9623123,138010.4832748326603
1649289600,2022-04-07 00:00:00,GHX/USDT,0.0592,0.06498,0.05836,0.0605,2814760.06830964,172731.8265283677554
1649203200,2022-04-06 00:00:00,GHX/USDT,0.06136,0.06208,0.05587,0.0592,2627291.16784589,155731.8785810568929
1649116800,2022-04-05 00:00:00,GHX/USDT,0.06396,0.069,0.06102,0.06131,4280553.32655752,276522.5771920902667
1649030400,2022-04-04 00:00:00,GHX/USDT,0.0557,0.065,0.05523,0.06396,3413155.00844335,202073.2380225614076
1648944000,2022-04-03 00:00:00,GHX/USDT,0.05684,0.0573,0.05398,0.05559,2327564.72934434,129024.6155494972367
1648857600,2022-04-02 00:00:00,GHX/USDT,0.057,0.05848,0.05591,0.05685,2085134.83410916,118863.8340640127947
1648771200,2022-04-01 00:00:00,GHX/USDT,0.05596,0.05825,0.0548,0.057,1885375.00250491,105300.1867660198127
1648684800,2022-03-31 00:00:00,GHX/USDT,0.05701,0.05881,0.053,0.05601,2862070.80773417,158817.1455083938775
1648598400,2022-03-30 00:00:00,GHX/USDT,0.05606,0.05726,0.05406,0.057,2545558.61956969,141147.4532801336094
1648512000,2022-03-29 00:00:00,GHX/USDT,0.05631,0.05856,0.05561,0.05607,1716228.18529559,97521.827812150114
1648425600,2022-03-28 00:00:00,GHX/USDT,0.06457,0.06506,0.05572,0.05613,3993149.10101162,237200.7825480772914
1648339200,2022-03-27 00:00:00,GHX/USDT,0.05351,0.073,0.053,0.06425,7344871.36755088,456716.0465363257857
1648252800,2022-03-26 00:00:00,GHX/USDT,0.05294,0.05405,0.05206,0.05353,2223960.26363724,118000.6545247049837
1648166400,2022-03-25 00:00:00,GHX/USDT,0.05347,0.05698,0.05181,0.05287,2493150.72218671,133551.6314460872454
1648080000,2022-03-24 00:00:00,GHX/USDT,0.05235,0.05897,0.0516,0.05346,3185280.65666847,171978.7883515748184
1647993600,2022-03-23 00:00:00,GHX/USDT,0.05219,0.05527,0.05164,0.05232,1763554.41316209,93860.2648050510767
1647907200,2022-03-22 00:00:00,GHX/USDT,0.05066,0.05418,0.05053,0.0522,2382494.67606519,124603.3580955814089
1647820800,2022-03-21 00:00:00,GHX/USDT,0.04987,0.0524,0.04982,0.05068,2646348.43188949,135449.9787233317954
1647734400,2022-03-20 00:00:00,GHX/USDT,0.053,0.05418,0.04983,0.0499,2458426.97038864,127160.338213965375
1647648000,2022-03-19 00:00:00,GHX/USDT,0.05021,0.0538,0.05011,0.05302,2143967.64505216,110802.1071945536294
1647561600,2022-03-18 00:00:00,GHX/USDT,0.04733,0.06383,0.04642,0.05021,6270397.68098953,337649.6319295350548
1647475200,2022-03-17 00:00:00,GHX/USDT,0.0471,0.04781,0.04635,0.04732,1762934.15399951,83328.0836503163239
1647388800,2022-03-16 00:00:00,GHX/USDT,0.04689,0.04805,0.043,0.04709,4554256.19744893,207214.4666488056241
1647302400,2022-03-15 00:00:00,GHX/USDT,0.0446,0.04844,0.04279,0.04689,10395544.49360321,462484.3342005693576
1647216000,2022-03-14 00:00:00,GHX/USDT,0.04451,0.04649,0.04271,0.04455,4432374.28814547,197462.894918775798
1647129600,2022-03-13 00:00:00,GHX/USDT,0.04623,0.05817,0.04252,0.0447,4392707.75801867,209569.8843718311971
1647043200,2022-03-12 00:00:00,GHX/USDT,0.04748,0.04854,0.04613,0.04623,1732439.86763308,81860.2421571967658
1646956800,2022-03-11 00:00:00,GHX/USDT,0.0494,0.05009,0.0469,0.04749,1633830.98153491,79069.2668677019538
1646870400,2022-03-10 00:00:00,GHX/USDT,0.04995,0.05168,0.0482,0.0494,3034798.07191325,151275.824557236919
1646784000,2022-03-09 00:00:00,GHX/USDT,0.0483,0.0521,0.0481,0.04999,2606535.58945456,131329.0160886609515
1646697600,2022-03-08 00:00:00,GHX/USDT,0.0485,0.0532,0.0473,0.0483,2606971.61750933,127326.0140311130413
1646611200,2022-03-07 00:00:00,GHX/USDT,0.0534,0.0567,0.0484,0.0485,3557910.77812715,182822.4262801641212
1646524800,2022-03-06 00:00:00,GHX/USDT,0.05231,0.0602,0.051,0.0534,3193523.62164729,172102.4328885753543
1646438400,2022-03-05 00:00:00,GHX/USDT,0.0554,0.0566,0.05,0.0523,3991122.06556323,207218.5306564596516
1646352000,2022-03-04 00:00:00,GHX/USDT,0.0623,0.0624,0.0551,0.0553,2703322.78651836,160624.9304907665987
1646265600,2022-03-03 00:00:00,GHX/USDT,0.0597,0.0879,0.0562,0.0623,15168042.9132483,1074951.586840847911
1646179200,2022-03-02 00:00:00,GHX/USDT,0.0478,0.069,0.0438,0.0595,10801991.01258579,605892.749182640911
1646092800,2022-03-01 00:00:00,GHX/USDT,0.0441,0.0522,0.0422,0.0477,4290794.46058406,197705.031306963407
1646006400,2022-02-28 00:00:00,GHX/USDT,0.0397,0.0453,0.039,0.0441,3693348.61797031,151612.302494543455
1645920000,2022-02-27 00:00:00,GHX/USDT,0.0412,0.0439,0.0375,0.0397,3809194.31998368,156174.518561755692
1645833600,2022-02-26 00:00:00,GHX/USDT,0.0399,0.0448,0.0397,0.0412,3911798.92305183,162110.859273571991
1645747200,2022-02-25 00:00:00,GHX/USDT,0.0382,0.0406,0.0378,0.0399,2616957.94254312,102401.46149322603
1645660800,2022-02-24 00:00:00,GHX/USDT,0.041,0.0413,0.0331,0.0382,5482900.7925969,202704.726480733535
1645574400,2022-02-23 00:00:00,GHX/USDT,0.0404,0.0439,0.0398,0.041,4837923.6553707,200447.686846747015
1645488000,2022-02-22 00:00:00,GHX/USDT,0.0417,0.0418,0.0377,0.0404,4567743.09244081,180879.19526695845
1645401600,2022-02-21 00:00:00,GHX/USDT,0.0417,0.0447,0.041,0.0419,4422340.52758205,190979.842007732663
1645315200,2022-02-20 00:00:00,GHX/USDT,0.045,0.045,0.0405,0.0418,3209403.37621179,137508.266806877494
1645228800,2022-02-19 00:00:00,GHX/USDT,0.0445,0.0459,0.0439,0.0449,5504244.43027403,246772.684057956536
1645142400,2022-02-18 00:00:00,GHX/USDT,0.0461,0.0484,0.0439,0.0445,2538747.00220676,118448.452048738028
1645056000,2022-02-17 00:00:00,GHX/USDT,0.0498,0.0525,0.0461,0.0462,2710657.90781261,135190.373530704837
1644969600,2022-02-16 00:00:00,GHX/USDT,0.0513,0.0525,0.0495,0.0498,2918910.19927425,148104.448137874633
1644883200,2022-02-15 00:00:00,GHX/USDT,0.05,0.0539,0.0494,0.0513,3643539.8470228,186577.311110790113
1644796800,2022-02-14 00:00:00,GHX/USDT,0.0486,0.0539,0.0439,0.05,4731270.37508398,225844.319548615081
1644710400,2022-02-13 00:00:00,GHX/USDT,0.0507,0.0517,0.0476,0.0487,2564396.01232874,127639.467930904037
1644624000,2022-02-12 00:00:00,GHX/USDT,0.051,0.054,0.049,0.0506,2536462.21789843,129911.710719714593
1644537600,2022-02-11 00:00:00,GHX/USDT,0.0575,0.0576,0.0505,0.051,3864174.24133545,208120.586936016184
1644451200,2022-02-10 00:00:00,GHX/USDT,0.0608,0.0614,0.0575,0.0576,3596538.42820489,214597.904626906926
1644364800,2022-02-09 00:00:00,GHX/USDT,0.0645,0.0646,0.0601,0.0609,3259393.60424464,203218.691907380319
1644278400,2022-02-08 00:00:00,GHX/USDT,0.0573,0.0737,0.0572,0.0645,9764720.56813499,641099.747962814109
1644192000,2022-02-07 00:00:00,GHX/USDT,0.0537,0.0597,0.0526,0.0573,4268931.54584927,238589.827009787311
1644105600,2022-02-06 00:00:00,GHX/USDT,0.0529,0.055,0.0523,0.0538,3301210.63574538,176231.476262919323
