https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume NEAR,Volume USDT
1663275600,2022-09-15 21:00:00,NEAR/USDT,4.2653,4.2653,4.221,4.2389,17596.07963233,74733.901096082927
1663272000,2022-09-15 20:00:00,NEAR/USDT,4.2365,4.2675,4.2365,4.2646,16449.79903327,69936.434708163975
1663268400,2022-09-15 19:00:00,NEAR/USDT,4.2309,4.2585,4.214,4.2358,21721.19533643,92020.701178161595
1663264800,2022-09-15 18:00:00,NEAR/USDT,4.2467,4.269,4.2266,4.2309,28640.74000567,121507.849793985587
1663261200,2022-09-15 17:00:00,NEAR/USDT,4.2575,4.278,4.2446,4.2463,20643.62341152,87972.764383553227
1663257600,2022-09-15 16:00:00,NEAR/USDT,4.2503,4.2588,4.2034,4.2574,57864.85655476,245155.763131211162
1663254000,2022-09-15 15:00:00,NEAR/USDT,4.2448,4.2669,4.1936,4.2495,86036.60545435,364062.614514743917
1663250400,2022-09-15 14:00:00,NEAR/USDT,4.355,4.3626,4.2337,4.2471,100999.63494154,431576.240593961488
1663246800,2022-09-15 13:00:00,NEAR/USDT,4.3549,4.3651,4.3092,4.3548,32496.04354563,140979.797964963196
1663243200,2022-09-15 12:00:00,NEAR/USDT,4.3594,4.3952,4.3414,4.3539,49579.64400886,216500.360981280011
1663239600,2022-09-15 11:00:00,NEAR/USDT,4.3498,4.3659,4.3337,4.359,21269.28124935,92581.7127095931
1663236000,2022-09-15 10:00:00,NEAR/USDT,4.3691,4.3906,4.3386,4.3508,11485.58979564,50134.957647759513
1663232400,2022-09-15 09:00:00,NEAR/USDT,4.3644,4.3711,4.347,4.3699,24084.8257574,104964.043950198918
1663228800,2022-09-15 08:00:00,NEAR/USDT,4.4256,4.4257,4.3412,4.3636,32761.54959071,143405.233452227929
1663225200,2022-09-15 07:00:00,NEAR/USDT,4.3887,4.4542,4.3794,4.4268,48654.47178625,214963.062846572583
1663221600,2022-09-15 06:00:00,NEAR/USDT,4.3862,4.4438,4.2759,4.388,160207.24642849,695753.2103909268
1663218000,2022-09-15 05:00:00,NEAR/USDT,4.3546,4.408,4.3516,4.3853,18862.31681796,82698.396311191523
1663214400,2022-09-15 04:00:00,NEAR/USDT,4.3682,4.3854,4.3268,4.3547,30670.43077713,133477.451091308066
1663210800,2022-09-15 03:00:00,NEAR/USDT,4.4115,4.4143,4.3274,4.3677,54210.84308281,236620.532577034613
1663207200,2022-09-15 02:00:00,NEAR/USDT,4.4603,4.4603,4.3608,4.4112,48001.66327414,211127.599897588725
1663203600,2022-09-15 01:00:00,NEAR/USDT,4.467,4.4733,4.4093,4.4611,28736.9708511,127824.000010487142
1663200000,2022-09-15 00:00:00,NEAR/USDT,4.5062,4.5176,4.4355,4.4673,38077.61747404,170380.565800146816
1663196400,2022-09-14 23:00:00,NEAR/USDT,4.5164,4.528,4.4882,4.5072,31327.55598153,141191.393109499523
1663192800,2022-09-14 22:00:00,NEAR/USDT,4.5186,4.5478,4.5014,4.5163,77435.30591388,350353.069814517012
1663189200,2022-09-14 21:00:00,NEAR/USDT,4.4541,4.5231,4.4287,4.5195,88590.33472129,398779.286989949367
1663185600,2022-09-14 20:00:00,NEAR/USDT,4.4692,4.4771,4.4463,4.4548,49338.60685857,220341.001533813958
1663182000,2022-09-14 19:00:00,NEAR/USDT,4.4108,4.4752,4.41,4.4702,95039.55468861,423275.846876754641
1663178400,2022-09-14 18:00:00,NEAR/USDT,4.4449,4.45,4.3327,4.4105,169692.10656762,748177.048087423843
1663174800,2022-09-14 17:00:00,NEAR/USDT,4.4329,4.4716,4.4229,4.4447,20531.57121822,91387.142280385557
1663171200,2022-09-14 16:00:00,NEAR/USDT,4.4637,4.4659,4.41,4.4326,156607.66592645,693344.313997685557
1663167600,2022-09-14 15:00:00,NEAR/USDT,4.4764,4.4875,4.4487,4.463,68127.86724646,304246.874759763533
1663164000,2022-09-14 14:00:00,NEAR/USDT,4.489,4.4967,4.4409,4.4757,31229.83376084,139510.839791740722
1663160400,2022-09-14 13:00:00,NEAR/USDT,4.482,4.5024,4.4212,4.489,49843.26616293,222801.567193656334
1663156800,2022-09-14 12:00:00,NEAR/USDT,4.4399,4.5386,4.3896,4.4829,62043.72971921,276785.854822011648
1663153200,2022-09-14 11:00:00,NEAR/USDT,4.4532,4.4682,4.4051,4.4406,39223.8691296,173957.640857665944
1663149600,2022-09-14 10:00:00,NEAR/USDT,4.467,4.4765,4.447,4.4533,17821.80488065,79487.836943669757
1663146000,2022-09-14 09:00:00,NEAR/USDT,4.4871,4.5091,4.4581,4.465,73959.25686338,331262.781255674929
1663142400,2022-09-14 08:00:00,NEAR/USDT,4.4389,4.4932,4.3936,4.487,33631.13629885,149287.864374731326
1663138800,2022-09-14 07:00:00,NEAR/USDT,4.4651,4.4974,4.3864,4.4409,35230.18443521,156764.087110840182
1663135200,2022-09-14 06:00:00,NEAR/USDT,4.5086,4.5222,4.4468,4.4647,40234.36862751,180316.298205695677
1663131600,2022-09-14 05:00:00,NEAR/USDT,4.5397,4.5401,4.5025,4.508,20717.19883053,93761.371759179332
1663128000,2022-09-14 04:00:00,NEAR/USDT,4.4864,4.5406,4.4764,4.5406,16962.30310907,76311.704799814849
1663124400,2022-09-14 03:00:00,NEAR/USDT,4.4939,4.5066,4.4748,4.4855,121947.11601537,547396.869213625766
1663120800,2022-09-14 02:00:00,NEAR/USDT,4.4677,4.5078,4.46,4.4947,44224.31455452,198529.983377757432
1663117200,2022-09-14 01:00:00,NEAR/USDT,4.4292,4.4714,4.4251,4.4687,52532.39897801,233586.568946011583
1663113600,2022-09-14 00:00:00,NEAR/USDT,4.4194,4.4458,4.3595,4.4292,69525.58526287,306035.173310062336
1663110000,2022-09-13 23:00:00,NEAR/USDT,4.4509,4.4555,4.4029,4.4204,64668.28235356,286469.609321595971
1663106400,2022-09-13 22:00:00,NEAR/USDT,4.4838,4.4844,4.4164,4.4528,51429.22970898,228914.231340542196
1663102800,2022-09-13 21:00:00,NEAR/USDT,4.5079,4.5109,4.4294,4.4855,46551.47258197,208700.807949497891
1663099200,2022-09-13 20:00:00,NEAR/USDT,4.539,4.5568,4.5065,4.5065,31258.16056851,141673.716223897861
1663095600,2022-09-13 19:00:00,NEAR/USDT,4.4868,4.5475,4.46,4.5387,129539.75591665,581523.988793583457
1663092000,2022-09-13 18:00:00,NEAR/USDT,4.5699,4.5867,4.466,4.4924,139410.85476726,632376.628235538421
1663088400,2022-09-13 17:00:00,NEAR/USDT,4.5749,4.5894,4.5539,4.57,50151.05502156,229151.904159879849
1663084800,2022-09-13 16:00:00,NEAR/USDT,4.5707,4.5945,4.5179,4.577,120696.20960051,550673.946868265252
1663081200,2022-09-13 15:00:00,NEAR/USDT,4.5678,4.5967,4.5478,4.5699,70447.81286204,321979.583938755246
1663077600,2022-09-13 14:00:00,NEAR/USDT,4.6525,4.69,4.5282,4.5677,216399.76742589,997687.110395200097
1663074000,2022-09-13 13:00:00,NEAR/USDT,4.6394,4.716,4.611,4.6532,294956.65826243,1372854.68187329801
1663070400,2022-09-13 12:00:00,NEAR/USDT,5.0064,5.0482,4.5739,4.639,423249.03858413,2012496.51948933778
1663066800,2022-09-13 11:00:00,NEAR/USDT,4.9842,5.0505,4.9745,5.0068,87169.23051141,436941.182024226565
1663063200,2022-09-13 10:00:00,NEAR/USDT,4.9693,5.0086,4.9485,4.9851,41936.92470492,208628.157233758539
1663059600,2022-09-13 09:00:00,NEAR/USDT,5.0108,5.0371,4.94,4.969,75951.76798241,378141.506915462102
1663056000,2022-09-13 08:00:00,NEAR/USDT,5.0296,5.0897,4.9823,5.0102,99079.12214684,499166.984362098446
1663052400,2022-09-13 07:00:00,NEAR/USDT,5.0015,5.0409,4.9726,5.0293,45616.17183417,228605.169298254656
1663048800,2022-09-13 06:00:00,NEAR/USDT,4.9674,5.043,4.9332,5.0026,100218.82790282,500732.27990236595
1663045200,2022-09-13 05:00:00,NEAR/USDT,4.9995,5.0138,4.9622,4.9685,39799.53870695,198272.20435347473
1663041600,2022-09-13 04:00:00,NEAR/USDT,5.0201,5.05,4.9933,4.9992,44183.96467825,221615.465614142314
1663038000,2022-09-13 03:00:00,NEAR/USDT,5.0231,5.04,4.9571,5.0196,36339.18228024,181334.964722463461
1663034400,2022-09-13 02:00:00,NEAR/USDT,4.9697,5.0257,4.9273,5.0242,64104.65487464,319677.327956902116
1663030800,2022-09-13 01:00:00,NEAR/USDT,4.9983,5.0268,4.9341,4.97,46747.71721333,232881.988533729296
1663027200,2022-09-13 00:00:00,NEAR/USDT,5.0931,5.0961,4.9113,4.9982,130093.2562686,648880.248889187388
1663023600,2022-09-12 23:00:00,NEAR/USDT,5.0839,5.1231,5.0359,5.0942,40293.36993703,204847.178862067575
1663020000,2022-09-12 22:00:00,NEAR/USDT,5.0306,5.1216,5.0232,5.0836,99436.65209333,505297.721066554823
1663016400,2022-09-12 21:00:00,NEAR/USDT,5.0426,5.0541,5.0018,5.0318,27790.89046464,139707.948307633108
1663012800,2022-09-12 20:00:00,NEAR/USDT,5.002,5.0656,4.971,5.0435,73854.84869055,370882.298660291435
1663009200,2022-09-12 19:00:00,NEAR/USDT,5.0001,5.0218,4.9667,5.0005,31627.80402054,158053.325516065081
1663005600,2022-09-12 18:00:00,NEAR/USDT,5.0303,5.0423,4.96,5.0009,69610.20038893,348329.698284023278
1663002000,2022-09-12 17:00:00,NEAR/USDT,4.9597,5.0328,4.937,5.0311,72387.73048442,360288.15694784962
1662998400,2022-09-12 16:00:00,NEAR/USDT,5.0069,5.0396,4.9325,4.9609,122082.37744335,607234.137891008344
1662994800,2022-09-12 15:00:00,NEAR/USDT,5.076,5.0881,4.9818,5.0051,82188.32331441,413838.178773623623
1662991200,2022-09-12 14:00:00,NEAR/USDT,5.1618,5.1667,5.0678,5.0757,90913.57899816,464429.491068127374
1662987600,2022-09-12 13:00:00,NEAR/USDT,5.2135,5.225,5.1539,5.1616,91050.6003248,472034.285370693266
1662984000,2022-09-12 12:00:00,NEAR/USDT,5.227,5.2686,5.1817,5.2137,82517.9874739,429977.259504876396
1662980400,2022-09-12 11:00:00,NEAR/USDT,5.1946,5.271,5.1537,5.229,153135.11256255,798744.632244380986
1662976800,2022-09-12 10:00:00,NEAR/USDT,5.1945,5.2759,5.14,5.1918,163994.17596797,851543.389844831755
1662973200,2022-09-12 09:00:00,NEAR/USDT,5.1162,5.2383,5.0899,5.1961,288615.76108369,1493909.762046858279
1662969600,2022-09-12 08:00:00,NEAR/USDT,4.8271,5.1281,4.785,5.1164,390010.54886937,1935461.956888981472
1662966000,2022-09-12 07:00:00,NEAR/USDT,4.7683,4.828,4.7663,4.8261,67208.74469785,321922.787882036657
1662962400,2022-09-12 06:00:00,NEAR/USDT,4.7579,4.7702,4.7104,4.7695,45516.07729823,215540.223364754832
1662958800,2022-09-12 05:00:00,NEAR/USDT,4.7801,4.7882,4.7447,4.7553,32362.4349709,154191.897905889537
1662955200,2022-09-12 04:00:00,NEAR/USDT,4.7529,4.7825,4.7444,4.7793,24355.88994149,116093.513815175469
1662951600,2022-09-12 03:00:00,NEAR/USDT,4.8276,4.8334,4.7249,4.752,90632.11650383,432404.600290630352
1662948000,2022-09-12 02:00:00,NEAR/USDT,4.9592,4.9736,4.805,4.8287,77968.52969718,379300.985523070062
1662944400,2022-09-12 01:00:00,NEAR/USDT,4.7554,4.994,4.7445,4.9583,168470.74318143,821096.199604603058
1662940800,2022-09-12 00:00:00,NEAR/USDT,4.8964,4.8968,4.7542,4.7542,74631.1117846,360654.945199848778
1662937200,2022-09-11 23:00:00,NEAR/USDT,4.8596,4.9377,4.8318,4.8956,66394.43174224,324655.409247807264
1662933600,2022-09-11 22:00:00,NEAR/USDT,4.7931,4.8846,4.7901,4.8595,117124.02675462,568134.05240001811
1662930000,2022-09-11 21:00:00,NEAR/USDT,4.8285,4.853,4.754,4.7915,80733.06776509,388047.906622750267
1662926400,2022-09-11 20:00:00,NEAR/USDT,4.9158,4.929,4.8228,4.8309,60846.1083193,296061.814110718619
1662922800,2022-09-11 19:00:00,NEAR/USDT,4.9268,4.9456,4.9128,4.9171,23913.26631164,117761.610967624597
1662919200,2022-09-11 18:00:00,NEAR/USDT,4.9863,4.9938,4.9208,4.9265,53682.48634956,266000.179579972471
1662915600,2022-09-11 17:00:00,NEAR/USDT,4.9554,5.0444,4.9542,4.9862,164178.14753465,820516.727840939746
1662912000,2022-09-11 16:00:00,NEAR/USDT,4.7861,4.9735,4.7802,4.9577,131150.85135036,640703.290659276645
1662908400,2022-09-11 15:00:00,NEAR/USDT,4.7472,4.8074,4.7428,4.7852,77051.30307003,368623.558924259814
1662904800,2022-09-11 14:00:00,NEAR/USDT,4.7423,4.7507,4.7167,4.7472,21691.18445978,102650.35702100743
1662901200,2022-09-11 13:00:00,NEAR/USDT,4.7141,4.7663,4.676,4.742,46163.96967178,218123.34874353706
1662897600,2022-09-11 12:00:00,NEAR/USDT,4.736,4.7398,4.71,4.7131,15101.60325824,71407.544949641078
1662894000,2022-09-11 11:00:00,NEAR/USDT,4.761,4.7647,4.7252,4.7371,24035.36952401,114018.75319492161
1662890400,2022-09-11 10:00:00,NEAR/USDT,4.7142,4.763,4.7098,4.7598,14832.70202957,70293.086117345588
1662886800,2022-09-11 09:00:00,NEAR/USDT,4.7275,4.7343,4.7087,4.7148,5930.39618649,27992.877236817478
1662883200,2022-09-11 08:00:00,NEAR/USDT,4.7273,4.739,4.7056,4.729,22420.64161106,105954.141197316796
1662879600,2022-09-11 07:00:00,NEAR/USDT,4.694,4.7284,4.687,4.7284,24565.2370026,115633.498653477838
1662876000,2022-09-11 06:00:00,NEAR/USDT,4.7244,4.7313,4.6266,4.6942,75267.63714814,351625.337262253839
1662872400,2022-09-11 05:00:00,NEAR/USDT,4.7343,4.7432,4.7075,4.7249,16286.08054572,76931.388315758197
1662868800,2022-09-11 04:00:00,NEAR/USDT,4.7314,4.7548,4.7243,4.7348,11038.14951513,52369.911578564275
1662865200,2022-09-11 03:00:00,NEAR/USDT,4.7104,4.74,4.709,4.7321,16129.16976908,76166.999493383749
1662861600,2022-09-11 02:00:00,NEAR/USDT,4.7714,4.79,4.7022,4.7108,43575.39584517,206582.270697644175
1662858000,2022-09-11 01:00:00,NEAR/USDT,4.7879,4.8088,4.7641,4.7695,30884.45835228,147897.846989255007
1662854400,2022-09-11 00:00:00,NEAR/USDT,4.8136,4.8549,4.7787,4.7864,33844.74599498,162687.237148565001
1662850800,2022-09-10 23:00:00,NEAR/USDT,4.8363,4.8524,4.7982,4.8133,25736.68413722,124317.05539825166
1662847200,2022-09-10 22:00:00,NEAR/USDT,4.8147,4.8743,4.8002,4.8372,46138.86543147,223192.736947938412
1662843600,2022-09-10 21:00:00,NEAR/USDT,4.789,4.8516,4.7686,4.8095,43019.7516281,206870.527195853969
1662840000,2022-09-10 20:00:00,NEAR/USDT,4.776,4.7977,4.7433,4.7895,44536.4480003,212347.369540231211
1662836400,2022-09-10 19:00:00,NEAR/USDT,4.7869,4.7992,4.7529,4.7767,47706.63624355,227744.917451218401
1662832800,2022-09-10 18:00:00,NEAR/USDT,4.6927,4.8089,4.6898,4.7875,73911.52465994,351206.54168570918
1662829200,2022-09-10 17:00:00,NEAR/USDT,4.7219,4.7262,4.683,4.6922,25910.95924461,121725.124344867919
1662825600,2022-09-10 16:00:00,NEAR/USDT,4.6778,4.7574,4.6537,4.7222,66041.78359588,310760.432704071176
1662822000,2022-09-10 15:00:00,NEAR/USDT,4.6856,4.7042,4.6683,4.6773,36881.36985999,172792.391630958681
1662818400,2022-09-10 14:00:00,NEAR/USDT,4.6759,4.71,4.6561,4.686,54883.83520541,257625.587731372059
1662814800,2022-09-10 13:00:00,NEAR/USDT,4.7211,4.7249,4.6534,4.6728,55469.25905232,259896.171004631605
1662811200,2022-09-10 12:00:00,NEAR/USDT,4.7301,4.7619,4.6603,4.721,64075.72673237,301740.08255059933
1662807600,2022-09-10 11:00:00,NEAR/USDT,4.7462,4.7524,4.7246,4.7304,17081.94092401,80923.746612016439
1662804000,2022-09-10 10:00:00,NEAR/USDT,4.7528,4.7583,4.7225,4.7461,33069.97405681,156867.01244679269
1662800400,2022-09-10 09:00:00,NEAR/USDT,4.7364,4.7642,4.7364,4.7537,26253.80241044,124777.456700381917
1662796800,2022-09-10 08:00:00,NEAR/USDT,4.7213,4.7699,4.713,4.7373,57761.94524111,274305.897581996437
1662793200,2022-09-10 07:00:00,NEAR/USDT,4.8446,4.8466,4.7063,4.7205,46707.71231794,222624.142397107404
1662789600,2022-09-10 06:00:00,NEAR/USDT,4.7991,4.8609,4.7969,4.8463,34183.34641712,165232.12756078475
1662786000,2022-09-10 05:00:00,NEAR/USDT,4.7751,4.8055,4.7589,4.7971,49253.56283746,235726.679730078382
1662782400,2022-09-10 04:00:00,NEAR/USDT,4.7916,4.8377,4.7513,4.7744,37603.02135387,180499.365971212977
1662778800,2022-09-10 03:00:00,NEAR/USDT,4.8386,4.8395,4.7838,4.7914,25994.2510092,125189.522171213246
1662775200,2022-09-10 02:00:00,NEAR/USDT,4.8151,4.8441,4.794,4.8383,21515.44712896,103661.172969554976
1662771600,2022-09-10 01:00:00,NEAR/USDT,4.8443,4.905,4.8003,4.8153,46699.47134083,227436.983009384415
1662768000,2022-09-10 00:00:00,NEAR/USDT,4.8124,4.91,4.7704,4.844,124693.04735864,605893.532926960046
1662764400,2022-09-09 23:00:00,NEAR/USDT,4.8116,4.9014,4.7668,4.8117,190841.7261215,924179.891318985834
1662760800,2022-09-09 22:00:00,NEAR/USDT,4.7779,4.8481,4.768,4.8117,53329.68541113,256642.520065734971
1662757200,2022-09-09 21:00:00,NEAR/USDT,4.8003,4.8092,4.7747,4.7778,27747.93742036,133064.050379321243
1662753600,2022-09-09 20:00:00,NEAR/USDT,4.7796,4.8239,4.7635,4.8019,31046.39576338,148993.008988053816
1662750000,2022-09-09 19:00:00,NEAR/USDT,4.7409,4.7928,4.7376,4.7825,39485.76016323,188484.505770030191
1662746400,2022-09-09 18:00:00,NEAR/USDT,4.7133,4.7423,4.7023,4.7413,36561.08740479,172575.701911080256
1662742800,2022-09-09 17:00:00,NEAR/USDT,4.7795,4.7804,4.7061,4.7142,50909.37339265,241253.808151072147
1662739200,2022-09-09 16:00:00,NEAR/USDT,4.7997,4.8028,4.7316,4.778,86892.80191179,413204.441955690909
1662735600,2022-09-09 15:00:00,NEAR/USDT,4.8259,4.8466,4.7826,4.7972,63462.17435765,304941.483524422326
1662732000,2022-09-09 14:00:00,NEAR/USDT,4.8112,4.8594,4.7946,4.8273,62734.60484453,302815.069578936301
1662728400,2022-09-09 13:00:00,NEAR/USDT,4.8408,4.8787,4.7748,4.8123,116277.99452442,560097.641117333308
1662724800,2022-09-09 12:00:00,NEAR/USDT,4.7779,4.8558,4.7562,4.843,82958.48994611,399986.652645132705
1662721200,2022-09-09 11:00:00,NEAR/USDT,4.7781,4.7834,4.7275,4.7784,53368.21503027,253631.973450962112
1662717600,2022-09-09 10:00:00,NEAR/USDT,4.7554,4.8005,4.747,4.7789,67014.99959667,320287.285815298405
1662714000,2022-09-09 09:00:00,NEAR/USDT,4.7687,4.7725,4.7089,4.7571,41559.16121041,196981.65143360892
1662710400,2022-09-09 08:00:00,NEAR/USDT,4.6989,4.82,4.6954,4.7684,118949.1854933,568722.815420480153
1662706800,2022-09-09 07:00:00,NEAR/USDT,4.7179,4.7251,4.6861,4.6988,23776.05547851,111919.694974878156
1662703200,2022-09-09 06:00:00,NEAR/USDT,4.7275,4.7627,4.7128,4.7186,31612.73602408,149800.355979504146
1662699600,2022-09-09 05:00:00,NEAR/USDT,4.7385,4.7583,4.7078,4.7266,53853.59553957,254858.973176177436
1662696000,2022-09-09 04:00:00,NEAR/USDT,4.6819,4.7667,4.6681,4.7388,101369.4346823,479636.440138606624
1662692400,2022-09-09 03:00:00,NEAR/USDT,4.6316,4.6923,4.6121,4.6811,82267.60322075,382301.731885347298
1662688800,2022-09-09 02:00:00,NEAR/USDT,4.6496,4.6677,4.6169,4.6311,23969.77525378,111250.416999520382
1662685200,2022-09-09 01:00:00,NEAR/USDT,4.6455,4.6684,4.6298,4.6523,13733.937739,63834.956847531221
1662681600,2022-09-09 00:00:00,NEAR/USDT,4.6883,4.6883,4.6244,4.6446,29324.25544017,136276.73085818602
1662678000,2022-09-08 23:00:00,NEAR/USDT,4.5965,4.712,4.5862,4.6895,129521.13240172,601641.827955530956
1662674400,2022-09-08 22:00:00,NEAR/USDT,4.6188,4.6217,4.5651,4.5974,60160.49844355,275993.149806181471
1662670800,2022-09-08 21:00:00,NEAR/USDT,4.5816,4.6341,4.5627,4.6185,38608.40300468,177198.556805805509
1662667200,2022-09-08 20:00:00,NEAR/USDT,4.5985,4.6125,4.5664,4.5823,54169.19200795,248654.759592431115
1662663600,2022-09-08 19:00:00,NEAR/USDT,4.5153,4.5997,4.5116,4.5987,40006.08857244,182296.004605083831
1662660000,2022-09-08 18:00:00,NEAR/USDT,4.5241,4.5451,4.4967,4.5149,70993.23885877,321652.182235457801
1662656400,2022-09-08 17:00:00,NEAR/USDT,4.5784,4.6048,4.4962,4.525,115720.39433631,526957.173337735519
1662652800,2022-09-08 16:00:00,NEAR/USDT,4.5695,4.6076,4.5256,4.5781,129082.25542946,587928.772236797434
