https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume KLV,Volume USDT
1661990400,2022-09-01 00:00:00,KLV/USDT,0.0066,0.00662,0.00639,0.0065,14629049.31275178,95060.4455234273875
1661904000,2022-08-31 00:00:00,KLV/USDT,0.00643,0.00681,0.00643,0.00659,22425231.49156053,149137.7623936643821
1661817600,2022-08-30 00:00:00,KLV/USDT,0.00653,0.00681,0.0064,0.00643,35433775.31218286,233070.8598562400082
1661731200,2022-08-29 00:00:00,KLV/USDT,0.00659,0.00669,0.00612,0.00653,48359210.00737627,309122.3511800219895
1661644800,2022-08-28 00:00:00,KLV/USDT,0.00717,0.00719,0.00658,0.00658,30944550.19390047,212681.1964947324009
1661558400,2022-08-27 00:00:00,KLV/USDT,0.00732,0.00732,0.00706,0.00717,18923204.94213309,136301.7218900154435
1661472000,2022-08-26 00:00:00,KLV/USDT,0.00783,0.00786,0.0072,0.00732,23363717.32964544,175463.3866623857749
1661385600,2022-08-25 00:00:00,KLV/USDT,0.0079,0.00805,0.0078,0.00783,9805031.46564524,77620.3751357242945
1661299200,2022-08-24 00:00:00,KLV/USDT,0.00813,0.00814,0.0079,0.0079,9993728.16169148,79687.7003640734143
1661212800,2022-08-23 00:00:00,KLV/USDT,0.00797,0.00816,0.00783,0.00812,12294944.36477898,98432.5232556409627
1661126400,2022-08-22 00:00:00,KLV/USDT,0.00815,0.00819,0.00777,0.00798,16980271.09375528,134606.2219645657071
1661040000,2022-08-21 00:00:00,KLV/USDT,0.00811,0.0083,0.00807,0.00816,13277040.07938009,108633.6118049755194
1660953600,2022-08-20 00:00:00,KLV/USDT,0.00776,0.00943,0.00775,0.0081,33992726.15739138,280909.6120124168825
1660867200,2022-08-19 00:00:00,KLV/USDT,0.00859,0.00859,0.0077,0.00776,44241517.1725192,360494.6341892088627
1660780800,2022-08-18 00:00:00,KLV/USDT,0.00927,0.00928,0.00858,0.00858,41092882.62955756,365812.7037118900087
1660694400,2022-08-17 00:00:00,KLV/USDT,0.0096,0.00975,0.0092,0.00926,18862658.66797089,178108.4373513688706
1660608000,2022-08-16 00:00:00,KLV/USDT,0.00961,0.00973,0.00955,0.00962,15203671.86447383,145904.5812832862463
1660521600,2022-08-15 00:00:00,KLV/USDT,0.0098,0.0099,0.0095,0.00963,30480776.19986828,294112.7725443136703
1660435200,2022-08-14 00:00:00,KLV/USDT,0.00989,0.01005,0.00974,0.0098,18782109.54179064,185224.6334027474354
1660348800,2022-08-13 00:00:00,KLV/USDT,0.01001,0.01025,0.00982,0.0099,17679698.83037137,176573.6348568769406
1660262400,2022-08-12 00:00:00,KLV/USDT,0.01,0.01009,0.0098,0.01002,18603982.56097413,185323.7207375543124
1660176000,2022-08-11 00:00:00,KLV/USDT,0.01004,0.01041,0.00998,0.01,30222518.97452721,309065.6027499674288
1660089600,2022-08-10 00:00:00,KLV/USDT,0.00976,0.01015,0.00962,0.01002,29014167.22167492,289498.5281270701525
1660003200,2022-08-09 00:00:00,KLV/USDT,0.0098,0.01004,0.00943,0.00974,37195648.9257012,362967.545173275452
1659916800,2022-08-08 00:00:00,KLV/USDT,0.00971,0.01,0.00962,0.0098,30467865.84382906,300411.2975307442588
1659830400,2022-08-07 00:00:00,KLV/USDT,0.00977,0.00994,0.00959,0.00971,30828374.8719557,300678.1148092352305
1659744000,2022-08-06 00:00:00,KLV/USDT,0.00997,0.01003,0.00971,0.00977,34135340.61274037,336766.6691862604311
1659657600,2022-08-05 00:00:00,KLV/USDT,0.00972,0.01006,0.00968,0.00997,45541917.64716777,450110.8243963232795
1659571200,2022-08-04 00:00:00,KLV/USDT,0.01004,0.01029,0.0096,0.00972,51197829.59476141,507705.2455891852563
1659484800,2022-08-03 00:00:00,KLV/USDT,0.01012,0.01036,0.00993,0.01003,34298784.29391356,349040.3495340195196
1659398400,2022-08-02 00:00:00,KLV/USDT,0.00958,0.01054,0.00952,0.01013,71923296.13426544,717821.5930817197886
1659312000,2022-08-01 00:00:00,KLV/USDT,0.00993,0.01005,0.0095,0.00957,50447194.61898542,490028.3314026027233
1659225600,2022-07-31 00:00:00,KLV/USDT,0.00981,0.01043,0.0097,0.00993,46019668.20935252,455964.2843886604008
1659139200,2022-07-30 00:00:00,KLV/USDT,0.01003,0.01026,0.00949,0.00981,76071108.08008495,751512.37149708776
1659052800,2022-07-29 00:00:00,KLV/USDT,0.01067,0.01083,0.01,0.01002,48128648.24651413,504456.6472328011385
1658966400,2022-07-28 00:00:00,KLV/USDT,0.01088,0.01101,0.01045,0.01066,82122924.44459307,879023.3620805810398
1658880000,2022-07-27 00:00:00,KLV/USDT,0.01018,0.01115,0.00992,0.01089,52018608.67834268,541868.0695343205518
1658793600,2022-07-26 00:00:00,KLV/USDT,0.01066,0.01077,0.00938,0.0102,85506436.74342013,866732.1695575111871
1658707200,2022-07-25 00:00:00,KLV/USDT,0.01229,0.01238,0.0105,0.01067,79352483.65724853,902672.4276193474456
1658620800,2022-07-24 00:00:00,KLV/USDT,0.01253,0.0126,0.0122,0.0123,25886059.66512969,320992.2994183664062
1658534400,2022-07-23 00:00:00,KLV/USDT,0.01296,0.01334,0.01217,0.01251,175812414.07010179,2244320.6464102402092
1658448000,2022-07-22 00:00:00,KLV/USDT,0.01369,0.01408,0.01283,0.01296,220711259.92263927,2962564.5140664084947
1658361600,2022-07-21 00:00:00,KLV/USDT,0.01312,0.0138,0.01271,0.01369,194458109.55767271,2563464.9720186791007
1658275200,2022-07-20 00:00:00,KLV/USDT,0.01345,0.01507,0.013,0.01312,228683477.94720535,3161495.3582178621552
1658188800,2022-07-19 00:00:00,KLV/USDT,0.01199,0.0153,0.01186,0.01346,316777856.66699051,4174371.7109627396098
1658102400,2022-07-18 00:00:00,KLV/USDT,0.01098,0.01202,0.01088,0.01199,230507167.54436543,2660825.4297041076107
1658016000,2022-07-17 00:00:00,KLV/USDT,0.01129,0.01169,0.01094,0.01098,237744900.64501947,2695017.3199996819252
1657929600,2022-07-16 00:00:00,KLV/USDT,0.01147,0.01188,0.01112,0.01129,273493247.93571437,3109791.5330812161911
1657843200,2022-07-15 00:00:00,KLV/USDT,0.01141,0.01176,0.01112,0.01147,183267870.28653679,2092603.614685760135
1657756800,2022-07-14 00:00:00,KLV/USDT,0.01137,0.01169,0.01092,0.0114,138562856.04094369,1560844.0278754494996
1657670400,2022-07-13 00:00:00,KLV/USDT,0.01072,0.0115,0.0106,0.01137,60596423.53852686,662030.3131002770515
1657584000,2022-07-12 00:00:00,KLV/USDT,0.01074,0.01106,0.01066,0.01072,75376175.32401511,814724.0521094195503
1657497600,2022-07-11 00:00:00,KLV/USDT,0.01147,0.01147,0.01064,0.01074,152536303.6981651,1702012.2339418327745
1657411200,2022-07-10 00:00:00,KLV/USDT,0.01196,0.01199,0.01129,0.01146,138781088.34801145,1613385.9060323391529
1657324800,2022-07-09 00:00:00,KLV/USDT,0.01178,0.01212,0.0117,0.01196,145125014.86981698,1724323.2142632308175
1657238400,2022-07-08 00:00:00,KLV/USDT,0.01196,0.01231,0.01157,0.01179,190625900.65089828,2274584.0166522337374
1657152000,2022-07-07 00:00:00,KLV/USDT,0.01219,0.01235,0.01175,0.01197,160386678.12136316,1946678.1581261252712
1657065600,2022-07-06 00:00:00,KLV/USDT,0.01232,0.01249,0.01205,0.01219,160867006.97794628,1966854.9409730355415
1656979200,2022-07-05 00:00:00,KLV/USDT,0.01227,0.01272,0.01177,0.01232,163870301.34224259,1994277.9795641604391
1656892800,2022-07-04 00:00:00,KLV/USDT,0.01216,0.01233,0.01164,0.01227,147620187.40125372,1773029.8354116119027
1656806400,2022-07-03 00:00:00,KLV/USDT,0.01203,0.01233,0.01179,0.01217,166547566.02295644,1999992.6101610360915
1656720000,2022-07-02 00:00:00,KLV/USDT,0.01237,0.01247,0.01175,0.01205,182227446.70596391,2194420.7009725366632
1656633600,2022-07-01 00:00:00,KLV/USDT,0.01278,0.01373,0.01228,0.01237,271305491.40418156,3465151.2939066939465
1656547200,2022-06-30 00:00:00,KLV/USDT,0.01213,0.0128,0.01157,0.01278,229053633.60970792,2801237.0869692264764
1656460800,2022-06-29 00:00:00,KLV/USDT,0.01274,0.01331,0.0115,0.01213,248203438.42096891,3014769.1519458567971
1656374400,2022-06-28 00:00:00,KLV/USDT,0.01302,0.01609,0.01271,0.01274,147870504.07094563,2094792.0406840414538
1656288000,2022-06-27 00:00:00,KLV/USDT,0.01232,0.01318,0.01228,0.01302,59983393.18241345,768873.0641283398227
1656201600,2022-06-26 00:00:00,KLV/USDT,0.01248,0.01272,0.01199,0.01235,54280383.42270052,673448.3400014962545
1656115200,2022-06-25 00:00:00,KLV/USDT,0.01204,0.01257,0.01179,0.01245,65570064.51582298,791813.8599941607289
1656028800,2022-06-24 00:00:00,KLV/USDT,0.01151,0.01233,0.01101,0.01203,163346368.0169729,1920970.6354647899649
1655942400,2022-06-23 00:00:00,KLV/USDT,0.01171,0.01216,0.0109,0.01148,67502951.10145818,778284.7038173402033
1655856000,2022-06-22 00:00:00,KLV/USDT,0.01204,0.0126,0.01158,0.01171,62566751.24410709,749177.9491960480872
1655769600,2022-06-21 00:00:00,KLV/USDT,0.01109,0.01368,0.01104,0.01204,141539976.11387134,1742309.9518111409161
1655683200,2022-06-20 00:00:00,KLV/USDT,0.01157,0.01175,0.01081,0.01109,105358253.40826628,1189299.5534078778142
1655596800,2022-06-19 00:00:00,KLV/USDT,0.01094,0.01214,0.01029,0.01156,135987375.55499853,1497697.8534726616022
1655510400,2022-06-18 00:00:00,KLV/USDT,0.01363,0.01377,0.0103,0.01094,361583902.39549532,4237370.2590867770105
1655424000,2022-06-17 00:00:00,KLV/USDT,0.01183,0.01464,0.01179,0.01365,492760025.20232951,6694502.3099068819053
1655337600,2022-06-16 00:00:00,KLV/USDT,0.01837,0.01897,0.0109,0.01183,283379714.75205484,3944052.2249600714251
1655251200,2022-06-15 00:00:00,KLV/USDT,0.01253,0.01987,0.01037,0.01838,145520945.9033396,2117202.0869253076285
1655164800,2022-06-14 00:00:00,KLV/USDT,0.01316,0.01368,0.012,0.01253,139462583.53144084,1800247.700881849471
1655078400,2022-06-13 00:00:00,KLV/USDT,0.0126,0.01359,0.01146,0.01316,177135262.26068495,2205663.1076684002126
1654992000,2022-06-12 00:00:00,KLV/USDT,0.01475,0.01567,0.01254,0.01259,431056537.01019361,5981245.6428356262015
1654905600,2022-06-11 00:00:00,KLV/USDT,0.01669,0.01693,0.01475,0.0148,309964492.17739882,5069722.0428498786125
1654819200,2022-06-10 00:00:00,KLV/USDT,0.01902,0.01913,0.01666,0.01669,466259751.18416082,8462354.6193030647082
1654732800,2022-06-09 00:00:00,KLV/USDT,0.01919,0.02019,0.01895,0.01902,1477323882.86165031,28986007.0914354154553
1654646400,2022-06-08 00:00:00,KLV/USDT,0.0217,0.02176,0.01884,0.01919,59122714.8539049,1160090.0783334112964
1654560000,2022-06-07 00:00:00,KLV/USDT,0.02245,0.02348,0.0209,0.02176,39872420.77751238,882198.1834567177959
1654473600,2022-06-06 00:00:00,KLV/USDT,0.0225,0.02299,0.0195,0.02245,59104652.34251248,1257702.5213425201462
1654387200,2022-06-05 00:00:00,KLV/USDT,0.0204,0.02326,0.02013,0.02251,198556772.89912243,4286582.3894898640365
1654300800,2022-06-04 00:00:00,KLV/USDT,0.01991,0.02041,0.01991,0.0204,177942546.49242056,3587656.2506232755333
1654214400,2022-06-03 00:00:00,KLV/USDT,0.02039,0.02059,0.01924,0.01992,166637291.59973073,3317494.7490821882316
1654128000,2022-06-02 00:00:00,KLV/USDT,0.01969,0.02041,0.01947,0.0204,189424272.66992855,3755519.0944315940608
1654041600,2022-06-01 00:00:00,KLV/USDT,0.02028,0.02094,0.01928,0.0197,158960471.94132289,3186842.4187065182554
1653955200,2022-05-31 00:00:00,KLV/USDT,0.0203,0.02059,0.01945,0.02025,150501532.70535893,3012631.7518677634401
1653868800,2022-05-30 00:00:00,KLV/USDT,0.01942,0.02036,0.0194,0.02029,156356924.29576977,3115209.0452168870421
1653782400,2022-05-29 00:00:00,KLV/USDT,0.01939,0.01981,0.01914,0.01944,183393992.2699329,3561447.6023175216908
1653696000,2022-05-28 00:00:00,KLV/USDT,0.01882,0.01976,0.01878,0.01938,193766794.39785293,3743274.8395227126973
1653609600,2022-05-27 00:00:00,KLV/USDT,0.01957,0.0202,0.0187,0.01882,199765238.03058821,3897120.2617528727061
1653523200,2022-05-26 00:00:00,KLV/USDT,0.02013,0.02038,0.01946,0.0196,217039245.88858048,4333930.2024443088271
1653436800,2022-05-25 00:00:00,KLV/USDT,0.02077,0.02089,0.0201,0.02013,208254306.14939313,4270620.7546714445626
1653350400,2022-05-24 00:00:00,KLV/USDT,0.02041,0.02098,0.0203,0.02078,193611989.84895908,3985563.13288663236
1653264000,2022-05-23 00:00:00,KLV/USDT,0.02041,0.02115,0.02,0.0204,241257820.14945052,4952188.4088511366014
1653177600,2022-05-22 00:00:00,KLV/USDT,0.02016,0.02077,0.01984,0.0204,248815835.87985415,5052388.2767854081279
1653091200,2022-05-21 00:00:00,KLV/USDT,0.01996,0.02034,0.01974,0.02014,182812795.17953363,3657367.9435339024159
1653004800,2022-05-20 00:00:00,KLV/USDT,0.02044,0.02066,0.01973,0.01997,184593143.86848082,3718109.6069232718778
1652918400,2022-05-19 00:00:00,KLV/USDT,0.01981,0.02066,0.01927,0.02044,186876491.23662933,3738142.8640481568655
1652832000,2022-05-18 00:00:00,KLV/USDT,0.02029,0.02068,0.01955,0.0198,160856144.76342777,3232997.220922967631
1652745600,2022-05-17 00:00:00,KLV/USDT,0.01942,0.02099,0.01932,0.02027,175872022.96497661,3525283.8324644074552
1652659200,2022-05-16 00:00:00,KLV/USDT,0.02039,0.02039,0.01927,0.01943,206926233.28056172,4097045.707367715833
1652572800,2022-05-15 00:00:00,KLV/USDT,0.01979,0.02068,0.01918,0.0204,204317989.79865264,4033795.8489243181208
1652486400,2022-05-14 00:00:00,KLV/USDT,0.01961,0.0203,0.01921,0.01977,206354500.3757278,4076151.420354161118
1652400000,2022-05-13 00:00:00,KLV/USDT,0.01863,0.02155,0.0183,0.01961,160908707.28185716,3215856.7012025659146
1652313600,2022-05-12 00:00:00,KLV/USDT,0.02175,0.0222,0.01635,0.01863,49839885.61124845,921996.945013402878
1652227200,2022-05-11 00:00:00,KLV/USDT,0.02359,0.0244,0.02059,0.02177,105348166.02798508,2411802.0858723135659
1652140800,2022-05-10 00:00:00,KLV/USDT,0.02415,0.02512,0.023,0.0236,160406523.10192861,3888277.6043964225845
1652054400,2022-05-09 00:00:00,KLV/USDT,0.02725,0.02767,0.02405,0.02405,195611303.15254406,5059733.8091720044202
1651968000,2022-05-08 00:00:00,KLV/USDT,0.02832,0.02845,0.027,0.02723,178733670.9190899,4919394.9475226073744
1651881600,2022-05-07 00:00:00,KLV/USDT,0.02922,0.02929,0.02802,0.02833,179487548.74154795,5152787.5124395150291
1651795200,2022-05-06 00:00:00,KLV/USDT,0.02849,0.02938,0.02801,0.02917,181194276.37194199,5196635.8140973699542
1651708800,2022-05-05 00:00:00,KLV/USDT,0.03107,0.03125,0.02778,0.02847,210844037.98896342,6273524.91776078672
1651622400,2022-05-04 00:00:00,KLV/USDT,0.02937,0.03405,0.02885,0.03108,224460867.60038279,6702141.0781761962026
1651536000,2022-05-03 00:00:00,KLV/USDT,0.02966,0.03079,0.02901,0.02936,211233819.9877892,6340827.8130046102704
1651449600,2022-05-02 00:00:00,KLV/USDT,0.03047,0.03093,0.02905,0.02969,229945013.66068745,6943540.3854284840637
1651363200,2022-05-01 00:00:00,KLV/USDT,0.03126,0.0321,0.03001,0.03055,182754610.88309343,5647502.9627681422378
1651276800,2022-04-30 00:00:00,KLV/USDT,0.03311,0.03344,0.03057,0.03127,152593966.28132716,4993081.1288853476152
1651190400,2022-04-29 00:00:00,KLV/USDT,0.03429,0.03459,0.03283,0.03311,164731963.54602937,5544913.1193606038972
1651104000,2022-04-28 00:00:00,KLV/USDT,0.03449,0.0349,0.03375,0.03431,101727510.88431519,3499867.5751541008291
1651017600,2022-04-27 00:00:00,KLV/USDT,0.03394,0.037,0.03342,0.03447,94689335.97274522,3244851.566211927172
1650931200,2022-04-26 00:00:00,KLV/USDT,0.03728,0.03776,0.03376,0.03391,110863190.21182608,4002425.2544554233364
1650844800,2022-04-25 00:00:00,KLV/USDT,0.03594,0.03842,0.0344,0.0373,135831579.57200371,4936057.8119113195976
1650758400,2022-04-24 00:00:00,KLV/USDT,0.03533,0.0364,0.03407,0.03596,130416330.22730317,4569370.6171176448155
1650672000,2022-04-23 00:00:00,KLV/USDT,0.03456,0.03673,0.03378,0.03533,163515721.46162636,5689562.1559995454332
1650585600,2022-04-22 00:00:00,KLV/USDT,0.03438,0.0357,0.03284,0.03459,137982057.51122869,4741111.009347152974
1650499200,2022-04-21 00:00:00,KLV/USDT,0.03395,0.03618,0.033,0.03438,149552259.28762986,5226937.42549028688
1650412800,2022-04-20 00:00:00,KLV/USDT,0.03235,0.034,0.03198,0.03393,127551589.85754994,4173563.9174249228479
1650326400,2022-04-19 00:00:00,KLV/USDT,0.03226,0.03309,0.03187,0.03235,115949500.72100663,3760226.2339796987934
1650240000,2022-04-18 00:00:00,KLV/USDT,0.03157,0.03259,0.03003,0.03231,127294134.27776515,3948426.6213772266175
1650153600,2022-04-17 00:00:00,KLV/USDT,0.0327,0.03342,0.03148,0.0316,137642350.00308844,4513959.056583795951
1650067200,2022-04-16 00:00:00,KLV/USDT,0.03082,0.0328,0.03062,0.03269,125421167.39931375,3952756.2242017558812
1649980800,2022-04-15 00:00:00,KLV/USDT,0.03036,0.03137,0.03018,0.03083,124907460.40163303,3835593.2238175804111
1649894400,2022-04-14 00:00:00,KLV/USDT,0.0333,0.03339,0.02925,0.03035,264763361.93692046,8494022.6239575128668
1649808000,2022-04-13 00:00:00,KLV/USDT,0.03381,0.034,0.03251,0.03328,253423062.41146487,8430593.8729290916366
1649721600,2022-04-12 00:00:00,KLV/USDT,0.03288,0.03435,0.03245,0.03381,206196563.27814272,6909110.8888728414989
1649635200,2022-04-11 00:00:00,KLV/USDT,0.03725,0.0381,0.0327,0.03288,224236472.48455182,8092874.7713722335962
1649548800,2022-04-10 00:00:00,KLV/USDT,0.03685,0.03858,0.03616,0.03726,210290265.09023186,7787963.1496841291279
1649462400,2022-04-09 00:00:00,KLV/USDT,0.03597,0.03702,0.03572,0.03683,205307341.00516586,7436801.5585033099373
1649376000,2022-04-08 00:00:00,KLV/USDT,0.03661,0.03792,0.0356,0.03601,191031526.54515653,7033375.22635109385
1649289600,2022-04-07 00:00:00,KLV/USDT,0.03473,0.03695,0.03467,0.03664,194914476.20878477,6985752.803413428107
1649203200,2022-04-06 00:00:00,KLV/USDT,0.03822,0.03823,0.03404,0.03473,211591778.72950611,7652871.7935382133331
1649116800,2022-04-05 00:00:00,KLV/USDT,0.03631,0.03834,0.03603,0.03822,184486785.14746844,6806277.1020924596227
1649030400,2022-04-04 00:00:00,KLV/USDT,0.03741,0.038,0.03575,0.03631,186413427.58884477,6826734.2061245354241
1648944000,2022-04-03 00:00:00,KLV/USDT,0.03756,0.03787,0.0346,0.03743,188089230.06904044,6843584.872994977946
1648857600,2022-04-02 00:00:00,KLV/USDT,0.03642,0.03927,0.03632,0.03756,190306538.23264409,7170864.5378704835583
1648771200,2022-04-01 00:00:00,KLV/USDT,0.0317,0.0365,0.03091,0.03639,230703447.86327368,7539627.8303766020794
1648684800,2022-03-31 00:00:00,KLV/USDT,0.02989,0.03211,0.02985,0.03172,101431404.18843089,3153706.943810365237
1648598400,2022-03-30 00:00:00,KLV/USDT,0.02781,0.02989,0.02741,0.02987,61204516.05938996,1771953.317670132379
1648512000,2022-03-29 00:00:00,KLV/USDT,0.02896,0.02959,0.02719,0.02782,46301868.05655654,1319426.1809873168209
1648425600,2022-03-28 00:00:00,KLV/USDT,0.02747,0.02949,0.02646,0.02895,59263784.9447776,1665599.365903408937
1648339200,2022-03-27 00:00:00,KLV/USDT,0.02465,0.02881,0.0245,0.02745,72728670.11312606,1903653.4794963870436
1648252800,2022-03-26 00:00:00,KLV/USDT,0.02329,0.02563,0.02319,0.02467,134559940.72818077,3253859.9217375405122
1648166400,2022-03-25 00:00:00,KLV/USDT,0.02124,0.02331,0.02043,0.0233,137464391.68106276,2967597.8163637560738
1648080000,2022-03-24 00:00:00,KLV/USDT,0.02068,0.02137,0.02066,0.02124,114104372.8706161,2394402.8093776518644
1647993600,2022-03-23 00:00:00,KLV/USDT,0.02045,0.02073,0.02019,0.02066,82512615.84572775,1690910.135646466363
1647907200,2022-03-22 00:00:00,KLV/USDT,0.02079,0.02125,0.02035,0.02046,104444619.9362951,2184039.9231211443241
1647820800,2022-03-21 00:00:00,KLV/USDT,0.0213,0.02158,0.02051,0.02077,88410396.83392423,1856411.2949054142265
1647734400,2022-03-20 00:00:00,KLV/USDT,0.02056,0.02156,0.02026,0.02129,108948748.92736965,2245798.7068099426785
1647648000,2022-03-19 00:00:00,KLV/USDT,0.0214,0.02162,0.01994,0.02058,35765138.58485644,741042.2562213458813
1647561600,2022-03-18 00:00:00,KLV/USDT,0.02065,0.02196,0.0206,0.02142,16828429.68469654,356281.441778178642
1647475200,2022-03-17 00:00:00,KLV/USDT,0.02125,0.02131,0.02061,0.02066,97746594.02102278,2051068.2285823110989
1647388800,2022-03-16 00:00:00,KLV/USDT,0.02007,0.02152,0.01992,0.02128,110238263.74310476,2274281.1949241898268
1647302400,2022-03-15 00:00:00,KLV/USDT,0.02037,0.02079,0.0197,0.0201,76944371.29683314,1555461.9108980038065
1647216000,2022-03-14 00:00:00,KLV/USDT,0.02006,0.02043,0.01968,0.02043,54312431.68080747,1085072.441258119456
1647129600,2022-03-13 00:00:00,KLV/USDT,0.02045,0.02079,0.02003,0.02004,82033432.08266895,1677575.0841775854883
1647043200,2022-03-12 00:00:00,KLV/USDT,0.01924,0.02267,0.01923,0.02045,140224071.02232352,2887690.0502806145992
1646956800,2022-03-11 00:00:00,KLV/USDT,0.01987,0.02,0.01897,0.01926,56915267.54814859,1110541.4172157700675
1646870400,2022-03-10 00:00:00,KLV/USDT,0.02064,0.02072,0.01944,0.01987,68601936.29328602,1362058.5986967115982
1646784000,2022-03-09 00:00:00,KLV/USDT,0.01998,0.02158,0.01991,0.02061,68661747.24650042,1437441.5713431919195
1646697600,2022-03-08 00:00:00,KLV/USDT,0.02001,0.02079,0.01977,0.01999,80447491.97626452,1635962.3608350678271
1646611200,2022-03-07 00:00:00,KLV/USDT,0.02132,0.02162,0.01987,0.02,34562928.57200375,712382.5769647663054
1646524800,2022-03-06 00:00:00,KLV/USDT,0.02193,0.02215,0.02124,0.0213,10110764.97824217,217741.0618557944485
1646438400,2022-03-05 00:00:00,KLV/USDT,0.0218,0.02251,0.02138,0.02193,36722238.88866841,801030.362723309499
1646352000,2022-03-04 00:00:00,KLV/USDT,0.02459,0.02596,0.0215,0.02182,133694233.40323067,3117252.4501453228123
1646265600,2022-03-03 00:00:00,KLV/USDT,0.02487,0.0249,0.02307,0.0246,17312256.85141213,415886.4569497753686
1646179200,2022-03-02 00:00:00,KLV/USDT,0.02349,0.02535,0.023,0.02486,27194210.49119137,654607.9818442923382
1646092800,2022-03-01 00:00:00,KLV/USDT,0.02176,0.02385,0.02176,0.02349,21519734.77452745,482150.3518914733874
1646006400,2022-02-28 00:00:00,KLV/USDT,0.01965,0.02197,0.01937,0.02176,16557275.05812214,338234.6617514613291
1645920000,2022-02-27 00:00:00,KLV/USDT,0.02031,0.02065,0.01942,0.01965,12420119.58222995,249391.5211766675261
1645833600,2022-02-26 00:00:00,KLV/USDT,0.02007,0.02061,0.02,0.02028,10928714.77078586,221672.7582573045268
1645747200,2022-02-25 00:00:00,KLV/USDT,0.01929,0.02046,0.0188,0.02007,14336262.68242134,281565.8415844167997
1645660800,2022-02-24 00:00:00,KLV/USDT,0.02004,0.02023,0.01809,0.0194,28219946.58300253,545636.0339830132952
1645574400,2022-02-23 00:00:00,KLV/USDT,0.02112,0.02153,0.02003,0.02007,9413216.21258881,196208.35366253977
1645488000,2022-02-22 00:00:00,KLV/USDT,0.02031,0.0212,0.02,0.02117,10227127.18154937,209335.393448653473
1645401600,2022-02-21 00:00:00,KLV/USDT,0.02163,0.02222,0.02019,0.02033,14094193.40143493,301085.3102104764105
1645315200,2022-02-20 00:00:00,KLV/USDT,0.02276,0.02294,0.02,0.02166,17042536.04208378,372019.2221714892568
1645228800,2022-02-19 00:00:00,KLV/USDT,0.02317,0.02388,0.02254,0.02279,13838390.86143059,323097.9835750248003
1645142400,2022-02-18 00:00:00,KLV/USDT,0.02304,0.02403,0.02287,0.0232,14827208.20440144,343658.243222571798
1645056000,2022-02-17 00:00:00,KLV/USDT,0.02446,0.02453,0.02295,0.02304,17172705.11412303,406589.0827798891649
1644969600,2022-02-16 00:00:00,KLV/USDT,0.02478,0.02485,0.02396,0.02451,13404733.59152053,328680.4638819760938
1644883200,2022-02-15 00:00:00,KLV/USDT,0.02357,0.02513,0.0234,0.02478,15029607.24477562,363121.6627148231515
1644796800,2022-02-14 00:00:00,KLV/USDT,0.02286,0.02605,0.02251,0.02361,13821743.1003169,324521.6683668441106
1644710400,2022-02-13 00:00:00,KLV/USDT,0.0233,0.0242,0.0224,0.02276,7949713.06381591,185886.958205836439
1644624000,2022-02-12 00:00:00,KLV/USDT,0.02396,0.02431,0.023,0.02321,9953289.94213168,235881.7732472236567
