https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume DOT,Volume USDT
1663308000,2022-09-16 06:00:00,DOT/USDT,6.8972,6.921,6.8848,6.8959,7734.47341461,53357.694093686302
1663304400,2022-09-16 05:00:00,DOT/USDT,6.9177,6.9333,6.8962,6.8972,10443.60363841,72188.018404559598
1663300800,2022-09-16 04:00:00,DOT/USDT,6.9132,6.9395,6.9118,6.9161,7964.90955572,55189.18373161153
1663297200,2022-09-16 03:00:00,DOT/USDT,6.8965,6.9221,6.8738,6.9151,8070.22137974,55681.220936212145
1663293600,2022-09-16 02:00:00,DOT/USDT,6.9281,6.9342,6.8514,6.8965,11646.06310597,80197.93544692205
1663290000,2022-09-16 01:00:00,DOT/USDT,6.9742,6.9748,6.9168,6.9262,13856.7375121,96218.022781906407
1663286400,2022-09-16 00:00:00,DOT/USDT,6.9347,6.9741,6.8501,6.9725,36908.97306023,255650.624680892203
1663282800,2022-09-15 23:00:00,DOT/USDT,6.919,6.9442,6.8768,6.9359,12052.01277236,83372.090414173747
1663279200,2022-09-15 22:00:00,DOT/USDT,6.9689,6.9689,6.8701,6.917,23150.85029109,159908.617976141316
1663275600,2022-09-15 21:00:00,DOT/USDT,6.9889,6.9889,6.9442,6.9638,8132.97150364,56690.351818355809
1663272000,2022-09-15 20:00:00,DOT/USDT,6.9756,7.0037,6.956,6.9901,11980.84716241,83608.087886716628
1663268400,2022-09-15 19:00:00,DOT/USDT,6.9621,6.9925,6.9359,6.9706,16805.52375825,116870.304298935855
1663264800,2022-09-15 18:00:00,DOT/USDT,7.001,7.0042,6.9469,6.9581,18225.23915105,127142.741307587252
1663261200,2022-09-15 17:00:00,DOT/USDT,7.0104,7.0391,6.9967,7.001,11435.0673467,80197.849301236909
1663257600,2022-09-15 16:00:00,DOT/USDT,6.9513,7.0102,6.9127,7.0102,10391.08917129,72249.33663995955
1663254000,2022-09-15 15:00:00,DOT/USDT,6.9679,6.9936,6.8943,6.9513,58021.81474444,402735.157517078264
1663250400,2022-09-15 14:00:00,DOT/USDT,7.1178,7.1353,6.9409,6.9709,65788.10222757,462586.302873378897
1663246800,2022-09-15 13:00:00,DOT/USDT,7.1146,7.1245,7.0444,7.1161,18207.0303719,129070.490799977525
1663243200,2022-09-15 12:00:00,DOT/USDT,7.0959,7.1419,7.0638,7.1121,15054.88888276,106945.679011109287
1663239600,2022-09-15 11:00:00,DOT/USDT,7.0671,7.1051,7.0528,7.0993,10958.95492794,77665.251054985906
1663236000,2022-09-15 10:00:00,DOT/USDT,7.0966,7.1231,7.0522,7.0674,10139.34736574,71935.287557030734
1663232400,2022-09-15 09:00:00,DOT/USDT,7.1028,7.1126,7.0763,7.0954,8708.3420973,61805.618733842072
1663228800,2022-09-15 08:00:00,DOT/USDT,7.171,7.171,7.0694,7.1013,12415.59360627,88281.363489027411
1663225200,2022-09-15 07:00:00,DOT/USDT,7.1056,7.2198,7.0912,7.1688,21746.27958013,155587.184787682862
1663221600,2022-09-15 06:00:00,DOT/USDT,7.0756,7.1754,6.936,7.1075,120755.70398141,847999.970457530207
1663218000,2022-09-15 05:00:00,DOT/USDT,7.041,7.0899,7.0188,7.0722,23518.45355983,166127.996278846422
1663214400,2022-09-15 04:00:00,DOT/USDT,7.0395,7.0556,7.0014,7.0416,18219.29545336,128061.727153210325
1663210800,2022-09-15 03:00:00,DOT/USDT,7.0588,7.0624,6.9553,7.0395,29959.01343162,210135.165946850942
1663207200,2022-09-15 02:00:00,DOT/USDT,7.1165,7.1194,6.9852,7.0587,26942.49613183,189550.465524667985
1663203600,2022-09-15 01:00:00,DOT/USDT,7.1109,7.1303,7.0324,7.1172,15723.8442314,111390.499497918725
1663200000,2022-09-15 00:00:00,DOT/USDT,7.2073,7.2383,7.1094,7.1127,14837.12220846,106231.549781300952
1663196400,2022-09-14 23:00:00,DOT/USDT,7.2209,7.2283,7.184,7.2075,4667.78702922,33644.237711956647
1663192800,2022-09-14 22:00:00,DOT/USDT,7.2038,7.2465,7.1801,7.2192,10481.96495524,75553.515245978863
1663189200,2022-09-14 21:00:00,DOT/USDT,7.157,7.2045,7.113,7.2045,15123.60930673,108285.545181418219
1663185600,2022-09-14 20:00:00,DOT/USDT,7.1529,7.1649,7.1389,7.1558,18402.40275599,131578.207509124939
1663182000,2022-09-14 19:00:00,DOT/USDT,7.0949,7.1628,7.0866,7.1537,15093.06377007,107543.228828184461
1663178400,2022-09-14 18:00:00,DOT/USDT,7.185,7.1877,7.0151,7.0953,42992.3255387,305024.735190267139
1663174800,2022-09-14 17:00:00,DOT/USDT,7.2016,7.2401,7.1799,7.1878,18869.31793098,135958.16655763756
1663171200,2022-09-14 16:00:00,DOT/USDT,7.2089,7.2125,7.156,7.2049,13145.75042738,94509.099205764375
1663167600,2022-09-14 15:00:00,DOT/USDT,7.2452,7.246,7.1922,7.2067,26054.07696257,188223.342862842655
1663164000,2022-09-14 14:00:00,DOT/USDT,7.2649,7.2657,7.1619,7.2458,16378.95306933,118285.713201859017
1663160400,2022-09-14 13:00:00,DOT/USDT,7.2655,7.3037,7.167,7.2647,23108.1692594,167402.152702681646
1663156800,2022-09-14 12:00:00,DOT/USDT,7.1671,7.2896,7.0985,7.2629,31938.88162354,230524.702592708091
1663153200,2022-09-14 11:00:00,DOT/USDT,7.1959,7.1978,7.1237,7.1666,15536.40966822,111464.91509287838
1663149600,2022-09-14 10:00:00,DOT/USDT,7.1877,7.1971,7.1559,7.196,12742.89113853,91445.322607088737
1663146000,2022-09-14 09:00:00,DOT/USDT,7.1683,7.203,7.1493,7.1871,13849.76058707,99403.837220404696
1663142400,2022-09-14 08:00:00,DOT/USDT,7.1465,7.1884,7.092,7.174,15554.86289218,111128.418399142215
1663138800,2022-09-14 07:00:00,DOT/USDT,7.1565,7.1887,7.0611,7.1469,14575.69035411,103852.964088962545
1663135200,2022-09-14 06:00:00,DOT/USDT,7.1836,7.2064,7.1403,7.1542,9081.90094767,65143.221122114769
1663131600,2022-09-14 05:00:00,DOT/USDT,7.216,7.219,7.1771,7.1822,8026.32029358,57831.003111333629
1663128000,2022-09-14 04:00:00,DOT/USDT,7.1939,7.2284,7.1836,7.2154,14556.02463819,104822.739209390842
1663124400,2022-09-14 03:00:00,DOT/USDT,7.1945,7.2243,7.1736,7.193,14867.022937,106998.300479098202
1663120800,2022-09-14 02:00:00,DOT/USDT,7.1426,7.2012,7.1399,7.1975,11171.3976514,80111.983428275549
1663117200,2022-09-14 01:00:00,DOT/USDT,7.1065,7.1455,7.1008,7.1455,18764.75748431,133581.700559702636
1663113600,2022-09-14 00:00:00,DOT/USDT,7.0692,7.1123,7.0307,7.1123,24506.19174121,173597.732963703949
1663110000,2022-09-13 23:00:00,DOT/USDT,7.0824,7.0904,7.032,7.0707,16129.45018936,113952.4518834477
1663106400,2022-09-13 22:00:00,DOT/USDT,7.1244,7.1314,7.0529,7.0845,23649.97239459,167826.906564878787
1663102800,2022-09-13 21:00:00,DOT/USDT,7.1576,7.1735,7.0411,7.1261,13482.09214226,95865.908093767985
1663099200,2022-09-13 20:00:00,DOT/USDT,7.1612,7.2082,7.1542,7.1594,15942.64766922,114447.46619363945
1663095600,2022-09-13 19:00:00,DOT/USDT,7.113,7.1808,7.0581,7.1617,31152.81431517,221686.66886954035
1663092000,2022-09-13 18:00:00,DOT/USDT,7.2328,7.244,7.1042,7.1132,31933.69684542,229435.76524841542
1663088400,2022-09-13 17:00:00,DOT/USDT,7.2475,7.2779,7.2242,7.2353,19755.97093377,143224.994446208317
1663084800,2022-09-13 16:00:00,DOT/USDT,7.2318,7.2712,7.201,7.25,20058.58540158,145187.368129573034
1663081200,2022-09-13 15:00:00,DOT/USDT,7.2485,7.2658,7.2091,7.2273,26996.74828473,195440.924450059736
1663077600,2022-09-13 14:00:00,DOT/USDT,7.2983,7.3506,7.2052,7.2496,41724.19404456,303978.740839102357
1663074000,2022-09-13 13:00:00,DOT/USDT,7.3561,7.395,7.2956,7.301,82796.69072989,607867.977841437011
1663070400,2022-09-13 12:00:00,DOT/USDT,7.8849,7.9558,7.3,7.3611,183442.13650587,1389628.774269746619
1663066800,2022-09-13 11:00:00,DOT/USDT,7.7454,7.8949,7.7454,7.8854,62072.1452357,487267.937344200575
1663063200,2022-09-13 10:00:00,DOT/USDT,7.6454,7.7504,7.6373,7.744,11325.75851753,87191.114680933483
1663059600,2022-09-13 09:00:00,DOT/USDT,7.6356,7.69,7.6322,7.6434,12475.12173865,95494.620362831442
1663056000,2022-09-13 08:00:00,DOT/USDT,7.6637,7.6786,7.6116,7.6342,15832.63457276,121189.327678159489
1663052400,2022-09-13 07:00:00,DOT/USDT,7.6772,7.6972,7.6135,7.6674,13259.12164244,101498.145982971209
1663048800,2022-09-13 06:00:00,DOT/USDT,7.6172,7.7159,7.5917,7.6781,39766.04113694,304656.201154293188
1663045200,2022-09-13 05:00:00,DOT/USDT,7.5897,7.645,7.5854,7.6191,24692.03085069,188231.592453158549
1663041600,2022-09-13 04:00:00,DOT/USDT,7.6162,7.6342,7.5787,7.5889,12515.74101723,95136.849227957463
1663038000,2022-09-13 03:00:00,DOT/USDT,7.5911,7.616,7.5327,7.616,19602.43052623,148197.051729789127
1663034400,2022-09-13 02:00:00,DOT/USDT,7.5467,7.593,7.4658,7.593,16075.69163857,120878.378291528226
1663030800,2022-09-13 01:00:00,DOT/USDT,7.5801,7.5953,7.5053,7.55,16475.57874372,124363.038251429951
1663027200,2022-09-13 00:00:00,DOT/USDT,7.6626,7.6728,7.5191,7.5842,106032.04256003,804875.843555488032
1663023600,2022-09-12 23:00:00,DOT/USDT,7.6548,7.6965,7.6346,7.6615,17848.64822225,136837.551301737969
1663020000,2022-09-12 22:00:00,DOT/USDT,7.6652,7.6911,7.6325,7.6523,32637.3151765,250004.920825154005
1663016400,2022-09-12 21:00:00,DOT/USDT,7.7739,7.7754,7.6413,7.6622,19349.94818695,148854.161528306894
1663012800,2022-09-12 20:00:00,DOT/USDT,7.7465,7.7833,7.7081,7.7745,15994.19699456,123967.767339345807
1663009200,2022-09-12 19:00:00,DOT/USDT,7.7366,7.7594,7.7153,7.7435,15694.46448287,121483.416057832629
1663005600,2022-09-12 18:00:00,DOT/USDT,7.742,7.7498,7.685,7.7384,14075.45743993,108554.045660917037
1663002000,2022-09-12 17:00:00,DOT/USDT,7.6815,7.7459,7.6672,7.7433,38910.85241573,299766.749993253798
1662998400,2022-09-12 16:00:00,DOT/USDT,7.7096,7.7267,7.6045,7.6844,46315.26402454,354606.915493955529
1662994800,2022-09-12 15:00:00,DOT/USDT,7.9104,7.9365,7.66,7.711,100201.76685414,783507.087094771573
1662991200,2022-09-12 14:00:00,DOT/USDT,7.9983,8.0164,7.8796,7.9111,45402.93431701,360165.96884140575
1662987600,2022-09-12 13:00:00,DOT/USDT,7.9498,8.0508,7.9266,7.996,48939.4472342,391068.483239143797
1662984000,2022-09-12 12:00:00,DOT/USDT,7.9168,8.0347,7.8776,7.9497,72157.19244091,572226.487160180399
1662980400,2022-09-12 11:00:00,DOT/USDT,7.9677,7.9768,7.8879,7.9138,46845.20055022,371334.421763702982
1662976800,2022-09-12 10:00:00,DOT/USDT,7.9688,8.0189,7.8926,7.9667,42561.68277507,338949.03395260883
1662973200,2022-09-12 09:00:00,DOT/USDT,7.831,7.9748,7.831,7.9699,53296.06842736,421136.443541473093
1662969600,2022-09-12 08:00:00,DOT/USDT,7.7645,7.8639,7.7272,7.8318,46211.69779289,360696.078029499628
1662966000,2022-09-12 07:00:00,DOT/USDT,7.7008,7.7762,7.6904,7.7662,21844.90527366,169136.245167268705
1662962400,2022-09-12 06:00:00,DOT/USDT,7.6655,7.7076,7.6292,7.6973,9018.62945327,69194.349511500166
1662958800,2022-09-12 05:00:00,DOT/USDT,7.6648,7.682,7.6123,7.6665,13104.69912829,100252.465369741883
1662955200,2022-09-12 04:00:00,DOT/USDT,7.6174,7.6658,7.6065,7.6645,14342.63456616,109493.887808380247
1662951600,2022-09-12 03:00:00,DOT/USDT,7.6741,7.6969,7.5655,7.6146,34554.70097189,262896.745748553053
1662948000,2022-09-12 02:00:00,DOT/USDT,7.8274,7.8835,7.6462,7.6809,31826.41631499,246159.838992038208
1662944400,2022-09-12 01:00:00,DOT/USDT,7.5941,7.8778,7.5685,7.824,44488.98905493,344019.79796589673
1662940800,2022-09-12 00:00:00,DOT/USDT,7.7025,7.7053,7.5943,7.5943,17107.6529571,131185.044379192341
1662937200,2022-09-11 23:00:00,DOT/USDT,7.6527,7.7138,7.6112,7.7072,11969.16304381,91830.949325801762
1662933600,2022-09-11 22:00:00,DOT/USDT,7.601,7.6814,7.587,7.649,21521.3243492,164565.814293973215
1662930000,2022-09-11 21:00:00,DOT/USDT,7.6933,7.7146,7.5462,7.5985,19047.2975249,145505.259882910474
1662926400,2022-09-11 20:00:00,DOT/USDT,7.7296,7.7417,7.621,7.6972,28982.77648516,222700.004705505363
1662922800,2022-09-11 19:00:00,DOT/USDT,7.7207,7.734,7.7101,7.734,6229.11584572,48075.278506742782
1662919200,2022-09-11 18:00:00,DOT/USDT,7.7419,7.76,7.7094,7.7153,6852.98784458,53029.969467270427
1662915600,2022-09-11 17:00:00,DOT/USDT,7.7985,7.8295,7.7422,7.7422,20469.94752988,159455.604453860476
1662912000,2022-09-11 16:00:00,DOT/USDT,7.7351,7.7983,7.7351,7.7914,28297.26167469,220128.545914222021
1662908400,2022-09-11 15:00:00,DOT/USDT,7.7197,7.7551,7.71,7.73,18793.79658681,145394.789701229995
1662904800,2022-09-11 14:00:00,DOT/USDT,7.7834,7.7933,7.6784,7.7181,39988.79280817,309571.208416635528
1662901200,2022-09-11 13:00:00,DOT/USDT,7.8256,7.8819,7.7777,7.7834,22245.13492146,174031.838148864297
1662897600,2022-09-11 12:00:00,DOT/USDT,7.7076,7.9,7.6822,7.8317,31904.73429162,249974.625939618251
1662894000,2022-09-11 11:00:00,DOT/USDT,7.6985,7.7248,7.6956,7.7082,6735.60012437,51886.414960964291
1662890400,2022-09-11 10:00:00,DOT/USDT,7.6972,7.7295,7.6888,7.6904,5148.07046438,39654.180675943243
1662886800,2022-09-11 09:00:00,DOT/USDT,7.7211,7.7247,7.6762,7.6972,7544.32157724,58068.702997431076
1662883200,2022-09-11 08:00:00,DOT/USDT,7.7149,7.7423,7.6894,7.7177,10964.48416418,84609.80320536207
1662879600,2022-09-11 07:00:00,DOT/USDT,7.6887,7.7147,7.6584,7.7137,9152.91417928,70393.621483365372
1662876000,2022-09-11 06:00:00,DOT/USDT,7.7299,7.7431,7.613,7.689,20634.65968605,158689.774080812273
1662872400,2022-09-11 05:00:00,DOT/USDT,7.7332,7.7492,7.7074,7.7307,6575.82992915,50868.770021633304
1662868800,2022-09-11 04:00:00,DOT/USDT,7.7209,7.7777,7.7209,7.7363,16939.39121102,131279.3884665835
1662865200,2022-09-11 03:00:00,DOT/USDT,7.75,7.7621,7.7108,7.7227,5520.32499364,42731.381850745726
1662861600,2022-09-11 02:00:00,DOT/USDT,7.7736,7.7878,7.7117,7.752,6901.81259117,53572.40856029963
1662858000,2022-09-11 01:00:00,DOT/USDT,7.7823,7.8317,7.7585,7.7681,5831.43577683,45449.761239596043
1662854400,2022-09-11 00:00:00,DOT/USDT,7.7738,7.8343,7.7569,7.7791,8102.92443373,63139.575766759284
1662850800,2022-09-10 23:00:00,DOT/USDT,7.7833,7.8328,7.7711,7.7755,13641.85866669,106415.178179642459
1662847200,2022-09-10 22:00:00,DOT/USDT,7.7225,7.7982,7.7225,7.7834,32311.50701591,250990.021272945958
1662843600,2022-09-10 21:00:00,DOT/USDT,7.7036,7.7777,7.6927,7.7194,16163.35255086,124952.957366477981
1662840000,2022-09-10 20:00:00,DOT/USDT,7.727,7.7366,7.6744,7.7019,12423.07100061,95635.274097401015
1662836400,2022-09-10 19:00:00,DOT/USDT,7.6958,7.7342,7.6929,7.727,22706.52233679,174917.024212863225
1662832800,2022-09-10 18:00:00,DOT/USDT,7.6697,7.7164,7.6686,7.6955,15930.59574315,122448.882566746763
1662829200,2022-09-10 17:00:00,DOT/USDT,7.7004,7.7069,7.6549,7.67,9769.90448751,74992.283558806109
1662825600,2022-09-10 16:00:00,DOT/USDT,7.6576,7.7486,7.6295,7.707,14468.15611585,111436.355041308299
1662822000,2022-09-10 15:00:00,DOT/USDT,7.6478,7.6888,7.63,7.6576,5287.43773829,40485.805517472213
1662818400,2022-09-10 14:00:00,DOT/USDT,7.6223,7.6774,7.6046,7.6437,8940.90763683,68395.544438567267
1662814800,2022-09-10 13:00:00,DOT/USDT,7.7222,7.7469,7.5932,7.6176,51454.78135047,394461.558592342006
1662811200,2022-09-10 12:00:00,DOT/USDT,7.6962,7.7353,7.5872,7.7254,18433.74905793,141494.602088511573
1662807600,2022-09-10 11:00:00,DOT/USDT,7.6913,7.715,7.6882,7.6977,7674.80793287,59077.849802313098
1662804000,2022-09-10 10:00:00,DOT/USDT,7.7314,7.7414,7.6665,7.6891,13056.87326446,100635.250595037895
1662800400,2022-09-10 09:00:00,DOT/USDT,7.7112,7.7478,7.7014,7.7311,17876.15536527,138111.668111825254
1662796800,2022-09-10 08:00:00,DOT/USDT,7.6701,7.7405,7.6326,7.7105,27683.22985926,213187.898220685773
1662793200,2022-09-10 07:00:00,DOT/USDT,7.8252,7.8287,7.6288,7.6644,49693.39031086,383394.076984273383
1662789600,2022-09-10 06:00:00,DOT/USDT,7.8183,7.8669,7.8085,7.8252,12921.68271321,101298.613823545273
1662786000,2022-09-10 05:00:00,DOT/USDT,7.7473,7.8775,7.7352,7.8162,28781.64679427,225502.016425055464
1662782400,2022-09-10 04:00:00,DOT/USDT,7.7334,7.8073,7.7134,7.7447,17763.79731581,137840.897373114187
1662778800,2022-09-10 03:00:00,DOT/USDT,7.7863,7.7891,7.7284,7.7326,7311.42016542,56739.658449248424
1662775200,2022-09-10 02:00:00,DOT/USDT,7.7602,7.7922,7.7304,7.7868,10061.52211391,78168.315287362989
1662771600,2022-09-10 01:00:00,DOT/USDT,7.7837,7.8352,7.7339,7.752,26865.850352,209388.743747444233
1662768000,2022-09-10 00:00:00,DOT/USDT,7.7573,7.8052,7.7043,7.7805,24241.25081465,188073.404997995377
1662764400,2022-09-09 23:00:00,DOT/USDT,7.7563,7.8693,7.6597,7.756,73226.68929034,569186.460536170178
1662760800,2022-09-09 22:00:00,DOT/USDT,7.7494,7.7993,7.7442,7.7583,12222.35340377,94987.903152225144
1662757200,2022-09-09 21:00:00,DOT/USDT,7.7777,7.8104,7.7401,7.7454,11220.7854093,87220.36189163173
1662753600,2022-09-09 20:00:00,DOT/USDT,7.7382,7.7775,7.7182,7.7761,17392.62351699,134720.759564723881
1662750000,2022-09-09 19:00:00,DOT/USDT,7.7012,7.7529,7.6957,7.7418,10294.37289399,79555.462797609737
1662746400,2022-09-09 18:00:00,DOT/USDT,7.7563,7.7646,7.6663,7.7024,17249.31115017,133060.030190744964
1662742800,2022-09-09 17:00:00,DOT/USDT,7.9128,7.9211,7.7194,7.7533,50166.72273537,391831.32896474656
1662739200,2022-09-09 16:00:00,DOT/USDT,7.7938,7.9252,7.7336,7.915,92247.05480742,719867.401167412313
1662735600,2022-09-09 15:00:00,DOT/USDT,7.8107,7.8363,7.7788,7.7925,19716.72703833,153822.464635107318
1662732000,2022-09-09 14:00:00,DOT/USDT,7.8248,7.8642,7.759,7.802,15634.54290815,122025.252241757538
1662728400,2022-09-09 13:00:00,DOT/USDT,7.859,7.8692,7.7576,7.8237,43942.00668846,343178.258599419012
1662724800,2022-09-09 12:00:00,DOT/USDT,7.7937,7.9409,7.7918,7.8601,47930.49831228,377439.630048094836
1662721200,2022-09-09 11:00:00,DOT/USDT,7.8488,7.8764,7.7396,7.792,31036.35389197,242160.304493263252
1662717600,2022-09-09 10:00:00,DOT/USDT,7.771,7.8562,7.7503,7.8478,32150.11343938,250573.171325319064
1662714000,2022-09-09 09:00:00,DOT/USDT,7.8092,7.8161,7.7159,7.7719,24103.15478323,186877.007991956416
1662710400,2022-09-09 08:00:00,DOT/USDT,7.714,7.8553,7.6906,7.8032,58405.54820408,455000.00204646
1662706800,2022-09-09 07:00:00,DOT/USDT,7.628,7.7315,7.6122,7.7138,57035.60361549,438100.931252972056
1662703200,2022-09-09 06:00:00,DOT/USDT,7.6376,7.6736,7.5993,7.6269,22548.09207005,172396.827845207853
1662699600,2022-09-09 05:00:00,DOT/USDT,7.6205,7.6616,7.5974,7.6338,17492.00838163,133386.079909037134
1662696000,2022-09-09 04:00:00,DOT/USDT,7.5446,7.6423,7.526,7.6183,41553.38435815,315710.314539595552
1662692400,2022-09-09 03:00:00,DOT/USDT,7.4421,7.5705,7.4282,7.5484,41499.63914724,311647.494115971086
1662688800,2022-09-09 02:00:00,DOT/USDT,7.412,7.475,7.4119,7.4396,2296.19101789,17103.602846982091
1662685200,2022-09-09 01:00:00,DOT/USDT,7.4363,7.4864,7.4122,7.4148,25869.99478838,192829.466326726751
1662681600,2022-09-09 00:00:00,DOT/USDT,7.3891,7.4455,7.359,7.4336,14736.6527292,109378.771352957471
1662678000,2022-09-08 23:00:00,DOT/USDT,7.3918,7.4128,7.3644,7.388,14352.67404442,106129.427161746639
1662674400,2022-09-08 22:00:00,DOT/USDT,7.4077,7.4202,7.3564,7.3906,15173.18380921,112094.545474927849
1662670800,2022-09-08 21:00:00,DOT/USDT,7.4397,7.4417,7.3977,7.4065,17983.02316489,133566.259919632404
1662667200,2022-09-08 20:00:00,DOT/USDT,7.4218,7.4477,7.4021,7.4393,61104.97191516,454250.552850090455
1662663600,2022-09-08 19:00:00,DOT/USDT,7.2824,7.4297,7.2649,7.4207,26438.57274964,194085.48717470868
1662660000,2022-09-08 18:00:00,DOT/USDT,7.2722,7.2972,7.2549,7.2786,36083.76740231,262586.185346759104
1662656400,2022-09-08 17:00:00,DOT/USDT,7.2238,7.2938,7.2025,7.2705,18962.31669263,137615.631756810815
1662652800,2022-09-08 16:00:00,DOT/USDT,7.2522,7.2588,7.1694,7.2276,29487.13339976,212718.195195044078
1662649200,2022-09-08 15:00:00,DOT/USDT,7.3233,7.3284,7.2378,7.2525,20127.09251995,146491.492871449819
1662645600,2022-09-08 14:00:00,DOT/USDT,7.1985,7.326,7.1464,7.326,46389.00100637,335139.916823998595
1662642000,2022-09-08 13:00:00,DOT/USDT,7.1631,7.2267,7.0721,7.1976,92506.97043681,659907.068173102604
