https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume ETH
1661731200000,2022-08-29 00:00:00,ETH/USD,1578.4436,1719.1088,1575.0151,1714.3182,2173193.3388448153,1267.67209194
1661644800000,2022-08-28 00:00:00,ETH/USD,1647.7562,1664.9937,1577.6145,1578.1453,1941574.1806027566,1230.28860562
1661558400000,2022-08-27 00:00:00,ETH/USD,1667.3645,1678.2926,1604.198,1647.6036,2099132.080644458,1274.05164728
1661472000000,2022-08-26 00:00:00,ETH/USD,1864.4387,1870.0053,1646.2333,1666.2608,2276960.143171443,1366.50885814
1661385600000,2022-08-25 00:00:00,ETH/USD,1824.4998,1891.5793,1822.8593,1866.9998,2321320.236507556,1243.34252018
1661299200000,2022-08-24 00:00:00,ETH/USD,1832.2514,1858.4002,1772.2082,1824.4507,2226903.7118161945,1220.5885924
1661212800000,2022-08-23 00:00:00,ETH/USD,1788.9848,1837.02,1725.41,1832.8183,2297653.983274029,1253.61798454
1661126400000,2022-08-22 00:00:00,ETH/USD,1779.0204,1779.1191,1757.6853,1759.372,99152.21981511348,56.35659759
1661040000000,2022-08-21 00:00:00,ETH/USD,1740.1034,1804.3941,1689.9999,1779.1479,3529593.816488984,1983.86756744
1660953600000,2022-08-20 00:00:00,ETH/USD,1773.4659,1818.7081,1687.1152,1738.9481,2172360.962034417,1249.23852646
1660867200000,2022-08-19 00:00:00,ETH/USD,2001.8543,2004.3872,1762.768,1772.1263,2568233.4000541647,1449.23835285
1660780800000,2022-08-18 00:00:00,ETH/USD,1986.427,2034.3513,1978.8149,2004.5999,2532635.5451042913,1263.41198815
1660694400000,2022-08-17 00:00:00,ETH/USD,2017.9015,2097.0,1974.6693,1986.6158,2493057.5689837364,1254.92688067
1660608000000,2022-08-16 00:00:00,ETH/USD,2031.0121,2047.9728,1985.4201,2018.0177,2433745.7925397507,1206.00814975
1660521600000,2022-08-15 00:00:00,ETH/USD,2055.7676,2128.1058,1995.0,2032.8705,2465762.331220804,1212.94609333
1660435200000,2022-08-14 00:00:00,ETH/USD,2102.9236,2150.0,2029.3537,2055.1104,2599677.184761055,1264.9817668
1660348800000,2022-08-13 00:00:00,ETH/USD,2077.8659,2136.44,2070.0,2102.927,2594595.770995668,1233.80211058
1660262400000,2022-08-12 00:00:00,ETH/USD,1994.7408,2079.0,1964.1805,2078.2207,2554063.9998052935,1228.9666828
1660176000000,2022-08-11 00:00:00,ETH/USD,1977.1308,2066.0,1977.1308,1994.9668,2348600.205842507,1177.26280249
1660089600000,2022-08-10 00:00:00,ETH/USD,1825.8801,2007.0,1794.0001,1978.1713,2403824.8759268518,1215.17528635
1660003200000,2022-08-09 00:00:00,ETH/USD,1890.2115,1896.4769,1883.8953,1884.2111,112395.34772786684,59.65114404
1659916800000,2022-08-08 00:00:00,ETH/USD,1805.2726,1923.9572,1804.9617,1889.6651,2417792.9158555167,1279.48222987
1659830400000,2022-08-07 00:00:00,ETH/USD,1805.9084,1834.21,1780.0,1806.6719,2307675.767546495,1277.3076105
1659744000000,2022-08-06 00:00:00,ETH/USD,1857.4964,1873.469,1805.517,1805.7815,2266841.70669859,1255.32447126
1659657600000,2022-08-05 00:00:00,ETH/USD,1729.703,1860.4531,1728.4557,1855.8247,2531127.7053983924,1363.88297095
1659571200000,2022-08-04 00:00:00,ETH/USD,1730.8954,1773.9125,1700.2003,1729.6619,2110158.574616113,1219.98326645
1659484800000,2022-08-03 00:00:00,ETH/USD,1734.8339,1800.0,1695.0001,1731.6628,2157886.6987791318,1246.13562108
1659398400000,2022-08-02 00:00:00,ETH/USD,1736.9704,1776.9996,1658.1301,1734.8955,2382848.8561656866,1373.48264271
1659312000000,2022-08-01 00:00:00,ETH/USD,1798.6689,1824.9263,1712.3872,1737.0319,2427095.2785133948,1397.26580641
1659225600000,2022-07-31 00:00:00,ETH/USD,1805.959,1869.3189,1787.9137,1799.78,2172627.2957245917,1207.1627064
1659139200000,2022-07-30 00:00:00,ETH/USD,1833.464,1852.52,1775.8681,1805.6913,2298419.6494363663,1272.87518605
