https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SIN,Volume USDT
1661990400,2022-09-01 00:00:00,SIN/USDT,0.01451,0.01458,0.01395,0.01407,6029657.9031,86740.050354864
1661904000,2022-08-31 00:00:00,SIN/USDT,0.01406,0.01509,0.014,0.01452,5127278.0949,73631.105508008
1661817600,2022-08-30 00:00:00,SIN/USDT,0.01327,0.0144,0.01311,0.01408,17491574.3826,238408.667410214
1661731200,2022-08-29 00:00:00,SIN/USDT,0.01333,0.0134,0.01311,0.01328,14588048.2804,193670.904289329
1661644800,2022-08-28 00:00:00,SIN/USDT,0.01353,0.01374,0.01321,0.01334,16466051.9429,220983.487342933
1661558400,2022-08-27 00:00:00,SIN/USDT,0.01383,0.01394,0.01336,0.01354,22981788.1586,314670.095600116
1661472000,2022-08-26 00:00:00,SIN/USDT,0.01518,0.01525,0.01364,0.01388,14192899.5234,204916.545646163
1661385600,2022-08-25 00:00:00,SIN/USDT,0.01477,0.01694,0.01436,0.01517,11392418.0752,171220.004342745
1661299200,2022-08-24 00:00:00,SIN/USDT,0.01457,0.01514,0.01443,0.01477,13871151.4123,203361.813738776
1661212800,2022-08-23 00:00:00,SIN/USDT,0.01396,0.01584,0.01391,0.01457,24838195.9785,354663.485930709
1661126400,2022-08-22 00:00:00,SIN/USDT,0.01416,0.01481,0.01391,0.01396,14386156.1292,203118.5963987
1661040000,2022-08-21 00:00:00,SIN/USDT,0.01461,0.01481,0.01351,0.01416,10611493.7508,151629.453862411
1660953600,2022-08-20 00:00:00,SIN/USDT,0.01486,0.01501,0.01447,0.01463,7757466.1726,113988.671850525
1660867200,2022-08-19 00:00:00,SIN/USDT,0.01519,0.01536,0.01481,0.01487,10744889.0507,161467.921036176
1660780800,2022-08-18 00:00:00,SIN/USDT,0.0157,0.01633,0.01502,0.01519,22618729.4289,350264.751918777
1660694400,2022-08-17 00:00:00,SIN/USDT,0.01644,0.01646,0.01539,0.01571,31817458.778,503073.278234498
1660608000,2022-08-16 00:00:00,SIN/USDT,0.01578,0.01911,0.01552,0.01642,21575415.73290314,359219.2449352891794
1660521600,2022-08-15 00:00:00,SIN/USDT,0.01521,0.01579,0.01513,0.01578,518514.6922,8055.444663601
1660435200,2022-08-14 00:00:00,SIN/USDT,0.01497,0.01635,0.01481,0.01521,4969282.4581,74598.792299098
1660348800,2022-08-13 00:00:00,SIN/USDT,0.01491,0.01552,0.01454,0.01492,12671005.4409,187956.573156048
1660262400,2022-08-12 00:00:00,SIN/USDT,0.01487,0.01495,0.01441,0.01491,513193.6513,7539.994053391
1660176000,2022-08-11 00:00:00,SIN/USDT,0.01497,0.01549,0.01446,0.01487,14282759.2562,212888.266650334
1660089600,2022-08-10 00:00:00,SIN/USDT,0.01471,0.01524,0.01461,0.01497,18529279.3075,275093.444835223
1660003200,2022-08-09 00:00:00,SIN/USDT,0.01459,0.01528,0.01451,0.0147,15695268.6148,232080.821915606
1659916800,2022-08-08 00:00:00,SIN/USDT,0.01569,0.01592,0.01452,0.01459,27803736.2399,423486.17789421
1659830400,2022-08-07 00:00:00,SIN/USDT,0.01547,0.01589,0.01507,0.01564,13186887.9056,203474.977438013
1659744000,2022-08-06 00:00:00,SIN/USDT,0.01517,0.01646,0.01471,0.01548,23405968.8622,358040.661368274
1659657600,2022-08-05 00:00:00,SIN/USDT,0.01469,0.01535,0.01428,0.01518,19547574.4931,290779.700063264
1659571200,2022-08-04 00:00:00,SIN/USDT,0.01462,0.015,0.01431,0.01468,21413284.2883,313078.054393876
1659484800,2022-08-03 00:00:00,SIN/USDT,0.0138,0.01499,0.01374,0.01466,22511683.7527,322561.125340726
1659398400,2022-08-02 00:00:00,SIN/USDT,0.01457,0.01457,0.01348,0.0138,628378.9884,8759.547166166
1659312000,2022-08-01 00:00:00,SIN/USDT,0.01485,0.01547,0.01425,0.01457,24653341.5023,360029.266628651
1659225600,2022-07-31 00:00:00,SIN/USDT,0.01459,0.0156,0.01443,0.01485,25935542.1082,382086.6862067
1659139200,2022-07-30 00:00:00,SIN/USDT,0.01424,0.01501,0.01384,0.01458,28658327.9814,412039.735639473
1659052800,2022-07-29 00:00:00,SIN/USDT,0.01457,0.01504,0.01358,0.01424,34896811.0587,499996.341151063
1658966400,2022-07-28 00:00:00,SIN/USDT,0.01354,0.0162,0.01353,0.01457,21596363.7768,306008.039300986
1658880000,2022-07-27 00:00:00,SIN/USDT,0.01316,0.01375,0.01288,0.01352,16133708.1249,214069.50052919
1658793600,2022-07-26 00:00:00,SIN/USDT,0.01351,0.01363,0.01287,0.01316,12317391.5788,164219.455469423
1658707200,2022-07-25 00:00:00,SIN/USDT,0.01441,0.01465,0.01343,0.01348,14413024.7863,197745.746006854
1658620800,2022-07-24 00:00:00,SIN/USDT,0.01421,0.01478,0.01398,0.01441,8483072.2094,121345.985213314
1658534400,2022-07-23 00:00:00,SIN/USDT,0.01528,0.01528,0.01382,0.01421,3172379.7716,45782.573523553
1658448000,2022-07-22 00:00:00,SIN/USDT,0.01552,0.01647,0.01483,0.01527,16558277.7771,256711.827431449
1658361600,2022-07-21 00:00:00,SIN/USDT,0.01426,0.01626,0.01387,0.01551,18111432.93480194,271991.1161387962834
1658275200,2022-07-20 00:00:00,SIN/USDT,0.01478,0.01501,0.01382,0.01416,12900128.62289137,186678.9985015128952
1658188800,2022-07-19 00:00:00,SIN/USDT,0.01426,0.01523,0.01372,0.01479,18039083.30542803,260318.7483207448759
1658102400,2022-07-18 00:00:00,SIN/USDT,0.01415,0.01445,0.01389,0.01426,13610075.18261925,192257.506208196518
1658016000,2022-07-17 00:00:00,SIN/USDT,0.01417,0.01533,0.01394,0.01414,19788160.96873334,283561.4458346109168
1657929600,2022-07-16 00:00:00,SIN/USDT,0.01468,0.01543,0.01378,0.01416,21493818.28662529,316055.4491550662673
1657843200,2022-07-15 00:00:00,SIN/USDT,0.01418,0.01483,0.01372,0.01464,21618132.86806074,303779.7371883042309
1657756800,2022-07-14 00:00:00,SIN/USDT,0.01414,0.01445,0.01324,0.01417,13006491.11817446,180360.360399770952
1657670400,2022-07-13 00:00:00,SIN/USDT,0.01442,0.01452,0.01395,0.0141,9111156.05627291,130084.007214909364
1657584000,2022-07-12 00:00:00,SIN/USDT,0.01469,0.01483,0.01361,0.01441,10567286.15571924,153305.0714558919211
1657497600,2022-07-11 00:00:00,SIN/USDT,0.01498,0.01506,0.01451,0.01472,12245812.37320735,182363.2566121605634
1657411200,2022-07-10 00:00:00,SIN/USDT,0.0153,0.01555,0.01482,0.015,8171643.40335671,123854.980520555035
1657324800,2022-07-09 00:00:00,SIN/USDT,0.01536,0.01555,0.01514,0.01526,14447508.48790516,222065.1129862437487
1657238400,2022-07-08 00:00:00,SIN/USDT,0.01562,0.01595,0.01501,0.01538,12305405.5628613,189730.6090559798043
1657152000,2022-07-07 00:00:00,SIN/USDT,0.01578,0.01588,0.01521,0.01562,10683367.29518212,166582.5716610118607
1657065600,2022-07-06 00:00:00,SIN/USDT,0.01561,0.01595,0.0152,0.01576,6607585.74314563,102569.8414290490045
1656979200,2022-07-05 00:00:00,SIN/USDT,0.01606,0.0165,0.01523,0.01564,10614460.70990362,167014.6772767647086
1656892800,2022-07-04 00:00:00,SIN/USDT,0.01571,0.01863,0.01454,0.01601,17405587.48114556,277556.4267847037078
1656806400,2022-07-03 00:00:00,SIN/USDT,0.01484,0.01626,0.0144,0.01573,13361006.20222336,202183.7653065005035
1656720000,2022-07-02 00:00:00,SIN/USDT,0.01496,0.01518,0.01436,0.01482,11588509.7146246,171465.8460613465599
1656633600,2022-07-01 00:00:00,SIN/USDT,0.01479,0.01519,0.01422,0.01497,11796565.93233301,173836.7271248973339
1656547200,2022-06-30 00:00:00,SIN/USDT,0.01565,0.01594,0.01451,0.01478,9851084.44590723,148559.4855037299947
1656460800,2022-06-29 00:00:00,SIN/USDT,0.01634,0.01646,0.01529,0.01573,10364320.66895958,162793.4267655126758
1656374400,2022-06-28 00:00:00,SIN/USDT,0.01786,0.01821,0.01607,0.01634,12220309.04204424,215412.3110390242601
1656288000,2022-06-27 00:00:00,SIN/USDT,0.01858,0.01893,0.017,0.01786,13993181.70534995,252177.1448327569608
1656201600,2022-06-26 00:00:00,SIN/USDT,0.0202,0.02103,0.01821,0.0186,13899644.71305227,274907.2556017732441
1656115200,2022-06-25 00:00:00,SIN/USDT,0.01993,0.02457,0.01954,0.02025,19575461.16704348,408983.2378182339328
1656028800,2022-06-24 00:00:00,SIN/USDT,0.01747,0.025,0.01718,0.01996,16587186.90429661,321790.6130418495168
1655942400,2022-06-23 00:00:00,SIN/USDT,0.01793,0.0186,0.01707,0.01746,10439071.43280401,184689.5129291632188
1655856000,2022-06-22 00:00:00,SIN/USDT,0.01723,0.0184,0.0165,0.01793,10102955.69597177,174964.1203665869807
1655769600,2022-06-21 00:00:00,SIN/USDT,0.01728,0.0198,0.01701,0.01723,11761775.91732261,208201.4646620220262
1655683200,2022-06-20 00:00:00,SIN/USDT,0.01654,0.0206,0.01624,0.01725,12818881.19169688,222204.4210628605341
1655596800,2022-06-19 00:00:00,SIN/USDT,0.01608,0.01727,0.01564,0.01651,9421895.58994738,154012.2786577525633
1655510400,2022-06-18 00:00:00,SIN/USDT,0.01904,0.01907,0.0152,0.01612,12854566.85260152,213801.7354876328489
1655424000,2022-06-17 00:00:00,SIN/USDT,0.01506,0.0245,0.01489,0.0189,25208998.61809456,468994.6620880436989
1655337600,2022-06-16 00:00:00,SIN/USDT,0.01542,0.01632,0.0146,0.01501,12728845.9466144,194217.9838104185138
1655251200,2022-06-15 00:00:00,SIN/USDT,0.0155,0.01594,0.01462,0.01531,6339466.17007617,96210.4816613907676
1655164800,2022-06-14 00:00:00,SIN/USDT,0.01574,0.01652,0.01487,0.01543,8713204.09114578,133997.3989654966766
1655078400,2022-06-13 00:00:00,SIN/USDT,0.01704,0.01733,0.01439,0.01571,10500029.65208239,166648.4663302049031
1654992000,2022-06-12 00:00:00,SIN/USDT,0.01812,0.0184,0.01656,0.01701,9458552.19339106,163445.8410178474004
1654905600,2022-06-11 00:00:00,SIN/USDT,0.02077,0.02184,0.01663,0.01811,14548684.90925266,288625.0528555697643
1654819200,2022-06-10 00:00:00,SIN/USDT,0.02227,0.02298,0.0204,0.02074,10403587.96080473,220911.9084440854961
1654732800,2022-06-09 00:00:00,SIN/USDT,0.02105,0.031,0.02066,0.02226,18926561.80412629,446441.7477022621929
1654646400,2022-06-08 00:00:00,SIN/USDT,0.0211,0.02209,0.02037,0.02104,9873773.77266315,206807.7285390662846
1654560000,2022-06-07 00:00:00,SIN/USDT,0.02092,0.02251,0.0195,0.02117,11563882.63664083,237519.2267131263335
1654473600,2022-06-06 00:00:00,SIN/USDT,0.02148,0.02299,0.02064,0.02086,12217469.22341889,261649.6563524323331
1654387200,2022-06-05 00:00:00,SIN/USDT,0.02215,0.02299,0.02015,0.02145,12853732.46617753,277430.8060493641682
1654300800,2022-06-04 00:00:00,SIN/USDT,0.02131,0.02274,0.02101,0.02217,9775111.20581597,210962.3446225699411
1654214400,2022-06-03 00:00:00,SIN/USDT,0.02234,0.02307,0.01975,0.02129,11630482.63127576,254799.7511901668254
1654128000,2022-06-02 00:00:00,SIN/USDT,0.02229,0.02351,0.0213,0.02229,10817421.30649203,240746.6695609289397
1654041600,2022-06-01 00:00:00,SIN/USDT,0.02417,0.02548,0.0212,0.02232,11658630.45521486,273642.0303730197999
1653955200,2022-05-31 00:00:00,SIN/USDT,0.02281,0.026,0.02168,0.02413,10520907.7555236,242475.7762119181416
1653868800,2022-05-30 00:00:00,SIN/USDT,0.02225,0.02589,0.02225,0.02289,9745891.34390585,227003.2999191305265
1653782400,2022-05-29 00:00:00,SIN/USDT,0.02239,0.02373,0.02147,0.02218,10938450.34604077,244453.5216405178705
1653696000,2022-05-28 00:00:00,SIN/USDT,0.02173,0.02323,0.02096,0.02241,11052301.36031346,242981.017997607466
1653609600,2022-05-27 00:00:00,SIN/USDT,0.02458,0.02464,0.02,0.02174,12958611.19612251,282956.3544033277218
1653523200,2022-05-26 00:00:00,SIN/USDT,0.02739,0.02846,0.0232,0.02451,12139498.22258038,312677.5735255827903
1653436800,2022-05-25 00:00:00,SIN/USDT,0.02659,0.02913,0.02579,0.02747,12130484.5840358,330920.7387900553659
1653350400,2022-05-24 00:00:00,SIN/USDT,0.0292,0.03264,0.02464,0.02659,18216259.92776941,521652.0963520605127
1653264000,2022-05-23 00:00:00,SIN/USDT,0.02819,0.054,0.02515,0.0292,21730514.55905166,664856.683548735295
1653177600,2022-05-22 00:00:00,SIN/USDT,0.03371,0.03399,0.02601,0.02815,15393198.81499354,476765.1882229815562
1653091200,2022-05-21 00:00:00,SIN/USDT,0.03277,0.03494,0.03104,0.0337,11380057.0451614,371324.6602090561212
1653004800,2022-05-20 00:00:00,SIN/USDT,0.02977,0.045,0.02951,0.0328,15241269.2936384,481133.1541528131507
1652918400,2022-05-19 00:00:00,SIN/USDT,0.02918,0.03206,0.0283,0.0298,10661292.77357516,313151.2525559251548
1652832000,2022-05-18 00:00:00,SIN/USDT,0.02723,0.035,0.02437,0.02918,10825803.77438343,317975.8380250000243
1652745600,2022-05-17 00:00:00,SIN/USDT,0.02774,0.03107,0.02681,0.02732,4043185.14997373,114545.8695161191497
1652659200,2022-05-16 00:00:00,SIN/USDT,0.03187,0.034,0.02676,0.02774,78833136.99511861,2380766.113798079464
1652572800,2022-05-15 00:00:00,SIN/USDT,0.0273,0.03305,0.02495,0.03187,63312665.07599622,1707580.7572179101959
1652486400,2022-05-14 00:00:00,SIN/USDT,0.02319,0.04021,0.01985,0.02737,50628674.44471051,1118634.1606463516312
1652400000,2022-05-13 00:00:00,SIN/USDT,0.02074,0.02524,0.02066,0.02317,23737239.53899765,561792.7978411246424
1652313600,2022-05-12 00:00:00,SIN/USDT,0.02496,0.02556,0.01906,0.02074,12124082.39700325,263530.5111047432633
1652227200,2022-05-11 00:00:00,SIN/USDT,0.03142,0.03524,0.02264,0.02497,9890468.07160052,290971.7691543469482
1652140800,2022-05-10 00:00:00,SIN/USDT,0.03862,0.04192,0.03035,0.03142,11864634.44234877,438241.5819452288859
1652054400,2022-05-09 00:00:00,SIN/USDT,0.02,0.06199,0.02,0.03859,31001195.89256928,1363974.9218313155849
