https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GMEE,Volume USDT
1661558400,2022-08-27 00:00:00,GMEE/USDT,0.01071,0.01091,0.00995,0.01038,12909118.2341,133224.80205048
1661472000,2022-08-26 00:00:00,GMEE/USDT,0.01162,0.01178,0.01046,0.01067,13269160.37091059,147745.529598107313
1661385600,2022-08-25 00:00:00,GMEE/USDT,0.01218,0.01245,0.01147,0.01162,14180552.2522,168552.974318112
1661299200,2022-08-24 00:00:00,GMEE/USDT,0.01288,0.01369,0.01207,0.01217,17261685.4963,216824.111297546
1661212800,2022-08-23 00:00:00,GMEE/USDT,0.0124,0.0146,0.01226,0.0129,14584541.9261,190541.652636261
1661126400,2022-08-22 00:00:00,GMEE/USDT,0.01177,0.01309,0.01167,0.0124,11292408.7159,138034.943918338
1661040000,2022-08-21 00:00:00,GMEE/USDT,0.01094,0.01229,0.01085,0.01172,8984086.1925,103840.172257575
1660953600,2022-08-20 00:00:00,GMEE/USDT,0.01116,0.01156,0.01075,0.01098,10254483.6351,114572.3015615564039
1660867200,2022-08-19 00:00:00,GMEE/USDT,0.01251,0.01258,0.01103,0.01125,13618150.99945961,162280.8500400274983
1660780800,2022-08-18 00:00:00,GMEE/USDT,0.01346,0.01374,0.01248,0.01254,13199555.5715,174750.172397388
1660694400,2022-08-17 00:00:00,GMEE/USDT,0.01461,0.01527,0.01331,0.01348,8378293.1456,116802.177669446
1660608000,2022-08-16 00:00:00,GMEE/USDT,0.01503,0.01549,0.01447,0.01449,495117.8264,7382.722467515
1660521600,2022-08-15 00:00:00,GMEE/USDT,0.01528,0.01587,0.01471,0.01503,477829.1764,7268.081420582
1660435200,2022-08-14 00:00:00,GMEE/USDT,0.01601,0.0167,0.0151,0.01528,790344.5729,12489.792331082
1660348800,2022-08-13 00:00:00,GMEE/USDT,0.01477,0.0194,0.01459,0.01581,8569458.3169,145814.204801731
1660262400,2022-08-12 00:00:00,GMEE/USDT,0.01481,0.01498,0.014,0.01477,351964.2642,5092.958702295
1660176000,2022-08-11 00:00:00,GMEE/USDT,0.01473,0.01549,0.0144,0.01461,1187075.1017,17691.262749097
1660089600,2022-08-10 00:00:00,GMEE/USDT,0.01373,0.0154,0.01322,0.01493,2402101.9609,35354.478745221
1660003200,2022-08-09 00:00:00,GMEE/USDT,0.0139,0.0143,0.013,0.01371,775580.7328,10638.511812257
1659916800,2022-08-08 00:00:00,GMEE/USDT,0.01391,0.01479,0.01355,0.01407,854247.3406,12089.170982795
1659830400,2022-08-07 00:00:00,GMEE/USDT,0.01389,0.01432,0.0137,0.01409,332662.4677,4626.921119115
1659744000,2022-08-06 00:00:00,GMEE/USDT,0.01375,0.01455,0.01317,0.01408,1176043.3079,16219.348794633
1659657600,2022-08-05 00:00:00,GMEE/USDT,0.01318,0.01489,0.01309,0.01366,2570225.7139,35567.96861667
1659571200,2022-08-04 00:00:00,GMEE/USDT,0.0137,0.0141,0.0129,0.0132,1300897.2807,17289.957276044
1659484800,2022-08-03 00:00:00,GMEE/USDT,0.01301,0.0149,0.01274,0.01369,4214386.15365823,58515.9465872143333
1659398400,2022-08-02 00:00:00,GMEE/USDT,0.01359,0.01365,0.0123,0.01293,1316228.7331,16812.161563704
1659312000,2022-08-01 00:00:00,GMEE/USDT,0.01373,0.01398,0.0131,0.01347,844705.9639,11384.081845082
1659225600,2022-07-31 00:00:00,GMEE/USDT,0.01341,0.0149,0.0132,0.01353,1173595.8978,16448.552334726
1659139200,2022-07-30 00:00:00,GMEE/USDT,0.01361,0.01374,0.01311,0.01342,647292.8144,8675.170569285
1659052800,2022-07-29 00:00:00,GMEE/USDT,0.01377,0.01439,0.01294,0.01371,797418.5067,10935.424348445
1658966400,2022-07-28 00:00:00,GMEE/USDT,0.01329,0.014,0.01301,0.01377,277620.6398,3727.684178992
1658880000,2022-07-27 00:00:00,GMEE/USDT,0.01269,0.01417,0.01208,0.01313,1252324.3164,15985.721543706
1658793600,2022-07-26 00:00:00,GMEE/USDT,0.0135,0.01357,0.0122,0.01265,617278.7066,7943.270632233
1658707200,2022-07-25 00:00:00,GMEE/USDT,0.0152,0.0152,0.01335,0.0135,865245.9368,12210.142273926
1658620800,2022-07-24 00:00:00,GMEE/USDT,0.01552,0.01593,0.01512,0.01517,388381.2676,6015.417174078
1658534400,2022-07-23 00:00:00,GMEE/USDT,0.01539,0.0159,0.01503,0.01544,1851846.8128,28644.551156824
1658448000,2022-07-22 00:00:00,GMEE/USDT,0.01703,0.01728,0.015,0.0154,5623748.4316,89990.105077029
1658361600,2022-07-21 00:00:00,GMEE/USDT,0.01655,0.01724,0.0161,0.01697,2851729.237,47572.448122915
1658275200,2022-07-20 00:00:00,GMEE/USDT,0.01489,0.0177,0.01487,0.0166,9713027.5423,155931.54518564
1658188800,2022-07-19 00:00:00,GMEE/USDT,0.0149,0.0155,0.01444,0.01498,5247207.967,77518.177495695
1658102400,2022-07-18 00:00:00,GMEE/USDT,0.01366,0.0159,0.01354,0.01497,10721788.56505732,156985.7169529158124
1658016000,2022-07-17 00:00:00,GMEE/USDT,0.01372,0.01409,0.01312,0.01368,8935635.6408,120698.789954877
1657929600,2022-07-16 00:00:00,GMEE/USDT,0.01274,0.0143,0.01232,0.0138,7589166.6972,98143.116550902
1657843200,2022-07-15 00:00:00,GMEE/USDT,0.01301,0.01491,0.01259,0.01267,14153166.1303,186205.215778462
1657756800,2022-07-14 00:00:00,GMEE/USDT,0.01234,0.0136,0.01196,0.01307,14796138.5243,185640.12392574
1657670400,2022-07-13 00:00:00,GMEE/USDT,0.01202,0.0125,0.0118,0.01239,12082225.745,146252.744526827
1657584000,2022-07-12 00:00:00,GMEE/USDT,0.01211,0.0128,0.01196,0.01209,8951676.3743,109408.104618908
1657497600,2022-07-11 00:00:00,GMEE/USDT,0.01244,0.01263,0.01208,0.01221,1213388.0162,14922.494933533
1657411200,2022-07-10 00:00:00,GMEE/USDT,0.01317,0.01325,0.0122,0.01236,1401943.6206,17663.030057587
1657324800,2022-07-09 00:00:00,GMEE/USDT,0.01341,0.01369,0.013,0.01324,1541209.0931,20534.675005361
1657238400,2022-07-08 00:00:00,GMEE/USDT,0.01384,0.01419,0.01295,0.01353,2349239.2653,31843.929846354
1657152000,2022-07-07 00:00:00,GMEE/USDT,0.01331,0.01539,0.01245,0.01374,6582186.59509423,91142.6045920470257
1657065600,2022-07-06 00:00:00,GMEE/USDT,0.01214,0.01414,0.0119,0.01331,2608285.72347969,32927.1752086152367
1656979200,2022-07-05 00:00:00,GMEE/USDT,0.0121,0.0125,0.01182,0.01215,735381.62990586,9016.1130852196624
1656892800,2022-07-04 00:00:00,GMEE/USDT,0.01201,0.0127,0.0115,0.01211,2201589.8769307,26626.1732723944518
1656806400,2022-07-03 00:00:00,GMEE/USDT,0.01191,0.01284,0.0117,0.012,3622487.57434343,43876.8511344388599
1656720000,2022-07-02 00:00:00,GMEE/USDT,0.01119,0.013,0.01115,0.01191,2466726.42055634,29645.7934674384779
1656633600,2022-07-01 00:00:00,GMEE/USDT,0.01178,0.0122,0.01115,0.01119,941327.51684432,10690.3154730121631
1656547200,2022-06-30 00:00:00,GMEE/USDT,0.0117,0.01216,0.01134,0.01177,1076833.6726088,12627.641626837985
1656460800,2022-06-29 00:00:00,GMEE/USDT,0.01211,0.01268,0.01165,0.0117,1118937.35190585,13374.8118002605587
1656374400,2022-06-28 00:00:00,GMEE/USDT,0.01226,0.0159,0.01181,0.01228,3381935.41027908,44738.660959795254
1656288000,2022-06-27 00:00:00,GMEE/USDT,0.01216,0.013,0.01174,0.01219,807259.28276471,9970.3209202153527
1656201600,2022-06-26 00:00:00,GMEE/USDT,0.01265,0.013,0.012,0.01216,321155.56796612,4079.3553127554247
1656115200,2022-06-25 00:00:00,GMEE/USDT,0.0124,0.01319,0.01175,0.01265,1555782.9792994,19130.3836373065862
1656028800,2022-06-24 00:00:00,GMEE/USDT,0.0119,0.0134,0.01175,0.0124,2238198.80111266,27572.5060269906261
1655942400,2022-06-23 00:00:00,GMEE/USDT,0.01096,0.012,0.01089,0.0119,436246.27955293,4912.7008231246808
1655856000,2022-06-22 00:00:00,GMEE/USDT,0.01084,0.01221,0.0101,0.01096,1715049.1814868,19066.3885579867471
1655769600,2022-06-21 00:00:00,GMEE/USDT,0.0108,0.01287,0.01074,0.01084,2862757.95228469,33364.8635672228671
1655683200,2022-06-20 00:00:00,GMEE/USDT,0.0109,0.01222,0.01056,0.01064,911564.04295713,10127.4670066763015
1655596800,2022-06-19 00:00:00,GMEE/USDT,0.0102,0.0112,0.0096,0.01093,853777.03903036,8837.6287941098773
1655510400,2022-06-18 00:00:00,GMEE/USDT,0.01093,0.01099,0.00961,0.01021,633832.3692464,6372.9562988133589
1655424000,2022-06-17 00:00:00,GMEE/USDT,0.0109,0.01131,0.01071,0.01109,165525.15881861,1830.7644265466496
1655337600,2022-06-16 00:00:00,GMEE/USDT,0.0116,0.01188,0.01073,0.01073,654198.48117646,7278.8359899648658
1655251200,2022-06-15 00:00:00,GMEE/USDT,0.0117,0.0118,0.01,0.0116,709342.87254507,7711.5497272859427
1655164800,2022-06-14 00:00:00,GMEE/USDT,0.0116,0.0121,0.0107,0.0117,1013167.18804592,11687.393956107842
1655078400,2022-06-13 00:00:00,GMEE/USDT,0.0141,0.0141,0.0112,0.0115,2469824.76173491,31095.992845920217
1654992000,2022-06-12 00:00:00,GMEE/USDT,0.0149,0.0156,0.0134,0.0141,1679266.36018948,24439.458683731005
1654905600,2022-06-11 00:00:00,GMEE/USDT,0.016,0.0161,0.0146,0.0149,518305.35441782,7929.45590174261
1654819200,2022-06-10 00:00:00,GMEE/USDT,0.0168,0.0173,0.0157,0.0161,506197.80270726,8301.274353093101
1654732800,2022-06-09 00:00:00,GMEE/USDT,0.0166,0.0175,0.0163,0.0167,1367325.35431724,22985.410343321229
1654646400,2022-06-08 00:00:00,GMEE/USDT,0.0167,0.0277,0.0162,0.0166,10405238.77662982,195668.754959115534
1654560000,2022-06-07 00:00:00,GMEE/USDT,0.017,0.018,0.0156,0.0166,2566776.66929588,42885.481278243192
1654473600,2022-06-06 00:00:00,GMEE/USDT,0.0167,0.0182,0.0164,0.0169,2440384.79730556,41644.32782455443
1654387200,2022-06-05 00:00:00,GMEE/USDT,0.0162,0.0208,0.0157,0.0166,5200964.72829939,86854.853222310457
1654300800,2022-06-04 00:00:00,GMEE/USDT,0.0161,0.0177,0.0156,0.0162,1617501.87343355,25981.741228759804
1654214400,2022-06-03 00:00:00,GMEE/USDT,0.0175,0.0177,0.0157,0.0161,927881.06480566,15145.297863059522
1654128000,2022-06-02 00:00:00,GMEE/USDT,0.0173,0.0178,0.0168,0.0175,1157532.89347961,19829.345875196131
1654041600,2022-06-01 00:00:00,GMEE/USDT,0.0191,0.0191,0.017,0.0173,591611.07033007,10664.324283519563
1653955200,2022-05-31 00:00:00,GMEE/USDT,0.0194,0.022,0.0185,0.0192,3137037.70515258,62201.981256797302
1653868800,2022-05-30 00:00:00,GMEE/USDT,0.018,0.0197,0.0178,0.0194,10260794.26640126,194183.408254359614
1653782400,2022-05-29 00:00:00,GMEE/USDT,0.0182,0.0184,0.0175,0.018,8416922.74754068,150730.611267104085
1653696000,2022-05-28 00:00:00,GMEE/USDT,0.018,0.0184,0.0177,0.0183,10159012.94813199,183788.594230193091
1653609600,2022-05-27 00:00:00,GMEE/USDT,0.0188,0.0189,0.0176,0.0179,4836067.24920832,88427.249851689521
1653523200,2022-05-26 00:00:00,GMEE/USDT,0.0188,0.0201,0.0182,0.0188,5859451.35503353,111029.172174098994
1653436800,2022-05-25 00:00:00,GMEE/USDT,0.0186,0.0207,0.0184,0.0188,3801606.22326128,72473.527621598414
1653350400,2022-05-24 00:00:00,GMEE/USDT,0.0193,0.0196,0.0169,0.0186,5556189.59462971,101288.396254663901
1653264000,2022-05-23 00:00:00,GMEE/USDT,0.0198,0.0214,0.0188,0.0193,6936727.36885772,139620.561584229439
1653177600,2022-05-22 00:00:00,GMEE/USDT,0.0193,0.0221,0.0189,0.0199,11329108.90417019,225125.326770744922
1653091200,2022-05-21 00:00:00,GMEE/USDT,0.0192,0.0201,0.0187,0.0193,10239932.97917593,197345.471655788972
1653004800,2022-05-20 00:00:00,GMEE/USDT,0.0196,0.0204,0.0189,0.0191,7144480.02280592,140772.003217379155
1652918400,2022-05-19 00:00:00,GMEE/USDT,0.0197,0.0202,0.0189,0.0197,7776427.3921263,150866.787947624803
1652832000,2022-05-18 00:00:00,GMEE/USDT,0.0236,0.025,0.0196,0.0197,9454053.65156877,206319.895472247223
1652745600,2022-05-17 00:00:00,GMEE/USDT,0.0209,0.0252,0.0201,0.0236,23392910.87133379,520514.806579002768
1652659200,2022-05-16 00:00:00,GMEE/USDT,0.0221,0.0229,0.0202,0.0209,25467870.72417941,534894.310293190873
1652572800,2022-05-15 00:00:00,GMEE/USDT,0.0213,0.0231,0.0203,0.0221,22339371.89645243,472634.313857739474
1652486400,2022-05-14 00:00:00,GMEE/USDT,0.0213,0.0222,0.0199,0.0213,23769976.24721306,496285.670217726784
1652400000,2022-05-13 00:00:00,GMEE/USDT,0.0183,0.0225,0.018,0.0213,28583925.76126745,605735.824699941852
1652313600,2022-05-12 00:00:00,GMEE/USDT,0.0189,0.021,0.015,0.0183,30335851.9194686,540210.598764582092
1652227200,2022-05-11 00:00:00,GMEE/USDT,0.0241,0.0253,0.0176,0.0188,19922874.27995209,420393.243595046492
1652140800,2022-05-10 00:00:00,GMEE/USDT,0.0247,0.0265,0.0233,0.024,15847069.21602176,395068.518098735541
1652054400,2022-05-09 00:00:00,GMEE/USDT,0.0285,0.029,0.023,0.0248,12849262.34902379,342449.526468418331
1651968000,2022-05-08 00:00:00,GMEE/USDT,0.0309,0.0312,0.0281,0.0283,8511666.26533506,250786.005082366917
1651881600,2022-05-07 00:00:00,GMEE/USDT,0.0333,0.0338,0.0301,0.0309,8921166.10658166,280091.054416768547
1651795200,2022-05-06 00:00:00,GMEE/USDT,0.0343,0.0348,0.0323,0.0333,7155865.63246637,240041.279931707363
1651708800,2022-05-05 00:00:00,GMEE/USDT,0.04,0.0405,0.0338,0.034,2116923.84496105,78188.839073684675
1651622400,2022-05-04 00:00:00,GMEE/USDT,0.0397,0.042,0.0379,0.04,1918091.88851471,75186.689264226133
1651536000,2022-05-03 00:00:00,GMEE/USDT,0.0397,0.0438,0.0392,0.0397,2449542.09087268,97876.252425007095
1651449600,2022-05-02 00:00:00,GMEE/USDT,0.0411,0.0427,0.0381,0.0396,8025221.74225421,322946.426825737709
1651363200,2022-05-01 00:00:00,GMEE/USDT,0.0449,0.0457,0.0393,0.0411,8740130.42711314,369274.783733400057
1651276800,2022-04-30 00:00:00,GMEE/USDT,0.0472,0.0543,0.0448,0.0448,9106314.9624442,447879.830410961832
1651190400,2022-04-29 00:00:00,GMEE/USDT,0.0479,0.0501,0.0456,0.0472,7963418.76280899,377467.088172927454
1651104000,2022-04-28 00:00:00,GMEE/USDT,0.047,0.0518,0.0449,0.0477,9209311.37446596,437079.603479423947
1651017600,2022-04-27 00:00:00,GMEE/USDT,0.0448,0.0517,0.0418,0.0465,13092052.28470879,608856.587641792518
1650931200,2022-04-26 00:00:00,GMEE/USDT,0.0506,0.0507,0.0441,0.0448,11483404.31918733,547448.159411875077
1650844800,2022-04-25 00:00:00,GMEE/USDT,0.0551,0.056,0.047,0.0506,14795733.59131029,744451.747841996685
1650758400,2022-04-24 00:00:00,GMEE/USDT,0.0513,0.0599,0.0494,0.0552,15392354.46989034,821544.198704090304
1650672000,2022-04-23 00:00:00,GMEE/USDT,0.0538,0.0594,0.0507,0.0514,13383163.55905451,715857.706806902889
1650585600,2022-04-22 00:00:00,GMEE/USDT,0.0491,0.063,0.0475,0.0539,20463650.87668061,1075097.744679169532
1650499200,2022-04-21 00:00:00,GMEE/USDT,0.0502,0.0532,0.0487,0.0491,9912774.65039327,506642.319645951635
1650412800,2022-04-20 00:00:00,GMEE/USDT,0.0518,0.0554,0.05,0.0503,10129662.56591493,525985.647387280428
1650326400,2022-04-19 00:00:00,GMEE/USDT,0.0516,0.0523,0.05,0.0518,9991514.14493657,512649.065403466245
1650240000,2022-04-18 00:00:00,GMEE/USDT,0.0506,0.0527,0.0474,0.0515,9906424.61032322,492440.052209734131
1650153600,2022-04-17 00:00:00,GMEE/USDT,0.0538,0.0542,0.0502,0.0506,9192257.17621705,486714.137704087591
1650067200,2022-04-16 00:00:00,GMEE/USDT,0.0594,0.0598,0.0529,0.0538,10842820.37248035,600780.041326301245
1649980800,2022-04-15 00:00:00,GMEE/USDT,0.0585,0.0598,0.0575,0.0594,8903328.29587531,522863.9194686659
1649894400,2022-04-14 00:00:00,GMEE/USDT,0.0618,0.0642,0.058,0.0586,9148269.74017209,557289.01112849264
1649808000,2022-04-13 00:00:00,GMEE/USDT,0.0595,0.0619,0.0588,0.0618,10709860.95737501,641515.659519544488
1649721600,2022-04-12 00:00:00,GMEE/USDT,0.0578,0.0653,0.0578,0.0595,11171226.04197988,671148.656863927592
1649635200,2022-04-11 00:00:00,GMEE/USDT,0.0623,0.0631,0.0577,0.0579,9113528.6483861,549933.51946523736
1649548800,2022-04-10 00:00:00,GMEE/USDT,0.0684,0.0705,0.0616,0.0623,9604576.81464616,642331.878025247727
1649462400,2022-04-09 00:00:00,GMEE/USDT,0.0659,0.07,0.064,0.0683,8478676.5991433,564314.991977928459
1649376000,2022-04-08 00:00:00,GMEE/USDT,0.0648,0.0687,0.0634,0.0659,8006868.54646295,527773.3020808422
1649289600,2022-04-07 00:00:00,GMEE/USDT,0.0665,0.0684,0.0623,0.0648,8752349.88340214,567078.634800553477
1649203200,2022-04-06 00:00:00,GMEE/USDT,0.0775,0.0788,0.0658,0.0665,6820869.03216211,481601.599230238957
1649116800,2022-04-05 00:00:00,GMEE/USDT,0.079,0.08,0.0774,0.0775,5999796.08061009,473915.972036919954
1649030400,2022-04-04 00:00:00,GMEE/USDT,0.0897,0.0929,0.0752,0.0791,7951794.23216489,667607.000085319056
1648944000,2022-04-03 00:00:00,GMEE/USDT,0.092,0.093,0.0863,0.0896,7083016.83918989,634587.88404739953
1648857600,2022-04-02 00:00:00,GMEE/USDT,0.0932,0.0993,0.091,0.0919,4024970.79385047,378473.635275587679
1648771200,2022-04-01 00:00:00,GMEE/USDT,0.0982,0.0985,0.0892,0.093,7703714.8173396,718980.274892623428
1648684800,2022-03-31 00:00:00,GMEE/USDT,0.1,0.1077,0.0903,0.0982,13841247.4690298,1391306.648780881715
1648598400,2022-03-30 00:00:00,GMEE/USDT,0.097,0.1022,0.0969,0.1,3828846.80112507,382695.984587567491
1648512000,2022-03-29 00:00:00,GMEE/USDT,0.098,0.1019,0.094,0.0975,3742808.99421806,367846.432510273396
1648425600,2022-03-28 00:00:00,GMEE/USDT,0.1,0.1039,0.0954,0.0983,3721432.01170533,369907.883681126613
1648339200,2022-03-27 00:00:00,GMEE/USDT,0.0998,0.1042,0.0973,0.1,833775.70865922,83278.294549585018
1648252800,2022-03-26 00:00:00,GMEE/USDT,0.0968,0.1018,0.0958,0.1,1080452.7991371,106713.332561423802
1648166400,2022-03-25 00:00:00,GMEE/USDT,0.0985,0.1018,0.0945,0.0968,1383922.16427423,135319.237960832476
1648080000,2022-03-24 00:00:00,GMEE/USDT,0.0931,0.1022,0.0861,0.0985,2533665.46814099,242134.538335257104
1647993600,2022-03-23 00:00:00,GMEE/USDT,0.0982,0.1004,0.0921,0.0934,1268024.19777799,120258.037210621856
1647907200,2022-03-22 00:00:00,GMEE/USDT,0.0918,0.1029,0.0917,0.098,2516280.61470405,243473.396585216055
1647820800,2022-03-21 00:00:00,GMEE/USDT,0.09,0.109,0.0893,0.092,2836756.38066495,268005.953922669727
1647734400,2022-03-20 00:00:00,GMEE/USDT,0.092,0.094,0.0878,0.09,1003064.64176349,91023.952254941786
1647648000,2022-03-19 00:00:00,GMEE/USDT,0.0972,0.0986,0.0905,0.0923,1430953.19851641,134660.761084719891
1647561600,2022-03-18 00:00:00,GMEE/USDT,0.0996,0.1002,0.0954,0.0972,566541.84647984,55617.29356769842
1647475200,2022-03-17 00:00:00,GMEE/USDT,0.0997,0.1038,0.0956,0.0999,669181.35163039,66175.767606083319
1647388800,2022-03-16 00:00:00,GMEE/USDT,0.1012,0.1049,0.0941,0.0997,1674064.89537196,164774.65856445606
1647302400,2022-03-15 00:00:00,GMEE/USDT,0.0889,0.11,0.0877,0.1012,6358620.40937943,633695.628197720752
1647216000,2022-03-14 00:00:00,GMEE/USDT,0.09,0.0994,0.0876,0.0889,1316388.96436947,119793.707289558197
1647129600,2022-03-13 00:00:00,GMEE/USDT,0.0938,0.0946,0.0856,0.09,1162076.8368939,106155.146903515041
1647043200,2022-03-12 00:00:00,GMEE/USDT,0.0913,0.1007,0.0904,0.0935,1434688.58161306,136398.8930442378
1646956800,2022-03-11 00:00:00,GMEE/USDT,0.0943,0.0947,0.0902,0.0914,1111922.89606823,102987.155571275932
1646870400,2022-03-10 00:00:00,GMEE/USDT,0.1003,0.1069,0.093,0.0943,1098537.16952969,106058.940328792137
1646784000,2022-03-09 00:00:00,GMEE/USDT,0.1,0.1065,0.0991,0.1003,1096737.9457792,112267.00321887717
1646697600,2022-03-08 00:00:00,GMEE/USDT,0.1023,0.1044,0.0954,0.0997,1266751.12902545,127802.781245805287
1646611200,2022-03-07 00:00:00,GMEE/USDT,0.11,0.1102,0.0963,0.102,1518887.63415574,157965.055899000774
1646524800,2022-03-06 00:00:00,GMEE/USDT,0.118,0.1216,0.107,0.11,928626.9888669,107163.370777206485
1646438400,2022-03-05 00:00:00,GMEE/USDT,0.12,0.1214,0.1115,0.118,713391.8749203,84613.30438981733
1646352000,2022-03-04 00:00:00,GMEE/USDT,0.13,0.1309,0.1187,0.1193,739614.63355232,90418.688329498649
1646265600,2022-03-03 00:00:00,GMEE/USDT,0.1332,0.1401,0.1196,0.1301,1174960.94339037,154492.593535453136
1646179200,2022-03-02 00:00:00,GMEE/USDT,0.1315,0.1668,0.13,0.1325,5359360.75258968,767306.769064330478
1646092800,2022-03-01 00:00:00,GMEE/USDT,0.1204,0.1355,0.1203,0.1317,5692465.73975425,730076.226473749834
1646006400,2022-02-28 00:00:00,GMEE/USDT,0.1181,0.1227,0.1107,0.1208,2820834.54432333,331448.621944997978
1645920000,2022-02-27 00:00:00,GMEE/USDT,0.1203,0.1288,0.1158,0.1185,1014025.59941794,122474.936977180401
1645833600,2022-02-26 00:00:00,GMEE/USDT,0.1242,0.1249,0.1194,0.1209,1152096.91636354,140314.779882034751
1645747200,2022-02-25 00:00:00,GMEE/USDT,0.1216,0.1257,0.1172,0.1247,1507500.08374666,183002.893940156184
1645660800,2022-02-24 00:00:00,GMEE/USDT,0.13,0.1307,0.1148,0.121,1051711.13530066,126113.225807511368
1645574400,2022-02-23 00:00:00,GMEE/USDT,0.1309,0.1391,0.125,0.1302,855509.02847731,112837.819682159283
1645488000,2022-02-22 00:00:00,GMEE/USDT,0.129,0.1344,0.1215,0.1309,736664.346072,93431.244976275027
1645401600,2022-02-21 00:00:00,GMEE/USDT,0.13,0.14,0.12,0.129,1115884.90475433,146645.872683678312
1645315200,2022-02-20 00:00:00,GMEE/USDT,0.14,0.1425,0.1257,0.1301,1225907.59522719,161053.235450263923
1645228800,2022-02-19 00:00:00,GMEE/USDT,0.1425,0.1453,0.1347,0.1403,923941.49857905,130002.012533642245
1645142400,2022-02-18 00:00:00,GMEE/USDT,0.1443,0.15,0.1367,0.1431,1298674.10266554,186506.643721584999
1645056000,2022-02-17 00:00:00,GMEE/USDT,0.13,0.169,0.1206,0.1448,4959882.19330635,726320.570408481988
1644969600,2022-02-16 00:00:00,GMEE/USDT,0.1339,0.145,0.1207,0.1302,2664726.50995021,345997.930241524606
1644883200,2022-02-15 00:00:00,GMEE/USDT,0.1305,0.1398,0.1304,0.1339,2251736.37203707,303597.383541793928
1644796800,2022-02-14 00:00:00,GMEE/USDT,0.14,0.1425,0.1304,0.1311,1199064.96670634,161929.936171770191
1644710400,2022-02-13 00:00:00,GMEE/USDT,0.1392,0.1503,0.1382,0.1403,696226.61353285,99429.929940077155
1644624000,2022-02-12 00:00:00,GMEE/USDT,0.1433,0.1486,0.1379,0.1386,921072.04218088,129806.76082338291
1644537600,2022-02-11 00:00:00,GMEE/USDT,0.166,0.176,0.1417,0.1435,2225926.73958461,355825.530219312608
1644451200,2022-02-10 00:00:00,GMEE/USDT,0.1718,0.19,0.163,0.166,1947803.46876642,344126.095272233594
1644364800,2022-02-09 00:00:00,GMEE/USDT,0.1711,0.1849,0.165,0.172,1704920.78412853,292532.416842540412
1644278400,2022-02-08 00:00:00,GMEE/USDT,0.1493,0.1918,0.148,0.1718,3806196.61075564,629165.67346462623
1644192000,2022-02-07 00:00:00,GMEE/USDT,0.1515,0.1551,0.1481,0.1493,1416032.45926658,213293.630896265245
