https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETHHALF,Volume USD
1663473600000.0,2022-09-18 04:00:00,ETHHALF/USD,20372.0,20414.0,20357.0,20387.0,0.0,0.0
1663470000000.0,2022-09-18 03:00:00,ETHHALF/USD,20402.0,20435.0,20340.0,20372.0,0.0,0.0
1663466400000.0,2022-09-18 02:00:00,ETHHALF/USD,20379.0,20430.0,20371.0,20402.0,0.0,0.0
1663462800000.0,2022-09-18 01:00:00,ETHHALF/USD,20375.0,20434.0,20366.0,20379.0,0.0,0.0
1663459200000.0,2022-09-18 00:00:00,ETHHALF/USD,20469.0,20473.0,20358.0,20375.0,0.0,0.0
1663455600000.0,2022-09-17 23:00:00,ETHHALF/USD,20441.0,20498.0,20435.0,20469.0,0.0,0.0
1663452000000.0,2022-09-17 22:00:00,ETHHALF/USD,20377.0,20452.0,20367.0,20441.0,0.0,0.0
1663448400000.0,2022-09-17 21:00:00,ETHHALF/USD,20435.0,20435.0,20339.0,20377.0,0.0,0.0
1663444800000.0,2022-09-17 20:00:00,ETHHALF/USD,20436.0,20445.0,20435.0,20435.0,0.0,0.0
1663441200000.0,2022-09-17 19:00:00,ETHHALF/USD,20457.0,20465.0,20435.0,20436.0,0.0,0.0
1663437600000.0,2022-09-17 18:00:00,ETHHALF/USD,20476.0,20512.0,20435.0,20457.0,0.0,0.0
1663434000000.0,2022-09-17 17:00:00,ETHHALF/USD,20444.0,20505.0,20435.0,20476.0,0.0,0.0
1663430400000.0,2022-09-17 16:00:00,ETHHALF/USD,20320.0,20466.0,20310.0,20444.0,0.0,0.0
1663426800000.0,2022-09-17 15:00:00,ETHHALF/USD,20326.0,20378.0,20276.0,20320.0,0.0,0.0
1663423200000.0,2022-09-17 14:00:00,ETHHALF/USD,20166.0,20326.0,20162.0,20326.0,0.0,0.0
1663419600000.0,2022-09-17 13:00:00,ETHHALF/USD,20183.0,20204.0,20143.0,20166.0,0.0,0.0
1663416000000.0,2022-09-17 12:00:00,ETHHALF/USD,20192.0,20391.0,20075.0,20183.0,0.0,0.0
1663412400000.0,2022-09-17 11:00:00,ETHHALF/USD,20193.0,20219.0,20142.0,20192.0,0.0,0.0
1663408800000.0,2022-09-17 10:00:00,ETHHALF/USD,20231.0,20257.0,20140.0,20193.0,0.0,0.0
1663405200000.0,2022-09-17 09:00:00,ETHHALF/USD,20243.0,20257.0,20217.0,20231.0,0.0,0.0
1663401600000.0,2022-09-17 08:00:00,ETHHALF/USD,20231.0,20257.0,20218.0,20243.0,0.0,0.0
1663398000000.0,2022-09-17 07:00:00,ETHHALF/USD,20228.0,20258.0,20191.0,20231.0,0.0,0.0
1663394400000.0,2022-09-17 06:00:00,ETHHALF/USD,20228.0,20257.0,20183.0,20228.0,0.0,0.0
1663390800000.0,2022-09-17 05:00:00,ETHHALF/USD,20292.0,20337.0,20204.0,20228.0,0.0,0.0
1663387200000.0,2022-09-17 04:00:00,ETHHALF/USD,20289.0,20349.0,20282.0,20292.0,0.0,0.0
1663383600000.0,2022-09-17 03:00:00,ETHHALF/USD,20284.0,20343.0,20265.0,20289.0,0.0,0.0
1663380000000.0,2022-09-17 02:00:00,ETHHALF/USD,20325.0,20339.0,20263.0,20284.0,0.0,0.0
1663376400000.0,2022-09-17 01:00:00,ETHHALF/USD,20309.0,20371.0,20275.0,20325.0,0.0,0.0
1663372800000.0,2022-09-17 00:00:00,ETHHALF/USD,20246.0,20435.0,20227.0,20309.0,0.0,0.0
1663369200000.0,2022-09-16 23:00:00,ETHHALF/USD,20237.0,20259.0,20174.0,20246.0,0.0,0.0
1663365600000.0,2022-09-16 22:00:00,ETHHALF/USD,20287.0,20435.0,20234.0,20237.0,0.0,0.0
1663362000000.0,2022-09-16 21:00:00,ETHHALF/USD,20269.0,20354.0,20249.0,20287.0,0.0,0.0
1663358400000.0,2022-09-16 20:00:00,ETHHALF/USD,20208.0,20272.0,20204.0,20269.0,0.0,0.0
1663354800000.0,2022-09-16 19:00:00,ETHHALF/USD,20235.0,20292.0,20204.0,20208.0,0.0,0.0
1663351200000.0,2022-09-16 18:00:00,ETHHALF/USD,20164.0,20281.0,20104.0,20235.0,0.0,0.0
1663347600000.0,2022-09-16 17:00:00,ETHHALF/USD,20204.0,20254.0,20079.0,20164.0,0.0,0.0
1663344000000.0,2022-09-16 16:00:00,ETHHALF/USD,20396.0,20396.0,20127.0,20204.0,0.0,0.0
1663340400000.0,2022-09-16 15:00:00,ETHHALF/USD,20346.0,20421.0,20290.0,20396.0,0.0,0.0
1663336800000.0,2022-09-16 14:00:00,ETHHALF/USD,20222.0,20435.0,20218.0,20346.0,0.0,0.0
1663333200000.0,2022-09-16 13:00:00,ETHHALF/USD,20392.0,20435.0,20207.0,20222.0,0.0,0.0
1663329600000.0,2022-09-16 12:00:00,ETHHALF/USD,20521.0,20523.0,20369.0,20392.0,0.0,0.0
1663326000000.0,2022-09-16 11:00:00,ETHHALF/USD,20462.0,20539.0,20435.0,20521.0,0.0,0.0
1663322400000.0,2022-09-16 10:00:00,ETHHALF/USD,20435.0,20494.0,20418.0,20462.0,0.0,0.0
1663318800000.0,2022-09-16 09:00:00,ETHHALF/USD,20394.0,20436.0,20369.0,20435.0,0.0,0.0
1663315200000.0,2022-09-16 08:00:00,ETHHALF/USD,20474.0,20476.0,20325.0,20394.0,0.0,0.0
1663311600000.0,2022-09-16 07:00:00,ETHHALF/USD,20479.0,20515.0,20435.0,20474.0,0.0,0.0
1663308000000.0,2022-09-16 06:00:00,ETHHALF/USD,20475.0,20505.0,20435.0,20479.0,0.0,0.0
1663304400000.0,2022-09-16 05:00:00,ETHHALF/USD,20460.0,20522.0,20440.0,20475.0,0.0,0.0
1663300800000.0,2022-09-16 04:00:00,ETHHALF/USD,20486.0,20528.0,20435.0,20460.0,0.0,0.0
1663297200000.0,2022-09-16 03:00:00,ETHHALF/USD,20438.0,20488.0,20425.0,20486.0,0.0,0.0
1663293600000.0,2022-09-16 02:00:00,ETHHALF/USD,20469.0,20487.0,20395.0,20438.0,0.0,0.0
1663290000000.0,2022-09-16 01:00:00,ETHHALF/USD,20538.0,20546.0,20435.0,20469.0,0.0,0.0
1663286400000.0,2022-09-16 00:00:00,ETHHALF/USD,20512.0,20561.0,20351.0,20538.0,0.007959879248222806,163.48
1663282800000.0,2022-09-15 23:00:00,ETHHALF/USD,20530.0,20567.0,20447.0,20512.0,0.0,0.0
1663279200000.0,2022-09-15 22:00:00,ETHHALF/USD,20628.0,20665.0,20432.0,20530.0,0.0,0.0
1663275600000.0,2022-09-15 21:00:00,ETHHALF/USD,20720.0,20934.0,20586.0,20628.0,0.0,0.0
1663272000000.0,2022-09-15 20:00:00,ETHHALF/USD,20683.0,21020.0,20652.0,20720.0,0.0,0.0
1663268400000.0,2022-09-15 19:00:00,ETHHALF/USD,20700.0,20743.0,20638.0,20683.0,0.0,0.0
1663264800000.0,2022-09-15 18:00:00,ETHHALF/USD,20747.0,20800.0,20646.0,20682.0,0.0,0.0
1663261200000.0,2022-09-15 17:00:00,ETHHALF/USD,20753.0,20883.0,20729.0,20747.0,0.0,0.0
1663257600000.0,2022-09-15 16:00:00,ETHHALF/USD,20643.0,20774.0,20586.0,20753.0,0.0,0.0
1663254000000.0,2022-09-15 15:00:00,ETHHALF/USD,20643.0,20708.0,20460.0,20643.0,0.0,0.0
1663250400000.0,2022-09-15 14:00:00,ETHHALF/USD,21227.0,21252.0,20603.0,20643.0,0.0,0.0
1663246800000.0,2022-09-15 13:00:00,ETHHALF/USD,21240.0,21257.0,21067.0,21227.0,0.0,0.0
1663243200000.0,2022-09-15 12:00:00,ETHHALF/USD,21260.0,21305.0,21020.0,21240.0,0.0,0.0
1663239600000.0,2022-09-15 11:00:00,ETHHALF/USD,21206.0,21272.0,21129.0,21260.0,0.0,0.0
1663236000000.0,2022-09-15 10:00:00,ETHHALF/USD,21226.0,21277.0,21020.0,21206.0,0.0,0.0
1663232400000.0,2022-09-15 09:00:00,ETHHALF/USD,21359.0,21363.0,21180.0,21226.0,0.0,0.0
1663228800000.0,2022-09-15 08:00:00,ETHHALF/USD,21562.0,21562.0,21295.0,21359.0,0.0,0.0
1663225200000.0,2022-09-15 07:00:00,ETHHALF/USD,21255.0,21667.0,21193.0,21562.0,0.0,0.0
1663221600000.0,2022-09-15 06:00:00,ETHHALF/USD,21329.0,21451.0,21020.0,21255.0,0.0,0.0
1663218000000.0,2022-09-15 05:00:00,ETHHALF/USD,21201.0,21343.0,21020.0,21329.0,0.0,0.0
1663214400000.0,2022-09-15 04:00:00,ETHHALF/USD,21224.0,21248.0,21020.0,21201.0,0.0,0.0
1663210800000.0,2022-09-15 03:00:00,ETHHALF/USD,21297.0,21297.0,21020.0,21224.0,0.0,0.0
1663207200000.0,2022-09-15 02:00:00,ETHHALF/USD,21377.0,21377.0,21020.0,21297.0,0.0,0.0
1663203600000.0,2022-09-15 01:00:00,ETHHALF/USD,21377.0,21388.0,21167.0,21377.0,0.0,0.0
1663200000000.0,2022-09-15 00:00:00,ETHHALF/USD,21462.0,21537.0,21020.0,21377.0,0.0,0.0
1663196400000.0,2022-09-14 23:00:00,ETHHALF/USD,21456.0,21507.0,21367.0,21462.0,0.0,0.0
1663192800000.0,2022-09-14 22:00:00,ETHHALF/USD,21337.0,21507.0,21282.0,21456.0,0.0,0.0
1663189200000.0,2022-09-14 21:00:00,ETHHALF/USD,21209.0,21342.0,21139.0,21337.0,0.0,0.0
1663185600000.0,2022-09-14 20:00:00,ETHHALF/USD,21200.0,21221.0,21109.0,21209.0,0.0,0.0
1663182000000.0,2022-09-14 19:00:00,ETHHALF/USD,21056.0,21204.0,21020.0,21200.0,0.0,0.0
1663178400000.0,2022-09-14 18:00:00,ETHHALF/USD,21116.0,21147.0,20972.0,21056.0,0.0,0.0
1663174800000.0,2022-09-14 17:00:00,ETHHALF/USD,21091.0,21210.0,21020.0,21116.0,0.0,0.0
1663171200000.0,2022-09-14 16:00:00,ETHHALF/USD,21159.0,21185.0,21056.0,21091.0,0.0,0.0
1663167600000.0,2022-09-14 15:00:00,ETHHALF/USD,21205.0,21219.0,21130.0,21159.0,0.0,0.0
1663164000000.0,2022-09-14 14:00:00,ETHHALF/USD,21214.0,21236.0,21020.0,21205.0,0.0,0.0
1663160400000.0,2022-09-14 13:00:00,ETHHALF/USD,21227.0,21266.0,21051.0,21214.0,0.0,0.0
1663156800000.0,2022-09-14 12:00:00,ETHHALF/USD,21155.0,21270.0,21076.0,21227.0,0.0,0.0
1663153200000.0,2022-09-14 11:00:00,ETHHALF/USD,21204.0,21236.0,21020.0,21155.0,0.0,0.0
1663149600000.0,2022-09-14 10:00:00,ETHHALF/USD,21215.0,21222.0,21139.0,21204.0,0.0,0.0
1663146000000.0,2022-09-14 09:00:00,ETHHALF/USD,21196.0,21252.0,21158.0,21215.0,0.0,0.0
1663142400000.0,2022-09-14 08:00:00,ETHHALF/USD,21257.0,21257.0,21045.0,21196.0,0.0,0.0
1663138800000.0,2022-09-14 07:00:00,ETHHALF/USD,21232.0,21302.0,21155.0,21257.0,0.0,0.0
1663135200000.0,2022-09-14 06:00:00,ETHHALF/USD,21266.0,21292.0,21191.0,21232.0,0.0,0.0
1663131600000.0,2022-09-14 05:00:00,ETHHALF/USD,21311.0,21329.0,21020.0,21266.0,0.0,0.0
1663128000000.0,2022-09-14 04:00:00,ETHHALF/USD,21154.0,21319.0,21131.0,21311.0,0.0,0.0
1663124400000.0,2022-09-14 03:00:00,ETHHALF/USD,21128.0,21233.0,21115.0,21154.0,0.0,0.0
1663120800000.0,2022-09-14 02:00:00,ETHHALF/USD,21054.0,21178.0,21020.0,21178.0,0.0,0.0
1663117200000.0,2022-09-14 01:00:00,ETHHALF/USD,21020.0,21057.0,21015.0,21054.0,0.0,0.0
1663113600000.0,2022-09-14 00:00:00,ETHHALF/USD,21020.0,21027.0,20917.0,21020.0,0.0,0.0
1663110000000.0,2022-09-13 23:00:00,ETHHALF/USD,21132.0,21169.0,20964.0,21020.0,0.00467,98.1634
1663106400000.0,2022-09-13 22:00:00,ETHHALF/USD,21187.0,21208.0,21108.0,21132.0,0.0,0.0
1663102800000.0,2022-09-13 21:00:00,ETHHALF/USD,21271.0,21474.0,21066.0,21187.0,0.0,0.0
1663099200000.0,2022-09-13 20:00:00,ETHHALF/USD,21243.0,21380.0,21238.0,21271.0,0.0,0.0
1663095600000.0,2022-09-13 19:00:00,ETHHALF/USD,21096.0,21474.0,21044.0,21243.0,0.0,0.0
1663092000000.0,2022-09-13 18:00:00,ETHHALF/USD,21327.0,21358.0,21086.0,21096.0,0.0,0.0
1663088400000.0,2022-09-13 17:00:00,ETHHALF/USD,21277.0,21474.0,21261.0,21327.0,0.0,0.0
1663084800000.0,2022-09-13 16:00:00,ETHHALF/USD,21145.0,21474.0,21145.0,21277.0,0.0,0.0
1663081200000.0,2022-09-13 15:00:00,ETHHALF/USD,21136.0,21474.0,21125.0,21145.0,0.0,0.0
1663077600000.0,2022-09-13 14:00:00,ETHHALF/USD,21230.0,21314.0,21059.0,21136.0,0.0,0.0
1663074000000.0,2022-09-13 13:00:00,ETHHALF/USD,21414.0,21456.0,21221.0,21230.0,0.0,0.0
1663070400000.0,2022-09-13 12:00:00,ETHHALF/USD,22064.0,22143.0,21368.0,21414.0,0.17889638274026337,3830.88714
1663066800000.0,2022-09-13 11:00:00,ETHHALF/USD,22024.0,22116.0,22014.0,22064.0,0.0,0.0
1663063200000.0,2022-09-13 10:00:00,ETHHALF/USD,21956.0,22078.0,21935.0,22024.0,0.0,0.0
1663059600000.0,2022-09-13 09:00:00,ETHHALF/USD,21917.0,21987.0,21718.0,21956.0,0.0,0.0
1663056000000.0,2022-09-13 08:00:00,ETHHALF/USD,21917.0,21932.0,21847.0,21917.0,0.0,0.0
1663052400000.0,2022-09-13 07:00:00,ETHHALF/USD,21857.0,21953.0,21788.0,21917.0,0.0,0.0
1663048800000.0,2022-09-13 06:00:00,ETHHALF/USD,21931.0,22001.0,21454.0,21857.0,0.0,0.0
1663045200000.0,2022-09-13 05:00:00,ETHHALF/USD,21901.0,21951.0,21763.0,21931.0,0.0,0.0
1663041600000.0,2022-09-13 04:00:00,ETHHALF/USD,21915.0,21966.0,21624.0,21901.0,0.0,0.0
1663038000000.0,2022-09-13 03:00:00,ETHHALF/USD,21835.0,21915.0,21784.0,21915.0,0.0,0.0
1663034400000.0,2022-09-13 02:00:00,ETHHALF/USD,21783.0,21868.0,21663.0,21835.0,0.0,0.0
1663030800000.0,2022-09-13 01:00:00,ETHHALF/USD,21728.0,21807.0,21691.0,21783.0,0.0,0.0
1663027200000.0,2022-09-13 00:00:00,ETHHALF/USD,21918.0,21930.0,21548.0,21728.0,0.0,0.0
1663023600000.0,2022-09-12 23:00:00,ETHHALF/USD,21854.0,21920.0,21465.0,21918.0,0.0,0.0
1663020000000.0,2022-09-12 22:00:00,ETHHALF/USD,21916.0,21921.0,21465.0,21854.0,0.0,0.0
1663016400000.0,2022-09-12 21:00:00,ETHHALF/USD,21965.0,21965.0,21821.0,21916.0,0.0,0.0
1663012800000.0,2022-09-12 20:00:00,ETHHALF/USD,21976.0,22002.0,21922.0,21965.0,0.0,0.0
1663009200000.0,2022-09-12 19:00:00,ETHHALF/USD,21990.0,22005.0,21921.0,21976.0,0.0,0.0
1663005600000.0,2022-09-12 18:00:00,ETHHALF/USD,21982.0,22006.0,21901.0,21990.0,0.0,0.0
1663002000000.0,2022-09-12 17:00:00,ETHHALF/USD,21896.0,21983.0,21395.0,21982.0,0.0,0.0
1662998400000.0,2022-09-12 16:00:00,ETHHALF/USD,21823.0,21920.0,21677.0,21896.0,0.0,0.0
1662994800000.0,2022-09-12 15:00:00,ETHHALF/USD,21993.0,22022.0,21766.0,21853.0,0.0,0.0
1662991200000.0,2022-09-12 14:00:00,ETHHALF/USD,22129.0,22150.0,21993.0,21993.0,0.0,0.0
1662987600000.0,2022-09-12 13:00:00,ETHHALF/USD,22105.0,22140.0,22033.0,22129.0,0.0,0.0
1662984000000.0,2022-09-12 12:00:00,ETHHALF/USD,22104.0,22125.0,21934.0,22105.0,0.0,0.0
1662980400000.0,2022-09-12 11:00:00,ETHHALF/USD,22093.0,22178.0,22045.0,22104.0,0.0,0.0
1662976800000.0,2022-09-12 10:00:00,ETHHALF/USD,22132.0,22135.0,21980.0,22093.0,0.0,0.0
1662973200000.0,2022-09-12 09:00:00,ETHHALF/USD,22155.0,22182.0,22101.0,22132.0,0.0,0.0
1662969600000.0,2022-09-12 08:00:00,ETHHALF/USD,22155.0,22198.0,22127.0,22155.0,0.0,0.0
1662966000000.0,2022-09-12 07:00:00,ETHHALF/USD,22048.0,22192.0,22020.0,22155.0,0.0,0.0
1662962400000.0,2022-09-12 06:00:00,ETHHALF/USD,21994.0,22049.0,21960.0,22048.0,0.0,0.0
1662958800000.0,2022-09-12 05:00:00,ETHHALF/USD,21982.0,22012.0,21910.0,21994.0,0.0,0.0
1662955200000.0,2022-09-12 04:00:00,ETHHALF/USD,21981.0,22013.0,21922.0,21982.0,0.0,0.0
1662951600000.0,2022-09-12 03:00:00,ETHHALF/USD,22009.0,22049.0,21872.0,21981.0,0.0,0.0
1662948000000.0,2022-09-12 02:00:00,ETHHALF/USD,22201.0,22227.0,21978.0,22009.0,0.0,0.0
1662944400000.0,2022-09-12 01:00:00,ETHHALF/USD,22033.0,22324.0,21994.0,22198.0,0.0,0.0
1662940800000.0,2022-09-12 00:00:00,ETHHALF/USD,22226.0,22233.0,21500.0,22033.0,0.0,0.0
1662937200000.0,2022-09-11 23:00:00,ETHHALF/USD,22102.0,22231.0,22041.0,22226.0,0.0,0.0
1662933600000.0,2022-09-11 22:00:00,ETHHALF/USD,21978.0,22151.0,21978.0,22102.0,0.0,0.0
1662930000000.0,2022-09-11 21:00:00,ETHHALF/USD,22181.0,22217.0,21940.0,21978.0,0.0,0.0
1662926400000.0,2022-09-11 20:00:00,ETHHALF/USD,22212.0,22244.0,22103.0,22181.0,0.0,0.0
1662922800000.0,2022-09-11 19:00:00,ETHHALF/USD,22169.0,22224.0,22167.0,22212.0,0.0,0.0
1662919200000.0,2022-09-11 18:00:00,ETHHALF/USD,22260.0,22295.0,22169.0,22169.0,0.0,0.0
1662915600000.0,2022-09-11 17:00:00,ETHHALF/USD,22239.0,22356.0,21589.0,22260.0,0.0,0.0
1662912000000.0,2022-09-11 16:00:00,ETHHALF/USD,22237.0,22292.0,21395.0,22239.0,0.0,0.0
1662908400000.0,2022-09-11 15:00:00,ETHHALF/USD,22202.0,22300.0,22175.0,22237.0,0.0,0.0
1662904800000.0,2022-09-11 14:00:00,ETHHALF/USD,22236.0,22244.0,22134.0,22202.0,0.0,0.0
1662901200000.0,2022-09-11 13:00:00,ETHHALF/USD,22277.0,22277.0,22189.0,22236.0,0.0,0.0
1662897600000.0,2022-09-11 12:00:00,ETHHALF/USD,22256.0,22294.0,22204.0,22277.0,0.0,0.0
1662894000000.0,2022-09-11 11:00:00,ETHHALF/USD,22205.0,22309.0,22183.0,22256.0,0.0,0.0
1662890400000.0,2022-09-11 10:00:00,ETHHALF/USD,22192.0,22220.0,22177.0,22205.0,0.0,0.0
1662886800000.0,2022-09-11 09:00:00,ETHHALF/USD,22218.0,22227.0,22182.0,22192.0,0.0,0.0
1662883200000.0,2022-09-11 08:00:00,ETHHALF/USD,22201.0,22236.0,22171.0,22218.0,0.0,0.0
1662879600000.0,2022-09-11 07:00:00,ETHHALF/USD,22140.0,22204.0,22117.0,22201.0,0.0,0.0
1662876000000.0,2022-09-11 06:00:00,ETHHALF/USD,22202.0,22245.0,22069.0,22140.0,0.0,0.0
1662872400000.0,2022-09-11 05:00:00,ETHHALF/USD,22187.0,22233.0,22167.0,22202.0,0.0,0.0
1662868800000.0,2022-09-11 04:00:00,ETHHALF/USD,22199.0,22222.0,22167.0,22187.0,0.0,0.0
1662865200000.0,2022-09-11 03:00:00,ETHHALF/USD,22215.0,22248.0,22165.0,22199.0,0.0,0.0
1662861600000.0,2022-09-11 02:00:00,ETHHALF/USD,22164.0,22227.0,22164.0,22215.0,0.0,0.0
1662858000000.0,2022-09-11 01:00:00,ETHHALF/USD,22265.0,22298.0,21395.0,22164.0,0.0,0.0
1662854400000.0,2022-09-11 00:00:00,ETHHALF/USD,22269.0,22307.0,22202.0,22265.0,0.0,0.0
1662850800000.0,2022-09-10 23:00:00,ETHHALF/USD,22289.0,22358.0,22269.0,22269.0,0.0,0.0
1662847200000.0,2022-09-10 22:00:00,ETHHALF/USD,22098.0,22360.0,22098.0,22289.0,0.0,0.0
1662843600000.0,2022-09-10 21:00:00,ETHHALF/USD,22026.0,22230.0,21974.0,22098.0,0.0,0.0
1662840000000.0,2022-09-10 20:00:00,ETHHALF/USD,22065.0,22084.0,21963.0,22026.0,0.0,0.0
1662836400000.0,2022-09-10 19:00:00,ETHHALF/USD,22024.0,22075.0,22012.0,22065.0,0.0,0.0
1662832800000.0,2022-09-10 18:00:00,ETHHALF/USD,21908.0,22049.0,21908.0,22024.0,0.0,0.0
1662829200000.0,2022-09-10 17:00:00,ETHHALF/USD,21935.0,21964.0,21888.0,21908.0,0.0,0.0
1662825600000.0,2022-09-10 16:00:00,ETHHALF/USD,21908.0,21971.0,21750.0,21935.0,0.0,0.0
1662822000000.0,2022-09-10 15:00:00,ETHHALF/USD,21920.0,21942.0,21862.0,21908.0,0.0,0.0
1662818400000.0,2022-09-10 14:00:00,ETHHALF/USD,21909.0,21940.0,21873.0,21920.0,0.0,0.0
1662814800000.0,2022-09-10 13:00:00,ETHHALF/USD,21976.0,21986.0,21863.0,21909.0,0.0,0.0
1662811200000.0,2022-09-10 12:00:00,ETHHALF/USD,21959.0,22011.0,21899.0,21976.0,0.0,0.0
1662807600000.0,2022-09-10 11:00:00,ETHHALF/USD,21971.0,21989.0,21926.0,21959.0,0.0,0.0
1662804000000.0,2022-09-10 10:00:00,ETHHALF/USD,21920.0,21979.0,21892.0,21971.0,0.0,0.0
1662800400000.0,2022-09-10 09:00:00,ETHHALF/USD,21909.0,21958.0,21888.0,21920.0,0.0,0.0
1662796800000.0,2022-09-10 08:00:00,ETHHALF/USD,21870.0,21930.0,21857.0,21909.0,0.0,0.0
1662793200000.0,2022-09-10 07:00:00,ETHHALF/USD,22025.0,22039.0,21857.0,21870.0,0.0,0.0
1662789600000.0,2022-09-10 06:00:00,ETHHALF/USD,21977.0,22027.0,21959.0,22025.0,0.0,0.0
1662786000000.0,2022-09-10 05:00:00,ETHHALF/USD,22012.0,22047.0,21961.0,21977.0,0.0,0.0
1662782400000.0,2022-09-10 04:00:00,ETHHALF/USD,22019.0,22087.0,21982.0,22008.0,0.0,0.0
1662778800000.0,2022-09-10 03:00:00,ETHHALF/USD,22057.0,22066.0,21999.0,22019.0,0.0,0.0
1662775200000.0,2022-09-10 02:00:00,ETHHALF/USD,21960.0,22070.0,21929.0,22057.0,0.0,0.0
1662771600000.0,2022-09-10 01:00:00,ETHHALF/USD,21883.0,21993.0,21871.0,21960.0,0.0,0.0
1662768000000.0,2022-09-10 00:00:00,ETHHALF/USD,21922.0,21932.0,21805.0,21913.0,0.0,0.0
1662764400000.0,2022-09-09 23:00:00,ETHHALF/USD,21934.0,21980.0,21780.0,21922.0,0.0,0.0
1662760800000.0,2022-09-09 22:00:00,ETHHALF/USD,21894.0,21953.0,21858.0,21934.0,0.0,0.0
1662757200000.0,2022-09-09 21:00:00,ETHHALF/USD,21938.0,21963.0,21851.0,21894.0,0.0,0.0
1662753600000.0,2022-09-09 20:00:00,ETHHALF/USD,21935.0,21985.0,21873.0,21938.0,0.0,0.0
1662750000000.0,2022-09-09 19:00:00,ETHHALF/USD,21861.0,21958.0,21834.0,21935.0,0.0,0.0
1662746400000.0,2022-09-09 18:00:00,ETHHALF/USD,21824.0,21861.0,21757.0,21861.0,0.0,0.0
1662742800000.0,2022-09-09 17:00:00,ETHHALF/USD,21898.0,21936.0,21748.0,21824.0,0.0,0.0
1662739200000.0,2022-09-09 16:00:00,ETHHALF/USD,21917.0,21932.0,21763.0,21898.0,0.0,0.0
1662735600000.0,2022-09-09 15:00:00,ETHHALF/USD,21969.0,22025.0,21638.0,21917.0,0.0,0.0
1662732000000.0,2022-09-09 14:00:00,ETHHALF/USD,21922.0,21988.0,21762.0,21969.0,0.0,0.0
1662728400000.0,2022-09-09 13:00:00,ETHHALF/USD,21981.0,21990.0,21835.0,21922.0,0.0,0.0
1662724800000.0,2022-09-09 12:00:00,ETHHALF/USD,21804.0,22082.0,21759.0,21981.0,0.0,0.0
1662721200000.0,2022-09-09 11:00:00,ETHHALF/USD,21823.0,21845.0,21395.0,21804.0,0.0,0.0
1662717600000.0,2022-09-09 10:00:00,ETHHALF/USD,21765.0,21864.0,21715.0,21847.0,0.0,0.0
1662714000000.0,2022-09-09 09:00:00,ETHHALF/USD,21842.0,21842.0,21669.0,21765.0,0.0,0.0
1662710400000.0,2022-09-09 08:00:00,ETHHALF/USD,21833.0,21874.0,21438.0,21842.0,0.0,0.0
1662706800000.0,2022-09-09 07:00:00,ETHHALF/USD,21880.0,21885.0,21780.0,21833.0,0.0,0.0
1662703200000.0,2022-09-09 06:00:00,ETHHALF/USD,21846.0,21904.0,21796.0,21880.0,0.0,0.0
