https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume RMRK,Volume USDT
1661457600,2022-08-25 20:00:00,RMRK/USDT,3.2922,3.3,3.2774,3.2976,1231.28843495,4053.317948518123
1661454000,2022-08-25 19:00:00,RMRK/USDT,3.3032,3.3155,3.2846,3.2922,2439.74194661,8039.610150197706
1661450400,2022-08-25 18:00:00,RMRK/USDT,3.2745,3.3162,3.2652,3.3155,3509.69912283,11541.133099932614
1661446800,2022-08-25 17:00:00,RMRK/USDT,3.2479,3.291,3.2479,3.265,2761.68371817,9036.810475196366
1661443200,2022-08-25 16:00:00,RMRK/USDT,3.2724,3.2753,3.247,3.2495,2906.5985593,9484.913136102396
1661439600,2022-08-25 15:00:00,RMRK/USDT,3.3059,3.3095,3.2637,3.2638,1779.50719145,5840.802197290383
1661436000,2022-08-25 14:00:00,RMRK/USDT,3.3177,3.3216,3.2905,3.3012,5760.06146171,19045.03881296084
1661432400,2022-08-25 13:00:00,RMRK/USDT,3.3159,3.3193,3.2759,3.3185,4173.67104906,13783.840308901178
1661428800,2022-08-25 12:00:00,RMRK/USDT,3.3271,3.332,3.3076,3.3167,2301.51482641,7642.034221870615
1661425200,2022-08-25 11:00:00,RMRK/USDT,3.3101,3.3271,3.2764,3.3271,2357.79245071,7777.78340403781
1661421600,2022-08-25 10:00:00,RMRK/USDT,3.329,3.329,3.3076,3.3101,1780.89429203,5912.010863893281
1661418000,2022-08-25 09:00:00,RMRK/USDT,3.3218,3.3287,3.3201,3.3264,770.70024403,2560.569486643562
1661414400,2022-08-25 08:00:00,RMRK/USDT,3.324,3.3369,3.3124,3.3232,1392.49798548,4628.418200925241
1661410800,2022-08-25 07:00:00,RMRK/USDT,3.304,3.324,3.2957,3.324,1941.46162327,6421.873060500206
1661407200,2022-08-25 06:00:00,RMRK/USDT,3.2824,3.3059,3.2824,3.2991,774.81223967,2550.651981964642
1661403600,2022-08-25 05:00:00,RMRK/USDT,3.2686,3.2819,3.2677,3.2781,242.53514474,794.01484063928
1661400000,2022-08-25 04:00:00,RMRK/USDT,3.2684,3.2797,3.2566,3.2706,326.51235824,1067.663354696948
1661396400,2022-08-25 03:00:00,RMRK/USDT,3.2705,3.2766,3.2477,3.2477,990.87230587,3232.622926044481
1661392800,2022-08-25 02:00:00,RMRK/USDT,3.2651,3.2653,3.2483,3.2563,148.76831456,484.430244353608
1661389200,2022-08-25 01:00:00,RMRK/USDT,3.2413,3.2692,3.2413,3.2651,1072.70441269,3489.528027229678
1661385600,2022-08-25 00:00:00,RMRK/USDT,3.2402,3.2447,3.222,3.2407,987.57887975,3196.589425093466
1661382000,2022-08-24 23:00:00,RMRK/USDT,3.2656,3.2735,3.2336,3.2336,889.0048,2892.94694925
1661378400,2022-08-24 22:00:00,RMRK/USDT,3.2934,3.2974,3.2541,3.2541,3314.23879669,10835.976170249099
1661374800,2022-08-24 21:00:00,RMRK/USDT,3.2811,3.3086,3.2802,3.2802,822.31801017,2709.010210618472
1661371200,2022-08-24 20:00:00,RMRK/USDT,3.2995,3.3159,3.281,3.281,3692.77541135,12168.759765569806
1661367600,2022-08-24 19:00:00,RMRK/USDT,3.3184,3.3685,3.2993,3.3096,10088.29167395,33625.298022160599
1661364000,2022-08-24 18:00:00,RMRK/USDT,3.2982,3.3159,3.2908,3.3133,3060.60496595,10108.987599252385
1661360400,2022-08-24 17:00:00,RMRK/USDT,3.3001,3.3184,3.288,3.2969,2009.41008378,6642.335684173251
1661356800,2022-08-24 16:00:00,RMRK/USDT,3.2826,3.3058,3.2763,3.2992,2628.69687388,8653.884029053854
1661353200,2022-08-24 15:00:00,RMRK/USDT,3.2141,3.2826,3.2141,3.2826,7078.63754323,23012.432878099694
1661349600,2022-08-24 14:00:00,RMRK/USDT,3.2122,3.2217,3.2103,3.2155,718.58669437,2310.593217401558
1661346000,2022-08-24 13:00:00,RMRK/USDT,3.2301,3.2317,3.2082,3.2086,1559.1120582,5015.6390261841
1661342400,2022-08-24 12:00:00,RMRK/USDT,3.2301,3.2371,3.22,3.2301,1871.71375457,6036.822420894672
1661338800,2022-08-24 11:00:00,RMRK/USDT,3.2074,3.2302,3.2074,3.2302,1899.74829112,6123.606708588972
1661335200,2022-08-24 10:00:00,RMRK/USDT,3.2206,3.2207,3.2077,3.2088,430.31555754,1382.774881999078
1661331600,2022-08-24 09:00:00,RMRK/USDT,3.2262,3.2325,3.201,3.2144,475.95306734,1530.560940829884
1661328000,2022-08-24 08:00:00,RMRK/USDT,3.2237,3.2311,3.2112,3.2295,2398.31120963,7707.166316961411
1661324400,2022-08-24 07:00:00,RMRK/USDT,3.2487,3.2599,3.2109,3.2237,621.72211283,2015.176551772103
1661320800,2022-08-24 06:00:00,RMRK/USDT,3.2397,3.2472,3.2241,3.2472,733.6397782,2377.6665567941
1661317200,2022-08-24 05:00:00,RMRK/USDT,3.2153,3.2397,3.2153,3.2397,773.15814047,2493.898762877728
1661313600,2022-08-24 04:00:00,RMRK/USDT,3.1972,3.217,3.1881,3.2113,390.7864426,1248.305361720465
1661310000,2022-08-24 03:00:00,RMRK/USDT,3.204,3.2099,3.1921,3.2099,61.25920119,196.537038714151
1661306400,2022-08-24 02:00:00,RMRK/USDT,3.1873,3.2063,3.1873,3.193,990.99118636,3173.398064015228
1661302800,2022-08-24 01:00:00,RMRK/USDT,3.21,3.2193,3.1787,3.1893,2228.55410351,7116.738136010011
1661299200,2022-08-24 00:00:00,RMRK/USDT,3.2725,3.2725,3.208,3.2144,4492.14882083,14537.941111535348
1661295600,2022-08-23 23:00:00,RMRK/USDT,3.2727,3.286,3.2651,3.2704,656.73573368,2147.536046612146
1661292000,2022-08-23 22:00:00,RMRK/USDT,3.27,3.282,3.2657,3.2751,1097.46887242,3588.94697424252
1661288400,2022-08-23 21:00:00,RMRK/USDT,3.2766,3.283,3.268,3.268,617.54466762,2020.807318695342
1661284800,2022-08-23 20:00:00,RMRK/USDT,3.2737,3.2878,3.2737,3.2765,1061.94513538,3481.640626547224
1661281200,2022-08-23 19:00:00,RMRK/USDT,3.2726,3.2765,3.2507,3.2696,249.26437811,814.143144098311
1661277600,2022-08-23 18:00:00,RMRK/USDT,3.2503,3.2905,3.2403,3.2661,3801.68654348,12423.428157623402
1661274000,2022-08-23 17:00:00,RMRK/USDT,3.2378,3.2554,3.2314,3.2449,1783.26968935,5782.894525968675
1661270400,2022-08-23 16:00:00,RMRK/USDT,3.2355,3.2444,3.2127,3.2419,2896.49439447,9361.574904670782
1661266800,2022-08-23 15:00:00,RMRK/USDT,3.244,3.253,3.228,3.2429,3138.46658619,10170.709447971562
1661263200,2022-08-23 14:00:00,RMRK/USDT,3.2598,3.27,3.244,3.244,3585.02594646,11674.570446696446
1661259600,2022-08-23 13:00:00,RMRK/USDT,3.2649,3.2844,3.2505,3.2599,1775.14233084,5787.682867528862
1661256000,2022-08-23 12:00:00,RMRK/USDT,3.2733,3.2846,3.2517,3.2609,778.47128305,2544.024077689242
1661252400,2022-08-23 11:00:00,RMRK/USDT,3.2569,3.2732,3.2514,3.272,535.72849228,1746.001673355032
1661248800,2022-08-23 10:00:00,RMRK/USDT,3.2646,3.2734,3.2569,3.2569,592.73272298,1934.504302287889
1661245200,2022-08-23 09:00:00,RMRK/USDT,3.2491,3.2647,3.2278,3.2566,4041.60157253,13098.156155764346
1661241600,2022-08-23 08:00:00,RMRK/USDT,3.2213,3.26,3.2213,3.2491,1992.18950794,6461.854022102536
1661238000,2022-08-23 07:00:00,RMRK/USDT,3.1896,3.2359,3.1801,3.2359,3992.13945332,12793.358946229785
1661234400,2022-08-23 06:00:00,RMRK/USDT,3.1897,3.1897,3.16,3.1896,1866.89623424,5936.013903549784
1661230800,2022-08-23 05:00:00,RMRK/USDT,3.2718,3.2735,3.1799,3.2,4207.40586514,13590.685885959623
1661227200,2022-08-23 04:00:00,RMRK/USDT,3.2687,3.2747,3.26,3.2665,1196.6358,3909.221110871866
1661223600,2022-08-23 03:00:00,RMRK/USDT,3.2904,3.291,3.2735,3.2735,842.71991537,2765.690172569062
1661220000,2022-08-23 02:00:00,RMRK/USDT,3.2909,3.2982,3.2823,3.2972,149.52873917,491.326794443231
1661216400,2022-08-23 01:00:00,RMRK/USDT,3.2794,3.2943,3.2772,3.2897,811.19366657,2667.009472246951
1661212800,2022-08-23 00:00:00,RMRK/USDT,3.2887,3.2894,3.2735,3.2894,1283.20431442,4210.271251107734
1661209200,2022-08-22 23:00:00,RMRK/USDT,3.2228,3.3,3.2228,3.2835,4457.26224321,14567.847460701862
1661205600,2022-08-22 22:00:00,RMRK/USDT,3.2229,3.2323,3.213,3.213,341.70923777,1099.752241967263
1661202000,2022-08-22 21:00:00,RMRK/USDT,3.2219,3.2436,3.2061,3.2061,3405.11013574,10978.57474649665
1661198400,2022-08-22 20:00:00,RMRK/USDT,3.1859,3.2322,3.1796,3.2143,6290.97985213,20196.443871825057
1661194800,2022-08-22 19:00:00,RMRK/USDT,3.1736,3.1862,3.166,3.1763,989.83950406,3145.884110035032
1661191200,2022-08-22 18:00:00,RMRK/USDT,3.258,3.2603,3.1505,3.1685,10812.28570777,34554.724763587877
1661187600,2022-08-22 17:00:00,RMRK/USDT,3.2677,3.2683,3.2539,3.2675,1391.53239574,4539.437447719924
1661184000,2022-08-22 16:00:00,RMRK/USDT,3.2676,3.2766,3.2448,3.2577,1964.34902823,6414.387263760783
1661180400,2022-08-22 15:00:00,RMRK/USDT,3.2243,3.2687,3.2177,3.2665,3535.34812995,11458.517005654711
1661176800,2022-08-22 14:00:00,RMRK/USDT,3.2347,3.2373,3.2145,3.23,1615.83677742,5210.885523320579
1661173200,2022-08-22 13:00:00,RMRK/USDT,3.2512,3.257,3.2096,3.2385,4004.69108749,12941.304412930133
1661169600,2022-08-22 12:00:00,RMRK/USDT,3.2701,3.2729,3.2498,3.2519,870.35753678,2835.510717278588
1661166000,2022-08-22 11:00:00,RMRK/USDT,3.2712,3.2853,3.2587,3.2634,3292.62023557,10783.775824632789
1661162400,2022-08-22 10:00:00,RMRK/USDT,3.224,3.276,3.2173,3.2675,3324.90756015,10791.497682007766
1661158800,2022-08-22 09:00:00,RMRK/USDT,3.2226,3.2418,3.1969,3.2161,3512.27396107,11293.308919728536
1661155200,2022-08-22 08:00:00,RMRK/USDT,3.2544,3.2544,3.1998,3.2279,9031.88056026,29065.441077591146
1661151600,2022-08-22 07:00:00,RMRK/USDT,3.3116,3.3116,3.2464,3.2545,4190.5333,13758.02550878
1661148000,2022-08-22 06:00:00,RMRK/USDT,3.3311,3.3342,3.31,3.3135,1524.79780453,5066.299427210059
1661144400,2022-08-22 05:00:00,RMRK/USDT,3.335,3.3465,3.329,3.3358,3249.79011949,10828.566245367526
1661140800,2022-08-22 04:00:00,RMRK/USDT,3.3524,3.3524,3.3176,3.3354,3214.53908854,10721.974257111695
1661137200,2022-08-22 03:00:00,RMRK/USDT,3.3758,3.3758,3.3525,3.3525,944.20228962,3171.308047874311
1661133600,2022-08-22 02:00:00,RMRK/USDT,3.3808,3.3808,3.356,3.3639,1169.03496357,3934.601601178658
1661130000,2022-08-22 01:00:00,RMRK/USDT,3.3877,3.3877,3.37,3.374,1338.8138,4522.63012266
1661126400,2022-08-22 00:00:00,RMRK/USDT,3.4123,3.4123,3.3823,3.3823,3891.30138857,13240.987644507411
1661122800,2022-08-21 23:00:00,RMRK/USDT,3.4171,3.4253,3.4053,3.4074,1565.45134619,5349.51096691179
1661119200,2022-08-21 22:00:00,RMRK/USDT,3.3912,3.4171,3.3766,3.407,1889.21852113,6405.792919149005
1661115600,2022-08-21 21:00:00,RMRK/USDT,3.3916,3.4118,3.389,3.3905,1205.70256806,4091.658793210986
1661112000,2022-08-21 20:00:00,RMRK/USDT,3.3881,3.4237,3.3843,3.3916,2419.83509905,8237.200096569627
1661108400,2022-08-21 19:00:00,RMRK/USDT,3.3853,3.4,3.3775,3.3861,6146.54637788,20848.291580437624
1661104800,2022-08-21 18:00:00,RMRK/USDT,3.3784,3.3902,3.3462,3.3841,2286.26293498,7703.402395850888
1661101200,2022-08-21 17:00:00,RMRK/USDT,3.4122,3.4122,3.3628,3.3803,3053.15008717,10362.525480436364
1661097600,2022-08-21 16:00:00,RMRK/USDT,3.3361,3.4122,3.3361,3.3998,5532.0032634,18667.832180270644
1661094000,2022-08-21 15:00:00,RMRK/USDT,3.3461,3.3639,3.3309,3.3362,2301.34547782,7697.043312741661
1661090400,2022-08-21 14:00:00,RMRK/USDT,3.3328,3.3531,3.3218,3.3531,1007.0445,3364.3348392
1661086800,2022-08-21 13:00:00,RMRK/USDT,3.3571,3.3571,3.3322,3.3465,1543.95630691,5160.373139037763
1661083200,2022-08-21 12:00:00,RMRK/USDT,3.358,3.3732,3.3484,3.3571,1247.84731552,4200.775708372772
1661079600,2022-08-21 11:00:00,RMRK/USDT,3.3362,3.358,3.3264,3.3573,1626.57602528,5430.208340154275
1661076000,2022-08-21 10:00:00,RMRK/USDT,3.337,3.337,3.3147,3.3238,395.07969469,1312.882715918716
1661072400,2022-08-21 09:00:00,RMRK/USDT,3.2948,3.3448,3.2948,3.3321,2747.17485916,9122.885974480593
1661068800,2022-08-21 08:00:00,RMRK/USDT,3.2665,3.3117,3.2665,3.3016,5540.20695684,18239.163255330428
1661065200,2022-08-21 07:00:00,RMRK/USDT,3.2532,3.268,3.2532,3.2644,527.86798896,1721.91461129825
1661061600,2022-08-21 06:00:00,RMRK/USDT,3.2665,3.2766,3.2501,3.2508,1226.24578347,4001.570434545381
1661058000,2022-08-21 05:00:00,RMRK/USDT,3.2555,3.2682,3.2405,3.2665,697.92585649,2269.893251761654
1661054400,2022-08-21 04:00:00,RMRK/USDT,3.2488,3.2668,3.2473,3.2583,752.88577368,2451.075152745944
1661050800,2022-08-21 03:00:00,RMRK/USDT,3.263,3.2691,3.25,3.2565,658.63317283,2146.484739726971
1661047200,2022-08-21 02:00:00,RMRK/USDT,3.2661,3.2741,3.2567,3.2709,1075.07510594,3512.765236506898
1661043600,2022-08-21 01:00:00,RMRK/USDT,3.2574,3.2759,3.2457,3.2661,401.01447127,1307.514559528923
1661040000,2022-08-21 00:00:00,RMRK/USDT,3.2439,3.2694,3.2422,3.25,792.83292704,2581.547675657584
1661036400,2022-08-20 23:00:00,RMRK/USDT,3.2176,3.2766,3.2137,3.2467,7684.82885349,24957.605430336311
1661032800,2022-08-20 22:00:00,RMRK/USDT,3.2095,3.2294,3.2095,3.2167,223.47274565,719.82615478994
1661029200,2022-08-20 21:00:00,RMRK/USDT,3.1951,3.2309,3.1951,3.2094,1024.56457951,3291.352927371716
1661025600,2022-08-20 20:00:00,RMRK/USDT,3.2248,3.2413,3.1951,3.1951,3877.14247134,12502.640848334811
1661022000,2022-08-20 19:00:00,RMRK/USDT,3.2867,3.2867,3.1984,3.2319,10219.19279448,32943.930141747605
1661018400,2022-08-20 18:00:00,RMRK/USDT,3.3228,3.3322,3.2722,3.2882,3968.97747513,13143.283261587933
1661014800,2022-08-20 17:00:00,RMRK/USDT,3.316,3.3421,3.3114,3.3322,2831.48048034,9427.827873848948
1661011200,2022-08-20 16:00:00,RMRK/USDT,3.2891,3.3273,3.2879,3.316,7121.57234213,23522.389684558003
1661007600,2022-08-20 15:00:00,RMRK/USDT,3.2789,3.291,3.2561,3.2902,3458.16623245,11331.225763063147
1661004000,2022-08-20 14:00:00,RMRK/USDT,3.2978,3.308,3.2781,3.2781,2363.59100233,7792.888918346504
1661000400,2022-08-20 13:00:00,RMRK/USDT,3.2866,3.2961,3.2708,3.2961,1713.67694075,5629.439832946083
1660996800,2022-08-20 12:00:00,RMRK/USDT,3.2824,3.2891,3.2699,3.2809,846.42531998,2773.632021164478
1660993200,2022-08-20 11:00:00,RMRK/USDT,3.2763,3.289,3.269,3.2824,383.48830786,1256.726242581956
1660989600,2022-08-20 10:00:00,RMRK/USDT,3.279,3.2892,3.2371,3.2707,5388.89548206,17609.677153561752
1660986000,2022-08-20 09:00:00,RMRK/USDT,3.2942,3.2942,3.2775,3.2839,1694.77618032,5565.242475561482
1660982400,2022-08-20 08:00:00,RMRK/USDT,3.2893,3.2941,3.2828,3.2872,223.64046548,736.193581817668
1660978800,2022-08-20 07:00:00,RMRK/USDT,3.2705,3.2943,3.2704,3.2899,920.48716505,3020.859274245994
1660975200,2022-08-20 06:00:00,RMRK/USDT,3.2379,3.2707,3.2379,3.2686,777.86548246,2533.87745166388
1660971600,2022-08-20 05:00:00,RMRK/USDT,3.2465,3.2465,3.239,3.239,282.18360844,915.301526407233
1660968000,2022-08-20 04:00:00,RMRK/USDT,3.2321,3.2578,3.199,3.2468,4506.93987155,14525.806563836955
1660964400,2022-08-20 03:00:00,RMRK/USDT,3.2355,3.2439,3.2295,3.2439,60.63816408,196.044427615496
1660960800,2022-08-20 02:00:00,RMRK/USDT,3.2321,3.2397,3.2255,3.2397,250.78542577,810.678240607128
1660957200,2022-08-20 01:00:00,RMRK/USDT,3.2444,3.2491,3.2129,3.2291,982.27660823,3172.842233105433
1660953600,2022-08-20 00:00:00,RMRK/USDT,3.19,3.2487,3.19,3.2312,2783.40096383,8965.657245966362
1660950000,2022-08-19 23:00:00,RMRK/USDT,3.1973,3.21,3.1862,3.1875,2798.25467948,8953.254283869447
1660946400,2022-08-19 22:00:00,RMRK/USDT,3.1907,3.2064,3.1887,3.1983,1922.83260055,6151.756739712235
1660942800,2022-08-19 21:00:00,RMRK/USDT,3.2048,3.2067,3.1804,3.1919,792.67391739,2530.098576375874
1660939200,2022-08-19 20:00:00,RMRK/USDT,3.2305,3.2305,3.1877,3.2038,3464.12836578,11108.331983609875
1660935600,2022-08-19 19:00:00,RMRK/USDT,3.1968,3.2318,3.1845,3.2226,2819.45467993,9054.143559692103
1660932000,2022-08-19 18:00:00,RMRK/USDT,3.2192,3.2192,3.1928,3.2005,2396.58918238,7677.634846218262
1660928400,2022-08-19 17:00:00,RMRK/USDT,3.2797,3.2797,3.1962,3.2182,7506.60963162,24260.626936885036
1660924800,2022-08-19 16:00:00,RMRK/USDT,3.255,3.2866,3.2382,3.2741,6229.03001719,20374.41590766043
1660921200,2022-08-19 15:00:00,RMRK/USDT,3.2405,3.2631,3.226,3.2631,2831.36922319,9176.176324723316
1660917600,2022-08-19 14:00:00,RMRK/USDT,3.2469,3.2625,3.2425,3.2474,1955.07353448,6350.82764372428
1660914000,2022-08-19 13:00:00,RMRK/USDT,3.2309,3.2675,3.2309,3.2469,2303.20250766,7489.464364824584
1660910400,2022-08-19 12:00:00,RMRK/USDT,3.2246,3.2811,3.207,3.2346,10037.50953497,32572.406260286782
1660906800,2022-08-19 11:00:00,RMRK/USDT,3.2592,3.2592,3.208,3.2219,5189.58251369,16751.112907021937
1660903200,2022-08-19 10:00:00,RMRK/USDT,3.2896,3.2924,3.25,3.25,4428.88163682,14496.182592681984
1660899600,2022-08-19 09:00:00,RMRK/USDT,3.2892,3.3039,3.2811,3.2837,2670.67553527,8791.638139609606
1660896000,2022-08-19 08:00:00,RMRK/USDT,3.23,3.3198,3.2299,3.3026,9013.63301605,29490.680263651642
1660892400,2022-08-19 07:00:00,RMRK/USDT,3.2503,3.2825,3.2301,3.231,6860.87392791,22337.772607425354
1660888800,2022-08-19 06:00:00,RMRK/USDT,3.3737,3.3769,3.25,3.263,17499.3867061,57799.641828431916
1660885200,2022-08-19 05:00:00,RMRK/USDT,3.3785,3.3829,3.357,3.3749,1686.60434581,5681.037791830351
1660881600,2022-08-19 04:00:00,RMRK/USDT,3.3655,3.3845,3.3617,3.3785,2072.64482223,6982.859681018285
1660878000,2022-08-19 03:00:00,RMRK/USDT,3.371,3.3793,3.3651,3.3654,1485.50404086,5011.25050897422
1660874400,2022-08-19 02:00:00,RMRK/USDT,3.368,3.3851,3.362,3.3851,1353.73413632,4567.427122304913
1660870800,2022-08-19 01:00:00,RMRK/USDT,3.4068,3.4149,3.35,3.3575,6133.02654656,20722.998997270623
1660867200,2022-08-19 00:00:00,RMRK/USDT,3.4116,3.425,3.38,3.4162,11851.24600881,40333.059286649299
1660863600,2022-08-18 23:00:00,RMRK/USDT,3.522,3.5231,3.4067,3.4144,18310.44290934,63475.850903140322
1660860000,2022-08-18 22:00:00,RMRK/USDT,3.5219,3.5326,3.5219,3.5239,1830.74202469,6451.388589639894
1660856400,2022-08-18 21:00:00,RMRK/USDT,3.5233,3.5325,3.5215,3.5289,1231.01855543,4340.187867531247
1660852800,2022-08-18 20:00:00,RMRK/USDT,3.5228,3.5382,3.5136,3.5212,2649.24445134,9322.225733809293
1660849200,2022-08-18 19:00:00,RMRK/USDT,3.5342,3.5536,3.5111,3.5111,4566.88548332,16137.177989195223
1660845600,2022-08-18 18:00:00,RMRK/USDT,3.5372,3.5434,3.5226,3.5363,2103.97699556,7431.62090938898
1660842000,2022-08-18 17:00:00,RMRK/USDT,3.5481,3.5695,3.5368,3.5368,2448.51726536,8698.165473925039
1660838400,2022-08-18 16:00:00,RMRK/USDT,3.5572,3.5608,3.5227,3.543,4957.77862916,17541.632964524762
1660834800,2022-08-18 15:00:00,RMRK/USDT,3.5501,3.567,3.53,3.554,3950.88397456,13995.665329715584
1660831200,2022-08-18 14:00:00,RMRK/USDT,3.5958,3.6057,3.5505,3.5505,5135.0896036,18351.441407052991
1660827600,2022-08-18 13:00:00,RMRK/USDT,3.6219,3.6275,3.5965,3.5965,1681.62047979,6065.799192475899
1660824000,2022-08-18 12:00:00,RMRK/USDT,3.6154,3.6227,3.5888,3.6219,1616.20710274,5836.449194962702
1660820400,2022-08-18 11:00:00,RMRK/USDT,3.6003,3.6131,3.5982,3.6033,567.22134037,2044.487410987071
1660816800,2022-08-18 10:00:00,RMRK/USDT,3.6091,3.6204,3.6002,3.6027,1380.17980598,4983.126344048143
1660813200,2022-08-18 09:00:00,RMRK/USDT,3.5852,3.6112,3.5792,3.6003,2595.35875168,9331.930200616647
1660809600,2022-08-18 08:00:00,RMRK/USDT,3.5833,3.6006,3.5639,3.5816,2530.12113779,9049.635202082904
1660806000,2022-08-18 07:00:00,RMRK/USDT,3.596,3.5998,3.5818,3.5818,331.37920478,1189.875194741748
1660802400,2022-08-18 06:00:00,RMRK/USDT,3.599,3.6059,3.5903,3.599,414.0065814,1488.855062279778
1660798800,2022-08-18 05:00:00,RMRK/USDT,3.6058,3.6149,3.5842,3.5999,2258.74602762,8129.641803894863
1660795200,2022-08-18 04:00:00,RMRK/USDT,3.6172,3.6337,3.5959,3.608,1897.03403122,6850.406561780065
1660791600,2022-08-18 03:00:00,RMRK/USDT,3.6337,3.6337,3.6052,3.6172,134.72579881,487.655052552085
1660788000,2022-08-18 02:00:00,RMRK/USDT,3.6249,3.6339,3.6175,3.6214,107.25778741,388.943451678615
1660784400,2022-08-18 01:00:00,RMRK/USDT,3.5883,3.625,3.5883,3.6249,1910.16756472,6883.320975585064
1660780800,2022-08-18 00:00:00,RMRK/USDT,3.5925,3.6006,3.5644,3.5937,3195.57884651,11433.797949629088
1660777200,2022-08-17 23:00:00,RMRK/USDT,3.5784,3.5897,3.5784,3.5818,354.23019857,1269.520610895232
1660773600,2022-08-17 22:00:00,RMRK/USDT,3.5818,3.59,3.574,3.59,1790.97951037,6417.998653103245
1660770000,2022-08-17 21:00:00,RMRK/USDT,3.6032,3.6072,3.5811,3.5881,743.79712881,2670.769265958951
1660766400,2022-08-17 20:00:00,RMRK/USDT,3.588,3.6086,3.5728,3.6032,1528.53852667,5491.411518091547
1660762800,2022-08-17 19:00:00,RMRK/USDT,3.6414,3.6496,3.5881,3.5882,5420.14497617,19599.243960506029
1660759200,2022-08-17 18:00:00,RMRK/USDT,3.6415,3.6656,3.61,3.6656,4864.55797269,17698.615986447484
1660755600,2022-08-17 17:00:00,RMRK/USDT,3.639,3.6458,3.6224,3.6323,1425.75693085,5182.62892836338
1660752000,2022-08-17 16:00:00,RMRK/USDT,3.5853,3.6513,3.5675,3.639,7059.82082323,25531.53838212858
1660748400,2022-08-17 15:00:00,RMRK/USDT,3.6099,3.621,3.5628,3.5771,10061.16435854,36072.340418968288
1660744800,2022-08-17 14:00:00,RMRK/USDT,3.662,3.6818,3.5968,3.605,9308.09688683,33773.937518392995
1660741200,2022-08-17 13:00:00,RMRK/USDT,3.756,3.7623,3.6401,3.6623,9819.03877224,36365.153694468066
1660737600,2022-08-17 12:00:00,RMRK/USDT,3.7824,3.7963,3.737,3.7625,9214.5621622,34615.29585445558
1660734000,2022-08-17 11:00:00,RMRK/USDT,3.7801,3.792,3.7755,3.7866,279.09183001,1057.069571933471
1660730400,2022-08-17 10:00:00,RMRK/USDT,3.7703,3.7895,3.7702,3.7851,1523.45410381,5770.228775895921
1660726800,2022-08-17 09:00:00,RMRK/USDT,3.7897,3.7897,3.7406,3.7703,4433.76710532,16680.384578208336
1660723200,2022-08-17 08:00:00,RMRK/USDT,3.775,3.812,3.7563,3.7897,1653.38095217,6257.445567210535
1660719600,2022-08-17 07:00:00,RMRK/USDT,3.8707,3.8707,3.7601,3.7601,7060.27301833,26887.452707972685
1660716000,2022-08-17 06:00:00,RMRK/USDT,3.8343,3.88,3.8343,3.8799,4335.6989007,16748.737110884319
1660712400,2022-08-17 05:00:00,RMRK/USDT,3.8155,3.8408,3.8143,3.8366,1727.00151831,6610.671060814908
1660708800,2022-08-17 04:00:00,RMRK/USDT,3.802,3.8236,3.802,3.8195,1395.71829891,5320.558829551553
1660705200,2022-08-17 03:00:00,RMRK/USDT,3.7742,3.8181,3.7651,3.8049,1814.34187876,6887.660486857604
1660701600,2022-08-17 02:00:00,RMRK/USDT,3.7685,3.7815,3.761,3.7637,540.35829324,2037.233427284496
1660698000,2022-08-17 01:00:00,RMRK/USDT,3.7953,3.8073,3.7654,3.7654,6561.85188846,24789.135264879929
1660694400,2022-08-17 00:00:00,RMRK/USDT,3.7465,3.7963,3.7465,3.7953,2320.1841958,8759.826406599698
1660690800,2022-08-16 23:00:00,RMRK/USDT,3.7622,3.7622,3.722,3.7597,5065.40224924,18947.226519980004
1660687200,2022-08-16 22:00:00,RMRK/USDT,3.7697,3.775,3.7563,3.7621,1109.34429166,4178.787152622018
1660683600,2022-08-16 21:00:00,RMRK/USDT,3.7385,3.789,3.7385,3.7697,6296.9435021,23745.02023597316
1660680000,2022-08-16 20:00:00,RMRK/USDT,3.7106,3.7446,3.7106,3.7381,3374.9618353,12587.599472019483
1660676400,2022-08-16 19:00:00,RMRK/USDT,3.7022,3.7154,3.6842,3.7154,1457.69335351,5398.603639993876
1660672800,2022-08-16 18:00:00,RMRK/USDT,3.7154,3.7485,3.6763,3.6917,6649.22854084,24702.677991177068
1660669200,2022-08-16 17:00:00,RMRK/USDT,3.6796,3.7138,3.6796,3.7037,2627.11008698,9721.616504614402
1660665600,2022-08-16 16:00:00,RMRK/USDT,3.6941,3.7,3.672,3.6852,4595.83281237,16941.105136599
1660662000,2022-08-16 15:00:00,RMRK/USDT,3.691,3.693,3.6771,3.6921,2164.09196944,7970.866787382484
1660658400,2022-08-16 14:00:00,RMRK/USDT,3.7207,3.7207,3.68,3.691,4926.73015575,18237.674363160093
1660654800,2022-08-16 13:00:00,RMRK/USDT,3.7526,3.7526,3.7159,3.7221,3108.82843906,11610.544480138366
1660651200,2022-08-16 12:00:00,RMRK/USDT,3.7816,3.7889,3.7467,3.7467,4708.04941233,17739.99047353977
1660647600,2022-08-16 11:00:00,RMRK/USDT,3.7529,3.793,3.7529,3.789,4107.17658336,15504.179101235511
1660644000,2022-08-16 10:00:00,RMRK/USDT,3.7501,3.7646,3.742,3.7424,2541.56034346,9534.27178927441
1660640400,2022-08-16 09:00:00,RMRK/USDT,3.7654,3.7839,3.734,3.759,2343.85161941,8794.325318989605
