https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BAND,Volume BTC
1661817600,2022-08-30 00:00:00,BAND/BTC,0.00006264,0.000063,0.00006131,0.00006246,151.101,0.009401440419
1661731200,2022-08-29 00:00:00,BAND/BTC,0.00006063,0.00006228,0.00005992,0.00006221,70.1809,0.004320754939
1661644800,2022-08-28 00:00:00,BAND/BTC,0.00006063,0.00006205,0.0000599,0.00006061,290.6089,0.017851582068
1661558400,2022-08-27 00:00:00,BAND/BTC,0.00006032,0.00006194,0.00006011,0.00006087,227.2159,0.013806429375
1661472000,2022-08-26 00:00:00,BAND/BTC,0.0000643,0.0000644,0.00005991,0.00006062,937.7987,0.057707521677
1661385600,2022-08-25 00:00:00,BAND/BTC,0.00006417,0.00006534,0.00006367,0.0000642,883.3032,0.057062184393
1661299200,2022-08-24 00:00:00,BAND/BTC,0.00006403,0.00006453,0.00006296,0.00006371,1841.6434,0.117535419512
1661212800,2022-08-23 00:00:00,BAND/BTC,0.00006332,0.00006716,0.00006332,0.00006373,1509.8816,0.099290104911
1661126400,2022-08-22 00:00:00,BAND/BTC,0.0000625,0.00006333,0.00006077,0.00006316,209.6403,0.013021622974
1661040000,2022-08-21 00:00:00,BAND/BTC,0.00006159,0.00006328,0.00006104,0.00006291,115.5438,0.007218808421
1660953600,2022-08-20 00:00:00,BAND/BTC,0.00006371,0.00006372,0.00006,0.00006144,1714.0547,0.107888775563
1660867200,2022-08-19 00:00:00,BAND/BTC,0.00006397,0.00006402,0.00006111,0.00006301,1254.52,0.078441410674
1660780800,2022-08-18 00:00:00,BAND/BTC,0.00006711,0.00006822,0.00006193,0.00006368,3163.1708,0.208812184701
1660694400,2022-08-17 00:00:00,BAND/BTC,0.0000703,0.00007119,0.00006657,0.00006668,888.692,0.061442962893
1660608000,2022-08-16 00:00:00,BAND/BTC,0.00007092,0.00007189,0.00006914,0.00006989,1071.7871,0.075378512335
1660521600,2022-08-15 00:00:00,BAND/BTC,0.0000715,0.00007195,0.00006985,0.00007062,74.9749,0.005323651975
1660435200,2022-08-14 00:00:00,BAND/BTC,0.0000745,0.00007534,0.00006956,0.00007123,863.8829,0.06159020958
1660348800,2022-08-13 00:00:00,BAND/BTC,0.00007398,0.00007569,0.00007385,0.00007425,223.2657,0.016635276541
1660262400,2022-08-12 00:00:00,BAND/BTC,0.000074,0.00007598,0.00007268,0.00007396,932.205,0.069611808517
1660176000,2022-08-11 00:00:00,BAND/BTC,0.00007747,0.00007831,0.00007336,0.00007369,1890.3372,0.143041595932
1660089600,2022-08-10 00:00:00,BAND/BTC,0.0000767,0.00007925,0.00007534,0.00007745,1345.1321,0.103186993467
1660003200,2022-08-09 00:00:00,BAND/BTC,0.0000794,0.00008012,0.00007468,0.000077,1399.0801,0.108167810419
1659916800,2022-08-08 00:00:00,BAND/BTC,0.00007812,0.00008241,0.00007762,0.00007907,5082.9128,0.406574043172
1659830400,2022-08-07 00:00:00,BAND/BTC,0.00007944,0.00008074,0.00007792,0.00007837,710.3168,0.056208541748
1659744000,2022-08-06 00:00:00,BAND/BTC,0.00007871,0.00008257,0.00007778,0.00007945,2741.3666,0.220274930184
1659657600,2022-08-05 00:00:00,BAND/BTC,0.00007777,0.00008077,0.00007705,0.00007867,2460.5561,0.193915505883
1659571200,2022-08-04 00:00:00,BAND/BTC,0.00007394,0.00008075,0.00007394,0.00007762,3119.4297,0.239452112584
1659484800,2022-08-03 00:00:00,BAND/BTC,0.00007096,0.0000739,0.00006977,0.0000737,1090.6141,0.079491227237
1659398400,2022-08-02 00:00:00,BAND/BTC,0.000073,0.00007433,0.00006887,0.0000722,790.2555,0.05641679538
1659312000,2022-08-01 00:00:00,BAND/BTC,0.00007239,0.00007502,0.0000718,0.00007381,6770.1517,0.490533664245
1659225600,2022-07-31 00:00:00,BAND/BTC,0.00007528,0.00007876,0.00007136,0.00007294,1591.1988,0.120613610005
1659139200,2022-07-30 00:00:00,BAND/BTC,0.00007124,0.00007798,0.00007056,0.0000755,3520.6519,0.263193924605
1659052800,2022-07-29 00:00:00,BAND/BTC,0.00007315,0.00007615,0.00006914,0.00007119,2158.1217,0.155884882713
1658966400,2022-07-28 00:00:00,BAND/BTC,0.00006603,0.00008871,0.00006481,0.00007345,12642.503,0.964307175177
1658880000,2022-07-27 00:00:00,BAND/BTC,0.00006664,0.00006664,0.00006431,0.00006621,480.9819,0.031562417222
1658793600,2022-07-26 00:00:00,BAND/BTC,0.00006536,0.00006691,0.00006471,0.00006606,2264.4406,0.148769996946
1658707200,2022-07-25 00:00:00,BAND/BTC,0.00006947,0.00006947,0.00006536,0.00006579,1014.9599,0.067918989125
1658620800,2022-07-24 00:00:00,BAND/BTC,0.00007049,0.00007202,0.00006887,0.00006976,445.2397,0.031180868815
1658534400,2022-07-23 00:00:00,BAND/BTC,0.00006582,0.0000713,0.00006581,0.00007017,780.379,0.053422800883
1658448000,2022-07-22 00:00:00,BAND/BTC,0.00006552,0.0000678,0.00006471,0.00006664,1022.2602,0.067685659905
1658361600,2022-07-21 00:00:00,BAND/BTC,0.00006503,0.00006593,0.00006281,0.00006563,1015.2525,0.065054360508
1658275200,2022-07-20 00:00:00,BAND/BTC,0.00006921,0.00007049,0.00006377,0.00006534,2713.5401,0.183205862852
1658188800,2022-07-19 00:00:00,BAND/BTC,0.0000673,0.00007368,0.00006675,0.0000692,6542.4889,0.462398612132
1658102400,2022-07-18 00:00:00,BAND/BTC,0.00006723,0.00006974,0.00006619,0.00006734,3066.6157,0.208242564784
1658016000,2022-07-17 00:00:00,BAND/BTC,0.00006728,0.00006831,0.000066,0.00006724,2275.4408,0.153697924145
1657929600,2022-07-16 00:00:00,BAND/BTC,0.00006567,0.00006737,0.00006502,0.00006709,835.4043,0.055036836257
1657843200,2022-07-15 00:00:00,BAND/BTC,0.00006597,0.00006728,0.00006363,0.00006599,2417.062,0.159531215486
1657756800,2022-07-14 00:00:00,BAND/BTC,0.0000636,0.00006817,0.00006279,0.000066,5825.8312,0.383235939809
1657670400,2022-07-13 00:00:00,BAND/BTC,0.00006343,0.00006468,0.00006242,0.00006321,3394.8367,0.214212903005
1657584000,2022-07-12 00:00:00,BAND/BTC,0.00006642,0.00006814,0.00006359,0.00006359,419.0738,0.027415993355
1657497600,2022-07-11 00:00:00,BAND/BTC,0.00006792,0.00007154,0.00006636,0.00006697,1648.6373,0.114191712946
1657411200,2022-07-10 00:00:00,BAND/BTC,0.00006845,0.00007079,0.00006733,0.0000689,1353.5636,0.094855881766
1657324800,2022-07-09 00:00:00,BAND/BTC,0.00006587,0.00007048,0.00006587,0.0000688,593.5134,0.040829452257
1657238400,2022-07-08 00:00:00,BAND/BTC,0.00006542,0.00006649,0.000063,0.00006529,1222.9939,0.078676528505
1657152000,2022-07-07 00:00:00,BAND/BTC,0.00006594,0.0000686,0.0000648,0.00006552,1016.7289,0.068623534767
1657065600,2022-07-06 00:00:00,BAND/BTC,0.0000655,0.0000668,0.00006544,0.00006616,681.2344,0.045275826532
1656979200,2022-07-05 00:00:00,BAND/BTC,0.0000667,0.00007193,0.00006537,0.00006547,1883.0477,0.129205240443
1656892800,2022-07-04 00:00:00,BAND/BTC,0.00006696,0.00006783,0.00006562,0.00006686,244.81378466,0.0164266244051678
1656806400,2022-07-03 00:00:00,BAND/BTC,0.00006795,0.0000685,0.00006471,0.00006713,11014.5208,0.731413454245
1656720000,2022-07-02 00:00:00,BAND/BTC,0.00006663,0.00006919,0.00006451,0.00006779,14144.28500528,0.9353826391402441
1656633600,2022-07-01 00:00:00,BAND/BTC,0.00006654,0.00006718,0.00006487,0.00006603,559.88297628,0.0369868410747011
1656547200,2022-06-30 00:00:00,BAND/BTC,0.00006795,0.000068,0.000065,0.00006631,774.9957,0.05146626868
1656460800,2022-06-29 00:00:00,BAND/BTC,0.0000673,0.0000692,0.00006677,0.0000673,939.2555,0.064028084661
1656374400,2022-06-28 00:00:00,BAND/BTC,0.00007005,0.00007036,0.00006606,0.0000674,2379.1927,0.16039192635
1656288000,2022-06-27 00:00:00,BAND/BTC,0.00006819,0.0000711,0.00006819,0.00006994,1012.33248276,0.070700361309682
1656201600,2022-06-26 00:00:00,BAND/BTC,0.00007186,0.0000749,0.00006847,0.00006863,3876.86888655,0.280220531911974
1656115200,2022-06-25 00:00:00,BAND/BTC,0.00007123,0.00007737,0.0000702,0.0000715,5572.22806207,0.4060735322837295
1656028800,2022-06-24 00:00:00,BAND/BTC,0.00006816,0.00007283,0.00006756,0.00007145,927.98258089,0.0652497053649336
1655942400,2022-06-23 00:00:00,BAND/BTC,0.0000694,0.00007122,0.00006725,0.00006798,3504.3178,0.242158235263
1655856000,2022-06-22 00:00:00,BAND/BTC,0.00006954,0.0000705,0.00006736,0.0000689,1407.7527,0.096844809234
1655769600,2022-06-21 00:00:00,BAND/BTC,0.00006995,0.0000735,0.00006854,0.0000699,3319.2922,0.234460408034
1655683200,2022-06-20 00:00:00,BAND/BTC,0.00006759,0.00007283,0.00006683,0.00007,1421.50216052,0.1000817515573676
1655596800,2022-06-19 00:00:00,BAND/BTC,0.00006835,0.00007067,0.00006623,0.00006707,1342.29597687,0.0917715152293432
1655510400,2022-06-18 00:00:00,BAND/BTC,0.00006758,0.00006995,0.00006491,0.00006833,1721.05959583,0.1155535263953085
1655424000,2022-06-17 00:00:00,BAND/BTC,0.00006663,0.00006886,0.00006626,0.00006721,1421.7584,0.095682803126
1655337600,2022-06-16 00:00:00,BAND/BTC,0.00006975,0.00007045,0.00006474,0.00006586,1691.6306,0.113192003664
1655251200,2022-06-15 00:00:00,BAND/BTC,0.00006567,0.00007035,0.00006133,0.00006956,10445.78823672,0.6949285867614459
1655164800,2022-06-14 00:00:00,BAND/BTC,0.00005872,0.00006751,0.00005708,0.0000652,13905.67006737,0.867123870926711
1655078400,2022-06-13 00:00:00,BAND/BTC,0.00005339,0.00005889,0.0000501,0.00005852,9855.78575041,0.5301923008354801
1654992000,2022-06-12 00:00:00,BAND/BTC,0.00006221,0.00006308,0.00005339,0.00005339,13937.86991064,0.7822539812917164
1654905600,2022-06-11 00:00:00,BAND/BTC,0.00006473,0.00007363,0.0000619,0.00006214,12755.84041854,0.8527114009514302
1654819200,2022-06-10 00:00:00,BAND/BTC,0.00006679,0.00007079,0.00006262,0.00006483,23163.98627352,1.5325123401132953
1654732800,2022-06-09 00:00:00,BAND/BTC,0.00005507,0.00008386,0.00005472,0.00006694,47509.21845151,3.4188009264123313
1654646400,2022-06-08 00:00:00,BAND/BTC,0.00005581,0.0000581,0.00005498,0.00005537,2137.58433491,0.1201708487516762
1654560000,2022-06-07 00:00:00,BAND/BTC,0.00005466,0.00006139,0.00005309,0.00005493,7988.0449,0.45806524526
1654473600,2022-06-06 00:00:00,BAND/BTC,0.00005539,0.00005682,0.00005365,0.00005506,628.3365,0.034544588327
1654387200,2022-06-05 00:00:00,BAND/BTC,0.00005522,0.00005649,0.0000544,0.00005469,1459.8546,0.080653944544
1654300800,2022-06-04 00:00:00,BAND/BTC,0.00005456,0.00005675,0.0000533,0.00005516,886.2563,0.048736390964
1654214400,2022-06-03 00:00:00,BAND/BTC,0.00005532,0.00005532,0.00005271,0.00005445,402.2464,0.021718279507
1654128000,2022-06-02 00:00:00,BAND/BTC,0.00005462,0.00005559,0.00005379,0.0000551,643.574659,0.0353436608290786
1654041600,2022-06-01 00:00:00,BAND/BTC,0.00005652,0.00005756,0.00005381,0.00005474,1352.0875,0.07568894192
1653955200,2022-05-31 00:00:00,BAND/BTC,0.00005696,0.00005838,0.00005363,0.00005714,1896.5638,0.106219951069
1653868800,2022-05-30 00:00:00,BAND/BTC,0.00005284,0.0000578,0.000052,0.00005723,719.27238809,0.0400436327019028
1653782400,2022-05-29 00:00:00,BAND/BTC,0.00005134,0.00005372,0.00004989,0.00005245,196.58628321,0.0101148301019917
1653696000,2022-05-28 00:00:00,BAND/BTC,0.00005057,0.00005208,0.00005005,0.00005173,1082.53244631,0.0552416175735019
1653609600,2022-05-27 00:00:00,BAND/BTC,0.00005272,0.00005289,0.0000496,0.00004974,2603.45695141,0.1338105053919621
1653523200,2022-05-26 00:00:00,BAND/BTC,0.00005776,0.00005811,0.00005223,0.00005288,1831.51171631,0.0999265853868603
1653436800,2022-05-25 00:00:00,BAND/BTC,0.00005945,0.00005957,0.00005613,0.00005727,1066.46677586,0.0608824384256072
1653350400,2022-05-24 00:00:00,BAND/BTC,0.00005871,0.00005993,0.00005639,0.0000595,654.7382,0.038112751377
1653264000,2022-05-23 00:00:00,BAND/BTC,0.0000612,0.00006379,0.00005796,0.00005804,3502.08598593,0.2112620590139009
1653177600,2022-05-22 00:00:00,BAND/BTC,0.0000598,0.00006456,0.00005906,0.00006167,1749.71934448,0.1062553938374
1653091200,2022-05-21 00:00:00,BAND/BTC,0.00005783,0.00006201,0.00005639,0.00005979,1536.43139228,0.0923043728976908
1653004800,2022-05-20 00:00:00,BAND/BTC,0.0000579,0.000059,0.00005639,0.00005776,2232.624767,0.12922972219058
1652918400,2022-05-19 00:00:00,BAND/BTC,0.00005499,0.00005959,0.0000536,0.00005837,2372.38224183,0.1329659744630049
1652832000,2022-05-18 00:00:00,BAND/BTC,0.00005829,0.0000592,0.00005417,0.00005508,453.1914,0.026018327806
1652745600,2022-05-17 00:00:00,BAND/BTC,0.00005424,0.00005862,0.00005421,0.00005797,250.4279,0.014041908198
1652659200,2022-05-16 00:00:00,BAND/BTC,0.00005744,0.00005751,0.00005325,0.00005352,266.5328,0.01463427118
1652572800,2022-05-15 00:00:00,BAND/BTC,0.00005729,0.00005796,0.00005526,0.00005763,1513.978,0.085541331244
1652486400,2022-05-14 00:00:00,BAND/BTC,0.00005883,0.00006087,0.00005355,0.00005753,1080.4044,0.060918480553
1652400000,2022-05-13 00:00:00,BAND/BTC,0.00005216,0.00006123,0.00005189,0.00005926,2273.0132,0.12747435337
1652313600,2022-05-12 00:00:00,BAND/BTC,0.00006265,0.00006339,0.00004778,0.00005224,41255.22163374,2.1630151703333212
1652227200,2022-05-11 00:00:00,BAND/BTC,0.00007195,0.00007415,0.00005936,0.00006206,11777.1006222,0.7672802767181535
1652140800,2022-05-10 00:00:00,BAND/BTC,0.00007318,0.00007705,0.00006884,0.00007213,2477.82090988,0.1791699996376436
1652054400,2022-05-09 00:00:00,BAND/BTC,0.00008017,0.0000823,0.00007274,0.00007274,1463.8907,0.113251545512
1651968000,2022-05-08 00:00:00,BAND/BTC,0.00007876,0.00008169,0.00007762,0.00007997,573.66622446,0.0460697335406488
1651881600,2022-05-07 00:00:00,BAND/BTC,0.00008118,0.00008217,0.0000779,0.00007869,619.3195,0.049339121561
1651795200,2022-05-06 00:00:00,BAND/BTC,0.00008017,0.00008265,0.00007876,0.00008166,265.5377,0.021436039776
1651708800,2022-05-05 00:00:00,BAND/BTC,0.00008448,0.00008543,0.0000782,0.00008052,1219.93823453,0.1004762732404978
1651622400,2022-05-04 00:00:00,BAND/BTC,0.00007889,0.00008444,0.0000779,0.00008397,646.9544656,0.052384888511944
1651536000,2022-05-03 00:00:00,BAND/BTC,0.00007887,0.00008442,0.00007739,0.00007893,1251.1348,0.101156585717
1651449600,2022-05-02 00:00:00,BAND/BTC,0.00008098,0.00008177,0.000076,0.00007958,619.2617,0.04848883717
1651363200,2022-05-01 00:00:00,BAND/BTC,0.00007828,0.0000814,0.00007745,0.0000807,1143.85086238,0.09049337768421
1651276800,2022-04-30 00:00:00,BAND/BTC,0.00008439,0.00008706,0.00007306,0.00007863,2344.67465294,0.1859701012547812
1651190400,2022-04-29 00:00:00,BAND/BTC,0.00008805,0.00008884,0.00008311,0.00008402,717.989,0.061084821506
1651104000,2022-04-28 00:00:00,BAND/BTC,0.00008789,0.0000901,0.00008637,0.00008798,1190.8909,0.106250605025
1651017600,2022-04-27 00:00:00,BAND/BTC,0.00008667,0.00009031,0.00008656,0.00008757,958.6713,0.084196455445
1650931200,2022-04-26 00:00:00,BAND/BTC,0.00008949,0.00009114,0.00008546,0.00008681,2120.09295288,0.1882763142740048
1650844800,2022-04-25 00:00:00,BAND/BTC,0.00009119,0.00009119,0.00008677,0.00008926,395.9469,0.035328821312
1650758400,2022-04-24 00:00:00,BAND/BTC,0.00009276,0.0000948,0.00009075,0.00009139,388.80239156,0.0357906478062848
1650672000,2022-04-23 00:00:00,BAND/BTC,0.00009489,0.00009552,0.00009177,0.0000929,1945.8916,0.181292964949
1650585600,2022-04-22 00:00:00,BAND/BTC,0.00009073,0.00009684,0.00009073,0.00009495,1811.4407,0.168497447923
1650499200,2022-04-21 00:00:00,BAND/BTC,0.00009556,0.00009702,0.00008956,0.0000906,1950.987,0.181465413316
1650412800,2022-04-20 00:00:00,BAND/BTC,0.00009446,0.00009867,0.00009388,0.00009537,2714.69599552,0.2610428293547426
1650326400,2022-04-19 00:00:00,BAND/BTC,0.00009278,0.00009541,0.00009235,0.00009508,479.53856384,0.045111313304971
1650240000,2022-04-18 00:00:00,BAND/BTC,0.00008944,0.0000938,0.0000888,0.0000929,1019.45969388,0.0933297792318008
1650153600,2022-04-17 00:00:00,BAND/BTC,0.00009296,0.00009458,0.0000896,0.0000896,654.0479,0.060437509855
1650067200,2022-04-16 00:00:00,BAND/BTC,0.00009232,0.00009466,0.00009127,0.00009308,517.167,0.048153019208
1649980800,2022-04-15 00:00:00,BAND/BTC,0.00009508,0.0000957,0.00009202,0.00009249,799.9301346,0.0749092220954968
1649894400,2022-04-14 00:00:00,BAND/BTC,0.00009537,0.00009613,0.0000925,0.00009483,476.4171,0.04456050753
1649808000,2022-04-13 00:00:00,BAND/BTC,0.00009443,0.000096,0.0000924,0.0000957,1003.8408,0.094349670958
1649721600,2022-04-12 00:00:00,BAND/BTC,0.00009096,0.0000967,0.00009073,0.00009466,1561.84248597,0.1475681803753411
1649635200,2022-04-11 00:00:00,BAND/BTC,0.00009387,0.00009387,0.00008839,0.000091,2104.26314987,0.1903895453092002
1649548800,2022-04-10 00:00:00,BAND/BTC,0.00009791,0.0001059,0.00009389,0.00009408,4597.87181533,0.4456242399277339
1649462400,2022-04-09 00:00:00,BAND/BTC,0.00009556,0.00009848,0.00009556,0.00009756,3122.6271,0.303025803501
1649376000,2022-04-08 00:00:00,BAND/BTC,0.00010188,0.00010219,0.0000953,0.00009588,10210.4092,1.007671266347
1649289600,2022-04-07 00:00:00,BAND/BTC,0.00010026,0.00010224,0.00009895,0.00010224,1887.5512,0.189981918571
1649203200,2022-04-06 00:00:00,BAND/BTC,0.00011088,0.00011141,0.00009977,0.00010042,1825.1668,0.192036654287
1649116800,2022-04-05 00:00:00,BAND/BTC,0.00011087,0.00011919,0.00011053,0.00011111,2499.9227,0.285058134488
1649030400,2022-04-04 00:00:00,BAND/BTC,0.00011539,0.00011666,0.0001092,0.00011065,2822.8271,0.312202709693
1648944000,2022-04-03 00:00:00,BAND/BTC,0.00011695,0.0001203,0.00011465,0.00011575,2172.67743715,0.254299505856525
1648857600,2022-04-02 00:00:00,BAND/BTC,0.00011088,0.0001213,0.00011088,0.00011692,6638.95932674,0.7678272813350778
1648771200,2022-04-01 00:00:00,BAND/BTC,0.00010794,0.00011904,0.00010489,0.00011096,5124.78661249,0.5694817030215419
1648684800,2022-03-31 00:00:00,BAND/BTC,0.00010435,0.0001102,0.00010216,0.00010709,3689.8688595,0.391018265392341
1648598400,2022-03-30 00:00:00,BAND/BTC,0.00009466,0.00010671,0.00009328,0.00010407,3898.44260358,0.4029079342586115
1648512000,2022-03-29 00:00:00,BAND/BTC,0.000092,0.00009891,0.000092,0.00009516,2457.06647755,0.2343021118786165
1648425600,2022-03-28 00:00:00,BAND/BTC,0.00009722,0.00010121,0.00009082,0.00009135,2946.76151595,0.2881752140320683
1648339200,2022-03-27 00:00:00,BAND/BTC,0.00009394,0.00009778,0.00009328,0.00009778,867.86765342,0.0824647257210594
1648252800,2022-03-26 00:00:00,BAND/BTC,0.00009072,0.00009463,0.0000902,0.00009426,1396.44423473,0.1292685245352792
1648166400,2022-03-25 00:00:00,BAND/BTC,0.00009438,0.00009565,0.00008898,0.00009058,1470.7548,0.135607857189
1648080000,2022-03-24 00:00:00,BAND/BTC,0.00009365,0.00009778,0.00009301,0.00009436,11320.48402346,1.0755018705046257
1647993600,2022-03-23 00:00:00,BAND/BTC,0.00008998,0.0000944,0.0000899,0.00009408,9128.82849097,0.8432576062794004
1647907200,2022-03-22 00:00:00,BAND/BTC,0.00009122,0.00009142,0.00008906,0.00008992,2217.80091897,0.2002226818996957
1647820800,2022-03-21 00:00:00,BAND/BTC,0.00008728,0.00009239,0.00008654,0.00009149,1104.68704311,0.100679425311187
1647734400,2022-03-20 00:00:00,BAND/BTC,0.00009035,0.00009044,0.00008673,0.00008713,3004.9552,0.267146501744
1647648000,2022-03-19 00:00:00,BAND/BTC,0.00008995,0.00009333,0.0000895,0.00008994,276.8393,0.025049819469
1647561600,2022-03-18 00:00:00,BAND/BTC,0.00008609,0.0000974,0.00008584,0.00008925,20821.26003627,1.8626064253575752
1647475200,2022-03-17 00:00:00,BAND/BTC,0.00008851,0.00008922,0.000086,0.000086,5576.4856,0.485325934756
1647388800,2022-03-16 00:00:00,BAND/BTC,0.00008748,0.0000901,0.0000853,0.00008844,13028.18277818,1.152463942209269
1647302400,2022-03-15 00:00:00,BAND/BTC,0.00008474,0.00008809,0.00008463,0.00008735,1055.19,0.091054461129
1647216000,2022-03-14 00:00:00,BAND/BTC,0.0000876,0.00008862,0.00008409,0.00008469,1336.1752,0.115723597275
1647129600,2022-03-13 00:00:00,BAND/BTC,0.00008695,0.00008844,0.00008623,0.00008707,3608.2165,0.315581557253
1647043200,2022-03-12 00:00:00,BAND/BTC,0.00008877,0.00008991,0.00008663,0.00008663,515.5068,0.045198636734
1646956800,2022-03-11 00:00:00,BAND/BTC,0.00008806,0.00008925,0.00008681,0.00008859,1139.3965,0.100133082379
1646870400,2022-03-10 00:00:00,BAND/BTC,0.00008925,0.00009115,0.00008764,0.00008834,874.6143,0.078521393844
1646784000,2022-03-09 00:00:00,BAND/BTC,0.00008967,0.0000917,0.0000871,0.00008844,600.94029472,0.0538714283707104
1646697600,2022-03-08 00:00:00,BAND/BTC,0.0000917,0.00009304,0.00008915,0.00008958,729.0313,0.066206254886
1646611200,2022-03-07 00:00:00,BAND/BTC,0.00009659,0.00009769,0.0000915,0.00009234,1098.3596,0.103118450379
1646524800,2022-03-06 00:00:00,BAND/BTC,0.00009715,0.00010229,0.00009609,0.00009666,1943.608,0.192667778376
1646438400,2022-03-05 00:00:00,BAND/BTC,0.00009498,0.00009948,0.00009259,0.0000971,579.9623,0.05617001585
1646352000,2022-03-04 00:00:00,BAND/BTC,0.00009333,0.00009684,0.00009215,0.00009518,511.6065048,0.048662311031584
1646265600,2022-03-03 00:00:00,BAND/BTC,0.00009159,0.00009659,0.00009088,0.00009333,639.9007,0.059778737589
1646179200,2022-03-02 00:00:00,BAND/BTC,0.00009508,0.00009508,0.00009098,0.00009159,2502.5134417,0.2320916701900212
1646092800,2022-03-01 00:00:00,BAND/BTC,0.00009098,0.00009828,0.00009046,0.00009543,1871.19648359,0.1782923623789979
1646006400,2022-02-28 00:00:00,BAND/BTC,0.00009146,0.0000917,0.00008803,0.00009098,465.96444801,0.0418965399549896
1645920000,2022-02-27 00:00:00,BAND/BTC,0.00009167,0.00009494,0.000089,0.00009154,940.3392,0.086335478846
1645833600,2022-02-26 00:00:00,BAND/BTC,0.00009392,0.00009542,0.00009161,0.00009161,407.26952945,0.0383586381108493
1645747200,2022-02-25 00:00:00,BAND/BTC,0.00009295,0.0000944,0.00009095,0.00009379,672.78692976,0.0619840843449987
1645660800,2022-02-24 00:00:00,BAND/BTC,0.00009782,0.00009985,0.00008953,0.00009295,3330.8703,0.308811768392
1645574400,2022-02-23 00:00:00,BAND/BTC,0.00010122,0.00010229,0.00009764,0.00009852,542.4178,0.054444236628
1645488000,2022-02-22 00:00:00,BAND/BTC,0.00010198,0.00010428,0.00009925,0.00010148,3307.50986471,0.3358304136539455
1645401600,2022-02-21 00:00:00,BAND/BTC,0.00011418,0.000117,0.0001022,0.0001022,1558.2935,0.169275104517
1645315200,2022-02-20 00:00:00,BAND/BTC,0.00012315,0.00012911,0.0001138,0.00011422,9568.1823884,1.1684108501562584
1645228800,2022-02-19 00:00:00,BAND/BTC,0.00011751,0.0001254,0.00011511,0.00012275,10261.29387299,1.2407653052203862
1645142400,2022-02-18 00:00:00,BAND/BTC,0.00010891,0.00012103,0.00010763,0.00011756,11338.54109894,1.3195840941091757
1645056000,2022-02-17 00:00:00,BAND/BTC,0.00011104,0.00012202,0.00010752,0.00010939,15126.80926396,1.7019581638319328
1644969600,2022-02-16 00:00:00,BAND/BTC,0.00010419,0.00011075,0.00010047,0.00011075,6178.5728,0.65342212341
1644883200,2022-02-15 00:00:00,BAND/BTC,0.00009948,0.00010737,0.00009822,0.00010395,6878.65442301,0.7106195997755015
1644796800,2022-02-14 00:00:00,BAND/BTC,0.0000963,0.00011086,0.00009473,0.00009909,12367.1878182,1.27681498457893
1644710400,2022-02-13 00:00:00,BAND/BTC,0.00010083,0.00011131,0.00009508,0.00009626,11711.39694937,1.1827885329093425
