https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume VIDT,Volume USDT
1661558400,2022-08-27 00:00:00,VIDT/USDT,0.2708,0.2842,0.2611,0.2704,171785.23929163,46781.591798000855
1661472000,2022-08-26 00:00:00,VIDT/USDT,0.289,0.292,0.2706,0.2706,218177.34037105,61370.963045208911
1661385600,2022-08-25 00:00:00,VIDT/USDT,0.2912,0.2998,0.2862,0.2895,74387.29203527,21719.315083962219
1661299200,2022-08-24 00:00:00,VIDT/USDT,0.2955,0.3005,0.283,0.2915,202274.45442029,58831.078517289589
1661212800,2022-08-23 00:00:00,VIDT/USDT,0.2766,0.3197,0.2738,0.2953,776003.56452227,232423.962086047151
1661126400,2022-08-22 00:00:00,VIDT/USDT,0.2774,0.279,0.2665,0.2771,72214.10960274,19569.90124640604
1661040000,2022-08-21 00:00:00,VIDT/USDT,0.2755,0.2932,0.27,0.2781,241102.98100148,67697.529101158855
1660953600,2022-08-20 00:00:00,VIDT/USDT,0.2663,0.3066,0.2663,0.2751,503122.43321551,141924.054862432256
1660867200,2022-08-19 00:00:00,VIDT/USDT,0.3135,0.3139,0.2641,0.2662,439272.52877192,122601.473887116941
1660780800,2022-08-18 00:00:00,VIDT/USDT,0.3071,0.3293,0.306,0.3147,362644.76254311,115160.745777130196
1660694400,2022-08-17 00:00:00,VIDT/USDT,0.3267,0.3326,0.3067,0.3076,212839.39169439,68158.643939819782
1660608000,2022-08-16 00:00:00,VIDT/USDT,0.3249,0.3437,0.3199,0.326,274556.38645462,90453.896779237583
1660521600,2022-08-15 00:00:00,VIDT/USDT,0.3314,0.335,0.3174,0.3261,236608.39904115,76548.049803705777
1660435200,2022-08-14 00:00:00,VIDT/USDT,0.3425,0.3465,0.3272,0.3322,179900.20395222,61144.271203211959
1660348800,2022-08-13 00:00:00,VIDT/USDT,0.3444,0.3466,0.3409,0.3431,121033.08107462,41602.214928341878
1660262400,2022-08-12 00:00:00,VIDT/USDT,0.3343,0.344,0.3301,0.344,162590.45196883,54991.550783802496
1660176000,2022-08-11 00:00:00,VIDT/USDT,0.3411,0.3499,0.3343,0.3344,181620.34811108,62761.00935294899
1660089600,2022-08-10 00:00:00,VIDT/USDT,0.3375,0.3473,0.3251,0.3421,221641.07566426,75134.249520093499
1660003200,2022-08-09 00:00:00,VIDT/USDT,0.3567,0.3576,0.3286,0.3368,269757.04189803,91690.873961404789
1659916800,2022-08-08 00:00:00,VIDT/USDT,0.3566,0.3646,0.3539,0.3569,91370.48786558,32785.175264637155
1659830400,2022-08-07 00:00:00,VIDT/USDT,0.3521,0.3592,0.35,0.3572,108083.86762866,38311.584821758885
1659744000,2022-08-06 00:00:00,VIDT/USDT,0.362,0.3791,0.3523,0.3523,236361.48188751,85199.50456552044
1659657600,2022-08-05 00:00:00,VIDT/USDT,0.35,0.3886,0.344,0.3609,397045.5174021,142956.725273219537
1659571200,2022-08-04 00:00:00,VIDT/USDT,0.3683,0.3821,0.3406,0.3518,724846.33447117,263241.483965553095
1659484800,2022-08-03 00:00:00,VIDT/USDT,0.3534,0.3757,0.3457,0.368,765420.15859047,277156.551441377686
1659398400,2022-08-02 00:00:00,VIDT/USDT,0.3626,0.3771,0.3377,0.3526,872529.00882486,308650.827716299326
1659312000,2022-08-01 00:00:00,VIDT/USDT,0.3293,0.38,0.3293,0.3617,914006.19871732,323647.7559418351
1659225600,2022-07-31 00:00:00,VIDT/USDT,0.3247,0.3636,0.3193,0.3299,487232.95771459,166766.08295900317
1659139200,2022-07-30 00:00:00,VIDT/USDT,0.3368,0.3599,0.3234,0.3234,617363.73021157,213036.694138708172
1659052800,2022-07-29 00:00:00,VIDT/USDT,0.3308,0.3865,0.3256,0.3372,1119307.6353234,392119.095317754656
1658966400,2022-07-28 00:00:00,VIDT/USDT,0.32,0.3372,0.3134,0.3306,520528.01279793,170917.070166291758
1658880000,2022-07-27 00:00:00,VIDT/USDT,0.3061,0.3199,0.3014,0.3199,429050.76353384,133644.186172209283
1658793600,2022-07-26 00:00:00,VIDT/USDT,0.3111,0.3333,0.296,0.3061,537968.85823345,167584.316872413143
1658707200,2022-07-25 00:00:00,VIDT/USDT,0.3189,0.3384,0.3073,0.3108,564261.35034413,180287.456990439366
1658620800,2022-07-24 00:00:00,VIDT/USDT,0.3144,0.3488,0.3088,0.3189,773047.54653539,255208.91252864049
1658534400,2022-07-23 00:00:00,VIDT/USDT,0.3205,0.3287,0.3035,0.3124,300763.33489693,94513.349361691517
1658448000,2022-07-22 00:00:00,VIDT/USDT,0.3494,0.3555,0.3184,0.3204,957539.89138922,325577.941483536469
1658361600,2022-07-21 00:00:00,VIDT/USDT,0.3095,0.3998,0.2876,0.3475,2419634.81418245,854086.079934591312
1658275200,2022-07-20 00:00:00,VIDT/USDT,0.3284,0.3536,0.305,0.311,941853.18904881,312263.187789877601
1658188800,2022-07-19 00:00:00,VIDT/USDT,0.3414,0.3448,0.3212,0.3272,554758.64064435,183847.610386153687
1658102400,2022-07-18 00:00:00,VIDT/USDT,0.3055,0.3673,0.3055,0.3421,978255.46627401,328816.55920888847
1658016000,2022-07-17 00:00:00,VIDT/USDT,0.3225,0.3595,0.3036,0.3071,743753.63305925,243836.362038419659
1657929600,2022-07-16 00:00:00,VIDT/USDT,0.3168,0.3454,0.3065,0.3222,322773.73624357,104318.714404932099
1657843200,2022-07-15 00:00:00,VIDT/USDT,0.3244,0.369,0.3129,0.319,1066723.52668191,357673.72964998741
1657756800,2022-07-14 00:00:00,VIDT/USDT,0.3569,0.3615,0.3087,0.3232,1266288.75433819,414936.105085792647
1657670400,2022-07-13 00:00:00,VIDT/USDT,0.3813,0.4126,0.3121,0.3569,1677753.67095243,610546.605912180753
1657584000,2022-07-12 00:00:00,VIDT/USDT,0.3798,0.4633,0.3692,0.3805,2009353.11684402,825175.519479437515
1657497600,2022-07-11 00:00:00,VIDT/USDT,0.4342,0.449,0.3727,0.3798,1241632.41351334,516068.30778325371
1657411200,2022-07-10 00:00:00,VIDT/USDT,0.4699,0.5128,0.433,0.4355,1636230.18029328,766713.636858059439
1657324800,2022-07-09 00:00:00,VIDT/USDT,0.4878,0.5289,0.4247,0.4696,2678420.73194326,1287571.593217586163
1657238400,2022-07-08 00:00:00,VIDT/USDT,0.62,0.8279,0.4655,0.4887,4802774.38574155,3041685.146992762919
1657152000,2022-07-07 00:00:00,VIDT/USDT,0.4415,0.7696,0.379,0.62,6356915.81136319,3294292.922200624753
1657065600,2022-07-06 00:00:00,VIDT/USDT,0.1818,0.617,0.1762,0.4415,11124005.56045533,4689282.84988290509
1656979200,2022-07-05 00:00:00,VIDT/USDT,0.189,0.192,0.1775,0.1807,307928.24401292,56485.671567032679
1656892800,2022-07-04 00:00:00,VIDT/USDT,0.1891,0.1927,0.1768,0.1885,920965.7302265,171330.171440125804
1656806400,2022-07-03 00:00:00,VIDT/USDT,0.1813,0.291,0.1793,0.1905,3925258.09806591,906640.593695173492
1656720000,2022-07-02 00:00:00,VIDT/USDT,0.1714,0.201,0.1685,0.1811,800143.91975831,148199.237662689529
1656633600,2022-07-01 00:00:00,VIDT/USDT,0.17,0.183,0.1696,0.1711,648007.51558954,112857.281920944785
1656547200,2022-06-30 00:00:00,VIDT/USDT,0.1754,0.1754,0.1615,0.171,320198.6175833,53950.582916012657
1656460800,2022-06-29 00:00:00,VIDT/USDT,0.1663,0.1836,0.1642,0.1754,348194.35741393,61106.932290355068
1656374400,2022-06-28 00:00:00,VIDT/USDT,0.1721,0.1781,0.1664,0.1667,56774.24945299,9836.162305641885
1656288000,2022-06-27 00:00:00,VIDT/USDT,0.1768,0.188,0.1713,0.1723,173904.95327091,31030.049893116575
1656201600,2022-06-26 00:00:00,VIDT/USDT,0.1853,0.191,0.1769,0.1769,116372.99129482,21600.177841875239
1656115200,2022-06-25 00:00:00,VIDT/USDT,0.1761,0.2062,0.1744,0.1848,1354751.85725995,257425.270689653321
1656028800,2022-06-24 00:00:00,VIDT/USDT,0.1762,0.181,0.1714,0.1768,218621.21230999,38407.639221592772
1655942400,2022-06-23 00:00:00,VIDT/USDT,0.157,0.1771,0.157,0.1758,227481.26911779,38333.920442219492
1655856000,2022-06-22 00:00:00,VIDT/USDT,0.1625,0.1656,0.157,0.1577,164506.23502436,26517.059726037265
1655769600,2022-06-21 00:00:00,VIDT/USDT,0.1638,0.1762,0.1617,0.1637,252855.86618162,42729.0028681773
1655683200,2022-06-20 00:00:00,VIDT/USDT,0.157,0.1923,0.1506,0.1653,674191.33911125,111780.96180892045
1655596800,2022-06-19 00:00:00,VIDT/USDT,0.1485,0.1587,0.1413,0.1563,268271.07341421,40562.047838473818
1655510400,2022-06-18 00:00:00,VIDT/USDT,0.1653,0.1661,0.1377,0.1485,184931.56495317,27837.950516399267
1655424000,2022-06-17 00:00:00,VIDT/USDT,0.1572,0.1695,0.1568,0.165,323608.55040028,53227.822321213106
1655337600,2022-06-16 00:00:00,VIDT/USDT,0.1737,0.1753,0.154,0.1575,183814.25853431,29568.723485418169
1655251200,2022-06-15 00:00:00,VIDT/USDT,0.1685,0.1737,0.1444,0.1737,473926.60187848,76220.742598083926
1655164800,2022-06-14 00:00:00,VIDT/USDT,0.1697,0.1728,0.1576,0.1697,354785.39954483,59511.51338295197
1655078400,2022-06-13 00:00:00,VIDT/USDT,0.181,0.1821,0.1561,0.1696,1373789.93225006,230357.860841887962
1654992000,2022-06-12 00:00:00,VIDT/USDT,0.1965,0.2018,0.1751,0.1813,641350.02407275,118408.135857508172
1654905600,2022-06-11 00:00:00,VIDT/USDT,0.2062,0.2206,0.1901,0.1956,746213.32100243,150249.823324183364
1654819200,2022-06-10 00:00:00,VIDT/USDT,0.2223,0.2248,0.202,0.2063,608926.2891855,127806.097894329232
1654732800,2022-06-09 00:00:00,VIDT/USDT,0.2177,0.2418,0.2089,0.222,1415019.79984916,319852.688725117155
1654646400,2022-06-08 00:00:00,VIDT/USDT,0.233,0.2698,0.2162,0.2176,4045055.1219882,983241.853972128223
1654560000,2022-06-07 00:00:00,VIDT/USDT,0.2033,0.32,0.1993,0.2329,6382403.90285627,1575221.572220636182
1654473600,2022-06-06 00:00:00,VIDT/USDT,0.2086,0.2182,0.1999,0.2035,441950.39440994,91681.974234658746
1654387200,2022-06-05 00:00:00,VIDT/USDT,0.2037,0.2141,0.1937,0.2088,232196.70211907,47785.193078939654
1654300800,2022-06-04 00:00:00,VIDT/USDT,0.1903,0.2128,0.1865,0.2033,141956.26512902,28511.385970095023
1654214400,2022-06-03 00:00:00,VIDT/USDT,0.201,0.2037,0.188,0.1913,206580.99113898,40395.026654487922
1654128000,2022-06-02 00:00:00,VIDT/USDT,0.1892,0.21,0.1874,0.2011,138553.42280779,27256.902204086294
1654041600,2022-06-01 00:00:00,VIDT/USDT,0.2141,0.2155,0.1856,0.1892,400572.40066678,78175.024890959597
1653955200,2022-05-31 00:00:00,VIDT/USDT,0.2178,0.2238,0.2049,0.2144,138124.70445573,29492.634999985466
1653868800,2022-05-30 00:00:00,VIDT/USDT,0.1964,0.2444,0.1961,0.2185,1470030.16036997,305528.843540497044
1653782400,2022-05-29 00:00:00,VIDT/USDT,0.1823,0.1992,0.1769,0.197,503440.99017799,95404.340131812407
1653696000,2022-05-28 00:00:00,VIDT/USDT,0.1847,0.1868,0.1794,0.1822,700658.20248049,128127.251785823003
1653609600,2022-05-27 00:00:00,VIDT/USDT,0.1917,0.1946,0.1793,0.1839,661323.44464048,122264.469238288176
1653523200,2022-05-26 00:00:00,VIDT/USDT,0.2042,0.2062,0.1864,0.1918,798903.78282332,156525.954881785265
1653436800,2022-05-25 00:00:00,VIDT/USDT,0.2188,0.245,0.2032,0.2042,3242088.80007502,717101.25906811315
1653350400,2022-05-24 00:00:00,VIDT/USDT,0.1846,0.2377,0.184,0.2189,1942658.63988988,389295.160647045214
1653264000,2022-05-23 00:00:00,VIDT/USDT,0.191,0.204,0.1827,0.1846,493780.27743931,96786.959467258757
1653177600,2022-05-22 00:00:00,VIDT/USDT,0.1856,0.1979,0.1791,0.1927,261699.17500376,49268.651986974021
1653091200,2022-05-21 00:00:00,VIDT/USDT,0.184,0.1995,0.1791,0.1865,375884.37183822,69954.222653339822
1653004800,2022-05-20 00:00:00,VIDT/USDT,0.1964,0.2134,0.178,0.1837,1358414.39859517,264439.65931389965
1652918400,2022-05-19 00:00:00,VIDT/USDT,0.1748,0.2315,0.1739,0.1973,2596664.76329809,537466.638190756414
1652832000,2022-05-18 00:00:00,VIDT/USDT,0.1893,0.1928,0.1663,0.1757,1862272.52064886,338742.561751595525
1652745600,2022-05-17 00:00:00,VIDT/USDT,0.1714,0.1992,0.1714,0.1887,1194635.74774177,223049.839011627636
1652659200,2022-05-16 00:00:00,VIDT/USDT,0.1794,0.1973,0.16,0.172,1143103.17528506,205209.192469534481
1652572800,2022-05-15 00:00:00,VIDT/USDT,0.1614,0.1929,0.1561,0.1793,803650.64582906,137915.247162798944
1652486400,2022-05-14 00:00:00,VIDT/USDT,0.1505,0.1614,0.1416,0.1614,474905.19519559,71829.236432328625
1652400000,2022-05-13 00:00:00,VIDT/USDT,0.1261,0.1842,0.1229,0.1505,1039361.79958115,166228.241481720552
1652313600,2022-05-12 00:00:00,VIDT/USDT,0.1493,0.1605,0.112,0.1268,1158574.16132637,150237.919784794594
1652227200,2022-05-11 00:00:00,VIDT/USDT,0.2445,0.2524,0.1438,0.1494,945363.94892137,170206.731917978888
1652140800,2022-05-10 00:00:00,VIDT/USDT,0.2478,0.2819,0.2334,0.244,277370.31063508,71979.76583666584
1652054400,2022-05-09 00:00:00,VIDT/USDT,0.3096,0.3141,0.2492,0.2492,640427.92412402,173475.684558839682
1651968000,2022-05-08 00:00:00,VIDT/USDT,0.3253,0.3265,0.3071,0.3096,221020.18917323,69687.929338433841
1651881600,2022-05-07 00:00:00,VIDT/USDT,0.3417,0.3449,0.3175,0.3249,225695.12087826,75301.240918965563
1651795200,2022-05-06 00:00:00,VIDT/USDT,0.3493,0.3525,0.3373,0.3417,340069.85187368,117616.464477248429
1651708800,2022-05-05 00:00:00,VIDT/USDT,0.3872,0.389,0.3398,0.349,339326.71628259,123481.521315019925
1651622400,2022-05-04 00:00:00,VIDT/USDT,0.3692,0.3877,0.364,0.3869,233122.33256482,87136.669680183183
1651536000,2022-05-03 00:00:00,VIDT/USDT,0.3834,0.3963,0.3654,0.3693,181247.07600626,69270.55127763425
1651449600,2022-05-02 00:00:00,VIDT/USDT,0.3689,0.3964,0.3605,0.3835,601184.30379738,227713.166199658628
1651363200,2022-05-01 00:00:00,VIDT/USDT,0.3571,0.3726,0.3475,0.3683,213832.77687351,77462.315927662353
1651276800,2022-04-30 00:00:00,VIDT/USDT,0.3844,0.3891,0.354,0.3579,174347.50992567,65123.761278150028
1651190400,2022-04-29 00:00:00,VIDT/USDT,0.416,0.416,0.3826,0.3849,155063.19008447,61298.800119106753
1651104000,2022-04-28 00:00:00,VIDT/USDT,0.4061,0.4229,0.4016,0.415,381145.92826711,157682.067306781915
1651017600,2022-04-27 00:00:00,VIDT/USDT,0.4001,0.4114,0.3969,0.4057,129570.8725733,52448.025024244918
1650931200,2022-04-26 00:00:00,VIDT/USDT,0.4217,0.4374,0.393,0.4012,406814.39488634,170342.320340758671
1650844800,2022-04-25 00:00:00,VIDT/USDT,0.421,0.43,0.3923,0.421,268948.71362629,111385.894407529185
1650758400,2022-04-24 00:00:00,VIDT/USDT,0.4423,0.4476,0.4178,0.4211,331831.02396297,143915.097462781237
1650672000,2022-04-23 00:00:00,VIDT/USDT,0.4209,0.5124,0.4205,0.4415,1681714.367698,779857.34018669526
1650585600,2022-04-22 00:00:00,VIDT/USDT,0.4211,0.43,0.4165,0.4221,230896.20282694,97412.813273225084
1650499200,2022-04-21 00:00:00,VIDT/USDT,0.4444,0.462,0.4162,0.421,247342.40922483,108906.227786421632
1650412800,2022-04-20 00:00:00,VIDT/USDT,0.4448,0.465,0.437,0.443,294339.43809882,133172.69164733292
1650326400,2022-04-19 00:00:00,VIDT/USDT,0.424,0.4482,0.4202,0.4446,229947.7465827,99983.519911250012
1650240000,2022-04-18 00:00:00,VIDT/USDT,0.4173,0.427,0.3978,0.4252,168486.06221816,69180.66025862062
1650153600,2022-04-17 00:00:00,VIDT/USDT,0.4391,0.4436,0.4173,0.4174,82405.48198949,35811.275916747195
1650067200,2022-04-16 00:00:00,VIDT/USDT,0.4407,0.4465,0.426,0.4393,139023.21549734,60386.436509194719
1649980800,2022-04-15 00:00:00,VIDT/USDT,0.428,0.4589,0.424,0.441,173935.9684272,76855.297874838496
1649894400,2022-04-14 00:00:00,VIDT/USDT,0.4425,0.4495,0.4223,0.4259,171603.52392803,75113.891129781524
1649808000,2022-04-13 00:00:00,VIDT/USDT,0.4338,0.4524,0.4265,0.4421,157252.12928665,69451.408764422686
1649721600,2022-04-12 00:00:00,VIDT/USDT,0.4185,0.4435,0.415,0.4324,252835.28302167,108560.479869375804
1649635200,2022-04-11 00:00:00,VIDT/USDT,0.4762,0.477,0.4126,0.4173,301484.95835141,135416.061798014525
1649548800,2022-04-10 00:00:00,VIDT/USDT,0.4928,0.5129,0.4761,0.4761,295952.86339229,146805.251687503555
1649462400,2022-04-09 00:00:00,VIDT/USDT,0.4869,0.513,0.48,0.4928,293953.35174719,145802.500696996866
1649376000,2022-04-08 00:00:00,VIDT/USDT,0.5058,0.5107,0.4796,0.4878,383423.80264352,190396.646220167511
1649289600,2022-04-07 00:00:00,VIDT/USDT,0.4919,0.524,0.4826,0.5056,374375.93085163,188920.350354045887
1649203200,2022-04-06 00:00:00,VIDT/USDT,0.5503,0.5504,0.4857,0.4914,564588.69605641,289795.792000675877
1649116800,2022-04-05 00:00:00,VIDT/USDT,0.5435,0.6286,0.5435,0.5503,1101565.55788118,642322.247990882345
1649030400,2022-04-04 00:00:00,VIDT/USDT,0.5588,0.5661,0.5171,0.5433,497592.02335419,272340.839615541555
1648944000,2022-04-03 00:00:00,VIDT/USDT,0.5185,0.6194,0.5148,0.5582,701817.49483184,395861.290503424291
1648857600,2022-04-02 00:00:00,VIDT/USDT,0.5236,0.5472,0.5184,0.5184,173893.75656354,93136.79063546749
1648771200,2022-04-01 00:00:00,VIDT/USDT,0.4981,0.5378,0.4896,0.524,368408.81433734,191987.7460973544
1648684800,2022-03-31 00:00:00,VIDT/USDT,0.5107,0.525,0.4827,0.496,475111.47289213,239945.262484450089
1648598400,2022-03-30 00:00:00,VIDT/USDT,0.5004,0.5134,0.4845,0.5114,574833.50951561,287520.214784461507
1648512000,2022-03-29 00:00:00,VIDT/USDT,0.476,0.5438,0.476,0.5015,510620.99610676,257469.274302966207
1648425600,2022-03-28 00:00:00,VIDT/USDT,0.4857,0.5124,0.4756,0.476,303254.7191391,150536.422213205819
1648339200,2022-03-27 00:00:00,VIDT/USDT,0.4711,0.4953,0.4645,0.4856,371868.84455116,177468.994224625463
1648252800,2022-03-26 00:00:00,VIDT/USDT,0.4507,0.4752,0.4489,0.47,325709.03020988,152058.52213209999
1648166400,2022-03-25 00:00:00,VIDT/USDT,0.4576,0.4747,0.4456,0.4506,295652.96772046,135590.776907031163
1648080000,2022-03-24 00:00:00,VIDT/USDT,0.4501,0.4637,0.4247,0.4578,467630.9051006,212354.56408920647
1647993600,2022-03-23 00:00:00,VIDT/USDT,0.4528,0.462,0.4371,0.4495,422221.2546702,188641.188468637084
1647907200,2022-03-22 00:00:00,VIDT/USDT,0.4616,0.4749,0.4431,0.4528,563334.46386136,258193.555762768056
1647820800,2022-03-21 00:00:00,VIDT/USDT,0.4405,0.49,0.4351,0.4621,1171393.73172194,534682.001969080303
1647734400,2022-03-20 00:00:00,VIDT/USDT,0.4567,0.4742,0.4271,0.4403,414108.9344293,182928.313134802385
1647648000,2022-03-19 00:00:00,VIDT/USDT,0.503,0.507,0.4297,0.457,1083574.82871424,495477.474703838371
1647561600,2022-03-18 00:00:00,VIDT/USDT,0.4069,0.682,0.3882,0.503,2298659.75119932,1223927.299249880557
1647475200,2022-03-17 00:00:00,VIDT/USDT,0.3948,0.4313,0.3924,0.4073,265482.69065251,109024.466192145751
1647388800,2022-03-16 00:00:00,VIDT/USDT,0.3842,0.3998,0.3803,0.393,245400.94031729,95778.952240180868
1647302400,2022-03-15 00:00:00,VIDT/USDT,0.3785,0.4035,0.3695,0.3868,610826.9156723,235260.629789394576
1647216000,2022-03-14 00:00:00,VIDT/USDT,0.3676,0.3872,0.3644,0.3784,289754.24933456,109093.856570528209
1647129600,2022-03-13 00:00:00,VIDT/USDT,0.3827,0.4078,0.3658,0.3673,490341.92934044,188002.258411173677
1647043200,2022-03-12 00:00:00,VIDT/USDT,0.3784,0.385,0.3773,0.3841,58984.14604584,22550.501089215061
1646956800,2022-03-11 00:00:00,VIDT/USDT,0.3892,0.394,0.3761,0.3786,333153.00701864,128263.364866598464
1646870400,2022-03-10 00:00:00,VIDT/USDT,0.4053,0.4053,0.382,0.3882,182103.711155,70606.002804168512
1646784000,2022-03-09 00:00:00,VIDT/USDT,0.3953,0.4175,0.3943,0.4064,237749.0253783,97301.768394281802
1646697600,2022-03-08 00:00:00,VIDT/USDT,0.3923,0.4043,0.3853,0.3953,255069.00801273,100831.404504002254
1646611200,2022-03-07 00:00:00,VIDT/USDT,0.3998,0.4407,0.3834,0.3933,559923.62032057,226659.082917108661
1646524800,2022-03-06 00:00:00,VIDT/USDT,0.412,0.4153,0.3859,0.401,485586.95521957,195733.524489431664
1646438400,2022-03-05 00:00:00,VIDT/USDT,0.4007,0.4178,0.3887,0.4122,251716.45575331,102415.438697577131
1646352000,2022-03-04 00:00:00,VIDT/USDT,0.4151,0.4711,0.3974,0.4002,1320525.36019395,564106.413744940822
1646265600,2022-03-03 00:00:00,VIDT/USDT,0.4304,0.4465,0.4093,0.4157,562799.70095976,239141.6697336836
1646179200,2022-03-02 00:00:00,VIDT/USDT,0.4254,0.4669,0.4214,0.4303,842864.8331827,370981.582636009475
1646092800,2022-03-01 00:00:00,VIDT/USDT,0.4222,0.4794,0.4103,0.4258,912443.21819511,395536.829670829091
1646006400,2022-02-28 00:00:00,VIDT/USDT,0.3694,0.426,0.3652,0.4226,491792.10654713,194101.927533139279
1645920000,2022-02-27 00:00:00,VIDT/USDT,0.3933,0.4014,0.3669,0.3715,395307.97932559,150647.505281543952
1645833600,2022-02-26 00:00:00,VIDT/USDT,0.3908,0.4562,0.3884,0.3948,531581.62665842,220714.692539552076
1645747200,2022-02-25 00:00:00,VIDT/USDT,0.3717,0.3918,0.3716,0.3878,275426.78585958,104819.014978394729
1645660800,2022-02-24 00:00:00,VIDT/USDT,0.3894,0.3928,0.3355,0.3731,874063.83539698,316166.538060249312
1645574400,2022-02-23 00:00:00,VIDT/USDT,0.4155,0.4244,0.389,0.3914,510862.24008805,210638.591634857043
1645488000,2022-02-22 00:00:00,VIDT/USDT,0.3902,0.4295,0.3836,0.416,621180.87327469,252425.728280345593
1645401600,2022-02-21 00:00:00,VIDT/USDT,0.4123,0.4352,0.3878,0.3879,808083.951935,333737.360446986819
1645315200,2022-02-20 00:00:00,VIDT/USDT,0.4405,0.4405,0.4074,0.4122,390696.43327348,162307.183467464419
1645228800,2022-02-19 00:00:00,VIDT/USDT,0.4469,0.4556,0.4359,0.4411,158629.53557714,70344.238461273159
1645142400,2022-02-18 00:00:00,VIDT/USDT,0.4736,0.4798,0.447,0.447,300165.2522697,139001.57796668082
1645056000,2022-02-17 00:00:00,VIDT/USDT,0.5038,0.5128,0.461,0.4733,573975.65883428,279048.768948713657
1644969600,2022-02-16 00:00:00,VIDT/USDT,0.512,0.5299,0.4885,0.5044,331641.88965726,166729.744920421336
1644883200,2022-02-15 00:00:00,VIDT/USDT,0.4862,0.5249,0.4825,0.5145,390252.45175979,198163.473729835638
1644796800,2022-02-14 00:00:00,VIDT/USDT,0.4947,0.5127,0.4718,0.4861,427841.18799731,208120.062508272535
1644710400,2022-02-13 00:00:00,VIDT/USDT,0.4973,0.5302,0.4841,0.4934,779349.30800125,391035.300035850667
1644624000,2022-02-12 00:00:00,VIDT/USDT,0.4876,0.5354,0.4704,0.4957,675283.87423559,336904.340572034027
1644537600,2022-02-11 00:00:00,VIDT/USDT,0.5294,0.5427,0.4829,0.4878,434698.50040733,224119.773976079022
1644451200,2022-02-10 00:00:00,VIDT/USDT,0.5537,0.5656,0.528,0.5296,360765.60394144,197459.644668842715
1644364800,2022-02-09 00:00:00,VIDT/USDT,0.5397,0.5805,0.5265,0.5536,367269.84766887,202821.825563526162
1644278400,2022-02-08 00:00:00,VIDT/USDT,0.5595,0.595,0.5235,0.5409,1035095.78540772,576442.371808211215
1644192000,2022-02-07 00:00:00,VIDT/USDT,0.5492,0.575,0.5375,0.5591,482737.56675354,270130.063236952703
1644105600,2022-02-06 00:00:00,VIDT/USDT,0.5325,0.55,0.5253,0.5473,193258.81286109,103659.292439040014
1644019200,2022-02-05 00:00:00,VIDT/USDT,0.5335,0.5588,0.5225,0.5326,218236.33180142,117827.971286164231
