https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTCG,Volume USD
1658635200000,2022-07-24 04:00:00,BTCG/USD,22442.93,23189.0,21817.0,21858.13,3.67000284,80219.3991770892
1658548800000,2022-07-23 04:00:00,BTCG/USD,22864.94,22986.85,22000.0,22442.93,10.78989288,242156.8106133384
1658462400000,2022-07-22 04:00:00,BTCG/USD,22906.27,23665.28,22592.87,22864.94,14.0296196,320786.410376824
1658376000000,2022-07-21 04:00:00,BTCG/USD,22772.33,23340.0,22360.0,22906.27,13.12560811,300658.7232818497
1658289600000,2022-07-20 04:00:00,BTCG/USD,23476.27,24238.89,22746.18,22772.33,23.39993093,532870.9491151669
1658203200000,2022-07-19 04:00:00,BTCG/USD,21913.08,23737.0,21596.56,23476.27,19.37031277,454742.69257296796
1658116800000,2022-07-18 04:00:00,BTCG/USD,21303.42,22834.78,21199.93,21913.08,17.44378399,382247.0340755892
1658030400000,2022-07-17 04:00:00,BTCG/USD,21374.35,21827.44,20797.35,21303.42,2.73560887,58277.824713335394
1657944000000,2022-07-16 04:00:00,BTCG/USD,20685.76,21519.09,20540.07,21374.35,4.14480011,88592.4082311785
1657857600000,2022-07-15 04:00:00,BTCG/USD,20502.96,21163.85,20501.41,20685.76,10.33143007,213713.48288480318
1657771200000,2022-07-14 04:00:00,BTCG/USD,20306.04,20927.1,19638.18,20502.96,15.77177448,323368.06129246077
1657684800000,2022-07-13 04:00:00,BTCG/USD,19470.07,20411.94,19470.07,20306.04,5.1963196,105516.67365038401
1657598400000,2022-07-12 04:00:00,BTCG/USD,19923.04,20642.65,19282.22,19470.07,13.1251457,255547.505539199
1657512000000,2022-07-11 04:00:00,BTCG/USD,20619.7,20719.54,19801.71,19923.04,23.31516769,464509.0184945776
1657425600000,2022-07-10 04:00:00,BTCG/USD,21265.37,21615.0,20507.3,20619.7,4.40279241,90784.258656477
1657339200000,2022-07-09 04:00:00,BTCG/USD,21514.63,21884.67,21265.37,21265.37,9.61374403,204439.82388324107
1657252800000,2022-07-08 04:00:00,BTCG/USD,21956.5,22462.16,21329.69,21514.63,20.88196546,449267.7605446798
1657166400000,2022-07-07 04:00:00,BTCG/USD,20384.22,22222.0,20261.0,21956.5,19.44631141,426972.936473665
1657080000000,2022-07-06 04:00:00,BTCG/USD,19879.87,20598.26,19879.87,20384.22,8.98174436,183085.8530179992
1656993600000,2022-07-05 04:00:00,BTCG/USD,20213.47,20623.97,19283.45,19879.87,43.00110636,854856.4042929732
1656907200000,2022-07-04 04:00:00,BTCG/USD,19084.25,20408.01,19069.34,20213.47,35.85561457,724766.3894422579
1656820800000,2022-07-03 04:00:00,BTCG/USD,19128.43,20050.0,18895.92,19084.25,4.98844466,95200.725002605
1656734400000,2022-07-02 04:00:00,BTCG/USD,19115.57,19352.85,18988.43,19128.43,11.62650082,222396.7070803126
1656648000000,2022-07-01 04:00:00,BTCG/USD,19861.79,19861.79,18984.64,19115.57,27.49295608,525543.5264541656
1656561600000,2022-06-30 04:00:00,BTCG/USD,20048.06,20777.0,18672.48,19861.79,42.30663184,840285.4372133936
1656475200000,2022-06-29 04:00:00,BTCG/USD,20223.45,20406.6,19964.62,20048.06,3.99362155,80064.364451693
1656388800000,2022-06-28 04:00:00,BTCG/USD,20695.42,21114.41,20137.61,20223.45,14.6553254,296381.24046063004
1656302400000,2022-06-27 04:00:00,BTCG/USD,21176.69,21506.4,20495.73,20695.42,27.43055631,567686.8836691001
1656216000000,2022-06-26 04:00:00,BTCG/USD,21456.92,21945.71,20970.45,21176.69,9.89610529,209566.75393369008
1656129600000,2022-06-25 04:00:00,BTCG/USD,21215.57,21597.33,20999.43,21456.92,5.05477118,108459.82082756559
1656043200000,2022-06-24 04:00:00,BTCG/USD,21265.04,21520.28,20814.93,21215.57,14.66797768,311189.50722847757
1655956800000,2022-06-23 04:00:00,BTCG/USD,20229.64,21267.12,20177.7,21265.04,33.15051576,704947.0436570303
1655870400000,2022-06-22 04:00:00,BTCG/USD,20300.0,20564.21,19780.55,20229.64,24.32573764,492100.9151916496
1655784000000,2022-06-21 04:00:00,BTCG/USD,20418.89,20452.76,20300.0,20300.0,0.06590487,1337.8688610000002
1655697600000,2022-06-20 04:00:00,BTCG/USD,20000.06,21033.92,19800.85,20418.89,28.66699263,585348.1691427807
1655611200000,2022-06-19 04:00:00,BTCG/USD,18277.25,21563.21,17969.93,20000.06,68.75974178,1375198.9611845068
1655524800000,2022-06-18 04:00:00,BTCG/USD,20409.88,20428.35,17649.97,18277.25,62.94057851,1150380.6885718976
1655438400000,2022-06-17 04:00:00,BTCG/USD,20367.73,21238.49,20331.69,20409.88,18.64019022,380444.0455673736
1655352000000,2022-06-16 04:00:00,BTCG/USD,22167.16,22315.46,20207.76,20367.73,59.76189514,1217214.144499832
1655265600000,2022-06-15 04:00:00,BTCG/USD,21586.38,22928.85,20303.94,22167.16,49.24872527,1091704.3728561332
1655179200000,2022-06-14 04:00:00,BTCG/USD,22087.05,22900.45,21379.78,21586.38,28.72816339,620137.0516386282
1655092800000,2022-06-13 04:00:00,BTCG/USD,25519.93,26185.65,20889.47,22087.05,43.47387574,960209.6671631669
1655006400000,2022-06-12 04:00:00,BTCG/USD,27526.67,28248.14,24938.0,25519.93,23.11811334,589972.6341688662
1654920000000,2022-06-11 04:00:00,BTCG/USD,29248.98,29422.15,27304.15,27526.67,7.06100921,194366.0703906307
1654833600000,2022-06-10 04:00:00,BTCG/USD,30153.72,30183.49,28839.63,29248.98,15.10215111,441722.5157733678
1654747200000,2022-06-09 04:00:00,BTCG/USD,30251.47,30649.03,29647.53,30153.72,9.78680037,295108.4380528764
1654660800000,2022-06-08 04:00:00,BTCG/USD,29937.5,30417.75,29937.5,30251.47,3.57086441,108023.89757318271
1654574400000,2022-06-07 04:00:00,BTCG/USD,29596.34,31438.61,29375.0,29937.5,14.00023865,419132.144584375
1654488000000,2022-06-06 04:00:00,BTCG/USD,31234.07,31699.04,29183.55,29596.34,9.51751567,281683.6297246478
1654401600000,2022-06-05 04:00:00,BTCG/USD,29611.61,31234.07,29454.0,31234.07,1.75508132,54818.3328045724
1654315200000,2022-06-04 04:00:00,BTCG/USD,29511.11,29931.52,29511.11,29611.61,0.66985096,19835.3653856456
1654228800000,2022-06-03 04:00:00,BTCG/USD,30466.34,30466.34,29399.0,29511.11,1.28790007,38007.3606347777
1654142400000,2022-06-02 04:00:00,BTCG/USD,29704.42,30595.31,29631.35,30466.34,4.75594492,144896.2349539928
1654056000000,2022-06-01 04:00:00,BTCG/USD,31556.78,31831.52,29464.32,29704.42,17.16434885,509857.02726691694
1653969600000,2022-05-31 04:00:00,BTCG/USD,31753.73,32244.44,31178.18,31556.78,7.24883524,228749.8989249272
1653883200000,2022-05-30 04:00:00,BTCG/USD,30346.37,31855.0,30207.13,31753.73,20.42378347,648531.3058848431
1653796800000,2022-05-29 04:00:00,BTCG/USD,28949.82,30346.37,28050.99,30346.37,3.78608741,114894.0093962017
1653710400000,2022-05-28 04:00:00,BTCG/USD,28694.5,29200.28,28694.5,28949.82,1.3311821,38537.482182222
1653624000000,2022-05-27 04:00:00,BTCG/USD,29005.64,29289.93,28290.28,28694.5,12.78821175,366951.342060375
1653537600000,2022-05-26 04:00:00,BTCG/USD,29803.31,29803.31,28850.34,29005.64,2.84741935,82591.220595134
1653451200000,2022-05-25 04:00:00,BTCG/USD,30080.95,30080.95,29659.27,29803.31,0.55472913,16532.764227420303
1653364800000,2022-05-24 04:00:00,BTCG/USD,29252.61,33420.33,28505.19,30080.95,6.74477094,202889.11740759303
1653278400000,2022-05-23 04:00:00,BTCG/USD,30098.22,30577.77,28850.0,29252.61,3.02881738,88600.8135783618
1653192000000,2022-05-22 04:00:00,BTCG/USD,29457.02,30428.62,29304.09,30098.22,1.26455822,38060.9515083684
1653105600000,2022-05-21 04:00:00,BTCG/USD,29181.19,29552.2,29178.02,29457.02,3.54094425,104305.665591135
1653019200000,2022-05-20 04:00:00,BTCG/USD,30186.84,30371.81,28757.92,29181.19,3.37265855,98418.1899526745
1652932800000,2022-05-19 04:00:00,BTCG/USD,29218.09,30577.77,28962.0,30186.84,7.93025871,239389.4508373764
1652846400000,2022-05-18 04:00:00,BTCG/USD,29833.64,31133.33,28663.59,29218.09,7.87469332,230083.49814615882
1652760000000,2022-05-17 04:00:00,BTCG/USD,30332.71,30676.08,29466.66,29833.64,5.83175746,173982.5526289544
1652673600000,2022-05-16 04:00:00,BTCG/USD,30431.96,30431.96,29178.95,30332.71,11.63719243,352987.58319338533
1652587200000,2022-05-15 04:00:00,BTCG/USD,29664.66,31300.0,29466.66,30431.96,4.53259727,137935.8188167492
1652500800000,2022-05-14 04:00:00,BTCG/USD,29462.28,30184.74,28705.0,29664.66,5.03278672,149295.9069013152
1652414400000,2022-05-13 04:00:00,BTCG/USD,30500.0,31300.0,29199.64,29462.28,8.12576695,239403.62109564597
1652328000000,2022-05-12 04:00:00,BTCG/USD,28449.56,30632.0,25500.0,30500.0,19.90733779,607173.802595
1652241600000,2022-05-11 04:00:00,BTCG/USD,31273.81,31913.85,28162.23,28449.56,34.19881801,972941.3249045756
1652155200000,2022-05-10 04:00:00,BTCG/USD,31298.96,32560.66,30241.0,31273.81,10.40889162,325525.6988344722
1652068800000,2022-05-09 04:00:00,BTCG/USD,33646.7,33801.25,29800.0,31298.96,30.51913691,955217.2453806136
1651982400000,2022-05-08 04:00:00,BTCG/USD,34475.43,34915.09,33273.23,33646.7,8.76795045,295012.598406015
1651896000000,2022-05-07 04:00:00,BTCG/USD,35912.15,36100.0,34230.0,34475.43,7.8124121,269336.266484703
1651809600000,2022-05-06 04:00:00,BTCG/USD,36399.91,36558.55,35348.21,35912.15,10.52271739,377893.40531728853
1651723200000,2022-05-05 04:00:00,BTCG/USD,39737.24,39762.41,35626.68,36399.91,19.64305017,715005.2583134847
1651636800000,2022-05-04 04:00:00,BTCG/USD,37995.84,40000.0,37982.54,39737.24,7.75513161,308167.5260181564
1651550400000,2022-05-03 04:00:00,BTCG/USD,38239.43,38607.57,37510.39,37995.84,5.85888192,222613.1400112128
1651464000000,2022-05-02 04:00:00,BTCG/USD,38498.09,39012.12,38108.94,38239.43,4.20088421,160639.4176864003
1651377600000,2022-05-01 04:00:00,BTCG/USD,37898.36,38755.76,37697.76,38498.09,2.30467046,88725.4107894214
1651291200000,2022-04-30 04:00:00,BTCG/USD,38645.92,38745.28,37435.16,37898.36,2.0696149,78435.010541564
1651204800000,2022-04-29 04:00:00,BTCG/USD,39511.5,39598.34,37500.0,38645.92,9.79676597,378605.03393534233
1651118400000,2022-04-28 04:00:00,BTCG/USD,39421.36,40234.61,38935.44,39511.5,6.1826914,244287.4112511
1651032000000,2022-04-27 04:00:00,BTCG/USD,38417.42,39530.88,38417.42,39421.36,5.36260012,211400.9898665632
1650945600000,2022-04-26 04:00:00,BTCG/USD,40598.75,40703.11,37793.24,38417.42,10.38507507,398967.79069571936
1650859200000,2022-04-25 04:00:00,BTCG/USD,39056.73,40740.71,38172.36,40598.75,8.32756296,338088.6467223
1650772800000,2022-04-24 04:00:00,BTCG/USD,39395.81,40000.58,38833.33,39056.73,4.90909421,191733.16710453332
1650686400000,2022-04-23 04:00:00,BTCG/USD,39482.3,39962.49,39387.77,39395.81,0.61267135,24136.684097043497
1650600000000,2022-04-22 04:00:00,BTCG/USD,40477.85,40782.15,39237.43,39482.3,6.37154731,251563.34235761303
1650513600000,2022-04-21 04:00:00,BTCG/USD,41727.05,42915.98,39833.33,40477.85,5.5472593,224541.129856505
1650427200000,2022-04-20 04:00:00,BTCG/USD,41297.18,42000.0,40000.0,41727.05,0.18381076,7669.880773058
1650340800000,2022-04-19 04:00:00,BTCG/USD,40711.28,41696.34,40600.85,41297.18,5.16820384,213432.2442571712
1650254400000,2022-04-18 04:00:00,BTCG/USD,39819.65,41037.91,38649.57,40711.28,7.48214856,304607.84502775676
1650168000000,2022-04-17 04:00:00,BTCG/USD,40237.25,40618.73,39630.11,39819.65,1.03282888,41126.884511492004
1650081600000,2022-04-16 04:00:00,BTCG/USD,40480.23,40573.04,40055.87,40237.25,3.22130956,129616.63809311
1649995200000,2022-04-15 04:00:00,BTCG/USD,40153.04,40833.33,40017.25,40480.23,3.46861478,140410.3240757994
1649908800000,2022-04-14 04:00:00,BTCG/USD,41277.92,41384.91,39557.5,40153.04,6.41664408,257647.7664100032
1649822400000,2022-04-13 04:00:00,BTCG/USD,40122.27,41446.39,40122.27,41277.92,3.45501009,142615.6300942128
1649736000000,2022-04-12 04:00:00,BTCG/USD,39576.99,40600.44,39446.55,40122.27,5.60973879,225075.45436185328
1649649600000,2022-04-11 04:00:00,BTCG/USD,41949.25,42344.94,39275.34,39576.99,10.05330026,397879.36385701736
1649563200000,2022-04-10 04:00:00,BTCG/USD,42996.26,43482.56,41796.19,41949.25,5.27407595,221243.5305455375
1649476800000,2022-04-09 04:00:00,BTCG/USD,42402.31,42996.26,42311.49,42996.26,5.24815544,225651.0558186544
1649390400000,2022-04-08 04:00:00,BTCG/USD,43554.35,43932.2,42146.93,42402.31,5.4598968,231512.236681608
1649304000000,2022-04-07 04:00:00,BTCG/USD,43300.51,43865.46,43282.51,43554.35,3.42325753,149097.75660175548
1649217600000,2022-04-06 04:00:00,BTCG/USD,45266.81,45266.81,42755.0,43300.51,2.76408713,119686.38241343631
1649131200000,2022-04-05 04:00:00,BTCG/USD,46599.95,47144.13,44587.0,45266.81,14.84315967,671902.4885815526
1649044800000,2022-04-04 04:00:00,BTCG/USD,46096.25,46876.2,45177.01,46599.95,6.3051343,293818.94312328496
1648958400000,2022-04-03 04:00:00,BTCG/USD,45867.48,47369.64,45806.21,46096.25,5.34903874,246570.627018725
1648872000000,2022-04-02 04:00:00,BTCG/USD,46569.21,46959.39,45682.93,45867.48,3.52113071,161505.3924183108
1648785600000,2022-04-01 04:00:00,BTCG/USD,44438.83,47158.57,44438.83,46569.21,6.5090412,303120.906541452
1648699200000,2022-03-31 04:00:00,BTCG/USD,47128.92,47526.75,44373.14,44438.83,9.10507997,404619.1009232351
1648612800000,2022-03-30 04:00:00,BTCG/USD,47299.61,47694.04,46848.5,47128.92,5.36685126,252933.90368443917
1648526400000,2022-03-29 04:00:00,BTCG/USD,47352.99,48088.96,46655.45,47299.61,8.51917858,402953.8243543538
1648440000000,2022-03-28 04:00:00,BTCG/USD,46995.9,48232.22,46858.33,47352.99,8.49227312,402134.5241286288
1648353600000,2022-03-27 04:00:00,BTCG/USD,44671.83,47562.5,44402.8,46995.9,15.61470175,733826.961972825
1648267200000,2022-03-26 04:00:00,BTCG/USD,44409.06,44940.06,44158.72,44671.83,4.38075057,195696.14473544311
1648180800000,2022-03-25 04:00:00,BTCG/USD,44011.61,45031.05,43832.97,44409.06,6.5990604,293058.06924722396
1648094400000,2022-03-24 04:00:00,BTCG/USD,42718.73,44399.99,42718.73,44011.61,18.7134119,823607.386312159
1648008000000,2022-03-23 04:00:00,BTCG/USD,42102.53,43210.0,42076.79,42718.73,3.11093717,132895.28501219413
1647921600000,2022-03-22 04:00:00,BTCG/USD,42309.46,43341.0,42102.53,42102.53,5.3466973,225109.48347416898
1647835200000,2022-03-21 04:00:00,BTCG/USD,40768.1,42343.46,40768.1,42309.46,2.49182251,105427.6648139446
1647748800000,2022-03-20 04:00:00,BTCG/USD,42010.5,42010.5,40542.31,40768.1,1.98026949,80731.82459526899
1647662400000,2022-03-19 04:00:00,BTCG/USD,41728.46,42402.94,41663.25,42010.5,5.22378017,219453.616831785
1647576000000,2022-03-18 04:00:00,BTCG/USD,40517.15,42312.5,40301.53,41728.46,4.72169015,197028.85855666897
1647489600000,2022-03-17 04:00:00,BTCG/USD,41082.32,41437.5,40307.69,40517.15,5.17893147,209835.5432097105
1647403200000,2022-03-16 04:00:00,BTCG/USD,39215.92,41437.5,39215.92,41082.32,7.72402175,317320.73322046
1647316800000,2022-03-15 04:00:00,BTCG/USD,38806.51,41715.88,38236.85,39215.92,3.42224279,134206.3994732168
1647230400000,2022-03-14 04:00:00,BTCG/USD,38175.2,39725.94,38175.2,38806.51,4.20783621,163291.43796172712
1647144000000,2022-03-13 04:00:00,BTCG/USD,39225.85,39264.97,37644.14,38175.2,2.84988028,108794.74966505599
1647057600000,2022-03-12 04:00:00,BTCG/USD,39121.28,39277.03,38700.0,39225.85,1.62371566,63691.626921810996
1646971200000,2022-03-11 04:00:00,BTCG/USD,38792.3,40214.4,38312.8,39121.28,6.35294929,248535.50799989118
1646884800000,2022-03-10 04:00:00,BTCG/USD,40865.54,40865.54,38303.78,38792.3,5.50481519,213544.44229503704
1646798400000,2022-03-09 04:00:00,BTCG/USD,41313.18,42265.05,40789.83,40865.54,4.52886718,185074.6028989772
1646712000000,2022-03-08 04:00:00,BTCG/USD,38653.23,41313.18,38653.23,41313.18,2.77225243,114530.5636460274
1646625600000,2022-03-07 04:00:00,BTCG/USD,37890.44,39278.77,37126.29,38653.23,7.28261025,281496.40899360756
1646539200000,2022-03-06 04:00:00,BTCG/USD,39290.85,39566.92,37612.16,37890.44,5.57337033,211177.45408664522
1646452800000,2022-03-05 04:00:00,BTCG/USD,39249.9,39600.0,38490.82,39290.85,3.84383924,151027.711002954
1646366400000,2022-03-04 04:00:00,BTCG/USD,41456.25,41849.45,38490.8,39249.9,4.21085041,165275.457507459
1646280000000,2022-03-03 04:00:00,BTCG/USD,43328.16,44050.0,41300.0,41456.25,5.70024107,236310.6188581875
1646193600000,2022-03-02 04:00:00,BTCG/USD,44407.04,44407.04,43328.16,43328.16,2.14073197,92753.97731327522
1646107200000,2022-03-01 04:00:00,BTCG/USD,43103.15,44750.0,43103.15,44407.04,16.56294121,735511.1928301185
1646020800000,2022-02-28 04:00:00,BTCG/USD,37863.59,43986.22,37746.69,43103.15,14.64891741,631414.4844608415
1645934400000,2022-02-27 04:00:00,BTCG/USD,38655.77,39700.0,37194.41,37863.59,1.64958238,62459.11090754419
1645848000000,2022-02-26 04:00:00,BTCG/USD,39394.24,39625.55,38358.28,38655.77,6.27413324,242531.4514747948
1645761600000,2022-02-25 04:00:00,BTCG/USD,39000.0,40838.0,38201.77,39394.24,7.20330005,283768.530961712
1645675200000,2022-02-24 04:00:00,BTCG/USD,35240.59,39000.0,35240.59,39000.0,2.06977303,80721.14817
1645588800000,2022-02-23 04:00:00,BTCG/USD,37806.15,39012.35,34838.1,35240.59,29.39310705,1035830.4343751594
1645502400000,2022-02-22 04:00:00,BTCG/USD,36548.57,38402.02,36523.95,37806.15,16.07081087,607575.4863728505
1645416000000,2022-02-21 04:00:00,BTCG/USD,38867.13,39365.04,36479.08,36548.57,18.41075565,672886.7916269205
1645329600000,2022-02-20 04:00:00,BTCG/USD,39847.24,39847.24,38080.0,38867.13,13.39268774,520535.33543998614
1645243200000,2022-02-19 04:00:00,BTCG/USD,40070.08,40319.1,39717.44,39847.24,4.11588288,164006.5729312512
1645156800000,2022-02-18 04:00:00,BTCG/USD,40690.85,40874.65,39500.0,40070.08,12.03557278,482266.36414042243
1645070400000,2022-02-17 04:00:00,BTCG/USD,43806.43,43965.12,40114.32,40690.85,14.13995145,575366.6434592325
1644984000000,2022-02-16 04:00:00,BTCG/USD,44040.41,46010.0,42500.0,43806.43,4.44136005,194560.12813512151
1644897600000,2022-02-15 04:00:00,BTCG/USD,43571.92,44736.68,43399.19,44040.41,8.73236348,384576.8679282268
1644811200000,2022-02-14 04:00:00,BTCG/USD,41961.58,43696.33,41800.13,43571.92,5.76176392,251051.11658112638
1644724800000,2022-02-13 04:00:00,BTCG/USD,42250.94,42718.83,41584.0,41961.58,3.92508571,164702.7980270218
1644638400000,2022-02-12 04:00:00,BTCG/USD,42300.36,43000.0,41796.99,42250.94,6.41014255,270834.548271497
1644552000000,2022-02-11 04:00:00,BTCG/USD,43371.23,43838.66,42011.58,42300.36,10.31581154,436362.5418341544
1644465600000,2022-02-10 04:00:00,BTCG/USD,43828.55,45715.0,42830.66,43371.23,20.36984508,883465.2360290486
1644379200000,2022-02-09 04:00:00,BTCG/USD,43362.63,44000.0,43362.63,43828.55,1.02774186,45044.435498103
1644292800000,2022-02-08 04:00:00,BTCG/USD,44211.92,45636.14,42781.2,43362.63,18.31243923,794075.5267279748
1644206400000,2022-02-07 04:00:00,BTCG/USD,42949.8,44515.15,42354.61,44211.92,10.42199808,460776.54535311356
1644120000000,2022-02-06 04:00:00,BTCG/USD,41477.11,42949.8,41211.53,42949.8,5.9836869,256998.15561762004
1644033600000,2022-02-05 04:00:00,BTCG/USD,41521.33,41886.09,41000.0,41477.11,6.84203653,283787.9017788283
1643947200000,2022-02-04 04:00:00,BTCG/USD,37344.2,41817.43,37284.17,41521.33,15.89378285,659931.0026631905
1643860800000,2022-02-03 04:00:00,BTCG/USD,36854.3,37425.63,36296.91,37344.2,8.66552429,323607.07219061797
