https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EUR,Volume EUT
1663437600000,2022-09-17 18:00:00,EUT/EUR,0.99886,0.99917,0.99820328,0.99887,105.48249855365941,105.60182862
1663434000000,2022-09-17 17:00:00,EUT/EUR,0.99877,0.99946847,0.99793,0.9991717,4267.417777523988,4270.95540989
1663430400000,2022-09-17 16:00:00,EUT/EUR,0.99887,0.99955,0.99799,0.99936,1133.4616071582238,1134.18748715
1663426800000,2022-09-17 15:00:00,EUT/EUR,0.99914,0.99935,0.99857,0.99935,118.5019023938255,118.57897873
1663423200000,2022-09-17 14:00:00,EUT/EUR,0.99916,0.99966816,0.9984,0.99916,4252.755857382522,4256.331175570001
1663419600000,2022-09-17 13:00:00,EUT/EUR,0.99846,0.99946847,0.99817046,0.99916,761.6767467717708,762.31709313
1663416000000,2022-09-17 12:00:00,EUT/EUR,0.99896,0.99926,0.99818,0.99866,104.430685264399,104.57081015
1663412400000,2022-09-17 11:00:00,EUT/EUR,0.99926,0.99946,0.99817046,0.99818,401.76083522084883,402.49337316000003
1663408800000,2022-09-17 10:00:00,EUT/EUR,0.99936,0.99936862,0.99818,0.99926,390.7533957321388,391.04276738
1663405200000,2022-09-17 09:00:00,EUT/EUR,0.99936862,0.99936862,0.99857,0.99857,95.00540226999348,95.14145454999999
1663401600000,2022-09-17 08:00:00,EUT/EUR,0.9991,0.99926878,0.99829,0.9992,198.828767104024,198.98795747
1663398000000,2022-09-17 07:00:00,EUT/EUR,0.99856,0.99927,0.99698228,0.99927,12206.711485776745,12215.62889487
1663394400000,2022-09-17 06:00:00,EUT/EUR,0.99839,0.99906,0.99791,0.99856,100.493682463048,100.63860205
1663390800000,2022-09-17 05:00:00,EUT/EUR,0.99926878,0.99926878,0.99791,0.99839,884.8970445777214,886.32402626
1663387200000,2022-09-17 04:00:00,EUT/EUR,0.99926878,0.99926878,0.99793,0.99926,80.05377620569621,80.11305987
1663383600000,2022-09-17 03:00:00,EUT/EUR,0.99926878,0.99926878,0.99799073,0.99876954,75.76413049736536,75.85747008
1663380000000,2022-09-17 02:00:00,EUT/EUR,0.99821,0.99926878,0.99791,0.99926878,89.66511001079374,89.73072291
1663376400000,2022-09-17 01:00:00,EUT/EUR,0.99926878,0.99946847,0.9981405,0.99916,87.5701902287348,87.64381103
1663372800000,2022-09-17 00:00:00,EUT/EUR,0.99906,0.99916893,0.99791086,0.99916893,109.37545670321376,109.46643097
1663369200000,2022-09-16 23:00:00,EUT/EUR,0.99856,0.99916,0.99789,0.99876,107.0910392137572,107.22399697
1663365600000,2022-09-16 22:00:00,EUT/EUR,0.99926878,0.99926878,0.99802069,0.99841,226.40077353477642,226.76132404
1663362000000,2022-09-16 21:00:00,EUT/EUR,0.99964887,0.99964887,0.99805,0.99926878,88.67966683383857,88.74455863
1663358400000,2022-09-16 20:00:00,EUT/EUR,0.99944,0.99944,0.99785112,0.99934925,89.0065194308504,89.06447814
1663354800000,2022-09-16 19:00:00,EUT/EUR,0.99843554,0.99983,0.99788,0.99944,183.77471202722322,183.87768353
1663351200000,2022-09-16 18:00:00,EUT/EUR,0.99875486,0.99980001,0.99786,0.9985,138.68810431651502,138.89644899
1663347600000,2022-09-16 17:00:00,EUT/EUR,0.99942508,1.00053438,0.99753,0.99896488,42555.50333998489,42599.59903694
1663344000000,2022-09-16 16:00:00,EUT/EUR,0.99792,0.99942508,0.99726,0.99942508,256.57828757452927,256.72588442
1663340400000,2022-09-16 15:00:00,EUT/EUR,0.99878,0.99959,0.99744,0.99808,4043.2345122341917,4051.0124561499997
1663336800000,2022-09-16 14:00:00,EUT/EUR,0.99912309,0.9995,0.99759175,0.99878,3890.634893275797,3895.3872657399997
1663333200000,2022-09-16 13:00:00,EUT/EUR,0.9985,0.99924879,0.99744911,0.99815,162.8998302859695,163.20175353
1663329600000,2022-09-16 12:00:00,EUT/EUR,0.99913441,0.99916776,0.99733811,0.99751,87.9318451484449,88.15134199
1663326000000,2022-09-16 11:00:00,EUT/EUR,0.99923918,0.99967213,0.9975,0.99931492,1509.8103029056765,1510.84535284
1663322400000,2022-09-16 10:00:00,EUT/EUR,0.99848423,0.99955,0.99772,0.99937,162.4352609444079,162.53765967
1663318800000,2022-09-16 09:00:00,EUT/EUR,0.99906,0.99967515,0.9975,0.9986647,234.5694434295238,234.88308281
1663315200000,2022-09-16 08:00:00,EUT/EUR,0.99951242,0.99966547,0.9975059,0.9976863,197.53827915775057,197.99638339
1663311600000,2022-09-16 07:00:00,EUT/EUR,0.99951234,0.99951408,0.99607,0.99950236,16577.42540543129,16585.67910278
1663308000000,2022-09-16 06:00:00,EUT/EUR,0.99946026,0.99951263,0.99820091,0.99947229,96.96567693557449,97.01687371
1663304400000,2022-09-16 05:00:00,EUT/EUR,0.99920436,0.9994325,0.99761,0.99921136,76.68293702771349,76.74345999
1663300800000,2022-09-16 04:00:00,EUT/EUR,0.99949475,0.99960483,0.99795,0.99904484,88.50480603662226,88.58942311
1663297200000,2022-09-16 03:00:00,EUT/EUR,0.99936373,0.99960455,0.99765,0.99939472,74.53796467618396,74.58310834
1663293600000,2022-09-16 02:00:00,EUT/EUR,0.99938,0.99960474,0.99782,0.99936,89.3274673189536,89.38467351
1663290000000,2022-09-16 01:00:00,EUT/EUR,0.99900019,0.99961,0.99791,0.99812,90.7217232794244,90.89260137
1663286400000,2022-09-16 00:00:00,EUT/EUR,0.99974,0.99994,0.99581081,0.99901018,82484.68552947338,82566.41141482
1663282800000,2022-09-15 23:00:00,EUT/EUR,0.9984,0.99971339,0.99798,0.99855207,132.06783031459193,132.25933257
1663279200000,2022-09-15 22:00:00,EUT/EUR,0.99911,0.99984932,0.9978,0.99962388,156.48682946776543,156.54570944
1663275600000,2022-09-15 21:00:00,EUT/EUR,0.99956487,0.99972001,0.9978,0.99821427,540.6699611205586,541.63717888
1663272000000,2022-09-15 20:00:00,EUT/EUR,0.99947,0.99982469,0.99782451,0.99909477,118.51563459748884,118.62301571
1663268400000,2022-09-15 19:00:00,EUT/EUR,0.99955403,0.99988385,0.99780432,0.99963482,1094.6564538933596,1095.05634657
1663264800000,2022-09-15 18:00:00,EUT/EUR,0.99914499,0.99985427,0.99781,0.99936423,333.4160638853901,333.62817467
1663261200000,2022-09-15 17:00:00,EUT/EUR,0.99962,0.99994,0.99785587,0.99939499,473.40168331010005,473.68826945
1663257600000,2022-09-15 16:00:00,EUT/EUR,0.99981369,0.99994346,0.99807,0.99961502,437.09232398088614,437.26066059000004
1663254000000,2022-09-15 15:00:00,EUT/EUR,0.99950445,1.0003,0.99484,0.99902411,280964.97569228045,281239.43444395997
1663250400000,2022-09-15 14:00:00,EUT/EUR,0.99935,0.99986464,0.99763,0.99986464,4355.1841930897,4355.77379063
1663246800000,2022-09-15 13:00:00,EUT/EUR,0.99802,0.99997,0.99749,0.99941491,5384.933875423554,5388.08639089
1663243200000,2022-09-15 12:00:00,EUT/EUR,0.99853377,0.99997,0.99778333,0.99808,4081.2643014661635,4089.1154030400003
1663239600000,2022-09-15 11:00:00,EUT/EUR,0.99908,0.9999997,0.99779,0.99830364,1938.6228713830283,1941.9170618100002
1663236000000,2022-09-15 10:00:00,EUT/EUR,0.99841,0.9997357,0.99791,0.99922,1197.711333253667,1198.64627735
1663232400000,2022-09-15 09:00:00,EUT/EUR,0.99917359,0.99961,0.99791173,0.99881,150.1405256172051,150.31940571
1663228800000,2022-09-15 08:00:00,EUT/EUR,0.99939,0.99992935,0.99791181,0.99917359,148.52498662624774,148.64783068
1663225200000,2022-09-15 07:00:00,EUT/EUR,0.9991265,0.99982,0.99791179,0.99939534,220.17398481101174,220.30719575999998
1663221600000,2022-09-15 06:00:00,EUT/EUR,0.9990279,1.0,0.99702,0.99866,11240.608605359641,11255.691231609999
1663218000000,2022-09-15 05:00:00,EUT/EUR,0.9983,0.99935912,0.99821,0.99825,2881.607551650795,2886.65920526
1663214400000,2022-09-15 04:00:00,EUT/EUR,0.99912602,0.9992,0.9983,0.99860275,531.4137277741764,532.15728454
1663210800000,2022-09-15 03:00:00,EUT/EUR,0.99854568,0.99921968,0.99770204,0.99912602,2781.848942192376,2784.28234928
1663207200000,2022-09-15 02:00:00,EUT/EUR,0.99956901,0.99956901,0.99766162,0.99860582,89.521043593067,89.64602629
1663203600000,2022-09-15 01:00:00,EUT/EUR,0.9982,0.99959667,0.99761564,0.99930842,153.76192610455007,153.86833837
1663200000000,2022-09-15 00:00:00,EUT/EUR,0.99877969,0.99947611,0.9975,0.99945716,461.98480351982266,462.23572356
1663196400000,2022-09-14 23:00:00,EUT/EUR,0.99860924,0.99929528,0.99765999,0.99925053,1225.2165661633621,1226.1355179500001
1663192800000,2022-09-14 22:00:00,EUT/EUR,0.9991746,0.99936497,0.99765873,0.99765873,2094.0765121114277,2098.99081634
1663189200000,2022-09-14 21:00:00,EUT/EUR,0.9983741,0.9993,0.99804533,0.9982528,1295.0370259092322,1297.30367489
1663185600000,2022-09-14 20:00:00,EUT/EUR,0.99917,0.99926884,0.99772554,0.99772554,81.22240886488824,81.40756712
1663182000000,2022-09-14 19:00:00,EUT/EUR,0.99857593,0.99933561,0.9974,0.99744,297.89737466989436,298.66194926
1663178400000,2022-09-14 18:00:00,EUT/EUR,0.99909311,0.99935173,0.99759997,0.99889646,496.83148371439154,497.38036284
1663174800000,2022-09-14 17:00:00,EUT/EUR,0.99909491,0.99933335,0.99801,0.99909311,3280.090667037387,3283.06804862
1663171200000,2022-09-14 16:00:00,EUT/EUR,0.99838499,0.99950503,0.99768467,0.99845547,933.5596104152942,935.00375176
1663167600000,2022-09-14 15:00:00,EUT/EUR,0.99896,0.99973419,0.99769501,0.99792,4355.6645657980225,4364.74323172
1663164000000,2022-09-14 14:00:00,EUT/EUR,0.99887,0.99972039,0.99726,0.99908912,1423.332450838189,1424.63011792
1663160400000,2022-09-14 13:00:00,EUT/EUR,0.99845021,0.9999947,0.9973,0.99901219,4522.309800235098,4526.78140017
1663156800000,2022-09-14 12:00:00,EUT/EUR,0.99949379,0.99969434,0.99767297,0.99908012,1287.0112195744846,1288.1962055
1663153200000,2022-09-14 11:00:00,EUT/EUR,0.99895475,0.99969397,0.99792,0.99969397,1321.4543688116623,1321.85889729
1663149600000,2022-09-14 10:00:00,EUT/EUR,0.99954,0.9997,0.99783,0.99815,607.5936548949751,608.7197865
1663146000000,2022-09-14 09:00:00,EUT/EUR,0.99829816,0.99969407,0.9978,0.99930508,1315.8454312411093,1316.7604744300002
1663142400000,2022-09-14 08:00:00,EUT/EUR,0.99854,0.99934,0.99735522,0.99882856,319.75419315373165,320.12920531
1663138800000,2022-09-14 07:00:00,EUT/EUR,0.99911306,0.99963695,0.99697229,0.99828284,3704.198050027892,3710.5696918800004
1663135200000,2022-09-14 06:00:00,EUT/EUR,0.99896114,0.99911544,0.99732785,0.99859148,343.43212456805117,343.91653789
1663131600000,2022-09-14 05:00:00,EUT/EUR,0.99911901,0.99911901,0.99738,0.9978,118.696957902666,118.95866697
1663128000000,2022-09-14 04:00:00,EUT/EUR,0.99911221,0.99912,0.99720104,0.99911,96.2241285085997,96.30984427
1663124400000,2022-09-14 03:00:00,EUT/EUR,0.99910177,0.99910177,0.99732,0.99903211,2592.292155115258,2594.80363961
1663120800000,2022-09-14 02:00:00,EUT/EUR,0.99912,0.99912,0.99756437,0.99910177,111.40576326637357,111.50592123
1663117200000,2022-09-14 01:00:00,EUT/EUR,0.99911898,0.99912,0.99716,0.99912,155.52492652008002,155.661909
1663113600000,2022-09-14 00:00:00,EUT/EUR,0.99878,0.99941,0.99745,0.99785639,3937.035153323943,3945.49275104
1663110000000,2022-09-13 23:00:00,EUT/EUR,0.99800996,0.99931,0.9979,0.9991,223.37759520547402,223.57881614000001
1663106400000,2022-09-13 22:00:00,EUT/EUR,0.99883125,0.99972,0.99753,0.99912,2948.4377739376755,2951.0346844600003
1663102800000,2022-09-13 21:00:00,EUT/EUR,0.99931865,0.99937,0.99755,0.9991322,273.59851570840516,273.83615072
1663099200000,2022-09-13 20:00:00,EUT/EUR,0.99892,0.99928596,0.99785,0.99892,393.3499045836776,393.77518177999997
1663095600000,2022-09-13 19:00:00,EUT/EUR,0.99883902,0.99933812,0.99753,0.99753,843.6358883830864,845.72482871
1663092000000,2022-09-13 18:00:00,EUT/EUR,0.99888142,0.99889,0.99714985,0.99865867,908.5673356464965,909.7876611300001
1663088400000,2022-09-13 17:00:00,EUT/EUR,0.9992,0.9992,0.99729,0.99888142,461.57127558804535,462.08815816
1663084800000,2022-09-13 16:00:00,EUT/EUR,0.99789569,1.0,0.99746,0.99853369,27107.06777885216,27146.87351095
1663081200000,2022-09-13 15:00:00,EUT/EUR,0.99889,1.0,0.99709,0.99849545,17312.02997358793,17338.11603607
1663077600000,2022-09-13 14:00:00,EUT/EUR,0.99679,0.999,0.99488,0.99839,61363.16167769884,61462.115683949996
1663074000000,2022-09-13 13:00:00,EUT/EUR,0.99741565,0.99983,0.99601,0.99631,58251.38502403981,58467.128729050004
1663070400000,2022-09-13 12:00:00,EUT/EUR,0.99852,1.0,0.9891,0.9976,192057.5166468712,192519.56359951
1663066800000,2022-09-13 11:00:00,EUT/EUR,0.99895,0.99925843,0.99753755,0.99852,1952.2375510252223,1955.13114512
1663063200000,2022-09-13 10:00:00,EUT/EUR,0.9988,0.99933832,0.99756,0.99797,1851.0675336360507,1854.83284431
1663059600000,2022-09-13 09:00:00,EUT/EUR,0.99866615,0.99926,0.99772,0.99794,1396.4069081345567,1399.28944439
1663056000000,2022-09-13 08:00:00,EUT/EUR,0.99917,0.99917,0.9977,0.99808,522.0134745565184,523.01766848
1663052400000,2022-09-13 07:00:00,EUT/EUR,0.99894,0.99927,0.99752,0.99917,3476.028180085517,3478.9156801
1663048800000,2022-09-13 06:00:00,EUT/EUR,0.99886,0.99923304,0.99719,0.99858,2828.627053070359,2832.64941524
1663045200000,2022-09-13 05:00:00,EUT/EUR,0.99867,0.9987757,0.9977,0.9987757,1382.2018618840152,1383.89616596
1663041600000,2022-09-13 04:00:00,EUT/EUR,0.99867,0.99867,0.99711,0.99867,165.4296429966048,165.64995744
1663038000000,2022-09-13 03:00:00,EUT/EUR,0.99849978,0.99867,0.99728,0.99739,96.6020671497587,96.85485833
1663034400000,2022-09-13 02:00:00,EUT/EUR,0.9974,0.99867,0.99707,0.99859849,230.7562592305563,231.08012033
1663030800000,2022-09-13 01:00:00,EUT/EUR,0.99849232,0.99885159,0.99799,0.99867,784.686311725248,785.7313344
1663027200000,2022-09-13 00:00:00,EUT/EUR,0.99840592,0.99963354,0.99759183,0.99849232,1922.850321118985,1925.75374152
1663023600000,2022-09-12 23:00:00,EUT/EUR,0.99867316,0.99874,0.99838778,0.99850465,5401.202383493366,5409.29116704
1663020000000,2022-09-12 22:00:00,EUT/EUR,0.99874,0.99874162,0.99831662,0.99867316,5292.027762147876,5299.05876528
1663016400000,2022-09-12 21:00:00,EUT/EUR,0.99854175,0.99906327,0.99832121,0.99861986,8424.564099101271,8436.20724617
1663012800000,2022-09-12 20:00:00,EUT/EUR,0.99837779,0.99864052,0.99706,0.99864052,1707.5233948284715,1709.84789885
1663009200000,2022-09-12 19:00:00,EUT/EUR,0.99849,0.99849,0.99669,0.99837779,454.7228842726039,455.46173885999997
1663005600000,2022-09-12 18:00:00,EUT/EUR,0.99859,0.99938183,0.99741,0.99824,10876.38019565023,10895.55637487
1663002000000,2022-09-12 17:00:00,EUT/EUR,0.99841,0.99898,0.9972,0.99821,839.8114158107012,841.31737391
1662998400000,2022-09-12 16:00:00,EUT/EUR,0.99845671,0.99896006,0.99791,0.99841,294.0464567011433,294.51473513
1662994800000,2022-09-12 15:00:00,EUT/EUR,0.99837293,0.99885,0.99759,0.99845671,1132.9753750551629,1134.72658725
1662991200000,2022-09-12 14:00:00,EUT/EUR,0.99841,0.99878206,0.99702,0.99739,1320.7968771455764,1324.25317794
1662987600000,2022-09-12 13:00:00,EUT/EUR,0.99841,0.99861225,0.9962,0.99841,4389.635351381147,4396.6259867
1662984000000,2022-09-12 12:00:00,EUT/EUR,0.99764,0.99868,0.99701734,0.99841,1429.4571809564704,1431.73363744
1662980400000,2022-09-12 11:00:00,EUT/EUR,0.99778,0.99842,0.99719,0.99832472,294.8845115247419,295.37935465
1662976800000,2022-09-12 10:00:00,EUT/EUR,0.99765683,0.99853024,0.99688,0.99778,2158.144716174772,2162.94645731
1662973200000,2022-09-12 09:00:00,EUT/EUR,0.99846,1.0027,0.99695,0.99796,78814.11947562695,78975.22894267
1662969600000,2022-09-12 08:00:00,EUT/EUR,0.99797786,0.99971745,0.9969,0.99856,35594.90332446216,35646.23390128
1662966000000,2022-09-12 07:00:00,EUT/EUR,1.0007,1.001,0.99661,0.99797786,69141.47013139387,69281.56715961
1662962400000,2022-09-12 06:00:00,EUT/EUR,0.99882039,1.001,0.99825,1.0007,1409.4069037363208,1408.42100903
1662958800000,2022-09-12 05:00:00,EUT/EUR,0.99860401,0.99925,0.99799,0.99911,5716.649722205342,5721.74207265
1662955200000,2022-09-12 04:00:00,EUT/EUR,0.99866002,0.99919,0.99821,0.99850479,4687.579183435966,4694.5985942
1662951600000,2022-09-12 03:00:00,EUT/EUR,0.99831,0.99901802,0.99827,0.99866002,10081.822049731138,10095.34961631
1662948000000,2022-09-12 02:00:00,EUT/EUR,0.99888588,0.99908,0.99764,0.99831,10333.118911009047,10350.61144435
1662944400000,2022-09-12 01:00:00,EUT/EUR,0.99904,0.99957,0.99829291,0.9984893,3190.752540138398,3195.5801030000002
1662940800000,2022-09-12 00:00:00,EUT/EUR,0.99852,0.99921,0.99783,0.99894291,9724.615009753461,9734.9056812
1662937200000,2022-09-11 23:00:00,EUT/EUR,0.99871,0.99928238,0.99813,0.99848,4529.738152279721,4536.63383571
1662933600000,2022-09-11 22:00:00,EUT/EUR,0.99906,0.99949,0.99710946,0.99881,16473.084142263415,16492.71046772
1662930000000,2022-09-11 21:00:00,EUT/EUR,0.99846516,0.99951,0.99771,0.99906,29156.69240956173,29184.12548752
1662926400000,2022-09-11 20:00:00,EUT/EUR,1.00278718,1.0037,0.99833,0.99866,41385.27904365356,41440.80972869
1662922800000,2022-09-11 19:00:00,EUT/EUR,1.0013,1.0028,1.00049771,1.00278718,9083.931805030938,9058.68362321
1662919200000,2022-09-11 18:00:00,EUT/EUR,1.00119451,1.0016,1.00089588,1.0014,17295.05188554935,17270.872663820002
1662915600000,2022-09-11 17:00:00,EUT/EUR,1.00338443,1.00338443,1.0003,1.0012,35209.50015943018,35167.29940015
1662912000000,2022-09-11 16:00:00,EUT/EUR,1.00338443,1.0035,1.00338443,1.0034,2555.8688617012203,2547.2083533
1662908400000,2022-09-11 15:00:00,EUT/EUR,1.00129405,1.0044,1.0012,1.00338443,14866.862958097638,14816.7168172
1662904800000,2022-09-11 14:00:00,EUT/EUR,1.0012,1.0018,1.0011,1.00129405,30860.73594489669,30820.85222108
1662901200000,2022-09-11 13:00:00,EUT/EUR,1.0018,1.0019,1.00099542,1.0012,24192.115091968502,24163.11934875
1662897600000,2022-09-11 12:00:00,EUT/EUR,1.00129405,1.002,1.00109496,1.00159267,44718.381002801376,44647.2726311
1662894000000,2022-09-11 11:00:00,EUT/EUR,1.0012,1.0019,1.00099542,1.0012,46399.322992948364,46343.7105403
1662890400000,2022-09-11 10:00:00,EUT/EUR,1.00159267,1.00169222,1.00119451,1.0012,36234.14182915831,36190.71297359
1662886800000,2022-09-11 09:00:00,EUT/EUR,1.00129405,1.00169222,1.00119451,1.00159267,21795.285872389868,21760.6283724
1662883200000,2022-09-11 08:00:00,EUT/EUR,1.00149313,1.0022,1.00119451,1.00129405,56799.18061881015,56725.77463015
1662879600000,2022-09-11 07:00:00,EUT/EUR,1.00248855,1.00298626,1.00149313,1.00169222,4242.785319822877,4235.6177228
1662876000000,2022-09-11 06:00:00,EUT/EUR,1.00507665,1.0051,1.00248855,1.00248855,1596.902462575401,1592.93835583
1662872400000,2022-09-11 05:00:00,EUT/EUR,1.00348397,1.00447939,1.00348397,1.00428031,532.9687180723101,530.69716967
1662868800000,2022-09-11 04:00:00,EUT/EUR,1.00258809,1.0035,1.0018913,1.0035,25256.817123722416,25168.72658069
1662865200000,2022-09-11 03:00:00,EUT/EUR,1.0039,1.0039,1.00258809,1.00258809,5787.42250555125,5772.48280054
1662861600000,2022-09-11 02:00:00,EUT/EUR,1.00428031,1.00497711,1.00348397,1.00348397,1189.893967029701,1185.76280499
1662858000000,2022-09-11 01:00:00,EUT/EUR,1.0035,1.00487756,1.00199084,1.00428031,6980.270478058016,6950.52009738
1662854400000,2022-09-11 00:00:00,EUT/EUR,1.00348397,1.0036,1.00348397,1.0035,1195.154198449155,1190.98574833
1662850800000,2022-09-10 23:00:00,EUT/EUR,1.0035,1.00398168,1.00268764,1.00348397,2714.2691666460196,2704.84556584
1662847200000,2022-09-10 22:00:00,EUT/EUR,1.00368306,1.0052,1.00278718,1.00358352,63998.88135922203,63770.35900233
1662843600000,2022-09-10 21:00:00,EUT/EUR,1.00457894,1.00587298,1.00358352,1.00368306,48754.70201271678,48575.79444722
1662840000000,2022-09-10 20:00:00,EUT/EUR,1.00517619,1.00587298,1.00437985,1.00457894,57409.4129228388,57147.7368646
1662836400000,2022-09-10 19:00:00,EUT/EUR,1.0045,1.0055,1.00447939,1.0052,21614.54031611899,21502.72614019
1662832800000,2022-09-10 18:00:00,EUT/EUR,1.00537527,1.0055,1.00358352,1.00457894,25102.436020901176,24988.01738856
1662829200000,2022-09-10 17:00:00,EUT/EUR,1.00457894,1.0054,1.00447939,1.00537527,12377.069865528127,12310.89547839
1662825600000,2022-09-10 16:00:00,EUT/EUR,1.0033,1.0055,1.0028,1.00457894,76004.32033807214,75657.88741109
1662822000000,2022-09-10 15:00:00,EUT/EUR,1.00298626,1.0042,1.0028,1.00288672,121819.10929478744,121468.46385082
1662818400000,2022-09-10 14:00:00,EUT/EUR,1.00218993,1.004,1.0001,1.00288672,114508.43318694565,114178.83087229
1662814800000,2022-09-10 13:00:00,EUT/EUR,0.99421,1.00328489,0.99244,1.002,81335.5182285696,81173.1718848
1662811200000,2022-09-10 12:00:00,EUT/EUR,0.99342,0.9949,0.99331971,0.99420608,16858.42445127628,16956.67004096
1662807600000,2022-09-10 11:00:00,EUT/EUR,0.99528,0.99578184,0.99331971,0.99332,22985.281719237042,23139.855957030002
1662804000000,2022-09-10 10:00:00,EUT/EUR,0.99548638,0.99589,0.99489547,0.99489547,9486.397560745607,9535.06960962
1662800400000,2022-09-10 09:00:00,EUT/EUR,0.99497,0.99558487,0.99328,0.9955,19791.0761356836,19880.5385592
1662796800000,2022-09-10 08:00:00,EUT/EUR,0.99331971,0.9951,0.99312274,0.99489,20162.756411941187,20266.31729331
1662793200000,2022-09-10 07:00:00,EUT/EUR,0.99597,0.99597,0.99313,0.99341,14678.088751247145,14775.45902623
1662789600000,2022-09-10 06:00:00,EUT/EUR,0.99607729,0.99706214,0.9948,0.99548638,51521.356066243534,51754.95828104
1662786000000,2022-09-10 05:00:00,EUT/EUR,0.99578,0.99656972,0.99479699,0.99607729,17695.24236205728,17764.9290268
1662782400000,2022-09-10 04:00:00,EUT/EUR,0.99607729,0.99607729,0.99479699,0.9953879,1134.163687786801,1139.41880124
1662778800000,2022-09-10 03:00:00,EUT/EUR,0.99706214,0.99755457,0.99548638,0.99656972,21343.268160048432,21416.73355282
1662775200000,2022-09-10 02:00:00,EUT/EUR,0.99666,0.99764,0.99656972,0.99706214,8813.72614010747,8839.69592919
1662771600000,2022-09-10 01:00:00,EUT/EUR,0.99607729,0.99665,0.99548638,0.99646,352.4001741468314,353.65210258999997
1662768000000,2022-09-10 00:00:00,EUT/EUR,0.99598405,0.99752,0.99568854,0.99665,12035.767205294687,12076.22255084
