https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume AVAX,Volume EUR
1663480800,2022-09-18 06:00:00,AVAX/EUR,18.50355,18.50355,18.50355,18.50355,0.00000000,0.0
1663477200,2022-09-18 05:00:00,AVAX/EUR,18.50355,18.50355,18.50355,18.50355,53.96006782,998.452812910761
1663473600,2022-09-18 04:00:00,AVAX/EUR,18.35304,18.35304,18.35304,18.35304,0.00000000,0.0
1663470000,2022-09-18 03:00:00,AVAX/EUR,18.35304,18.35304,18.35304,18.35304,0.00000000,0.0
1663466400,2022-09-18 02:00:00,AVAX/EUR,18.35304,18.35304,18.35304,18.35304,0.00000000,0.0
1663462800,2022-09-18 01:00:00,AVAX/EUR,18.57866,18.67814,18.34422,18.35304,38.58487092,708.1496793895968
1663459200,2022-09-18 00:00:00,AVAX/EUR,18.38954,18.38954,18.38954,18.38954,16.13020455,296.62704178040696
1663455600,2022-09-17 23:00:00,AVAX/EUR,18.48399,18.48399,18.48399,18.48399,53.56932418,990.1748524498781
1663452000,2022-09-17 22:00:00,AVAX/EUR,18.37615,18.37615,18.37615,18.37615,0.00000000,0.0
1663448400,2022-09-17 21:00:00,AVAX/EUR,18.36500,18.37615,18.36500,18.37615,20.56133745,377.83822118181746
1663444800,2022-09-17 20:00:00,AVAX/EUR,18.40089,18.40089,18.40089,18.40089,1.08690394,19.9999998405066
1663441200,2022-09-17 19:00:00,AVAX/EUR,18.38901,18.38901,18.38901,18.38901,0.00000000,0.0
1663437600,2022-09-17 18:00:00,AVAX/EUR,18.38901,18.38901,18.38901,18.38901,2.34608392,43.142160665719196
1663434000,2022-09-17 17:00:00,AVAX/EUR,18.40490,18.40490,18.38795,18.38795,5.00000000,91.93975
1663430400,2022-09-17 16:00:00,AVAX/EUR,18.32670,18.45755,18.32670,18.45755,5.20294180,96.03355842059
1663426800,2022-09-17 15:00:00,AVAX/EUR,18.31707,18.37203,18.31707,18.37203,29.32420685,538.7452079744055
1663423200,2022-09-17 14:00:00,AVAX/EUR,18.21166,18.42562,18.21166,18.34383,224.56164136,4119.320573628809
1663419600,2022-09-17 13:00:00,AVAX/EUR,18.11669,18.11669,18.11669,18.11669,0.00000000,0.0
1663416000,2022-09-17 12:00:00,AVAX/EUR,18.14001,18.14001,18.11669,18.11669,2317.65000000,41988.1465785
1663412400,2022-09-17 11:00:00,AVAX/EUR,18.17274,18.17720,18.13123,18.17720,3059.98194487,55621.90380829096
1663408800,2022-09-17 10:00:00,AVAX/EUR,18.17342,18.17342,18.14402,18.14402,34.03312148,617.4976367955496
1663405200,2022-09-17 09:00:00,AVAX/EUR,18.26069,18.26069,18.26069,18.26069,0.00000000,0.0
1663401600,2022-09-17 08:00:00,AVAX/EUR,18.23495,18.26069,18.23495,18.26069,8.92969932,163.0624710757308
1663398000,2022-09-17 07:00:00,AVAX/EUR,18.11396,18.21746,18.11396,18.21746,57.72820964,1051.6613499883144
1663394400,2022-09-17 06:00:00,AVAX/EUR,18.05810,18.05810,18.05810,18.05810,0.00000000,0.0
1663390800,2022-09-17 05:00:00,AVAX/EUR,18.13426,18.13426,18.05810,18.05810,5.47900000,98.9403299
1663387200,2022-09-17 04:00:00,AVAX/EUR,18.24516,18.24516,18.24516,18.24516,0.00000000,0.0
1663383600,2022-09-17 03:00:00,AVAX/EUR,18.24516,18.24516,18.24516,18.24516,0.00000000,0.0
1663380000,2022-09-17 02:00:00,AVAX/EUR,18.24516,18.24516,18.24516,18.24516,0.00000000,0.0
1663376400,2022-09-17 01:00:00,AVAX/EUR,18.24516,18.24516,18.24516,18.24516,0.00000000,0.0
1663372800,2022-09-17 00:00:00,AVAX/EUR,18.24516,18.24516,18.24516,18.24516,0.56092538,10.2341733061608
1663369200,2022-09-16 23:00:00,AVAX/EUR,18.09177,18.09177,18.09177,18.09177,0.00000000,0.0
1663365600,2022-09-16 22:00:00,AVAX/EUR,18.09177,18.09177,18.09177,18.09177,5.74672704,103.9684638604608
1663362000,2022-09-16 21:00:00,AVAX/EUR,18.01235,18.03868,18.01235,18.03868,6.31318279,113.88148413031719
1663358400,2022-09-16 20:00:00,AVAX/EUR,17.89307,17.89307,17.87435,17.87505,52.42500000,937.09949625
1663354800,2022-09-16 19:00:00,AVAX/EUR,17.84919,17.90524,17.84919,17.85818,54.22031906,968.2762174309108
1663351200,2022-09-16 18:00:00,AVAX/EUR,17.66134,17.66134,17.66134,17.66134,5.00000000,88.30669999999999
1663347600,2022-09-16 17:00:00,AVAX/EUR,17.67859,17.71803,17.67859,17.71803,9.39946601,166.54002074916028
1663344000,2022-09-16 16:00:00,AVAX/EUR,17.87915,17.88355,17.65454,17.76364,973.67119670,17295.944616547986
1663340400,2022-09-16 15:00:00,AVAX/EUR,17.93560,17.97240,17.93560,17.97240,23.72092762,426.321999557688
1663336800,2022-09-16 14:00:00,AVAX/EUR,17.93589,18.07151,17.73000,18.05184,936.72122999,16909.541768382678
1663333200,2022-09-16 13:00:00,AVAX/EUR,18.05132,18.05132,17.75000,17.75000,18.25909447,324.0989268425
1663329600,2022-09-16 12:00:00,AVAX/EUR,18.17009,18.17009,18.08380,18.08380,7.22227241,130.606129807958
1663326000,2022-09-16 11:00:00,AVAX/EUR,17.97828,18.02548,17.97459,18.01860,106.00558398,1910.0722155020278
1663322400,2022-09-16 10:00:00,AVAX/EUR,17.82732,17.82732,17.82732,17.82732,55.53274412,989.9999999053583
1663318800,2022-09-16 09:00:00,AVAX/EUR,17.88132,17.88132,17.81139,17.82883,471.41513628,8404.780324162952
1663315200,2022-09-16 08:00:00,AVAX/EUR,18.07351,18.07351,17.85000,17.85000,25.80494421,460.6182541485
1663311600,2022-09-16 07:00:00,AVAX/EUR,18.19558,18.28209,18.19558,18.28209,7.48722424,136.8821074058616
1663308000,2022-09-16 06:00:00,AVAX/EUR,18.18948,18.31327,18.18817,18.31327,57.18521499,1047.2482821199171
1663304400,2022-09-16 05:00:00,AVAX/EUR,18.26925,18.26925,18.26925,18.26925,0.00000000,0.0
1663300800,2022-09-16 04:00:00,AVAX/EUR,18.26925,18.26925,18.26925,18.26925,10.94735689,199.9999998626325
1663297200,2022-09-16 03:00:00,AVAX/EUR,18.17034,18.17034,18.17034,18.17034,0.00000000,0.0
1663293600,2022-09-16 02:00:00,AVAX/EUR,18.17034,18.17034,18.17034,18.17034,0.00000000,0.0
1663290000,2022-09-16 01:00:00,AVAX/EUR,18.17034,18.17034,18.17034,18.17034,5.00000000,90.8517
1663286400,2022-09-16 00:00:00,AVAX/EUR,18.10000,18.10000,18.00000,18.00000,14.28950276,257.21104968
1663282800,2022-09-15 23:00:00,AVAX/EUR,18.19978,18.19978,18.19978,18.19978,1.42500000,25.9346865
1663279200,2022-09-15 22:00:00,AVAX/EUR,18.25642,18.25642,18.25642,18.25642,0.72764588,13.2842087965496
1663275600,2022-09-15 21:00:00,AVAX/EUR,18.34043,18.34043,18.34043,18.34043,6.26646035,114.9295773969505
1663272000,2022-09-15 20:00:00,AVAX/EUR,18.45916,18.45916,18.45853,18.45853,12.87201905,237.5985497949965
1663268400,2022-09-15 19:00:00,AVAX/EUR,18.55576,18.55576,18.41366,18.47614,20.30664885,375.188487083439
1663264800,2022-09-15 18:00:00,AVAX/EUR,18.62156,18.62156,18.58241,18.58241,4.81565684,89.4865098201844
1663261200,2022-09-15 17:00:00,AVAX/EUR,18.57038,18.57038,18.55550,18.55550,11.22994394,208.37722477866998
1663257600,2022-09-15 16:00:00,AVAX/EUR,18.47931,18.54211,18.47931,18.54211,56.37090192,1045.2354641998513
1663254000,2022-09-15 15:00:00,AVAX/EUR,18.44025,18.52626,18.21000,18.40844,105.71315179,1946.0142119371073
1663250400,2022-09-15 14:00:00,AVAX/EUR,18.97857,18.97857,18.57871,18.57871,217.35401794,4038.1572666420575
1663246800,2022-09-15 13:00:00,AVAX/EUR,19.00701,19.00701,19.00701,19.00701,0.00000000,0.0
1663243200,2022-09-15 12:00:00,AVAX/EUR,19.00701,19.00701,19.00701,19.00701,10.54000000,200.33388539999999
1663239600,2022-09-15 11:00:00,AVAX/EUR,18.82494,18.82494,18.82494,18.82494,0.00000000,0.0
1663236000,2022-09-15 10:00:00,AVAX/EUR,19.03144,19.03144,18.82494,18.82494,389.80062021,7337.973287416037
1663232400,2022-09-15 09:00:00,AVAX/EUR,18.93858,18.96702,18.92763,18.96702,102.88146261,1951.3547589531224
1663228800,2022-09-15 08:00:00,AVAX/EUR,19.19068,19.19068,19.05933,19.05933,16.77670069,319.75267476193767
1663225200,2022-09-15 07:00:00,AVAX/EUR,19.33295,19.33295,19.24387,19.24387,9.64939980,185.691795329226
1663221600,2022-09-15 06:00:00,AVAX/EUR,18.83673,19.23024,18.83673,19.23024,12.24263495,235.42880832088798
1663218000,2022-09-15 05:00:00,AVAX/EUR,18.91724,18.91724,18.91724,18.91724,7.89000000,149.2570236
1663214400,2022-09-15 04:00:00,AVAX/EUR,18.65139,18.65139,18.65139,18.65139,0.00000000,0.0
1663210800,2022-09-15 03:00:00,AVAX/EUR,18.65139,18.65139,18.65139,18.65139,0.59818259,11.156936777300098
1663207200,2022-09-15 02:00:00,AVAX/EUR,18.73000,18.75013,18.73000,18.75013,2.09751097,39.3286033639261
1663203600,2022-09-15 01:00:00,AVAX/EUR,19.09043,19.09043,19.09043,19.09043,0.00000000,0.0
1663200000,2022-09-15 00:00:00,AVAX/EUR,19.09043,19.09043,19.09043,19.09043,0.00000000,0.0
1663196400,2022-09-14 23:00:00,AVAX/EUR,19.09043,19.09043,19.09043,19.09043,0.00000000,0.0
1663192800,2022-09-14 22:00:00,AVAX/EUR,19.03388,19.09043,19.02286,19.09043,118.87692464,2269.411608455195
1663189200,2022-09-14 21:00:00,AVAX/EUR,18.98230,18.98230,18.98230,18.98230,0.59818722,11.354969266206
1663185600,2022-09-14 20:00:00,AVAX/EUR,18.98761,18.99757,18.98761,18.99757,47.93927032,910.7296436531224
1663182000,2022-09-14 19:00:00,AVAX/EUR,18.75772,18.75772,18.75772,18.75772,29.46993771,552.7888399816212
1663178400,2022-09-14 18:00:00,AVAX/EUR,18.60574,18.85844,18.56704,18.85844,15.92409812,300.3036489501328
1663174800,2022-09-14 17:00:00,AVAX/EUR,18.93703,18.93703,18.93703,18.93703,5.19027313,98.28835797100389
1663171200,2022-09-14 16:00:00,AVAX/EUR,18.96687,18.96687,18.96687,18.96687,1.96000000,37.1750652
1663167600,2022-09-14 15:00:00,AVAX/EUR,19.07000,19.07000,19.07000,19.07000,26.11473361,498.00796994269996
1663164000,2022-09-14 14:00:00,AVAX/EUR,19.18025,19.18025,18.99217,19.03281,1238.76896672,23577.254377478086
1663160400,2022-09-14 13:00:00,AVAX/EUR,18.99228,19.16152,18.99228,19.16152,33.96865690,650.891098562488
1663156800,2022-09-14 12:00:00,AVAX/EUR,18.88308,18.88308,18.85398,18.85398,2.00083777,37.7237552988246
1663153200,2022-09-14 11:00:00,AVAX/EUR,19.06810,19.06810,19.02707,19.02953,141.32359629,2689.321615308444
1663149600,2022-09-14 10:00:00,AVAX/EUR,19.14678,19.14678,19.04325,19.04325,15.55191903,296.1590820680475
1663146000,2022-09-14 09:00:00,AVAX/EUR,19.17690,19.17690,19.15034,19.15051,375.66211255,7194.121043009901
1663142400,2022-09-14 08:00:00,AVAX/EUR,18.88097,19.20800,18.88097,19.20800,236.39348166,4540.645995725279
1663138800,2022-09-14 07:00:00,AVAX/EUR,19.14344,19.14344,18.95888,18.95888,110.71306881,2098.995786000533
1663135200,2022-09-14 06:00:00,AVAX/EUR,19.18289,19.21410,19.18289,19.21410,24.43883857,469.57028816783696
1663131600,2022-09-14 05:00:00,AVAX/EUR,19.28959,19.28959,19.26615,19.26615,107.13586728,2064.0956893965717
1663128000,2022-09-14 04:00:00,AVAX/EUR,19.23539,19.23539,19.23539,19.23539,0.64738172,12.4526398630708
1663124400,2022-09-14 03:00:00,AVAX/EUR,19.07283,19.07283,19.07283,19.07283,0.00000000,0.0
1663120800,2022-09-14 02:00:00,AVAX/EUR,19.07283,19.07283,19.07283,19.07283,0.00000000,0.0
1663117200,2022-09-14 01:00:00,AVAX/EUR,19.07283,19.07283,19.07283,19.07283,52.53000000,1001.8957599
1663113600,2022-09-14 00:00:00,AVAX/EUR,18.95508,18.95508,18.95508,18.95508,5.24369732,99.3947021963856
1663110000,2022-09-13 23:00:00,AVAX/EUR,19.00000,19.00000,18.91599,18.94898,75.02205282,1421.5913784451234
1663106400,2022-09-13 22:00:00,AVAX/EUR,19.10000,19.10000,19.10000,19.10000,0.00000000,0.0
1663102800,2022-09-13 21:00:00,AVAX/EUR,19.27303,19.27303,19.10000,19.10000,12.26105074,234.186069134
1663099200,2022-09-13 20:00:00,AVAX/EUR,19.39829,19.39829,19.30768,19.38037,28.44253112,551.2267768421144
1663095600,2022-09-13 19:00:00,AVAX/EUR,19.21000,19.21000,19.08954,19.15403,48.85645647,935.798032920074
1663092000,2022-09-13 18:00:00,AVAX/EUR,19.35511,19.41335,19.35511,19.41335,1.15805280,22.481684324880003
1663088400,2022-09-13 17:00:00,AVAX/EUR,19.75461,19.78645,19.74280,19.78645,13.76492159,272.3589327944555
1663084800,2022-09-13 16:00:00,AVAX/EUR,19.72160,19.80475,19.72160,19.80475,14.90539351,295.19759211717246
1663081200,2022-09-13 15:00:00,AVAX/EUR,19.77406,19.77406,19.77406,19.77406,9.44383843,186.74302774512577
1663077600,2022-09-13 14:00:00,AVAX/EUR,19.75200,19.85601,19.75200,19.85601,51.24546992,1017.5305631862192
1663074000,2022-09-13 13:00:00,AVAX/EUR,19.99807,19.99807,19.86323,19.86899,129.36447977,2570.3415549053325
1663070400,2022-09-13 12:00:00,AVAX/EUR,21.05703,21.05703,19.95810,19.95810,474.33550160,9466.83537448296
1663066800,2022-09-13 11:00:00,AVAX/EUR,21.25924,21.31504,21.25190,21.25190,167.17631746,3552.814381028174
1663063200,2022-09-13 10:00:00,AVAX/EUR,21.13208,21.21612,21.10981,21.21612,552.98510090,11732.198258906508
1663059600,2022-09-13 09:00:00,AVAX/EUR,21.30164,21.30164,21.30164,21.30164,0.67083560,14.289898450384
1663056000,2022-09-13 08:00:00,AVAX/EUR,21.31777,21.31777,21.19525,21.19525,100.06156722,2120.8299326197052
1663052400,2022-09-13 07:00:00,AVAX/EUR,21.11933,21.26304,21.11933,21.26304,32.68788534,695.0438134998336
1663048800,2022-09-13 06:00:00,AVAX/EUR,21.00172,21.00172,21.00172,21.00172,0.00000000,0.0
1663045200,2022-09-13 05:00:00,AVAX/EUR,21.22148,21.22148,21.00172,21.00172,18.08900000,379.9001130799999
1663041600,2022-09-13 04:00:00,AVAX/EUR,21.13668,21.13668,21.13668,21.13668,0.00000000,0.0
1663038000,2022-09-13 03:00:00,AVAX/EUR,20.85662,21.13668,20.85662,21.13668,1.18158784,24.974844065971197
1663034400,2022-09-13 02:00:00,AVAX/EUR,20.65274,20.65274,20.65274,20.65274,2.07574670,42.869856900958
1663030800,2022-09-13 01:00:00,AVAX/EUR,21.03891,21.03891,21.03891,21.03891,0.00000000,0.0
1663027200,2022-09-13 00:00:00,AVAX/EUR,21.03891,21.03891,21.03891,21.03891,0.00000000,0.0
1663023600,2022-09-12 23:00:00,AVAX/EUR,21.03891,21.03891,21.03891,21.03891,0.94195967,19.817804720759703
1663020000,2022-09-12 22:00:00,AVAX/EUR,21.10073,21.10073,21.10073,21.10073,3.00000000,63.302189999999996
1663016400,2022-09-12 21:00:00,AVAX/EUR,21.16787,21.16787,20.97255,20.97255,12.82934656,269.06411219692797
1663012800,2022-09-12 20:00:00,AVAX/EUR,21.08631,21.18903,21.08631,21.18903,32.39900000,686.50338297
1663009200,2022-09-12 19:00:00,AVAX/EUR,21.08047,21.08047,21.08047,21.08047,0.00000000,0.0
1663005600,2022-09-12 18:00:00,AVAX/EUR,20.86000,21.08047,20.77310,21.08047,5.37186362,113.2414098855014
1663002000,2022-09-12 17:00:00,AVAX/EUR,20.67882,20.73107,20.67882,20.73107,77.57814385,1608.2779306244195
1662998400,2022-09-12 16:00:00,AVAX/EUR,20.89535,20.89535,20.61179,20.72985,47.80198456,990.927969631116
1662994800,2022-09-12 15:00:00,AVAX/EUR,21.40000,21.46286,21.13799,21.13799,278.40644569,5884.952664930763
1662991200,2022-09-12 14:00:00,AVAX/EUR,21.40343,21.46551,21.27322,21.38970,15.20375610,325.20378185217004
1662987600,2022-09-12 13:00:00,AVAX/EUR,21.60000,21.63467,21.46795,21.50742,127.54798643,2743.2281143043106
1662984000,2022-09-12 12:00:00,AVAX/EUR,21.20127,21.54485,21.20127,21.49698,40.30343312,866.4020957119776
1662980400,2022-09-12 11:00:00,AVAX/EUR,21.27908,21.36919,21.10222,21.10222,77.76431666,1640.9997183089852
1662976800,2022-09-12 10:00:00,AVAX/EUR,20.69660,21.37194,20.69660,21.14689,196.06643070,4146.195242705523
1662973200,2022-09-12 09:00:00,AVAX/EUR,20.73570,20.73856,20.60331,20.73059,57.13115759,1184.362604223678
1662969600,2022-09-12 08:00:00,AVAX/EUR,20.59740,20.62278,20.56040,20.56040,47.44773518,975.5444143948721
1662966000,2022-09-12 07:00:00,AVAX/EUR,20.34074,20.34074,20.34074,20.34074,0.73523038,14.9551299996812
1662962400,2022-09-12 06:00:00,AVAX/EUR,20.13061,20.13061,20.13061,20.13061,2.98053561,59.9999999560221
1662958800,2022-09-12 05:00:00,AVAX/EUR,20.17032,20.17032,20.17032,20.17032,7.04512867,142.1024997150744
1662955200,2022-09-12 04:00:00,AVAX/EUR,19.99960,19.99960,19.99960,19.99960,0.00000000,0.0
1662951600,2022-09-12 03:00:00,AVAX/EUR,20.00000,20.00000,19.95487,19.99960,9.19657203,183.927761971188
1662948000,2022-09-12 02:00:00,AVAX/EUR,20.58738,20.58738,20.58738,20.58738,0.00000000,0.0
1662944400,2022-09-12 01:00:00,AVAX/EUR,20.58738,20.58738,20.58738,20.58738,0.79979501,16.4656837929738
1662940800,2022-09-12 00:00:00,AVAX/EUR,20.02738,20.02738,20.02738,20.02738,0.70359150,14.091094335270002
1662937200,2022-09-11 23:00:00,AVAX/EUR,20.47383,20.47383,20.47383,20.47383,0.00000000,0.0
1662933600,2022-09-11 22:00:00,AVAX/EUR,20.50958,20.62406,20.47383,20.47383,148.25314018,3035.3095890114896
1662930000,2022-09-11 21:00:00,AVAX/EUR,20.22116,20.22116,20.04360,20.10593,108.37151234,2178.9100411021764
1662926400,2022-09-11 20:00:00,AVAX/EUR,20.35657,20.35657,20.01784,20.01784,636.84104692,12748.182182677054
1662922800,2022-09-11 19:00:00,AVAX/EUR,20.37469,20.43603,20.37172,20.37818,1425.62911104,29051.726638013108
1662919200,2022-09-11 18:00:00,AVAX/EUR,20.48117,20.48117,20.48117,20.48117,2.50000000,51.20292499999999
1662915600,2022-09-11 17:00:00,AVAX/EUR,20.63796,20.63796,20.48492,20.48492,30.12798532,617.1693690413744
1662912000,2022-09-11 16:00:00,AVAX/EUR,20.49341,20.77960,20.49341,20.77960,11.91357385,247.55929917346
1662908400,2022-09-11 15:00:00,AVAX/EUR,20.44110,20.44110,20.44110,20.44110,0.55105941,11.264260505751
1662904800,2022-09-11 14:00:00,AVAX/EUR,20.32492,20.32492,20.32492,20.32492,9.99261448,203.0990898968416
1662901200,2022-09-11 13:00:00,AVAX/EUR,20.25307,20.28003,20.25067,20.25468,29.18659520,591.165146065536
1662897600,2022-09-11 12:00:00,AVAX/EUR,20.31205,20.31205,20.30963,20.30963,244.73945774,4970.567833100036
1662894000,2022-09-11 11:00:00,AVAX/EUR,20.26233,20.26233,20.26233,20.26233,11.10000000,224.91186299999998
1662890400,2022-09-11 10:00:00,AVAX/EUR,20.19969,20.19969,20.19969,20.19969,1.87139033,37.801504534997704
1662886800,2022-09-11 09:00:00,AVAX/EUR,20.19703,20.19703,20.19703,20.19703,11.48371087,231.9368529527161
1662883200,2022-09-11 08:00:00,AVAX/EUR,20.23440,20.23440,20.23440,20.23440,0.00000000,0.0
1662879600,2022-09-11 07:00:00,AVAX/EUR,20.19274,20.23440,20.19274,20.23440,30.38514188,614.825114856672
1662876000,2022-09-11 06:00:00,AVAX/EUR,20.25247,20.25247,19.86177,19.86177,76.80009502,1525.3858232653854
1662872400,2022-09-11 05:00:00,AVAX/EUR,20.21282,20.21282,20.21282,20.21282,2.95608172,59.7507477116504
1662868800,2022-09-11 04:00:00,AVAX/EUR,20.31527,20.31527,20.28065,20.28065,7.26013508,147.240258510202
1662865200,2022-09-11 03:00:00,AVAX/EUR,20.52627,20.52627,20.52627,20.52627,0.00000000,0.0
1662861600,2022-09-11 02:00:00,AVAX/EUR,20.52627,20.52627,20.52627,20.52627,0.00000000,0.0
1662858000,2022-09-11 01:00:00,AVAX/EUR,20.52627,20.52627,20.52627,20.52627,0.00000000,0.0
1662854400,2022-09-11 00:00:00,AVAX/EUR,20.52627,20.52627,20.52627,20.52627,0.00000000,0.0
1662850800,2022-09-10 23:00:00,AVAX/EUR,20.55123,20.55123,20.51872,20.52627,34.25861237,703.2015273319599
1662847200,2022-09-10 22:00:00,AVAX/EUR,20.31912,20.53175,20.31912,20.53175,7.12465292,146.28159259020998
1662843600,2022-09-10 21:00:00,AVAX/EUR,20.32436,20.32436,20.32436,20.32436,0.00000000,0.0
1662840000,2022-09-10 20:00:00,AVAX/EUR,20.32436,20.32436,20.32436,20.32436,0.00000000,0.0
1662836400,2022-09-10 19:00:00,AVAX/EUR,20.32436,20.32436,20.32436,20.32436,2.21563533,45.0313700756388
1662832800,2022-09-10 18:00:00,AVAX/EUR,20.10717,20.30524,20.10717,20.23283,20.53906170,415.563343735611
1662829200,2022-09-10 17:00:00,AVAX/EUR,20.07687,20.07687,20.07687,20.07687,0.00000000,0.0
1662825600,2022-09-10 16:00:00,AVAX/EUR,20.08499,20.08499,20.07687,20.07687,6.40470053,128.58633992974111
1662822000,2022-09-10 15:00:00,AVAX/EUR,20.03501,20.19268,20.03501,20.19268,4.33488534,87.5329525073112
1662818400,2022-09-10 14:00:00,AVAX/EUR,20.06457,20.06457,20.06457,20.06457,0.99400000,19.94418258
1662814800,2022-09-10 13:00:00,AVAX/EUR,20.16737,20.16737,20.00229,20.00229,17.21290355,344.29748854912947
1662811200,2022-09-10 12:00:00,AVAX/EUR,20.23464,20.24445,20.23464,20.24445,18.40760920,372.65192406894
1662807600,2022-09-10 11:00:00,AVAX/EUR,20.30304,20.30304,20.30304,20.30304,0.00000000,0.0
1662804000,2022-09-10 10:00:00,AVAX/EUR,20.23649,20.30304,20.23649,20.30304,8.83966508,179.47207370584317
1662800400,2022-09-10 09:00:00,AVAX/EUR,20.25265,20.38489,20.25265,20.32428,9.85146904,200.22401518029122
1662796800,2022-09-10 08:00:00,AVAX/EUR,20.16272,20.16272,20.16272,20.16272,0.00000000,0.0
1662793200,2022-09-10 07:00:00,AVAX/EUR,20.76500,20.76500,20.16272,20.16272,7.59865056,153.2094636191232
1662789600,2022-09-10 06:00:00,AVAX/EUR,20.55471,20.69941,20.55470,20.65463,193.99857930,4006.968875967159
1662786000,2022-09-10 05:00:00,AVAX/EUR,20.52801,20.52801,20.52801,20.52801,0.00000000,0.0
1662782400,2022-09-10 04:00:00,AVAX/EUR,20.52801,20.52801,20.52801,20.52801,0.64800000,13.30215048
1662778800,2022-09-10 03:00:00,AVAX/EUR,20.50482,20.66969,20.49058,20.66969,247.49865486,5115.720471373193
1662775200,2022-09-10 02:00:00,AVAX/EUR,20.50132,20.50132,20.50132,20.50132,0.92676959,18.9999999308588
1662771600,2022-09-10 01:00:00,AVAX/EUR,20.75962,20.96788,20.53582,20.57164,107.04900923,2202.173680236237
1662768000,2022-09-10 00:00:00,AVAX/EUR,20.22378,20.40331,20.16485,20.40331,6.84485470,139.65769234905702
1662764400,2022-09-09 23:00:00,AVAX/EUR,20.49558,20.49558,20.49558,20.49558,2.00825964,41.1604461123912
1662760800,2022-09-09 22:00:00,AVAX/EUR,20.13487,20.13487,20.13487,20.13487,0.00000000,0.0
1662757200,2022-09-09 21:00:00,AVAX/EUR,20.13487,20.13487,20.13487,20.13487,0.00000000,0.0
1662753600,2022-09-09 20:00:00,AVAX/EUR,20.17362,20.22700,20.13487,20.13487,12.68300839,255.3707251415593
1662750000,2022-09-09 19:00:00,AVAX/EUR,20.23718,20.23718,20.23718,20.23718,0.98827998,19.999999845656397
1662746400,2022-09-09 18:00:00,AVAX/EUR,20.04962,20.04962,19.99923,19.99923,4.73143040,94.624964798592
1662742800,2022-09-09 17:00:00,AVAX/EUR,20.22484,20.27724,20.14811,20.14811,152.88860469,3080.4164250406357
1662739200,2022-09-09 16:00:00,AVAX/EUR,20.15293,20.23945,20.15293,20.23945,9.51911040,192.66155898528004
1662735600,2022-09-09 15:00:00,AVAX/EUR,20.21642,20.26288,20.14526,20.25635,59.81828547,1211.7001268802346
1662732000,2022-09-09 14:00:00,AVAX/EUR,20.18062,20.23337,20.18062,20.22991,86.53834468,1750.6629244253786
1662728400,2022-09-09 13:00:00,AVAX/EUR,20.11357,20.44096,20.05107,20.07878,1403.89940818,28188.587358976416
1662724800,2022-09-09 12:00:00,AVAX/EUR,20.03767,20.22212,20.03767,20.21009,399.10665622,8065.98144180526
1662721200,2022-09-09 11:00:00,AVAX/EUR,20.01455,20.07085,19.98000,20.07085,2.50647000,50.306983399500005
1662717600,2022-09-09 10:00:00,AVAX/EUR,20.01648,20.01648,20.01648,20.01648,0.99917667,19.999999831521603
