https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BONDLY,Volume USDT
1659657600,2022-08-05 00:00:00,BONDLY/USDT,0.01169,0.01251,0.01169,0.01223,945546.9227,11460.061690918
1659571200,2022-08-04 00:00:00,BONDLY/USDT,0.0118,0.0119,0.01149,0.01181,223948.465,2617.627812201
1659484800,2022-08-03 00:00:00,BONDLY/USDT,0.0115,0.01228,0.01137,0.01179,843288.0488,9989.997250443
1659398400,2022-08-02 00:00:00,BONDLY/USDT,0.0116,0.01178,0.01122,0.01152,144799.6885,1663.777331074
1659312000,2022-08-01 00:00:00,BONDLY/USDT,0.01164,0.01198,0.01141,0.01167,249812.1566,2917.872428014
1659225600,2022-07-31 00:00:00,BONDLY/USDT,0.01192,0.01204,0.01155,0.01155,345662.045,4113.94763002
1659139200,2022-07-30 00:00:00,BONDLY/USDT,0.01213,0.01221,0.01183,0.01187,1137846.5798,13678.791527621
1659052800,2022-07-29 00:00:00,BONDLY/USDT,0.01226,0.01247,0.01202,0.01213,1710059.4484,20904.804203232
1658966400,2022-07-28 00:00:00,BONDLY/USDT,0.01231,0.01259,0.01199,0.01226,1883683.7516,23174.204292055
1658880000,2022-07-27 00:00:00,BONDLY/USDT,0.01176,0.01246,0.01147,0.01232,2704007.1248,32047.191079278
1658793600,2022-07-26 00:00:00,BONDLY/USDT,0.01189,0.0119,0.01128,0.01176,1461655.2582,16948.254890493
1658707200,2022-07-25 00:00:00,BONDLY/USDT,0.01266,0.01266,0.01175,0.01175,2194132.27880398,26882.6382716381928
1658620800,2022-07-24 00:00:00,BONDLY/USDT,0.01232,0.0128,0.01228,0.01263,1835558.4782,23034.271487716
1658534400,2022-07-23 00:00:00,BONDLY/USDT,0.0124,0.01259,0.0121,0.01232,1186255.857,14649.659270391
1658448000,2022-07-22 00:00:00,BONDLY/USDT,0.01252,0.01281,0.01229,0.0124,3045980.6574,38164.825271081
1658361600,2022-07-21 00:00:00,BONDLY/USDT,0.0124,0.01267,0.01197,0.01253,2451069.1102,30271.61099484
1658275200,2022-07-20 00:00:00,BONDLY/USDT,0.01399,0.01422,0.01238,0.01239,4529579.34133515,61728.67248508235
1658188800,2022-07-19 00:00:00,BONDLY/USDT,0.0115,0.0178,0.01139,0.01399,19341560.67674817,263604.4514213934159
1658102400,2022-07-18 00:00:00,BONDLY/USDT,0.01054,0.0116,0.01052,0.0116,2703955.98200236,29959.6845867059512
1658016000,2022-07-17 00:00:00,BONDLY/USDT,0.01051,0.01064,0.01034,0.01053,1711807.63359193,17915.8174524828116
1657929600,2022-07-16 00:00:00,BONDLY/USDT,0.00992,0.0107,0.00972,0.01052,2972021.7448747,30339.7786011837774
1657843200,2022-07-15 00:00:00,BONDLY/USDT,0.01016,0.01037,0.00985,0.00992,3141558.2345884,31693.4450584111446
1657756800,2022-07-14 00:00:00,BONDLY/USDT,0.00959,0.01052,0.00919,0.01013,6335275.95385104,61650.8723896026762
1657670400,2022-07-13 00:00:00,BONDLY/USDT,0.00901,0.01029,0.00885,0.00955,3634406.68167681,34214.737089543922
1657584000,2022-07-12 00:00:00,BONDLY/USDT,0.00888,0.00908,0.00865,0.00901,2812187.86447363,24918.4706511496117
1657497600,2022-07-11 00:00:00,BONDLY/USDT,0.00907,0.00916,0.00888,0.00888,1160057.03193397,10463.210426323248
1657411200,2022-07-10 00:00:00,BONDLY/USDT,0.00946,0.00946,0.00901,0.00901,1555903.52597394,14260.760968445945
1657324800,2022-07-09 00:00:00,BONDLY/USDT,0.00964,0.00967,0.0094,0.00948,861144.08139366,8167.5845429648134
1657238400,2022-07-08 00:00:00,BONDLY/USDT,0.00938,0.01011,0.00937,0.0096,2677507.17637853,25822.3588893096037
1657152000,2022-07-07 00:00:00,BONDLY/USDT,0.00894,0.01055,0.00889,0.00939,3799050.60608453,35961.9059245110709
1657065600,2022-07-06 00:00:00,BONDLY/USDT,0.00905,0.00917,0.00887,0.00894,2855740.47205716,25723.0871733372781
1656979200,2022-07-05 00:00:00,BONDLY/USDT,0.00844,0.0096,0.0082,0.00904,4873852.16159143,42131.7992159245802
1656892800,2022-07-04 00:00:00,BONDLY/USDT,0.00837,0.00852,0.00805,0.00846,2552707.15591717,21003.4162929479186
1656806400,2022-07-03 00:00:00,BONDLY/USDT,0.00815,0.00889,0.00813,0.00835,7103365.81379547,59122.3019433503592
1656720000,2022-07-02 00:00:00,BONDLY/USDT,0.00805,0.00824,0.00792,0.00813,1590176.90817758,12852.2119840239629
1656633600,2022-07-01 00:00:00,BONDLY/USDT,0.00823,0.00852,0.00805,0.00805,4052037.61873031,33251.9656243379379
1656547200,2022-06-30 00:00:00,BONDLY/USDT,0.00837,0.00843,0.00806,0.00823,3946259.92690392,32501.190961227834
1656460800,2022-06-29 00:00:00,BONDLY/USDT,0.00873,0.00873,0.00835,0.00837,1195397.89735903,10128.4083662483698
1656374400,2022-06-28 00:00:00,BONDLY/USDT,0.009,0.00901,0.0087,0.00872,1464199.55116923,13030.3377070227729
1656288000,2022-06-27 00:00:00,BONDLY/USDT,0.00885,0.00918,0.00883,0.009,1328469.65593517,11942.6539253178098
1656201600,2022-06-26 00:00:00,BONDLY/USDT,0.00914,0.00942,0.00886,0.00887,2284231.17414202,20931.4374575546843
1656115200,2022-06-25 00:00:00,BONDLY/USDT,0.0093,0.00976,0.00886,0.00914,3241072.54865162,29392.1399005790867
1656028800,2022-06-24 00:00:00,BONDLY/USDT,0.00821,0.01,0.00819,0.00924,7037624.53767348,62849.1844013178131
1655942400,2022-06-23 00:00:00,BONDLY/USDT,0.00794,0.00837,0.00793,0.00821,3855452.52178284,31386.5974096545674
1655856000,2022-06-22 00:00:00,BONDLY/USDT,0.00825,0.00838,0.00787,0.00792,5438058.87524315,43701.2523995634978
1655769600,2022-06-21 00:00:00,BONDLY/USDT,0.00835,0.00865,0.00825,0.00827,3989568.51812684,33780.3019369085312
1655683200,2022-06-20 00:00:00,BONDLY/USDT,0.00857,0.00864,0.00829,0.00835,6978543.18803247,58817.7372537374532
1655596800,2022-06-19 00:00:00,BONDLY/USDT,0.00837,0.00873,0.00789,0.00858,4380413.99499873,36113.3984436995738
1655510400,2022-06-18 00:00:00,BONDLY/USDT,0.00928,0.00938,0.00804,0.00835,4028221.3956213,34379.5147265180076
1655424000,2022-06-17 00:00:00,BONDLY/USDT,0.00906,0.00932,0.00903,0.0093,2942567.69720452,27007.0946854537759
1655337600,2022-06-16 00:00:00,BONDLY/USDT,0.01,0.01018,0.00899,0.00906,5000765.68433929,47635.7692648810898
1655251200,2022-06-15 00:00:00,BONDLY/USDT,0.00995,0.01014,0.00894,0.01004,6070877.94342366,58597.4734553052961
1655164800,2022-06-14 00:00:00,BONDLY/USDT,0.01063,0.01072,0.00985,0.00999,4889043.75397653,50144.4299649706262
1655078400,2022-06-13 00:00:00,BONDLY/USDT,0.0125,0.01254,0.01048,0.01072,5045412.02031755,57383.8457824406945
1654992000,2022-06-12 00:00:00,BONDLY/USDT,0.01357,0.01358,0.01241,0.0125,4000104.13939317,50945.6931803890861
1654905600,2022-06-11 00:00:00,BONDLY/USDT,0.01389,0.0152,0.01295,0.01356,12420409.37689603,176817.4181393315606
1654819200,2022-06-10 00:00:00,BONDLY/USDT,0.01458,0.0154,0.01338,0.01394,4762063.87548026,68793.0562819173082
1654732800,2022-06-09 00:00:00,BONDLY/USDT,0.0151,0.01535,0.01357,0.01458,10182702.2574292,149019.4776143731993
1654646400,2022-06-08 00:00:00,BONDLY/USDT,0.0121,0.037,0.01171,0.01514,35890644.93069851,582034.7913505521228
1654560000,2022-06-07 00:00:00,BONDLY/USDT,0.01208,0.01225,0.01171,0.01209,2796022.39051128,33329.5988646905605
1654473600,2022-06-06 00:00:00,BONDLY/USDT,0.0117,0.01266,0.01169,0.0121,2718919.74893519,33146.8279143275925
1654387200,2022-06-05 00:00:00,BONDLY/USDT,0.01139,0.01184,0.01123,0.01169,2698309.57596317,30949.3871908753277
1654300800,2022-06-04 00:00:00,BONDLY/USDT,0.01142,0.0116,0.0112,0.01138,995384.04045199,11329.1020067341122
1654214400,2022-06-03 00:00:00,BONDLY/USDT,0.01157,0.01163,0.01129,0.01142,821347.98489438,9403.3421869745776
1654128000,2022-06-02 00:00:00,BONDLY/USDT,0.01152,0.0117,0.01141,0.01156,1087859.13311946,12570.1085306826957
1654041600,2022-06-01 00:00:00,BONDLY/USDT,0.01219,0.0124,0.01149,0.01154,1558193.22385345,18630.1473222133218
1653955200,2022-05-31 00:00:00,BONDLY/USDT,0.01279,0.01282,0.01129,0.0122,3309113.90931512,40535.3746387585304
1653868800,2022-05-30 00:00:00,BONDLY/USDT,0.01214,0.01286,0.01213,0.01279,1168659.74357766,14465.4702173178326
1653782400,2022-05-29 00:00:00,BONDLY/USDT,0.01249,0.0125,0.01212,0.01212,442810.63722743,5415.2605153640564
1653696000,2022-05-28 00:00:00,BONDLY/USDT,0.01279,0.01279,0.01242,0.01251,551457.69199566,6959.5697334757851
1653609600,2022-05-27 00:00:00,BONDLY/USDT,0.01328,0.01337,0.01266,0.01271,2070572.20901499,27125.3194176235763
1653523200,2022-05-26 00:00:00,BONDLY/USDT,0.01403,0.01413,0.01311,0.01328,1566156.28683845,21400.0005195804816
1653436800,2022-05-25 00:00:00,BONDLY/USDT,0.01367,0.01438,0.01367,0.01409,1525063.18820428,21321.2598775869958
1653350400,2022-05-24 00:00:00,BONDLY/USDT,0.01342,0.01387,0.01324,0.01366,1486157.09679834,20102.2658911364511
1653264000,2022-05-23 00:00:00,BONDLY/USDT,0.01316,0.01467,0.013,0.01342,5846646.41585569,80954.510719781366
1653177600,2022-05-22 00:00:00,BONDLY/USDT,0.01373,0.01432,0.01304,0.01319,2382823.2875973,32449.7380376349254
1653091200,2022-05-21 00:00:00,BONDLY/USDT,0.01229,0.0219,0.01209,0.01374,9418528.99626109,133058.8750890722503
1653004800,2022-05-20 00:00:00,BONDLY/USDT,0.01186,0.0125,0.01185,0.01229,3155324.63262216,38596.0764040405938
1652918400,2022-05-19 00:00:00,BONDLY/USDT,0.01182,0.01203,0.01153,0.01188,2265972.32043767,26830.4710138177697
1652832000,2022-05-18 00:00:00,BONDLY/USDT,0.01286,0.0129,0.01174,0.01181,950633.08644077,11711.3138361697359
1652745600,2022-05-17 00:00:00,BONDLY/USDT,0.01316,0.01353,0.01257,0.01285,2148846.12146894,28185.6750204629764
1652659200,2022-05-16 00:00:00,BONDLY/USDT,0.01407,0.01421,0.01316,0.01316,1728724.80790313,23467.6301149464815
1652572800,2022-05-15 00:00:00,BONDLY/USDT,0.01397,0.01435,0.0136,0.0141,1570651.52191724,22158.4692492132029
1652486400,2022-05-14 00:00:00,BONDLY/USDT,0.01455,0.01482,0.01346,0.01396,1213708.55057689,16966.2991956584771
1652400000,2022-05-13 00:00:00,BONDLY/USDT,0.01422,0.01562,0.01402,0.0146,1257186.90672375,18687.823357002003
1652313600,2022-05-12 00:00:00,BONDLY/USDT,0.01617,0.01641,0.01335,0.0142,1476794.04219233,21967.1591042806739
1652227200,2022-05-11 00:00:00,BONDLY/USDT,0.01981,0.02019,0.01496,0.01611,1793471.14579822,32354.368851380043
1652140800,2022-05-10 00:00:00,BONDLY/USDT,0.0191,0.02081,0.01774,0.01981,864168.31183518,17034.8325882230585
1652054400,2022-05-09 00:00:00,BONDLY/USDT,0.0218,0.02186,0.01916,0.01918,709035.01832172,14505.0103746621876
1651968000,2022-05-08 00:00:00,BONDLY/USDT,0.02257,0.02289,0.02181,0.02181,872199.26687681,19452.0716158903776
1651881600,2022-05-07 00:00:00,BONDLY/USDT,0.02342,0.02342,0.02253,0.02253,421574.38819488,9720.2501627891502
1651795200,2022-05-06 00:00:00,BONDLY/USDT,0.02505,0.02525,0.0231,0.0234,660258.80330395,15666.2996099237721
1651708800,2022-05-05 00:00:00,BONDLY/USDT,0.02688,0.02707,0.025,0.02504,374907.99858872,9669.8616741885321
1651622400,2022-05-04 00:00:00,BONDLY/USDT,0.02596,0.02704,0.0258,0.02688,383117.93733435,10107.7462225691973
1651536000,2022-05-03 00:00:00,BONDLY/USDT,0.02662,0.0273,0.0258,0.02596,470775.59202657,12584.5915437201719
1651449600,2022-05-02 00:00:00,BONDLY/USDT,0.02738,0.0278,0.0264,0.02668,302860.02501525,8179.7442619942082
1651363200,2022-05-01 00:00:00,BONDLY/USDT,0.02667,0.0276,0.02662,0.02736,530249.96173526,14309.3597637142392
1651276800,2022-04-30 00:00:00,BONDLY/USDT,0.02816,0.0287,0.02615,0.02658,879744.03522076,24564.4367225841552
1651190400,2022-04-29 00:00:00,BONDLY/USDT,0.02982,0.02983,0.02788,0.02816,589119.34354018,16826.1831395723131
1651104000,2022-04-28 00:00:00,BONDLY/USDT,0.02965,0.03071,0.02938,0.02982,1019116.75871503,30607.7440831163449
1651017600,2022-04-27 00:00:00,BONDLY/USDT,0.0295,0.03097,0.0273,0.02965,1261764.39823837,37761.7436343935792
1650931200,2022-04-26 00:00:00,BONDLY/USDT,0.03129,0.03233,0.02845,0.02944,1722985.46273872,52058.0850781831776
1650844800,2022-04-25 00:00:00,BONDLY/USDT,0.0327,0.03278,0.0281,0.03128,1650916.90674236,51332.9554891721563
1650758400,2022-04-24 00:00:00,BONDLY/USDT,0.03088,0.03305,0.03053,0.03266,3059351.72961998,97491.4019655988031
1650672000,2022-04-23 00:00:00,BONDLY/USDT,0.03142,0.03148,0.0305,0.03087,223171.79668388,6894.3127024269576
1650585600,2022-04-22 00:00:00,BONDLY/USDT,0.03242,0.03247,0.03142,0.03151,279841.58128981,8950.573853062746
1650499200,2022-04-21 00:00:00,BONDLY/USDT,0.03322,0.03371,0.03231,0.03242,269654.60941353,8949.3845706616397
1650412800,2022-04-20 00:00:00,BONDLY/USDT,0.03424,0.0345,0.03323,0.03324,551834.02267801,18654.6097353906857
1650326400,2022-04-19 00:00:00,BONDLY/USDT,0.03289,0.03441,0.03289,0.03424,476651.14500874,16134.1056600258006
1650240000,2022-04-18 00:00:00,BONDLY/USDT,0.0332,0.03543,0.03072,0.03294,1435889.7688669,46549.3641316528227
1650153600,2022-04-17 00:00:00,BONDLY/USDT,0.03347,0.0342,0.03302,0.0332,244534.66816682,8216.2978241969093
1650067200,2022-04-16 00:00:00,BONDLY/USDT,0.0337,0.03436,0.0328,0.03354,816204.52526104,27502.1289117523441
1649980800,2022-04-15 00:00:00,BONDLY/USDT,0.03431,0.03446,0.03365,0.03372,489982.58194637,16666.098610035831
1649894400,2022-04-14 00:00:00,BONDLY/USDT,0.03527,0.03578,0.03386,0.03439,519298.71532789,18144.4261662940804
1649808000,2022-04-13 00:00:00,BONDLY/USDT,0.03435,0.0359,0.0342,0.03527,1859379.60264593,65240.984970367846
1649721600,2022-04-12 00:00:00,BONDLY/USDT,0.034,0.035,0.03342,0.03437,2334203.48013183,79958.0146935556423
1649635200,2022-04-11 00:00:00,BONDLY/USDT,0.03703,0.03703,0.034,0.03404,1882936.90499453,66709.5843762231061
1649548800,2022-04-10 00:00:00,BONDLY/USDT,0.03743,0.03802,0.03652,0.03703,1588770.53473553,59362.8940327219565
1649462400,2022-04-09 00:00:00,BONDLY/USDT,0.03764,0.03782,0.0371,0.03738,810070.57060194,30330.9431702015397
1649376000,2022-04-08 00:00:00,BONDLY/USDT,0.03864,0.03883,0.0375,0.03758,1200917.77886839,45596.5208906060573
1649289600,2022-04-07 00:00:00,BONDLY/USDT,0.03849,0.0393,0.03834,0.03876,865921.04795491,33592.7062215457819
1649203200,2022-04-06 00:00:00,BONDLY/USDT,0.04111,0.04111,0.03827,0.03853,1753386.47027008,69455.6277060022184
1649116800,2022-04-05 00:00:00,BONDLY/USDT,0.04092,0.04193,0.04051,0.04111,1278513.43365067,52442.2323301172137
1649030400,2022-04-04 00:00:00,BONDLY/USDT,0.04222,0.04222,0.0403,0.04091,1398761.84721234,57583.7922323076018
1648944000,2022-04-03 00:00:00,BONDLY/USDT,0.04262,0.04371,0.04202,0.04224,1254881.56732801,53715.6827183462678
1648857600,2022-04-02 00:00:00,BONDLY/USDT,0.04293,0.04387,0.0425,0.04262,1340456.92942314,57723.162190072056
1648771200,2022-04-01 00:00:00,BONDLY/USDT,0.04211,0.04344,0.04082,0.04293,1418785.45201851,60079.606830746256
1648684800,2022-03-31 00:00:00,BONDLY/USDT,0.04303,0.04351,0.04082,0.04211,2018346.56329599,86275.3548143114045
1648598400,2022-03-30 00:00:00,BONDLY/USDT,0.04168,0.04624,0.04134,0.0431,2869194.30788343,124343.9825628845012
1648512000,2022-03-29 00:00:00,BONDLY/USDT,0.04195,0.04354,0.04108,0.04171,1824274.17869012,76707.8396518841493
1648425600,2022-03-28 00:00:00,BONDLY/USDT,0.03954,0.04272,0.03954,0.0418,1447564.0557587,59733.5607170338856
1648339200,2022-03-27 00:00:00,BONDLY/USDT,0.03866,0.03974,0.03864,0.03954,801169.27621936,31324.3555144039993
1648252800,2022-03-26 00:00:00,BONDLY/USDT,0.03869,0.03876,0.03809,0.03865,944319.17635124,36298.4469531495231
1648166400,2022-03-25 00:00:00,BONDLY/USDT,0.03852,0.03954,0.03811,0.03869,1496371.23713864,57940.4081259581656
1648080000,2022-03-24 00:00:00,BONDLY/USDT,0.03777,0.03862,0.0376,0.03862,1266666.86161907,48170.9407706569655
1647993600,2022-03-23 00:00:00,BONDLY/USDT,0.03851,0.03882,0.03722,0.03789,1428178.1262857,54123.8026942138471
1647907200,2022-03-22 00:00:00,BONDLY/USDT,0.03793,0.03918,0.03791,0.03857,1722072.167471,66203.3879164837527
1647820800,2022-03-21 00:00:00,BONDLY/USDT,0.03697,0.03834,0.03647,0.038,1523022.12262586,56713.6897177874061
1647734400,2022-03-20 00:00:00,BONDLY/USDT,0.03797,0.03832,0.0369,0.03702,1487291.22577255,55743.9474766180048
1647648000,2022-03-19 00:00:00,BONDLY/USDT,0.03734,0.03872,0.03679,0.0379,1675201.82155264,63073.8700507331106
1647561600,2022-03-18 00:00:00,BONDLY/USDT,0.03775,0.03866,0.037,0.03741,1497514.7725184,56358.271812228215
1647475200,2022-03-17 00:00:00,BONDLY/USDT,0.03752,0.03805,0.03708,0.03776,1324934.54070697,49700.1246965580216
1647388800,2022-03-16 00:00:00,BONDLY/USDT,0.03621,0.03794,0.03572,0.03752,2074015.82781296,76221.670463464946
1647302400,2022-03-15 00:00:00,BONDLY/USDT,0.03638,0.0368,0.0354,0.03626,1444537.54286324,52084.2812307170067
1647216000,2022-03-14 00:00:00,BONDLY/USDT,0.03597,0.03703,0.0356,0.03646,1643351.5125455,59400.5047411739098
1647129600,2022-03-13 00:00:00,BONDLY/USDT,0.03578,0.0378,0.0357,0.036,1489941.12372733,54068.8793662871486
1647043200,2022-03-12 00:00:00,BONDLY/USDT,0.0367,0.03682,0.03537,0.03585,777036.82529077,28098.8999621188981
1646956800,2022-03-11 00:00:00,BONDLY/USDT,0.03671,0.03709,0.03546,0.03679,1518243.19755061,55107.2814273971775
1646870400,2022-03-10 00:00:00,BONDLY/USDT,0.03811,0.03829,0.03641,0.03676,992869.97662506,36898.5606499155229
1646784000,2022-03-09 00:00:00,BONDLY/USDT,0.03683,0.04037,0.03683,0.03825,1209850.36918155,46268.5655567339678
1646697600,2022-03-08 00:00:00,BONDLY/USDT,0.03826,0.03841,0.0365,0.03687,1151333.28067917,43436.4262013396101
1646611200,2022-03-07 00:00:00,BONDLY/USDT,0.03988,0.04043,0.03801,0.03826,1596985.44702289,62331.613185772132
1646524800,2022-03-06 00:00:00,BONDLY/USDT,0.0417,0.042,0.03951,0.03999,1208403.37104368,49251.7475806763037
1646438400,2022-03-05 00:00:00,BONDLY/USDT,0.04185,0.04418,0.03795,0.04199,1004668.90022331,41752.5647570389395
1646352000,2022-03-04 00:00:00,BONDLY/USDT,0.0438,0.0438,0.0406,0.04199,1348403.15665178,56952.809649427296
1646265600,2022-03-03 00:00:00,BONDLY/USDT,0.0449,0.0456,0.0434,0.0438,1606878.07779633,71392.487980055153
1646179200,2022-03-02 00:00:00,BONDLY/USDT,0.0475,0.0482,0.0443,0.0448,1408724.89396162,65549.016804036848
1646092800,2022-03-01 00:00:00,BONDLY/USDT,0.0445,0.0494,0.0428,0.0475,1772492.19082485,81319.096016605297
1646006400,2022-02-28 00:00:00,BONDLY/USDT,0.0423,0.0451,0.0406,0.0445,1636374.1447299,69658.932719984631
1645920000,2022-02-27 00:00:00,BONDLY/USDT,0.0454,0.046,0.0421,0.0423,1464602.22950932,65332.116758246055
1645833600,2022-02-26 00:00:00,BONDLY/USDT,0.0468,0.0477,0.0444,0.0454,1228617.89961165,56570.828357679247
1645747200,2022-02-25 00:00:00,BONDLY/USDT,0.0446,0.0479,0.0445,0.0468,1297855.41399326,59587.963342398689
1645660800,2022-02-24 00:00:00,BONDLY/USDT,0.0487,0.049,0.0406,0.0447,1731849.28262361,78261.428349894263
1645574400,2022-02-23 00:00:00,BONDLY/USDT,0.0491,0.0511,0.0487,0.0488,1505166.45443061,74978.694703218407
1645488000,2022-02-22 00:00:00,BONDLY/USDT,0.0491,0.0504,0.0476,0.0491,1163147.53200804,56996.831390662054
1645401600,2022-02-21 00:00:00,BONDLY/USDT,0.0536,0.055,0.0491,0.0491,667621.75577466,35016.883443506613
1645315200,2022-02-20 00:00:00,BONDLY/USDT,0.0576,0.0576,0.0522,0.0539,560584.92075359,30492.130283070299
1645228800,2022-02-19 00:00:00,BONDLY/USDT,0.0586,0.0603,0.0551,0.0576,537654.04295608,30877.715612739215
1645142400,2022-02-18 00:00:00,BONDLY/USDT,0.0603,0.0613,0.058,0.0586,208065.33442201,12437.447420514879
1645056000,2022-02-17 00:00:00,BONDLY/USDT,0.0619,0.0632,0.0598,0.0602,557333.59390542,34255.35707811494
1644969600,2022-02-16 00:00:00,BONDLY/USDT,0.0635,0.0659,0.06,0.0617,725528.93210314,45582.570522732412
1644883200,2022-02-15 00:00:00,BONDLY/USDT,0.0596,0.0702,0.0591,0.0638,1632374.60263348,103326.941946176924
1644796800,2022-02-14 00:00:00,BONDLY/USDT,0.0589,0.0597,0.0574,0.0597,366461.99077898,21500.849114240319
1644710400,2022-02-13 00:00:00,BONDLY/USDT,0.0611,0.0614,0.0564,0.0588,244855.20598261,14417.816300530289
