https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume STC,Volume USDT
1663394400,2022-09-17 06:00:00,STC/USDT,0.003819,0.003819,0.003819,0.003819,182.0874,0.6953917806
1663390800,2022-09-17 05:00:00,STC/USDT,0.00382,0.00382,0.003819,0.003819,2079.8294,7.9432475082
1663387200,2022-09-17 04:00:00,STC/USDT,0.00382,0.00384,0.003814,0.00384,25611.9466,97.7447259834
1663383600,2022-09-17 03:00:00,STC/USDT,0.003855,0.003855,0.003855,0.003855,0,0
1663380000,2022-09-17 02:00:00,STC/USDT,0.00382,0.003855,0.00382,0.003855,6664.8086,25.687832251
1663376400,2022-09-17 01:00:00,STC/USDT,0.003815,0.003854,0.003814,0.003854,19158.9621,73.5199575953
1663372800,2022-09-17 00:00:00,STC/USDT,0.00385,0.003856,0.003814,0.003814,53139.1366,202.755232849
1663369200,2022-09-16 23:00:00,STC/USDT,0.00382,0.003841,0.003814,0.003841,172301.3787,657.6179654049
1663365600,2022-09-16 22:00:00,STC/USDT,0.00384,0.00385,0.00382,0.00385,12155.0889,46.7620678767
1663362000,2022-09-16 21:00:00,STC/USDT,0.003945,0.003945,0.003814,0.00384,600167.53405397,2319.45006981534158
1663358400,2022-09-16 20:00:00,STC/USDT,0.003933,0.00396,0.003928,0.003928,10310.1831,40.541575989
1663354800,2022-09-16 19:00:00,STC/USDT,0.00395,0.00396,0.003933,0.003933,3382.9302,13.3583875143
1663351200,2022-09-16 18:00:00,STC/USDT,0.003928,0.003928,0.003924,0.003924,89.7817,0.3526597768
1663347600,2022-09-16 17:00:00,STC/USDT,0.003957,0.003957,0.003928,0.003928,1613.8883,6.3405844304
1663344000,2022-09-16 16:00:00,STC/USDT,0.003938,0.003976,0.003934,0.003934,22375.675,88.369913228
1663340400,2022-09-16 15:00:00,STC/USDT,0.00394,0.004,0.00391,0.00394,504234.9896,2003.7290852356
1663336800,2022-09-16 14:00:00,STC/USDT,0.0039,0.00394,0.0039,0.003907,26494.3442,103.4033288797
1663333200,2022-09-16 13:00:00,STC/USDT,0.003925,0.003936,0.0039,0.0039,70682.0426,275.790671919
1663329600,2022-09-16 12:00:00,STC/USDT,0.003951,0.003951,0.0039,0.003904,55416.3377,217.1443651506
1663326000,2022-09-16 11:00:00,STC/USDT,0.0039,0.003977,0.0039,0.003977,89528.78,354.5062336814
1663322400,2022-09-16 10:00:00,STC/USDT,0.00396,0.00396,0.0039,0.0039,314853.1452,1230.916695517
1663318800,2022-09-16 09:00:00,STC/USDT,0.003973,0.003987,0.00396,0.00396,4821822.82,19157.3352766717
1663315200,2022-09-16 08:00:00,STC/USDT,0.00396,0.00397,0.003951,0.003951,200335.0995,793.4442366204
1663311600,2022-09-16 07:00:00,STC/USDT,0.00397,0.00397,0.00396,0.00396,2685.8304,10.644907419
1663308000,2022-09-16 06:00:00,STC/USDT,0.00398,0.003988,0.00397,0.00397,18756.399,74.7374924056
1663304400,2022-09-16 05:00:00,STC/USDT,0.003972,0.00398,0.003972,0.00398,1959.2,7.7865016003
1663300800,2022-09-16 04:00:00,STC/USDT,0.00397,0.00397,0.00397,0.00397,335.0921,1.330315637
1663297200,2022-09-16 03:00:00,STC/USDT,0.003951,0.00397,0.00394,0.00397,3504.6331,13.8433351303
1663293600,2022-09-16 02:00:00,STC/USDT,0.003958,0.00398,0.00395,0.00398,38954.7756,154.9025591467
1663290000,2022-09-16 01:00:00,STC/USDT,0.003929,0.00396,0.003929,0.00395,293182.7528,1157.9028170968
1663286400,2022-09-16 00:00:00,STC/USDT,0.0039,0.0039,0.0039,0.0039,2243.8799,8.75113161
1663282800,2022-09-15 23:00:00,STC/USDT,0.0039,0.0039,0.0039,0.0039,5000,19.5
1663279200,2022-09-15 22:00:00,STC/USDT,0.00392,0.00392,0.0039,0.0039,97417.7308,379.9888607691
1663275600,2022-09-15 21:00:00,STC/USDT,0.003925,0.00394,0.00392,0.00392,37806.1768,148.9076313262
1663272000,2022-09-15 20:00:00,STC/USDT,0.0039,0.0039,0.0039,0.0039,133904.6157,522.22800123
1663268400,2022-09-15 19:00:00,STC/USDT,0.003902,0.003902,0.0039,0.0039,51290.7943,200.0798489536
1663264800,2022-09-15 18:00:00,STC/USDT,0.00392,0.00392,0.003902,0.003902,9850.426,38.4942331554
1663261200,2022-09-15 17:00:00,STC/USDT,0.0039,0.003948,0.0039,0.003945,110953.7277,434.2155212953
1663257600,2022-09-15 16:00:00,STC/USDT,0.0039,0.0039,0.0039,0.0039,0,0
1663254000,2022-09-15 15:00:00,STC/USDT,0.0039,0.0039,0.0039,0.0039,340547.6345,1328.13577455
1663250400,2022-09-15 14:00:00,STC/USDT,0.003901,0.003901,0.0039,0.0039,220189.6237,858.7399438442
1663246800,2022-09-15 13:00:00,STC/USDT,0.003933,0.003933,0.0039,0.0039,207737.3643,814.5589209437
1663243200,2022-09-15 12:00:00,STC/USDT,0.003951,0.00396,0.00393,0.00393,1542.3211,6.0822010083
1663239600,2022-09-15 11:00:00,STC/USDT,0.00397,0.00397,0.003929,0.003929,20241.8598,79.6316556225
1663236000,2022-09-15 10:00:00,STC/USDT,0.00398,0.003989,0.0039,0.00397,448976.1614,1762.4950086643
1663232400,2022-09-15 09:00:00,STC/USDT,0.003951,0.00398,0.003951,0.00398,31500.7469,124.7931490473
1663228800,2022-09-15 08:00:00,STC/USDT,0.003928,0.003951,0.003928,0.003951,4311891.372,17034.1688035372
1663225200,2022-09-15 07:00:00,STC/USDT,0.003929,0.003929,0.003929,0.003929,0,0
1663221600,2022-09-15 06:00:00,STC/USDT,0.003939,0.00394,0.003906,0.003929,81856.3439,322.4254716836
1663218000,2022-09-15 05:00:00,STC/USDT,0.003928,0.003939,0.003928,0.003939,6992.9986,27.4997832367
1663214400,2022-09-15 04:00:00,STC/USDT,0.003907,0.003907,0.003901,0.003901,9912.5641,38.6732124697
1663210800,2022-09-15 03:00:00,STC/USDT,0.003928,0.003928,0.003928,0.003928,0,0
1663207200,2022-09-15 02:00:00,STC/USDT,0.003928,0.003928,0.003928,0.003928,0,0
1663203600,2022-09-15 01:00:00,STC/USDT,0.003928,0.003928,0.003928,0.003928,0,0
1663200000,2022-09-15 00:00:00,STC/USDT,0.003928,0.003928,0.003928,0.003928,2986.2148,11.7298517344
1663196400,2022-09-14 23:00:00,STC/USDT,0.003907,0.003907,0.003906,0.003906,452.7461,1.7687745961
1663192800,2022-09-14 22:00:00,STC/USDT,0.003908,0.003939,0.003907,0.003907,7061.9415,27.6109656673
1663189200,2022-09-14 21:00:00,STC/USDT,0.003928,0.00394,0.003908,0.003908,20587.8998,80.7830345953
1663185600,2022-09-14 20:00:00,STC/USDT,0.0039,0.0039,0.0039,0.0039,102.7992,0.40091688
1663182000,2022-09-14 19:00:00,STC/USDT,0.0039,0.0039,0.0039,0.0039,501.6577,1.95646503
1663178400,2022-09-14 18:00:00,STC/USDT,0.0039,0.003901,0.0039,0.0039,88905.0148,346.7296506277
1663174800,2022-09-14 17:00:00,STC/USDT,0.003907,0.003938,0.0039,0.0039,59292.0701,231.3792742132
1663171200,2022-09-14 16:00:00,STC/USDT,0.003939,0.003939,0.00391,0.00391,9078.2369,35.6241752699
1663167600,2022-09-14 15:00:00,STC/USDT,0.00392,0.003939,0.00392,0.00392,985.2743,3.8663547783
1663164000,2022-09-14 14:00:00,STC/USDT,0.00392,0.003939,0.00392,0.003939,785.1523,3.0800572864
1663160400,2022-09-14 13:00:00,STC/USDT,0.003947,0.003947,0.00394,0.00394,3143.6207,12.3864659046
1663156800,2022-09-14 12:00:00,STC/USDT,0.003927,0.003941,0.0039,0.00394,96341.4659,376.4788062588
1663153200,2022-09-14 11:00:00,STC/USDT,0.0039,0.0039,0.0039,0.0039,172475.3577,672.65389503
1663149600,2022-09-14 10:00:00,STC/USDT,0.0039,0.003928,0.0039,0.0039,6307295.9156,24774.858047406
1663146000,2022-09-14 09:00:00,STC/USDT,0.00394,0.003948,0.0039,0.0039,1360648.4497,5306.8265309283
1663142400,2022-09-14 08:00:00,STC/USDT,0.003902,0.00394,0.003902,0.003932,89059.7593,348.493856153
1663138800,2022-09-14 07:00:00,STC/USDT,0.003911,0.00394,0.0039,0.0039,45123.9483,176.1163180134
1663135200,2022-09-14 06:00:00,STC/USDT,0.003924,0.003929,0.00391,0.00391,1098.553,4.3071504143
1663131600,2022-09-14 05:00:00,STC/USDT,0.0039,0.003929,0.0039,0.003929,169530.8377,661.1849825307
1663128000,2022-09-14 04:00:00,STC/USDT,0.0039,0.0039,0.0039,0.0039,43.619,0.1701141
1663124400,2022-09-14 03:00:00,STC/USDT,0.003928,0.003928,0.0039,0.0039,39664.8159,154.7217839723
1663120800,2022-09-14 02:00:00,STC/USDT,0.003928,0.003928,0.003928,0.003928,470.4499,1.8479272072
1663117200,2022-09-14 01:00:00,STC/USDT,0.003903,0.003903,0.003903,0.003903,0,0
1663113600,2022-09-14 00:00:00,STC/USDT,0.00395,0.00395,0.0039,0.003903,288970.8341,1127.9390205366
1663110000,2022-09-13 23:00:00,STC/USDT,0.0039,0.00395,0.0039,0.00395,25518.4963,99.8238412709
1663106400,2022-09-13 22:00:00,STC/USDT,0.0039,0.0039,0.0039,0.0039,0,0
1663102800,2022-09-13 21:00:00,STC/USDT,0.00391,0.003948,0.0039,0.0039,46944.3935,183.9238020709
1663099200,2022-09-13 20:00:00,STC/USDT,0.00392,0.003929,0.00392,0.003921,2052.741,8.0542120279
1663095600,2022-09-13 19:00:00,STC/USDT,0.0039,0.003928,0.0039,0.003928,1994.5567,7.780217176
1663092000,2022-09-13 18:00:00,STC/USDT,0.003922,0.00395,0.0039,0.0039,274771.6016,1073.7105995358
1663088400,2022-09-13 17:00:00,STC/USDT,0.003907,0.00395,0.0039,0.00392,1412044.167,5510.4678151733
1663084800,2022-09-13 16:00:00,STC/USDT,0.003927,0.00394,0.003908,0.003908,39728.9417,155.7080017251
1663081200,2022-09-13 15:00:00,STC/USDT,0.003922,0.003928,0.003902,0.003928,224285.7688,878.102310412
1663077600,2022-09-13 14:00:00,STC/USDT,0.003977,0.003979,0.003902,0.003929,666094.0893,2602.9962312974
1663074000,2022-09-13 13:00:00,STC/USDT,0.004,0.004001,0.00396,0.00396,143173.5462,571.4353495695
1663070400,2022-09-13 12:00:00,STC/USDT,0.004001,0.004076,0.004,0.004005,437970.9296,1754.5538478423
1663066800,2022-09-13 11:00:00,STC/USDT,0.004065,0.004065,0.004,0.004,326183.9158,1309.6251719108
1663063200,2022-09-13 10:00:00,STC/USDT,0.00402,0.004084,0.00402,0.004084,111952.6189,456.6875685148
1663059600,2022-09-13 09:00:00,STC/USDT,0.00406,0.004083,0.00402,0.00402,328941.6056,1331.5124046028
1663056000,2022-09-13 08:00:00,STC/USDT,0.004062,0.00408,0.004041,0.004041,6445022.7536,26166.9214448739
1663052400,2022-09-13 07:00:00,STC/USDT,0.004118,0.004118,0.004062,0.004066,26941.5508,110.2197353063
1663048800,2022-09-13 06:00:00,STC/USDT,0.004118,0.00412,0.004118,0.004118,46500.084,191.4875093154
1663045200,2022-09-13 05:00:00,STC/USDT,0.004106,0.004119,0.004106,0.004119,62306.7736,256.2056947258
1663041600,2022-09-13 04:00:00,STC/USDT,0.00405,0.00412,0.00405,0.00412,514904.2458,2113.2605476389
1663038000,2022-09-13 03:00:00,STC/USDT,0.004003,0.00404,0.004,0.00404,121683.1979,491.4128382925
1663034400,2022-09-13 02:00:00,STC/USDT,0.004084,0.004084,0.004,0.004038,762085.9391,3051.6417402928
1663030800,2022-09-13 01:00:00,STC/USDT,0.00406,0.00412,0.00406,0.004084,49082.7431,201.5281119151
1663027200,2022-09-13 00:00:00,STC/USDT,0.00408,0.00408,0.00403,0.00403,187538.1154,758.2337917344
1663023600,2022-09-12 23:00:00,STC/USDT,0.00411,0.00411,0.00408,0.004081,56232.892,230.5509932792
1663020000,2022-09-12 22:00:00,STC/USDT,0.004116,0.004116,0.00411,0.00411,171.0827,0.7040149566
1663016400,2022-09-12 21:00:00,STC/USDT,0.00412,0.00412,0.004116,0.004116,10970.0251,45.1958590528
1663012800,2022-09-12 20:00:00,STC/USDT,0.00403,0.00417,0.00403,0.00412,687913.6322,2810.5627811143
1663009200,2022-09-12 19:00:00,STC/USDT,0.00406,0.00406,0.00403,0.00403,132974.4411,535.9061122629
1663005600,2022-09-12 18:00:00,STC/USDT,0.004048,0.00406,0.00403,0.00406,38828.2147,156.7183025757
1663002000,2022-09-12 17:00:00,STC/USDT,0.004072,0.004072,0.004048,0.004048,5769.4565,23.3856405436
1662998400,2022-09-12 16:00:00,STC/USDT,0.004045,0.004072,0.004043,0.004051,4882.2446,19.8129000163
1662994800,2022-09-12 15:00:00,STC/USDT,0.004127,0.004127,0.00405,0.004051,184574.3575,756.173592673
1662991200,2022-09-12 14:00:00,STC/USDT,0.00404,0.00415,0.00404,0.00415,249373.213,1025.6541609657
1662987600,2022-09-12 13:00:00,STC/USDT,0.004025,0.00404,0.004006,0.004039,29219.8547,117.5426872458
1662984000,2022-09-12 12:00:00,STC/USDT,0.004026,0.004026,0.004026,0.004026,3756.6484,15.1242664584
1662980400,2022-09-12 11:00:00,STC/USDT,0.00408,0.00408,0.004002,0.004026,311668.4335,1262.2473412928
1662976800,2022-09-12 10:00:00,STC/USDT,0.00408,0.004104,0.00408,0.004104,11961.3783,49.0689139296
1662973200,2022-09-12 09:00:00,STC/USDT,0.004083,0.004083,0.00408,0.00408,8707.4842,35.5297864522
1662969600,2022-09-12 08:00:00,STC/USDT,0.004106,0.004106,0.004106,0.004106,9722.3964,39.9201596184
1662966000,2022-09-12 07:00:00,STC/USDT,0.00408,0.004122,0.00408,0.004083,4983498.362,20411.4478072684
1662962400,2022-09-12 06:00:00,STC/USDT,0.00408,0.004094,0.00408,0.00408,26700.7182,109.0608350348
1662958800,2022-09-12 05:00:00,STC/USDT,0.004094,0.004094,0.00408,0.00408,11710.9196,47.9222477516
1662955200,2022-09-12 04:00:00,STC/USDT,0.004092,0.004092,0.00408,0.00408,43792.4859,178.673699472
1662951600,2022-09-12 03:00:00,STC/USDT,0.004093,0.004093,0.00408,0.00408,122.3595,0.5000046345
1662948000,2022-09-12 02:00:00,STC/USDT,0.00408,0.004093,0.00408,0.00408,1427.4207,5.8242945035
1662944400,2022-09-12 01:00:00,STC/USDT,0.00408,0.004095,0.00408,0.004095,9698.7748,39.5773695045
1662940800,2022-09-12 00:00:00,STC/USDT,0.00408,0.00408,0.00408,0.00408,168.5468,0.687670944
1662937200,2022-09-11 23:00:00,STC/USDT,0.00408,0.004095,0.00408,0.004095,26248.0763,107.210422769
1662933600,2022-09-11 22:00:00,STC/USDT,0.00408,0.00408,0.00408,0.00408,1400,5.712
1662930000,2022-09-11 21:00:00,STC/USDT,0.004032,0.00408,0.004032,0.00408,54829.6485,222.7802601277
1662926400,2022-09-11 20:00:00,STC/USDT,0.004032,0.004032,0.004027,0.004032,217.9006,0.8784494402
1662922800,2022-09-11 19:00:00,STC/USDT,0.004027,0.004027,0.004,0.004027,97630.2605,391.4763048283
1662919200,2022-09-11 18:00:00,STC/USDT,0.00406,0.004069,0.004,0.004,488945.9833,1959.5426172599
1662915600,2022-09-11 17:00:00,STC/USDT,0.00403,0.00406,0.004028,0.00406,39893.4267,160.9212171828
1662912000,2022-09-11 16:00:00,STC/USDT,0.004055,0.004055,0.004055,0.004055,1121.3376,4.547023968
1662908400,2022-09-11 15:00:00,STC/USDT,0.004078,0.00408,0.00403,0.00406,253217.5402,1026.4211461321
1662904800,2022-09-11 14:00:00,STC/USDT,0.004052,0.004078,0.004052,0.004078,4275.5557,17.4143272494
1662901200,2022-09-11 13:00:00,STC/USDT,0.00405,0.004051,0.00405,0.004051,1220.9102,4.9455352064
1662897600,2022-09-11 12:00:00,STC/USDT,0.0041,0.0041,0.00405,0.00405,258173.0474,1048.2859659878
1662894000,2022-09-11 11:00:00,STC/USDT,0.004089,0.0041,0.004089,0.0041,9146.3142,37.4540720599
1662890400,2022-09-11 10:00:00,STC/USDT,0.004091,0.004119,0.004062,0.004089,4092437.6458,16734.8638225098
1662886800,2022-09-11 09:00:00,STC/USDT,0.004089,0.004124,0.004089,0.004096,124464.0606,512.6341852443
1662883200,2022-09-11 08:00:00,STC/USDT,0.00406,0.004084,0.00406,0.004084,26227.0938,107.034238676
1662879600,2022-09-11 07:00:00,STC/USDT,0.004057,0.00408,0.004057,0.00408,8545.5748,34.8559660139
1662876000,2022-09-11 06:00:00,STC/USDT,0.004072,0.00408,0.00406,0.00406,24152.129,98.5093032172
1662872400,2022-09-11 05:00:00,STC/USDT,0.004054,0.004054,0.00405,0.00405,38213.6041,154.7796134032
1662868800,2022-09-11 04:00:00,STC/USDT,0.004072,0.004072,0.004053,0.004053,645.1192,2.6177384511
1662865200,2022-09-11 03:00:00,STC/USDT,0.00406,0.004072,0.00405,0.004072,187500.0001,759.5599971527
1662861600,2022-09-11 02:00:00,STC/USDT,0.004082,0.004082,0.00406,0.00406,478.1615,1.94413156
1662858000,2022-09-11 01:00:00,STC/USDT,0.004052,0.004082,0.004052,0.004082,6433.3241,26.2347225535
1662854400,2022-09-11 00:00:00,STC/USDT,0.004078,0.004078,0.004052,0.004052,980.6941,3.9744532954
1662850800,2022-09-10 23:00:00,STC/USDT,0.004062,0.004082,0.004052,0.004078,48530.1051,197.2543074027
1662847200,2022-09-10 22:00:00,STC/USDT,0.004085,0.004085,0.004061,0.004061,65423.1443,265.9713989859
1662843600,2022-09-10 21:00:00,STC/USDT,0.004091,0.004113,0.00409,0.004113,123597.1117,507.9330797872
1662840000,2022-09-10 20:00:00,STC/USDT,0.004095,0.004124,0.004091,0.004107,59250.7647,243.321675081
1662836400,2022-09-10 19:00:00,STC/USDT,0.004083,0.004095,0.004062,0.004095,115179.9469,470.9230966737
1662832800,2022-09-10 18:00:00,STC/USDT,0.004068,0.004068,0.00406,0.00406,5510.4855,22.3934938904
1662829200,2022-09-10 17:00:00,STC/USDT,0.004084,0.00409,0.004084,0.00409,12534.7441,51.2634010913
1662825600,2022-09-10 16:00:00,STC/USDT,0.004066,0.004084,0.004063,0.004084,10463.2296,42.6712103193
1662822000,2022-09-10 15:00:00,STC/USDT,0.00412,0.00412,0.00404,0.004066,43145.4568,175.6828119953
1662818400,2022-09-10 14:00:00,STC/USDT,0.00412,0.00412,0.0041,0.0041,1474.6394,6.064268292
1662814800,2022-09-10 13:00:00,STC/USDT,0.004102,0.00412,0.0041,0.0041,3276.2409,13.4393290816
1662811200,2022-09-10 12:00:00,STC/USDT,0.00406,0.004127,0.00404,0.004102,70642.5864,289.3487730254
1662807600,2022-09-10 11:00:00,STC/USDT,0.004072,0.004072,0.00404,0.00406,31814.4073,128.5773053188
1662804000,2022-09-10 10:00:00,STC/USDT,0.004076,0.004076,0.00405,0.00405,32380.28,131.4678795606
1662800400,2022-09-10 09:00:00,STC/USDT,0.004079,0.004101,0.004076,0.004076,3019199.0069,12318.6160013244
1662796800,2022-09-10 08:00:00,STC/USDT,0.004123,0.00422,0.00408,0.00408,446292.0699,1839.563253497
1662793200,2022-09-10 07:00:00,STC/USDT,0.0041,0.004138,0.0041,0.0041,327286.5574,1343.821921845
1662789600,2022-09-10 06:00:00,STC/USDT,0.004121,0.004122,0.0041,0.0041,71837.2132,295.0016395487
1662786000,2022-09-10 05:00:00,STC/USDT,0.004121,0.004124,0.004121,0.004121,5355.6339,22.081495927
1662782400,2022-09-10 04:00:00,STC/USDT,0.004124,0.004126,0.004121,0.004125,8822.6035,36.3948454697
1662778800,2022-09-10 03:00:00,STC/USDT,0.004127,0.004127,0.0041,0.0041,49213.638,201.787925461
1662775200,2022-09-10 02:00:00,STC/USDT,0.0041,0.004124,0.0041,0.004102,6171.3942,25.3592746128
1662771600,2022-09-10 01:00:00,STC/USDT,0.0041,0.004124,0.0041,0.004124,10362.1429,42.5519992748
1662768000,2022-09-10 00:00:00,STC/USDT,0.004125,0.004135,0.0041,0.00412,23803.6308,97.9477195264
1662764400,2022-09-09 23:00:00,STC/USDT,0.004126,0.004139,0.004125,0.004125,46686.6584,193.1932505856
1662760800,2022-09-09 22:00:00,STC/USDT,0.00414,0.00414,0.00414,0.00414,19329.5032,80.024143248
1662757200,2022-09-09 21:00:00,STC/USDT,0.00414,0.004143,0.004127,0.004127,22004.4042,90.8604886022
1662753600,2022-09-09 20:00:00,STC/USDT,0.00414,0.004148,0.00414,0.004147,1014.3814,4.2009494922
1662750000,2022-09-09 19:00:00,STC/USDT,0.00414,0.004152,0.00414,0.004152,101.8752,0.4221011328
1662746400,2022-09-09 18:00:00,STC/USDT,0.00414,0.004162,0.00414,0.00416,9096.0836,37.7594802313
1662742800,2022-09-09 17:00:00,STC/USDT,0.004164,0.004164,0.004131,0.004131,33396.5847,138.6423294896
1662739200,2022-09-09 16:00:00,STC/USDT,0.00416,0.00416,0.00414,0.00414,18144.8678,75.3834390544
1662735600,2022-09-09 15:00:00,STC/USDT,0.004124,0.004181,0.004124,0.004181,56604.7027,235.7256765097
1662732000,2022-09-09 14:00:00,STC/USDT,0.0041,0.004187,0.0041,0.004138,504844.5852,2095.5147343692
1662728400,2022-09-09 13:00:00,STC/USDT,0.004036,0.00413,0.00403,0.004076,596182.9223,2453.0725002238
1662724800,2022-09-09 12:00:00,STC/USDT,0.004088,0.00413,0.004031,0.004055,325775.484,1331.324384816
1662721200,2022-09-09 11:00:00,STC/USDT,0.004131,0.004146,0.004081,0.004081,113553.8075,468.2561836519
1662717600,2022-09-09 10:00:00,STC/USDT,0.004131,0.00416,0.004131,0.004131,41724.003,172.5763041773
1662714000,2022-09-09 09:00:00,STC/USDT,0.004172,0.004172,0.004135,0.004159,196745.5824,815.1421308858
1662710400,2022-09-09 08:00:00,STC/USDT,0.0042,0.0042,0.004161,0.004193,4210239.0494,17641.3713507152
1662706800,2022-09-09 07:00:00,STC/USDT,0.004164,0.004203,0.004162,0.00418,1267480.7209,5321.0334442104
1662703200,2022-09-09 06:00:00,STC/USDT,0.004189,0.004189,0.004189,0.004189,167.5221,0.7017500769
1662699600,2022-09-09 05:00:00,STC/USDT,0.004162,0.004189,0.004161,0.004161,3841.8861,16.015778805
1662696000,2022-09-09 04:00:00,STC/USDT,0.00417,0.0042,0.004167,0.004167,444428.7778,1862.7207032174
1662692400,2022-09-09 03:00:00,STC/USDT,0.004045,0.004165,0.004045,0.004165,316445.4298,1299.093761762
1662688800,2022-09-09 02:00:00,STC/USDT,0.004052,0.004055,0.004052,0.004055,1371.8631,5.5619890713
1662685200,2022-09-09 01:00:00,STC/USDT,0.00403,0.00403,0.00403,0.00403,166.0761,0.669286683
1662681600,2022-09-09 00:00:00,STC/USDT,0.004049,0.00405,0.004049,0.00405,1058.32,4.2853407711
1662678000,2022-09-08 23:00:00,STC/USDT,0.004038,0.004049,0.004029,0.004049,62685.4431,252.6674326206
1662674400,2022-09-08 22:00:00,STC/USDT,0.004055,0.004055,0.004012,0.004012,68893.1951,277.5102156334
1662670800,2022-09-08 21:00:00,STC/USDT,0.00404,0.00404,0.004031,0.004031,5000.3658,20.1823837206
1662667200,2022-09-08 20:00:00,STC/USDT,0.004049,0.004061,0.004041,0.004061,188785.5918,764.633428171
1662663600,2022-09-08 19:00:00,STC/USDT,0.004039,0.004039,0.004028,0.004028,65044.9389,262.1474379274
1662660000,2022-09-08 18:00:00,STC/USDT,0.004069,0.004069,0.004039,0.004039,55601.3974,225.9841520114
1662656400,2022-09-08 17:00:00,STC/USDT,0.004069,0.004069,0.004069,0.004069,9609.986,39.103033034
1662652800,2022-09-08 16:00:00,STC/USDT,0.004069,0.004069,0.004069,0.004069,1953.4368,7.9485343392
1662649200,2022-09-08 15:00:00,STC/USDT,0.004051,0.0041,0.004051,0.004069,62472.6539,254.8656703563
1662645600,2022-09-08 14:00:00,STC/USDT,0.00406,0.004076,0.00404,0.004076,6738.4053,27.3809792537
1662642000,2022-09-08 13:00:00,STC/USDT,0.00407,0.004072,0.004003,0.00404,117524.8434,473.3540962467
1662638400,2022-09-08 12:00:00,STC/USDT,0.004066,0.004066,0.004061,0.004061,3696.7342,15.0222184492
1662634800,2022-09-08 11:00:00,STC/USDT,0.004068,0.004068,0.004028,0.004061,39086.0215,158.3366664735
1662631200,2022-09-08 10:00:00,STC/USDT,0.004091,0.0041,0.004068,0.004068,17058.798,69.6023372818
1662627600,2022-09-08 09:00:00,STC/USDT,0.004061,0.004146,0.004061,0.004091,5061944.2953,20564.6402051633
1662624000,2022-09-08 08:00:00,STC/USDT,0.00407,0.00407,0.004061,0.004061,19057.173,77.3925248109
1662620400,2022-09-08 07:00:00,STC/USDT,0.00407,0.00407,0.00407,0.00407,266.8077,1.085907339
1662616800,2022-09-08 06:00:00,STC/USDT,0.004075,0.004075,0.004075,0.004075,0,0
1662613200,2022-09-08 05:00:00,STC/USDT,0.004083,0.004083,0.004075,0.004075,1637.0227,6.6716562713
1662609600,2022-09-08 04:00:00,STC/USDT,0.004083,0.004083,0.004083,0.004083,61.7114,0.2519676462
1662606000,2022-09-08 03:00:00,STC/USDT,0.004083,0.004083,0.004083,0.004083,1360.2418,5.5538672694
1662602400,2022-09-08 02:00:00,STC/USDT,0.004108,0.004131,0.004061,0.004061,35433.4954,144.74960626
1662598800,2022-09-08 01:00:00,STC/USDT,0.004134,0.004134,0.004134,0.004134,0,0
1662595200,2022-09-08 00:00:00,STC/USDT,0.00408,0.004134,0.00408,0.004134,49924.9397,205.1676182151
1662591600,2022-09-07 23:00:00,STC/USDT,0.00408,0.0041,0.00408,0.00408,214.2214,0.875995014
