https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume SYS,Volume BTC
1660694400,2022-08-17 00:00:00,SYS/BTC,0.00000737,0.00000771,0.00000737,0.00000744,50124.7269,0.375969964263
1660608000,2022-08-16 00:00:00,SYS/BTC,0.00000728,0.00000742,0.00000723,0.00000738,24208.4576,0.178215363106
1660521600,2022-08-15 00:00:00,SYS/BTC,0.00000754,0.00000768,0.00000716,0.00000728,33464.9057,0.248689590047
1660435200,2022-08-14 00:00:00,SYS/BTC,0.00000778,0.00000784,0.00000744,0.00000757,17911.5248,0.137033476428
1660348800,2022-08-13 00:00:00,SYS/BTC,0.00000795,0.00000798,0.00000661,0.00000779,79438.2017,0.60312692729
1660262400,2022-08-12 00:00:00,SYS/BTC,0.00000789,0.00000799,0.00000774,0.00000792,15798.8671,0.123903537319
1660176000,2022-08-11 00:00:00,SYS/BTC,0.00000796,0.00000805,0.0000077,0.00000785,49930.2835,0.393494502084
1660089600,2022-08-10 00:00:00,SYS/BTC,0.00000797,0.00000804,0.00000785,0.00000793,26727.4405,0.212799957104
1660003200,2022-08-09 00:00:00,SYS/BTC,0.0000081,0.00000859,0.00000798,0.000008,66332.3348,0.539604332644
1659916800,2022-08-08 00:00:00,SYS/BTC,0.00000806,0.00000839,0.00000791,0.00000809,67300.0076,0.547210110484
1659830400,2022-08-07 00:00:00,SYS/BTC,0.00000809,0.00000839,0.00000792,0.00000807,83400.5062,0.681036341962
1659744000,2022-08-06 00:00:00,SYS/BTC,0.00000809,0.00000846,0.00000797,0.00000809,53593.71,0.440171229847
1659657600,2022-08-05 00:00:00,SYS/BTC,0.00000812,0.00000836,0.00000792,0.0000081,75572.2539,0.615692621131
1659571200,2022-08-04 00:00:00,SYS/BTC,0.00000819,0.0000087,0.00000783,0.00000809,50574.1862,0.415776295297
1659484800,2022-08-03 00:00:00,SYS/BTC,0.00000782,0.00000906,0.00000778,0.00000819,155519.3632,1.27875093144
1659398400,2022-08-02 00:00:00,SYS/BTC,0.00000821,0.00000844,0.00000751,0.00000783,152967.3299,1.204886098292
1659312000,2022-08-01 00:00:00,SYS/BTC,0.00000744,0.00000821,0.00000677,0.00000817,83741.867,0.634087406548
1659225600,2022-07-31 00:00:00,SYS/BTC,0.00000759,0.000008,0.00000731,0.00000745,92523.8813,0.697646717423
1659139200,2022-07-30 00:00:00,SYS/BTC,0.00000774,0.00000799,0.00000742,0.00000753,37845.5611,0.290272618888
1659052800,2022-07-29 00:00:00,SYS/BTC,0.00000721,0.00000792,0.00000721,0.00000771,89534.513,0.677080532468
1658966400,2022-07-28 00:00:00,SYS/BTC,0.00000729,0.00000784,0.00000705,0.0000072,68448.0879,0.506636933952
1658880000,2022-07-27 00:00:00,SYS/BTC,0.00000715,0.00000752,0.00000705,0.00000728,30798.7936,0.224183230054
1658793600,2022-07-26 00:00:00,SYS/BTC,0.00000721,0.00000735,0.00000699,0.0000071,11854.675,0.084987077116
1658707200,2022-07-25 00:00:00,SYS/BTC,0.00000768,0.00000768,0.00000714,0.00000719,36272.3439,0.267236743423
1658620800,2022-07-24 00:00:00,SYS/BTC,0.00000762,0.0000078,0.00000743,0.00000762,27038.8611,0.205445071256
1658534400,2022-07-23 00:00:00,SYS/BTC,0.00000749,0.00000764,0.00000742,0.00000756,19200.3398,0.144062777804
1658448000,2022-07-22 00:00:00,SYS/BTC,0.00000767,0.00000797,0.00000743,0.00000746,41280.7711,0.321702933633
1658361600,2022-07-21 00:00:00,SYS/BTC,0.00000744,0.00000788,0.0000073,0.00000767,130134.2353,0.984335304486
1658275200,2022-07-20 00:00:00,SYS/BTC,0.00000758,0.00000794,0.00000719,0.00000749,46744.9332,0.360076630054
1658188800,2022-07-19 00:00:00,SYS/BTC,0.00000789,0.00000882,0.00000751,0.0000076,56599.705,0.452711171555
1658102400,2022-07-18 00:00:00,SYS/BTC,0.00000777,0.00000815,0.00000762,0.00000786,32831.5567,0.259641361429
1658016000,2022-07-17 00:00:00,SYS/BTC,0.00000796,0.00000824,0.00000736,0.00000779,28640.6782,0.223974116173
1657929600,2022-07-16 00:00:00,SYS/BTC,0.0000077,0.00000895,0.0000076,0.00000796,133194.3613,1.109717495436
1657843200,2022-07-15 00:00:00,SYS/BTC,0.00000752,0.00000779,0.00000741,0.0000077,11576.0397,0.088072924303
1657756800,2022-07-14 00:00:00,SYS/BTC,0.00000766,0.00000783,0.00000726,0.00000748,49548.8254,0.372215624164
1657670400,2022-07-13 00:00:00,SYS/BTC,0.00000751,0.00000792,0.00000723,0.00000769,40761.3026,0.30897733109
1657584000,2022-07-12 00:00:00,SYS/BTC,0.00000755,0.00000764,0.00000693,0.00000751,66679.3143,0.490901958316
1657497600,2022-07-11 00:00:00,SYS/BTC,0.0000076,0.00000776,0.0000074,0.00000755,21474.5852,0.162052817719
1657411200,2022-07-10 00:00:00,SYS/BTC,0.00000784,0.00000802,0.00000745,0.00000766,13958.0541,0.107663268648
1657324800,2022-07-09 00:00:00,SYS/BTC,0.00000759,0.00000821,0.00000751,0.00000788,68432.6165,0.536401539413
1657238400,2022-07-08 00:00:00,SYS/BTC,0.000007,0.00000773,0.00000672,0.00000755,96887.8221,0.707864689666
1657152000,2022-07-07 00:00:00,SYS/BTC,0.00000724,0.00000762,0.00000696,0.00000703,35663.06062686,0.2600648156237588
1657065600,2022-07-06 00:00:00,SYS/BTC,0.00000692,0.00000805,0.0000069,0.00000724,73256.44288334,0.5507210848370548
1656979200,2022-07-05 00:00:00,SYS/BTC,0.00000714,0.00000716,0.0000068,0.00000692,80161.61885026,0.5574344030218489
1656892800,2022-07-04 00:00:00,SYS/BTC,0.00000717,0.00000753,0.00000701,0.00000715,35555.58074745,0.2586131386849615
1656806400,2022-07-03 00:00:00,SYS/BTC,0.0000068,0.00000747,0.00000676,0.00000714,83671.46767693,0.5945610300049153
1656720000,2022-07-02 00:00:00,SYS/BTC,0.00000688,0.00000695,0.00000671,0.00000683,15162.00871754,0.1033783869189736
1656633600,2022-07-01 00:00:00,SYS/BTC,0.00000685,0.00000715,0.0000065,0.0000069,41447.31828513,0.2844551957019918
1656547200,2022-06-30 00:00:00,SYS/BTC,0.00000694,0.0000072,0.00000677,0.00000688,40309.79609691,0.2801708626409374
1656460800,2022-06-29 00:00:00,SYS/BTC,0.00000716,0.00000753,0.00000685,0.00000696,80518.42384742,0.5643203064589162
1656374400,2022-06-28 00:00:00,SYS/BTC,0.00000683,0.00000755,0.00000651,0.00000716,101495.90879116,0.7340342716869376
1656288000,2022-06-27 00:00:00,SYS/BTC,0.0000069,0.00000715,0.00000666,0.00000682,49137.75429662,0.3359189938529484
1656201600,2022-06-26 00:00:00,SYS/BTC,0.00000722,0.00000752,0.00000688,0.00000693,55690.55996274,0.3969454531958154
1656115200,2022-06-25 00:00:00,SYS/BTC,0.00000716,0.00000771,0.00000695,0.00000722,65105.70029772,0.476286875156575
1656028800,2022-06-24 00:00:00,SYS/BTC,0.00000734,0.00000841,0.00000695,0.0000071,119982.01074848,0.9196220321258684
1655942400,2022-06-23 00:00:00,SYS/BTC,0.00000652,0.00000734,0.00000648,0.00000734,64513.6246874,0.432582733181942
1655856000,2022-06-22 00:00:00,SYS/BTC,0.0000065,0.00000676,0.00000641,0.00000653,46631.7197599,0.304797094736939
1655769600,2022-06-21 00:00:00,SYS/BTC,0.00000636,0.00000696,0.00000632,0.0000065,85963.93543879,0.5656728922389784
1655683200,2022-06-20 00:00:00,SYS/BTC,0.00000642,0.00000686,0.00000628,0.00000636,86675.6258,0.560407734822
1655596800,2022-06-19 00:00:00,SYS/BTC,0.00000648,0.00000687,0.00000633,0.00000641,28226.6089,0.184341770399
1655510400,2022-06-18 00:00:00,SYS/BTC,0.00000654,0.00000692,0.00000606,0.00000643,88336.6196397,0.5808812737868521
1655424000,2022-06-17 00:00:00,SYS/BTC,0.00000624,0.00000669,0.00000614,0.00000649,52212.37991801,0.3309115361788447
1655337600,2022-06-16 00:00:00,SYS/BTC,0.00000656,0.00000667,0.0000061,0.00000629,18654.77641858,0.1167230894029558
1655251200,2022-06-15 00:00:00,SYS/BTC,0.00000633,0.0000071,0.00000566,0.00000652,74481.31920744,0.4658248411418173
1655164800,2022-06-14 00:00:00,SYS/BTC,0.00000667,0.00000713,0.00000613,0.00000628,45968.08159561,0.2970838761607966
1655078400,2022-06-13 00:00:00,SYS/BTC,0.00000618,0.00000693,0.00000554,0.00000664,86860.30229871,0.5201263804578005
1654992000,2022-06-12 00:00:00,SYS/BTC,0.00000665,0.00000666,0.00000585,0.00000614,42151.67379102,0.258702600796748
1654905600,2022-06-11 00:00:00,SYS/BTC,0.0000074,0.0000076,0.00000646,0.00000671,21376.02230749,0.1446077563298828
1654819200,2022-06-10 00:00:00,SYS/BTC,0.00000814,0.00000848,0.00000708,0.0000074,34030.23369195,0.2581214772917057
1654732800,2022-06-09 00:00:00,SYS/BTC,0.00000812,0.00000854,0.00000789,0.00000813,16942.01004215,0.1391789588497069
1654646400,2022-06-08 00:00:00,SYS/BTC,0.00000754,0.00000884,0.00000754,0.00000808,34737.6292492,0.279715503883928
1654560000,2022-06-07 00:00:00,SYS/BTC,0.00000767,0.00000796,0.00000749,0.00000761,14543.2184,0.112587848414
1654473600,2022-06-06 00:00:00,SYS/BTC,0.00000777,0.0000085,0.00000735,0.0000077,36100.66730202,0.2812971582088939
1654387200,2022-06-05 00:00:00,SYS/BTC,0.00000727,0.00000825,0.00000713,0.00000782,39752.15627812,0.3056252791509338
1654300800,2022-06-04 00:00:00,SYS/BTC,0.00000742,0.00000747,0.00000695,0.00000718,10260.7975934,0.073702962213952
1654214400,2022-06-03 00:00:00,SYS/BTC,0.00000763,0.00000767,0.00000703,0.00000742,33626.07763071,0.2459585412308986
1654128000,2022-06-02 00:00:00,SYS/BTC,0.00000675,0.0000089,0.00000661,0.00000763,136313.34895771,1.0487686101476948
1654041600,2022-06-01 00:00:00,SYS/BTC,0.00000653,0.00000711,0.00000626,0.00000676,90379.56528602,0.6001461572356348
1653955200,2022-05-31 00:00:00,SYS/BTC,0.00000644,0.00000682,0.00000631,0.00000653,41183.45215095,0.2673984340229109
1653868800,2022-05-30 00:00:00,SYS/BTC,0.00000658,0.00000681,0.00000628,0.00000645,110359.3742116,0.7222800881119505
1653782400,2022-05-29 00:00:00,SYS/BTC,0.00000638,0.00000665,0.00000635,0.00000648,6218.95844405,0.0402382354039531
1653696000,2022-05-28 00:00:00,SYS/BTC,0.0000062,0.00000691,0.00000612,0.00000638,16630.4681976,0.1054878771888615
1653609600,2022-05-27 00:00:00,SYS/BTC,0.00000626,0.00000649,0.00000602,0.00000621,54177.83300351,0.3337286181899819
1653523200,2022-05-26 00:00:00,SYS/BTC,0.00000656,0.00000657,0.00000611,0.00000631,43512.0106,0.273310421817
1653436800,2022-05-25 00:00:00,SYS/BTC,0.00000679,0.00000711,0.00000653,0.00000655,93242.1675984,0.6278658824629044
1653350400,2022-05-24 00:00:00,SYS/BTC,0.00000703,0.00000707,0.0000065,0.0000066,26261.64040651,0.1758679490429425
1653264000,2022-05-23 00:00:00,SYS/BTC,0.00000696,0.00000725,0.00000689,0.00000695,74578.42341281,0.5296326651559758
1653177600,2022-05-22 00:00:00,SYS/BTC,0.00000696,0.00000731,0.00000683,0.00000701,14808.28817969,0.1036903895111056
1653091200,2022-05-21 00:00:00,SYS/BTC,0.00000684,0.00000718,0.00000679,0.00000696,5325.5444,0.036772316944
1653004800,2022-05-20 00:00:00,SYS/BTC,0.00000743,0.000008,0.0000069,0.00000727,66127.2593365,0.49074920980794
1652918400,2022-05-19 00:00:00,SYS/BTC,0.00000732,0.0000082,0.0000073,0.00000746,71287.46326503,0.5607350227099765
1652832000,2022-05-18 00:00:00,SYS/BTC,0.00000683,0.00000853,0.0000067,0.00000737,172013.60562957,1.3298638713135541
1652745600,2022-05-17 00:00:00,SYS/BTC,0.0000065,0.00000717,0.00000642,0.00000693,41017.66525845,0.279758897441981
1652659200,2022-05-16 00:00:00,SYS/BTC,0.00000651,0.00000688,0.00000584,0.00000655,68056.34665573,0.436814081945835
1652572800,2022-05-15 00:00:00,SYS/BTC,0.00000626,0.00000731,0.00000605,0.00000651,47207.56656625,0.302574132163975
1652486400,2022-05-14 00:00:00,SYS/BTC,0.00000664,0.00000729,0.00000571,0.00000629,153946.93278583,0.9851794584479421
1652400000,2022-05-13 00:00:00,SYS/BTC,0.00000552,0.00000748,0.00000495,0.00000701,284978.85870905,1.7683509607721163
1652313600,2022-05-12 00:00:00,SYS/BTC,0.00000614,0.00000634,0.00000482,0.00000552,134980.63072968,0.7402722169383082
1652227200,2022-05-11 00:00:00,SYS/BTC,0.00000845,0.00000852,0.00000525,0.00000609,78293.41250527,0.528871869553868
1652140800,2022-05-10 00:00:00,SYS/BTC,0.00000832,0.00000978,0.00000806,0.00000841,57706.33557521,0.5175388131507787
1652054400,2022-05-09 00:00:00,SYS/BTC,0.00000969,0.00000996,0.00000824,0.00000837,126242.52046861,1.1077730912458979
1651968000,2022-05-08 00:00:00,SYS/BTC,0.00000988,0.00001027,0.00000952,0.00000959,45790.58559497,0.4425145752539066
1651881600,2022-05-07 00:00:00,SYS/BTC,0.00001039,0.00001074,0.00000964,0.00001002,8700.30998287,0.0871566098688895
1651795200,2022-05-06 00:00:00,SYS/BTC,0.00001039,0.00001098,0.00000986,0.00001029,27659.14463014,0.2852305661975312
1651708800,2022-05-05 00:00:00,SYS/BTC,0.00001089,0.00001137,0.00001024,0.00001026,31741.86202465,0.3401063163617051
1651622400,2022-05-04 00:00:00,SYS/BTC,0.00001075,0.00001124,0.00001065,0.00001086,16163.09708831,0.1764140477089908
1651536000,2022-05-03 00:00:00,SYS/BTC,0.00001102,0.00001137,0.00001068,0.00001068,28999.32447721,0.3207743409119759
1651449600,2022-05-02 00:00:00,SYS/BTC,0.00001155,0.00001248,0.00001076,0.00001102,98923.31713759,1.1415397500068207
1651363200,2022-05-01 00:00:00,SYS/BTC,0.00001147,0.00001219,0.00001096,0.00001155,67396.267,0.77328354896
1651276800,2022-04-30 00:00:00,SYS/BTC,0.00001263,0.00001291,0.00001141,0.00001147,87403.53361819,1.0610923017872221
1651190400,2022-04-29 00:00:00,SYS/BTC,0.00001275,0.00001615,0.00001231,0.00001232,93523.87312457,1.2469226407077793
1651104000,2022-04-28 00:00:00,SYS/BTC,0.00001,0.00001802,0.00001,0.00001287,129848.13598405,1.8918362496582794
