https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume EOS,Volume USDT
1654128000,2022-06-02 00:00:00,EOS/USDT,1.26530349,1.29659073,1.24837667,1.29659073,13669.63163499,10776.01677104
1654041600,2022-06-01 00:00:00,EOS/USDT,1.37907537,1.40356302,1.24065902,1.27360697,10099.64529112,7628.69120465
1653955200,2022-05-31 00:00:00,EOS/USDT,1.38848496,1.39594787,1.33120216,1.3843043,5095.9508907,3715.09616936
1653868800,2022-05-30 00:00:00,EOS/USDT,1.2937887,1.39707408,1.29,1.38745957,6668.38904814,4914.59435207
1653782400,2022-05-29 00:00:00,EOS/USDT,1.25517668,1.29346712,1.23613906,1.29291786,6236.17837098,4951.34437656
1653696000,2022-05-28 00:00:00,EOS/USDT,1.21475727,1.26172541,1.21002824,1.25982316,5895.93586651,4727.5009123
1653609600,2022-05-27 00:00:00,EOS/USDT,1.24298054,1.25600356,1.19,1.20582713,5831.81480214,4747.9773526
1653523200,2022-05-26 00:00:00,EOS/USDT,1.33127633,1.33926,1.19332,1.23971044,10226.11721792,8190.67165405
1653436800,2022-05-25 00:00:00,EOS/USDT,1.34275534,1.37063413,1.3076302,1.32118256,5587.24212908,4139.54388929
1653350400,2022-05-24 00:00:00,EOS/USDT,1.3092674,1.35451039,1.27687445,1.3462757,9483.0792681,7186.2778597
1653264000,2022-05-23 00:00:00,EOS/USDT,1.36282625,1.43073009,1.29401274,1.30283636,9905.34692996,7250.90167247
1653177600,2022-05-22 00:00:00,EOS/USDT,1.31345723,1.36741451,1.29589677,1.36106407,11072.1681031,8341.36626253
1653091200,2022-05-21 00:00:00,EOS/USDT,1.27139649,1.32140592,1.24999988,1.31153821,1531.43173499,1191.25348755
1653004800,2022-05-20 00:00:00,EOS/USDT,1.32754964,1.33602536,1.24762225,1.27465892,3279.52944948,2544.61427388
1652918400,2022-05-19 00:00:00,EOS/USDT,1.26477103,1.33345692,1.23091347,1.32506605,7139.58824503,5530.3647063
1652832000,2022-05-18 00:00:00,EOS/USDT,1.38467523,1.38832061,1.26380976,1.27154905,6127.17766051,4741.77403435
1652745600,2022-05-17 00:00:00,EOS/USDT,1.32415591,1.39260052,1.31368577,1.37735588,3941.46520792,2930.33866962
1652659200,2022-05-16 00:00:00,EOS/USDT,1.39612041,1.39612041,1.28464814,1.3132005,8598.77472575,6522.834376
1652572800,2022-05-15 00:00:00,EOS/USDT,1.35410923,1.40577086,1.31300905,1.40577086,6350.17839204,4722.88023919
1652486400,2022-05-14 00:00:00,EOS/USDT,1.34136529,1.37643134,1.25581311,1.35775767,13920.4918692,10413.64787089
1652400000,2022-05-13 00:00:00,EOS/USDT,1.27179849,1.48,1.26375998,1.33266611,38174.57007609,27711.45048967
1652313600,2022-05-12 00:00:00,EOS/USDT,1.41244834,1.4560094,1.13230557,1.28133035,60074.19109978,47344.05800186
1652227200,2022-05-11 00:00:00,EOS/USDT,1.71378554,1.73376,1.35,1.40092861,65290.43550373,42078.61484031
1652140800,2022-05-10 00:00:00,EOS/USDT,1.58323192,1.81413098,1.58255781,1.70703785,40565.80762308,23566.87477173
1652054400,2022-05-09 00:00:00,EOS/USDT,1.9656,1.97358258,1.52752,1.57996635,73350.50824806,42020.9868349
1651968000,2022-05-08 00:00:00,EOS/USDT,1.96780437,1.98669654,1.93204395,1.94759682,10533.64052053,5362.39469067
1651881600,2022-05-07 00:00:00,EOS/USDT,2.02141602,2.0491975,1.93406599,1.9936703,18680.57328262,9263.52016066
1651795200,2022-05-06 00:00:00,EOS/USDT,2.00073274,2.04502453,1.94001952,2.02879418,16487.54761673,8195.81119183
1651708800,2022-05-05 00:00:00,EOS/USDT,2.23158453,2.24653617,1.9664402,2.0147332,21928.01993436,10355.79231643
1651622400,2022-05-04 00:00:00,EOS/USDT,2.05799081,2.234,2.05799081,2.23158453,14851.32491688,7007.73434351
1651536000,2022-05-03 00:00:00,EOS/USDT,2.09176299,2.12106427,2.02253647,2.05339454,6966.28187088,3355.9379381
1651449600,2022-05-02 00:00:00,EOS/USDT,2.11157738,2.14930412,2.03845733,2.09586627,15335.07605604,7350.05720325
1651363200,2022-05-01 00:00:00,EOS/USDT,2.01983982,2.10912042,2.00265099,2.10747995,10169.80106856,4938.95703911
1651276800,2022-04-30 00:00:00,EOS/USDT,2.27463168,2.28847026,1.91945307,2.01443061,27055.55666077,12767.35064129
1651190400,2022-04-29 00:00:00,EOS/USDT,2.31758108,2.37473568,2.22830755,2.27361102,17234.56353259,7482.56853989
1651104000,2022-04-28 00:00:00,EOS/USDT,2.25542213,2.34974475,2.24775232,2.31439102,24229.39061599,10545.31122783
1651017600,2022-04-27 00:00:00,EOS/USDT,2.17642679,2.2794256,2.1666116,2.25162436,13544.15651574,6054.85727421
1650931200,2022-04-26 00:00:00,EOS/USDT,2.37645011,2.44343018,2.15,2.18969818,30447.3900486,13364.98626445
1650844800,2022-04-25 00:00:00,EOS/USDT,2.34839468,2.3933118,2.21141871,2.36722166,28997.25703988,12524.80170456
1650758400,2022-04-24 00:00:00,EOS/USDT,2.41305114,2.44524457,2.3426388,2.3491909,20728.27692778,8672.49668372
1650672000,2022-04-23 00:00:00,EOS/USDT,2.4558757,2.48278117,2.24816706,2.40646667,36260.34796126,14997.18491594
1650585600,2022-04-22 00:00:00,EOS/USDT,2.51563665,2.55591272,2.44244695,2.46482764,40293.35574728,16106.07985565
1650499200,2022-04-21 00:00:00,EOS/USDT,2.75976854,2.86,2.45584066,2.51177703,50526.45097945,19204.68173046
1650412800,2022-04-20 00:00:00,EOS/USDT,2.62785653,2.88300171,2.52899073,2.75813231,93539.18277563,34136.03602049
1650326400,2022-04-19 00:00:00,EOS/USDT,2.45584066,2.69,2.42334869,2.64739149,37109.77559445,14300.10792295
1650240000,2022-04-18 00:00:00,EOS/USDT,2.41878182,2.45584066,2.3,2.45489753,23322.87051559,9853.02976093
1650162114,2022-04-17 02:21:54,EOS/USDT,2.41765968,2.41765968,2.41765968,2.41765968,0.0,0.0
1650153600,2022-04-17 00:00:00,EOS/USDT,2.61352418,2.67423145,2.39508605,2.41765968,42160.57593622,16372.8346615
1650071505,2022-04-16 01:11:45,EOS/USDT,2.60672374,2.60672374,2.60672374,2.60672374,0.0,0.0
1650067200,2022-04-16 00:00:00,EOS/USDT,2.41721779,2.63994657,2.40630748,2.60672374,41080.7806626,16295.81560159
1649980800,2022-04-15 00:00:00,EOS/USDT,2.29913715,2.43824584,2.29866345,2.42163139,22159.87496905,9347.0977245
1649894400,2022-04-14 00:00:00,EOS/USDT,2.34428557,2.36659259,2.24816706,2.31166844,22886.24470097,9856.63160683
1649808000,2022-04-13 00:00:00,EOS/USDT,2.24346508,2.35919142,2.21234027,2.35705368,16615.10305845,7289.38996072
1649721600,2022-04-12 00:00:00,EOS/USDT,2.17509321,2.24873647,2.15716127,2.24444872,14382.95313944,6515.77513335
1649635200,2022-04-11 00:00:00,EOS/USDT,2.36326403,2.37819179,2.12525127,2.15831655,22569.67917441,10036.19964339
1649548800,2022-04-10 00:00:00,EOS/USDT,2.41698306,2.4808228,2.35916625,2.36307405,26224.55064679,10914.4433474
1649462400,2022-04-09 00:00:00,EOS/USDT,2.38260042,2.44295698,2.36,2.41424586,62115.42836277,25902.17304994
1649376000,2022-04-08 00:00:00,EOS/USDT,2.49910166,2.52214718,2.35,2.37802976,46984.22728987,19519.25720379
1649289600,2022-04-07 00:00:00,EOS/USDT,2.44273341,2.53426537,2.39508605,2.50724365,49924.91854649,20355.16654931
1649203200,2022-04-06 00:00:00,EOS/USDT,2.74756142,2.75399158,2.41670439,2.41670439,35413.21188595,13739.32859643
1649116800,2022-04-05 00:00:00,EOS/USDT,2.87781648,2.90776911,2.74633082,2.75394154,54751.99262838,19078.49603232
1649030400,2022-04-04 00:00:00,EOS/USDT,2.83697157,2.93435585,2.72614184,2.8885993,34470.02805994,12148.51557716
1648944000,2022-04-03 00:00:00,EOS/USDT,2.80515666,2.86094186,2.72614184,2.83785426,13846.54155498,4962.20189843
1648857600,2022-04-02 00:00:00,EOS/USDT,2.82731162,2.93068322,2.77028917,2.78592898,22101.49878093,7728.87076192
1648771200,2022-04-01 00:00:00,EOS/USDT,2.83771722,2.86306845,2.6720615,2.82826347,43696.32629457,15727.80234405
1648684800,2022-03-31 00:00:00,EOS/USDT,2.92909717,3.01054227,2.75291155,2.82655423,56122.29892288,19371.09942617
1648598400,2022-03-30 00:00:00,EOS/USDT,2.87574558,3.051,2.80754159,2.93051129,35155.58062503,11880.70324781
1648512000,2022-03-29 00:00:00,EOS/USDT,2.83785426,2.96084357,2.78,2.8978312,78589.21649917,27522.38540035
1648425600,2022-03-28 00:00:00,EOS/USDT,2.66851546,3.16,2.64323224,2.85787334,175533.82698834,59259.09888997
1648339200,2022-03-27 00:00:00,EOS/USDT,2.51211831,2.67,2.48849045,2.66358883,16870.66514127,6601.46137317
1648252800,2022-03-26 00:00:00,EOS/USDT,2.49150618,2.51263616,2.47095966,2.51087935,33238.1162817,13375.99363695
1648166400,2022-03-25 00:00:00,EOS/USDT,2.52,2.57288245,2.42949201,2.51086901,27583.10894626,10991.59115034
1648080000,2022-03-24 00:00:00,EOS/USDT,2.4999999,2.62157559,2.43452375,2.53944391,57864.28387976,22982.25954743
1647993600,2022-03-23 00:00:00,EOS/USDT,2.56850431,2.58435691,2.44283084,2.50137517,57857.8383018,23058.04061269
1647907200,2022-03-22 00:00:00,EOS/USDT,2.35246854,2.56551337,2.35246854,2.5561521,75634.11373651,30536.396592
1647820800,2022-03-21 00:00:00,EOS/USDT,2.20937739,2.44109933,2.15160873,2.35204236,90014.38849799,38261.58075968
1647734400,2022-03-20 00:00:00,EOS/USDT,2.22208966,2.27253,2.15781692,2.21067877,26055.20423819,11787.80680968
1647648000,2022-03-19 00:00:00,EOS/USDT,2.13704605,2.22141071,2.13291812,2.22141071,17594.57714013,8128.94944228
1647561600,2022-03-18 00:00:00,EOS/USDT,2.07436065,2.14073134,2.05589682,2.13,4507.76953043,2141.03096932
1647475200,2022-03-17 00:00:00,EOS/USDT,2.09199774,2.09331863,2.05336741,2.08650503,14443.45426436,6994.82997065
1647388800,2022-03-16 00:00:00,EOS/USDT,1.99079911,2.09111238,1.98776238,2.09111238,15759.65014589,7762.82678388
1647302400,2022-03-15 00:00:00,EOS/USDT,1.96262476,2.00234251,1.92019242,1.98552781,5701.11429593,2915.16277659
1647216000,2022-03-14 00:00:00,EOS/USDT,1.91373616,1.97353733,1.91210724,1.96635126,6829.61764027,3516.05828321
1647129600,2022-03-13 00:00:00,EOS/USDT,1.96635126,2.00435223,1.8947303,1.9063343,9584.38226096,4925.15058229
1647043200,2022-03-12 00:00:00,EOS/USDT,1.97496605,2.00775163,1.96812551,1.96812551,3412.51167238,1715.31845066
1646956800,2022-03-11 00:00:00,EOS/USDT,1.97458082,2.00895975,1.92921625,1.99033869,9275.2967665,4684.28638266
1646870400,2022-03-10 00:00:00,EOS/USDT,2.07596092,2.09570503,1.93895372,1.98168265,26997.39293759,13306.5198537
1646784000,2022-03-09 00:00:00,EOS/USDT,1.97504951,2.07834326,1.97504951,2.06786189,19694.34264833,9616.669684
1646697600,2022-03-08 00:00:00,EOS/USDT,1.92196577,1.98974854,1.91373616,1.96768391,16122.59652747,8207.09939534
1646611200,2022-03-07 00:00:00,EOS/USDT,1.96016579,2.01918579,1.87504236,1.94065849,26784.04287677,13652.90080827
1646524800,2022-03-06 00:00:00,EOS/USDT,2.04684462,2.04684462,1.95027876,1.95491,6681.91688049,3354.73580947
1646438400,2022-03-05 00:00:00,EOS/USDT,1.99816106,2.05502649,1.96421904,2.03699751,15193.00097501,7517.31219024
1646352000,2022-03-04 00:00:00,EOS/USDT,2.1473972,2.1473972,1.97557113,2.00788802,22190.98513856,10637.61137201
1646265600,2022-03-03 00:00:00,EOS/USDT,2.20691224,2.21974512,2.12543044,2.16941,38339.16242398,17643.78707413
1646179200,2022-03-02 00:00:00,EOS/USDT,2.25405284,2.27664163,2.18307525,2.21915,11666.16433618,5246.1722187
1646092800,2022-03-01 00:00:00,EOS/USDT,2.284,2.31041792,2.21158478,2.26647152,29955.42309229,13272.14168651
1646006400,2022-02-28 00:00:00,EOS/USDT,2.08048973,2.2819212,2.06435358,2.27952049,20483.37920646,9468.66716625
1645920000,2022-02-27 00:00:00,EOS/USDT,2.14796561,2.2438561,2.05986113,2.09375902,30689.25040309,14200.15678668
1645833600,2022-02-26 00:00:00,EOS/USDT,2.14624201,2.26265276,2.13668593,2.15578704,14932.00540423,6784.13771356
1645747200,2022-02-25 00:00:00,EOS/USDT,2.07455867,2.16,2.03469217,2.14513688,31635.97838989,15013.65188275
1645660800,2022-02-24 00:00:00,EOS/USDT,2.10156841,2.12174328,1.86252893,2.06926351,60132.98828197,30598.14237195
1645574400,2022-02-23 00:00:00,EOS/USDT,2.17159051,2.22823353,2.10334531,2.10334531,11826.3816693,5412.0469982
1645488000,2022-02-22 00:00:00,EOS/USDT,2.07585747,2.17583585,2.036506,2.17029881,82679.59674925,39382.1539553
1645401600,2022-02-21 00:00:00,EOS/USDT,2.1989506,2.27238874,2.06646315,2.07209521,33492.70870337,15192.05241439
1645315200,2022-02-20 00:00:00,EOS/USDT,2.29302597,2.29418,2.17176774,2.19823467,24396.26924711,11024.84892147
1645228800,2022-02-19 00:00:00,EOS/USDT,2.29795721,2.33493168,2.23166981,2.28677946,27371.00937141,11994.37878793
1645142400,2022-02-18 00:00:00,EOS/USDT,2.31686537,2.37931108,2.27238874,2.30155922,21744.11632351,9395.0975973
1645056000,2022-02-17 00:00:00,EOS/USDT,2.54661487,2.57816524,2.29826983,2.32132262,34195.84214493,14161.18405176
1644969600,2022-02-16 00:00:00,EOS/USDT,2.51178459,2.57379844,2.4645092,2.56122782,44930.48781404,17870.96151935
1644883200,2022-02-15 00:00:00,EOS/USDT,2.37356626,2.53658665,2.37023713,2.52693,25327.17144375,10294.61930309
1644796800,2022-02-14 00:00:00,EOS/USDT,2.39140086,2.3938792,2.31270161,2.37039734,19373.4032764,8205.56704421
1644710400,2022-02-13 00:00:00,EOS/USDT,2.39621,2.42675349,2.33708137,2.37630079,17373.21223863,7270.15326479
1644624000,2022-02-12 00:00:00,EOS/USDT,2.40687256,2.43259,2.336,2.39799587,42675.33522102,17834.1557659
1644537600,2022-02-11 00:00:00,EOS/USDT,2.54311569,2.59877932,2.38762669,2.41358576,57687.43508642,23076.21396099
1644451200,2022-02-10 00:00:00,EOS/USDT,2.66492974,2.76654186,2.5499814,2.54998144,28920.31391872,10871.39892179
1644364800,2022-02-09 00:00:00,EOS/USDT,2.63024146,2.69730499,2.59155316,2.66759734,25179.42706206,9484.75102697
1644278400,2022-02-08 00:00:00,EOS/USDT,2.694999,2.76420685,2.54832707,2.62945,63757.33217964,24255.53193563
1644192000,2022-02-07 00:00:00,EOS/USDT,2.54729,2.72,2.49398743,2.69258315,112608.07806658,43134.84072189
1644105600,2022-02-06 00:00:00,EOS/USDT,2.48811036,2.55034353,2.43584,2.54012945,26798.78418176,10677.85563817
1644019200,2022-02-05 00:00:00,EOS/USDT,2.46513552,2.53126584,2.44505153,2.4827654,34008.19758723,13649.99698594
1643932800,2022-02-04 00:00:00,EOS/USDT,2.30781103,2.4874026,2.29330052,2.4768987,46195.28359475,19526.1623439
1643846400,2022-02-03 00:00:00,EOS/USDT,2.28192153,2.30919602,2.23223412,2.30919602,27569.32403598,12118.17526394
1643760000,2022-02-02 00:00:00,EOS/USDT,2.35453494,2.45866778,2.26565318,2.28192153,28517.8330203,11998.50552217
1643673600,2022-02-01 00:00:00,EOS/USDT,2.34324576,2.37133424,2.31419373,2.36430046,24417.98440761,10427.47865164
1643587200,2022-01-31 00:00:00,EOS/USDT,2.31485814,2.34713579,2.21,2.33265693,23682.01064065,10465.26842314
1643500800,2022-01-30 00:00:00,EOS/USDT,2.3393736,2.36632038,2.26782314,2.31832807,11891.54347035,5126.21885759
1643414400,2022-01-29 00:00:00,EOS/USDT,2.30633144,2.37304234,2.29154841,2.32411583,20714.7227299,8928.20726756
1643328000,2022-01-28 00:00:00,EOS/USDT,2.22287006,2.31823647,2.1897657,2.30533,24658.63627999,10963.250154
1643241600,2022-01-27 00:00:00,EOS/USDT,2.20242908,2.24337427,2.12768625,2.21983903,18239.01230064,8363.58327788
1643155200,2022-01-26 00:00:00,EOS/USDT,2.21009284,2.37176481,2.18609251,2.21483,31910.77166171,14057.05300197
1643068800,2022-01-25 00:00:00,EOS/USDT,2.18688518,2.23408237,2.16018848,2.22239648,12938.70060574,5907.3668926
1642982400,2022-01-24 00:00:00,EOS/USDT,2.25292706,2.25514765,1.99463,2.2038103,88599.05892957,42581.7607613
1642896000,2022-01-23 00:00:00,EOS/USDT,2.23060958,2.28747116,2.16249366,2.27286499,27907.91745659,12553.73570142
1642809600,2022-01-22 00:00:00,EOS/USDT,2.36721709,2.42708386,2.01440788,2.22235648,128961.60381594,58714.4160793
1642723200,2022-01-21 00:00:00,EOS/USDT,2.611,2.66535991,2.30995556,2.35404493,161413.59740632,64149.60049078
1642636800,2022-01-20 00:00:00,EOS/USDT,2.73278925,2.854,2.62288473,2.63617281,29650.06461864,10776.65456477
1642550400,2022-01-19 00:00:00,EOS/USDT,2.826,2.8706492,2.70677096,2.7375718,41035.02799864,14850.9533876
1642464000,2022-01-18 00:00:00,EOS/USDT,2.82877617,2.93321662,2.75,2.84763666,40289.03164984,14401.85318387
1642377600,2022-01-17 00:00:00,EOS/USDT,2.89877191,2.89894725,2.78371,2.83245635,22622.89544795,7935.98276991
1642291200,2022-01-16 00:00:00,EOS/USDT,2.90758739,2.94908999,2.8713888,2.91109193,33614.87680324,11580.46255153
1642204800,2022-01-15 00:00:00,EOS/USDT,2.87114,2.95509069,2.84958505,2.92048,56693.3050171,19615.65875227
1642118400,2022-01-14 00:00:00,EOS/USDT,2.78296691,2.92665134,2.77333103,2.86539623,125135.84570978,43211.65120516
1642032000,2022-01-13 00:00:00,EOS/USDT,2.88548358,2.90332305,2.7832044,2.7832044,89657.09596955,31276.31217866
1641945600,2022-01-12 00:00:00,EOS/USDT,2.77435466,2.91196438,2.76465789,2.87984536,308585.44811599,108347.31315344
1641859200,2022-01-11 00:00:00,EOS/USDT,2.70708286,2.79846433,2.6942869,2.76270312,43923.42258422,16033.88862992
1641772800,2022-01-10 00:00:00,EOS/USDT,2.79732111,2.82264575,2.58025342,2.70072918,70507.52141419,26271.63807393
1641686400,2022-01-09 00:00:00,EOS/USDT,2.7514152,2.83837527,2.73921764,2.79732111,19894.56450632,7122.27209877
1641600000,2022-01-08 00:00:00,EOS/USDT,2.83673435,2.89574453,2.67,2.75876631,60914.99530568,21600.2443463
1641513600,2022-01-07 00:00:00,EOS/USDT,2.91323,2.92207823,2.708,2.83395273,86099.32208925,30555.39721799
1641427200,2022-01-06 00:00:00,EOS/USDT,2.88000686,2.93454209,2.81925058,2.92663,52353.03925412,18207.12308622
1641340800,2022-01-05 00:00:00,EOS/USDT,3.16279945,3.22805344,2.69992526,2.9125339,552153.82714366,200334.05735248
1641254400,2022-01-04 00:00:00,EOS/USDT,3.20205,3.25462903,3.14576032,3.17725005,26353.90461551,8217.89614711
1641168000,2022-01-03 00:00:00,EOS/USDT,3.24637045,3.24733241,3.13944733,3.19771,33403.17551536,10458.6425032
1641081600,2022-01-02 00:00:00,EOS/USDT,3.1596163,3.27514627,3.14018176,3.25068887,44049.24740941,13675.20124739
1640995200,2022-01-01 00:00:00,EOS/USDT,3.04125281,3.14963277,3.04073076,3.14963277,38608.42881432,12547.51416008
1640908800,2021-12-31 00:00:00,EOS/USDT,3.08135059,3.14805248,2.98183694,3.04384361,36173.96104313,11745.90238853
1640822400,2021-12-30 00:00:00,EOS/USDT,3.03310751,3.114844,2.96830639,3.06884591,35509.94636504,11654.39133923
1640736000,2021-12-29 00:00:00,EOS/USDT,3.12118323,3.21345664,3.01667392,3.03,50742.91151325,16392.48231358
1640649600,2021-12-28 00:00:00,EOS/USDT,3.38835943,3.39202539,3.10950259,3.16322274,94895.76342027,29271.62111996
1640563200,2021-12-27 00:00:00,EOS/USDT,3.40052736,3.49595703,3.37194374,3.39311739,103936.58149942,30142.92011623
