https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume XWG,Volume USDT
1659139200,2022-07-30 00:00:00,XWG/USDT,0.008242,0.008567,0.008222,0.008514,53792647.0208,453602.0309539636
1659052800,2022-07-29 00:00:00,XWG/USDT,0.007875,0.008323,0.007852,0.008252,46468727.3564,373524.8476146495
1658966400,2022-07-28 00:00:00,XWG/USDT,0.008266,0.008997,0.007805,0.007872,57515190.5963,469755.6584027455
1658880000,2022-07-27 00:00:00,XWG/USDT,0.008547,0.008567,0.008212,0.008269,52692253.5273,445837.9486782371
1658793600,2022-07-26 00:00:00,XWG/USDT,0.008505,0.008623,0.008342,0.00854,57338366.9184,487875.9990275966
1658707200,2022-07-25 00:00:00,XWG/USDT,0.009097,0.009167,0.008437,0.008511,48928474.8619,433651.6886250671
1658620800,2022-07-24 00:00:00,XWG/USDT,0.009399,0.009486,0.008986,0.009135,52966364.4363,492789.1721120693
1658534400,2022-07-23 00:00:00,XWG/USDT,0.00881,0.009896,0.008747,0.009399,53167343.2534,484663.0400521846
1658448000,2022-07-22 00:00:00,XWG/USDT,0.008978,0.009522,0.008694,0.008803,55037512.2396,495963.0660670194
1658361600,2022-07-21 00:00:00,XWG/USDT,0.008903,0.009053,0.008885,0.008971,54700071.264,490421.2721003641
1658275200,2022-07-20 00:00:00,XWG/USDT,0.008988,0.009014,0.008753,0.008903,41875262.91207855,373308.2205293203222
1658188800,2022-07-19 00:00:00,XWG/USDT,0.008776,0.009211,0.008733,0.008985,52068583.97689284,465126.17000394050656
1658102400,2022-07-18 00:00:00,XWG/USDT,0.008542,0.008786,0.007702,0.008766,43613093.12510317,375799.47991942877875
1658016000,2022-07-17 00:00:00,XWG/USDT,0.008273,0.008569,0.00825,0.008536,54539470.29872257,462924.94758184187707
1657929600,2022-07-16 00:00:00,XWG/USDT,0.007883,0.008279,0.007862,0.008273,53642566.88444435,433845.65315822944132
1657843200,2022-07-15 00:00:00,XWG/USDT,0.008803,0.008814,0.007666,0.007883,45496241.42423617,366553.3699098180669
1657756800,2022-07-14 00:00:00,XWG/USDT,0.007357,0.014602,0.007355,0.008802,40529692.6897117,352643.79681755351648
1657670400,2022-07-13 00:00:00,XWG/USDT,0.007057,0.007721,0.006897,0.007358,10895264.15630643,78200.34886334066582
1657584000,2022-07-12 00:00:00,XWG/USDT,0.006901,0.007819,0.006504,0.007059,64493099.99708665,445192.14087636799304
1657497600,2022-07-11 00:00:00,XWG/USDT,0.006972,0.00709,0.006794,0.006906,85226258.21672344,588776.32383039646935
1657411200,2022-07-10 00:00:00,XWG/USDT,0.007149,0.007193,0.006964,0.006973,65011654.6176989,458337.4695636701977
1657324800,2022-07-09 00:00:00,XWG/USDT,0.007048,0.007283,0.007031,0.00715,98198813.43705861,701239.27319835554486
1657238400,2022-07-08 00:00:00,XWG/USDT,0.008129,0.008249,0.006993,0.007049,104594809.3466293,804213.26033348794496
1657152000,2022-07-07 00:00:00,XWG/USDT,0.008492,0.008528,0.008019,0.008138,137918512.11931174,1147311.30724280031663
1657065600,2022-07-06 00:00:00,XWG/USDT,0.008548,0.008585,0.008377,0.00849,144996825.88958884,1231424.35557944394608
1656979200,2022-07-05 00:00:00,XWG/USDT,0.008683,0.008697,0.008334,0.008542,167128923.50584901,1428646.59741439863256
1656892800,2022-07-04 00:00:00,XWG/USDT,0.008808,0.008826,0.008473,0.008679,143385515.72592738,1235827.38663797121286
1656806400,2022-07-03 00:00:00,XWG/USDT,0.00832,0.008833,0.008226,0.008807,151454986.77098496,1275233.75623868551489
1656720000,2022-07-02 00:00:00,XWG/USDT,0.008347,0.00841,0.008283,0.008319,258154248.04014372,2151115.66260446521877
1656633600,2022-07-01 00:00:00,XWG/USDT,0.008534,0.0087,0.00831,0.008344,209932694.81001165,1784199.74430806928858
1656547200,2022-06-30 00:00:00,XWG/USDT,0.008921,0.00898,0.008401,0.008534,124725643.87329499,1070433.69217536492054
1656460800,2022-06-29 00:00:00,XWG/USDT,0.008583,0.009016,0.008425,0.008917,86193758.92984482,758643.87142829032543
1656374400,2022-06-28 00:00:00,XWG/USDT,0.008911,0.009176,0.0084,0.008587,37312567.45989379,330317.78659644174671
1656288000,2022-06-27 00:00:00,XWG/USDT,0.00917,0.009767,0.008752,0.008859,55898796.54530764,524216.81162059278877
1656201600,2022-06-26 00:00:00,XWG/USDT,0.008697,0.009896,0.008624,0.009175,74096468.44323856,674435.51435259905312
1656115200,2022-06-25 00:00:00,XWG/USDT,0.008208,0.0091,0.008101,0.008693,79555139.97690425,671622.17477914055082
1656028800,2022-06-24 00:00:00,XWG/USDT,0.008095,0.008418,0.007932,0.008198,120626349.42849112,984878.54423249542365
1655942400,2022-06-23 00:00:00,XWG/USDT,0.008235,0.008424,0.00786,0.008097,127983114.10029135,1058679.95562890986708
1655856000,2022-06-22 00:00:00,XWG/USDT,0.008567,0.008706,0.008151,0.008233,144360072.75029228,1223469.15790935542116
1655769600,2022-06-21 00:00:00,XWG/USDT,0.008701,0.009284,0.008471,0.008569,110591308.75832943,975024.92165390941314
1655683200,2022-06-20 00:00:00,XWG/USDT,0.007793,0.008796,0.007745,0.0087,125766661.59184186,1036631.79033655642452
1655596800,2022-06-19 00:00:00,XWG/USDT,0.007555,0.007905,0.007264,0.007788,110730652.23521715,840415.90320302996092
1655510400,2022-06-18 00:00:00,XWG/USDT,0.007812,0.007988,0.007003,0.007556,105456293.11159384,795461.13573664299595
1655424000,2022-06-17 00:00:00,XWG/USDT,0.008857,0.008897,0.007599,0.007809,101282165.36236847,838627.89613586407291
1655337600,2022-06-16 00:00:00,XWG/USDT,0.009867,0.01143,0.008577,0.008775,95284239.08209996,915526.72457467087552
1655251200,2022-06-15 00:00:00,XWG/USDT,0.011845,0.012094,0.009149,0.009894,99283668.2666025,1079870.59888059052095
1655164800,2022-06-14 00:00:00,XWG/USDT,0.012929,0.012939,0.011682,0.011781,56751752.30579885,684982.32461512853024
1655078400,2022-06-13 00:00:00,XWG/USDT,0.01325,0.013668,0.0127,0.012907,92116334.01290973,1200083.86544819637739
1654992000,2022-06-12 00:00:00,XWG/USDT,0.013306,0.013413,0.013079,0.013253,232381376.50546275,3084999.1919474748749
1654905600,2022-06-11 00:00:00,XWG/USDT,0.013614,0.013939,0.0131,0.0133,186812576.00047512,2511565.20619032607255
1654819200,2022-06-10 00:00:00,XWG/USDT,0.013685,0.013827,0.013397,0.013609,144814043.09200766,1977420.72511179249204
1654732800,2022-06-09 00:00:00,XWG/USDT,0.014484,0.01467,0.013635,0.013694,109369607.16744515,1540027.93368662698921
1654646400,2022-06-08 00:00:00,XWG/USDT,0.014601,0.015212,0.013921,0.014494,58938340.78345268,859330.68304482355986
1654560000,2022-06-07 00:00:00,XWG/USDT,0.01435,0.014689,0.013853,0.014604,51520478.28455143,736290.16627018805198
1654473600,2022-06-06 00:00:00,XWG/USDT,0.014262,0.014688,0.01357,0.014337,52800659.92556963,742856.52459475927029
1654387200,2022-06-05 00:00:00,XWG/USDT,0.013956,0.01474,0.013288,0.014257,53295535.87947143,753764.04378402883448
1654300800,2022-06-04 00:00:00,XWG/USDT,0.014341,0.014854,0.013871,0.013912,50680704.57688491,726289.58603878727986
1654214400,2022-06-03 00:00:00,XWG/USDT,0.01358,0.015266,0.013301,0.014329,38731161.37955644,539493.00939584947584
1654128000,2022-06-02 00:00:00,XWG/USDT,0.013333,0.01364,0.013031,0.013571,29917584.78213985,401773.03801366078775
1654041600,2022-06-01 00:00:00,XWG/USDT,0.014486,0.01466,0.013044,0.013329,25964193.77323692,364656.58578432740576
1653955200,2022-05-31 00:00:00,XWG/USDT,0.014404,0.015109,0.013869,0.014498,34846232.36490415,510008.77478294006654
1653868800,2022-05-30 00:00:00,XWG/USDT,0.01416,0.014608,0.013777,0.014393,34934181.31727809,492457.24486712795856
1653782400,2022-05-29 00:00:00,XWG/USDT,0.013907,0.014607,0.012997,0.014188,35581606.87229074,484798.28989704961977
1653696000,2022-05-28 00:00:00,XWG/USDT,0.013546,0.014395,0.013309,0.013898,76051753.88671348,1034137.5967608371436
1653609600,2022-05-27 00:00:00,XWG/USDT,0.013848,0.013893,0.012892,0.01358,49665778.6565122,676854.22355017658797
1653523200,2022-05-26 00:00:00,XWG/USDT,0.013926,0.014539,0.013432,0.013852,67826557.70323914,943478.57127001822556
1653436800,2022-05-25 00:00:00,XWG/USDT,0.013784,0.014074,0.01329,0.013939,67514873.23079119,925301.96936419399223
1653350400,2022-05-24 00:00:00,XWG/USDT,0.014378,0.014393,0.012446,0.013792,56686324.38442919,765450.50836512748177
1653264000,2022-05-23 00:00:00,XWG/USDT,0.014598,0.015619,0.013629,0.014375,60679556.97602581,867946.27629591927949
1653177600,2022-05-22 00:00:00,XWG/USDT,0.014292,0.015035,0.013663,0.014593,69034695.94401492,975517.2016896009045
1653091200,2022-05-21 00:00:00,XWG/USDT,0.014109,0.014592,0.013436,0.0143,69642995.39274985,976552.80610280360364
1653004800,2022-05-20 00:00:00,XWG/USDT,0.014047,0.01462,0.01357,0.014109,77541288.43104145,1087199.36529186654859
1652918400,2022-05-19 00:00:00,XWG/USDT,0.013951,0.014607,0.013634,0.014107,86460984.49578844,1212231.37939178153277
1652832000,2022-05-18 00:00:00,XWG/USDT,0.014216,0.01464,0.01364,0.01397,80655580.83934809,1127160.72210631037741
1652745600,2022-05-17 00:00:00,XWG/USDT,0.015103,0.015176,0.014049,0.014197,78899806.82492826,1163534.69241062052149
1652659200,2022-05-16 00:00:00,XWG/USDT,0.015025,0.015651,0.014391,0.015041,70899248.22140566,1054095.38084080404469
1652572800,2022-05-15 00:00:00,XWG/USDT,0.013958,0.015412,0.013606,0.01502,79674334.95039629,1130695.67815863039532
1652486400,2022-05-14 00:00:00,XWG/USDT,0.013921,0.014239,0.013114,0.013957,76830094.23716991,1067083.87523971777309
1652400000,2022-05-13 00:00:00,XWG/USDT,0.014939,0.015028,0.013839,0.013911,76249466.72734796,1098306.1120636118124
1652313600,2022-05-12 00:00:00,XWG/USDT,0.018693,0.018757,0.013066,0.014915,37855594.36995511,594292.2124453649145
1652227200,2022-05-11 00:00:00,XWG/USDT,0.020962,0.021152,0.0185,0.018701,22523587.15134259,448932.84120708424272
1652140800,2022-05-10 00:00:00,XWG/USDT,0.027182,0.0276,0.020015,0.020962,20082682.08103986,435222.53104676565051
1652054400,2022-05-09 00:00:00,XWG/USDT,0.021865,0.035,0.020126,0.027332,22858522.54653336,537668.50169445716888
1651968000,2022-05-08 00:00:00,XWG/USDT,0.021015,0.023503,0.020651,0.021852,19901919.76508036,426217.5312899569435
1651881600,2022-05-07 00:00:00,XWG/USDT,0.020638,0.023419,0.020012,0.021015,23796582.2816504,502780.75113524917968
1651795200,2022-05-06 00:00:00,XWG/USDT,0.020994,0.022867,0.01971,0.020652,15705559.44248793,326949.26123097490438
1651708800,2022-05-05 00:00:00,XWG/USDT,0.022067,0.023228,0.020609,0.021151,2637999.79636587,57785.54862335575464
1651622400,2022-05-04 00:00:00,XWG/USDT,0.02173,0.02364,0.020331,0.022059,21040346.82628132,442637.76014905715061
1651536000,2022-05-03 00:00:00,XWG/USDT,0.020752,0.022004,0.019423,0.02177,9003424.75782298,190437.39681833701495
1651449600,2022-05-02 00:00:00,XWG/USDT,0.021039,0.02192,0.020314,0.020773,6259159.90530123,131628.1471429775687
1651363200,2022-05-01 00:00:00,XWG/USDT,0.021285,0.023374,0.020228,0.021045,521620212.29647625,11104010.93695243495991
1651276800,2022-04-30 00:00:00,XWG/USDT,0.023213,0.023357,0.021116,0.021286,16049133.94342873,356447.10393456432694
1651190400,2022-04-29 00:00:00,XWG/USDT,0.024439,0.02486,0.022136,0.023231,12309862.41422286,292194.49504947154169
1651104000,2022-04-28 00:00:00,XWG/USDT,0.025941,0.026106,0.023176,0.024439,178226833.14546724,4462746.79007608012418
1651017600,2022-04-27 00:00:00,XWG/USDT,0.0259,0.029599,0.0255,0.025947,150237229.32833242,4127533.61007686488245
1650931200,2022-04-26 00:00:00,XWG/USDT,0.030172,0.030548,0.025762,0.02587,41535108.89283465,1172479.99397237376196
1650844800,2022-04-25 00:00:00,XWG/USDT,0.031547,0.032644,0.0285,0.030172,26118653.63526176,788706.96929525425047
1650758400,2022-04-24 00:00:00,XWG/USDT,0.037269,0.037317,0.031025,0.03167,20537320.30640416,714523.90050394309462
1650672000,2022-04-23 00:00:00,XWG/USDT,0.03212,0.04392,0.0305,0.037269,64032503.5162659,2366685.5201424389723
1650585600,2022-04-22 00:00:00,XWG/USDT,0.028795,0.08,0.025885,0.032001,95649993.35542777,3403943.0749343522408
1650499200,2022-04-21 00:00:00,XWG/USDT,0.02,0.03688,0.02,0.028795,50441164.45230348,1416565.67335742821219
