https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume STX,Volume BTC,tradecount
1645401600000,2022-02-21 00:00:00,STX/BTC,0.00003208,0.00003257,0.00002996,0.00003000,437840.00000000,13.86733772,1438
1645315200000,2022-02-20 00:00:00,STX/BTC,0.00003284,0.00003289,0.00003168,0.00003205,245078.00000000,7.89744860,999
1645228800000,2022-02-19 00:00:00,STX/BTC,0.00003339,0.00003348,0.00003198,0.00003283,233582.10000000,7.66282305,969
1645142400000,2022-02-18 00:00:00,STX/BTC,0.00003430,0.00003487,0.00003321,0.00003350,401376.30000000,13.61027191,1532
1645056000000,2022-02-17 00:00:00,STX/BTC,0.00003528,0.00003536,0.00003384,0.00003441,375606.00000000,12.93044911,1812
1644969600000,2022-02-16 00:00:00,STX/BTC,0.00003568,0.00003569,0.00003452,0.00003533,247705.20000000,8.69565791,1492
1644883200000,2022-02-15 00:00:00,STX/BTC,0.00003451,0.00003701,0.00003417,0.00003557,700688.90000000,24.94701461,4000
1644796800000,2022-02-14 00:00:00,STX/BTC,0.00003437,0.00003453,0.00003315,0.00003451,474016.60000000,15.95778619,1961
1644710400000,2022-02-13 00:00:00,STX/BTC,0.00003589,0.00003615,0.00003434,0.00003439,347372.70000000,12.24239033,1584
1644624000000,2022-02-12 00:00:00,STX/BTC,0.00003569,0.00003590,0.00003408,0.00003583,435292.90000000,15.14032357,2241
1644537600000,2022-02-11 00:00:00,STX/BTC,0.00003727,0.00003750,0.00003530,0.00003562,592010.60000000,21.84533928,2869
1644451200000,2022-02-10 00:00:00,STX/BTC,0.00003886,0.00004021,0.00003691,0.00003723,711677.70000000,27.46019620,3468
1644364800000,2022-02-09 00:00:00,STX/BTC,0.00003833,0.00003924,0.00003743,0.00003879,2359675.90000000,90.09787281,5132
1644278400000,2022-02-08 00:00:00,STX/BTC,0.00003915,0.00004059,0.00003631,0.00003836,1061813.30000000,40.00460570,5058
1644192000000,2022-02-07 00:00:00,STX/BTC,0.00003956,0.00004069,0.00003893,0.00003916,548742.10000000,21.68924728,2950
1644105600000,2022-02-06 00:00:00,STX/BTC,0.00003807,0.00004065,0.00003807,0.00003957,370598.10000000,14.66140573,2993
1644019200000,2022-02-05 00:00:00,STX/BTC,0.00003700,0.00003919,0.00003678,0.00003810,358476.20000000,13.70902140,2393
1643932800000,2022-02-04 00:00:00,STX/BTC,0.00003815,0.00003888,0.00003681,0.00003702,546925.10000000,20.66144200,2110
1643846400000,2022-02-03 00:00:00,STX/BTC,0.00003810,0.00003871,0.00003713,0.00003814,752732.60000000,28.45423758,3271
1643760000000,2022-02-02 00:00:00,STX/BTC,0.00003853,0.00003966,0.00003796,0.00003796,579483.60000000,22.44376835,2646
1643673600000,2022-02-01 00:00:00,STX/BTC,0.00003889,0.00003982,0.00003813,0.00003846,245328.40000000,9.55303038,1789
1643587200000,2022-01-31 00:00:00,STX/BTC,0.00003930,0.00004029,0.00003843,0.00003889,629697.30000000,24.62010031,2858
1643500800000,2022-01-30 00:00:00,STX/BTC,0.00003962,0.00004090,0.00003885,0.00003936,531679.30000000,21.09616118,2921
1643414400000,2022-01-29 00:00:00,STX/BTC,0.00003875,0.00004154,0.00003868,0.00003972,1911091.90000000,77.16158377,4416
1643328000000,2022-01-28 00:00:00,STX/BTC,0.00003743,0.00004000,0.00003726,0.00003871,602974.50000000,23.33248053,3336
1643241600000,2022-01-27 00:00:00,STX/BTC,0.00003742,0.00003912,0.00003674,0.00003750,628841.30000000,23.84504545,3033
1643155200000,2022-01-26 00:00:00,STX/BTC,0.00003670,0.00004211,0.00003642,0.00003743,1970901.00000000,75.79910288,9220
1643068800000,2022-01-25 00:00:00,STX/BTC,0.00003698,0.00003714,0.00003496,0.00003672,1170955.00000000,42.16698321,3795
1642982400000,2022-01-24 00:00:00,STX/BTC,0.00004042,0.00004042,0.00003518,0.00003703,1394539.10000000,51.19152041,5621
1642896000000,2022-01-23 00:00:00,STX/BTC,0.00004029,0.00004120,0.00003904,0.00004046,808724.20000000,32.50259114,3444
1642809600000,2022-01-22 00:00:00,STX/BTC,0.00004587,0.00004602,0.00003666,0.00004019,1501045.70000000,61.10675080,7697
1642723200000,2022-01-21 00:00:00,STX/BTC,0.00004717,0.00004767,0.00004464,0.00004590,1480679.30000000,68.42740394,7225
1642636800000,2022-01-20 00:00:00,STX/BTC,0.00004943,0.00005131,0.00004704,0.00004726,2044253.90000000,99.24184936,9482
1642550400000,2022-01-19 00:00:00,STX/BTC,0.00005501,0.00005856,0.00004873,0.00004943,3965645.90000000,212.40945688,19519
