https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume WIN,Volume USDT
1663167600,2022-09-14 15:00:00,WIN/USDT,0.00010457,0.00010492,0.00010432,0.00010473,386193262.81600065,40402.141459248524704
1663164000,2022-09-14 14:00:00,WIN/USDT,0.00010414,0.00010467,0.00010376,0.0001046,615528470.62268019,64129.6207125383473761
1663160400,2022-09-14 13:00:00,WIN/USDT,0.00010448,0.00010477,0.00010354,0.00010398,500964223.27527589,52171.2106654894126573
1663156800,2022-09-14 12:00:00,WIN/USDT,0.00010411,0.00010477,0.00010345,0.00010455,446717471.79042334,46478.2384330331376268
1663153200,2022-09-14 11:00:00,WIN/USDT,0.00010399,0.00010415,0.00010338,0.00010401,161100167.11968003,16723.1149793656371925
1663149600,2022-09-14 10:00:00,WIN/USDT,0.00010385,0.00010424,0.00010366,0.00010393,243470355.55586778,25326.0464006225130532
1663146000,2022-09-14 09:00:00,WIN/USDT,0.00010388,0.00010429,0.00010351,0.00010386,518134656.32960133,53804.2678960679495504
1663142400,2022-09-14 08:00:00,WIN/USDT,0.00010387,0.00010418,0.00010288,0.00010385,336416981.92384311,34870.8736911050630655
1663138800,2022-09-14 07:00:00,WIN/USDT,0.00010427,0.00010457,0.0001034,0.00010385,314544660.09543336,32759.5093082302122334
1663135200,2022-09-14 06:00:00,WIN/USDT,0.00010507,0.00010531,0.00010423,0.00010428,328266493.7823,34446.332986235087
1663131600,2022-09-14 05:00:00,WIN/USDT,0.00010523,0.00010535,0.00010484,0.00010511,155111249.36746996,16309.282244421493298
1663128000,2022-09-14 04:00:00,WIN/USDT,0.00010491,0.00010545,0.00010488,0.00010523,245589481.40540141,25817.4773736690207985
1663124400,2022-09-14 03:00:00,WIN/USDT,0.00010482,0.00010506,0.00010452,0.00010493,319414325.46204206,33462.3023782770950468
1663120800,2022-09-14 02:00:00,WIN/USDT,0.00010503,0.00010503,0.00010452,0.00010482,592998060.84781715,62188.6818475430839559
1663117200,2022-09-14 01:00:00,WIN/USDT,0.00010492,0.00010567,0.00010458,0.00010497,380040787.82641744,39900.5280476893250174
1663113600,2022-09-14 00:00:00,WIN/USDT,0.00010349,0.00010496,0.00010324,0.00010491,534476970.40512361,55744.2566316695558977
1663110000,2022-09-13 23:00:00,WIN/USDT,0.00010437,0.00010447,0.00010341,0.00010346,493475975.7101,51220.575180371444
1663106400,2022-09-13 22:00:00,WIN/USDT,0.00010428,0.00010467,0.00010364,0.00010432,320811539.39246067,33449.3450620516036037
1663102800,2022-09-13 21:00:00,WIN/USDT,0.00010391,0.00010487,0.0001037,0.00010432,419871872.86562033,43795.8123449235783039
1663099200,2022-09-13 20:00:00,WIN/USDT,0.0001044,0.00010503,0.00010385,0.00010392,574837853.59754988,60001.8903762910694528
1663095600,2022-09-13 19:00:00,WIN/USDT,0.00010325,0.00010539,0.00010243,0.00010444,677711771.39957549,70338.2538592014615754
1663092000,2022-09-13 18:00:00,WIN/USDT,0.00010452,0.00010499,0.0001032,0.00010331,333593647.00611998,34785.2613318114980411
1663088400,2022-09-13 17:00:00,WIN/USDT,0.00010416,0.00010495,0.00010393,0.00010455,371129526.63561585,38790.4232625183514605
1663084800,2022-09-13 16:00:00,WIN/USDT,0.00010415,0.00010456,0.00010384,0.00010412,752904598.10339927,78472.3497835252427972
1663081200,2022-09-13 15:00:00,WIN/USDT,0.00010412,0.00010515,0.00010389,0.00010427,722638051.53220088,75423.2106222525305896
1663077600,2022-09-13 14:00:00,WIN/USDT,0.00010505,0.00010692,0.00010414,0.00010414,413547727.07864412,43522.78514441245895
1663074000,2022-09-13 13:00:00,WIN/USDT,0.00010554,0.00010679,0.00010401,0.00010507,741650968.06344379,77771.3787396487863731
1663070400,2022-09-13 12:00:00,WIN/USDT,0.00010901,0.00010993,0.00010528,0.00010571,638861982.55664754,68718.8073379755641672
1663066800,2022-09-13 11:00:00,WIN/USDT,0.00010891,0.00010965,0.00010878,0.00010916,477197400.93175046,52072.6223815446424368
1663063200,2022-09-13 10:00:00,WIN/USDT,0.00010854,0.00010935,0.00010837,0.00010884,370692423.05066385,40357.048454003673373
1663059600,2022-09-13 09:00:00,WIN/USDT,0.00010888,0.00010916,0.00010832,0.00010848,560088165.363,60977.673302467447
1663056000,2022-09-13 08:00:00,WIN/USDT,0.00010906,0.00010915,0.00010853,0.0001089,436527114.31690275,47537.43257316805875
1663052400,2022-09-13 07:00:00,WIN/USDT,0.00010846,0.00010919,0.00010841,0.00010912,421615617.0488,45905.339656352346
1663048800,2022-09-13 06:00:00,WIN/USDT,0.00010862,0.00010947,0.00010837,0.00010847,254593790.15957796,27716.2509264083112812
1663045200,2022-09-13 05:00:00,WIN/USDT,0.00010844,0.00010879,0.00010812,0.00010866,240526208.4404259,26106.332494425039597
1663041600,2022-09-13 04:00:00,WIN/USDT,0.00010857,0.00010906,0.00010829,0.00010844,401487096.0218,43617.433137892566
1663038000,2022-09-13 03:00:00,WIN/USDT,0.00010874,0.00010897,0.00010786,0.00010846,382355019.29517573,41426.6346451868409568
1663034400,2022-09-13 02:00:00,WIN/USDT,0.00010824,0.00010879,0.00010786,0.00010878,607230499.54602326,65788.4142692756408679
1663030800,2022-09-13 01:00:00,WIN/USDT,0.00010806,0.00010839,0.00010766,0.00010821,698482226.76887641,75504.4370042296306491
1663027200,2022-09-13 00:00:00,WIN/USDT,0.00010915,0.00010928,0.00010747,0.00010805,771071539.3477,83436.680426626508
1663023600,2022-09-12 23:00:00,WIN/USDT,0.00010912,0.00010931,0.0001086,0.00010929,651635037.58407656,70963.2744838915906084
1663020000,2022-09-12 22:00:00,WIN/USDT,0.00010878,0.00010951,0.00010849,0.00010896,544355760.54289544,59295.2953837385548264
1663016400,2022-09-12 21:00:00,WIN/USDT,0.00010896,0.0001093,0.00010834,0.00010878,629136112.47628862,68442.5027363728391926
1663012800,2022-09-12 20:00:00,WIN/USDT,0.00010904,0.00010934,0.00010851,0.00010893,565510449.32148533,61563.7951377094838771
1663009200,2022-09-12 19:00:00,WIN/USDT,0.00010897,0.00010915,0.00010835,0.00010894,614619422.56959519,66890.3772619756641429
1663005600,2022-09-12 18:00:00,WIN/USDT,0.00010924,0.00010953,0.00010881,0.00010892,498096247.11034408,54340.6381605613044176
1663002000,2022-09-12 17:00:00,WIN/USDT,0.00010871,0.00010928,0.00010834,0.00010919,448252070.22866183,48670.1633286510279679
1662998400,2022-09-12 16:00:00,WIN/USDT,0.0001099,0.0001102,0.00010838,0.0001087,713831848.50820341,77655.3689548679501977
1662994800,2022-09-12 15:00:00,WIN/USDT,0.00011145,0.00011169,0.00010969,0.00011024,616058191.52326732,68417.7731070955131675
1662991200,2022-09-12 14:00:00,WIN/USDT,0.00011173,0.00011198,0.00011086,0.00011145,602846078.02595996,67266.3722739975193383
1662987600,2022-09-12 13:00:00,WIN/USDT,0.00011174,0.00011186,0.00011086,0.00011173,747557072.13371895,83280.1928769008542911
1662984000,2022-09-12 12:00:00,WIN/USDT,0.00011107,0.00011188,0.00011096,0.00011171,680932134.01039269,75875.0994090656289116
1662980400,2022-09-12 11:00:00,WIN/USDT,0.00011179,0.00011188,0.00011087,0.00011106,462597252.68795916,51521.112548144891818
1662976800,2022-09-12 10:00:00,WIN/USDT,0.00011102,0.00011187,0.00011055,0.00011181,348215276.25116236,38678.4183374879714832
1662973200,2022-09-12 09:00:00,WIN/USDT,0.00011132,0.00011182,0.00011079,0.00011108,675660494.28105463,75256.604089677443776
1662969600,2022-09-12 08:00:00,WIN/USDT,0.00011142,0.000112,0.0001108,0.00011134,523824341.49761379,58387.8270406522639631
1662966000,2022-09-12 07:00:00,WIN/USDT,0.00010993,0.00011181,0.00010992,0.00011145,899022774.16143324,99523.8896248043331436
1662962400,2022-09-12 06:00:00,WIN/USDT,0.00010976,0.0001101,0.00010943,0.00010997,478792565.08151299,52563.7795727673514247
1662958800,2022-09-12 05:00:00,WIN/USDT,0.00010959,0.00010991,0.00010921,0.00010966,293670657.6365,32185.76104721219
1662955200,2022-09-12 04:00:00,WIN/USDT,0.00010984,0.0001099,0.00010927,0.00010957,476864307.4551,52275.216153191513
1662951600,2022-09-12 03:00:00,WIN/USDT,0.00011039,0.00011073,0.00010927,0.00010988,778412530.06808733,85574.7137128432411767
1662948000,2022-09-12 02:00:00,WIN/USDT,0.00011096,0.00011126,0.00011,0.00011032,459434964.71872075,50713.01702692564348
1662944400,2022-09-12 01:00:00,WIN/USDT,0.000109,0.00011131,0.00010874,0.00011087,917636412.39698331,101342.0200750866997382
1662940800,2022-09-12 00:00:00,WIN/USDT,0.00010987,0.00011007,0.00010898,0.00010898,613717995.70511669,67344.5048602928140228
1662937200,2022-09-11 23:00:00,WIN/USDT,0.00010917,0.00010999,0.00010866,0.00010993,704045970.90059962,77062.6206601591172038
1662933600,2022-09-11 22:00:00,WIN/USDT,0.00010897,0.00010941,0.00010869,0.00010914,462249636.93183274,50408.2662277494096256
1662930000,2022-09-11 21:00:00,WIN/USDT,0.00010975,0.00011009,0.00010896,0.00010902,1012858212.96435508,110984.4588302770343188
1662926400,2022-09-11 20:00:00,WIN/USDT,0.00011003,0.0001103,0.00010931,0.00010985,588834760.53467995,64659.709895918471703
1662922800,2022-09-11 19:00:00,WIN/USDT,0.00010968,0.00011013,0.00010967,0.00011002,487085320.6481952,53532.7310378854454362
1662919200,2022-09-11 18:00:00,WIN/USDT,0.00011003,0.00011026,0.00010966,0.00010969,500136279.94129501,55008.7818623649837863
1662915600,2022-09-11 17:00:00,WIN/USDT,0.00011026,0.00011063,0.00010996,0.00011,442470257.18553167,48817.913264040103471
1662912000,2022-09-11 16:00:00,WIN/USDT,0.00011009,0.00011078,0.00011007,0.00011025,709145778.5499984,78348.6092803226630501
1662908400,2022-09-11 15:00:00,WIN/USDT,0.00010999,0.00011028,0.00010985,0.00011012,424138276.31600503,46698.2119010627720545
1662904800,2022-09-11 14:00:00,WIN/USDT,0.00010949,0.00011021,0.00010944,0.00011,509256475.95595165,55884.4810507687036141
1662901200,2022-09-11 13:00:00,WIN/USDT,0.0001102,0.00011029,0.00010931,0.00010948,865295171.69579199,94901.6201280860661432
1662897600,2022-09-11 12:00:00,WIN/USDT,0.00011015,0.00011031,0.00010982,0.00011027,630901019.60406281,69455.5931826331555215
1662894000,2022-09-11 11:00:00,WIN/USDT,0.00010951,0.00011029,0.00010948,0.00011015,568313354.72115283,62509.9570212410038534
1662890400,2022-09-11 10:00:00,WIN/USDT,0.00010906,0.00010975,0.00010906,0.00010947,321189622.87096808,35180.0372708620211082
1662886800,2022-09-11 09:00:00,WIN/USDT,0.00010974,0.00010979,0.00010896,0.00010907,449937778.41536515,49173.614610842368683
1662883200,2022-09-11 08:00:00,WIN/USDT,0.00010972,0.00010993,0.00010935,0.00010972,393646055.74668215,43175.4476299706985187
1662879600,2022-09-11 07:00:00,WIN/USDT,0.00011013,0.00011027,0.00010895,0.00010972,522753818.1876,57276.936834213636
1662876000,2022-09-11 06:00:00,WIN/USDT,0.00011098,0.00011153,0.00010943,0.00011015,743983880.80816404,82117.2264044224338741
1662872400,2022-09-11 05:00:00,WIN/USDT,0.00011046,0.00011135,0.00011025,0.00011095,394982203.33390178,43783.3545203579672835
1662868800,2022-09-11 04:00:00,WIN/USDT,0.00011049,0.00011097,0.00011034,0.00011044,802806148.57003641,88892.4399376951794545
1662865200,2022-09-11 03:00:00,WIN/USDT,0.00011056,0.00011069,0.00011027,0.00011051,379900005.34092898,41981.697379351011392
1662861600,2022-09-11 02:00:00,WIN/USDT,0.00011072,0.00011113,0.00011049,0.00011054,359395039.78208034,39801.1880032156420992
1662858000,2022-09-11 01:00:00,WIN/USDT,0.00011027,0.00011123,0.00011019,0.00011071,541747215.88738516,60043.676288945571075
1662854400,2022-09-11 00:00:00,WIN/USDT,0.00011026,0.00011066,0.00011014,0.00011025,533274575.80769299,58876.7770088416550869
1662850800,2022-09-10 23:00:00,WIN/USDT,0.00011064,0.00011125,0.0001102,0.00011028,489934963.4263454,54099.7804941529067122
1662847200,2022-09-10 22:00:00,WIN/USDT,0.00011021,0.00011086,0.00011004,0.00011048,888614399.75295028,98170.0872095760710016
1662843600,2022-09-10 21:00:00,WIN/USDT,0.00011002,0.00011068,0.0001096,0.00011016,497520829.09781516,54763.3577803553478586
1662840000,2022-09-10 20:00:00,WIN/USDT,0.00011035,0.00011051,0.0001095,0.00011003,497565590.11155599,54783.895334587417722
1662836400,2022-09-10 19:00:00,WIN/USDT,0.00011021,0.00011076,0.00010998,0.00011038,826121976.58545793,91105.4841842846602462
1662832800,2022-09-10 18:00:00,WIN/USDT,0.00010998,0.00011039,0.00010979,0.00011019,657267552.25735246,72357.4584666032451692
1662829200,2022-09-10 17:00:00,WIN/USDT,0.00011018,0.00011059,0.00010945,0.00011,506397500.93540166,55665.7062339212807364
1662825600,2022-09-10 16:00:00,WIN/USDT,0.00010929,0.000111,0.00010908,0.00011019,735383587.79367135,80927.2877598079194438
1662822000,2022-09-10 15:00:00,WIN/USDT,0.00010895,0.00010969,0.00010872,0.00010937,473478210.99911711,51760.7732476711789785
1662818400,2022-09-10 14:00:00,WIN/USDT,0.00010822,0.00010917,0.00010808,0.00010893,460773260.90865852,50141.0896802300406632
1662814800,2022-09-10 13:00:00,WIN/USDT,0.00010922,0.00010935,0.00010784,0.00010831,614519284.68240219,66628.4420898216147432
1662811200,2022-09-10 12:00:00,WIN/USDT,0.00010978,0.00011001,0.00010904,0.00010924,632651660.36383065,69284.6548569937881507
1662807600,2022-09-10 11:00:00,WIN/USDT,0.00010938,0.00010979,0.00010924,0.00010979,302922968.89429174,33159.0523246357229384
1662804000,2022-09-10 10:00:00,WIN/USDT,0.00010917,0.00010937,0.00010883,0.00010937,472476076.22707339,51550.0767455877357045
1662800400,2022-09-10 09:00:00,WIN/USDT,0.00010925,0.00010953,0.00010901,0.00010916,722593795.49320872,78940.2275440393991016
1662796800,2022-09-10 08:00:00,WIN/USDT,0.00010847,0.00010939,0.00010844,0.00010924,480825858.37752999,52462.0662642777854124
1662793200,2022-09-10 07:00:00,WIN/USDT,0.00011057,0.00011064,0.00010839,0.0001085,414918811.23878416,45456.0694458961461667
1662789600,2022-09-10 06:00:00,WIN/USDT,0.00011024,0.00011089,0.00011013,0.00011058,412876703.8775,45626.095323883852
1662786000,2022-09-10 05:00:00,WIN/USDT,0.00011032,0.00011089,0.00010995,0.00011021,543607045.74938491,60040.9819809386962228
1662782400,2022-09-10 04:00:00,WIN/USDT,0.00011022,0.00011093,0.00011022,0.00011031,431436991.18352232,47723.228737700378592
1662778800,2022-09-10 03:00:00,WIN/USDT,0.00011093,0.00011099,0.00011013,0.00011021,489059791.90020027,54102.3616642572169812
1662775200,2022-09-10 02:00:00,WIN/USDT,0.00011041,0.00011135,0.00011035,0.00011095,741904243.57244958,82175.6969412950981264
1662771600,2022-09-10 01:00:00,WIN/USDT,0.0001101,0.00011094,0.00011007,0.00011042,646173141.94669201,71493.9668884352952971
1662768000,2022-09-10 00:00:00,WIN/USDT,0.00011033,0.00011048,0.00010973,0.00011012,513606863.47702083,56553.3835238331654693
1662764400,2022-09-09 23:00:00,WIN/USDT,0.00011053,0.00011078,0.00010946,0.00011031,320491255.84557272,35314.5720487652793651
1662760800,2022-09-09 22:00:00,WIN/USDT,0.00010954,0.00011063,0.00010934,0.00011054,509009164.3881288,56034.674132413531936
1662757200,2022-09-09 21:00:00,WIN/USDT,0.00010922,0.0001099,0.00010896,0.00010958,723842821.80859701,79119.8334480182326194
1662753600,2022-09-09 20:00:00,WIN/USDT,0.00010846,0.00010924,0.00010829,0.00010924,527739587.02862485,57376.7073040757348864
1662750000,2022-09-09 19:00:00,WIN/USDT,0.00010835,0.00010868,0.00010817,0.00010853,647952498.2792819,70250.0590399125073325
1662746400,2022-09-09 18:00:00,WIN/USDT,0.00010803,0.00010876,0.00010786,0.00010832,717589870.79751602,77690.0376584026540777
1662742800,2022-09-09 17:00:00,WIN/USDT,0.00010858,0.0001088,0.00010794,0.00010801,549886998.61457533,59663.9314199368805138
1662739200,2022-09-09 16:00:00,WIN/USDT,0.00010793,0.00010861,0.00010729,0.00010858,630795857.24430773,68163.9417607210608489
1662735600,2022-09-09 15:00:00,WIN/USDT,0.00010811,0.00010863,0.00010761,0.00010793,755233144.60638751,81649.7710316716622736
1662732000,2022-09-09 14:00:00,WIN/USDT,0.00010816,0.00010872,0.00010756,0.00010807,797482735.38146842,86378.4556748013789334
1662728400,2022-09-09 13:00:00,WIN/USDT,0.0001095,0.0001095,0.0001079,0.00010817,614552384.26819374,66678.7125145698460102
