https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ANKR,Volume USDT
1653955200,2022-05-31 00:00:00,ANKR/USDT,0.03952,0.04016,0.03735,0.03897,4846078.90244224,188900.2149609298778
1653868800,2022-05-30 00:00:00,ANKR/USDT,0.03679,0.03966,0.03618,0.03955,6177035.69262369,236505.9080701999575
1653782400,2022-05-29 00:00:00,ANKR/USDT,0.03602,0.03679,0.0348,0.03674,4083709.49363889,146971.5944837764626
1653696000,2022-05-28 00:00:00,ANKR/USDT,0.03502,0.03728,0.03485,0.0361,4621116.7818132,166612.9986814815149
1653609600,2022-05-27 00:00:00,ANKR/USDT,0.03573,0.037,0.03395,0.035,9791448.95228096,345973.7629383135131
1653523200,2022-05-26 00:00:00,ANKR/USDT,0.03837,0.03911,0.03432,0.03571,9118169.75059603,329984.6831088614606
1653436800,2022-05-25 00:00:00,ANKR/USDT,0.03973,0.04025,0.03757,0.03819,4859476.26763765,186766.7126308975497
1653350400,2022-05-24 00:00:00,ANKR/USDT,0.03869,0.04009,0.03692,0.03961,6185625.70618069,239328.7120407265901
1653264000,2022-05-23 00:00:00,ANKR/USDT,0.04084,0.04602,0.03794,0.03868,11515790.50640635,473937.2018983147165
1653177600,2022-05-22 00:00:00,ANKR/USDT,0.03872,0.0426,0.03855,0.04088,12102350.73094563,488615.1033322037225
1653091200,2022-05-21 00:00:00,ANKR/USDT,0.03647,0.03918,0.03577,0.03873,5877346.26432417,220716.0845503527953
1653004800,2022-05-20 00:00:00,ANKR/USDT,0.03793,0.0395,0.03568,0.03648,7872333.47564366,295176.635786719053
1652918400,2022-05-19 00:00:00,ANKR/USDT,0.03571,0.03846,0.03361,0.03793,6475881.24772061,235691.4627970281779
1652832000,2022-05-18 00:00:00,ANKR/USDT,0.04106,0.0414,0.03543,0.03562,8334805.00620512,318774.1529432054722
1652745600,2022-05-17 00:00:00,ANKR/USDT,0.03799,0.04132,0.03783,0.04107,10801636.86439332,425973.4873230143602
1652659200,2022-05-16 00:00:00,ANKR/USDT,0.04024,0.0427,0.03636,0.038,11554828.95756916,444912.7629325649161
1652572800,2022-05-15 00:00:00,ANKR/USDT,0.03911,0.04042,0.03624,0.04023,8342168.83135945,319289.718559558469
1652486400,2022-05-14 00:00:00,ANKR/USDT,0.03542,0.03938,0.03424,0.03917,13179431.30901914,492250.4937089499993
1652400000,2022-05-13 00:00:00,ANKR/USDT,0.03177,0.03916,0.03119,0.03551,9447099.36543181,340441.0539089258008
1652313600,2022-05-12 00:00:00,ANKR/USDT,0.0334,0.03584,0.02515,0.03183,21984517.65078928,642847.2112990284788
1652227200,2022-05-11 00:00:00,ANKR/USDT,0.04608,0.04733,0.03049,0.03342,23525670.81891007,863570.3574542603965
1652140800,2022-05-10 00:00:00,ANKR/USDT,0.04375,0.05099,0.0421,0.04604,7548069.29144313,357990.933298210267
1652054400,2022-05-09 00:00:00,ANKR/USDT,0.05414,0.0556,0.04331,0.0438,8525221.98065992,418745.6981628438834
1651968000,2022-05-08 00:00:00,ANKR/USDT,0.05588,0.05634,0.05353,0.05414,3214135.20689604,176200.3439490882364
1651881600,2022-05-07 00:00:00,ANKR/USDT,0.05852,0.05867,0.0542,0.05594,1968236.11578857,112811.1400988525814
1651795200,2022-05-06 00:00:00,ANKR/USDT,0.06045,0.0606,0.05614,0.05854,3638832.52284253,212718.9727142815568
1651708800,2022-05-05 00:00:00,ANKR/USDT,0.06684,0.06812,0.05891,0.06054,4676781.15938638,295595.7176469508758
1651622400,2022-05-04 00:00:00,ANKR/USDT,0.06103,0.06686,0.0609,0.06686,4727363.489811,301554.7355057536031
1651536000,2022-05-03 00:00:00,ANKR/USDT,0.06242,0.06365,0.05992,0.061,1560106.15440868,96944.6927320085366
1651449600,2022-05-02 00:00:00,ANKR/USDT,0.06362,0.06464,0.06032,0.06241,1999167.73536458,124587.978636870465
1651363200,2022-05-01 00:00:00,ANKR/USDT,0.05995,0.0646,0.0585,0.06363,4376028.82704669,267367.6378733485516
1651276800,2022-04-30 00:00:00,ANKR/USDT,0.06579,0.06693,0.05719,0.05987,3837329.16055329,238416.5252650059278
1651190400,2022-04-29 00:00:00,ANKR/USDT,0.07022,0.07181,0.06438,0.06574,4099658.90439037,278809.2391725731002
1651104000,2022-04-28 00:00:00,ANKR/USDT,0.06994,0.07149,0.0685,0.07015,3868978.6836127,271947.2475158779628
1651017600,2022-04-27 00:00:00,ANKR/USDT,0.06721,0.07459,0.06697,0.07001,7578292.32776226,536932.731720958728
1650931200,2022-04-26 00:00:00,ANKR/USDT,0.0731,0.07362,0.06677,0.0673,1790471.60352594,128351.7273115020704
1650844800,2022-04-25 00:00:00,ANKR/USDT,0.07252,0.07307,0.0668,0.07307,4411071.13555021,310295.264531947108
1650758400,2022-04-24 00:00:00,ANKR/USDT,0.0747,0.07556,0.07219,0.07247,1137181.11895844,83573.6008102188843
1650672000,2022-04-23 00:00:00,ANKR/USDT,0.07645,0.07675,0.07434,0.07464,1588700.12283754,120403.8903296065275
1650585600,2022-04-22 00:00:00,ANKR/USDT,0.07547,0.08233,0.07506,0.07649,12261275.59923184,963749.6592325529482
1650499200,2022-04-21 00:00:00,ANKR/USDT,0.07669,0.0864,0.07429,0.07549,12540855.86616612,1006332.5380561235023
1650412800,2022-04-20 00:00:00,ANKR/USDT,0.07679,0.0783,0.07454,0.07676,4646321.45444948,355865.5150223121269
1650326400,2022-04-19 00:00:00,ANKR/USDT,0.07476,0.07697,0.07332,0.07691,1641008.39344942,124076.4524522146285
1650240000,2022-04-18 00:00:00,ANKR/USDT,0.07252,0.07476,0.06919,0.07471,4595824.47190721,334264.6626525657658
1650153600,2022-04-17 00:00:00,ANKR/USDT,0.07615,0.07727,0.0723,0.07247,1625435.12815921,122700.0322143863002
1650067200,2022-04-16 00:00:00,ANKR/USDT,0.07582,0.07689,0.07424,0.07611,3424598.16121317,259138.8573198127032
1649980800,2022-04-15 00:00:00,ANKR/USDT,0.07607,0.07702,0.07404,0.07582,3651892.88482267,276771.3728896423752
1649894400,2022-04-14 00:00:00,ANKR/USDT,0.07828,0.08011,0.0734,0.07607,11062378.87483736,853536.7753122440528
1649808000,2022-04-13 00:00:00,ANKR/USDT,0.07773,0.0799,0.07542,0.07837,11750246.65586967,913575.5031983613059
1649721600,2022-04-12 00:00:00,ANKR/USDT,0.06811,0.08161,0.06755,0.07792,31103975.86269519,2385190.2193908874049
1649635200,2022-04-11 00:00:00,ANKR/USDT,0.07584,0.0766,0.06673,0.06808,14165937.65505171,1007421.6018954062568
1649548800,2022-04-10 00:00:00,ANKR/USDT,0.07898,0.07963,0.07564,0.07593,4439751.2564836,346264.1761203695563
1649462400,2022-04-09 00:00:00,ANKR/USDT,0.07647,0.07906,0.07564,0.07885,4907136.58373084,379865.1210675027835
1649376000,2022-04-08 00:00:00,ANKR/USDT,0.0812,0.08174,0.07541,0.07649,16161295.20677568,1285325.5011717969938
1649289600,2022-04-07 00:00:00,ANKR/USDT,0.07734,0.082,0.07585,0.08122,17587619.15320133,1404105.0726096815522
1649203200,2022-04-06 00:00:00,ANKR/USDT,0.09104,0.09346,0.077,0.07745,20688337.41749147,1730603.7613744031498
1649116800,2022-04-05 00:00:00,ANKR/USDT,0.09196,0.09695,0.08892,0.09107,16312511.22225118,1499544.7275557915287
1649030400,2022-04-04 00:00:00,ANKR/USDT,0.09752,0.09752,0.08744,0.092,10749228.58727667,993559.0823284482858
1648944000,2022-04-03 00:00:00,ANKR/USDT,0.09684,0.1008,0.09398,0.09763,16086355.00551142,1564617.8429774446319
1648857600,2022-04-02 00:00:00,ANKR/USDT,0.09533,0.10486,0.09431,0.0967,22367570.5869144,2186901.5044910018054
1648771200,2022-04-01 00:00:00,ANKR/USDT,0.09534,0.1002,0.08844,0.0953,19575338.13081441,1824506.5559465625229
1648684800,2022-03-31 00:00:00,ANKR/USDT,0.09266,0.1033,0.08857,0.0953,26377834.98085808,2480214.5141606916437
1648598400,2022-03-30 00:00:00,ANKR/USDT,0.08737,0.09753,0.08414,0.09271,16660701.33552178,1532711.259009326042
1648512000,2022-03-29 00:00:00,ANKR/USDT,0.08488,0.09074,0.0846,0.0874,5919445.65954424,521391.3596519460424
1648425600,2022-03-28 00:00:00,ANKR/USDT,0.08783,0.09,0.0835,0.08475,7739757.36257335,683029.8423272148214
1648339200,2022-03-27 00:00:00,ANKR/USDT,0.08552,0.08822,0.08245,0.08784,8126559.8997707,693800.9834953249646
1648252800,2022-03-26 00:00:00,ANKR/USDT,0.07908,0.08817,0.0779,0.08552,11771873.42152207,972628.0827392909216
1648166400,2022-03-25 00:00:00,ANKR/USDT,0.07975,0.08335,0.07778,0.07909,9221583.54118791,746184.6032453696623
1648080000,2022-03-24 00:00:00,ANKR/USDT,0.07641,0.08045,0.07608,0.08003,6332692.03393391,494700.2436377569148
1647993600,2022-03-23 00:00:00,ANKR/USDT,0.07567,0.07673,0.07433,0.0762,4918879.24532468,372056.9408519723183
1647907200,2022-03-22 00:00:00,ANKR/USDT,0.07447,0.07719,0.07395,0.07568,3201337.26319516,242904.5193085257608
1647820800,2022-03-21 00:00:00,ANKR/USDT,0.07531,0.07553,0.07224,0.0745,3439728.82449641,255306.1329211888209
1647734400,2022-03-20 00:00:00,ANKR/USDT,0.07451,0.07824,0.07329,0.0753,9005052.00408926,683481.0359427488955
1647648000,2022-03-19 00:00:00,ANKR/USDT,0.0732,0.07555,0.07226,0.07454,3210415.37680562,237903.4343020168322
1647561600,2022-03-18 00:00:00,ANKR/USDT,0.07213,0.07319,0.06985,0.07315,2591737.84947115,185469.9752106161904
1647475200,2022-03-17 00:00:00,ANKR/USDT,0.07315,0.07343,0.07144,0.07218,1794897.84522248,130003.5559813435984
1647388800,2022-03-16 00:00:00,ANKR/USDT,0.07201,0.07324,0.06925,0.07313,6798900.5196308,483865.0770449687731
1647302400,2022-03-15 00:00:00,ANKR/USDT,0.06982,0.0737,0.0669,0.072,7462926.40443437,528391.7092136139552
1647216000,2022-03-14 00:00:00,ANKR/USDT,0.06736,0.07014,0.06637,0.06982,2185733.25602167,149753.31331375979
1647129600,2022-03-13 00:00:00,ANKR/USDT,0.0713,0.0721,0.0674,0.0674,3196244.37343256,224512.4395154468312
1647043200,2022-03-12 00:00:00,ANKR/USDT,0.07097,0.07271,0.07081,0.0711,2807949.33315104,202052.17244878883
1646956800,2022-03-11 00:00:00,ANKR/USDT,0.0769,0.0769,0.07099,0.07099,9693055.08721232,712683.4298413921327
1646870400,2022-03-10 00:00:00,ANKR/USDT,0.07649,0.0776,0.0701,0.07688,15022013.24841853,1108944.6404020396807
1646784000,2022-03-09 00:00:00,ANKR/USDT,0.0773,0.0796,0.07405,0.07666,10718263.95367737,818201.2537794590249
1646697600,2022-03-08 00:00:00,ANKR/USDT,0.0682,0.07767,0.0682,0.0773,24467986.61911356,1790339.3893476117753
1646611200,2022-03-07 00:00:00,ANKR/USDT,0.06646,0.0743,0.06317,0.06823,13020726.79743568,898449.0494592883729
1646524800,2022-03-06 00:00:00,ANKR/USDT,0.06639,0.07231,0.0662,0.06642,15443635.17087837,1073725.8090067624483
1646438400,2022-03-05 00:00:00,ANKR/USDT,0.0644,0.06756,0.06257,0.06642,2737283.84624279,179742.1989552541175
1646352000,2022-03-04 00:00:00,ANKR/USDT,0.0699,0.0711,0.06359,0.06437,8332597.20298868,566157.4611019113268
1646265600,2022-03-03 00:00:00,ANKR/USDT,0.0727,0.0737,0.0686,0.07,4425758.14123761,313945.886160324798
1646179200,2022-03-02 00:00:00,ANKR/USDT,0.0763,0.0764,0.0713,0.0728,5594506.23756291,413335.680064306907
1646092800,2022-03-01 00:00:00,ANKR/USDT,0.072,0.0792,0.072,0.0765,16024722.94470781,1216895.583627790489
1646006400,2022-02-28 00:00:00,ANKR/USDT,0.0632,0.0748,0.0619,0.0719,5083675.67008191,345547.315077926257
1645920000,2022-02-27 00:00:00,ANKR/USDT,0.0661,0.0681,0.0617,0.0631,4423930.5918888,284567.90528708035
1645833600,2022-02-26 00:00:00,ANKR/USDT,0.0651,0.0687,0.0648,0.0661,3371649.66051923,223463.878179923021
1645747200,2022-02-25 00:00:00,ANKR/USDT,0.0604,0.0658,0.059,0.065,5825449.77902252,364955.013247788414
1645660800,2022-02-24 00:00:00,ANKR/USDT,0.06,0.0613,0.0511,0.0605,6176111.21232785,347858.885805805868
1645574400,2022-02-23 00:00:00,ANKR/USDT,0.0626,0.0657,0.0599,0.06,3113596.70100888,196419.135319491005
1645488000,2022-02-22 00:00:00,ANKR/USDT,0.06,0.0626,0.0576,0.0624,3450326.64499972,206799.412801239536
1645401600,2022-02-21 00:00:00,ANKR/USDT,0.0672,0.0704,0.0593,0.0599,4938470.19930495,317737.946114140765
1645315200,2022-02-20 00:00:00,ANKR/USDT,0.0713,0.0713,0.0664,0.0673,2706230.42520153,184368.396630077241
1645228800,2022-02-19 00:00:00,ANKR/USDT,0.0715,0.0731,0.068,0.0713,2463580.3467864,172826.104072411502
1645142400,2022-02-18 00:00:00,ANKR/USDT,0.0739,0.0758,0.0707,0.0716,3439445.78013498,250498.672956264432
1645056000,2022-02-17 00:00:00,ANKR/USDT,0.0813,0.083,0.0723,0.0739,5711551.82369926,442623.518316621229
1644969600,2022-02-16 00:00:00,ANKR/USDT,0.0812,0.0837,0.0795,0.0811,5946360.84686092,486217.852312262092
1644883200,2022-02-15 00:00:00,ANKR/USDT,0.075,0.0816,0.0747,0.0812,5957144.55045307,470788.154333956642
1644796800,2022-02-14 00:00:00,ANKR/USDT,0.0755,0.0758,0.0723,0.0749,2766014.8102171,204366.907901801254
