https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume IDEX,Volume USDT
1658620800,2022-07-24 00:00:00,IDEX/USDT,0.07333,0.07728,0.07238,0.07332,301677.142,22487.760756924
1658534400,2022-07-23 00:00:00,IDEX/USDT,0.07333,0.07566,0.07136,0.07303,459056.1333,33681.273822161
1658448000,2022-07-22 00:00:00,IDEX/USDT,0.07333,0.07715,0.0713,0.07367,516496.9743,38436.509930865
1658361600,2022-07-21 00:00:00,IDEX/USDT,0.07163,0.07368,0.06962,0.07299,566489.0336,40514.188785058
1658275200,2022-07-20 00:00:00,IDEX/USDT,0.07664,0.07816,0.0706,0.07119,522642.24017966,39145.8274411985146
1658188800,2022-07-19 00:00:00,IDEX/USDT,0.077,0.07816,0.0748,0.07665,564576.62460403,43020.6247426081129
1658102400,2022-07-18 00:00:00,IDEX/USDT,0.0771,0.0845,0.0742,0.07747,1300876.71245964,100025.1212883753276
1658016000,2022-07-17 00:00:00,IDEX/USDT,0.07448,0.08773,0.07272,0.07709,1962291.20387457,153884.0997856501541
1657929600,2022-07-16 00:00:00,IDEX/USDT,0.07452,0.07793,0.07144,0.07448,598461.12028084,44540.8647260164957
1657843200,2022-07-15 00:00:00,IDEX/USDT,0.0744,0.07671,0.0723,0.07435,333504.62533378,24604.9350977740864
1657756800,2022-07-14 00:00:00,IDEX/USDT,0.06886,0.078,0.06627,0.07468,1559296.53962833,112837.5579036079253
1657670400,2022-07-13 00:00:00,IDEX/USDT,0.06558,0.06903,0.0643,0.06898,259048.84288448,17169.8059452526888
1657584000,2022-07-12 00:00:00,IDEX/USDT,0.06672,0.0734,0.06535,0.06541,497899.34497773,35126.2510963975307
1657497600,2022-07-11 00:00:00,IDEX/USDT,0.06819,0.07375,0.06608,0.06708,623617.28654188,42450.1291947231995
1657411200,2022-07-10 00:00:00,IDEX/USDT,0.07221,0.07238,0.0672,0.06819,294678.60745708,20403.2431488312052
1657324800,2022-07-09 00:00:00,IDEX/USDT,0.07099,0.0747,0.07038,0.0723,911177.43268568,65933.7121084960473
1657238400,2022-07-08 00:00:00,IDEX/USDT,0.07221,0.0739,0.0702,0.07066,937300.31510983,66963.6675837024409
1657152000,2022-07-07 00:00:00,IDEX/USDT,0.07191,0.07323,0.06937,0.0723,614127.69236511,44094.2776302479881
1657065600,2022-07-06 00:00:00,IDEX/USDT,0.06691,0.08701,0.06615,0.07213,3572679.44855912,268227.732756349159
1656979200,2022-07-05 00:00:00,IDEX/USDT,0.0679,0.06891,0.06488,0.06648,412999.53462193,27361.5235332426415
1656892800,2022-07-04 00:00:00,IDEX/USDT,0.06398,0.07215,0.06304,0.06785,858392.51391357,56944.7355697493641
1656806400,2022-07-03 00:00:00,IDEX/USDT,0.06478,0.06553,0.06261,0.06377,139405.72588944,8898.3011667920977
1656720000,2022-07-02 00:00:00,IDEX/USDT,0.06419,0.06627,0.0624,0.0648,346187.20837548,22049.9818439258486
1656633600,2022-07-01 00:00:00,IDEX/USDT,0.06672,0.076,0.05895,0.0643,2543670.33751297,171906.4068137500446
1656547200,2022-06-30 00:00:00,IDEX/USDT,0.06297,0.07907,0.06117,0.06678,7241702.3132846,510936.8164820196816
1656460800,2022-06-29 00:00:00,IDEX/USDT,0.0651,0.06801,0.06088,0.06268,1295919.66840241,82708.142336248416
1656374400,2022-06-28 00:00:00,IDEX/USDT,0.06697,0.06987,0.06276,0.0651,404667.5820972,27014.0189090122309
1656288000,2022-06-27 00:00:00,IDEX/USDT,0.07015,0.0724,0.06535,0.06697,697801.4245547,48356.1971106619644
1656201600,2022-06-26 00:00:00,IDEX/USDT,0.08192,0.08379,0.07,0.07048,4656822.59829725,361117.8382099046375
1656115200,2022-06-25 00:00:00,IDEX/USDT,0.06252,0.10867,0.0606,0.08191,14438257.44750846,1262647.1562431544089
1656028800,2022-06-24 00:00:00,IDEX/USDT,0.05728,0.066,0.0555,0.06256,977234.45257353,57620.8082395707856
1655942400,2022-06-23 00:00:00,IDEX/USDT,0.0513,0.05912,0.0513,0.05682,611042.46639459,34176.6124700494346
1655856000,2022-06-22 00:00:00,IDEX/USDT,0.05357,0.05478,0.05099,0.05162,230483.11418635,12222.3116993715384
1655769600,2022-06-21 00:00:00,IDEX/USDT,0.05324,0.0607,0.0529,0.054,690258.34650518,37852.8209650427055
1655683200,2022-06-20 00:00:00,IDEX/USDT,0.0531,0.05737,0.05076,0.0536,448051.54434687,23746.0579279134004
1655596800,2022-06-19 00:00:00,IDEX/USDT,0.04924,0.0535,0.04713,0.0527,362098.53520439,18173.8986667995958
1655510400,2022-06-18 00:00:00,IDEX/USDT,0.0541,0.0541,0.046,0.04894,320804.44548366,15692.9741591952197
1655424000,2022-06-17 00:00:00,IDEX/USDT,0.05172,0.0558,0.05172,0.05357,164807.91955522,8832.681746275319
1655337600,2022-06-16 00:00:00,IDEX/USDT,0.058,0.05857,0.0511,0.05197,425564.59745854,23378.8981065342684
1655251200,2022-06-15 00:00:00,IDEX/USDT,0.0561,0.058,0.0504,0.0578,634735.64881403,34104.811406661145
1655164800,2022-06-14 00:00:00,IDEX/USDT,0.0524,0.0635,0.0497,0.0564,417487.5968386,23497.217835975804
1655078400,2022-06-13 00:00:00,IDEX/USDT,0.0588,0.0594,0.0507,0.0523,303906.54850198,16485.044708898141
1654992000,2022-06-12 00:00:00,IDEX/USDT,0.0643,0.0651,0.0586,0.0589,517882.9824986,31933.922622017502
1654905600,2022-06-11 00:00:00,IDEX/USDT,0.0736,0.0747,0.0626,0.0645,811090.17003179,56132.378120557415
1654819200,2022-06-10 00:00:00,IDEX/USDT,0.0704,0.0828,0.0693,0.0732,1701601.64241156,130268.425391272568
1654732800,2022-06-09 00:00:00,IDEX/USDT,0.0705,0.0735,0.0697,0.0702,247338.11292325,17515.874152958848
1654646400,2022-06-08 00:00:00,IDEX/USDT,0.0724,0.0728,0.0704,0.0706,329088.52138905,23630.580246260963
1654560000,2022-06-07 00:00:00,IDEX/USDT,0.073,0.0755,0.0692,0.0726,1478350.0505603,106721.982897629164
1654473600,2022-06-06 00:00:00,IDEX/USDT,0.0725,0.0751,0.0719,0.073,170699.14935267,12615.710421135307
1654387200,2022-06-05 00:00:00,IDEX/USDT,0.0737,0.0737,0.0715,0.0724,168973.67130101,12207.156279749342
1654300800,2022-06-04 00:00:00,IDEX/USDT,0.0715,0.0755,0.071,0.0733,311740.20370645,22642.088093488875
1654214400,2022-06-03 00:00:00,IDEX/USDT,0.0742,0.078,0.0705,0.0717,540364.12738714,39568.343496929865
1654128000,2022-06-02 00:00:00,IDEX/USDT,0.0704,0.0853,0.0694,0.0744,388661.93055406,29359.95222310325
1654041600,2022-06-01 00:00:00,IDEX/USDT,0.0764,0.0789,0.0687,0.0702,456954.79384187,33906.130334537239
1653955200,2022-05-31 00:00:00,IDEX/USDT,0.0791,0.0862,0.0754,0.0765,904032.56597834,71684.517885741981
1653868800,2022-05-30 00:00:00,IDEX/USDT,0.0746,0.0803,0.0739,0.0791,595303.09106985,45727.53773310424
1653782400,2022-05-29 00:00:00,IDEX/USDT,0.0773,0.0779,0.0728,0.0751,440931.4872829,32932.524497645117
1653696000,2022-05-28 00:00:00,IDEX/USDT,0.0701,0.087,0.0701,0.0775,1794982.00541707,143394.093571023551
1653609600,2022-05-27 00:00:00,IDEX/USDT,0.071,0.0734,0.0674,0.0702,1067606.03165102,75554.916837566321
1653523200,2022-05-26 00:00:00,IDEX/USDT,0.0808,0.0815,0.0697,0.0706,936850.16434656,70153.332863625263
1653436800,2022-05-25 00:00:00,IDEX/USDT,0.0858,0.0893,0.079,0.0803,967345.14544457,79963.29022383386
1653350400,2022-05-24 00:00:00,IDEX/USDT,0.0887,0.0919,0.0818,0.0862,661222.88265964,57011.646177722729
1653264000,2022-05-23 00:00:00,IDEX/USDT,0.0892,0.0979,0.0873,0.0885,1314393.4625646,120606.883637624885
1653177600,2022-05-22 00:00:00,IDEX/USDT,0.092,0.0988,0.0879,0.0893,1085303.01096089,99539.950336332491
1653091200,2022-05-21 00:00:00,IDEX/USDT,0.0896,0.1174,0.0866,0.0916,2614455.40602819,259981.648991268763
1653004800,2022-05-20 00:00:00,IDEX/USDT,0.082,0.113,0.0795,0.089,2871057.05155875,268518.484947226068
1652918400,2022-05-19 00:00:00,IDEX/USDT,0.0918,0.0948,0.0812,0.0827,1946575.0685495,173236.94086299481
1652832000,2022-05-18 00:00:00,IDEX/USDT,0.1212,0.1573,0.0902,0.092,14670670.63799321,1671702.59432425844
1652745600,2022-05-17 00:00:00,IDEX/USDT,0.0564,0.1464,0.0563,0.1208,23493833.4586656,2382728.958300510332
1652659200,2022-05-16 00:00:00,IDEX/USDT,0.0546,0.0712,0.0472,0.0561,3341041.06934054,196613.404533495928
1652572800,2022-05-15 00:00:00,IDEX/USDT,0.048,0.0549,0.0449,0.0549,764686.79714275,37117.686490164782
1652486400,2022-05-14 00:00:00,IDEX/USDT,0.0498,0.0513,0.0428,0.0483,187863.52219775,8843.088059446644
1652400000,2022-05-13 00:00:00,IDEX/USDT,0.0394,0.0579,0.0387,0.0495,575780.19577383,29820.719732566963
1652313600,2022-05-12 00:00:00,IDEX/USDT,0.0486,0.0531,0.035,0.0393,399191.01991096,17077.696622757243
1652227200,2022-05-11 00:00:00,IDEX/USDT,0.0835,0.0858,0.0466,0.048,507761.77165375,29963.723154366393
1652140800,2022-05-10 00:00:00,IDEX/USDT,0.0831,0.0952,0.0812,0.0839,292633.9036106,25953.401428038048
1652054400,2022-05-09 00:00:00,IDEX/USDT,0.114,0.1229,0.0849,0.0849,695621.12300614,73635.45683223896
1651968000,2022-05-08 00:00:00,IDEX/USDT,0.1039,0.123,0.1006,0.1144,1371663.47781573,160887.815768896123
1651881600,2022-05-07 00:00:00,IDEX/USDT,0.1112,0.1116,0.1008,0.1033,354596.04471383,38217.306870729279
1651795200,2022-05-06 00:00:00,IDEX/USDT,0.112,0.1128,0.1092,0.1116,43422.64268026,4821.635864666115
1651708800,2022-05-05 00:00:00,IDEX/USDT,0.1244,0.1263,0.11,0.1117,354035.39117603,40508.855960883145
1651622400,2022-05-04 00:00:00,IDEX/USDT,0.1188,0.1248,0.1169,0.124,177260.99582483,21159.47370841755
1651536000,2022-05-03 00:00:00,IDEX/USDT,0.1166,0.1217,0.1156,0.1182,163974.24102059,19490.150645667762
1651449600,2022-05-02 00:00:00,IDEX/USDT,0.1208,0.1241,0.1144,0.1168,138875.62711393,16534.981985735142
1651363200,2022-05-01 00:00:00,IDEX/USDT,0.1175,0.1218,0.114,0.1207,202550.69684027,23819.878313906638
1651276800,2022-04-30 00:00:00,IDEX/USDT,0.1236,0.1368,0.1171,0.1176,382332.07284166,49064.905948352517
1651190400,2022-04-29 00:00:00,IDEX/USDT,0.1356,0.1372,0.1228,0.1232,88247.46550354,11614.316122028112
1651104000,2022-04-28 00:00:00,IDEX/USDT,0.1352,0.1388,0.1331,0.1352,100285.61198791,13626.281576367404
1651017600,2022-04-27 00:00:00,IDEX/USDT,0.1316,0.1383,0.131,0.1356,283196.76844847,38342.878682164894
1650931200,2022-04-26 00:00:00,IDEX/USDT,0.1417,0.144,0.131,0.1317,426432.5296088,57856.279943486071
1650844800,2022-04-25 00:00:00,IDEX/USDT,0.1418,0.1434,0.134,0.1422,219415.54235216,30390.077023935561
1650758400,2022-04-24 00:00:00,IDEX/USDT,0.1491,0.1492,0.1415,0.1415,278160.06627885,40742.535834373757
1650672000,2022-04-23 00:00:00,IDEX/USDT,0.1475,0.1515,0.1412,0.1491,804736.31255228,118520.530505250933
1650585600,2022-04-22 00:00:00,IDEX/USDT,0.1095,0.1696,0.1095,0.1479,6230213.32197048,945639.00761863753
