https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume GOM2,Volume USDT
1659830400,2022-08-07 00:00:00,GOM2/USDT,0.01444,0.0164,0.01382,0.01476,14759732.6029392,219161.6050395822909
1659744000,2022-08-06 00:00:00,GOM2/USDT,0.01346,0.0162,0.01346,0.0145,18234318.02489508,264186.307291003067
1659657600,2022-08-05 00:00:00,GOM2/USDT,0.0132,0.01481,0.01302,0.01346,19550618.37406381,264866.5885654156024
1659571200,2022-08-04 00:00:00,GOM2/USDT,0.01426,0.01467,0.01313,0.01319,19359485.19870638,261185.3233189825901
1659484800,2022-08-03 00:00:00,GOM2/USDT,0.01322,0.0165,0.01302,0.01426,29276508.45815829,410563.1955325965162
1659398400,2022-08-02 00:00:00,GOM2/USDT,0.0134,0.01695,0.01253,0.0132,19031011.10263319,259434.9407397174711
1659312000,2022-08-01 00:00:00,GOM2/USDT,0.01383,0.01416,0.01311,0.0134,19220356.6043477,258984.0012397839842
1659225600,2022-07-31 00:00:00,GOM2/USDT,0.01345,0.0143,0.01345,0.01383,17186844.16911252,236991.5883154880805
1659139200,2022-07-30 00:00:00,GOM2/USDT,0.01327,0.01385,0.0131,0.01345,19491714.22997994,260026.6401233162603
1659052800,2022-07-29 00:00:00,GOM2/USDT,0.01347,0.0142,0.01312,0.01327,19447767.45533393,261572.7743382648674
1658966400,2022-07-28 00:00:00,GOM2/USDT,0.01306,0.014,0.01302,0.01369,19328588.52781344,260688.7721240497675
1658880000,2022-07-27 00:00:00,GOM2/USDT,0.01383,0.0152,0.01261,0.01304,19296667.94346672,261297.917251048934
1658793600,2022-07-26 00:00:00,GOM2/USDT,0.01234,0.0156,0.01226,0.01371,31331372.11989655,416594.691013358069
1658707200,2022-07-25 00:00:00,GOM2/USDT,0.01311,0.01355,0.01212,0.01235,24359497.7225444,310144.1579743052894
1658620800,2022-07-24 00:00:00,GOM2/USDT,0.01341,0.01386,0.0131,0.0131,23943702.76680616,320979.2130451657724
1658534400,2022-07-23 00:00:00,GOM2/USDT,0.01423,0.0155,0.0131,0.01347,22395826.70018682,310789.9012749426115
1658448000,2022-07-22 00:00:00,GOM2/USDT,0.01391,0.01464,0.0132,0.01411,21107772.32815775,289606.5828877470417
1658361600,2022-07-21 00:00:00,GOM2/USDT,0.01305,0.01466,0.01272,0.01393,22092376.40284615,295655.0260310548973
1658275200,2022-07-20 00:00:00,GOM2/USDT,0.01433,0.01478,0.01265,0.013,22631354.02698353,310020.5531413411244
1658188800,2022-07-19 00:00:00,GOM2/USDT,0.0134,0.01498,0.01303,0.01414,22505947.00105602,310374.0725567060011
1658102400,2022-07-18 00:00:00,GOM2/USDT,0.01308,0.01399,0.0126,0.01352,23381577.52944663,310034.5258661564725
1658016000,2022-07-17 00:00:00,GOM2/USDT,0.01349,0.01396,0.01252,0.01332,23263284.02850348,306975.2747443948525
1657929600,2022-07-16 00:00:00,GOM2/USDT,0.01421,0.0147,0.01285,0.01349,23632236.91707172,317281.9418304533286
1657843200,2022-07-15 00:00:00,GOM2/USDT,0.01637,0.01675,0.01355,0.0142,20791387.59996641,310735.3740570289261
1657756800,2022-07-14 00:00:00,GOM2/USDT,0.01771,0.01822,0.01618,0.01636,17834944.27184965,310389.4697794135459
1657670400,2022-07-13 00:00:00,GOM2/USDT,0.01899,0.01991,0.01686,0.01785,16956438.84866876,311123.0087120898519
1657584000,2022-07-12 00:00:00,GOM2/USDT,0.02509,0.028,0.01823,0.01898,23290121.88078775,517141.705905341599
1657497600,2022-07-11 00:00:00,GOM2/USDT,0.0177,0.02847,0.01686,0.02509,30059665.04297488,606583.308647779884
1657411200,2022-07-10 00:00:00,GOM2/USDT,0.02083,0.02083,0.01686,0.01775,14995119.32127924,271028.0054646287062
1657324800,2022-07-09 00:00:00,GOM2/USDT,0.0163,0.0241,0.01569,0.02083,30925472.9669465,619529.2031927762169
1657238400,2022-07-08 00:00:00,GOM2/USDT,0.01566,0.02568,0.01492,0.01632,27565235.98262044,540763.779041621269
1657152000,2022-07-07 00:00:00,GOM2/USDT,0.02024,0.02024,0.01464,0.01567,22637616.0327368,385258.7887819438982
1657065600,2022-07-06 00:00:00,GOM2/USDT,0.0263,0.03119,0.01802,0.02027,54548616.23805601,1277983.3607034453558
1656979200,2022-07-05 00:00:00,GOM2/USDT,0.01192,0.08,0.01187,0.02634,96759638.96143641,2841786.6635819926814
1656892800,2022-07-04 00:00:00,GOM2/USDT,0.01174,0.0121,0.01145,0.01192,7820933.63288712,91641.6974959747509
1656806400,2022-07-03 00:00:00,GOM2/USDT,0.01125,0.01557,0.01122,0.01174,5406720.93496972,68861.000565121249
1656720000,2022-07-02 00:00:00,GOM2/USDT,0.01159,0.01172,0.01122,0.01126,53377.84051741,604.6336254939114
1656633600,2022-07-01 00:00:00,GOM2/USDT,0.01197,0.01242,0.01159,0.01159,571912.5094886,6951.1256087836019
1656547200,2022-06-30 00:00:00,GOM2/USDT,0.01216,0.01216,0.01108,0.01195,573685.26362918,6593.0406647354924
1656460800,2022-06-29 00:00:00,GOM2/USDT,0.01314,0.01314,0.01176,0.01218,4695678.82495893,59091.398973495518
1656374400,2022-06-28 00:00:00,GOM2/USDT,0.0128,0.01321,0.01247,0.01314,5473754.70798346,70337.4189445185942
1656288000,2022-06-27 00:00:00,GOM2/USDT,0.0131,0.0131,0.01257,0.0128,7263435.0313681,93158.0624272210065
1656201600,2022-06-26 00:00:00,GOM2/USDT,0.01261,0.01373,0.01253,0.01309,7442683.12328975,97673.9539660817062
1656115200,2022-06-25 00:00:00,GOM2/USDT,0.01316,0.0134,0.01232,0.01261,6292519.12177105,80838.3542253840812
1656028800,2022-06-24 00:00:00,GOM2/USDT,0.01285,0.01317,0.01245,0.01316,1267734.46604334,16460.0504863480363
1655942400,2022-06-23 00:00:00,GOM2/USDT,0.01215,0.01435,0.01201,0.01266,5578974.16632251,72833.544082437866
1655856000,2022-06-22 00:00:00,GOM2/USDT,0.01401,0.01411,0.012,0.01215,7413992.84094042,96341.5829843568156
1655769600,2022-06-21 00:00:00,GOM2/USDT,0.01392,0.0141,0.01259,0.01401,6655862.87146204,90252.0234853037704
1655683200,2022-06-20 00:00:00,GOM2/USDT,0.01368,0.01571,0.01237,0.01393,6629563.48081174,89898.6241217543929
1655596800,2022-06-19 00:00:00,GOM2/USDT,0.01102,0.01388,0.01066,0.01368,3344275.68459574,42862.9173314396137
1655510400,2022-06-18 00:00:00,GOM2/USDT,0.0129,0.0136,0.01083,0.01093,2980510.19523295,38879.4638385347688
1655424000,2022-06-17 00:00:00,GOM2/USDT,0.01532,0.0165,0.0127,0.01309,6626415.30340462,91955.46642074964
1655337600,2022-06-16 00:00:00,GOM2/USDT,0.01542,0.021,0.01326,0.01532,4578361.38295096,76215.3896461366603
1655251200,2022-06-15 00:00:00,GOM2/USDT,0.01575,0.01592,0.01328,0.01536,815280.43537446,11822.4344873930597
1655164800,2022-06-14 00:00:00,GOM2/USDT,0.0176,0.01762,0.01554,0.01574,2826894.76843773,48227.6324070259963
1655078400,2022-06-13 00:00:00,GOM2/USDT,0.02071,0.02108,0.01758,0.0176,5521682.71017339,108108.7720047336412
1654992000,2022-06-12 00:00:00,GOM2/USDT,0.02012,0.02154,0.02002,0.02071,4949469.49284281,101139.2204789909805
1654905600,2022-06-11 00:00:00,GOM2/USDT,0.02105,0.02119,0.02,0.0201,5027295.1861284,103089.3853271585241
1654819200,2022-06-10 00:00:00,GOM2/USDT,0.02234,0.02285,0.02101,0.0211,5724333.90345597,124340.0041059499908
1654732800,2022-06-09 00:00:00,GOM2/USDT,0.0221,0.029,0.02149,0.02234,8780689.04041585,199659.5557408486698
1654646400,2022-06-08 00:00:00,GOM2/USDT,0.02484,0.02498,0.02151,0.0221,3885038.57889861,92392.0427311587629
1654560000,2022-06-07 00:00:00,GOM2/USDT,0.02443,0.03204,0.02231,0.02484,9191013.9364644,236092.0203064555364
1654473600,2022-06-06 00:00:00,GOM2/USDT,0.02652,0.02672,0.02338,0.02456,2232044.38218421,56484.7154342310976
1654387200,2022-06-05 00:00:00,GOM2/USDT,0.02628,0.02776,0.02335,0.02651,12115157.52178324,317392.0658265467897
1654300800,2022-06-04 00:00:00,GOM2/USDT,0.02445,0.0476,0.02252,0.02628,26544122.39845015,736989.8942671359336
1654214400,2022-06-03 00:00:00,GOM2/USDT,0.01947,0.03323,0.01778,0.02468,25862347.24254279,568101.0848260665348
1654128000,2022-06-02 00:00:00,GOM2/USDT,0.01934,0.01995,0.01872,0.01947,10591432.79646642,201968.166456883713
1654041600,2022-06-01 00:00:00,GOM2/USDT,0.02046,0.02047,0.01931,0.01931,19459818.23959895,391494.7064770368002
1653955200,2022-05-31 00:00:00,GOM2/USDT,0.02047,0.02242,0.01953,0.02045,15653390.79672974,317770.0857471644124
1653868800,2022-05-30 00:00:00,GOM2/USDT,0.0185,0.02212,0.01796,0.01999,5111696.64362555,98408.9524603374292
1653782400,2022-05-29 00:00:00,GOM2/USDT,0.01811,0.02704,0.01786,0.0185,4010483.46219448,81865.3996446287156
1653696000,2022-05-28 00:00:00,GOM2/USDT,0.01799,0.01902,0.01729,0.01814,727683.16354746,13214.7597517999414
1653609600,2022-05-27 00:00:00,GOM2/USDT,0.01906,0.01955,0.01668,0.01811,10358582.78813012,197917.3852528720597
1653523200,2022-05-26 00:00:00,GOM2/USDT,0.02018,0.02022,0.01876,0.01909,10207573.45633056,202989.5417189472164
1653436800,2022-05-25 00:00:00,GOM2/USDT,0.02031,0.02133,0.01961,0.0198,10292224.28908945,216330.5069918820773
1653350400,2022-05-24 00:00:00,GOM2/USDT,0.02085,0.02436,0.01956,0.02044,10080182.51657649,219004.0074500668253
1653264000,2022-05-23 00:00:00,GOM2/USDT,0.02159,0.02282,0.02012,0.02085,783160.31592161,16707.7454337297505
1653177600,2022-05-22 00:00:00,GOM2/USDT,0.02216,0.02286,0.02044,0.02219,1005662.34507684,21648.6279451630135
1653091200,2022-05-21 00:00:00,GOM2/USDT,0.02126,0.02279,0.02088,0.02216,298332.99713002,6606.4099537248304
1653004800,2022-05-20 00:00:00,GOM2/USDT,0.02227,0.02354,0.02144,0.02147,8032042.46780098,182220.5917473787642
1652918400,2022-05-19 00:00:00,GOM2/USDT,0.02223,0.02272,0.02162,0.02226,18275587.78010417,410627.1825892489513
1652832000,2022-05-18 00:00:00,GOM2/USDT,0.02296,0.02372,0.02152,0.02222,1175696.44909366,26494.2047787700852
1652745600,2022-05-17 00:00:00,GOM2/USDT,0.02431,0.039,0.02245,0.02252,13973539.95244286,347459.0124121780614
1652659200,2022-05-16 00:00:00,GOM2/USDT,0.02359,0.02525,0.02314,0.02503,3335385.6245429,83420.9474562618467
1652572800,2022-05-15 00:00:00,GOM2/USDT,0.0229,0.02645,0.0229,0.02357,5987200.429219,151755.3996151141628
1652486400,2022-05-14 00:00:00,GOM2/USDT,0.02198,0.0241,0.02099,0.02333,567517.07606994,12724.8072128855806
1652400000,2022-05-13 00:00:00,GOM2/USDT,0.0185,0.02346,0.0183,0.02024,2053455.533431,43558.6884988914455
1652313600,2022-05-12 00:00:00,GOM2/USDT,0.0224,0.02456,0.01209,0.01833,4728543.71167925,88160.9580069281851
1652227200,2022-05-11 00:00:00,GOM2/USDT,0.0254,0.03321,0.02198,0.0224,13267852.44176097,338059.8590363252948
1652140800,2022-05-10 00:00:00,GOM2/USDT,0.02094,0.02694,0.018,0.02579,9518159.04666961,235316.2600027915583
1652054400,2022-05-09 00:00:00,GOM2/USDT,0.03358,0.03394,0.0204,0.0204,12337133.60614799,379629.544661909471
1651968000,2022-05-08 00:00:00,GOM2/USDT,0.03341,0.03404,0.03333,0.03359,6714675.38425219,226646.1530728362848
1651881600,2022-05-07 00:00:00,GOM2/USDT,0.03317,0.03391,0.03317,0.03341,6675436.7027,223562.511537812
1651795200,2022-05-06 00:00:00,GOM2/USDT,0.0348,0.03483,0.03239,0.03318,3280937.33379394,109936.1039243277174
1651708800,2022-05-05 00:00:00,GOM2/USDT,0.03505,0.03596,0.03501,0.03501,11308536.97575258,403995.9808481211535
1651622400,2022-05-04 00:00:00,GOM2/USDT,0.03512,0.03586,0.03417,0.03505,12573901.51518248,445039.763198352908
1651536000,2022-05-03 00:00:00,GOM2/USDT,0.03695,0.03698,0.0343,0.03512,11572102.61246681,418017.6185026376697
1651449600,2022-05-02 00:00:00,GOM2/USDT,0.03552,0.03926,0.03515,0.03695,9546300.34079218,352683.2269286930107
1651363200,2022-05-01 00:00:00,GOM2/USDT,0.03334,0.04917,0.0329,0.03552,11647499.34607006,427536.1840199875742
1651276800,2022-04-30 00:00:00,GOM2/USDT,0.03581,0.03608,0.03208,0.03213,11941325.31109722,425941.6805329178478
1651190400,2022-04-29 00:00:00,GOM2/USDT,0.03631,0.03706,0.03513,0.03581,11711746.39555099,423306.0471347369422
1651104000,2022-04-28 00:00:00,GOM2/USDT,0.03654,0.03684,0.03579,0.03631,15219648.85048204,555895.0612554737904
1651017600,2022-04-27 00:00:00,GOM2/USDT,0.0372,0.03771,0.03568,0.03654,21033601.92775499,780944.0061687349498
1650931200,2022-04-26 00:00:00,GOM2/USDT,0.0402,0.04022,0.03442,0.03721,2182989.3297755,82808.3501885152936
1650844800,2022-04-25 00:00:00,GOM2/USDT,0.03713,0.04283,0.03566,0.04012,50585655.52363685,1959562.9281222275072
1650758400,2022-04-24 00:00:00,GOM2/USDT,0.03841,0.04046,0.03493,0.03713,11791379.60426266,449754.1919877188485
1650672000,2022-04-23 00:00:00,GOM2/USDT,0.03624,0.1,0.03622,0.03841,22034753.21632788,1175197.7722092563026
1650585600,2022-04-22 00:00:00,GOM2/USDT,0.03645,0.03893,0.03616,0.03626,8418027.09733849,318971.2838295751143
1650499200,2022-04-21 00:00:00,GOM2/USDT,0.03785,0.03928,0.03682,0.03764,76763.97554243,2843.175447447417
1650412800,2022-04-20 00:00:00,GOM2/USDT,0.03877,0.03896,0.03697,0.03785,239274.7716486,9116.8919579612585
1650326400,2022-04-19 00:00:00,GOM2/USDT,0.03881,0.04177,0.03785,0.0381,929786.59948005,36635.0072535224487
1650240000,2022-04-18 00:00:00,GOM2/USDT,0.03887,0.03989,0.0377,0.03894,158491.99826408,6202.6079458925614
1650153600,2022-04-17 00:00:00,GOM2/USDT,0.03708,0.044,0.03635,0.03982,1751593.36116157,72791.9869226751154
1650067200,2022-04-16 00:00:00,GOM2/USDT,0.03514,0.03744,0.0344,0.03635,743290.9406286,26845.9758691049132
1649980800,2022-04-15 00:00:00,GOM2/USDT,0.03553,0.03745,0.03436,0.03614,744961.12597496,26484.9432050178497
1649894400,2022-04-14 00:00:00,GOM2/USDT,0.03896,0.04192,0.0344,0.03546,1243985.85915514,47599.6997146857626
1649808000,2022-04-13 00:00:00,GOM2/USDT,0.03367,0.041,0.03367,0.03912,1618352.66264776,61181.5499850479549
1649721600,2022-04-12 00:00:00,GOM2/USDT,0.03381,0.03602,0.03291,0.03397,732156.35350544,25608.0333513311833
1649635200,2022-04-11 00:00:00,GOM2/USDT,0.03615,0.03794,0.03094,0.0338,2309084.11168582,82907.3430083941654
1649548800,2022-04-10 00:00:00,GOM2/USDT,0.03696,0.04627,0.03488,0.03548,4430571.08470723,173701.6707218779236
1649462400,2022-04-09 00:00:00,GOM2/USDT,0.04142,0.04148,0.0361,0.03742,917100.15485383,35137.081612161085
1649376000,2022-04-08 00:00:00,GOM2/USDT,0.03996,0.05,0.03979,0.04048,2192653.87461804,98264.0906680493486
1649289600,2022-04-07 00:00:00,GOM2/USDT,0.03701,0.0488,0.03625,0.04005,5290010.00023821,225204.6336987121711
1649203200,2022-04-06 00:00:00,GOM2/USDT,0.03801,0.043,0.03519,0.03863,1542103.70534055,58387.6411163556876
1649116800,2022-04-05 00:00:00,GOM2/USDT,0.0336,0.04,0.03352,0.03801,1273025.15778443,45310.2366158146908
1649030400,2022-04-04 00:00:00,GOM2/USDT,0.03303,0.03516,0.0321,0.03355,733100.52347527,24653.8355731008991
1648944000,2022-04-03 00:00:00,GOM2/USDT,0.0356,0.03797,0.03008,0.03293,1704895.72599123,57851.9230205103312
1648857600,2022-04-02 00:00:00,GOM2/USDT,0.03181,0.03924,0.03065,0.03537,5753965.16250713,189016.4835038385455
1648771200,2022-04-01 00:00:00,GOM2/USDT,0.03112,0.03181,0.03034,0.03122,3574454.92719113,111010.3492673141829
1648684800,2022-03-31 00:00:00,GOM2/USDT,0.03098,0.03884,0.03085,0.03112,5091150.88460938,165312.2861179603838
1648598400,2022-03-30 00:00:00,GOM2/USDT,0.0318,0.03248,0.03002,0.03002,527806.31725154,16553.8718556087032
1648512000,2022-03-29 00:00:00,GOM2/USDT,0.03147,0.03302,0.03114,0.03189,99001.12185183,3157.9158269547936
1648425600,2022-03-28 00:00:00,GOM2/USDT,0.03185,0.03302,0.03076,0.03148,294909.85261596,9382.9364378758306
1648339200,2022-03-27 00:00:00,GOM2/USDT,0.03075,0.03213,0.03067,0.0317,93081.69003715,2951.4325275124893
1648252800,2022-03-26 00:00:00,GOM2/USDT,0.03133,0.032,0.03028,0.03155,4663425.03783596,147374.3653546936615
1648166400,2022-03-25 00:00:00,GOM2/USDT,0.0325,0.0325,0.03087,0.03172,2331156.3010529,75682.3942118184404
1648080000,2022-03-24 00:00:00,GOM2/USDT,0.03046,0.0326,0.0304,0.0325,3122987.67174667,99427.1929145306258
1647993600,2022-03-23 00:00:00,GOM2/USDT,0.0316,0.03163,0.0302,0.03046,625785.78079711,19423.3379236187857
1647907200,2022-03-22 00:00:00,GOM2/USDT,0.03181,0.03322,0.03108,0.03144,360580.54724639,11496.176267872447
1647820800,2022-03-21 00:00:00,GOM2/USDT,0.03155,0.03298,0.03013,0.03168,96980.15997242,2999.3428194922217
1647734400,2022-03-20 00:00:00,GOM2/USDT,0.03167,0.03296,0.03045,0.03124,840400.57726581,26605.9625083256641
1647648000,2022-03-19 00:00:00,GOM2/USDT,0.03174,0.03187,0.03107,0.03167,8737473.1482654,277010.886283014861
1647561600,2022-03-18 00:00:00,GOM2/USDT,0.03021,0.03343,0.02984,0.03134,14990045.57828577,468648.8393519281311
1647475200,2022-03-17 00:00:00,GOM2/USDT,0.02964,0.03134,0.02853,0.03033,420997.85275866,12592.0478350417509
1647388800,2022-03-16 00:00:00,GOM2/USDT,0.0297,0.03132,0.02955,0.02994,212386.77321319,6397.9507889358441
1647302400,2022-03-15 00:00:00,GOM2/USDT,0.02953,0.03001,0.02808,0.0297,10517511.39563648,310060.226055944336
1647216000,2022-03-14 00:00:00,GOM2/USDT,0.02982,0.03069,0.02909,0.03043,9324913.93200998,285034.6655380855942
1647129600,2022-03-13 00:00:00,GOM2/USDT,0.03073,0.03124,0.03,0.03,25295.76338655,776.445690867822
1647043200,2022-03-12 00:00:00,GOM2/USDT,0.03023,0.03194,0.02957,0.03073,278487.85387108,8493.139643357162
1646956800,2022-03-11 00:00:00,GOM2/USDT,0.02983,0.0336,0.02944,0.03037,24518566.22107556,802403.2628089053499
1646870400,2022-03-10 00:00:00,GOM2/USDT,0.02988,0.03299,0.02888,0.03036,13657114.15951064,408410.0329717327063
1646784000,2022-03-09 00:00:00,GOM2/USDT,0.03049,0.03174,0.02916,0.02988,17472075.5944,528683.399137366
1646697600,2022-03-08 00:00:00,GOM2/USDT,0.02925,0.03198,0.02876,0.02962,3788240.70229832,120439.3962059414438
1646611200,2022-03-07 00:00:00,GOM2/USDT,0.03033,0.03066,0.02867,0.02899,26955501.2913009,800220.001737085358
1646524800,2022-03-06 00:00:00,GOM2/USDT,0.02992,0.03264,0.02823,0.03035,357642.84848551,10557.527034912529
1646438400,2022-03-05 00:00:00,GOM2/USDT,0.03042,0.03238,0.02821,0.03,180768.30529655,5354.3185800071575
1646352000,2022-03-04 00:00:00,GOM2/USDT,0.03114,0.03212,0.02994,0.02994,40772806.65158541,1276015.2584553927813
1646265600,2022-03-03 00:00:00,GOM2/USDT,0.03266,0.0328,0.0296,0.03114,2815385.0001,89740.141525609
1646179200,2022-03-02 00:00:00,GOM2/USDT,0.03245,0.03352,0.031,0.03266,2889545.15736131,93268.6853611856137
1646092800,2022-03-01 00:00:00,GOM2/USDT,0.03208,0.03429,0.03026,0.03228,4590484.89922269,152617.0417454758961
1646006400,2022-02-28 00:00:00,GOM2/USDT,0.03109,0.03678,0.02991,0.032,10028159.02601102,332403.5796227281044
1645920000,2022-02-27 00:00:00,GOM2/USDT,0.03044,0.03111,0.02956,0.03109,11131165.44434129,339470.073994499349
1645833600,2022-02-26 00:00:00,GOM2/USDT,0.0315,0.03153,0.02962,0.03044,8659073.21909841,266427.4028558354916
1645747200,2022-02-25 00:00:00,GOM2/USDT,0.02723,0.03254,0.02723,0.0315,6733221.42814741,211716.9209015617094
1645660800,2022-02-24 00:00:00,GOM2/USDT,0.02899,0.02907,0.02312,0.02723,658550.6617543,17218.6372575342188
1645574400,2022-02-23 00:00:00,GOM2/USDT,0.02982,0.03058,0.02839,0.02848,32529.45568034,956.9846400913056
1645488000,2022-02-22 00:00:00,GOM2/USDT,0.03104,0.03179,0.02838,0.03009,473343.78369514,14023.7291878160137
1645401600,2022-02-21 00:00:00,GOM2/USDT,0.03346,0.0335,0.03089,0.03118,338369.19111294,10939.6412749195615
1645315200,2022-02-20 00:00:00,GOM2/USDT,0.03346,0.03471,0.03257,0.03271,351082.06245535,11930.4162769596991
1645228800,2022-02-19 00:00:00,GOM2/USDT,0.03438,0.03439,0.03325,0.03349,38344.43567782,1302.6094457564793
1645142400,2022-02-18 00:00:00,GOM2/USDT,0.03624,0.03624,0.03438,0.03438,179819.27934469,6388.6118266366539
1645056000,2022-02-17 00:00:00,GOM2/USDT,0.03937,0.03981,0.0361,0.03624,1480052.05483719,55709.7129466880353
1644969600,2022-02-16 00:00:00,GOM2/USDT,0.04036,0.04036,0.03881,0.03937,1006241.79710612,40348.840106882718
1644883200,2022-02-15 00:00:00,GOM2/USDT,0.04036,0.04061,0.03891,0.04036,1033296.55693172,41732.4289616596758
1644796800,2022-02-14 00:00:00,GOM2/USDT,0.04071,0.04117,0.03942,0.04036,1494469.84908624,60930.6579980445879
1644710400,2022-02-13 00:00:00,GOM2/USDT,0.03967,0.04094,0.03893,0.04071,1874319.71497979,74865.8210521954425
1644624000,2022-02-12 00:00:00,GOM2/USDT,0.03943,0.04199,0.03942,0.04011,181163.64864087,7455.7226902455445
