https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USDT,Volume DASH
1661904000000,2022-08-31 00:00:00,DASH/USDT,45.620981,46.415646,44.048631,44.523309,18554.815554236226,416.74385779
1661817600000,2022-08-30 00:00:00,DASH/USDT,47.393477,48.117171,45.099753,45.519403,18384.466026223225,403.88196713
1661731200000,2022-08-29 00:00:00,DASH/USDT,44.15654,47.558824,43.721435,47.424191,18175.02514195891,383.24375722
1661644800000,2022-08-28 00:00:00,DASH/USDT,45.030252,46.026535,44.011899,44.154499,16646.483229568814,377.00536993
1661558400000,2022-08-27 00:00:00,DASH/USDT,44.248688,45.260818,43.756592,45.012461,18736.692081295398,416.25566932
1661472000000,2022-08-26 00:00:00,DASH/USDT,49.166443,49.166443,43.804041,44.248745,26002.63234970338,587.64677619
1661385600000,2022-08-25 00:00:00,DASH/USDT,49.165965,50.22597,48.772601,49.174445,18888.142028357943,384.10483389
1661299200000,2022-08-24 00:00:00,DASH/USDT,48.592391,50.5,47.244004,49.164351,20851.60579741072,424.12043225
1661212800000,2022-08-23 00:00:00,DASH/USDT,47.243678,48.834248,45.711637,48.604574,29693.01079479928,610.90980439
1661126400000,2022-08-22 00:00:00,DASH/USDT,46.766837,46.883134,46.136571,46.311078,960.9548685000001,20.75
1661040000000,2022-08-21 00:00:00,DASH/USDT,45.79023,47.562141,45.333869,46.805271,20036.469810195576,428.08148275
1660953600000,2022-08-20 00:00:00,DASH/USDT,44.904073,46.309164,44.446296,45.724666,17948.965716880935,392.54449047
1660867200000,2022-08-19 00:00:00,DASH/USDT,50.326454,50.427298,44.4,44.866351,36440.06758927519,812.19147038
1660780800000,2022-08-18 00:00:00,DASH/USDT,52.99515,54.209101,49.545579,50.328132,26126.352647557553,519.12025361
1660694400000,2022-08-17 00:00:00,DASH/USDT,52.484321,55.326965,51.715873,53.003896,25256.439752873535,476.50157175
1660608000000,2022-08-16 00:00:00,DASH/USDT,53.136636,53.785232,51.990998,52.459776,22896.075641587846,436.45012212
1660521600000,2022-08-15 00:00:00,DASH/USDT,55.032771,56.798251,52.34,53.063689,22494.084328645447,423.90728486
1660435200000,2022-08-14 00:00:00,DASH/USDT,56.994499,58.04,54.518027,54.978301,25409.12938729356,462.16650797
1660348800000,2022-08-13 00:00:00,DASH/USDT,56.092756,57.46318,55.514576,56.9969,27244.74548083844,478.0039876
1660262400000,2022-08-12 00:00:00,DASH/USDT,55.554465,56.449849,54.02,56.123972,22272.254668039768,396.84031394
1660176000000,2022-08-11 00:00:00,DASH/USDT,54.652934,57.135565,54.568242,55.564404,107526.89926092622,1935.17596735
1660089600000,2022-08-10 00:00:00,DASH/USDT,52.982016,55.18464,51.277356,54.628053,72775.50065537468,1332.20015466
1660003200000,2022-08-09 00:00:00,DASH/USDT,56.183569,56.79553,55.821247,55.821247,1074.3154996316991,19.24563777
1659916800000,2022-08-08 00:00:00,DASH/USDT,53.322534,56.267665,53.225097,56.193112,27721.198823869534,493.320228
1659830400000,2022-08-07 00:00:00,DASH/USDT,52.565999,54.75474,51.761674,53.340671,24987.255072344884,468.44658314
1659744000000,2022-08-06 00:00:00,DASH/USDT,52.330133,53.499999,51.660805,52.590009,28638.45264573129,544.56071011
1659657600000,2022-08-05 00:00:00,DASH/USDT,49.321746,52.281591,49.286046,52.257706,25493.31789059848,487.83844225
1659571200000,2022-08-04 00:00:00,DASH/USDT,48.682999,50.398126,48.368316,49.305875,37574.8885364112,762.07730897
1659484800000,2022-08-03 00:00:00,DASH/USDT,48.600695,50.495939,47.05431,48.807087,19504.7271496269,399.62899547
1659398400000,2022-08-02 00:00:00,DASH/USDT,49.562759,50.07578,47.081434,48.59014,19643.58526246683,404.27101594
1659312000000,2022-08-01 00:00:00,DASH/USDT,50.925365,52.502884,48.530111,49.633326,22418.15065111132,451.67536528
1659225600000,2022-07-31 00:00:00,DASH/USDT,50.763598,53.870746,50.310677,51.186976,24124.048770878577,471.29271264
1659139200000,2022-07-30 00:00:00,DASH/USDT,50.718005,53.574927,50.049786,50.636144,26411.096428723264,521.58585434
1659052800000,2022-07-29 00:00:00,DASH/USDT,52.50161,54.557493,50.000033,50.67658,24077.188549679904,475.1147088
1658966400000,2022-07-28 00:00:00,DASH/USDT,48.159272,53.659847,47.716406,52.388331,38210.00585058991,729.36100695
1658880000000,2022-07-27 00:00:00,DASH/USDT,44.024833,48.089135,42.923366,48.019419,28109.732955996602,585.38261273
1658793600000,2022-07-26 00:00:00,DASH/USDT,45.030313,45.030313,42.504534,43.963419,20289.24541077486,461.5029011
1658707200000,2022-07-25 00:00:00,DASH/USDT,48.919266,49.400288,45.0,45.0,24974.0716626,554.97937028
1658620800000,2022-07-24 00:00:00,DASH/USDT,47.64547,50.208059,47.600139,48.858801,29656.255648481856,606.97878461
1658534400000,2022-07-23 00:00:00,DASH/USDT,48.392744,50.306315,46.579377,47.638383,17812.12268031565,373.90275569
1658448000000,2022-07-22 00:00:00,DASH/USDT,48.216664,50.77906,47.626822,48.325229,31338.641401013912,648.49442102
1658361600000,2022-07-21 00:00:00,DASH/USDT,47.191445,48.436766,45.471439,48.190381,19586.736819649155,406.44494634
1658275200000,2022-07-20 00:00:00,DASH/USDT,50.081183,50.89664,46.807738,47.208828,22382.929136029772,474.12592272
1658188800000,2022-07-19 00:00:00,DASH/USDT,48.920628,50.827574,47.288357,50.112975,21772.821122761357,434.47472681
1658102400000,2022-07-18 00:00:00,DASH/USDT,45.947333,49.697157,45.947333,49.096192,33003.4288742985,672.21972886
1658016000000,2022-07-17 00:00:00,DASH/USDT,44.911968,47.0,44.143751,45.89593,20932.474052104448,456.0856279
1657929600000,2022-07-16 00:00:00,DASH/USDT,43.364058,44.976785,42.137439,44.86046,19857.16208787307,442.64285493
1657843200000,2022-07-15 00:00:00,DASH/USDT,43.687451,44.783895,43.045656,43.254877,21134.20862012466,488.59712675
1657756800000,2022-07-14 00:00:00,DASH/USDT,42.474415,43.863971,40.623925,43.734776,19134.790900956254,437.51889574
1657670400000,2022-07-13 00:00:00,DASH/USDT,39.860114,42.522954,39.293378,42.50267,24099.099866526012,567.00202285
1657584000000,2022-07-12 00:00:00,DASH/USDT,41.48797,42.011449,39.83786,39.875832,15302.703466203933,383.75885088
1657497600000,2022-07-11 00:00:00,DASH/USDT,45.15625,45.15625,41.431137,41.570413,19465.637211872898,468.25700798
1657411200000,2022-07-10 00:00:00,DASH/USDT,47.84534,47.849521,44.816776,45.158377,32545.247909601803,720.69126642
1657324800000,2022-07-09 00:00:00,DASH/USDT,45.762919,48.264439,45.762919,47.835707,44714.47849379932,934.751074
1657238400000,2022-07-08 00:00:00,DASH/USDT,46.103071,47.236677,44.931928,45.719188,18258.541948615093,399.36277846
1657152000000,2022-07-07 00:00:00,DASH/USDT,44.255526,46.278244,43.70932,46.045118,31482.536624738117,683.73234758
1657065600000,2022-07-06 00:00:00,DASH/USDT,43.035422,44.741825,42.440758,44.23527,21897.23415178895,495.0175313
1656979200000,2022-07-05 00:00:00,DASH/USDT,44.300455,44.830957,41.767254,43.135007,20648.64071775451,478.69797999
1656892800000,2022-07-04 00:00:00,DASH/USDT,42.625902,44.600827,41.53535,44.336217,14953.784254683342,337.28146573
1656806400000,2022-07-03 00:00:00,DASH/USDT,42.873477,43.509797,41.551493,42.77701,16150.377492294241,377.54806828
1656720000000,2022-07-02 00:00:00,DASH/USDT,41.802515,43.29963,40.832625,42.87113,18917.2418631387,441.25829814
1656633600000,2022-07-01 00:00:00,DASH/USDT,42.523766,43.711883,40.791382,41.853703,22653.210372541384,541.24745838
1656547200000,2022-06-30 00:00:00,DASH/USDT,44.624284,44.942364,40.380464,43.099629,34133.76484887944,791.97351905
1656460800000,2022-06-29 00:00:00,DASH/USDT,46.275009,46.987373,44.135884,44.445059,17836.20614495246,401.30908916
1656374400000,2022-06-28 00:00:00,DASH/USDT,49.306222,49.663178,48.922272,49.280264,3579.390029953008,72.63333715
1656288000000,2022-06-27 00:00:00,DASH/USDT,49.319756,51.650561,48.533509,49.324555,21680.76437492656,439.55316728
1656201600000,2022-06-26 00:00:00,DASH/USDT,52.405351,53.199057,49.314807,49.396449,16993.750693304937,344.02778008
1656115200000,2022-06-25 00:00:00,DASH/USDT,51.720251,52.825281,49.614319,52.462449,16364.588000395306,311.92954794
1656028800000,2022-06-24 00:00:00,DASH/USDT,48.785412,52.537103,48.635853,51.674626,31145.57477219866,602.72472552
1655942400000,2022-06-23 00:00:00,DASH/USDT,45.237845,49.019682,45.198365,48.584305,25267.01428977586,520.06536452
1655856000000,2022-06-22 00:00:00,DASH/USDT,47.096822,47.482112,44.485531,45.218698,22377.31715001517,494.86867468
1655769600000,2022-06-21 00:00:00,DASH/USDT,45.397605,48.590354,44.674376,46.987661,41190.083549521216,876.61489576
1655683200000,2022-06-20 00:00:00,DASH/USDT,44.348465,46.118459,43.205914,45.428391,32622.790533598356,718.11459344
1655596800000,2022-06-19 00:00:00,DASH/USDT,41.615608,45.098072,40.035574,44.337213,14622.074143458844,329.79236073
1655510400000,2022-06-18 00:00:00,DASH/USDT,43.512216,44.302593,38.645928,41.649013,14223.463209128746,341.50780978
1655424000000,2022-06-17 00:00:00,DASH/USDT,41.915877,44.337378,41.486046,43.580194,15998.183867510628,367.09758262
1655337600000,2022-06-16 00:00:00,DASH/USDT,45.818714,46.499458,41.114799,41.816604,16336.541659032106,390.67117117
1655251200000,2022-06-15 00:00:00,DASH/USDT,43.512247,45.81692,38.630435,45.811591,32315.03381972393,705.38990492
1655164800000,2022-06-14 00:00:00,DASH/USDT,42.623273,44.5,39.191864,43.583911,16930.85708641621,388.46575945
1655078400000,2022-06-13 00:00:00,DASH/USDT,46.22246,46.401462,39.555,42.391926,26349.64014685663,621.57213963
1654992000000,2022-06-12 00:00:00,DASH/USDT,49.011938,49.730391,45.599544,46.203386,33520.57504930423,725.50040054
1654905600000,2022-06-11 00:00:00,DASH/USDT,53.834089,54.658495,48.587664,48.990504,19689.479944853574,401.90400868
1654819200000,2022-06-10 00:00:00,DASH/USDT,57.763351,57.891034,53.186417,53.989236,28155.802169101527,521.50769774
1654732800000,2022-06-09 00:00:00,DASH/USDT,58.104871,58.449279,57.146201,57.797903,18323.884804901078,317.03373053
1654646400000,2022-06-08 00:00:00,DASH/USDT,58.415953,59.225646,57.412338,58.10344,17214.242669293526,296.26890713
1654560000000,2022-06-07 00:00:00,DASH/USDT,60.08804,61.0,56.143723,58.588263,25082.051154291905,428.10709637
1654473600000,2022-06-06 00:00:00,DASH/USDT,58.692543,61.888787,58.486207,60.031229,27639.699829720044,460.42202184
1654387200000,2022-06-05 00:00:00,DASH/USDT,58.698099,59.225469,57.72755,58.65946,18093.82180141368,308.455308
1654300800000,2022-06-04 00:00:00,DASH/USDT,58.299317,59.151719,57.31596,58.672642,15221.015400326753,259.42270335
1654214400000,2022-06-03 00:00:00,DASH/USDT,59.770869,59.965795,56.300001,58.2385,21275.558644722416,365.31776479
1654128000000,2022-06-02 00:00:00,DASH/USDT,59.214822,60.276834,58.121996,59.818763,26526.09901587944,443.44111589
1654041600000,2022-06-01 00:00:00,DASH/USDT,64.714973,67.877606,58.663835,59.175927,32416.2875341076,547.79517918
1653955200000,2022-05-31 00:00:00,DASH/USDT,63.182515,65.14792,60.480743,64.500523,38021.57075228821,589.4769373
1653868800000,2022-05-30 00:00:00,DASH/USDT,57.844535,63.41601,57.42626,63.126148,35973.963279960044,569.874203
1653782400000,2022-05-29 00:00:00,DASH/USDT,56.524978,57.858715,55.210956,57.784163,31023.61163998861,536.88779121
1653696000000,2022-05-28 00:00:00,DASH/USDT,54.862255,56.956915,54.226353,56.623228,17536.29445009457,309.70142589
1653609600000,2022-05-27 00:00:00,DASH/USDT,58.554527,58.89476,54.224669,54.767238,17907.73906625487,326.97904295
1653523200000,2022-05-26 00:00:00,DASH/USDT,62.227894,63.385014,55.996542,58.24845,24759.848820265415,425.07309328
1653436800000,2022-05-25 00:00:00,DASH/USDT,62.321508,64.207041,60.797239,62.346135,20756.998503680992,332.93160039
1653350400000,2022-05-24 00:00:00,DASH/USDT,59.800834,62.500378,58.403947,62.336477,20685.40278441579,331.8346461
1653264000000,2022-05-23 00:00:00,DASH/USDT,61.576842,64.735236,59.103069,59.799406,25408.593844286046,424.8970942
1653177600000,2022-05-22 00:00:00,DASH/USDT,57.003507,61.849532,56.55825,61.567917,20934.941211270612,340.03003888
1653091200000,2022-05-21 00:00:00,DASH/USDT,57.388458,58.10472,55.903215,57.015124,14972.608732705083,262.60766762
1653004800000,2022-05-20 00:00:00,DASH/USDT,58.819871,60.105507,55.864983,57.385039,24592.485450228953,428.55221289
1652918400000,2022-05-19 00:00:00,DASH/USDT,55.867359,59.195752,53.796619,58.774704,24879.561049562988,423.30389362
1652832000000,2022-05-18 00:00:00,DASH/USDT,60.279359,61.513848,55.225185,55.712441,22093.3498484572,396.56043519
1652745600000,2022-05-17 00:00:00,DASH/USDT,58.018118,61.03721,56.49585,60.238398,25423.82972522482,422.05355005
1652659200000,2022-05-16 00:00:00,DASH/USDT,63.0,63.038035,55.504348,57.854759,26717.74902306856,461.80728232
1652572800000,2022-05-15 00:00:00,DASH/USDT,60.920567,62.959906,58.601179,62.929114,29717.65339714059,472.24013669
1652486400000,2022-05-14 00:00:00,DASH/USDT,58.026696,61.445368,55.189906,60.929529,28031.084522557612,460.05746282
1652400000000,2022-05-13 00:00:00,DASH/USDT,53.765522,62.5,52.800985,58.063648,38604.70565206221,664.86876009
1652313600000,2022-05-12 00:00:00,DASH/USDT,58.220553,61.314098,45.563745,53.990929,54482.32566399194,1009.1014671
1652227200000,2022-05-11 00:00:00,DASH/USDT,73.252283,74.522668,53.798125,58.040967,74233.45891772039,1278.98384115
1652140800000,2022-05-10 00:00:00,DASH/USDT,70.201681,79.25236,68.424564,73.411654,48212.53149202653,656.74220461
1652054400000,2022-05-09 00:00:00,DASH/USDT,83.065324,85.394965,69.229493,69.438661,64560.92410262269,929.75473854
1651968000000,2022-05-08 00:00:00,DASH/USDT,83.650887,85.28532,79.996017,82.974049,37656.4546750405,453.83412198
1651881600000,2022-05-07 00:00:00,DASH/USDT,87.74062,87.74062,81.733842,83.605901,36685.51034848019,438.79092157
1651795200000,2022-05-06 00:00:00,DASH/USDT,87.436275,88.276361,84.53072,87.766138,40194.38582568102,457.97145393
1651708800000,2022-05-05 00:00:00,DASH/USDT,95.726973,97.5,85.423196,87.42901,54844.29929334507,627.30093013
1651622400000,2022-05-04 00:00:00,DASH/USDT,88.103645,95.804203,87.879461,95.776089,41354.672602859435,431.7849375
1651536000000,2022-05-03 00:00:00,DASH/USDT,89.24766,90.890891,86.592393,88.09447,26247.08981787576,297.94253621
1651449600000,2022-05-02 00:00:00,DASH/USDT,89.951506,90.886355,86.495879,89.207827,38232.541417784065,428.57832887
1651363200000,2022-05-01 00:00:00,DASH/USDT,84.939688,90.380811,84.017611,89.962288,44354.47406520527,493.03408185
1651276800000,2022-04-30 00:00:00,DASH/USDT,92.025852,94.394424,80.0,84.784839,91032.02748528708,1073.68284895
1651190400000,2022-04-29 00:00:00,DASH/USDT,96.340094,99.481039,90.573182,91.983986,41743.80934982743,453.81605174
1651104000000,2022-04-28 00:00:00,DASH/USDT,95.627198,99.760211,94.886004,96.39856,29382.682445332528,304.80416352
1651017600000,2022-04-27 00:00:00,DASH/USDT,93.141556,96.188811,92.737851,95.710982,29745.81362685446,310.78788458
1650931200000,2022-04-26 00:00:00,DASH/USDT,99.510268,101.358606,92.007354,93.217296,41593.43145846623,446.19864814
1650844800000,2022-04-25 00:00:00,DASH/USDT,100.185806,100.185806,93.521873,99.585005,58722.69404616749,589.67405832
1650758400000,2022-04-24 00:00:00,DASH/USDT,102.207788,102.381055,102.012135,102.126827,1042.0483045086105,10.20347283
1650672000000,2022-04-23 00:00:00,DASH/USDT,103.772145,104.320266,101.541999,102.290136,28706.910427893366,280.64202034
1650585600000,2022-04-22 00:00:00,DASH/USDT,102.040931,105.905926,101.278383,103.810481,29353.07823344109,282.75640331
1650499200000,2022-04-21 00:00:00,DASH/USDT,107.023358,108.723516,106.984789,108.70674,1393.2917874120474,12.81697701
1650412800000,2022-04-20 00:00:00,DASH/USDT,109.649856,109.649856,105.2,107.046421,45574.28370770899,425.74318022
1650326400000,2022-04-19 00:00:00,DASH/USDT,108.591754,110.45072,105.993935,109.708768,35095.55919493981,319.89748709
1650240000000,2022-04-18 00:00:00,DASH/USDT,104.447014,108.66829,100.858687,108.567724,58121.57745915492,535.34858536
1650153600000,2022-04-17 00:00:00,DASH/USDT,108.391787,109.524168,104.412108,104.59052,34483.33881330624,329.698512
1650067200000,2022-04-16 00:00:00,DASH/USDT,109.158258,110.250165,106.828083,108.311371,30828.821541595014,284.63144042
1649980800000,2022-04-15 00:00:00,DASH/USDT,106.355577,112.999999,106.086577,109.114162,48872.68529287965,447.90414367
1649894400000,2022-04-14 00:00:00,DASH/USDT,105.400262,108.237529,101.5,106.327567,56969.12456658645,535.78884737
1649808000000,2022-04-13 00:00:00,DASH/USDT,102.27668,106.878407,101.322882,105.381836,50693.05927209241,481.04171645
1649721600000,2022-04-12 00:00:00,DASH/USDT,100.698203,105.130534,99.71957,102.222926,46943.37631760464,459.2255197
1649635200000,2022-04-11 00:00:00,DASH/USDT,111.020463,111.996164,98.94031,100.650651,63493.2268516981,630.82778125
1649548800000,2022-04-10 00:00:00,DASH/USDT,114.75433,114.844979,114.350549,114.443379,1004.1316594285754,8.77404764
1649462400000,2022-04-09 00:00:00,DASH/USDT,110.845701,117.662447,110.731899,114.679872,46468.205788551844,405.19931683
1649376000000,2022-04-08 00:00:00,DASH/USDT,116.933788,117.808445,109.041986,110.937031,52262.38873939061,471.09958026
1649289600000,2022-04-07 00:00:00,DASH/USDT,113.780388,117.483269,111.155603,116.865862,55033.61940459795,470.91270678
1649203200000,2022-04-06 00:00:00,DASH/USDT,127.173881,127.173881,113.458805,113.6926,76901.79034154824,676.40101767
1649116800000,2022-04-05 00:00:00,DASH/USDT,133.0219,136.43651,126.878267,127.173659,83655.7345717901,657.80709016
