https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume MLK,Volume BTC
1663459200,2022-09-18 00:00:00,MLK/BTC,0.00001713,0.00001713,0.00001713,0.00001713,1.0588,0.000018137244
1663372800,2022-09-17 00:00:00,MLK/BTC,0.00001689,0.0000172,0.00001682,0.00001706,1967.326,0.033606725805
1663286400,2022-09-16 00:00:00,MLK/BTC,0.00001684,0.0000172,0.00001677,0.00001707,24.0195,0.000405570104
1663200000,2022-09-15 00:00:00,MLK/BTC,0.00001688,0.00001706,0.00001655,0.00001694,1261.9101,0.021410531213
1663113600,2022-09-14 00:00:00,MLK/BTC,0.00001701,0.00001722,0.00001688,0.00001689,797.8958,0.013526803109
1663027200,2022-09-13 00:00:00,MLK/BTC,0.0000165,0.00001722,0.00001611,0.00001697,13767.8612,0.226934377156
1662940800,2022-09-12 00:00:00,MLK/BTC,0.00001694,0.00001694,0.00001637,0.00001652,9961.8716,0.165580565314
1662854400,2022-09-11 00:00:00,MLK/BTC,0.00001688,0.00001703,0.00001666,0.00001673,3867.3788,0.065147127619
1662768000,2022-09-10 00:00:00,MLK/BTC,0.0000169,0.00001721,0.00001665,0.00001666,737.2661,0.012416156928
1662681600,2022-09-09 00:00:00,MLK/BTC,0.00001824,0.00001886,0.00001675,0.000017,13579.0023,0.247904469599
1662595200,2022-09-08 00:00:00,MLK/BTC,0.00001754,0.00001862,0.00001754,0.0000181,5646.6448,0.102535349585
1662508800,2022-09-07 00:00:00,MLK/BTC,0.00001797,0.000018,0.00001739,0.00001765,775.2389,0.013769529463
1662422400,2022-09-06 00:00:00,MLK/BTC,0.00001774,0.0000183,0.00001762,0.00001799,2939.317,0.053289924003
1662336000,2022-09-05 00:00:00,MLK/BTC,0.00001792,0.00001803,0.00001763,0.00001779,408.8985,0.007331204247
1662249600,2022-09-04 00:00:00,MLK/BTC,0.00001814,0.00001829,0.00001778,0.00001789,294.3872,0.005257186152
1662163200,2022-09-03 00:00:00,MLK/BTC,0.0000183,0.0000183,0.00001782,0.00001819,2185.1272,0.039407408313
1662076800,2022-09-02 00:00:00,MLK/BTC,0.00001804,0.0000189,0.00001783,0.00001819,6503.4923,0.11977349741
1661990400,2022-09-01 00:00:00,MLK/BTC,0.0000181,0.00001817,0.00001787,0.00001795,2065.5479,0.0372371254
1661904000,2022-08-31 00:00:00,MLK/BTC,0.00001822,0.00001824,0.00001794,0.00001803,19.7355,0.000357480487
1661817600,2022-08-30 00:00:00,MLK/BTC,0.00001779,0.00001847,0.00001774,0.00001818,7232.0236,0.131329196457
1661731200,2022-08-29 00:00:00,MLK/BTC,0.00001809,0.00001815,0.00001761,0.00001773,1197.272,0.021514842065
1661644800,2022-08-28 00:00:00,MLK/BTC,0.00001786,0.00001819,0.00001765,0.00001814,2796.2725,0.050546494879
1661558400,2022-08-27 00:00:00,MLK/BTC,0.00001754,0.00001839,0.00001745,0.00001773,11405.7461,0.20447722756
1661472000,2022-08-26 00:00:00,MLK/BTC,0.00001749,0.00001764,0.00001696,0.00001743,5138.3802,0.089661599675
1661385600,2022-08-25 00:00:00,MLK/BTC,0.00001725,0.00001748,0.00001702,0.0000173,456.7308,0.007883583337
1661299200,2022-08-24 00:00:00,MLK/BTC,0.00001689,0.00001731,0.00001645,0.00001706,4528.3116,0.077488054061
1661212800,2022-08-23 00:00:00,MLK/BTC,0.00001705,0.0000172,0.00001678,0.00001696,2137.701,0.036433810186
1661126400,2022-08-22 00:00:00,MLK/BTC,0.00001705,0.00001751,0.00001676,0.00001697,5406.3255,0.093147235734
1661040000,2022-08-21 00:00:00,MLK/BTC,0.0000172,0.0000179,0.00001695,0.00001713,12277.6694,0.213815442575
1660953600,2022-08-20 00:00:00,MLK/BTC,0.00001746,0.00001751,0.00001722,0.0000173,3325.181,0.057606786764
1660867200,2022-08-19 00:00:00,MLK/BTC,0.00001775,0.00001796,0.00001728,0.00001746,8413.2585,0.148443251378
1660780800,2022-08-18 00:00:00,MLK/BTC,0.00001785,0.00001813,0.00001779,0.00001785,1298.4893,0.023412914339
1660694400,2022-08-17 00:00:00,MLK/BTC,0.00001797,0.0000181,0.00001773,0.0000179,1409.0498,0.025218569301
1660608000,2022-08-16 00:00:00,MLK/BTC,0.00001836,0.00001836,0.00001783,0.00001795,397.7988,0.007142718653
1660521600,2022-08-15 00:00:00,MLK/BTC,0.0000183,0.0000184,0.00001787,0.00001834,102.387,0.001864627337
1660435200,2022-08-14 00:00:00,MLK/BTC,0.00001859,0.00001859,0.00001816,0.00001816,38.9491,0.000713314576
1660348800,2022-08-13 00:00:00,MLK/BTC,0.00001864,0.0000187,0.0000182,0.00001859,1198.7958,0.022105703848
1660262400,2022-08-12 00:00:00,MLK/BTC,0.00001874,0.00001908,0.00001852,0.0000187,3958.8214,0.074476527314
1660176000,2022-08-11 00:00:00,MLK/BTC,0.00001832,0.00001858,0.00001775,0.00001844,4607.0674,0.084130050526
1660089600,2022-08-10 00:00:00,MLK/BTC,0.0000182,0.00001887,0.00001791,0.00001819,2757.9069,0.051013553568
1660003200,2022-08-09 00:00:00,MLK/BTC,0.00001829,0.00001849,0.00001792,0.00001821,244.7873,0.00445298739
1659916800,2022-08-08 00:00:00,MLK/BTC,0.00001852,0.00001865,0.00001795,0.00001832,993.8137,0.018000874228
1659830400,2022-08-07 00:00:00,MLK/BTC,0.00001886,0.0000189,0.00001845,0.00001859,20.0508,0.000375378486
1659744000,2022-08-06 00:00:00,MLK/BTC,0.00001858,0.00001873,0.0000185,0.00001866,130.8777,0.002437159675
1659657600,2022-08-05 00:00:00,MLK/BTC,0.00001842,0.00001858,0.00001809,0.00001847,33.6787,0.000619023362
1659571200,2022-08-04 00:00:00,MLK/BTC,0.00001843,0.00001869,0.00001818,0.00001866,613.603,0.011314119968
1659484800,2022-08-03 00:00:00,MLK/BTC,0.0000185,0.00001859,0.00001797,0.00001835,197.0911,0.003592436569
1659398400,2022-08-02 00:00:00,MLK/BTC,0.00001968,0.00001968,0.0000183,0.0000187,2202.3997,0.042705083731
1659312000,2022-08-01 00:00:00,MLK/BTC,0.00001805,0.00002024,0.00001805,0.00001988,3658.8922,0.069388481901
1659225600,2022-07-31 00:00:00,MLK/BTC,0.0000172,0.00001834,0.00001695,0.00001757,4609.0674,0.081471777915
1659139200,2022-07-30 00:00:00,MLK/BTC,0.00001674,0.00001714,0.00001645,0.00001713,5152.8478,0.085466149494
1659052800,2022-07-29 00:00:00,MLK/BTC,0.00001677,0.00001694,0.00001658,0.00001668,103.0555,0.001729342613
1658966400,2022-07-28 00:00:00,MLK/BTC,0.00001718,0.0000172,0.00001664,0.00001695,427.9853,0.00730839599
1658880000,2022-07-27 00:00:00,MLK/BTC,0.00001781,0.00001799,0.00001676,0.0000171,6251.209,0.107441520815
1658793600,2022-07-26 00:00:00,MLK/BTC,0.00001804,0.00001805,0.00001766,0.00001778,1814.6005,0.032482687139
1658707200,2022-07-25 00:00:00,MLK/BTC,0.00001736,0.00001826,0.00001736,0.00001769,3442.6642,0.061740071981
1658620800,2022-07-24 00:00:00,MLK/BTC,0.00001717,0.00001753,0.00001717,0.0000173,273.2228,0.004741663487
1658534400,2022-07-23 00:00:00,MLK/BTC,0.00001741,0.00001762,0.00001718,0.00001743,648.7362,0.011263202483
1658448000,2022-07-22 00:00:00,MLK/BTC,0.00001716,0.00001747,0.00001694,0.00001728,1207.6141,0.02068352245
1658361600,2022-07-21 00:00:00,MLK/BTC,0.00001717,0.00001731,0.000017,0.00001702,322.1635,0.005538947169
1658275200,2022-07-20 00:00:00,MLK/BTC,0.00001734,0.0000177,0.0000169,0.00001695,882.3452,0.015219525386
1658188800,2022-07-19 00:00:00,MLK/BTC,0.00001734,0.00001834,0.00001719,0.00001733,1036.3796,0.018186503453
1658102400,2022-07-18 00:00:00,MLK/BTC,0.00001852,0.00001852,0.00001744,0.00001774,813.1754,0.014337477628
1658016000,2022-07-17 00:00:00,MLK/BTC,0.00001825,0.00001871,0.00001802,0.0000185,66.4247,0.0012353483
1657929600,2022-07-16 00:00:00,MLK/BTC,0.00001804,0.00001858,0.00001796,0.00001841,66.0725,0.001211435482
