https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume FKX,Volume BTC
1658224800,2022-07-19 10:00:00,FKX/BTC,0.0000008637,0.0000008995,0.0000008637,0.0000008796,42306.2822,0.03738666845165
1658221200,2022-07-19 09:00:00,FKX/BTC,0.000000827,0.0000008746,0.0000008195,0.0000008637,35157.6998,0.03029645562689
1658217600,2022-07-19 08:00:00,FKX/BTC,0.0000008094,0.0000008652,0.0000008013,0.000000827,57173.4461,0.04833618689155
1658214000,2022-07-19 07:00:00,FKX/BTC,0.0000007577,0.000000826,0.0000007567,0.0000008096,57714.7618,0.04656215921003
1658210400,2022-07-19 06:00:00,FKX/BTC,0.0000007526,0.0000007625,0.0000007458,0.0000007581,7619.979,0.00572864349918
1658206800,2022-07-19 05:00:00,FKX/BTC,0.0000007534,0.0000007623,0.000000747,0.0000007522,8511.303,0.00639524185958
1658203200,2022-07-19 04:00:00,FKX/BTC,0.0000007587,0.0000007628,0.000000753,0.0000007536,7752.8716,0.00588643769653
1658199600,2022-07-19 03:00:00,FKX/BTC,0.0000007532,0.0000007623,0.0000007469,0.0000007589,7794.9501,0.00586965297632
1658196000,2022-07-19 02:00:00,FKX/BTC,0.0000007549,0.0000007588,0.0000007532,0.0000007553,7025.9545,0.00530481592776
1658192400,2022-07-19 01:00:00,FKX/BTC,0.0000007491,0.0000007627,0.0000007462,0.0000007542,7819.7579,0.00587885547614
1658188800,2022-07-19 00:00:00,FKX/BTC,0.0000007462,0.0000007623,0.0000007416,0.0000007489,12751.163,0.00949354198405
1658185200,2022-07-18 23:00:00,FKX/BTC,0.0000007535,0.0000007856,0.0000007455,0.000000746,26300.9586,0.02017267226878
1658181600,2022-07-18 22:00:00,FKX/BTC,0.0000007798,0.0000007798,0.0000007531,0.0000007531,22779.4738,0.0174736089843
1658178000,2022-07-18 21:00:00,FKX/BTC,0.0000008158,0.0000008169,0.0000007785,0.0000007796,17035.9402,0.01339621997121
1658174400,2022-07-18 20:00:00,FKX/BTC,0.0000008181,0.0000008201,0.00000081,0.0000008153,8407.4851,0.0068704835301
1658170800,2022-07-18 19:00:00,FKX/BTC,0.000000817,0.0000008363,0.0000008155,0.0000008179,7689.4642,0.00632780815109
1658167200,2022-07-18 18:00:00,FKX/BTC,0.0000008149,0.0000008355,0.0000008111,0.0000008167,25722.6355,0.02132192071364
1658163600,2022-07-18 17:00:00,FKX/BTC,0.0000008121,0.0000008183,0.0000008099,0.0000008142,7092.8212,0.00577701128509
1658160000,2022-07-18 16:00:00,FKX/BTC,0.0000008023,0.0000008194,0.0000008014,0.0000008121,6809.791,0.00552692817212
1658156400,2022-07-18 15:00:00,FKX/BTC,0.0000008148,0.0000008173,0.0000008011,0.000000802,7714.8815,0.00627390052719
1658152800,2022-07-18 14:00:00,FKX/BTC,0.0000007911,0.0000008371,0.0000007904,0.0000008143,25494.8707,0.02090510854494
1658149200,2022-07-18 13:00:00,FKX/BTC,0.0000007851,0.0000007938,0.0000007851,0.000000791,7946.115,0.0062732549169
1658145600,2022-07-18 12:00:00,FKX/BTC,0.0000007679,0.0000008277,0.0000007621,0.0000007851,38198.012,0.03025837546214
1658142000,2022-07-18 11:00:00,FKX/BTC,0.0000007617,0.0000007702,0.0000007535,0.0000007682,22001.7103,0.01673186242344
1658138400,2022-07-18 10:00:00,FKX/BTC,0.0000007725,0.0000007771,0.0000007613,0.0000007619,8833.5118,0.00680724794923
1658134800,2022-07-18 09:00:00,FKX/BTC,0.000000755,0.0000007931,0.0000007531,0.0000007721,12679.6686,0.00966056267968
1658131200,2022-07-18 08:00:00,FKX/BTC,0.0000007493,0.0000007891,0.0000007454,0.0000007549,54777.0647,0.04264452278744
1658127600,2022-07-18 07:00:00,FKX/BTC,0.0000007532,0.0000007545,0.0000007386,0.0000007491,9582.9657,0.00715619636732
1658124000,2022-07-18 06:00:00,FKX/BTC,0.0000007692,0.0000007705,0.000000753,0.0000007536,24299.1767,0.01847720516412
1658120400,2022-07-18 05:00:00,FKX/BTC,0.0000007778,0.0000007868,0.000000769,0.000000769,11969.5808,0.00929202179409
1658116800,2022-07-18 04:00:00,FKX/BTC,0.0000007734,0.000000778,0.0000007704,0.000000778,7947.2196,0.0061573570016
1658113200,2022-07-18 03:00:00,FKX/BTC,0.0000007773,0.0000007778,0.0000007705,0.0000007729,9233.7284,0.00715576070046
1658109600,2022-07-18 02:00:00,FKX/BTC,0.0000007856,0.0000007929,0.0000007768,0.0000007772,11116.367,0.00869311718724
1658106000,2022-07-18 01:00:00,FKX/BTC,0.0000007986,0.0000008118,0.000000785,0.0000007851,22597.1193,0.01793853392836
1658102400,2022-07-18 00:00:00,FKX/BTC,0.0000007911,0.000000814,0.0000007854,0.0000007982,42593.1903,0.03436107099412
1658098800,2022-07-17 23:00:00,FKX/BTC,0.0000007721,0.0000007945,0.0000007706,0.0000007909,9167.3614,0.00714652313244
1658095200,2022-07-17 22:00:00,FKX/BTC,0.0000007714,0.0000007998,0.0000007693,0.000000772,40344.1331,0.03195938285347
1658091600,2022-07-17 21:00:00,FKX/BTC,0.0000007729,0.0000007756,0.0000007696,0.000000771,7073.6949,0.00546123934766
1658088000,2022-07-17 20:00:00,FKX/BTC,0.0000007709,0.0000007749,0.0000007695,0.0000007745,6303.297,0.00487026628843
1658084400,2022-07-17 19:00:00,FKX/BTC,0.0000007726,0.0000007826,0.0000007692,0.000000771,6476.1866,0.00499473481165
1658080800,2022-07-17 18:00:00,FKX/BTC,0.0000007718,0.0000007766,0.0000007696,0.0000007724,6415.449,0.00496017973517
1658077200,2022-07-17 17:00:00,FKX/BTC,0.0000007688,0.0000007782,0.000000763,0.0000007782,7398.9102,0.00567849109645
1658073600,2022-07-17 16:00:00,FKX/BTC,0.0000007664,0.0000007709,0.000000762,0.0000007688,9450.1135,0.00725933438541
1658070000,2022-07-17 15:00:00,FKX/BTC,0.0000007672,0.0000007694,0.0000007623,0.0000007684,10184.2252,0.00781828741614
1658066400,2022-07-17 14:00:00,FKX/BTC,0.0000007687,0.0000007855,0.0000007622,0.0000007672,31335.0968,0.02435922033564
1658062800,2022-07-17 13:00:00,FKX/BTC,0.000000751,0.0000007715,0.0000007472,0.0000007689,11984.6287,0.0091420486803
1658059200,2022-07-17 12:00:00,FKX/BTC,0.0000007566,0.0000007631,0.0000007415,0.0000007508,41627.9703,0.03120329352227
1658055600,2022-07-17 11:00:00,FKX/BTC,0.000000771,0.0000007771,0.0000007566,0.0000007566,9210.7079,0.00707195615338
1658052000,2022-07-17 10:00:00,FKX/BTC,0.0000007876,0.0000007905,0.0000007695,0.0000007711,12665.9625,0.00986316208548
1658048400,2022-07-17 09:00:00,FKX/BTC,0.0000008094,0.0000008094,0.0000007878,0.0000007878,9810.1988,0.00776622678759
1658044800,2022-07-17 08:00:00,FKX/BTC,0.0000008178,0.0000008178,0.0000008178,0.0000008178,518.3193,0.00042388152354
1658041200,2022-07-17 07:00:00,FKX/BTC,0.0000008263,0.0000008263,0.0000008263,0.0000008263,0,0
1658037600,2022-07-17 06:00:00,FKX/BTC,0.0000008365,0.0000008442,0.0000008263,0.0000008263,8825.139,0.00742559281787
1658034000,2022-07-17 05:00:00,FKX/BTC,0.0000008131,0.0000008279,0.0000008094,0.0000008279,8361.2752,0.00681449030408
1658030400,2022-07-17 04:00:00,FKX/BTC,0.0000008187,0.0000008187,0.0000008115,0.0000008115,92.8009,0.00007539153171
1658026800,2022-07-17 03:00:00,FKX/BTC,0.0000008227,0.0000008227,0.0000008178,0.0000008178,726.8423,0.00059461933682
1658023200,2022-07-17 02:00:00,FKX/BTC,0.0000008279,0.0000008279,0.0000008179,0.0000008179,496.5928,0.00040916146212
1658019600,2022-07-17 01:00:00,FKX/BTC,0.0000008012,0.0000008194,0.0000008012,0.0000008194,1291.7616,0.00104817747915
1658016000,2022-07-17 00:00:00,FKX/BTC,0.000000794,0.0000008085,0.000000794,0.0000008085,13879.3243,0.01114070105446
1658012400,2022-07-16 23:00:00,FKX/BTC,0.0000007805,0.0000007855,0.0000007805,0.0000007855,8271.5508,0.0064561531534
1658008800,2022-07-16 22:00:00,FKX/BTC,0.0000007898,0.0000007898,0.0000007898,0.0000007898,13.337,0.0000105335626
1658005200,2022-07-16 21:00:00,FKX/BTC,0.0000008104,0.0000008109,0.0000007848,0.0000007848,57430.8994,0.04595737477186
1658001600,2022-07-16 20:00:00,FKX/BTC,0.000000811,0.000000811,0.0000008011,0.0000008011,23362.8934,0.01880995045373
1657998000,2022-07-16 19:00:00,FKX/BTC,0.0000008178,0.0000008178,0.0000008009,0.000000811,2095.842,0.00168935429572
1657994400,2022-07-16 18:00:00,FKX/BTC,0.0000008606,0.0000008652,0.0000008263,0.0000008263,43125.7984,0.03612896061688
1657990800,2022-07-16 17:00:00,FKX/BTC,0.0000008634,0.0000008793,0.0000008524,0.0000008524,35387.0555,0.03090527539688
1657987200,2022-07-16 16:00:00,FKX/BTC,0.0000008574,0.0000009136,0.0000008574,0.0000008682,63882.4595,0.05694273180241
1657983600,2022-07-16 15:00:00,FKX/BTC,0.0000008403,0.0000008698,0.0000008403,0.0000008569,14555.4603,0.01251240012668
1657980000,2022-07-16 14:00:00,FKX/BTC,0.0000008286,0.0000008532,0.0000008234,0.0000008396,30463.2149,0.02541544803732
1657976400,2022-07-16 13:00:00,FKX/BTC,0.000000828,0.0000008669,0.0000008207,0.0000008286,29633.3591,0.02507579955096
1657972800,2022-07-16 12:00:00,FKX/BTC,0.0000008252,0.0000008498,0.0000008104,0.0000008275,32185.1358,0.02640524724219
1657969200,2022-07-16 11:00:00,FKX/BTC,0.0000007863,0.0000009228,0.0000007766,0.0000008217,253780.0106,0.2160000925642
1657965600,2022-07-16 10:00:00,FKX/BTC,0.000000698,0.0000008095,0.0000006888,0.000000799,156323.4983,0.12080546174357
1657962000,2022-07-16 09:00:00,FKX/BTC,0.000000684,0.0000007087,0.000000683,0.0000006979,9203.9063,0.00642263216047
1657958400,2022-07-16 08:00:00,FKX/BTC,0.0000006912,0.0000006934,0.0000006837,0.0000006894,7114.5777,0.00490145022992
1657954800,2022-07-16 07:00:00,FKX/BTC,0.0000006867,0.0000007028,0.0000006826,0.0000006905,7114.2707,0.00488933048786
1657951200,2022-07-16 06:00:00,FKX/BTC,0.0000006766,0.0000006891,0.0000006766,0.0000006865,6756.0085,0.00462232431291
1657947600,2022-07-16 05:00:00,FKX/BTC,0.000000663,0.0000006902,0.000000663,0.0000006771,11414.5622,0.00772998656597
1657944000,2022-07-16 04:00:00,FKX/BTC,0.0000006702,0.0000006713,0.0000006624,0.000000669,6489.0182,0.00433429433755
1657940400,2022-07-16 03:00:00,FKX/BTC,0.0000006706,0.0000006722,0.0000006655,0.0000006698,6953.8302,0.00465661069889
1657936800,2022-07-16 02:00:00,FKX/BTC,0.00000067,0.0000006774,0.0000006632,0.0000006704,11954.8712,0.00800585141489
1657933200,2022-07-16 01:00:00,FKX/BTC,0.0000006673,0.0000006774,0.0000006636,0.0000006704,24473.3624,0.01644072465224
1657929600,2022-07-16 00:00:00,FKX/BTC,0.0000006721,0.0000006755,0.0000006647,0.0000006678,13452.9238,0.0090345359266
1657926000,2022-07-15 23:00:00,FKX/BTC,0.0000006946,0.0000006992,0.0000006719,0.0000006722,8191.1214,0.00565604537862
1657922400,2022-07-15 22:00:00,FKX/BTC,0.0000006891,0.000000715,0.0000006858,0.0000006879,24664.8742,0.01744608796961
1657918800,2022-07-15 21:00:00,FKX/BTC,0.0000006874,0.0000006955,0.0000006857,0.0000006889,8164.48,0.00563569998897
1657915200,2022-07-15 20:00:00,FKX/BTC,0.000000684,0.0000007262,0.0000006812,0.0000006859,36159.935,0.02543486323115
1657911600,2022-07-15 19:00:00,FKX/BTC,0.0000006776,0.0000006919,0.0000006766,0.000000684,8552.2004,0.0058182446142
1657908000,2022-07-15 18:00:00,FKX/BTC,0.000000668,0.0000006779,0.000000668,0.0000006771,7071.5064,0.00475535979388
1657904400,2022-07-15 17:00:00,FKX/BTC,0.0000006685,0.0000006725,0.0000006647,0.0000006674,7784.0952,0.00521552200333
1657900800,2022-07-15 16:00:00,FKX/BTC,0.0000006684,0.0000006886,0.0000006638,0.000000668,23327.6888,0.01591545905612
1657897200,2022-07-15 15:00:00,FKX/BTC,0.0000006695,0.0000006947,0.0000006654,0.0000006679,9100.5177,0.0061009335178
1657893600,2022-07-15 14:00:00,FKX/BTC,0.0000006711,0.0000006729,0.000000666,0.0000006694,9853.0458,0.00660326295423
1657890000,2022-07-15 13:00:00,FKX/BTC,0.0000006664,0.0000006713,0.0000006639,0.0000006708,7695.4497,0.00512959584463
1657886400,2022-07-15 12:00:00,FKX/BTC,0.00000067,0.0000006845,0.0000006639,0.0000006662,14805.6482,0.00993482230343
1657882800,2022-07-15 11:00:00,FKX/BTC,0.0000006654,0.0000006725,0.0000006641,0.0000006695,6906.8073,0.00460453792587
1657879200,2022-07-15 10:00:00,FKX/BTC,0.000000655,0.0000006833,0.0000006404,0.0000006651,34684.455,0.02290713949652
1657875600,2022-07-15 09:00:00,FKX/BTC,0.0000006551,0.0000006725,0.000000655,0.000000655,2197.7056,0.00145205427143
1657872000,2022-07-15 08:00:00,FKX/BTC,0.0000006554,0.0000006801,0.000000655,0.000000655,2554.4983,0.00168816757359
1657868400,2022-07-15 07:00:00,FKX/BTC,0.0000006557,0.0000006752,0.0000006552,0.0000006566,993.9442,0.00066113448824
1657864800,2022-07-15 06:00:00,FKX/BTC,0.0000006551,0.0000006711,0.000000655,0.0000006554,1671.1327,0.00110776691527
1657861200,2022-07-15 05:00:00,FKX/BTC,0.0000006556,0.0000006743,0.0000006551,0.0000006711,1466.8327,0.00097554664732
1657857600,2022-07-15 04:00:00,FKX/BTC,0.0000006553,0.0000006747,0.0000006551,0.0000006557,3258.4994,0.00218132150932
1657854000,2022-07-15 03:00:00,FKX/BTC,0.0000006566,0.0000006745,0.0000006551,0.0000006551,2872.4385,0.00190930618247
1657850400,2022-07-15 02:00:00,FKX/BTC,0.0000006553,0.0000006801,0.000000655,0.0000006722,1613.9135,0.00107568602861
1657846800,2022-07-15 01:00:00,FKX/BTC,0.0000006614,0.0000006818,0.0000006564,0.0000006564,593.6505,0.00039656729103
1657843200,2022-07-15 00:00:00,FKX/BTC,0.0000006783,0.0000006783,0.0000006776,0.0000006776,28.2664,0.00001916188757
1657839600,2022-07-14 23:00:00,FKX/BTC,0.0000006699,0.0000006699,0.0000006699,0.0000006699,0,0
1657836000,2022-07-14 22:00:00,FKX/BTC,0.0000006699,0.0000006699,0.0000006699,0.0000006699,10.2487,0.00000686560413
1657832400,2022-07-14 21:00:00,FKX/BTC,0.000000657,0.0000006835,0.000000657,0.0000006596,305.2932,0.00020485828281
1657828800,2022-07-14 20:00:00,FKX/BTC,0.0000006564,0.0000006821,0.0000006564,0.000000657,1317.754,0.00088033865215
1657825200,2022-07-14 19:00:00,FKX/BTC,0.0000006574,0.0000006826,0.000000655,0.0000006563,1266.6146,0.00084444911642
1657821600,2022-07-14 18:00:00,FKX/BTC,0.0000006566,0.0000006826,0.0000006557,0.0000006574,2096.2042,0.00139949365749
1657818000,2022-07-14 17:00:00,FKX/BTC,0.0000006792,0.0000006794,0.000000655,0.0000006559,1875.3147,0.00125417644046
1657814400,2022-07-14 16:00:00,FKX/BTC,0.000000659,0.0000006796,0.000000655,0.0000006566,3611.7238,0.00239315247615
1657810800,2022-07-14 15:00:00,FKX/BTC,0.0000006786,0.00000069,0.0000006589,0.0000006589,29521.9183,0.01999716430829
1657807200,2022-07-14 14:00:00,FKX/BTC,0.0000006697,0.00000069,0.0000006697,0.0000006785,5049.7799,0.00345029436279
1657803600,2022-07-14 13:00:00,FKX/BTC,0.00000066,0.0000006897,0.00000066,0.0000006693,8045.2094,0.00546274153508
1657800000,2022-07-14 12:00:00,FKX/BTC,0.0000006901,0.0000007087,0.0000006606,0.0000006669,7669.6582,0.0052449254484
1657796400,2022-07-14 11:00:00,FKX/BTC,0.0000006997,0.0000007051,0.0000006802,0.0000006909,6368.1763,0.00442985123229
1657792800,2022-07-14 10:00:00,FKX/BTC,0.0000006811,0.0000006997,0.0000006741,0.0000006854,22946.3832,0.01573218672506
1657789200,2022-07-14 09:00:00,FKX/BTC,0.0000007,0.0000007037,0.0000006816,0.0000006834,3456.0744,0.00239201580506
1657785600,2022-07-14 08:00:00,FKX/BTC,0.000000682,0.0000007133,0.000000666,0.0000006911,6342.864,0.00435447477129
1657782000,2022-07-14 07:00:00,FKX/BTC,0.0000006669,0.0000006825,0.0000006533,0.0000006665,55309.2252,0.03753256337709
1657778400,2022-07-14 06:00:00,FKX/BTC,0.0000006727,0.0000006915,0.0000006521,0.0000006668,16132.4409,0.01082943483389
1657774800,2022-07-14 05:00:00,FKX/BTC,0.0000006778,0.0000007028,0.000000672,0.0000006726,10905.746,0.00742614975364
1657771200,2022-07-14 04:00:00,FKX/BTC,0.0000006935,0.0000007197,0.0000006767,0.0000006783,40005.1607,0.02781658280555
1657767600,2022-07-14 03:00:00,FKX/BTC,0.0000006877,0.0000007161,0.0000006784,0.0000006928,9549.4246,0.00665199815895
1657764000,2022-07-14 02:00:00,FKX/BTC,0.000000699,0.0000007178,0.000000681,0.0000006876,10838.9915,0.00754982631684
1657760400,2022-07-14 01:00:00,FKX/BTC,0.0000006959,0.0000007232,0.0000006881,0.0000006985,10009.1688,0.00704817658731
1657756800,2022-07-14 00:00:00,FKX/BTC,0.0000006967,0.0000007263,0.0000006783,0.000000696,11387.0239,0.00802398274126
1657753200,2022-07-13 23:00:00,FKX/BTC,0.0000007037,0.00000073,0.000000688,0.0000006965,12652.1637,0.0089847021888
1657749600,2022-07-13 22:00:00,FKX/BTC,0.0000007019,0.0000007329,0.0000006909,0.0000007033,10657.0754,0.00759407973314
1657746000,2022-07-13 21:00:00,FKX/BTC,0.0000006754,0.0000007301,0.0000006726,0.0000007014,13511.0154,0.00954901667757
1657742400,2022-07-13 20:00:00,FKX/BTC,0.0000006949,0.000000721,0.0000006721,0.0000006753,12631.8622,0.00876002353834
1657738800,2022-07-13 19:00:00,FKX/BTC,0.0000007011,0.0000007309,0.0000006898,0.0000006944,11051.9416,0.00781891541873
1657735200,2022-07-13 18:00:00,FKX/BTC,0.0000007065,0.0000007318,0.0000006843,0.000000701,11848.6198,0.00846457576005
1657731600,2022-07-13 17:00:00,FKX/BTC,0.0000006761,0.0000007053,0.0000006724,0.0000006843,10738.3732,0.0074242445768
1657728000,2022-07-13 16:00:00,FKX/BTC,0.0000006788,0.0000007035,0.0000006692,0.000000673,10778.2479,0.00739303123656
1657724400,2022-07-13 15:00:00,FKX/BTC,0.0000006721,0.0000007034,0.0000006685,0.0000006785,9813.5114,0.00672239425111
1657720800,2022-07-13 14:00:00,FKX/BTC,0.0000006886,0.0000007108,0.000000666,0.0000006715,13545.2636,0.0093570927867
1657717200,2022-07-13 13:00:00,FKX/BTC,0.0000006893,0.0000007191,0.0000006789,0.0000006908,12013.718,0.00831198389437
1657713600,2022-07-13 12:00:00,FKX/BTC,0.0000006814,0.0000007195,0.0000006802,0.0000006918,33877.5021,0.02389098035147
1657710000,2022-07-13 11:00:00,FKX/BTC,0.0000006846,0.0000006965,0.0000006803,0.0000006855,13718.0065,0.00945456901709
1657706400,2022-07-13 10:00:00,FKX/BTC,0.0000006844,0.0000006998,0.0000006811,0.0000006844,11773.2023,0.00812319088361
1657702800,2022-07-13 09:00:00,FKX/BTC,0.0000006853,0.0000006994,0.0000006811,0.0000006839,11399.2025,0.00785679836063
1657699200,2022-07-13 08:00:00,FKX/BTC,0.0000006926,0.0000007053,0.000000681,0.0000006852,13543.7209,0.00938682989859
1657695600,2022-07-13 07:00:00,FKX/BTC,0.000000698,0.0000007081,0.0000006904,0.0000006924,14184.7355,0.00991714907988
1657692000,2022-07-13 06:00:00,FKX/BTC,0.000000695,0.0000007099,0.000000691,0.0000006977,14306.6273,0.01005883667176
1657688400,2022-07-13 05:00:00,FKX/BTC,0.0000007028,0.0000007124,0.0000006911,0.0000006948,17994.4461,0.01263077449994
1657684800,2022-07-13 04:00:00,FKX/BTC,0.0000007,0.0000007127,0.0000006947,0.0000007022,10013.6073,0.00704026706798
1657681200,2022-07-13 03:00:00,FKX/BTC,0.0000006942,0.0000007128,0.0000006925,0.0000006997,11560.2455,0.00818358122809
1657677600,2022-07-13 02:00:00,FKX/BTC,0.0000006979,0.0000007123,0.0000006889,0.0000006942,12520.53,0.00880892946751
1657674000,2022-07-13 01:00:00,FKX/BTC,0.0000006977,0.0000007128,0.0000006946,0.0000006976,18690.6696,0.01321109352452
1657670400,2022-07-13 00:00:00,FKX/BTC,0.0000006997,0.0000007117,0.0000006956,0.0000006976,14432.9119,0.01015420383315
1657666800,2022-07-12 23:00:00,FKX/BTC,0.0000006939,0.0000007123,0.0000006939,0.0000006994,13179.8384,0.00928998000448
1657663200,2022-07-12 22:00:00,FKX/BTC,0.0000006994,0.0000007124,0.000000695,0.0000007005,13557.0354,0.00956020531104
1657659600,2022-07-12 21:00:00,FKX/BTC,0.0000006927,0.0000007128,0.0000006902,0.0000006992,40201.6752,0.02854007662884
1657656000,2022-07-12 20:00:00,FKX/BTC,0.0000006971,0.0000007108,0.0000006894,0.0000006963,9985.5213,0.00699496613759
1657652400,2022-07-12 19:00:00,FKX/BTC,0.0000006845,0.0000007108,0.0000006845,0.0000006969,13340.9601,0.00936668553558
1657648800,2022-07-12 18:00:00,FKX/BTC,0.0000006832,0.0000007002,0.0000006796,0.0000006844,10269.1399,0.00709337096742
1657645200,2022-07-12 17:00:00,FKX/BTC,0.0000006985,0.0000007123,0.0000006813,0.0000006842,15413.9963,0.01071847017101
1657641600,2022-07-12 16:00:00,FKX/BTC,0.0000006796,0.0000007127,0.0000006741,0.0000006985,16993.8463,0.01185311235885
1657638000,2022-07-12 15:00:00,FKX/BTC,0.0000006659,0.0000007072,0.0000006659,0.0000006794,13693.2179,0.00941845137105
1657634400,2022-07-12 14:00:00,FKX/BTC,0.0000006746,0.0000007107,0.0000006636,0.0000006658,15795.1169,0.01088130470092
1657630800,2022-07-12 13:00:00,FKX/BTC,0.0000006517,0.0000007127,0.0000006517,0.0000006744,109892.4715,0.07696933914889
1657627200,2022-07-12 12:00:00,FKX/BTC,0.0000006532,0.0000006694,0.0000006499,0.0000006526,7209.6027,0.00470731637074
