https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume ETH,Volume BTC
1663545600000.0,2022-09-19 00:00:00,ETH/BTC,0.06872,0.06894,0.06864,0.06889,322.95866021919,22.2486221025
1663542000000.0,2022-09-18 23:00:00,ETH/BTC,0.06894,0.0693875,0.0686225,0.06872,930.5217968931897,63.9454578825
1663538400000.0,2022-09-18 22:00:00,ETH/BTC,0.0685425,0.0690575,0.0683875,0.06894,564.0120994342907,38.882994135
1663534800000.0,2022-09-18 21:00:00,ETH/BTC,0.069575,0.0695875,0.0681275,0.0685425,3286.2664807601122,225.2489202575
1663531200000.0,2022-09-18 20:00:00,ETH/BTC,0.0699925,0.0700025,0.0695,0.0695825,1422.1715810728272,98.95825404
1663527600000.0,2022-09-18 19:00:00,ETH/BTC,0.0699875,0.0703625,0.0698325,0.0699925,583.6415395578098,40.8505304575
1663524000000.0,2022-09-18 18:00:00,ETH/BTC,0.070175,0.0703675,0.069835,0.0699875,1067.7072807644224,74.7261633125
1663520400000.0,2022-09-18 17:00:00,ETH/BTC,0.0706975,0.0707425,0.07,0.070175,1668.8782511578197,117.113531275
1663516800000.0,2022-09-18 16:00:00,ETH/BTC,0.0715225,0.07166,0.07053,0.0706975,1341.4719230878038,94.8387112825
1663513200000.0,2022-09-18 15:00:00,ETH/BTC,0.071705,0.0718825,0.071355,0.0715225,664.6394450347792,47.5366747075
1663509600000.0,2022-09-18 14:00:00,ETH/BTC,0.0718675,0.07194,0.0713375,0.07171,1124.19612407614,80.6161040575
1663506000000.0,2022-09-18 13:00:00,ETH/BTC,0.0719275,0.07197,0.071735,0.0718675,438.0961814450203,31.48487732
1663502400000.0,2022-09-18 12:00:00,ETH/BTC,0.071955,0.0719825,0.07172,0.0719275,770.4155097146431,55.414061575
1663498800000.0,2022-09-18 11:00:00,ETH/BTC,0.071875,0.07203,0.07182,0.071955,322.3504575429087,23.1947271725
1663495200000.0,2022-09-18 10:00:00,ETH/BTC,0.0717975,0.07204,0.0716625,0.071875,1031.736232173913,74.1560416875
1663491600000.0,2022-09-18 09:00:00,ETH/BTC,0.07255,0.07266,0.071785,0.0717975,1170.2542978167764,84.0213329475
1663488000000.0,2022-09-18 08:00:00,ETH/BTC,0.0724625,0.072635,0.072455,0.07255,539.8677041006202,39.1674019325
1663484400000.0,2022-09-18 07:00:00,ETH/BTC,0.07254,0.0725975,0.072405,0.0724625,504.7752691737105,36.5772779425
1663480800000.0,2022-09-18 06:00:00,ETH/BTC,0.07263,0.0726325,0.072395,0.07254,425.8688418114144,30.892525785
1663477200000.0,2022-09-18 05:00:00,ETH/BTC,0.0726075,0.0726975,0.07256,0.0726325,364.03533700478437,26.440796615
1663473600000.0,2022-09-18 04:00:00,ETH/BTC,0.0725625,0.0727075,0.0725125,0.0726075,599.9315892297627,43.559532865
1663470000000.0,2022-09-18 03:00:00,ETH/BTC,0.0726425,0.072645,0.0724575,0.0725625,331.5608368992248,24.0588832275
1663466400000.0,2022-09-18 02:00:00,ETH/BTC,0.0726075,0.072685,0.072535,0.0726425,276.1692268644389,20.0616230625
1663462800000.0,2022-09-18 01:00:00,ETH/BTC,0.0726325,0.07272,0.0725125,0.0726075,520.6279641565953,37.8014949075
1663459200000.0,2022-09-18 00:00:00,ETH/BTC,0.07302,0.07305,0.07251,0.0726325,1135.5848078683784,82.4803635575
1663455600000.0,2022-09-17 23:00:00,ETH/BTC,0.07281,0.0731725,0.0726775,0.0730175,912.7346626151266,66.6456032275
1663452000000.0,2022-09-17 22:00:00,ETH/BTC,0.072485,0.0728525,0.0724375,0.07281,822.1690098887516,59.86212561
1663448400000.0,2022-09-17 21:00:00,ETH/BTC,0.0728175,0.0728175,0.072395,0.072485,937.2675908808719,67.937841325
1663444800000.0,2022-09-17 20:00:00,ETH/BTC,0.073185,0.07323,0.07278,0.0728175,908.0759659765854,66.1238216525
1663441200000.0,2022-09-17 19:00:00,ETH/BTC,0.073125,0.0732275,0.072965,0.073185,513.9003539318167,37.6097974025
1663437600000.0,2022-09-17 18:00:00,ETH/BTC,0.0732225,0.0734525,0.073065,0.073125,1169.9553003760684,85.55298134
1663434000000.0,2022-09-17 17:00:00,ETH/BTC,0.0728475,0.073295,0.0727975,0.0732225,1162.8907952815052,85.1497712575
1663430400000.0,2022-09-17 16:00:00,ETH/BTC,0.07234,0.0729925,0.0723275,0.0728475,2450.3733634304544,178.5035735925
1663426800000.0,2022-09-17 15:00:00,ETH/BTC,0.0725325,0.07257,0.072235,0.07234,1780.501101638098,128.8014496925
1663423200000.0,2022-09-17 14:00:00,ETH/BTC,0.0714975,0.07255,0.0714625,0.0725325,1298.9368881535863,94.21513984
1663419600000.0,2022-09-17 13:00:00,ETH/BTC,0.07176,0.0718225,0.071415,0.0714975,750.5984824644217,53.665915
1663416000000.0,2022-09-17 12:00:00,ETH/BTC,0.0716525,0.0718525,0.0712925,0.07176,1148.8687088210702,82.442818545
1663412400000.0,2022-09-17 11:00:00,ETH/BTC,0.0718075,0.07185,0.0715325,0.0716525,842.3984150936814,60.3599524375
1663408800000.0,2022-09-17 10:00:00,ETH/BTC,0.07203,0.0720525,0.071525,0.0718075,801.2457223131289,57.535452205
1663405200000.0,2022-09-17 09:00:00,ETH/BTC,0.0721425,0.0721825,0.07195,0.07203,324.5560166944329,23.3777698825
1663401600000.0,2022-09-17 08:00:00,ETH/BTC,0.0721775,0.0721775,0.071995,0.0721425,491.7250388120733,35.4742736125
1663398000000.0,2022-09-17 07:00:00,ETH/BTC,0.0721425,0.0721925,0.071955,0.0721775,400.21254421391706,28.88634091
1663394400000.0,2022-09-17 06:00:00,ETH/BTC,0.072095,0.07218,0.071925,0.0721425,629.8371354610667,45.438025545
1663390800000.0,2022-09-17 05:00:00,ETH/BTC,0.072275,0.0723475,0.071985,0.072095,860.7014857132949,62.0522736125
1663387200000.0,2022-09-17 04:00:00,ETH/BTC,0.072435,0.0725275,0.0722625,0.072275,1067.463675164303,77.1509371225
1663383600000.0,2022-09-17 03:00:00,ETH/BTC,0.0723175,0.07251,0.0722475,0.072435,518.4143980810381,37.551346925
1663380000000.0,2022-09-17 02:00:00,ETH/BTC,0.0722775,0.0724475,0.0722275,0.0723175,526.3685067929615,38.06565449
1663376400000.0,2022-09-17 01:00:00,ETH/BTC,0.0723375,0.0723375,0.0719675,0.0722775,1230.0775159281936,88.9069276575
1663372800000.0,2022-09-17 00:00:00,ETH/BTC,0.0724125,0.07292,0.0722325,0.072305,1128.1898730724017,81.5737687725
1663369200000.0,2022-09-16 23:00:00,ETH/BTC,0.0725875,0.0726375,0.0722625,0.0724125,807.4661547384774,58.47064293
1663365600000.0,2022-09-16 22:00:00,ETH/BTC,0.072905,0.072995,0.0725825,0.0725875,528.7340125365938,38.379480135
1663362000000.0,2022-09-16 21:00:00,ETH/BTC,0.072785,0.073255,0.0727,0.072905,590.9809393388656,43.0854653825
1663358400000.0,2022-09-16 20:00:00,ETH/BTC,0.0727575,0.0729975,0.072565,0.072785,688.5172671223467,50.1137292875
1663354800000.0,2022-09-16 19:00:00,ETH/BTC,0.073015,0.0733,0.0727575,0.0727575,632.2818540356664,46.003246995
1663351200000.0,2022-09-16 18:00:00,ETH/BTC,0.0731,0.073255,0.072765,0.073015,951.6912034513456,69.48773322
1663347600000.0,2022-09-16 17:00:00,ETH/BTC,0.0730875,0.0735875,0.0727125,0.0731,1014.1093702462381,74.131394965
1663344000000.0,2022-09-16 16:00:00,ETH/BTC,0.0738625,0.0738625,0.0725575,0.0730875,2133.2122329741746,155.9111490775
1663340400000.0,2022-09-16 15:00:00,ETH/BTC,0.07361,0.073875,0.0734725,0.0738625,1401.7442960568624,103.5363380675
1663336800000.0,2022-09-16 14:00:00,ETH/BTC,0.0732375,0.073785,0.0730625,0.07361,1069.096812559435,78.6962163725
1663333200000.0,2022-09-16 13:00:00,ETH/BTC,0.0739,0.07406,0.0729375,0.0732425,2394.0490341331874,175.3461363825
1663329600000.0,2022-09-16 12:00:00,ETH/BTC,0.0744,0.0744075,0.07377,0.0739,1042.0672646481732,77.0087708575
1663326000000.0,2022-09-16 11:00:00,ETH/BTC,0.07425,0.0745175,0.07405,0.0744,1046.7006633736562,77.874529355
